Age,Avg,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,Time won/lost,UCI,\u25bc\u25b2,stage,year
25,16.796,213,,+0:00,,,S\xf8rensen Chris Anker,60,Saxo Bank,4:37 4:37,,,,16,2010
27,16.79,147,,+0:00,,,Lloyd Matthew,61,Omega Pharma-Lotto,4:38 4:38,,,,16,2010
29,16.79,215,,+0:00,,,Larsson Gustav,62,Saxo Bank,",, 4:38",,,,16,2010
25,16.784000000000002,196,,+0:00,,,Ignatyev Mikhail,63,Katyusha,4:39 4:39,,,,16,2010
29,16.771,169,,+0:00,,,Weening Pieter,64,Rabobank ProTeam,4:41 4:41,,,,16,2010
26,16.759,207,,+0:00,,,Russ Matthias,65,Milram,4:43 4:43,,,,16,2010
25,16.735,216,,+0:00,,,Didier Laurent,66,Saxo Bank,4:47 4:47,,,,16,2010
30,16.711,171,,+0:00,,,Wiggins Bradley,67,Sky Procycling,4:51 4:51,,,,16,2010
32,16.699,88,,+0:00,,,Sijmens Nico,68,Cofidis Le Credit en Ligne,4:53 4:53,,,,16,2010
30,16.692999999999998,141,,+0:00,,,Lang Sebastian,69,Omega Pharma-Lotto,4:54 4:54,,,,16,2010
24,16.680999999999997,75,,+0:00,,,Konovalovas Ignatas,70,Cervelo Test Team,4:56 4:56,,,,16,2010
30,16.657,127,,+0:00,,,Loosli David,71,Lampre - Farnese Vini,5:00 5:00,,,,16,2010
28,16.657,67,,+0:00,,,Losada Alberto,72,Caisse d'Epargne,",, 5:00",,,,16,2010
31,16.657,26,,+0:00,,,Krivtsov Yuriy,73,AG2R La Mondiale,",, 5:00",,,,16,2010
36,16.621,125,,+0:00,,,Hondo Danilo,74,Lampre - Farnese Vini,5:06 5:06,,,,16,2010
25,16.592,144,,+0:00,,,de Greef Francis,75,Omega Pharma-Lotto,5:11 5:11,,,,16,2010
33,16.586,73,,+0:00,,,Gustov Volodymyr,76,Cervelo Test Team,5:12 5:12,,,,16,2010
40,16.586,72,,+0:00,,,Cuesta \xcd\xf1igo,77,Cervelo Test Team,",, 5:12",,,,16,2010
35,16.586,115,,+0:00,,,Dean Julian,78,Team Garmin - Transitions,",, 5:12",,,,16,2010
28,16.58,191,,+0:00,,,Pozzato Filippo,79,Katyusha,5:13 5:13,,,,16,2010
26,16.574,87,,+0:00,,,Kriit Kalle,80,Cofidis Le Credit en Ligne,5:14 5:14,,,,16,2010
23,16.55,56,,+0:00,,,Gaudin Damien,81,Bbox Bouygues Telecom,5:18 5:18,,,,16,2010
24,16.55,98,,+0:00,,,Stortoni Simone,82,Colnago - CSF Inox,",, 5:18",,,,16,2010
29,16.527,139,,+0:00,,,Vanotti Alessandro,83,Liquigas - Doimo,5:22 5:22,,,,16,2010
27,16.515,8,,+0:00,,,Stalder Florian,84,BMC Racing Team,5:24 5:24,,,,16,2010
26,16.509,135,,+0:00,,,Dall'Antonia Tiziano,85,Liquigas - Doimo,5:25 5:25,,,,16,2010
22,16.503,118,,+0:00,,,Meyer Cameron,86,Team Garmin - Transitions,5:26 5:26,,,,16,2010
30,16.491,85,,+0:00,,,Duque Leonardo,87,Cofidis Le Credit en Ligne,5:28 5:28,,,,16,2010
30,16.462,154,,+0:00,,,Pineau J\xe9rome,88,Quickstep - Innergetic,5:33 5:33,,,,16,2010
26,16.456,2,,+0:00,,,Bookwalter Brent,89,BMC Racing Team,5:34 5:34,,,,16,2010
25,16.433,94,,+0:00,,,Bisolti Alessandro,90,Colnago - CSF Inox,5:38 5:38,,,,16,2010
33,16.41,177,,+0:00,,,Henderson Gregory,91,Sky Procycling,5:42 5:42,,,,16,2010
31,16.404,79,,+0:00,,,Tondo Xavier,92,Cervelo Test Team,5:43 5:43,,,,16,2010
28,16.398,106,,+0:00,,,Mayoz Echeverria Iban,93,Footon-Servetto,5:44 5:44,,,,16,2010
25,16.398,57,,+0:00,,,Le Floch Guillaume,94,Bbox Bouygues Telecom,",, 5:44",,,,16,2010
38,16.393,33,,+0:00,,,Bertolini Alessandro,95,Androni Giocattoli - Serramenti PVC Diquigiovanni,5:45 5:45,,,,16,2010
25,16.393,168,,+0:00,,,van Emden Jos,96,Rabobank ProTeam,",, 5:45",,,,16,2010
25,16.387,186,,+0:00,,,Lewis Craig,97,Team HTC - Columbia,5:46 5:46,,,,16,2010
33,16.375,119,,+0:00,,,Tuft Svein,98,Team Garmin - Transitions,5:48 5:48,,,,16,2010
20,16.369,102,,+0:00,,,Br\xe4ndle Matthias,99,Footon-Servetto,5:49 5:49,,,,16,2010
25,16.352,52,,+0:00,,,Arashiro Yukiya,100,Bbox Bouygues Telecom,5:52 5:52,,,,16,2010
25,16.329,134,,+0:00,,,Bodnar Maciej,101,Liquigas - Doimo,5:56 5:56,,,,16,2010
27,16.317999999999998,146,,+0:00,,,Kaisen Olivier,102,Omega Pharma-Lotto,5:58 5:58,,,,16,2010
27,16.312,201,,+0:00,,,Gerdemann Linus,103,Milram,5:59 5:59,,,,16,2010
25,16.312,218,,+0:00,,,M\xf8rk\xf8v Michael,104,Saxo Bank,",, 5:59",,,,16,2010
23,16.289,7,,+0:00,,,Schar Michael,105,BMC Racing Team,6:03 6:03,,,,16,2010
23,16.289,86,,+0:00,,,Fouchard Julien,106,Cofidis Le Credit en Ligne,",, 6:03",,,,16,2010
26,16.283,15,,+0:00,,,Failli Francesco,107,Acqua & Sapone,6:04 6:04,,,,16,2010
25,16.272000000000002,211,,+0:00,,,Lund Anders,108,Saxo Bank,6:06 6:06,,,,16,2010
25,16.266,137,,+0:00,,,Sabatini Fabio,109,Liquigas - Doimo,6:07 6:07,,,,16,2010
25,16.261,179,,+0:00,,,Sutton Chris,110,Sky Procycling,6:08 6:08,,,,16,2010
36,16.255,197,,+0:00,,,Mazzanti Luca,111,Katyusha,6:09 6:09,,,,16,2010
24,16.255,9,,+0:00,,,Wyss Danilo,112,BMC Racing Team,",, 6:09",,,,16,2010
27,16.249000000000002,53,,+0:00,,,Bonnet William,113,Bbox Bouygues Telecom,6:10 6:10,,,,16,2010
25,16.215,37,,+0:00,,,Rodriguez Jackson,114,Androni Giocattoli - Serramenti PVC Diquigiovanni,6:16 6:16,,,,16,2010
26,16.198,39,,+0:00,,,Wurf Cameron,115,Androni Giocattoli - Serramenti PVC Diquigiovanni,6:19 6:19,,,,16,2010
37,16.176,48,,+0:00,,,Stangelj Gorazd,116,Astana,6:23 6:23,,,,16,2010
26,16.176,187,,+0:00,,,Rabon Frantisek,117,Team HTC - Columbia,",, 6:23",,,,16,2010
26,16.17,124,,+0:00,,,Bono Matteo,118,Lampre - Farnese Vini,6:24 6:24,,,,16,2010
24,16.153,84,,+0:00,,,Cusin Remi,119,Cofidis Le Credit en Ligne,6:27 6:27,,,,16,2010
29,16.153,76,,+0:00,,,Lloyd Daniel,120,Cervelo Test Team,",, 6:27",,,,16,2010
23,16.131,62,,+0:00,,,Amador Andrey,121,Caisse d'Epargne,6:31 6:31,,,,16,2010
34,16.08,78,,+0:00,,,Rasch Gabriel,122,Cervelo Test Team,6:40 6:40,,,,16,2010
36,16.047,25,,+0:00,,,Hinault S\xe9bastien,123,AG2R La Mondiale,6:46 6:46,,,,16,2010
26,16.03,44,,+0:00,,,Grivko Andrei,124,Astana,6:49 6:49,,,,16,2010
27,16.003,74,,+0:00,,,King Edward,125,Cervelo Test Team,6:54 6:54,,,,16,2010
33,15.992,204,,+0:00,,,Roberts Luke,126,Milram,6:56 6:56,,,,16,2010
27,15.992,181,,+0:00,,,Greipel Andr\xe9,127,Team HTC - Columbia,",, 6:56",,,,16,2010
30,15.97,116,,+0:00,,,Fischer Murilo Antonio,128,Team Garmin - Transitions,7:00 7:00,,,,16,2010
35,15.942,129,,+0:00,,,Spezialetti Alessandro,129,Lampre - Farnese Vini,7:05 7:05,,,,16,2010
25,15.942,96,,+0:00,,,Frapporti Marco,130,Colnago - CSF Inox,",, 7:05",,,,16,2010
36,15.942,157,,+0:00,,,Tosatto Matteo,131,Quickstep - Innergetic,",, 7:05",,,,16,2010
34,15.942,66,,+0:00,,,Lastras Pablo,132,Caisse d'Epargne,",, 7:05",,,,16,2010
25,15.925999999999998,166,,+0:00,,,Stamsnijder Tom,133,Rabobank ProTeam,7:08 7:08,,,,16,2010
32,15.915,202,,+0:00,,,F\xf6rster Robert,134,Milram,7:10 7:10,,,,16,2010
27,15.915,145,,+0:00,,,Elijzen Michiel,135,Omega Pharma-Lotto,",, 7:10",,,,16,2010
23,15.839,46,,+0:00,,,Kireyev Roman,136,Astana,7:24 7:24,,,,16,2010
32,15.839,152,,+0:00,,,Engels Addy,137,Quickstep - Innergetic,",, 7:24",,,,16,2010
27,15.823,55,,+0:00,,,Claude Mathieu,138,Bbox Bouygues Telecom,7:27 7:27,,,,16,2010
24,15.790999999999999,142,,+0:00,,,Bakelants Jan,139,Omega Pharma-Lotto,7:33 7:33,,,,16,2010
31,15.78,14,,+0:00,,,Donati Alessandro,140,Acqua & Sapone,7:35 7:35,,,,16,2010
27,15.774000000000001,164,,+0:00,,,Flens Rick,141,Rabobank ProTeam,7:36 7:36,,,,16,2010
36,15.742,158,,+0:00,,,Velo Marco,142,Quickstep - Innergetic,7:42 7:42,,,,16,2010
28,15.668,153,,+0:00,,,Facci Mauro,143,Quickstep - Innergetic,7:56 7:56,,,,16,2010
28,15.652000000000001,189,,+0:00,,,Sieberg Marcel,144,Team HTC - Columbia,7:59 7:59,,,,16,2010
24,15.636,107,,+0:00,,,Corti Marco,145,Footon-Servetto,8:02 8:02,,,,16,2010
32,15.605,176,,+0:00,,,Hayman Mathew,146,Sky Procycling,8:08 8:08,,,,16,2010
28,15.562999999999999,188,,+0:00,,,Reynes Vicente,147,Team HTC - Columbia,8:16 8:16,,,,16,2010
29,15.542,199,,+0:00,,,Klimov Sergey,148,Katyusha,8:20 8:20,,,,16,2010
27,15.520999999999999,217,,+0:00,,,Haedo Lucas Sebastian,149,Saxo Bank,8:24 8:24,,,,16,2010
31,15.505999999999998,163,,+0:00,,,Brown Graeme,150,Rabobank ProTeam,8:27 8:27,,,,16,2010
24,15.48,95,,+0:00,,,Canuti Federico,151,Colnago - CSF Inox,8:32 8:32,,,,16,2010
35,15.265999999999998,214,,+0:00,,,S\xf8rensen Nicki,152,Saxo Bank,9:14 9:14,,,,16,2010
27,15.245999999999999,155,,+0:00,,,Reda Francesco,153,Quickstep - Innergetic,9:18 9:18,,,,16,2010
28,15.190999999999999,203,,+0:00,,,Fothen Markus,154,Milram,9:29 9:29,,,,16,2010
32,,32,,+0:00,,,Bertagnolli Leonardo,1006*,Androni Giocattoli - Serramenti PVC Diquigiovanni,-41:28 -41:28,,,,16,2010
31,,83,,+0:00,,,Buffaz Mickael,DNS,Cofidis Le Credit en Ligne,",, -41:28",,,,16,2010
25,,101,,+0:00,,,Capelli Ermano,NQ,Footon-Servetto,",, -41:28",,,,16,2010
27,,89,,+0:00,80.0,,Monier Damien,1,Cofidis Le Credit en Ligne,4:29:19 4:29:19,,16.0,,17,2010
36,,125,,+0:00,50.0,,Hondo Danilo,2,Lampre - Farnese Vini,0:36 0:36,,8.0,,17,2010
22,,161,,+0:00,35.0,,Kruijswijk Steven,3,Rabobank ProTeam,0:39 0:39,,4.0,,17,2010
28,,148,,+0:00,25.0,,Moreno Daniel,4,Omega Pharma-Lotto,1:05 1:05,,2.0,,17,2010
29,,174,,+0:00,18.0,,Cummings Stephen,5,Sky Procycling,1:18 1:18,,1.0,,17,2010
24,,98,,+0:00,15.0,,Stortoni Simone,6,Colnago - CSF Inox,1:48 1:48,,,,17,2010
28,,23,,+0:00,12.0,,Efimkin Alexander,7,AG2R La Mondiale,1:55 1:55,,,,17,2010
29,,126,,+0:00,10.0,,Marzano Marco,8,Lampre - Farnese Vini,1:57 1:57,,,,17,2010
24,,75,,+0:00,8.0,,Konovalovas Ignatas,9,Cervelo Test Team,2:01 2:01,,,,17,2010
29,,36,,+0:00,6.0,,Ochoa Carlos Jos\xe9,10,Androni Giocattoli - Serramenti PVC Diquigiovanni,2:07 2:07,,,,17,2010
35,,214,,+0:00,5.0,,S\xf8rensen Nicki,11,Saxo Bank,2:10 2:10,,,,17,2010
30,,85,,+0:00,4.0,,Duque Leonardo,12,Cofidis Le Credit en Ligne,2:12 2:12,,,,17,2010
25,,52,,+0:00,3.0,,Arashiro Yukiya,13,Bbox Bouygues Telecom,",, 2:12",,,,17,2010
28,,203,,+0:00,2.0,,Fothen Markus,14,Milram,2:25 2:25,,,,17,2010
23,,62,,+0:00,1.0,,Amador Andrey,15,Caisse d'Epargne,2:37 2:37,,,,17,2010
24,,9,,+0:00,,,Wyss Danilo,16,BMC Racing Team,3:28 3:28,,,,17,2010
28,,188,,+0:00,,,Reynes Vicente,17,Team HTC - Columbia,",, 3:28",,,,17,2010
23,,46,,+0:00,,,Kireyev Roman,18,Astana,",, 3:28",,,,17,2010
30,,31,,+0:00,,,Scarponi Michele,19,Androni Giocattoli - Serramenti PVC Diquigiovanni,9:52 9:52,,,,17,2010
32,,131,,+0:00,,,Basso Ivan,20,Liquigas - Doimo,9:53 9:53,,,,17,2010
25,,132,,+0:00,,,Nibali Vincenzo,21,Liquigas - Doimo,",, 9:53",,,,17,2010
30,,63,1.0,+0:00,,,Arroyo David,22,Caisse d'Epargne,",, 9:53",,,,17,2010
36,,41,,+0:00,,,Vinokourov Alexandre,23,Astana,",, 9:53",,,,17,2010
33,,1,,+0:00,,,Evans Cadel,24,BMC Racing Team,",, 9:53",,,,17,2010
31,,24,,+0:00,,,Gadret John,25,AG2R La Mondiale,",, 9:53",,,,17,2010
29,,192,,+0:00,,,Karpets Vladimir,26,Katyusha,",, 9:53",,,,17,2010
25,,151,,+0:00,,,Cataldo Dario,27,Quickstep - Innergetic,",, 9:53",,,,17,2010
35,,71,,+0:00,,,Sastre Carlos,28,Cervelo Test Team,9:58 9:58,,,,17,2010
25,,196,,+0:00,,,Ignatyev Mikhail,29,Katyusha,",, 9:58",,,,17,2010
28,,121,,+0:00,,,Cunego Damiano,30,Lampre - Farnese Vini,10:01 10:01,,,,17,2010
29,,22,,+0:00,,,Dupont Hubert,31,AG2R La Mondiale,",, 10:01",,,,17,2010
25,,219,,+0:00,,,Porte Richie,32,Saxo Bank,",, 10:01",,,,17,2010
23,,167,,+0:00,,,Mollema Bauke,33,Rabobank ProTeam,",, 10:01",,,,17,2010
34,,182,,+0:00,,,Pinotti Marco,34,Team HTC - Columbia,",, 10:01",,,,17,2010
23,,68,,+0:00,,,Uran Rigoberto,35,Caisse d'Epargne,10:12 10:12,,,,17,2010
23,,136,,+0:00,,,Ki\u0161erlovski Robert,36,Liquigas - Doimo,10:28 10:28,,,,17,2010
35,,173,,+0:00,,,Cioni Dario,37,Sky Procycling,10:30 10:30,,,,17,2010
23,,19,,+0:00,,,Sarmiento Jose Cayetano,38,Acqua & Sapone,",, 10:30",,,,17,2010
27,,201,,+0:00,,,Gerdemann Linus,39,Milram,10:34 10:34,,,,17,2010
31,,162,,+0:00,,,Ardila Mauricio Alberto,40,Rabobank ProTeam,10:35 10:35,,,,17,2010
26,,58,,+0:00,,,Trofimov Yuri,41,Bbox Bouygues Telecom,10:40 10:40,,,,17,2010
33,,69,,+0:00,,,Zandio Xabier,42,Caisse d'Epargne,10:58 10:58,,,,17,2010
25,,144,,+0:00,,,de Greef Francis,43,Omega Pharma-Lotto,11:02 11:02,,,,17,2010
32,,88,,+0:00,,,Sijmens Nico,44,Cofidis Le Credit en Ligne,11:18 11:18,,,,17,2010
28,,106,,+0:00,,,Mayoz Echeverria Iban,45,Footon-Servetto,",, 11:18",,,,17,2010
33,,73,,+0:00,,,Gustov Volodymyr,46,Cervelo Test Team,",, 11:18",,,,17,2010
23,,99,,+0:00,,,Pirazzi Stefano,47,Colnago - CSF Inox,11:34 11:34,,,,17,2010
34,,172,,+0:00,,,Barry Michael,48,Sky Procycling,11:36 11:36,,,,17,2010
32,,198,,+0:00,,,Petrov Evgeni,49,Katyusha,",, 11:36",,,,17,2010
40,,72,,+0:00,,,Cuesta \xcd\xf1igo,50,Cervelo Test Team,11:52 11:52,,,,17,2010
26,,15,,+0:00,,,Failli Francesco,51,Acqua & Sapone,",, 11:52",,,,17,2010
31,,79,,+0:00,,,Tondo Xavier,52,Cervelo Test Team,",, 11:52",,,,17,2010
25,,213,,+0:00,,,S\xf8rensen Chris Anker,53,Saxo Bank,",, 11:52",,,,17,2010
38,,123,,+0:00,,,Simoni Gilberto,54,Lampre - Farnese Vini,11:58 11:58,,,,17,2010
24,,142,,+0:00,,,Bakelants Jan,55,Omega Pharma-Lotto,",, 11:58",,,,17,2010
27,,147,,+0:00,,,Lloyd Matthew,56,Omega Pharma-Lotto,",, 11:58",,,,17,2010
31,,38,,+0:00,,,Serpa Jose Rodolfo,57,Androni Giocattoli - Serramenti PVC Diquigiovanni,",, 11:58",,,,17,2010
36,,18,,+0:00,,,Miholjevic Vladimir,58,Acqua & Sapone,",, 11:58",,,,17,2010
25,,57,,+0:00,,,Le Floch Guillaume,59,Bbox Bouygues Telecom,",, 11:58",,,,17,2010
37,,13,,+0:00,,,Codol Massimo,60,Acqua & Sapone,",, 11:58",,,,17,2010
31,,26,,+0:00,,,Krivtsov Yuriy,61,AG2R La Mondiale,12:04 12:04,,,,17,2010
25,,105,,+0:00,,,Eibegger Markus,62,Footon-Servetto,",, 12:04",,,,17,2010
36,,195,,+0:00,,,Horrach Joan,63,Katyusha,12:06 12:06,,,,17,2010
36,,197,,+0:00,,,Mazzanti Luca,64,Katyusha,",, 12:06",,,,17,2010
25,,37,,+0:00,,,Rodriguez Jackson,65,Androni Giocattoli - Serramenti PVC Diquigiovanni,12:29 12:29,,,,17,2010
28,,65,,+0:00,,,Kiryienka Vasil,66,Caisse d'Epargne,12:39 12:39,,,,17,2010
26,,39,,+0:00,,,Wurf Cameron,67,Androni Giocattoli - Serramenti PVC Diquigiovanni,12:54 12:54,,,,17,2010
25,,133,,+0:00,,,Agnoli Valerio,68,Liquigas - Doimo,12:59 12:59,,,,17,2010
28,,191,,+0:00,,,Pozzato Filippo,69,Katyusha,",, 12:59",,,,17,2010
20,,102,,+0:00,,,Br\xe4ndle Matthias,70,Footon-Servetto,",, 12:59",,,,17,2010
27,,145,,+0:00,,,Elijzen Michiel,71,Omega Pharma-Lotto,",, 12:59",,,,17,2010
25,,94,,+0:00,,,Bisolti Alessandro,72,Colnago - CSF Inox,13:19 13:19,,,,17,2010
36,,11,,+0:00,,,Garzelli Stefano,73,Acqua & Sapone,13:46 13:46,,,,17,2010
36,,157,,+0:00,,,Tosatto Matteo,74,Quickstep - Innergetic,",, 13:46",,,,17,2010
34,,45,,+0:00,,,Jufre Josep,75,Astana,",, 13:46",,,,17,2010
35,,115,,+0:00,,,Dean Julian,76,Team Garmin - Transitions,",, 13:46",,,,17,2010
30,,51,,+0:00,,,Voeckler Thomas,77,Bbox Bouygues Telecom,",, 13:46",,,,17,2010
32,,149,,+0:00,,,Wegelius Charles,78,Omega Pharma-Lotto,",, 13:46",,,,17,2010
27,,8,,+0:00,,,Stalder Florian,79,BMC Racing Team,",, 13:46",,,,17,2010
26,,2,,+0:00,,,Bookwalter Brent,80,BMC Racing Team,",, 13:46",,,,17,2010
27,,59,,+0:00,,,Tschopp Johann,81,Bbox Bouygues Telecom,",, 13:46",,,,17,2010
37,,48,,+0:00,,,Stangelj Gorazd,82,Astana,",, 13:46",,,,17,2010
25,,156,,+0:00,,,Samoilau Branislau,83,Quickstep - Innergetic,",, 13:46",,,,17,2010
23,,77,,+0:00,,,Wyss Marcel,84,Cervelo Test Team,",, 13:46",,,,17,2010
27,,53,,+0:00,,,Bonnet William,85,Bbox Bouygues Telecom,",, 13:46",,,,17,2010
35,,29,,+0:00,,,Turpin Ludovic,86,AG2R La Mondiale,",, 13:46",,,,17,2010
31,,34,,+0:00,,,Bertogliati Rubens,87,Androni Giocattoli - Serramenti PVC Diquigiovanni,",, 13:46",,,,17,2010
25,,211,,+0:00,,,Lund Anders,88,Saxo Bank,",, 13:46",,,,17,2010
32,,138,,+0:00,,,Szmyd Sylwester,89,Liquigas - Doimo,",, 13:46",,,,17,2010
26,,44,,+0:00,,,Grivko Andrei,90,Astana,14:22 14:22,,,,17,2010
24,,64,,+0:00,,,Jeannesson Arnold,91,Caisse d'Epargne,14:38 14:38,,,,17,2010
37,,12,,+0:00,,,Andriotto Dario,92,Acqua & Sapone,14:40 14:40,,,,17,2010
23,,117,,+0:00,,,Martin Daniel,93,Team Garmin - Transitions,14:48 14:48,,,,17,2010
29,,139,,+0:00,,,Vanotti Alessandro,94,Liquigas - Doimo,15:11 15:11,,,,17,2010
35,,129,,+0:00,,,Spezialetti Alessandro,95,Lampre - Farnese Vini,15:30 15:30,,,,17,2010
36,,158,,+0:00,,,Velo Marco,96,Quickstep - Innergetic,",, 15:30",,,,17,2010
25,,137,,+0:00,,,Sabatini Fabio,97,Liquigas - Doimo,",, 15:30",,,,17,2010
25,,97,,+0:00,,,Marangoni Alan,98,Colnago - CSF Inox,",, 15:30",,,,17,2010
26,,135,,+0:00,,,Dall'Antonia Tiziano,99,Liquigas - Doimo,",, 15:30",,,,17,2010
29,,215,,+0:00,,,Larsson Gustav,100,Saxo Bank,",, 15:30",,,,17,2010
31,,14,,+0:00,,,Donati Alessandro,101,Acqua & Sapone,",, 15:30",,,,17,2010
34,,66,,+0:00,,,Lastras Pablo,102,Caisse d'Epargne,",, 15:30",,,,17,2010
25,,216,,+0:00,,,Didier Laurent,103,Saxo Bank,",, 15:30",,,,17,2010
23,,7,,+0:00,,,Schar Michael,104,BMC Racing Team,",, 15:30",,,,17,2010
25,,134,,+0:00,,,Bodnar Maciej,105,Liquigas - Doimo,",, 15:30",,,,17,2010
26,,87,,+0:00,,,Kriit Kalle,106,Cofidis Le Credit en Ligne,",, 15:30",,,,17,2010
28,,153,,+0:00,,,Facci Mauro,107,Quickstep - Innergetic,",, 15:30",,,,17,2010
30,,141,,+0:00,,,Lang Sebastian,108,Omega Pharma-Lotto,",, 15:30",,,,17,2010
35,,81,,+0:00,,,Moncouti\xe9 David,109,Cofidis Le Credit en Ligne,",, 15:30",,,,17,2010
22,,118,,+0:00,,,Meyer Cameron,110,Team Garmin - Transitions,",, 15:30",,,,17,2010
32,,152,,+0:00,,,Engels Addy,111,Quickstep - Innergetic,",, 15:30",,,,17,2010
29,,169,,+0:00,,,Weening Pieter,112,Rabobank ProTeam,",, 15:30",,,,17,2010
25,,166,,+0:00,,,Stamsnijder Tom,113,Rabobank ProTeam,",, 15:30",,,,17,2010
27,,146,,+0:00,,,Kaisen Olivier,114,Omega Pharma-Lotto,",, 15:30",,,,17,2010
33,,119,,+0:00,,,Tuft Svein,115,Team Garmin - Transitions,",, 15:30",,,,17,2010
34,,128,,+0:00,,,Righi Daniele,116,Lampre - Farnese Vini,",, 15:30",,,,17,2010
27,,164,,+0:00,,,Flens Rick,117,Rabobank ProTeam,15:39 15:39,,,,17,2010
30,,154,,+0:00,,,Pineau J\xe9rome,118,Quickstep - Innergetic,15:59 15:59,,,,17,2010
25,,96,,+0:00,,,Frapporti Marco,119,Colnago - CSF Inox,",, 15:59",,,,17,2010
29,,199,,+0:00,,,Klimov Sergey,120,Katyusha,",, 15:59",,,,17,2010
30,,171,,+0:00,,,Wiggins Bradley,121,Sky Procycling,",, 15:59",,,,17,2010
32,,176,,+0:00,,,Hayman Mathew,122,Sky Procycling,",, 15:59",,,,17,2010
34,,78,,+0:00,,,Rasch Gabriel,123,Cervelo Test Team,",, 15:59",,,,17,2010
38,,33,,+0:00,,,Bertolini Alessandro,124,Androni Giocattoli - Serramenti PVC Diquigiovanni,",, 15:59",,,,17,2010
25,,186,,+0:00,,,Lewis Craig,125,Team HTC - Columbia,",, 15:59",,,,17,2010
29,,194,,+0:00,,,Caruso Giampaolo,126,Katyusha,",, 15:59",,,,17,2010
27,,74,,+0:00,,,King Edward,127,Cervelo Test Team,16:12 16:12,,,,17,2010
36,,25,,+0:00,,,Hinault S\xe9bastien,128,AG2R La Mondiale,17:26 17:26,,,,17,2010
30,,116,,+0:00,,,Fischer Murilo Antonio,129,Team Garmin - Transitions,17:31 17:31,,,,17,2010
23,,86,,+0:00,,,Fouchard Julien,130,Cofidis Le Credit en Ligne,18:13 18:13,,,,17,2010
25,,218,,+0:00,,,M\xf8rk\xf8v Michael,131,Saxo Bank,",, 18:13",,,,17,2010
24,,84,,+0:00,,,Cusin Remi,132,Cofidis Le Credit en Ligne,",, 18:13",,,,17,2010
28,,67,,+0:00,,,Losada Alberto,133,Caisse d'Epargne,",, 18:13",,,,17,2010
27,,181,,+0:00,,,Greipel Andr\xe9,134,Team HTC - Columbia,",, 18:13",,,,17,2010
25,,168,,+0:00,,,van Emden Jos,135,Rabobank ProTeam,",, 18:13",,,,17,2010
32,,202,,+0:00,,,F\xf6rster Robert,136,Milram,",, 18:13",,,,17,2010
26,,207,,+0:00,,,Russ Matthias,137,Milram,",, 18:13",,,,17,2010
33,,204,,+0:00,,,Roberts Luke,138,Milram,",, 18:13",,,,17,2010
29,,183,,+0:00,,,Albasini Michael,139,Team HTC - Columbia,",, 18:13",,,,17,2010
33,,177,,+0:00,,,Henderson Gregory,140,Sky Procycling,",, 18:13",,,,17,2010
28,,189,,+0:00,,,Sieberg Marcel,141,Team HTC - Columbia,",, 18:13",,,,17,2010
26,,124,,+0:00,,,Bono Matteo,142,Lampre - Farnese Vini,",, 18:13",,,,17,2010
27,,217,,+0:00,,,Haedo Lucas Sebastian,143,Saxo Bank,",, 18:13",,,,17,2010
25,,179,,+0:00,,,Sutton Chris,144,Sky Procycling,",, 18:13",,,,17,2010
24,,107,,+0:00,,,Corti Marco,145,Footon-Servetto,",, 18:13",,,,17,2010
25,,175,,+0:00,,,Froome Christopher,146,Sky Procycling,",, 18:13",,,,17,2010
27,,55,,+0:00,,,Claude Mathieu,147,Bbox Bouygues Telecom,",, 18:13",,,,17,2010
26,,187,,+0:00,,,Rabon Frantisek,148,Team HTC - Columbia,",, 18:13",,,,17,2010
29,,76,,+0:00,,,Lloyd Daniel,149,Cervelo Test Team,",, 18:13",,,,17,2010
23,,56,,+0:00,,,Gaudin Damien,150,Bbox Bouygues Telecom,",, 18:13",,,,17,2010
31,,163,,+0:00,,,Brown Graeme,151,Rabobank ProTeam,",, 18:13",,,,17,2010
27,,155,,+0:00,,,Reda Francesco,DNF,Quickstep - Innergetic,-4:29:19 -4:29:19,,,,17,2010
24,,95,,+0:00,,,Canuti Federico,DNF,Colnago - CSF Inox,",, -4:29:19",,,,17,2010
30,,127,,+0:00,,,Loosli David,DNS,Lampre - Farnese Vini,",, -4:29:19",,,,17,2010
27,,181,,+0:00,80.0,,Greipel Andr\xe9,1,Team HTC - Columbia,3:14:59 3:14:59,,16.0,,18,2010
35,,115,,+0:00,50.0,,Dean Julian,2,Team Garmin - Transitions,",, ,,",,8.0,,18,2010
26,,135,,+0:00,35.0,,Dall'Antonia Tiziano,3,Liquigas - Doimo,",, ,,",,4.0,,18,2010
33,,177,,+0:00,25.0,,Henderson Gregory,4,Sky Procycling,",, ,,",,2.0,,18,2010
36,,125,,+0:00,18.0,,Hondo Danilo,5,Lampre - Farnese Vini,",, ,,",,1.0,,18,2010
31,,163,,+0:00,15.0,,Brown Graeme,6,Rabobank ProTeam,",, ,,",,,,18,2010
27,,217,,+0:00,12.0,,Haedo Lucas Sebastian,7,Saxo Bank,",, ,,",,,,18,2010
27,,145,,+0:00,10.0,,Elijzen Michiel,8,Omega Pharma-Lotto,",, ,,",,,,18,2010
25,,137,,+0:00,8.0,,Sabatini Fabio,9,Liquigas - Doimo,",, ,,",,,,18,2010
