Age,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,Time won/lost,UCI,UCI.1,\u25bc\u25b2,stage,year
31,1,4.0,+0:14,,5.0,Froome Christopher,4,Team Sky,0:14 0:14,+0:00,,,\u25b21,3,2016
24,111,5.0,+0:14,,4.0,Barguil Warren,5,Team Giant - Alpecin,",, 0:14",+0:00,,,\u25bc1,3,2016
26,11,6.0,+0:14,,7.0,Quintana Nairo,6,Movistar Team,",, 0:14",+0:00,,,\u25b21,3,2016
30,36,7.0,+0:14,,8.0,Kreuziger Roman,7,Tinkoff,",, 0:14",+0:00,,,\u25b21,3,2016
28,165,8.0,+0:14,,13.0,Gallopin Tony,8,Lotto Soudal,",, 0:14",+0:00,,,\u25b25,3,2016
26,21,9.0,+0:14,,11.0,Aru Fabio,9,Astana Pro Team,",, 0:14",+0:00,,,\u25b22,3,2016
29,184,10.0,+0:14,,10.0,Martin Daniel,10,Etixx - Quick Step,",, 0:14",+0:00,,,-,3,2016
29,81,11.0,+0:14,,12.0,Rolland Pierre,11,Cannondale-Drapac Pro Cycling Team,",, 0:14",+0:00,,,\u25b21,3,2016
25,207,12.0,+0:14,,19.0,Matthews Michael,12,ORICA-BikeExchange,",, 0:14",+0:00,,,\u25b27,3,2016
25,114,13.0,+0:14,,14.0,Dumoulin Tom,13,Team Giant - Alpecin,",, 0:14",+0:00,,,\u25b21,3,2016
25,51,14.0,+0:14,,15.0,Kelderman Wilco,14,Team LottoNL-Jumbo,",, 0:14",+0:00,,,\u25b21,3,2016
31,98,15.0,+0:14,,6.0,Van Avermaet Greg,15,BMC Racing Team,",, 0:14",+0:00,,,\u25bc9,3,2016
27,99,16.0,+0:14,,18.0,van Garderen Tejay,16,BMC Racing Team,",, 0:14",+0:00,,,\u25b22,3,2016
33,147,17.0,+0:14,,16.0,Van den Broeck Jurgen,17,Team Katusha,",, 0:14",+0:00,,,\u25bc1,3,2016
23,209,18.0,+0:14,,21.0,Yates Adam,18,ORICA-BikeExchange,",, 0:14",+0:00,,,\u25b23,3,2016
29,151,19.0,+0:14,,20.0,Costa Rui,19,Lampre - Merida,",, 0:14",+0:00,,,\u25b21,3,2016
36,201,20.0,+0:14,,9.0,Gerrans Simon,20,ORICA-BikeExchange,",, 0:14",+0:00,,,\u25bc11,3,2016
29,61,21.0,+0:14,,23.0,Mollema Bauke,21,Trek - Segafredo,",, 0:14",+0:00,,,\u25b22,3,2016
25,41,22.0,+0:14,,17.0,Bardet Romain,22,AG2R La Mondiale,",, 0:14",+0:00,,,\u25bc5,3,2016
28,2,23.0,+0:14,,22.0,Henao Sergio Luis,23,Team Sky,",, 0:14",+0:00,,,\u25bc1,3,2016
27,129,24.0,+0:14,,25.0,Vichot Arthur,24,FDJ,",, 0:14",+0:00,,,\u25b21,3,2016
26,4,25.0,+0:14,,24.0,Landa Mikel,25,Team Sky,",, 0:14",+0:00,,,\u25bc1,3,2016
37,141,26.0,+0:14,,26.0,Rodr\xedguez Joaquim,26,Team Katusha,",, 0:14",+0:00,,,-,3,2016
29,71,27.0,+0:24,,27.0,Frank Mathias,27,IAM Cycling,0:24 0:24,+0:00,,,-,3,2016
31,22,28.0,+0:25,,28.0,Nibali Vincenzo,28,Astana Pro Team,0:25 0:25,+0:00,,,-,3,2016
27,79,29.0,+0:25,,29.0,Pantano Jarlinson,29,IAM Cycling,",, 0:25",+0:00,,,-,3,2016
27,126,30.0,+0:25,,30.0,Reichenbach Sebastien,30,FDJ,",, 0:25",+0:00,,,-,3,2016
26,121,31.0,+0:25,,31.0,Pinot Thibaut,31,FDJ,",, 0:25",+0:00,,,-,3,2016
24,157,32.0,+0:25,,32.0,Meintjes Louis,32,Lampre - Merida,",, 0:25",+0:00,,,-,3,2016
32,28,33.0,+0:29,,33.0,Sanchez Luis Leon,33,Astana Pro Team,0:29 0:29,+0:00,,,-,3,2016
28,49,34.0,+0:29,,34.0,Vuillermoz Alexis,34,AG2R La Mondiale,",, 0:29",+0:00,,,-,3,2016
24,83,35.0,+0:31,,35.0,Craddock Lawson,35,Cannondale-Drapac Pro Cycling Team,0:31 0:31,+0:00,,,-,3,2016
32,107,36.0,+0:31,,36.0,Pauwels Serge,36,Team Dimension Data,",, 0:31",+0:00,,,-,3,2016
25,211,37.0,+0:31,,38.0,Sep\xfalveda Eduardo,37,Fortuneo - Vital Concept,",, 0:31",+0:00,,,\u25b21,3,2016
28,177,38.0,+0:31,,37.0,Sicard Romain,38,Direct Energie,",, 0:31",+0:00,,,\u25bc1,3,2016
23,131,39.0,+0:31,,39.0,Buchmann Emanuel,39,Bora - Argon 18,",, 0:31",+0:00,,,-,3,2016
24,137,40.0,+0:31,,42.0,Konrad Patrick,40,Bora - Argon 18,",, 0:31",+0:00,,,\u25b22,3,2016
29,25,41.0,+0:31,,40.0,Kangert Tanel,41,Astana Pro Team,",, 0:31",+0:00,,,\u25bc1,3,2016
39,69,42.0,+0:31,,41.0,Zubeldia Haimar,42,Trek - Segafredo,",, 0:31",+0:00,,,\u25bc1,3,2016
25,15,43.0,+0:35,,44.0,Herrada Jes\xfas,43,Movistar Team,0:35 0:35,+0:00,,,\u25b21,3,2016
28,46,44.0,+0:35,,45.0,Gautier Cyril,44,AG2R La Mondiale,",, 0:35",+0:00,,,\u25b21,3,2016
30,9,45.0,+0:38,,46.0,Thomas Geraint,45,Team Sky,0:38 0:38,+0:00,,,\u25b21,3,2016
32,198,46.0,+0:40,,47.0,Mat\xe9 Luis \xc1ngel,46,"Cofidis, Solutions Cr\xe9dits",0:40 0:40,+0:00,,,\u25b21,3,2016
30,195,47.0,+0:40,,48.0,Jeannesson Arnold,47,"Cofidis, Solutions Cr\xe9dits",",, 0:40",+0:00,,,\u25b21,3,2016
24,159,48.0,+0:49,,51.0,Polanc Jan,48,Lampre - Merida,0:49 0:49,+0:00,,,\u25b23,3,2016
30,42,49.0,+0:49,,53.0,Bakelants Jan,49,AG2R La Mondiale,",, 0:49",+0:00,,,\u25b24,3,2016
33,124,50.0,+0:49,,54.0,Morabito Steve,50,FDJ,",, 0:49",+0:00,,,\u25b24,3,2016
34,145,51.0,+0:49,,52.0,Losada Alberto,51,Team Katusha,",, 0:49",+0:00,,,\u25b21,3,2016
35,44,52.0,+0:55,,55.0,Dumoulin Samuel,52,AG2R La Mondiale,0:55 0:55,+0:00,,,\u25b23,3,2016
30,214,53.0,+0:55,,56.0,Feillu Brice,53,Fortuneo - Vital Concept,",, 0:55",+0:00,,,\u25b23,3,2016
31,175,54.0,+0:55,,57.0,Jeandesboz Fabrice,54,Direct Energie,",, 0:55",+0:00,,,\u25b23,3,2016
26,149,55.0,+0:55,,58.0,Zakarin Ilnur,55,Team Katusha,",, 0:55",+0:00,,,\u25b23,3,2016
30,43,56.0,+1:02,,61.0,Ch\xe9rel Micka\xebl,56,AG2R La Mondiale,1:02 1:02,+0:00,,,\u25b25,3,2016
33,31,57.0,+1:02,,62.0,Contador Alberto,57,Tinkoff,",, 1:02",+0:00,,,\u25b25,3,2016
29,35,58.0,+1:02,,63.0,Ki\u0161erlovski Robert,58,Tinkoff,",, 1:02",+0:00,,,\u25b25,3,2016
28,66,59.0,+1:02,,64.0,Stetina Peter,59,Trek - Segafredo,",, 1:02",+0:00,,,\u25b25,3,2016
35,118,60.0,+1:02,,65.0,ten Dam Laurens,60,Team Giant - Alpecin,",, 1:02",+0:00,,,\u25b25,3,2016
24,67,61.0,+1:11,,66.0,Stuyven Jasper,61,Trek - Segafredo,1:11 1:11,+0:00,,,\u25b25,3,2016
24,171,62.0,+1:17,,67.0,Coquard Bryan,62,Direct Energie,1:17 1:17,+-1:56,,,\u25b25,3,2016
37,172,63.0,+1:21,,68.0,Chavanel Sylvain,63,Direct Energie,1:21 1:21,+0:00,,,\u25b25,3,2016
29,217,64.0,+1:27,,69.0,Perichon Pierre-Luc,64,Fortuneo - Vital Concept,1:27 1:27,+0:00,,,\u25b25,3,2016
30,115,65.0,+1:27,,71.0,Geschke Simon,65,Team Giant - Alpecin,",, 1:27",+0:00,,,\u25b26,3,2016
26,116,66.0,+1:27,,70.0,Preidler Georg,66,Team Giant - Alpecin,",, 1:27",+0:00,,,\u25b24,3,2016
33,186,67.0,+1:33,,60.0,Richeze Ariel Maximiliano,67,Etixx - Quick Step,1:33 1:33,+0:31,,,\u25bc7,3,2016
22,75,68.0,+1:36,,72.0,Enger Sondre Holst,68,IAM Cycling,1:36 1:36,+0:00,,,\u25b24,3,2016
29,103,69.0,+1:36,,73.0,Boasson Hagen Edvald,69,Team Dimension Data,",, 1:36",+0:00,,,\u25b24,3,2016
31,101,70.0,+1:39,,75.0,Cavendish Mark,70,Team Dimension Data,1:39 1:39,+-1:50,,,\u25b25,3,2016
34,18,71.0,+1:48,,50.0,Moreno Daniel,71,Movistar Team,1:48 1:48,+0:59,,,\u25bc21,3,2016
27,88,72.0,+1:48,,43.0,Slagter Tom-Jelte,72,Cannondale-Drapac Pro Cycling Team,",, 1:48",+1:17,,,\u25bc29,3,2016
25,68,73.0,+1:53,,76.0,Theuns Edward,73,Trek - Segafredo,1:53 1:53,+0:00,,,\u25b23,3,2016
25,78,74.0,+1:53,,77.0,Naesen Oliver,74,IAM Cycling,",, 1:53",+0:00,,,\u25b23,3,2016
22,158,75.0,+1:53,,79.0,Pibernik Luka,75,Lampre - Merida,",, 1:53",+0:00,,,\u25b24,3,2016
29,127,76.0,+1:53,,80.0,Roux Anthony,76,FDJ,",, 1:53",+0:00,,,\u25b24,3,2016
31,91,77.0,+1:59,,81.0,Porte Richie,77,BMC Racing Team,1:59 1:59,+0:00,,,\u25b24,3,2016
30,76,78.0,+1:59,,82.0,Hollenstein Reto,78,IAM Cycling,",, 1:59",+0:00,,,\u25b24,3,2016
28,45,79.0,+1:59,,84.0,Gastauer Ben,79,AG2R La Mondiale,",, 1:59",+0:00,,,\u25b25,3,2016
33,48,80.0,+1:59,,85.0,Pozzovivo Domenico,80,AG2R La Mondiale,",, 1:59",+0:00,,,\u25b25,3,2016
36,65,81.0,+2:03,,49.0,Schleck Fr\xe4nk,81,Trek - Segafredo,2:03 2:03,+1:17,,,\u25bc32,3,2016
28,94,82.0,+2:24,,87.0,Caruso Damiano,82,BMC Racing Team,2:24 2:24,+0:00,,,\u25b25,3,2016
35,62,83.0,+2:26,,74.0,Cancellara Fabian,83,Trek - Segafredo,2:26 2:26,+0:44,,,\u25bc9,3,2016
27,57,84.0,+2:27,,83.0,Vanmarcke Sep,84,Team LottoNL-Jumbo,2:27 2:27,+0:28,,,\u25bc1,3,2016
35,202,85.0,+2:37,,78.0,Albasini Michael,85,ORICA-BikeExchange,2:37 2:37,+0:44,,,\u25bc7,3,2016
33,72,86.0,+2:38,,88.0,Clement Stef,86,IAM Cycling,2:38 2:38,+0:00,,,\u25b22,3,2016
32,24,87.0,+2:43,,89.0,Grivko Andrei,87,Astana Pro Team,2:43 2:43,+0:00,,,\u25b22,3,2016
32,5,88.0,+2:44,,59.0,Nieve Mikel,88,Team Sky,2:44 2:44,+1:49,,,\u25bc29,3,2016
23,196,89.0,+3:06,,90.0,Laporte Christophe,89,"Cofidis, Solutions Cr\xe9dits",3:06 3:06,+0:00,,,\u25b21,3,2016
27,19,90.0,+3:06,,93.0,Oliveira Nelson,90,Movistar Team,",, 3:06",+0:00,,,\u25b23,3,2016
24,39,91.0,+3:06,,96.0,Valgren Michael,91,Tinkoff,",, 3:06",+0:00,,,\u25b25,3,2016
36,63,92.0,+3:06,,94.0,Irizar Markel,92,Trek - Segafredo,",, 3:06",+0:00,,,\u25b22,3,2016
31,168,93.0,+3:06,,101.0,Roelandts Jurgen,93,Lotto Soudal,",, 3:06",+0:00,,,\u25b28,3,2016
36,64,94.0,+3:06,,92.0,Rast Gregory,94,Trek - Segafredo,",, 3:06",+0:00,,,\u25bc2,3,2016
31,82,95.0,+3:06,,91.0,Breschel Matti,95,Cannondale-Drapac Pro Cycling Team,",, 3:06",+0:00,,,\u25bc4,3,2016
34,122,96.0,+3:06,,102.0,Bonnet William,96,FDJ,",, 3:06",+0:00,,,\u25b26,3,2016
28,16,97.0,+3:06,,99.0,Izagirre Gorka,97,Movistar Team,",, 3:06",+0:00,,,\u25b22,3,2016
27,106,98.0,+3:10,,86.0,Janse van Rensburg Reinardt,98,Team Dimension Data,3:10 3:10,+0:50,,,\u25bc12,3,2016
38,29,99.0,+3:38,,106.0,Tiralongo Paolo,99,Astana Pro Team,3:38 3:38,+0:00,,,\u25b27,3,2016
33,197,100.0,+4:01,,108.0,Lemoine Cyril,100,"Cofidis, Solutions Cr\xe9dits",4:01 4:01,+0:00,,,\u25b28,3,2016
32,55,101.0,+4:05,,95.0,Martens Paul,101,Team LottoNL-Jumbo,4:05 4:05,+0:59,,,\u25bc6,3,2016
38,204,102.0,+4:05,,109.0,Hayman Mathew,102,ORICA-BikeExchange,",, 4:05",+0:00,,,\u25b27,3,2016
28,87,103.0,+4:17,,104.0,Navardauskas Ramunas,103,Cannondale-Drapac Pro Cycling Team,4:17 4:17,+0:44,,,\u25b21,3,2016
31,205,104.0,+4:23,,98.0,Impey Daryl,104,ORICA-BikeExchange,4:23 4:23,+1:17,,,\u25bc6,3,2016
28,199,105.0,+4:30,,111.0,Soupe Geoffrey,105,"Cofidis, Solutions Cr\xe9dits",4:30 4:30,+0:00,,,\u25b26,3,2016
34,96,106.0,+4:30,,112.0,Moinard Ama\xebl,106,BMC Racing Team,",, 4:30",+0:00,,,\u25b26,3,2016
29,73,107.0,+4:30,,113.0,Coppel J\xe9rome,107,IAM Cycling,",, 4:30",+0:00,,,\u25b26,3,2016
31,86,108.0,+4:32,,105.0,Langeveld Sebastian,108,Cannondale-Drapac Pro Cycling Team,4:32 4:32,+0:59,,,\u25bc3,3,2016
27,17,109.0,+4:41,,115.0,Izagirre Ion,109,Movistar Team,4:41 4:41,+0:00,,,\u25b26,3,2016
27,215,110.0,+4:55,,97.0,Fonseca Armindo,110,Fortuneo - Vital Concept,4:55 4:55,+1:49,,,\u25bc13,3,2016
35,3,111.0,+4:55,,100.0,Kiryienka Vasil,111,Team Sky,",, 4:55",+1:49,,,\u25bc11,3,2016
28,144,112.0,+5:00,,116.0,Kristoff Alexander,112,Team Katusha,5:00 5:00,+0:00,,,\u25b24,3,2016
26,164,113.0,+5:00,,117.0,Debusschere Jens,113,Lotto Soudal,",, 5:00",+0:00,,,\u25b24,3,2016
33,93,114.0,+5:00,,118.0,Burghardt Marcus,114,BMC Racing Team,",, 5:00",+0:00,,,\u25b24,3,2016
36,112,115.0,+5:00,,119.0,Curvers Roy,115,Team Giant - Alpecin,",, 5:00",+0:00,,,\u25b24,3,2016
27,13,116.0,+5:00,,121.0,Anacona Winner,116,Movistar Team,",, 5:00",+0:00,,,\u25b25,3,2016
28,6,117.0,+5:21,,103.0,Poels Wout,117,Team Sky,5:21 5:21,+1:49,,,\u25bc14,3,2016
31,123,118.0,+5:27,,126.0,Ladagnous Matthieu,118,FDJ,5:27 5:27,+0:00,,,\u25b28,3,2016
27,54,119.0,+5:31,,120.0,Lindeman Bert-Jan,119,Team LottoNL-Jumbo,5:31 5:31,+0:31,,,\u25b21,3,2016
32,153,120.0,+5:40,,123.0,Bono Matteo,120,Lampre - Merida,5:40 5:40,+0:40,,,\u25b23,3,2016
28,194,121.0,+6:01,,125.0,Edet Nicolas,121,"Cofidis, Solutions Cr\xe9dits",6:01 6:01,+0:44,,,\u25b24,3,2016
26,213,122.0,+6:03,,129.0,Delaplace Anthony,122,Fortuneo - Vital Concept,6:03 6:03,+0:00,,,\u25b27,3,2016
25,203,123.0,+6:08,,110.0,Durbridge Luke,123,ORICA-BikeExchange,6:08 6:08,+2:03,,,\u25bc13,3,2016
29,97,124.0,+6:10,,131.0,Schar Michael,124,BMC Racing Team,6:10 6:10,+0:00,,,\u25b27,3,2016
32,191,125.0,+6:17,,122.0,Navarro Daniel,125,"Cofidis, Solutions Cr\xe9dits",6:17 6:17,+1:17,,,\u25bc3,3,2016
31,185,126.0,+6:23,,124.0,Martin Tony,126,Etixx - Quick Step,6:23 6:23,+1:23,,,\u25bc2,3,2016
31,23,127.0,+6:28,,114.0,Fuglsang Jakob,127,Astana Pro Team,6:28 6:28,+1:49,,,\u25bc13,3,2016
25,178,128.0,+6:51,,132.0,Tulik Angelo,128,Direct Energie,6:51 6:51,+0:41,,,\u25b24,3,2016
28,181,129.0,+6:59,,134.0,Kittel Marcel,129,Etixx - Quick Step,6:59 6:59,+0:00,,,\u25b25,3,2016
27,113,130.0,+7:05,,135.0,Degenkolb John,130,Team Giant - Alpecin,7:05 7:05,+0:00,,,\u25b25,3,2016
24,216,131.0,+7:05,,138.0,McLay Daniel,131,Fortuneo - Vital Concept,",, 7:05",+0:00,,,\u25b27,3,2016
33,108,132.0,+7:05,,139.0,Renshaw Mark,132,Team Dimension Data,",, 7:05",+0:00,,,\u25b27,3,2016
31,34,133.0,+7:05,,141.0,Gatto Oscar,133,Tinkoff,",, 7:05",+0:00,,,\u25b28,3,2016
31,187,134.0,+7:05,,142.0,Sabatini Fabio,134,Etixx - Quick Step,",, 7:05",+0:00,,,\u25b28,3,2016
27,117,135.0,+7:05,,137.0,Sinkeldam Ramon,135,Team Giant - Alpecin,",, 7:05",+0:00,,,\u25b22,3,2016
42,38,136.0,+7:05,,146.0,Tosatto Matteo,136,Tinkoff,",, 7:05",+0:00,,,\u25b210,3,2016
29,85,137.0,+7:05,,144.0,Koren Kristijan,137,Cannondale-Drapac Pro Cycling Team,",, 7:05",+0:00,,,\u25b27,3,2016
31,219,138.0,+7:05,,143.0,Vachon Florian,138,Fortuneo - Vital Concept,",, 7:05",+0:00,,,\u25b25,3,2016
31,152,139.0,+7:05,,153.0,Arashiro Yukiya,139,Lampre - Merida,",, 7:05",+0:00,,,\u25b214,3,2016
31,33,140.0,+7:05,,150.0,Bodnar Maciej,140,Tinkoff,",, 7:05",+0:00,,,\u25b210,3,2016
24,173,141.0,+7:05,,145.0,Duchesne Antoine,141,Direct Energie,",, 7:05",+0:00,,,\u25b24,3,2016
31,218,142.0,+7:05,,151.0,S\xf8rensen Chris Anker,142,Fortuneo - Vital Concept,",, 7:05",+0:00,,,\u25b29,3,2016
33,128,143.0,+7:05,,152.0,Roy J\xe9r\xe9my,143,FDJ,",, 7:05",+0:00,,,\u25b29,3,2016
31,133,144.0,+7:05,,159.0,B\xe1rta Jan,144,Bora - Argon 18,",, 7:05",+0:00,,,\u25b215,3,2016
23,188,145.0,+7:15,,107.0,Vakoc Petr,145,Etixx - Quick Step,7:15 7:15,+3:31,,,\u25bc38,3,2016
30,139,146.0,+7:34,,127.0,Voss Paul,146,Bora - Argon 18,7:34 7:34,+1:53,,,\u25bc19,3,2016
35,136,147.0,+7:36,,154.0,Huzarski Bartosz,147,Bora - Argon 18,7:36 7:36,+0:31,,,\u25b27,3,2016
28,155,148.0,+7:36,,155.0,Durasek Kristijan,148,Lampre - Merida,",, 7:36",+0:31,,,\u25b27,3,2016
35,166,149.0,+7:42,,156.0,Hansen Adam,149,Lotto Soudal,7:42 7:42,+0:37,,,\u25b27,3,2016
35,192,150.0,+7:49,,147.0,Bozic Borut,150,"Cofidis, Solutions Cr\xe9dits",7:49 7:49,+0:44,,,\u25bc3,3,2016
35,174,151.0,+7:55,,148.0,Gene Yohann,151,Direct Energie,7:55 7:55,+0:50,,,\u25bc3,3,2016
26,212,152.0,+7:56,,130.0,Breen Vegard,152,Fortuneo - Vital Concept,7:56 7:56,+1:49,,,\u25bc22,3,2016
33,58,153.0,+7:59,,140.0,Wagner Robert,153,Team LottoNL-Jumbo,7:59 7:59,+0:54,,,\u25bc13,3,2016
39,148,154.0,+8:07,,128.0,Vicioso \xc1ngel,154,Team Katusha,8:07 8:07,+2:08,,,\u25bc26,3,2016
26,52,155.0,+8:22,,158.0,Bennett George,155,Team LottoNL-Jumbo,8:22 8:22,+1:17,,,\u25b23,3,2016
33,161,156.0,+8:23,,163.0,Greipel Andr\xe9,156,Lotto Soudal,8:23 8:23,+-1:54,,,\u25b27,3,2016
39,167,157.0,+8:29,,164.0,Henderson Gregory,157,Lotto Soudal,8:29 8:29,+0:00,,,\u25b27,3,2016
23,53,158.0,+8:29,,165.0,Groenewegen Dylan,158,Team LottoNL-Jumbo,",, 8:29",+0:00,,,\u25b27,3,2016
26,154,159.0,+8:29,,167.0,Cimolai Davide,159,Lampre - Merida,",, 8:29",+0:00,,,\u25b28,3,2016
32,14,160.0,+8:29,,166.0,Erviti Imanol,160,Movistar Team,",, 8:29",+0:00,,,\u25b26,3,2016
28,142,161.0,+8:29,,173.0,Guarnieri Jacopo,161,Team Katusha,",, 8:29",+0:00,,,\u25b212,3,2016
37,74,162.0,+8:29,,168.0,Elmiger Martin,162,IAM Cycling,",, 8:29",+0:00,,,\u25b26,3,2016
27,27,163.0,+8:29,,170.0,Rosa Diego,163,Astana Pro Team,",, 8:29",+0:00,,,\u25b27,3,2016
23,47,164.0,+8:29,,171.0,Gougeard Alexis,164,AG2R La Mondiale,",, 8:29",+0:00,,,\u25b27,3,2016
23,26,165.0,+8:29,,178.0,Lutsenko Alexey,165,Astana Pro Team,",, 8:29",+0:00,,,\u25b213,3,2016
25,102,166.0,+8:29,,176.0,Berhane Natnael,166,Team Dimension Data,",, 8:29",+0:00,,,\u25b210,3,2016
27,109,167.0,+8:29,,179.0,Teklehaimanot Daniel,167,Team Dimension Data,",, 8:29",+0:00,,,\u25b212,3,2016
31,125,168.0,+8:54,,149.0,Pineau C\xe9dric,168,FDJ,8:54 8:54,+1:49,,,\u25bc19,3,2016
32,92,169.0,+8:58,,187.0,Bookwalter Brent,169,BMC Racing Team,8:58 8:58,+0:00,,,\u25b218,3,2016
33,183,170.0,+8:58,,160.0,Keisse Iljo,170,Etixx - Quick Step,",, 8:58",+1:53,,,\u25bc10,3,2016
26,7,171.0,+9:00,,182.0,Rowe Luke,171,Team Sky,9:00 9:00,+0:31,,,\u25b211,3,2016
34,169,172.0,+9:06,,169.0,Sieberg Marcel,172,Lotto Soudal,9:06 9:06,+0:37,,,\u25bc3,3,2016
27,193,173.0,+9:08,,183.0,Cousin J\xe9r\xf4me,173,"Cofidis, Solutions Cr\xe9dits",9:08 9:08,+0:36,,,\u25b210,3,2016
31,119,174.0,+9:10,,136.0,Timmer Albert,174,Team Giant - Alpecin,9:10 9:10,+2:05,,,\u25bc38,3,2016
34,59,175.0,+9:12,,157.0,Wynants Maarten,175,Team LottoNL-Jumbo,9:12 9:12,+2:07,,,\u25bc18,3,2016
25,143,176.0,+9:13,,161.0,Haller Marco,176,Team Katusha,9:13 9:13,+2:08,,,\u25bc15,3,2016
29,8,177.0,+9:21,,172.0,Stannard Ian,177,Team Sky,9:21 9:21,+0:52,,,\u25bc5,3,2016
24,156,178.0,+9:22,,184.0,Grmay Tsgabu,178,Lampre - Merida,9:22 9:22,+0:44,,,\u25b26,3,2016
32,138,179.0,+9:28,,180.0,Schillinger Andreas,179,Bora - Argon 18,9:28 9:28,+0:59,,,\u25b21,3,2016
25,176,180.0,+9:52,,174.0,Petit Adrien,180,Direct Energie,9:52 9:52,+1:23,,,\u25bc6,3,2016
37,179,181.0,+10:02,,162.0,Voeckler Thomas,181,Direct Energie,10:02 10:02,+1:35,,,\u25bc19,3,2016
28,134,182.0,+10:32,,189.0,Benedetti Cesare,182,Bora - Argon 18,10:32 10:32,+0:31,,,\u25b27,3,2016
29,163,183.0,+10:36,,186.0,De Gendt Thomas,183,Lotto Soudal,10:36 10:36,+1:49,,,\u25b23,3,2016
28,84,184.0,+10:37,,175.0,Howes Alex,184,Cannondale-Drapac Pro Cycling Team,10:37 10:37,+2:08,,,\u25bc9,3,2016
35,104,185.0,+10:37,,177.0,Cummings Stephen,185,Team Dimension Data,",, 10:37",+2:08,,,\u25bc8,3,2016
26,77,186.0,+11:17,,192.0,Howard Leigh,186,IAM Cycling,11:17 11:17,+0:00,,,\u25b26,3,2016
26,206,187.0,+11:17,,185.0,Juul-Jensen Christopher,187,ORICA-BikeExchange,",, 11:17",+2:39,,,\u25bc2,3,2016
36,208,188.0,+11:19,,191.0,Plaza Rub\xe9n,188,ORICA-BikeExchange,11:19 11:19,+1:17,,,\u25b23,3,2016
26,37,189.0,+11:19,,188.0,Majka Rafa\u0142,189,Tinkoff,",, 11:19",+1:26,,,\u25bc1,3,2016
23,56,190.0,+11:38,,194.0,Roosen Timo,190,Team LottoNL-Jumbo,11:38 11:38,+0:00,,,\u25b24,3,2016
24,89,191.0,+11:51,,190.0,van Baarle Dylan,191,Cannondale-Drapac Pro Cycling Team,11:51 11:51,+1:49,,,\u25bc1,3,2016
35,105,192.0,+12:36,,181.0,Eisel Bernhard,192,Team Dimension Data,12:36 12:36,+4:07,,,\u25bc11,3,2016
26,189,193.0,+12:40,,133.0,Vermote Julien,193,Etixx - Quick Step,12:40 12:40,+6:10,,,\u25bc60,3,2016
26,95,194.0,+13:06,,193.0,Dennis Rohan,194,BMC Racing Team,13:06 13:06,+1:49,,,\u25bc1,3,2016
27,132,195.0,+13:53,,196.0,Archbold Shane,195,Bora - Argon 18,13:53 13:53,+0:00,,,\u25b21,3,2016
36,162,196.0,+15:41,,195.0,Bak Lars Ytting,196,Lotto Soudal,15:41 15:41,+2:39,,,\u25bc1,3,2016
25,135,197.0,+18:40,,198.0,Bennett Sam,197,Bora - Argon 18,18:40 18:40,+2:03,,,\u25b21,3,2016
31,146,198.0,+22:37,,197.0,M\xf8rk\xf8v Michael,198,Team Katusha,22:37 22:37,+8:44,,,\u25bc1,3,2016
26,32,1.0,+0:00,,1.0,Sagan Peter,1,Tinkoff,20:03:02 20:03:02,+0:00,25.0,,-,4,2016
24,182,2.0,+0:12,,2.0,Alaphilippe Julian,2,Etixx - Quick Step,0:12 0:12,+0:04,,,-,4,2016
36,12,3.0,+0:14,,3.0,Valverde Alejandro,3,Movistar Team,0:14 0:14,+0:04,,,-,4,2016
24,111,4.0,+0:18,,5.0,Barguil Warren,4,Team Giant - Alpecin,0:18 0:18,+0:04,,,\u25b21,4,2016
31,1,5.0,+0:18,,4.0,Froome Christopher,5,Team Sky,",, 0:18",+0:04,,,\u25bc1,4,2016
30,36,6.0,+0:18,,7.0,Kreuziger Roman,6,Tinkoff,",, 0:18",+0:04,,,\u25b21,4,2016
26,11,7.0,+0:18,,6.0,Quintana Nairo,7,Movistar Team,",, 0:18",+0:04,,,\u25bc1,4,2016
26,21,8.0,+0:18,,9.0,Aru Fabio,8,Astana Pro Team,",, 0:18",+0:04,,,\u25b21,4,2016
25,207,9.0,+0:18,,12.0,Matthews Michael,9,ORICA-BikeExchange,",, 0:18",+0:04,,,\u25b23,4,2016
29,81,10.0,+0:18,,11.0,Rolland Pierre,10,Cannondale-Drapac Pro Cycling Team,",, 0:18",+0:04,,,\u25b21,4,2016
28,165,11.0,+0:18,,8.0,Gallopin Tony,11,Lotto Soudal,",, 0:18",+0:04,,,\u25bc3,4,2016
36,201,12.0,+0:18,,20.0,Gerrans Simon,12,ORICA-BikeExchange,",, 0:18",+0:04,,,\u25b28,4,2016
29,184,13.0,+0:18,,10.0,Martin Daniel,13,Etixx - Quick Step,",, 0:18",+0:04,,,\u25bc3,4,2016
25,51,14.0,+0:18,,14.0,Kelderman Wilco,14,Team LottoNL-Jumbo,",, 0:18",+0:04,,,-,4,2016
27,99,15.0,+0:18,,16.0,van Garderen Tejay,15,BMC Racing Team,",, 0:18",+0:04,,,\u25b21,4,2016
33,147,16.0,+0:18,,17.0,Van den Broeck Jurgen,16,Team Katusha,",, 0:18",+0:04,,,\u25b21,4,2016
29,151,17.0,+0:18,,19.0,Costa Rui,17,Lampre - Merida,",, 0:18",+0:04,,,\u25b22,4,2016
