Age,Avg,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,Time won/lost,UCI,\u25bc\u25b2,stage,year
24,,71,14.0,+8:34,,,Benoot Tiesj,22,Lotto Soudal,4:06 4:06,,,,7,2018
28,,115,29.0,+27:42,,,Molard Rudy,23,Groupama - FDJ,4:18 4:18,,,,7,2018
22,,117,18.0,+11:13,,,Vincent L\xe9o,24,Groupama - FDJ,4:20 4:20,,,,7,2018
31,,22,30.0,+28:10,,,Castroviejo Jonathan,25,Team Sky,4:53 4:53,,,,7,2018
23,,174,22.0,+20:34,,,Gebreigzabhier Amanuel,26,Team Dimension Data,5:47 5:47,,,,7,2018
33,,51,24.0,+21:12,,,Nibali Vincenzo,27,Bahrain Merida Pro Cycling Team,6:04 6:04,,,,7,2018
32,,125,36.0,+40:58,,,Kochetkov Pavel,28,Team Katusha - Alpecin,",, 6:04",,,,7,2018
24,,91,16.0,+9:25,,,Soler Marc,29,Movistar Team,",, 6:04",,,,7,2018
31,,142,28.0,+27:10,,,Bouet Maxime,30,Team Fortuneo - Samsic,6:37 6:37,,,,7,2018
27,,114,58.0,+1:00:12,,,Ludvigsson Tobias,31,Groupama - FDJ,6:59 6:59,,,,7,2018
26,,46,54.0,+56:53,,,Teuns Dylan,32,BMC Racing Team,7:19 7:19,,,,7,2018
36,,157,44.0,+49:50,,,Moreno Daniel,33,Team EF Education First-Drapac p/b Cannondale,7:34 7:34,,,,7,2018
26,,7,23.0,+21:04,,,Valgren Michael,34,Astana Pro Team,7:42 7:42,,,,7,2018
25,,101,21.0,+16:03,,,Alaphilippe Julian,35,Quick-Step Floors,7:53 7:53,,,,7,2018
30,,33,31.0,+30:17,,,Gallopin Tony,36,AG2R La Mondiale,8:28 8:28,,,,7,2018
28,,45,40.0,+44:47,,,Rosskopf Joey,37,BMC Racing Team,8:51 8:51,,,,7,2018
34,,44,37.0,+41:36,,,Bookwalter Brent,38,BMC Racing Team,",, 8:51",,,,7,2018
29,,86,85.0,+1:25:24,,,Teklehaimanot Daniel,39,"Cofidis, Solutions Cr\xe9dits",",, 8:51",,,,7,2018
24,,112,77.0,+1:16:09,,,Armirail Bruno,40,Groupama - FDJ,9:07 9:07,,,,7,2018
28,,3,35.0,+40:02,,,Chernetski Sergei,41,Astana Pro Team,9:19 9:19,,,,7,2018
40,,56,39.0,+44:14,,,Pellizotti Franco,42,Bahrain Merida Pro Cycling Team,10:18 10:18,,,,7,2018
34,,75,57.0,+59:39,,,Marczynski Tomasz,43,Lotto Soudal,",, 10:18",,,,7,2018
32,,163,42.0,+45:51,,,Degand Thomas,44,Wanty - Groupe Gobert,10:48 10:48,,,,7,2018
32,,126,52.0,+52:55,,,Machado Tiago,45,Team Katusha - Alpecin,12:11 12:11,,,,7,2018
27,,122,32.0,+33:40,,,Boswell Ian,46,Team Katusha - Alpecin,",, 12:11",,,,7,2018
31,,124,41.0,+45:16,,,Ki\u0161erlovski Robert,47,Team Katusha - Alpecin,",, 12:11",,,,7,2018
34,,175,33.0,+36:59,,,Pauwels Serge,48,Team Dimension Data,",, 12:11",,,,7,2018
26,,72,74.0,+1:15:09,,,Campenaerts Victor,49,Lotto Soudal,14:25 14:25,,,,7,2018
33,,135,67.0,+1:10:42,,,Impey Daryl,50,Mitchelton-Scott,15:30 15:30,,,,7,2018
25,,134,43.0,+48:20,,,Howson Damien,51,Mitchelton-Scott,",, 15:30",,,,7,2018
22,,133,47.0,+50:43,,,Hamilton Lucas,52,Mitchelton-Scott,",, 15:30",,,,7,2018
26,,65,83.0,+1:20:31,,,P\xf6stlberger Lukas,53,BORA - hansgrohe,16:14 16:14,,,,7,2018
33,,2,46.0,+50:38,,,Cataldo Dario,54,Astana Pro Team,18:28 18:28,,,,7,2018
28,,24,49.0,+50:49,,,Kwiatkowski Michal,55,Team Sky,",, 18:28",,,,7,2018
24,,25,48.0,+50:43,,,Moscon Gianni,56,Team Sky,",, 18:28",,,,7,2018
26,,6,81.0,+1:19:21,,,Stalnov Nikita,57,Astana Pro Team,",, 18:28",,,,7,2018
28,,1,27.0,+23:36,,,Bilbao Pello,58,Astana Pro Team,",, 18:28",,,,7,2018
27,,32,53.0,+56:35,,,Domont Axel,59,AG2R La Mondiale,",, 18:28",,,,7,2018
27,,36,60.0,+1:04:38,,,Naesen Oliver,60,AG2R La Mondiale,",, 18:28",,,,7,2018
27,,42,63.0,+1:08:09,,,Bevin Patrick,61,BMC Racing Team,",, 18:28",,,,7,2018
27,,4,62.0,+1:05:21,,,Houle Hugo,62,Astana Pro Team,",, 18:28",,,,7,2018
32,,47,89.0,+1:27:30,,,Wyss Danilo,63,BMC Racing Team,",, 18:28",,,,7,2018
25,,104,25.0,+22:24,,,Jungels Bob,64,Quick-Step Floors,",, 18:28",,,,7,2018
29,,74,64.0,+1:08:43,,,Keukeleire Jens,65,Lotto Soudal,",, 18:28",,,,7,2018
25,,96,51.0,+52:28,,,Roson Jaime,66,Movistar Team,",, 18:28",,,,7,2018
25,,167,87.0,+1:26:06,,,Smith Dion,67,Wanty - Groupe Gobert,",, 18:28",,,,7,2018
22,,105,79.0,+1:17:27,,,Knox James,68,Quick-Step Floors,",, 18:28",,,,7,2018
34,,95,92.0,+1:30:01,,,Erviti Imanol,69,Movistar Team,",, 18:28",,,,7,2018
25,,137,61.0,+1:04:51,,,Verona Carlos,70,Mitchelton-Scott,",, 18:28",,,,7,2018
29,,212,71.0,+1:11:56,,,Courteille Arnaud,71,Vital Concept Cycling Club,",, 18:28",,,,7,2018
31,,171,68.0,+1:11:27,,,Boasson Hagen Edvald,72,Team Dimension Data,",, 18:28",,,,7,2018
36,,145,78.0,+1:16:50,,,Moinard Ama\xebl,73,Team Fortuneo - Samsic,",, 18:28",,,,7,2018
26,,27,75.0,+1:15:34,,,van Baarle Dylan,74,Team Sky,",, 18:28",,,,7,2018
29,,166,59.0,+1:03:57,,,Minnaard Marco,75,Wanty - Groupe Gobert,19:28 19:28,,,,7,2018
25,,15,55.0,+57:29,,,Petilli Simone,76,UAE-Team Emirates,",, 19:28",,,,7,2018
25,,64,66.0,+1:10:01,,,McCarthy Jay,77,BORA - hansgrohe,20:55 20:55,,,,7,2018
32,,176,98.0,+1:37:09,,,Thomson Jay Robert,78,Team Dimension Data,21:03 21:03,,,,7,2018
28,,203,104.0,+1:44:16,,,Br\xe4ndle Matthias,79,Trek - Segafredo,",, 21:03",,,,7,2018
25,,92,94.0,+1:32:46,,,Arcas Jorge,80,Movistar Team,",, 21:03",,,,7,2018
23,,123,90.0,+1:28:25,,,Fabbro Matteo,81,Team Katusha - Alpecin,",, 21:03",,,,7,2018
23,,184,34.0,+38:16,,,Kuss Sepp,82,Team LottoNL-Jumbo,",, 21:03",,,,7,2018
28,,162,100.0,+1:40:30,,,Backaert Frederik,83,Wanty - Groupe Gobert,",, 21:03",,,,7,2018
26,,216,86.0,+1:25:39,,,Pacher Quentin,84,Vital Concept Cycling Club,",, 21:03",,,,7,2018
22,,94,97.0,+1:35:38,,,Castrillo Jaime,85,Movistar Team,",, 21:03",,,,7,2018
24,,57,99.0,+1:39:10,,,Pibernik Luka,86,Bahrain Merida Pro Cycling Team,",, 21:03",,,,7,2018
25,,97,91.0,+1:28:31,,,S\xfctterlin Jasha,87,Movistar Team,",, 21:03",,,,7,2018
34,,54,95.0,+1:33:31,,,Haussler Heinrich,88,Bahrain Merida Pro Cycling Team,",, 21:03",,,,7,2018
24,,43,105.0,+1:45:27,,,Bohli Tom,89,BMC Racing Team,",, 21:03",,,,7,2018
36,,17,102.0,+1:43:58,,,Sutherland Rory,90,UAE-Team Emirates,",, 21:03",,,,7,2018
28,,201,70.0,+1:11:51,,,Felline Fabio,91,Trek - Segafredo,",, 21:03",,,,7,2018
31,,147,108.0,+1:47:59,,,Pichon Laurent,92,Team Fortuneo - Samsic,",, 21:03",,,,7,2018
32,,143,84.0,+1:23:29,,,Feillu Brice,93,Team Fortuneo - Samsic,",, 21:03",,,,7,2018
29,,106,76.0,+1:16:08,,,Serry Pieter,94,Quick-Step Floors,",, 21:03",,,,7,2018
29,,144,65.0,+1:09:13,,,Hardy Romain,95,Team Fortuneo - Samsic,",, 21:03",,,,7,2018
27,,81,50.0,+52:28,,,Herrada Jes\xfas,96,"Cofidis, Solutions Cr\xe9dits",",, 21:03",,,,7,2018
25,,191,80.0,+1:17:43,,,Teunissen Mike,97,Team Sunweb,",, 21:03",,,,7,2018
23,,136,69.0,+1:11:41,,,Power Robert,98,Mitchelton-Scott,",, 21:03",,,,7,2018
31,,153,72.0,+1:12:10,,,Clarke Simon,99,Team EF Education First-Drapac p/b Cannondale,",, 21:03",,,,7,2018
26,,154,96.0,+1:34:12,,,Craddock Lawson,100,Team EF Education First-Drapac p/b Cannondale,",, 21:03",,,,7,2018
30,,155,93.0,+1:32:31,,,Howes Alex,101,Team EF Education First-Drapac p/b Cannondale,",, 21:03",,,,7,2018
23,,93,73.0,+1:13:02,,,Carretero H\xe9ctor,102,Movistar Team,22:59 22:59,,,,7,2018
26,,113,88.0,+1:27:23,,,Duchesne Antoine,103,Groupama - FDJ,25:33 25:33,,,,7,2018
21,,185,82.0,+1:19:24,,,Powless Neilson,104,Team LottoNL-Jumbo,27:13 27:13,,,,7,2018
27,,177,107.0,+1:46:53,,,Van Zyl Johann,105,Team Dimension Data,27:28 27:28,,,,7,2018
22,,116,109.0,+1:50:09,,,Thomas Benjamin,106,Groupama - FDJ,28:30 28:30,,,,7,2018
31,,146,103.0,+1:44:00,,,Perichon Pierre-Luc,107,Team Fortuneo - Samsic,28:50 28:50,,,,7,2018
32,,85,101.0,+1:40:35,,,Simon Julien,108,"Cofidis, Solutions Cr\xe9dits",30:17 30:17,,,,7,2018
24,,87,110.0,+1:50:39,,,Turgis Anthony,109,"Cofidis, Solutions Cr\xe9dits",",, 30:17",,,,7,2018
23,,192,112.0,+2:11:18,,,Bauhaus Phil,110,Team Sunweb,30:19 30:19,,,,7,2018
33,,52,106.0,+1:45:38,,,Arashiro Yukiya,111,Bahrain Merida Pro Cycling Team,32:36 32:36,,,,7,2018
30,,217,111.0,+2:07:01,,,R\xe9za K\xe9vin,112,Vital Concept Cycling Club,",, 32:36",,,,7,2018
26,,12,,+ - 24:43:12,,,Bystr\xf8m Sven Erik,DNF,UAE-Team Emirates,-3:51:34 -3:51:34,,,,7,2018
28,,26,,+ - 24:43:12,,,Rowe Luke,DNF,Team Sky,",, -3:51:34",,,,7,2018
25,,34,,+ - 24:43:12,,,Gougeard Alexis,DNF,AG2R La Mondiale,",, -3:51:34",,,,7,2018
22,,53,,+ - 24:43:12,,,Garcia Cortina Ivan,DNF,Bahrain Merida Pro Cycling Team,",, -3:51:34",,,,7,2018
30,,55,,+ - 24:43:12,,,Navardauskas Ramunas,DNF,Bahrain Merida Pro Cycling Team,",, -3:51:34",,,,7,2018
24,,62,,+ - 24:43:12,,,Ackermann Pascal,DNF,BORA - hansgrohe,",, -3:51:34",,,,7,2018
31,,73,,+ - 24:43:12,,,De Gendt Thomas,DNF,Lotto Soudal,",, -3:51:34",,,,7,2018
33,,76,,+ - 24:43:12,,,Vanendert Jelle,DNF,Lotto Soudal,",, -3:51:34",,,,7,2018
29,,77,,+ - 24:43:12,,,Wallays Jelle,DNF,Lotto Soudal,",, -3:51:34",,,,7,2018
32,,83,,+ - 24:43:12,,,Herrada Jos\xe9,DNF,"Cofidis, Solutions Cr\xe9dits",",, -3:51:34",,,,7,2018
22,,102,,+ - 24:43:12,,,De Plus Laurens,DNF,Quick-Step Floors,",, -3:51:34",,,,7,2018
34,,107,,+ - 24:43:12,,,Terpstra Niki,DNF,Quick-Step Floors,",, -3:51:34",,,,7,2018
23,,127,,+ - 24:43:12,,,Restrepo Jhonatan,DNF,Team Katusha - Alpecin,",, -3:51:34",,,,7,2018
24,,132,,+ - 24:43:12,,,Edmondson Alexander,DNF,Mitchelton-Scott,",, -3:51:34",,,,7,2018
32,,182,,+ - 24:43:12,,,Boom Lars,DNF,Team LottoNL-Jumbo,",, -3:51:34",,,,7,2018
30,,202,,+ - 24:43:12,,,Brambilla Gianluca,DNF,Trek - Segafredo,",, -3:51:34",,,,7,2018
32,,206,,+ - 24:43:12,,,Reijnen Kiel,DNF,Trek - Segafredo,",, -3:51:34",,,,7,2018
26,,211,,+ - 24:43:12,,,Coquard Bryan,DNF,Vital Concept Cycling Club,",, -3:51:34",,,,7,2018
27,,214,,+ - 24:43:12,,,Le Bon Johan,DNF,Vital Concept Cycling Club,",, -3:51:34",,,,7,2018
