Age,Avg,BIB,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,UCI,stage,year
33,,73,111.0,+24:13,,Bozic Borut,122,Astana Pro Team,0:51 0:51,,6,2014
32,,57,106.0,+22:18,,Mangel Laurent,123,FDJ.fr,0:52 0:52,,6,2014
30,,134,102.0,+21:22,,Schillinger Andreas,124,Team NetApp \u2013 Endura,0:55 0:55,,6,2014
27,,138,83.0,+17:42,,Voss Paul,125,Team NetApp \u2013 Endura,",, 0:55",,6,2014
25,,133,41.0,+4:56,,Jarc Bla\u017e,126,Team NetApp \u2013 Endura,",, 0:55",,6,2014
30,,187,144.0,+35:38,,Pujol Oscar,127,Skydive Dubai Pro Cycling Team,1:10 1:10,,6,2014
27,,144,130.0,+28:28,,Gaudin Damien,128,AG2R La Mondiale,1:13 1:13,,6,2014
33,,148,143.0,+35:35,,Riblon Christophe,129,AG2R La Mondiale,",, 1:13",,6,2014
25,,173,126.0,+27:28,,Canola Marco,130,Bardiani - CSF Pro Team,1:14 1:14,,6,2014
24,,172,128.0,+28:09,,Boem Nicola,131,Bardiani - CSF Pro Team,",, 1:14",,6,2014
36,,118,127.0,+27:59,,Tuft Svein,132,Orica GreenEDGE,1:19 1:19,,6,2014
33,,117,82.0,+17:22,,Mouris Jens,133,Orica GreenEDGE,",, 1:19",,6,2014
24,,42,103.0,+21:41,,Bol Jetse,134,Belkin-Pro Cycling Team,",, 1:19",,6,2014
31,,78,84.0,+17:46,,Westra Lieuwe,135,Astana Pro Team,1:26 1:26,,6,2014
28,,47,44.0,+5:51,,van Emden Jos,136,Belkin-Pro Cycling Team,1:37 1:37,,6,2014
23,,136,99.0,+20:22,,Schwarzmann Michael,137,Team NetApp \u2013 Endura,",, 1:37",,6,2014
23,,66,47.0,+7:25,,Rowe Luke,138,Team Sky,",, 1:37",,6,2014
27,,83,80.0,+16:31,,Isaychev Vladimir,139,Team Katusha,1:55 1:55,,6,2014
34,,84,101.0,+21:07,,Kuchynski Aliaksandr,140,Team Katusha,",, 1:55",,6,2014
27,,107,145.0,+35:41,,Klemme Dominic,141,IAM Cycling,2:17 2:17,,6,2014
29,,93,65.0,+11:41,,Gatto Oscar,142,Cannondale,2:33 2:33,,6,2014
27,,92,135.0,+30:52,,De Marchi Alessandro,143,Cannondale,2:35 2:35,,6,2014
24,,137,77.0,+16:11,,Thwaites Scott,144,Team NetApp \u2013 Endura,2:53 2:53,,6,2014
22,,111,134.0,+30:30,,Hepburn Michael,145,Orica GreenEDGE,",, 2:53",,6,2014
27,,23,75.0,+15:06,,Boeckmans Kris,146,Lotto Belisol,5:35 5:35,,6,2014
21,,125,147.0,+38:39,,Kol\xe1\u0159 Michael,147,Tinkoff - Saxo,",, 5:35",,6,2014
