Age,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,Time won/lost,stage,year
27,114,+0:30,,Moletta Andrea,114,Gerolsteiner,0:30 0:30,+0:30,1,2006
29,115,+0:30,,Cretskens Wilfried,115,Quickstep - Innergetic,",, 0:30",+0:30,1,2006
25,116,+0:30,,Le M\xe9vel Christophe,116,Cr\xe9dit Agricole,",, 0:30",+0:30,1,2006
31,117,+0:30,,Spezialetti Alessandro,117,Liquigas,",, 0:30",+0:30,1,2006
31,118,+0:30,,Moncouti\xe9 David,118,Cofidis,",, 0:30",+0:30,1,2006
20,119,+0:31,,Di Gr\xe9gorio R\xe9my,119,Fran\xe7aise des Jeux,0:31 0:31,+0:31,1,2006
27,120,+0:31,,Carrara Matteo,120,Lampre-Fondital,",, 0:31",+0:31,1,2006
37,121,+0:31,,Mengin Christophe,121,Fran\xe7aise des Jeux,",, 0:31",+0:31,1,2006
26,122,+0:31,,Ghisalberti Sergio,122,Milram,",, 0:31",+0:31,1,2006
34,123,+0:31,,Guesdon Fr\xe9d\xe9ric,123,Fran\xe7aise des Jeux,",, 0:31",+0:31,1,2006
26,124,+0:31,,Arroyo David,124,Caisse d'Epargne - Illes Balears,",, 0:31",+0:31,1,2006
29,125,+0:32,,Isasi Inaki,125,Euskaltel - Euskadi,0:32 0:32,+0:32,1,2006
33,126,+0:32,,Trenti Guido,126,Quickstep - Innergetic,",, 0:32",+0:32,1,2006
22,127,+0:32,,Navarro Daniel,127,Astana - W\xfcrth Team,",, 0:32",+0:32,1,2006
31,128,+0:32,,Auge St\xe9phane,128,Cofidis,",, 0:32",+0:32,1,2006
23,129,+0:32,,Corioni Claudio,129,Lampre-Fondital,",, 0:32",+0:32,1,2006
33,130,+0:32,,Fernandez Bingen,130,Cofidis,",, 0:32",+0:32,1,2006
34,131,+0:32,,Bessy Fr\xe9d\xe9ric,131,Cofidis,",, 0:32",+0:32,1,2006
27,132,+0:33,,Davis Scott,132,T-Mobile Team,0:33 0:33,+0:33,1,2006
21,133,+0:33,,Ingels Nick,133,Davitamon - Lotto,",, 0:33",+0:33,1,2006
31,134,+0:33,,Turpin Ludovic,134,AG2R Pr\xe9voyance,",, 0:33",+0:33,1,2006
32,135,+0:33,,Rinero Christophe,135,Saunier Duval - Prodir,",, 0:33",+0:33,1,2006
21,136,+0:33,,Possoni Morris,136,Lampre-Fondital,",, 0:33",+0:33,1,2006
27,137,+0:34,,Albizu lizaso Joseba,137,Euskaltel - Euskadi,0:34 0:34,+0:34,1,2006
21,138,+0:34,,Sinner Benoit,138,Agritubel,",, 0:34",+0:34,1,2006
22,139,+0:34,,Santaromita Ivan,139,Quickstep - Innergetic,",, 0:34",+0:34,1,2006
28,140,+0:34,,Laurent Christophe,140,Agritubel,",, 0:34",+0:34,1,2006
25,141,+0:34,,Vanotti Alessandro,141,Milram,",, 0:34",+0:34,1,2006
22,142,+0:35,,Gonzalo Eduardo,142,Agritubel,0:35 0:35,+0:35,1,2006
22,143,+0:35,,Bono Matteo,143,Lampre-Fondital,",, 0:35",+0:35,1,2006
24,144,+0:35,,Fern\xe1ndez Koldo,144,Euskaltel - Euskadi,",, 0:35",+0:35,1,2006
25,145,+0:35,,Gomez Gomez Angel,145,Saunier Duval - Prodir,",, 0:35",+0:35,1,2006
28,146,+0:36,,Veneberg Thorwald,146,Rabobank ProTeam,0:36 0:36,+0:36,1,2006
25,147,+0:36,,Marzano Marco,147,Lampre-Fondital,",, 0:36",+0:36,1,2006
34,148,+0:36,,Loda Nicola,148,Liquigas,",, 0:36",+0:36,1,2006
30,149,+0:37,,Trentin Guido,149,Saunier Duval - Prodir,0:37 0:37,+0:37,1,2006
30,150,+0:37,,Ludewig Jorg,150,T-Mobile Team,",, 0:37",+0:37,1,2006
34,151,+0:37,,Gates Nick,151,Davitamon - Lotto,",, 0:37",+0:37,1,2006
27,152,+0:38,,Van Huffel Wim,152,Davitamon - Lotto,0:38 0:38,+0:38,1,2006
23,153,+0:38,,Claude Mathieu,153,Bouygues Telecom,",, 0:38",+0:38,1,2006
25,154,+0:40,,Righetto Marco,154,Liquigas,0:40 0:40,+0:40,1,2006
32,155,+0:40,,Salmon Benoit,155,Agritubel,",, 0:40",+0:40,1,2006
34,156,+0:40,,Piepoli Leonardo,156,Saunier Duval - Prodir,",, 0:40",+0:40,1,2006
26,157,+0:44,,Coutouly Cedric,157,Agritubel,0:44 0:44,+0:44,1,2006
30,158,+0:44,,Osa Unai,158,Astana - W\xfcrth Team,",, 0:44",+0:44,1,2006
32,159,+0:44,,Wrolich Peter,159,Gerolsteiner,",, 0:44",+0:44,1,2006
25,160,+0:53,,Iglinskiy Maxim,160,Milram,0:53 0:53,+0:53,1,2006
22,161,+0:54,,Iriondo Iban,161,Euskaltel - Euskadi,0:54 0:54,+0:54,1,2006
28,162,+5:33,,Inaudi Nicolas,162,Cofidis,5:33 5:33,+5:33,1,2006
29,163,+5:36,,Kaggestad Mads,163,Cr\xe9dit Agricole,5:36 5:36,+5:36,1,2006
28,164,+6:17,,Leblacher Eric,164,Fran\xe7aise des Jeux,6:17 6:17,+6:17,1,2006
23,1,+0:00,,Gilbert Philippe,1,Fran\xe7aise des Jeux,9:57:13 9:57:13,+0:00,2,2006
25,2,+5:22,,Wegmann Fabian,2,Gerolsteiner,5:22 5:22,+5:22,2,2006
26,3,+5:27,,Voeckler Thomas,3,Bouygues Telecom,5:27 5:27,+5:27,2,2006
27,4,+5:27,,Zabriskie David,4,CSC ProTeam,",, 5:27",+5:27,2,2006
28,5,+5:29,,Martinez Egoi,5,Discovery Channel,5:29 5:29,+5:29,2,2006
32,6,+5:29,,Hincapie George,6,Discovery Channel,",, 5:29",+5:29,2,2006
30,7,+5:31,,Mancebo Francisco,7,AG2R Pr\xe9voyance,5:31 5:31,+5:31,2,2006
28,8,+5:33,,Hushovd Thor,8,Cr\xe9dit Agricole,5:33 5:33,+5:33,2,2006
32,9,+5:33,,O'Grady Stuart,9,CSC ProTeam,",, 5:33",+5:33,2,2006
26,10,+5:34,,Lang Sebastian,10,Gerolsteiner,5:34 5:34,+5:34,2,2006
25,11,+5:35,,Posthuma Joost,11,Rabobank ProTeam,5:35 5:35,+5:35,2,2006
26,12,+5:35,,Devolder Stijn,12,Discovery Channel,",, 5:35",+5:35,2,2006
26,13,+5:35,,Valverde Alejandro,13,Caisse d'Epargne - Illes Balears,",, 5:35",+5:35,2,2006
23,14,+5:35,,Gusev Vladimir,14,Discovery Channel,",, 5:35",+5:35,2,2006
30,15,+5:35,,Landis Floyd,15,Phonak Hearing Systems,",, 5:35",+5:35,2,2006
26,16,+5:36,,Kashechkin Andrey,16,Astana - W\xfcrth Team,5:36 5:36,+5:36,2,2006
35,17,+5:36,,Moreau Christophe,17,AG2R Pr\xe9voyance,",, 5:36",+5:36,2,2006
30,18,+5:36,,Grabsch Bert,18,Phonak Hearing Systems,",, 5:36",+5:36,2,2006
32,19,+5:37,,Vinokourov Alexandre,19,Astana - W\xfcrth Team,5:37 5:37,+5:37,2,2006
25,20,+5:37,,Hesjedal Ryder,20,Phonak Hearing Systems,",, 5:37",+5:37,2,2006
28,21,+5:38,,Pereiro Oscar,21,Caisse d'Epargne - Illes Balears,5:38 5:38,+5:38,2,2006
26,22,+5:38,,Quinziato Manuel,22,Liquigas,",, 5:38",+5:38,2,2006
21,23,+5:38,,Nibali Vincenzo,23,Liquigas,",, 5:38",+5:38,2,2006
28,24,+5:38,,Menchov Denis,24,Rabobank ProTeam,",, 5:38",+5:38,2,2006
28,25,+5:38,,Scholz Ronny,25,Gerolsteiner,",, 5:38",+5:38,2,2006
35,26,+5:39,,Rous Didier,26,Bouygues Telecom,5:39 5:39,+5:39,2,2006
30,27,+5:39,,Barry Michael,27,Discovery Channel,",, 5:39",+5:39,2,2006
27,28,+5:39,,Cama\xf1o Iker,28,Euskaltel - Euskadi,",, 5:39",+5:39,2,2006
26,29,+5:40,,Popovych Yaroslav,29,Discovery Channel,5:40 5:40,+5:40,2,2006
24,30,+5:40,,Vandborg Brian,30,CSC ProTeam,",, 5:40",+5:40,2,2006
30,31,+5:40,,Brard Florent,31,Caisse d'Epargne - Illes Balears,",, 5:40",+5:40,2,2006
26,32,+5:40,,Edaleine Christophe,32,Cr\xe9dit Agricole,",, 5:40",+5:40,2,2006
22,33,+5:41,,Grivko Andrei,33,Milram,5:41 5:41,+5:41,2,2006
24,34,+5:41,,Hernandez Gutierrez Aitor,34,Euskaltel - Euskadi,",, 5:41",+5:41,2,2006
25,35,+5:41,,Barredo Carlos,35,Astana - W\xfcrth Team,",, 5:41",+5:41,2,2006
33,36,+5:41,,Jalabert Nicolas,36,Phonak Hearing Systems,",, 5:41",+5:41,2,2006
25,37,+5:41,,Dumoulin Samuel,37,AG2R Pr\xe9voyance,",, 5:41",+5:41,2,2006
24,38,+5:41,,Pozzato Filippo,38,Quickstep - Innergetic,",, 5:41",+5:41,2,2006
34,39,+5:42,,Horner Chris,39,Saunier Duval - Prodir,5:42 5:42,+5:42,2,2006
23,40,+5:42,,Renshaw Mark,40,Cr\xe9dit Agricole,",, 5:42",+5:42,2,2006
27,41,+5:42,,Noval Benjamin,41,Discovery Channel,",, 5:42",+5:42,2,2006
31,42,+5:42,,Horrillo Pedro,42,Rabobank ProTeam,",, 5:42",+5:42,2,2006
26,43,+5:42,,Astarloza Mikel,43,AG2R Pr\xe9voyance,",, 5:42",+5:42,2,2006
24,44,+5:43,,Vaugrenard Benoit,44,Fran\xe7aise des Jeux,5:43 5:43,+5:43,2,2006
32,45,+5:43,,Leipheimer Levi,45,Gerolsteiner,",, 5:43",+5:43,2,2006
28,46,+5:43,,Siedler Sebastian,46,Milram,",, 5:43",+5:43,2,2006
33,47,+5:43,,Garcia Jose Vicente,47,Caisse d'Epargne - Illes Balears,",, 5:43",+5:43,2,2006
25,48,+5:44,,Duenas Moises,48,Agritubel,5:44 5:44,+5:44,2,2006
32,49,+5:44,,Azevedo Jos\xe9 Bento Carvalho,49,Discovery Channel,",, 5:44",+5:44,2,2006
27,50,+5:44,,Portal Nicolas,50,Caisse d'Epargne - Illes Balears,",, 5:44",+5:44,2,2006
26,51,+5:44,,Chavanel Sylvain,51,Cofidis,",, 5:44",+5:44,2,2006
29,52,+5:44,,Sevilla Oscar,52,T-Mobile Team,",, 5:44",+5:44,2,2006
27,53,+5:45,,Kuyckx Jan,53,Davitamon - Lotto,5:45 5:45,+5:45,2,2006
29,54,+5:45,,Gustov Volodymyr,54,CSC ProTeam,",, 5:45",+5:45,2,2006
33,55,+5:46,,Luttenberger Peter,55,CSC ProTeam,5:46 5:46,+5:46,2,2006
25,56,+5:46,,Da Dalto Mauro,56,Liquigas,",, 5:46",+5:46,2,2006
31,57,+5:46,,Dessel Cyril,57,AG2R Pr\xe9voyance,",, 5:46",+5:46,2,2006
33,58,+5:46,,Beneteau Walter,58,Bouygues Telecom,",, 5:46",+5:46,2,2006
25,59,+5:46,,Mertens Pieter,59,Davitamon - Lotto,",, 5:46",+5:46,2,2006
34,60,+5:46,,Arrieta Jose Luis,60,AG2R Pr\xe9voyance,",, 5:46",+5:46,2,2006
31,61,+5:46,,Murn Uros,61,Phonak Hearing Systems,",, 5:46",+5:46,2,2006
27,62,+5:47,,Schreck Stephan,62,T-Mobile Team,5:47 5:47,+5:47,2,2006
30,63,+5:47,,Caucchioli Pietro,63,Cr\xe9dit Agricole,",, 5:47",+5:47,2,2006
20,64,+5:47,,Rojas Jos\xe9 Joaqu\xedn,64,,",, 5:47",+5:47,2,2006
28,65,+5:48,,Mayo Iban,65,Euskaltel - Euskadi,5:48 5:48,+5:48,2,2006
29,66,+5:48,,Zandio Xabier,66,Caisse d'Epargne - Illes Balears,",, 5:48",+5:48,2,2006
23,67,+5:48,,Stalder Florian,67,Phonak Hearing Systems,",, 5:48",+5:48,2,2006
26,68,+5:49,,Pineau J\xe9rome,68,Bouygues Telecom,5:49 5:49,+5:49,2,2006
36,69,+5:49,,Goubert Stephane,69,AG2R Pr\xe9voyance,",, 5:49",+5:49,2,2006
28,70*,+5:49,,Bertagnolli Leonardo,70*,Cofidis,",, 5:49",+5:49,2,2006
32,70,+5:49,,Mazzoleni Eddy,70,T-Mobile Team,",, 5:49",+5:49,2,2006
32,71,+5:49,,Moerenhout Koos,71,Phonak Hearing Systems,",, 5:49",+5:49,2,2006
27,72,+5:49,,Mercado Juan Miguel,72,Agritubel,",, 5:49",+5:49,2,2006
22,73,+5:50,,Ricco Riccardo,73,,5:50 5:50,+5:50,2,2006
24,74,+5:51,,Kohl Bernhard,74,T-Mobile Team,5:51 5:51,+5:51,2,2006
28,75,+5:51,,Engels Addy,75,Quickstep - Innergetic,",, 5:51",+5:51,2,2006
25,76,+5:52,,Le M\xe9vel Christophe,76,Cr\xe9dit Agricole,5:52 5:52,+5:52,2,2006
20,77,+5:53,,Di Gr\xe9gorio R\xe9my,77,Fran\xe7aise des Jeux,5:53 5:53,+5:53,2,2006
27,78,+5:53,,Carrara Matteo,78,Lampre-Fondital,",, 5:53",+5:53,2,2006
34,79,+5:53,,Guesdon Fr\xe9d\xe9ric,79,Fran\xe7aise des Jeux,",, 5:53",+5:53,2,2006
26,80,+5:53,,Arroyo David,80,Caisse d'Epargne - Illes Balears,",, 5:53",+5:53,2,2006
29,81,+5:54,,Isasi Inaki,81,Euskaltel - Euskadi,5:54 5:54,+5:54,2,2006
23,82,+5:54,,Corioni Claudio,82,Lampre-Fondital,",, 5:54",+5:54,2,2006
33,83,+5:54,,Fernandez Bingen,83,Cofidis,",, 5:54",+5:54,2,2006
31,84,+5:55,,Turpin Ludovic,84,AG2R Pr\xe9voyance,5:55 5:55,+5:55,2,2006
32,85,+5:55,,Rinero Christophe,85,Saunier Duval - Prodir,",, 5:55",+5:55,2,2006
27,86,+5:56,,Albizu lizaso Joseba,86,Euskaltel - Euskadi,5:56 5:56,+5:56,2,2006
28,87,+5:56,,Laurent Christophe,87,Agritubel,",, 5:56",+5:56,2,2006
22,88,+5:57,,Gonzalo Eduardo,88,Agritubel,5:57 5:57,+5:57,2,2006
24,89,+5:57,,Fern\xe1ndez Koldo,89,Euskaltel - Euskadi,",, 5:57",+5:57,2,2006
25,90,+5:58,,Marzano Marco,90,Lampre-Fondital,5:58 5:58,+5:58,2,2006
34,91,+5:58,,Loda Nicola,91,Liquigas,",, 5:58",+5:58,2,2006
30,92,+5:59,,Ludewig Jorg,92,T-Mobile Team,5:59 5:59,+5:59,2,2006
28,93,+6:00,,Wielinga Remmert,93,Quickstep - Innergetic,6:00 6:00,+6:00,2,2006
23,94,+6:00,,Mazur Piotr,94,,",, 6:00",+6:00,2,2006
30,95,+6:00,,Pinotti Marco,95,Saunier Duval - Prodir,",, 6:00",+6:00,2,2006
27,96,+6:00,,Van Huffel Wim,96,Davitamon - Lotto,",, 6:00",+6:00,2,2006
32,97,+6:02,,Salmon Benoit,97,Agritubel,6:02 6:02,+6:02,2,2006
34,98,+6:02,,Piepoli Leonardo,98,Saunier Duval - Prodir,",, 6:02",+6:02,2,2006
26,99,+6:02,,Wiggins Bradley,99,Cofidis,",, 6:02",+6:02,2,2006
32,100,+6:02,,Wrolich Peter,100,Gerolsteiner,",, 6:02",+6:02,2,2006
27,101,+6:04,,Fritsch Nicolas,101,Saunier Duval - Prodir,6:04 6:04,+6:04,2,2006
26,102,+6:06,,Paulinho S\xe9rgio,102,Astana - W\xfcrth Team,6:06 6:06,+6:06,2,2006
31,103,+6:07,,Arvesen Kurt-Asle,103,CSC ProTeam,6:07 6:07,+6:07,2,2006
31,104,+6:07,,S\xf8rensen Nicki,104,CSC ProTeam,",, 6:07",+6:07,2,2006
25,105,+6:08,,Martias Rony,105,Bouygues Telecom,6:08 6:08,+6:08,2,2006
27,106,+6:08,,Flickinger Andy,106,Bouygues Telecom,",, 6:08",+6:08,2,2006
33,107,+6:09,,Nardello Daniele,107,T-Mobile Team,6:09 6:09,+6:09,2,2006
28,108,+6:09,,Becke Daniel,108,Milram,",, 6:09",+6:09,2,2006
25,109,+6:10,,Pena Aketza,109,Euskaltel - Euskadi,6:10 6:10,+6:10,2,2006
30,110,+6:11,,Jufre Josep,110,Davitamon - Lotto,6:11 6:11,+6:11,2,2006
30,111,+6:12,,Niermann Grischa,111,Rabobank ProTeam,6:12 6:12,+6:12,2,2006
27,112,+6:12,,Fedrigo Pierrick,112,Bouygues Telecom,",, 6:12",+6:12,2,2006
21,113,+6:13,,Dekker Thomas,113,Rabobank ProTeam,6:13 6:13,+6:13,2,2006
28,114,+6:14,,Szmyd Sylwester,114,Lampre-Fondital,6:14 6:14,+6:14,2,2006
22,115,+6:14,,Vastaranta Jukka,115,Rabobank ProTeam,",, 6:14",+6:14,2,2006
22,116,+6:14,,Erviti Imanol,116,Caisse d'Epargne - Illes Balears,",, 6:14",+6:14,2,2006
27,117,+6:15,,Charteau Anthony,117,Cr\xe9dit Agricole,6:15 6:15,+6:15,2,2006
25,118,+6:15,,Iglinskiy Maxim,118,Milram,",, 6:15",+6:15,2,2006
29,119,+6:16,,Cretskens Wilfried,119,Quickstep - Innergetic,6:16 6:16,+6:16,2,2006
31,120,+6:16,,Spezialetti Alessandro,120,Liquigas,",, 6:16",+6:16,2,2006
26,121,+6:17,,Bak Lars Ytting,121,CSC ProTeam,6:17 6:17,+6:17,2,2006
33,122,+6:17,,Baranowski Dariusz,122,Astana - W\xfcrth Team,",, 6:17",+6:17,2,2006
34,123,+6:18,,Bessy Fr\xe9d\xe9ric,123,Cofidis,6:18 6:18,+6:18,2,2006
21,124,+6:19,,Possoni Morris,124,Lampre-Fondital,6:19 6:19,+6:19,2,2006
21,125,+6:20,,Sinner Benoit,125,Agritubel,6:20 6:20,+6:20,2,2006
25,126,+6:20,,Vanotti Alessandro,126,Milram,",, 6:20",+6:20,2,2006
23,127,+6:24,,Claude Mathieu,127,Bouygues Telecom,6:24 6:24,+6:24,2,2006
25,128,+6:26,,Righetto Marco,128,Liquigas,6:26 6:26,+6:26,2,2006
26,129,+6:30,,Coutouly Cedric,129,Agritubel,6:30 6:30,+6:30,2,2006
30,130,+6:30,,Osa Unai,130,Astana - W\xfcrth Team,",, 6:30",+6:30,2,2006
37,131,+6:31,,Mengin Christophe,131,Fran\xe7aise des Jeux,6:31 6:31,+6:31,2,2006
33,132,+6:37,,Trenti Guido,132,Quickstep - Innergetic,6:37 6:37,+6:37,2,2006
31,133,+6:42,,Moncouti\xe9 David,133,Cofidis,6:42 6:42,+6:42,2,2006
31,134,+6:44,,Auge St\xe9phane,134,Cofidis,6:44 6:44,+6:44,2,2006
27,135,+6:45,,Kopp David,135,Gerolsteiner,6:45 6:45,+6:45,2,2006
30,136,+6:49,,Trentin Guido,136,Saunier Duval - Prodir,6:49 6:49,+6:49,2,2006
25,137,+6:59,,Mourey Francis,137,Fran\xe7aise des Jeux,6:59 6:59,+6:59,2,2006
26,138,+7:05,,Ghisalberti Sergio,138,Milram,7:05 7:05,+7:05,2,2006
25,139,+7:13,,Gomez Gomez Angel,139,Saunier Duval - Prodir,7:13 7:13,+7:13,2,2006
26,140,+8:54,,Joly S\xe9bastien,140,Fran\xe7aise des Jeux,8:54 8:54,+8:54,2,2006
29,141,+11:15,,Fofonov Dimitri,141,Cr\xe9dit Agricole,11:15 11:15,+11:15,2,2006
28,142,+11:19,,Inaudi Nicolas,142,Cofidis,11:19 11:19,+11:19,2,2006
29,143,+11:22,,Kaggestad Mads,143,Cr\xe9dit Agricole,11:22 11:22,+11:22,2,2006
23,144,+11:39,,Van Hecke Preben,144,Davitamon - Lotto,11:39 11:39,+11:39,2,2006
21,145,+11:45,,Ingels Nick,145,Davitamon - Lotto,11:45 11:45,+11:45,2,2006
22,146,+12:06,,Iriondo Iban,146,Euskaltel - Euskadi,12:06 12:06,+12:06,2,2006
35,147,+13:09,,Dekker Erik,147,Rabobank ProTeam,13:09 13:09,+13:09,2,2006
35,148,+13:12,,Vasseur C\xe9dric,148,Quickstep - Innergetic,13:12 13:12,+13:12,2,2006
33,149,+13:13,,H\xf8j Frank,149,Gerolsteiner,13:13 13:13,+13:13,2,2006
36,150,+13:15,,Milesi Marco,150,Liquigas,13:15 13:15,+13:15,2,2006
25,151,+13:21,,Napolitano Danilo,151,Lampre-Fondital,13:21 13:21,+13:21,2,2006
27,152,+13:22,,Moletta Andrea,152,Gerolsteiner,13:22 13:22,+13:22,2,2006
27,153,+13:25,,Davis Scott,153,T-Mobile Team,13:25 13:25,+13:25,2,2006
23,154,+13:25,,Giling Bas,154,T-Mobile Team,",, 13:25",+13:25,2,2006
22,155,+13:26,,Santaromita Ivan,155,Quickstep - Innergetic,13:26 13:26,+13:26,2,2006
22,156,+13:27,,Bono Matteo,156,Lampre-Fondital,13:27 13:27,+13:27,2,2006
28,157,+13:28,,Veneberg Thorwald,157,Rabobank ProTeam,13:28 13:28,+13:28,2,2006
24,158,+21:13,,Dekkers Hans,158,Agritubel,21:13 21:13,+21:13,2,2006
22,159,+21:18,,Failli Francesco,159,Liquigas,21:18 21:18,+21:18,2,2006
25,160,+21:18,,Chicchi Francesco,160,Quickstep - Innergetic,",, 21:18",+21:18,2,2006
22,161,+21:23,,Navarro Daniel,161,Astana - W\xfcrth Team,21:23 21:23,+21:23,2,2006
23,1,+0:00,,Gilbert Philippe,1,Fran\xe7aise des Jeux,10:52:41 10:52:41,+0:00,3,2006
27,2,+2:47,,Zabriskie David,2,CSC ProTeam,2:47 2:47,+2:47,3,2006
30,3,+3:48,,Landis Floyd,3,Phonak Hearing Systems,3:48 3:48,+3:48,3,2006
32,4,+4:20,,Leipheimer Levi,4,Gerolsteiner,4:20 4:20,+4:20,3,2006
32,5,+4:24,,Hincapie George,5,Discovery Channel,4:24 4:24,+4:24,3,2006
30,6,+4:34,,Grabsch Bert,6,Phonak Hearing Systems,4:34 4:34,+4:34,3,2006
23,7,+4:49,,Gusev Vladimir,7,Discovery Channel,4:49 4:49,+4:49,3,2006
26,8,+4:57,,Popovych Yaroslav,8,Discovery Channel,4:57 4:57,+4:57,3,2006
26,9,+4:57,,Lang Sebastian,9,Gerolsteiner,",, 4:57",+4:57,3,2006
26,10,+4:58,,Valverde Alejandro,10,Caisse d'Epargne - Illes Balears,4:58 4:58,+4:58,3,2006
28,11,+5:03,,Menchov Denis,11,Rabobank ProTeam,5:03 5:03,+5:03,3,2006
28,12,+5:12,,Martinez Egoi,12,Discovery Channel,5:12 5:12,+5:12,3,2006
30,13,+5:14,,Pinotti Marco,13,Saunier Duval - Prodir,5:14 5:14,+5:14,3,2006
24,14,+5:29,,Vandborg Brian,14,CSC ProTeam,5:29 5:29,+5:29,3,2006
22,15,+5:33,,Grivko Andrei,15,Milram,5:33 5:33,+5:33,3,2006
32,16,+5:38,,Vinokourov Alexandre,16,Astana - W\xfcrth Team,5:38 5:38,+5:38,3,2006
30,17,+5:41,,Mancebo Francisco,17,AG2R Pr\xe9voyance,5:41 5:41,+5:41,3,2006
31,18,+5:44,,S\xf8rensen Nicki,18,CSC ProTeam,5:44 5:44,+5:44,3,2006
26,19,+5:49,,Chavanel Sylvain,19,Cofidis,5:49 5:49,+5:49,3,2006
32,20,+5:53,,Azevedo Jos\xe9 Bento Carvalho,20,Discovery Channel,5:53 5:53,+5:53,3,2006
26,21,+6:01,,Astarloza Mikel,21,AG2R Pr\xe9voyance,6:01 6:01,+6:01,3,2006
34,22,+6:03,,Horner Chris,22,Saunier Duval - Prodir,6:03 6:03,+6:03,3,2006
30,23,+6:04,,Brard Florent,23,Caisse d'Epargne - Illes Balears,6:04 6:04,+6:04,3,2006
25,24,+6:05,,Posthuma Joost,24,Rabobank ProTeam,6:05 6:05,+6:05,3,2006
24,25,+6:06,,Kohl Bernhard,25,T-Mobile Team,6:06 6:06,+6:06,3,2006
25,26,+6:06,,Hesjedal Ryder,26,Phonak Hearing Systems,",, 6:06",+6:06,3,2006
26,27,+6:07,,Devolder Stijn,27,Discovery Channel,6:07 6:07,+6:07,3,2006
35,28,+6:09,,Rous Didier,28,Bouygues Telecom,6:09 6:09,+6:09,3,2006
25,29,+6:14,,Barredo Carlos,29,Astana - W\xfcrth Team,6:14 6:14,+6:14,3,2006
26,30,+6:20,,Paulinho S\xe9rgio,30,Astana - W\xfcrth Team,6:20 6:20,+6:20,3,2006
28,31,+6:21,,Pereiro Oscar,31,Caisse d'Epargne - Illes Balears,6:21 6:21,+6:21,3,2006
35,32,+6:23,,Moreau Christophe,32,AG2R Pr\xe9voyance,6:23 6:23,+6:23,3,2006
28,33,+6:39,,Mayo Iban,33,Euskaltel - Euskadi,6:39 6:39,+6:39,3,2006
29,34,+6:39,,Gustov Volodymyr,34,CSC ProTeam,",, 6:39",+6:39,3,2006
32,35,+6:39,,Moerenhout Koos,35,Phonak Hearing Systems,",, 6:39",+6:39,3,2006
26,36,+6:44,,Quinziato Manuel,36,Liquigas,6:44 6:44,+6:44,3,2006
30,37,+6:45,,Barry Michael,37,Discovery Channel,6:45 6:45,+6:45,3,2006
26,38,+6:48,,Edaleine Christophe,38,Cr\xe9dit Agricole,6:48 6:48,+6:48,3,2006
25,39,+6:49,,Mertens Pieter,39,Davitamon - Lotto,6:49 6:49,+6:49,3,2006
29,40,+6:51,,Sevilla Oscar,40,T-Mobile Team,6:51 6:51,+6:51,3,2006
26,41,+6:58,,Wiggins Bradley,41,Cofidis,6:58 6:58,+6:58,3,2006
24,42,+7:00,,Vaugrenard Benoit,42,Fran\xe7aise des Jeux,7:00 7:00,+7:00,3,2006
23,43,+7:00,,Mazur Piotr,43,,",, 7:00",+7:00,3,2006
33,44,+7:03,,Jalabert Nicolas,44,Phonak Hearing Systems,7:03 7:03,+7:03,3,2006
27,45,+7:08,,Kuyckx Jan,45,Davitamon - Lotto,7:08 7:08,+7:08,3,2006
26,46,+7:11,,Voeckler Thomas,46,Bouygues Telecom,7:11 7:11,+7:11,3,2006
27,47,+7:12,,Cama\xf1o Iker,47,Euskaltel - Euskadi,7:12 7:12,+7:12,3,2006
27,48,+7:19,,Noval Benjamin,48,Discovery Channel,7:19 7:19,+7:19,3,2006
21,49,+7:20,,Dekker Thomas,49,Rabobank ProTeam,7:20 7:20,+7:20,3,2006
28,50,+7:23,,Hushovd Thor,50,Cr\xe9dit Agricole,7:23 7:23,+7:23,3,2006
30,51,+7:23,,Caucchioli Pietro,51,Cr\xe9dit Agricole,",, 7:23",+7:23,3,2006
26,52,+7:24,,Bak Lars Ytting,52,CSC ProTeam,7:24 7:24,+7:24,3,2006
34,53,+7:24,,Piepoli Leonardo,53,Saunier Duval - Prodir,",, 7:24",+7:24,3,2006
32,54,+7:26,,O'Grady Stuart,54,CSC ProTeam,7:26 7:26,+7:26,3,2006
27,55,+7:27,,Fritsch Nicolas,55,Saunier Duval - Prodir,7:27 7:27,+7:27,3,2006
32,56,+7:27,,Mazzoleni Eddy,56,T-Mobile Team,",, 7:27",+7:27,3,2006
25,57,+7:29,,Wegmann Fabian,57,Gerolsteiner,7:29 7:29,+7:29,3,2006
31,58,+7:30,,Dessel Cyril,58,AG2R Pr\xe9voyance,7:30 7:30,+7:30,3,2006
25,59,+7:33,,Duenas Moises,59,Agritubel,7:33 7:33,+7:33,3,2006
26,60,+7:35,,Kashechkin Andrey,60,Astana - W\xfcrth Team,7:35 7:35,+7:35,3,2006
21,61,+7:36,,Nibali Vincenzo,61,Liquigas,7:36 7:36,+7:36,3,2006
29,62,+7:41,,Zandio Xabier,62,Caisse d'Epargne - Illes Balears,7:41 7:41,+7:41,3,2006
31,63,+7:43,,Arvesen Kurt-Asle,63,CSC ProTeam,7:43 7:43,+7:43,3,2006
33,64,+7:44,,Garcia Jose Vicente,64,Caisse d'Epargne - Illes Balears,7:44 7:44,+7:44,3,2006
