Age,Avg,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,Time won/lost,\u25bc\u25b2,stage,year
37,,136.0,11.0,+17:58,2.0,,Noe Andrea,14,Liquigas,",, 1:29",,,16,2006
33,,8.0,10.0,+17:48,1.0,,Rubiera Jos\xe9 Luis,15,Discovery Channel,",, 1:29",,,16,2006
33,,1.0,4.0,+10:58,,,Savoldelli Paolo,16,Discovery Channel,",, 1:29",,,16,2006
31,,146.0,9.0,+16:40,,,Pe\xf1a Victor Hugo,17,Phonak Hearing Systems,",, 1:29",,,16,2006
27,,39.0,29.0,+33:04,,,Perez Francisco,18,Caisse d'Epargne - Illes Balears,",, 1:29",,,16,2006
23,,55.0,,+ - 67:56:31,,,Monfort Maxime,19,Cofidis,1:33 1:33,,,16,2006
23,,148.0,,+ - 67:56:31,,,Tschopp Johann,20,Phonak Hearing Systems,1:35 1:35,,,16,2006
31,,192.0,,+ - 67:56:31,,,Sastre Carlos,21,CSC ProTeam,",, 1:35",,,16,2006
27,,182.0,,+ - 67:56:31,,,Serpa Jose Rodolfo,22,Selle Italia - Serramenti Diquigiovanni,1:41 1:41,,,16,2006
35,,183.0,6.0,+13:00,,,Belli Wladimir,23,Selle Italia - Serramenti Diquigiovanni,",, 1:41",,,16,2006
26,,77.0,23.0,+29:56,,,Van Huffel Wim,24,Davitamon - Lotto,1:50 1:50,,,16,2006
30,,119.0,16.0,+20:50,,,Javier Vila Francisco,25,Lampre-Fondital,",, 1:50",,,16,2006
25,,87.0,28.0,+32:36,,,Lopez David,26,Euskaltel - Euskadi,1:53 1:53,,,16,2006
24,,162.0,,+ - 67:56:31,,,Eltink Theo,27,Rabobank ProTeam,2:07 2:07,,,16,2006
27,,35.0,18.0,+21:44,,,Guti\xe9rrez Jos\xe9 Iv\xe1n,28,Caisse d'Epargne - Illes Balears,2:09 2:09,,,16,2006
28,,117.0,19.0,+23:02,,,Tiralongo Paolo,29,Lampre-Fondital,2:13 2:13,,,16,2006
30,,125.0,,+ - 67:56:31,,,Osa Unai,30,,2:15 2:15,,,16,2006
25,,41.0,,+ - 67:56:31,,,Sella Emanuele,31,Ceramica Panaria - Navigare,",, 2:15",,,16,2006
32,,65.0,20.0,+24:04,,,Halgand Patrice,32,Cr\xe9dit Agricole,",, 2:15",,,16,2006
29,,187.0,,+ - 67:56:31,,,Illiano Raffaele,33,Selle Italia - Serramenti Diquigiovanni,2:22 2:22,,,16,2006
30,,57.0,26.0,+32:17,,,Parra Ivan Ramiro,34,Cofidis,2:28 2:28,,,16,2006
23,,103.0,,+ - 67:56:31,,,Krauss Sven,35,Gerolsteiner,2:49 2:49,,,16,2006
29,,84.0,,+ - 67:56:31,,,Flores Iker,36,Euskaltel - Euskadi,",, 2:49",,,16,2006
28,,116.0,21.0,+25:10,,,Szmyd Sylwester,37,Lampre-Fondital,2:55 2:55,,,16,2006
25,,209.0,,+ - 67:56:31,,,Vanotti Alessandro,38,Milram,2:57 2:57,,,16,2006
32,,152.0,,+ - 67:56:31,,,Bettini Paolo,39,Quickstep - Innergetic,",, 2:57",,,16,2006
30,,131.0,13.0,+18:27,,,Di Luca Danilo,40,Liquigas,",, 2:57",,,16,2006
24,,32.0,,+ - 67:56:31,,,Efimkin Vladimir,41,Caisse d'Epargne - Illes Balears,3:10 3:10,,,16,2006
24,,109.0,,+ - 67:56:31,,,Schumacher Stefan,42,Gerolsteiner,3:28 3:28,,,16,2006
26,,11.0,,+ - 67:56:31,,,Calzati Sylvain,43,AG2R Pr\xe9voyance,",, 3:28",,,16,2006
34,,196.0,,+ - 67:56:31,,,Voigt Jens,44,CSC ProTeam,",, 3:28",,,16,2006
30,,5.0,,+ - 67:56:31,,,Joachim Benoit,45,Discovery Channel,",, 3:28",,,16,2006
27,,211.0,,+ - 67:56:31,,,Davis Scott,46,T-Mobile Team,",, 3:28",,,16,2006
29,,158.0,,+ - 67:56:31,,,van de Walle Jurgen,47,Quickstep - Innergetic,3:32 3:32,,,16,2006
26,,49.0,,+ - 67:56:31,,,Laverde Luis Felipe,48,Ceramica Panaria - Navigare,3:39 3:39,,,16,2006
32,,42.0,25.0,+31:48,,,Mazzanti Luca,49,Ceramica Panaria - Navigare,",, 3:39",,,16,2006
31,,44.0,,+ - 67:56:31,,,Baliani Fortunato,50,Ceramica Panaria - Navigare,",, 3:39",,,16,2006
29,,118.0,,+ - 67:56:31,,,Valjavec Tadej,51,Lampre-Fondital,3:47 3:47,,,16,2006
30,,178.0,,+ - 67:56:31,,,Pinotti Marco,52,Saunier Duval - Prodir,3:58 3:58,,,16,2006
26,,61.0,22.0,+26:19,,,Bellotti Francesco,53,Cr\xe9dit Agricole,",, 3:58",,,16,2006
30,,179.0,,+ - 67:56:31,,,Trentin Guido,54,Saunier Duval - Prodir,4:02 4:02,,,16,2006
25,,99.0,,+ - 67:56:31,,,Veikkanen Jussi,55,Fran\xe7aise des Jeux,4:07 4:07,,,16,2006
32,,36.0,24.0,+31:19,,,Horrach Joan,56,Caisse d'Epargne - Illes Balears,",, 4:07",,,16,2006
22,,124.0,,+ - 67:56:31,,,Navarro Daniel,57,,",, 4:07",,,16,2006
25,,88.0,,+ - 67:56:31,,,Luengo Anton,58,Euskaltel - Euskadi,4:09 4:09,,,16,2006
28,,69.0,,+ - 67:56:31,,,Vogondy Nicolas,59,Cr\xe9dit Agricole,",, 4:09",,,16,2006
32,,208.0,,+ - 67:56:31,,,Sacchi Fabio,60,Milram,4:12 4:12,,,16,2006
36,,199.0,,+ - 67:56:31,,,Cuesta \xcd\xf1igo,61,CSC ProTeam,4:14 4:14,,,16,2006
29,,34.0,,+ - 67:56:31,,,Fertonani Marco,62,Caisse d'Epargne - Illes Balears,",, 4:14",,,16,2006
26,,102.0,,+ - 67:56:31,,,Hiekmann Torsten,63,Gerolsteiner,",, 4:14",,,16,2006
24,,68.0,,+ - 67:56:31,,,Talabardon Yannick,64,Cr\xe9dit Agricole,",, 4:14",,,16,2006
25,,97.0,,+ - 67:56:31,,,Larsson Gustav,65,Fran\xe7aise des Jeux,",, 4:14",,,16,2006
26,,85.0,,+ - 67:56:31,,,Irizar Markel,66,Euskaltel - Euskadi,4:21 4:21,,,16,2006
31,,62.0,,+ - 67:56:31,,,Botcharov Alexandre,67,Cr\xe9dit Agricole,4:26 4:26,,,16,2006
33,,12.0,,+ - 67:56:31,,,Chaurreau I\xf1igo,68,AG2R Pr\xe9voyance,",, 4:26",,,16,2006
35,,7.0,,+ - 67:56:31,,,Padrnos Pavel,69,Discovery Channel,4:33 4:33,,,16,2006
27,,141.0,,+ - 67:56:31,,,Elmiger Martin,70,Phonak Hearing Systems,4:58 4:58,,,16,2006
21,,48.0,,+ - 67:56:31,,,Rubiano Miguel Angel,71,Ceramica Panaria - Navigare,5:13 5:13,,,16,2006
30,,28.0,,+ - 67:56:31,,,le Boulanger Yoann,72,Bouygues Telecom,5:16 5:16,,,16,2006
29,,29.0,,+ - 67:56:31,,,Lefevre Laurent,73,Bouygues Telecom,",, 5:16",,,16,2006
25,,165.0,,+ - 67:56:31,,,Kolobnev Alexandr,74,Rabobank ProTeam,",, 5:16",,,16,2006
28,,2.0,17.0,+21:23,,,Danielson Thomas,75,Discovery Channel,",, 5:16",,,16,2006
31,,38.0,,+ - 67:56:31,,,Pradera Mikel,76,Caisse d'Epargne - Illes Balears,5:28 5:28,,,16,2006
24,,31.0,,+ - 67:56:31,,,Carrasco Gamiz Jos\xe9 Luis,77,Caisse d'Epargne - Illes Balears,",, 5:28",,,16,2006
22,,33.0,,+ - 67:56:31,,,Erviti Imanol,78,Caisse d'Epargne - Illes Balears,",, 5:28",,,16,2006
27,,161.0,,+ - 67:56:31,,,Ardila Mauricio Alberto,79,Rabobank ProTeam,",, 5:28",,,16,2006
30,,166.0,,+ - 67:56:31,,,Niermann Grischa,80,Rabobank ProTeam,",, 5:28",,,16,2006
29,,198.0,,+ - 67:56:31,,,Gustov Volodymyr,81,CSC ProTeam,",, 5:28",,,16,2006
27,,213.0,,+ - 67:56:31,,,Kessler Matthias,82,T-Mobile Team,",, 5:28",,,16,2006
30,,215.0,,+ - 67:56:31,,,Ludewig Jorg,83,T-Mobile Team,",, 5:28",,,16,2006
26,,37.0,,+ - 67:56:31,,,Julia Jose Cayetano,84,Caisse d'Epargne - Illes Balears,",, 5:28",,,16,2006
30,,73.0,,+ - 67:56:31,,,Jufre Josep,85,Davitamon - Lotto,",, 5:28",,,16,2006
25,,204.0,,+ - 67:56:31,,,Knees Christian,86,Milram,",, 5:28",,,16,2006
28,,202.0,,+ - 67:56:31,,,Cortinovis Alessandro,87,Milram,",, 5:28",,,16,2006
33,,115.0,,+ - 67:56:31,,,Stangelj Gorazd,88,Lampre-Fondital,",, 5:28",,,16,2006
34,,195.0,,+ - 67:56:31,,,Julich Bobby,89,CSC ProTeam,5:52 5:52,,,16,2006
27,,104.0,,+ - 67:56:31,,,Moletta Andrea,90,Gerolsteiner,",, 5:52",,,16,2006
23,,45.0,,+ - 67:56:31,,,Richeze Ariel Maximiliano,91,Ceramica Panaria - Navigare,",, 5:52",,,16,2006
31,,112.0,,+ - 67:56:31,,,Bruseghin Marzio,92,Lampre-Fondital,",, 5:52",,,16,2006
31,,138.0,,+ - 67:56:31,,,Spezialetti Alessandro,93,Liquigas,6:27 6:27,,,16,2006
23,,123.0,,+ - 67:56:31,,,de Kort Koen,94,,6:37 6:37,,,16,2006
31,,133.0,,+ - 67:56:31,,,Cioni Dario,95,Liquigas,6:47 6:47,,,16,2006
32,,105.0,,+ - 67:56:31,,,Ordowski Volker,96,Gerolsteiner,7:00 7:00,,,16,2006
20,,94.0,,+ - 67:56:31,,,Delage Micka\xebl,97,Fran\xe7aise des Jeux,7:05 7:05,,,16,2006
23,,76.0,,+ - 67:56:31,,,Van Hecke Preben,98,Davitamon - Lotto,7:12 7:12,,,16,2006
21,,95.0,,+ - 67:56:31,,,Gerard Arnaud,99,Fran\xe7aise des Jeux,7:18 7:18,,,16,2006
29,,67.0,,+ - 67:56:31,,,Poilvet Benoit,100,Cr\xe9dit Agricole,8:12 8:12,,,16,2006
31,,46.0,,+ - 67:56:31,,,Matveyev Sergiy,101,Ceramica Panaria - Navigare,8:48 8:48,,,16,2006
37,,153.0,,+ - 67:56:31,,,Bramati Davide,102,Quickstep - Innergetic,11:11 11:11,,,16,2006
25,,81.0,,+ - 67:56:31,,,Albizuri Benat,103,Euskaltel - Euskadi,",, 11:11",,,16,2006
27,,173.0,,+ - 67:56:31,,,Lobato Ruben,104,Saunier Duval - Prodir,",, 11:11",,,16,2006
33,,194.0,,+ - 67:56:31,,,Blaudzun Michael,105,CSC ProTeam,",, 11:11",,,16,2006
34,,72.0,,+ - 67:56:31,,,Gates Nick,106,Davitamon - Lotto,",, 11:11",,,16,2006
33,,134.0,,+ - 67:56:31,,,Andriotto Dario,107,Liquigas,",, 11:11",,,16,2006
24,,205.0,,+ - 67:56:31,,,Lorenzetto Mirco,108,Milram,",, 11:11",,,16,2006
33,,79.0,,+ - 67:56:31,,,Roesems Bert,109,Davitamon - Lotto,",, 11:11",,,16,2006
27,,16.0,,+ - 67:56:31,,,Krivtsov Yuriy,110,AG2R Pr\xe9voyance,",, 11:11",,,16,2006
35,,113.0,,+ - 67:56:31,,,Fornaciari Paolo,111,Lampre-Fondital,",, 11:11",,,16,2006
31,,193.0,,+ - 67:56:31,,,S\xf8rensen Nicki,112,CSC ProTeam,",, 11:11",,,16,2006
34,,3.0,30.0,+33:54,,,Beltran Manuel,113,Discovery Channel,",, 11:11",,,16,2006
32,,216.0,,+ - 67:56:31,,,Pollack Olaf,114,T-Mobile Team,",, 11:11",,,16,2006
31,,157.0,,+ - 67:56:31,,,Scarselli Leonardo,115,Quickstep - Innergetic,",, 11:11",,,16,2006
28,,132.0,,+ - 67:56:31,,,Calcagni Patrick,116,Liquigas,",, 11:11",,,16,2006
23,,63.0,,+ - 67:56:31,,,Bonnet William,117,Cr\xe9dit Agricole,",, 11:11",,,16,2006
28,,101.0,,+ - 67:56:31,,,F\xf6rster Robert,118,Gerolsteiner,",, 11:11",,,16,2006
26,,147.0,,+ - 67:56:31,,,Rast Gregory,119,Phonak Hearing Systems,",, 11:11",,,16,2006
32,,219.0,,+ - 67:56:31,,,Ullrich Jan,120,T-Mobile Team,",, 11:11",,,16,2006
36,,197.0,,+ - 67:56:31,,,Lombardi Giovanni,121,CSC ProTeam,",, 11:11",,,16,2006
27,,74.0,,+ - 67:56:31,,,Kuyckx Jan,122,Davitamon - Lotto,",, 11:11",,,16,2006
35,,186.0,,+ - 67:56:31,,,Missaglia Gabriele,123,Selle Italia - Serramenti Diquigiovanni,",, 11:11",,,16,2006
40,,4.0,,+ - 67:56:31,,,Ekimov Viatcheslav,124,Discovery Channel,",, 11:11",,,16,2006
26,,64.0,,+ - 67:56:31,,,Edaleine Christophe,125,Cr\xe9dit Agricole,",, 11:11",,,16,2006
25,,172.0,,+ - 67:56:31,,,Gomez Gomez Angel,126,Saunier Duval - Prodir,",, 11:11",,,16,2006
23,,24.0,,+ - 67:56:31,,,Bonnaire Olivier,127,Bouygues Telecom,",, 11:11",,,16,2006
28,,13.0,,+ - 67:56:31,,,Dion Renaud,128,AG2R Pr\xe9voyance,",, 11:11",,,16,2006
28,,126.0,,+ - 67:56:31,,,Ramirez Javier,129,,",, 11:11",,,16,2006
27,,114.0,,+ - 67:56:31,,,Petrov Evgeni,130,Lampre-Fondital,",, 11:11",,,16,2006
25,,14.0,,+ - 67:56:31,,,Dupont Hubert,131,AG2R Pr\xe9voyance,",, 11:11",,,16,2006
24,,144.0,,+ - 67:56:31,,,Mccarty Jonathan Patrick,132,Phonak Hearing Systems,",, 11:11",,,16,2006
24,,54.0,,+ - 67:56:31,,,Moinard Ama\xebl,133,Cofidis,",, 11:11",,,16,2006
26,,52.0,,+ - 67:56:31,,,Duque Leonardo,134,Cofidis,",, 11:11",,,16,2006
29,,27.0,,+ - 67:56:31,,,Labbe Arnaud,135,Bouygues Telecom,",, 11:11",,,16,2006
23,,23.0,,+ - 67:56:31,,,Clement Stef,136,Bouygues Telecom,",, 11:11",,,16,2006
22,,218.0,,+ - 67:56:31,,,Rabon Frantisek,137,T-Mobile Team,",, 11:11",,,16,2006
30,,156.0,,+ - 67:56:31,,,Garrido Jos\xe9 Antonio,138,Quickstep - Innergetic,",, 11:11",,,16,2006
25,,175.0,,+ - 67:56:31,,,Mori Manuele,139,Saunier Duval - Prodir,",, 11:11",,,16,2006
28,,149.0,,+ - 67:56:31,,,Zampieri Steve,140,Phonak Hearing Systems,",, 11:11",,,16,2006
22,,167.0,,+ - 67:56:31,,,de Maar Marc,141,Rabobank ProTeam,",, 11:11",,,16,2006
23,,17.0,,+ - 67:56:31,,,Naibo Carl,142,AG2R Pr\xe9voyance,",, 11:11",,,16,2006
28,,164.0,,+ - 67:56:31,,,Hayman Mathew,143,Rabobank ProTeam,",, 11:11",,,16,2006
24,,89.0,,+ - 67:56:31,,,Mayoz Echeverria Iban,144,Euskaltel - Euskadi,",, 11:11",,,16,2006
28,,154.0,,+ - 67:56:31,,,Engels Addy,145,Quickstep - Innergetic,",, 11:11",,,16,2006
31,,93.0,,+ - 67:56:31,,,Da Cruz Carlos,146,Fran\xe7aise des Jeux,",, 11:11",,,16,2006
32,,78.0,,+ - 67:56:31,,,Vogels Henk,147,Davitamon - Lotto,",, 11:11",,,16,2006
22,,107.0,,+ - 67:56:31,,,Russ Matthias,148,Gerolsteiner,",, 11:11",,,16,2006
32,,6.0,,+ - 67:56:31,,,McCartney Jason,149,Discovery Channel,",, 11:11",,,16,2006
22,,98.0,,+ - 67:56:31,,,Monnerais Cyrille,150,Fran\xe7aise des Jeux,",, 11:11",,,16,2006
24,,66.0,,+ - 67:56:31,,,Pauriol R\xe9mi,151,Cr\xe9dit Agricole,",, 11:11",,,16,2006
24,,207.0,,+ - 67:56:31,,,Rigotto Elia,152,Milram,",, 11:11",,,16,2006
23,,174.0,,+ - 67:56:31,,,Mazur Piotr,153,Saunier Duval - Prodir,",, 11:11",,,16,2006
30,,206.0,,+ - 67:56:31,,,Ongarato Alberto,154,Milram,",, 11:11",,,16,2006
25,,189.0,,+ - 67:56:31,,,Anza Santo,155,Selle Italia - Serramenti Diquigiovanni,",, 11:11",,,16,2006
28,,176.0,,+ - 67:56:31,,,Olson Aaron,156,Saunier Duval - Prodir,11:38 11:38,,,16,2006
34,,142.0,,+ - 67:56:31,,,Guidi Fabrizio,157,Phonak Hearing Systems,15:06 15:06,,,16,2006
32,,9.0,,+ - 67:56:31,,,White Matthew,158,Discovery Channel,",, 15:06",,,16,2006
24,,26.0,,+ - 67:56:31,,,Gene Yohann,159,Bouygues Telecom,",, 15:06",,,16,2006
37,,184.0,,+ - 67:56:31,,,Barbero Sergio,160,Selle Italia - Serramenti Diquigiovanni,",, 15:06",,,16,2006
30,,129.0,,+ - 67:56:31,,,Yakovlev Serguei,161,,",, 15:06",,,16,2006
36,,151.0,,+ - 67:56:31,,,Baguet Serge,DNF,Quickstep - Innergetic,",, 15:06",,,16,2006
37,,169.0,,+ - 67:56:31,,,Wauters Marc,DNF,Rabobank ProTeam,",, 15:06",,,16,2006
26,,127.0,,+ - 67:56:31,,,Scarponi Michele,DNS,,",, 15:06",,,16,2006
35,,212.0,,+ - 67:56:31,,,Honchar Serhiy,DNS,T-Mobile Team,",, 15:06",,,16,2006
24,,109.0,,+ - 73:30:47,80.0,,Schumacher Stefan,1,Gerolsteiner,5:31:33 5:31:33,,,17,2006
31,,112.0,26.0,+31:49,50.0,,Bruseghin Marzio,2,Lampre-Fondital,",, ,,",,,17,2006
27,,35.0,14.0,+18:53,35.0,,Guti\xe9rrez Jos\xe9 Iv\xe1n,3,Caisse d'Epargne - Illes Balears,",, ,,",,,17,2006
25,,87.0,23.0,+29:55,25.0,,Lopez David,4,Euskaltel - Euskadi,0:02 0:02,,,17,2006
28,,139.0,,+ - 73:30:47,18.0,,Wegelius Charles,5,Liquigas,0:07 0:07,,,17,2006
32,,152.0,,+ - 73:30:47,15.0,,Bettini Paolo,6,Quickstep - Innergetic,2:43 2:43,,,17,2006
30,,206.0,,+ - 73:30:47,12.0,,Ongarato Alberto,7,Milram,",, 2:43",,,17,2006
32,,9.0,,+ - 73:30:47,10.0,,White Matthew,8,Discovery Channel,",, 2:43",,,17,2006
31,,143.0,2.0,+5:43,8.0,,Gutierrez Jose Enrique,9,Phonak Hearing Systems,",, 2:43",,,17,2006
28,,117.0,19.0,+23:02,6.0,,Tiralongo Paolo,10,Lampre-Fondital,",, 2:43",,,17,2006
26,,61.0,22.0,+26:19,5.0,,Bellotti Francesco,11,Cr\xe9dit Agricole,",, 2:43",,,17,2006
30,,166.0,,+ - 73:30:47,4.0,,Niermann Grischa,12,Rabobank ProTeam,",, 2:43",,,17,2006
26,,52.0,,+ - 73:30:47,3.0,,Duque Leonardo,13,Cofidis,",, 2:43",,,17,2006
40,,4.0,,+ - 73:30:47,2.0,,Ekimov Viatcheslav,14,Discovery Channel,",, 2:43",,,17,2006
28,,13.0,,+ - 73:30:47,1.0,,Dion Renaud,15,AG2R Pr\xe9voyance,",, 2:43",,,17,2006
30,,73.0,,+ - 73:30:47,,,Jufre Josep,16,Davitamon - Lotto,",, 2:43",,,17,2006
24,,162.0,,+ - 73:30:47,,,Eltink Theo,17,Rabobank ProTeam,",, 2:43",,,17,2006
28,,154.0,,+ - 73:30:47,,,Engels Addy,18,Quickstep - Innergetic,",, 2:43",,,17,2006
30,,125.0,,+ - 73:30:47,,,Osa Unai,19,,",, 2:43",,,17,2006
30,,119.0,17.0,+20:50,,,Javier Vila Francisco,20,Lampre-Fondital,",, 2:43",,,17,2006
27,,104.0,,+ - 73:30:47,,,Moletta Andrea,21,Gerolsteiner,",, 2:43",,,17,2006
32,,65.0,20.0,+24:04,,,Halgand Patrice,22,Cr\xe9dit Agricole,",, 2:43",,,17,2006
26,,11.0,,+ - 73:30:47,,,Calzati Sylvain,23,AG2R Pr\xe9voyance,",, 2:43",,,17,2006
24,,32.0,,+ - 73:30:47,,,Efimkin Vladimir,24,Caisse d'Epargne - Illes Balears,",, 2:43",,,17,2006
26,,77.0,24.0,+29:56,,,Van Huffel Wim,25,Davitamon - Lotto,",, 2:43",,,17,2006
29,,29.0,,+ - 73:30:47,,,Lefevre Laurent,26,Bouygues Telecom,",, 2:43",,,17,2006
26,,49.0,,+ - 73:30:47,,,Laverde Luis Felipe,27,Ceramica Panaria - Navigare,",, 2:43",,,17,2006
29,,187.0,,+ - 73:30:47,,,Illiano Raffaele,28,Selle Italia - Serramenti Diquigiovanni,",, 2:43",,,17,2006
22,,107.0,,+ - 73:30:47,,,Russ Matthias,29,Gerolsteiner,",, 2:43",,,17,2006
25,,14.0,,+ - 73:30:47,,,Dupont Hubert,30,AG2R Pr\xe9voyance,",, 2:43",,,17,2006
23,,23.0,,+ - 73:30:47,,,Clement Stef,31,Bouygues Telecom,",, 2:43",,,17,2006
30,,178.0,,+ - 73:30:47,,,Pinotti Marco,32,Saunier Duval - Prodir,",, 2:43",,,17,2006
34,,196.0,,+ - 73:30:47,,,Voigt Jens,33,CSC ProTeam,",, 2:43",,,17,2006
29,,84.0,,+ - 73:30:47,,,Flores Iker,34,Euskaltel - Euskadi,",, 2:43",,,17,2006
34,,3.0,30.0,+33:54,,,Beltran Manuel,35,Discovery Channel,",, 2:43",,,17,2006
27,,92.0,7.0,+14:06,,,Casar Sandy,36,Fran\xe7aise des Jeux,",, 2:43",,,17,2006
25,,122.0,13.0,+18:49,,,Caruso Giampaolo,37,,",, 2:43",,,17,2006
23,,24.0,,+ - 73:30:47,,,Bonnaire Olivier,38,Bouygues Telecom,",, 2:43",,,17,2006
37,,136.0,11.0,+17:58,,,Noe Andrea,39,Liquigas,",, 2:43",,,17,2006
27,,39.0,29.0,+33:04,,,Perez Francisco,40,Caisse d'Epargne - Illes Balears,",, 2:43",,,17,2006
34,,171.0,3.0,+10:34,,,Simoni Gilberto,41,Saunier Duval - Prodir,",, 2:43",,,17,2006
24,,207.0,,+ - 73:30:47,,,Rigotto Elia,42,Milram,",, 2:43",,,17,2006
28,,191.0,1.0,+0:00,,,Basso Ivan,43,CSC ProTeam,",, 2:43",,,17,2006
24,,111.0,8.0,+14:48,,,Cunego Damiano,44,Lampre-Fondital,",, 2:43",,,17,2006
33,,1.0,4.0,+10:58,,,Savoldelli Paolo,45,Discovery Channel,",, 2:43",,,17,2006
22,,124.0,,+ - 73:30:47,,,Navarro Daniel,46,,",, 2:43",,,17,2006
30,,155.0,15.0,+19:15,,,Garate Juan Manuel,47,Quickstep - Innergetic,",, 2:43",,,17,2006
28,,2.0,18.0,+21:23,,,Danielson Thomas,48,Discovery Channel,",, 2:43",,,17,2006
25,,165.0,,+ - 73:30:47,,,Kolobnev Alexandr,49,Rabobank ProTeam,",, 2:43",,,17,2006
29,,118.0,,+ - 73:30:47,,,Valjavec Tadej,50,Lampre-Fondital,",, 2:43",,,17,2006
27,,173.0,,+ - 73:30:47,,,Lobato Ruben,51,Saunier Duval - Prodir,",, 2:43",,,17,2006
28,,114.0,,+ - 73:30:47,,,Petrov Evgeni,52,Lampre-Fondital,",, 2:43",,,17,2006
28,,137.0,5.0,+12:30,,,Pellizotti Franco,53,Liquigas,",, 2:43",,,17,2006
33,,12.0,,+ - 73:30:47,,,Chaurreau I\xf1igo,54,AG2R Pr\xe9voyance,",, 2:43",,,17,2006
30,,5.0,,+ - 73:30:47,,,Joachim Benoit,55,Discovery Channel,",, 2:43",,,17,2006
35,,183.0,6.0,+13:00,,,Belli Wladimir,56,Selle Italia - Serramenti Diquigiovanni,",, 2:43",,,17,2006
26,,203.0,,+ - 73:30:47,,,Ghisalberti Sergio,57,Milram,",, 2:43",,,17,2006
31,,146.0,9.0,+16:40,,,Pe\xf1a Victor Hugo,58,Phonak Hearing Systems,",, 2:43",,,17,2006
28,,116.0,21.0,+25:10,,,Szmyd Sylwester,59,Lampre-Fondital,",, 2:43",,,17,2006
31,,193.0,,+ - 73:30:47,,,S\xf8rensen Nicki,60,CSC ProTeam,",, 2:43",,,17,2006
34,,195.0,,+ - 73:30:47,,,Julich Bobby,61,CSC ProTeam,",, 2:43",,,17,2006
29,,198.0,,+ - 73:30:47,,,Gustov Volodymyr,62,CSC ProTeam,",, 2:43",,,17,2006
23,,55.0,,+ - 73:30:47,,,Monfort Maxime,63,Cofidis,",, 2:43",,,17,2006
32,,208.0,,+ - 73:30:47,,,Sacchi Fabio,64,Milram,",, 2:43",,,17,2006
33,,8.0,10.0,+17:48,,,Rubiera Jos\xe9 Luis,65,Discovery Channel,",, 2:43",,,17,2006
30,,131.0,12.0,+18:27,,,Di Luca Danilo,66,Liquigas,",, 2:43",,,17,2006
27,,213.0,,+ - 73:30:47,,,Kessler Matthias,67,T-Mobile Team,",, 2:43",,,17,2006
31,,62.0,,+ - 73:30:47,,,Botcharov Alexandre,68,Cr\xe9dit Agricole,",, 2:43",,,17,2006
30,,57.0,28.0,+32:17,,,Parra Ivan Ramiro,69,Cofidis,",, 2:43",,,17,2006
31,,192.0,,+ - 73:30:47,,,Sastre Carlos,70,CSC ProTeam,",, 2:43",,,17,2006
32,,219.0,,+ - 73:30:47,,,Ullrich Jan,71,T-Mobile Team,",, 2:43",,,17,2006
30,,215.0,,+ - 73:30:47,,,Ludewig Jorg,72,T-Mobile Team,",, 2:43",,,17,2006
30,,179.0,,+ - 73:30:47,,,Trentin Guido,73,Saunier Duval - Prodir,",, 2:43",,,17,2006
25,,99.0,,+ - 73:30:47,,,Veikkanen Jussi,74,Fran\xe7aise des Jeux,",, 2:43",,,17,2006
36,,199.0,,+ - 73:30:47,,,Cuesta \xcd\xf1igo,75,CSC ProTeam,",, 2:43",,,17,2006
32,,36.0,25.0,+31:19,,,Horrach Joan,76,Caisse d'Epargne - Illes Balears,",, 2:43",,,17,2006
33,,194.0,,+ - 73:30:47,,,Blaudzun Michael,77,CSC ProTeam,",, 2:43",,,17,2006
27,,211.0,,+ - 73:30:47,,,Davis Scott,78,T-Mobile Team,",, 2:43",,,17,2006
35,,7.0,,+ - 73:30:47,,,Padrnos Pavel,79,Discovery Channel,",, 2:43",,,17,2006
25,,209.0,,+ - 73:30:47,,,Vanotti Alessandro,80,Milram,",, 2:43",,,17,2006
23,,148.0,,+ - 73:30:47,,,Tschopp Johann,81,Phonak Hearing Systems,2:53 2:53,,,17,2006
32,,42.0,27.0,+32:02,,,Mazzanti Luca,82,Ceramica Panaria - Navigare,2:57 2:57,,,17,2006
31,,44.0,,+ - 73:30:47,,,Baliani Fortunato,83,Ceramica Panaria - Navigare,3:00 3:00,,,17,2006
33,,115.0,,+ - 73:30:47,,,Stangelj Gorazd,84,Lampre-Fondital,3:12 3:12,,,17,2006
28,,69.0,,+ - 73:30:47,,,Vogondy Nicolas,85,Cr\xe9dit Agricole,3:51 3:51,,,17,2006
26,,85.0,,+ - 73:30:47,,,Irizar Markel,86,Euskaltel - Euskadi,",, 3:51",,,17,2006
25,,97.0,,+ - 73:30:47,,,Larsson Gustav,87,Fran\xe7aise des Jeux,4:00 4:00,,,17,2006
21,,48.0,,+ - 73:30:47,,,Rubiano Miguel Angel,88,Ceramica Panaria - Navigare,",, 4:00",,,17,2006
31,,93.0,,+ - 73:30:47,,,Da Cruz Carlos,89,Fran\xe7aise des Jeux,",, 4:00",,,17,2006
23,,63.0,,+ - 73:30:47,,,Bonnet William,90,Cr\xe9dit Agricole,",, 4:00",,,17,2006
27,,182.0,,+ - 73:30:47,,,Serpa Jose Rodolfo,91,Selle Italia - Serramenti Diquigiovanni,",, 4:00",,,17,2006
