Age,Avg,BIB,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,UCI,stage,year
22,,123,20.0,+0:43,,Craddock Lawson,38,Team Giant - Shimano,",, ,,",,5,2014
37,,61,26.0,+0:51,,Evans Cadel,39,BMC Racing Team,",, ,,",,5,2014
30,,171,91.0,+12:08,,Bernaudeau Giovanni,40,Team Europcar,",, ,,",,5,2014
27,,66,52.0,+2:32,,Schar Michael,41,BMC Racing Team,",, ,,",,5,2014
35,,182,84.0,+10:38,,Elmiger Martin,42,IAM Cycling,",, ,,",,5,2014
34,,85,88.0,+11:37,,Rast Gregory,43,Trek Factory Racing,",, ,,",,5,2014
29,,214,40.0,+1:19,,de Greef Francis,44,Wanty - Groupe Gobert,",, ,,",,5,2014
29,,197,55.0,+2:54,,Samoilau Branislau,45,CCC Polsat Polkowice,",, ,,",,5,2014
27,,38,112.0,+22:51,,Smukulis Gatis,46,Team Katusha,",, ,,",,5,2014
28,,21,21.0,+0:43,,Capecchi Eros,47,Movistar Team,",, ,,",,5,2014
33,,118,101.0,+18:46,,Vansummeren Johan,48,Garmin Sharp,",, ,,",,5,2014
22,,122,42.0,+1:26,,Barguil Warren,49,Team Giant - Shimano,",, ,,",,5,2014
30,,58,155.0,+36:40,,Turgot S\xe9bastien,50,AG2R La Mondiale,",, ,,",,5,2014
33,,46,47.0,+2:07,,Knees Christian,51,Team Sky,",, ,,",,5,2014
22,,204,29.0,+0:55,,Meintjes Louis,52,MTN - Qhubeka,",, ,,",,5,2014
31,,134,102.0,+18:52,,King Edward,53,Cannondale,",, ,,",,5,2014
24,,151,13.0,+0:35,,Pinot Thibaut,54,FDJ.fr,",, ,,",,5,2014
28,,152,35.0,+1:10,,Jeannesson Arnold,55,FDJ.fr,",, ,,",,5,2014
24,,127,14.0,+0:36,,Preidler Georg,56,Team Giant - Shimano,",, ,,",,5,2014
31,,14,148.0,+35:27,,Renshaw Mark,57,Omega Pharma - Quick-Step,",, ,,",,5,2014
27,,211,41.0,+1:23,,Seeldraeyers Kevin,58,Wanty - Groupe Gobert,",, ,,",,5,2014
29,,75,115.0,+23:55,,M\xf8rk\xf8v Michael,59,Tinkoff - Saxo,",, ,,",,5,2014
28,,33,127.0,+30:02,,Isaychev Vladimir,60,Team Katusha,",, ,,",,5,2014
29,,153,73.0,+7:30,,Ladagnous Matthieu,61,FDJ.fr,",, ,,",,5,2014
27,,1,16.0,+0:37,,Costa Rui,62,Lampre - Merida,",, ,,",,5,2014
25,,22,123.0,+25:38,,Dowsett Alex,63,Movistar Team,",, ,,",,5,2014
26,,8,27.0,+0:52,,Valls Rafael,64,Lampre - Merida,",, ,,",,5,2014
24,,111,5.0,+0:23,,Slagter Tom-Jelte,65,Garmin Sharp,",, ,,",,5,2014
28,,37,119.0,+24:28,,Porsev Alexander,66,Team Katusha,",, ,,",,5,2014
25,,206,109.0,+22:20,,Teklehaimanot Daniel,67,MTN - Qhubeka,",, ,,",,5,2014
27,,52,72.0,+7:21,,Gretsch Patrick,68,AG2R La Mondiale,",, ,,",,5,2014
33,,57,19.0,+0:39,,Riblon Christophe,69,AG2R La Mondiale,",, ,,",,5,2014
30,,205,12.0,+0:31,,Pardilla Sergio,70,MTN - Qhubeka,",, ,,",,5,2014
29,,138,58.0,+3:26,,Salerno Cristiano,71,Cannondale,",, ,,",,5,2014
33,,106,23.0,+0:44,,ten Dam Laurens,72,Belkin-Pro Cycling Team,",, ,,",,5,2014
31,,187,36.0,+1:11,,Tschopp Johann,73,IAM Cycling,",, ,,",,5,2014
23,,3,10.0,+0:29,,Cattaneo Mattia,74,Lampre - Merida,",, ,,",,5,2014
31,,177,56.0,+3:10,,Pichot Alexandre,75,Team Europcar,",, ,,",,5,2014
22,,172,147.0,+35:16,,Coquard Bryan,76,Team Europcar,",, ,,",,5,2014
33,,175,136.0,+32:00,,Kern Christophe,77,Team Europcar,",, ,,",,5,2014
25,,117,43.0,+1:36,,King Benjamin,78,Garmin Sharp,",, ,,",,5,2014
28,,112,17.0,+0:38,,Acevedo Janier Alexis,79,Garmin Sharp,",, ,,",,5,2014
42,,191,18.0,+0:38,,Rebellin Davide,80,CCC Polsat Polkowice,",, ,,",,5,2014
29,,26,28.0,+0:53,,Moreno Javier,81,Movistar Team,",, ,,",,5,2014
34,,27,64.0,+5:11,,Plaza Rub\xe9n,82,Movistar Team,",, ,,",,5,2014
24,,194,57.0,+3:12,,Owsian Lukasz,83,CCC Polsat Polkowice,",, ,,",,5,2014
29,,86,49.0,+2:19,,Schleck Andy,84,Trek Factory Racing,",, ,,",,5,2014
25,,126,144.0,+33:45,,Mezgec Luka,85,Team Giant - Shimano,",, ,,",,5,2014
25,,2,159.0,+37:44,,Palini Andrea,86,Lampre - Merida,",, ,,",,5,2014
28,,64,71.0,+7:14,,Kohler Martin,87,BMC Racing Team,",, ,,",,5,2014
25,,7,51.0,+2:31,,Oliveira Nelson,88,Lampre - Merida,",, ,,",,5,2014
28,,68,85.0,+10:42,,Wyss Danilo,89,BMC Racing Team,",, ,,",,5,2014
23,,67,66.0,+5:22,,Warbasse Larry,90,BMC Racing Team,",, ,,",,5,2014
31,,5,121.0,+25:03,,Richeze Ariel Maximiliano,91,Lampre - Merida,",, ,,",,5,2014
27,,195,110.0,+22:23,,Paterski Maciej,92,CCC Polsat Polkowice,",, ,,",,5,2014
32,,174,163.0,+40:07,,Gene Yohann,93,Team Europcar,",, ,,",,5,2014
29,,154,104.0,+20:12,,Pineau C\xe9dric,94,FDJ.fr,",, ,,",,5,2014
25,,45,11.0,+0:29,,Kennaugh Peter,95,Team Sky,",, ,,",,5,2014
27,,208,111.0,+22:34,,Venter Jaco,96,MTN - Qhubeka,",, ,,",,5,2014
27,,104,65.0,+5:17,,Kruijswijk Steven,97,Belkin-Pro Cycling Team,",, ,,",,5,2014
30,,62,48.0,+2:12,,Burghardt Marcus,98,BMC Racing Team,",, ,,",,5,2014
26,,48,94.0,+14:08,,Swift Ben,99,Team Sky,",, ,,",,5,2014
30,,192,32.0,+1:02,,Marczynski Tomasz,100,CCC Polsat Polkowice,",, ,,",,5,2014
26,,44,15.0,+0:36,,Henao Sergio Luis,101,Team Sky,",, ,,",,5,2014
28,,186,156.0,+36:44,,Kluge Roger,102,IAM Cycling,",, ,,",,5,2014
24,,53,138.0,+32:50,,Kern Julian,103,AG2R La Mondiale,",, ,,",,5,2014
27,,201,134.0,+31:15,,Ciolek Gerald,104,MTN - Qhubeka,",, ,,",,5,2014
25,,165,54.0,+2:48,,Dockx Gert,105,Lotto Belisol,",, ,,",,5,2014
25,,107,106.0,+20:18,,Vanmarcke Sep,106,Belkin-Pro Cycling Team,",, ,,",,5,2014
33,,156,145.0,+35:12,,Mangel Laurent,107,FDJ.fr,",, ,,",,5,2014
29,,143,68.0,+5:53,,Gavazzi Francesco,108,Astana Pro Team,",, ,,",,5,2014
33,,72,120.0,+24:30,,Bennati Daniele,109,Tinkoff - Saxo,",, ,,",,5,2014
30,,155,60.0,+4:07,,Roy J\xe9r\xe9my,110,FDJ.fr,",, ,,",,5,2014
22,,113,53.0,+2:46,,Brown Nathan,111,Garmin Sharp,",, ,,",,5,2014
27,,73,69.0,+6:07,,Boaro Manuele,112,Tinkoff - Saxo,",, ,,",,5,2014
26,,183,39.0,+1:17,,Fumeaux Jonathan,113,IAM Cycling,",, ,,",,5,2014
32,,54,113.0,+23:19,,Minard S\xe9bastien,114,AG2R La Mondiale,",, ,,",,5,2014
35,,6,75.0,+7:45,,Serpa Jose Rodolfo,115,Lampre - Merida,",, ,,",,5,2014
34,,147,143.0,+33:35,,Kessiakoff Fredrik,116,Astana Pro Team,",, ,,",,5,2014
32,,55,129.0,+30:15,,Mondory Lloyd,117,AG2R La Mondiale,",, ,,",,5,2014
29,,84,81.0,+8:49,,Didier Laurent,118,Trek Factory Racing,",, ,,",,5,2014
29,,137,97.0,+15:05,,Sabatini Fabio,119,Cannondale,",, ,,",,5,2014
23,,43,62.0,+4:20,,Dombrowski Joe,120,Team Sky,",, ,,",,5,2014
32,,142,34.0,+1:04,,Gasparotto Enrico,121,Astana Pro Team,",, ,,",,5,2014
29,,164,154.0,+36:25,,Dehaes Kenny,122,Lotto Belisol,",, ,,",,5,2014
24,,163,76.0,+7:48,,Breen Vegard,123,Lotto Belisol,",, ,,",,5,2014
35,,218,108.0,+22:14,,Veuchelen Frederik,124,Wanty - Groupe Gobert,",, ,,",,5,2014
28,,105,90.0,+11:47,,Leezer Tom,125,Belkin-Pro Cycling Team,",, ,,",,5,2014
23,,135,149.0,+35:30,,Moser Moreno,126,Cannondale,",, ,,",,5,2014
33,,176,116.0,+24:02,,Mederel Maxime,127,Team Europcar,",, ,,",,5,2014
40,,77,77.0,+8:16,,Tosatto Matteo,128,Tinkoff - Saxo,",, ,,",,5,2014
25,,178,107.0,+21:24,,Thurau Bjorn,129,Team Europcar,",, ,,",,5,2014
29,,76,133.0,+30:57,,S\xf8rensen Chris Anker,130,Tinkoff - Saxo,",, ,,",,5,2014
36,,115,67.0,+5:23,,Danielson Thomas,131,Garmin Sharp,",, ,,",,5,2014
29,,198,126.0,+29:20,,Taciak Mateusz,132,CCC Polsat Polkowice,",, ,,",,5,2014
30,,42,103.0,+18:54,,Deignan Philip,133,Team Sky,",, ,,",,5,2014
25,,128,141.0,+33:00,,Sinkeldam Ramon,134,Team Giant - Shimano,",, ,,",,5,2014
23,,166,70.0,+7:11,,Van der Sande Tosh,135,Lotto Belisol,",, ,,",,5,2014
24,,47,139.0,+32:55,,Rowe Luke,136,Team Sky,",, ,,",,5,2014
29,,82,44.0,+1:43,,Busche Matthew,137,Trek Factory Racing,",, ,,",,5,2014
25,,132,86.0,+10:47,,Boivin Guillaume,138,Cannondale,",, ,,",,5,2014
33,,91,82.0,+9:38,,Albasini Michael,139,Orica GreenEDGE,",, ,,",,5,2014
36,,96,128.0,+30:07,,Hayman Mathew,140,Orica GreenEDGE,",, ,,",,5,2014
27,,148,160.0,+38:03,,Tleubayev Ruslan,141,Astana Pro Team,2:14 2:14,,5,2014
33,,81,161.0,+38:11,,Cancellara Fabian,142,Trek Factory Racing,2:29 2:29,,5,2014
27,,95,132.0,+30:34,,Goss Matthew,143,Orica GreenEDGE,0:00 0:00,,5,2014
27,,94,93.0,+13:35,,Clarke Simon,144,Orica GreenEDGE,",, 0:00",,5,2014
26,,92,152.0,+35:49,,Bewley Sam,145,Orica GreenEDGE,",, 0:00",,5,2014
26,,97,99.0,+16:28,,Meyer Cameron,146,Orica GreenEDGE,",, 0:00",,5,2014
24,,93,37.0,+1:16,,Chaves Johan Esteban,147,Orica GreenEDGE,",, 0:00",,5,2014
29,,18,158.0,+37:25,,Velits Martin,148,Omega Pharma - Quick-Step,",, 0:00",,5,2014
33,,15,151.0,+35:48,,Steegmans Gert,149,Omega Pharma - Quick-Step,",, 0:00",,5,2014
23,,34,146.0,+35:15,,Haller Marco,150,Team Katusha,2:33 2:33,,5,2014
33,,11,157.0,+36:53,,Boonen Tom,151,Omega Pharma - Quick-Step,0:00 0:00,,5,2014
29,,13,1.0,+0:00,,Martin Tony,152,Omega Pharma - Quick-Step,",, 0:00",,5,2014
31,,65,33.0,+1:04,,Morabito Steve,153,BMC Racing Team,",, 0:00",,5,2014
23,,63,46.0,+2:02,,Dillier Silvan,154,BMC Racing Team,",, 0:00",,5,2014
24,,116,80.0,+8:48,,Dennis Rohan,155,Garmin Sharp,2:50 2:50,,5,2014
33,,31,61.0,+4:16,,Kolobnev Alexandr,156,Team Katusha,",, 2:50",,5,2014
34,,173,130.0,+30:19,,Engoulvent Jimmy,157,Team Europcar,2:57 2:57,,5,2014
27,,193,162.0,+39:38,,Marycz Jaroslaw,158,CCC Polsat Polkowice,3:15 3:15,,5,2014
29,,74,96.0,+14:57,,Breschel Matti,159,Tinkoff - Saxo,3:24 3:24,,5,2014
30,,16,131.0,+30:28,,Terpstra Niki,160,Omega Pharma - Quick-Step,3:28 3:28,,5,2014
28,,162,153.0,+35:52,,Arm\xe9e Sander,161,Lotto Belisol,3:32 3:32,,5,2014
29,,12,140.0,+32:56,,Cavendish Mark,162,Omega Pharma - Quick-Step,0:00 0:00,,5,2014
24,,17,105.0,+20:18,,Trentin Matteo,163,Omega Pharma - Quick-Step,7:53 7:53,,5,2014
26,,216,,+ - 18:27:47,,Kreder Michel,DNF,Wanty - Groupe Gobert,",, 7:53",,5,2014
33,,145,,+ - 18:27:47,,Iglinskiy Maxim,DNF,Astana Pro Team,",, 7:53",,5,2014
34,,41,,+ - 18:27:47,,Wiggins Bradley,DNS,Team Sky,-4:08:06 -4:08:06,,5,2014
24,,17,79.0,+20:18,50.0,Trentin Matteo,1,Omega Pharma - Quick-Step,4:43:19 4:43:19,6.0,6,2014
33,,72,93.0,+24:30,30.0,Bennati Daniele,2,Tinkoff - Saxo,",, ,,",4.0,6,2014
29,,143,59.0,+5:53,18.0,Gavazzi Francesco,3,Astana Pro Team,",, ,,",2.0,6,2014
26,,48,76.0,+14:08,13.0,Swift Ben,4,Team Sky,",, ,,",1.0,6,2014
24,,131,3.0,+0:10,10.0,Sagan Peter,5,Cannondale,",, ,,",1.0,6,2014
27,,4,77.0,+16:45,7.0,Modolo Sacha,6,Lampre - Merida,",, ,,",,6,2014
29,,28,25.0,+0:47,4.0,Rojas Jos\xe9 Joaqu\xedn,7,Movistar Team,",, ,,",,6,2014
23,,63,43.0,+2:02,3.0,Dillier Silvan,8,BMC Racing Team,",, ,,",,6,2014
26,,44,15.0,+0:36,2.0,Henao Sergio Luis,9,Team Sky,",, ,,",,6,2014
23,,166,63.0,+7:11,1.0,Van der Sande Tosh,10,Lotto Belisol,",, ,,",,6,2014
27,,101,4.0,+0:17,,Mollema Bauke,11,Belkin-Pro Cycling Team,",, ,,",,6,2014
27,,1,16.0,+0:37,,Costa Rui,12,Lampre - Merida,",, ,,",,6,2014
31,,102,31.0,+1:00,,Clement Stef,13,Belkin-Pro Cycling Team,",, ,,",,6,2014
28,,98,66.0,+8:28,,Schurter Nino,14,Orica GreenEDGE,",, ,,",,6,2014
33,,57,19.0,+0:39,,Riblon Christophe,15,AG2R La Mondiale,",, ,,",,6,2014
29,,13,1.0,+0:00,,Martin Tony,16,Omega Pharma - Quick-Step,",, ,,",,6,2014
27,,181,9.0,+0:29,,Frank Mathias,17,IAM Cycling,",, ,,",,6,2014
27,,157,91.0,+24:14,,Roux Anthony,18,FDJ.fr,",, ,,",,6,2014
24,,127,14.0,+0:36,,Preidler Georg,19,Team Giant - Shimano,",, ,,",,6,2014
31,,124,55.0,+4:26,,de Kort Koen,20,Team Giant - Shimano,",, ,,",,6,2014
28,,152,35.0,+1:10,,Jeannesson Arnold,21,FDJ.fr,",, ,,",,6,2014
37,,61,26.0,+0:51,,Evans Cadel,22,BMC Racing Team,",, ,,",,6,2014
21,,133,6.0,+0:27,,Formolo Davide,23,Cannondale,",, ,,",,6,2014
31,,202,72.0,+11:27,,Gerdemann Linus,24,MTN - Qhubeka,",, ,,",,6,2014
22,,172,116.0,+35:16,,Coquard Bryan,25,Team Europcar,",, ,,",,6,2014
28,,112,17.0,+0:38,,Acevedo Janier Alexis,26,Garmin Sharp,",, ,,",,6,2014
27,,66,47.0,+2:32,,Schar Michael,27,BMC Racing Team,",, ,,",,6,2014
30,,62,44.0,+2:12,,Burghardt Marcus,28,BMC Racing Team,",, ,,",,6,2014
28,,213,30.0,+0:58,,Degand Thomas,29,Wanty - Groupe Gobert,",, ,,",,6,2014
28,,64,64.0,+7:14,,Kohler Martin,30,BMC Racing Team,",, ,,",,6,2014
33,,31,52.0,+4:16,,Kolobnev Alexandr,31,Team Katusha,",, ,,",,6,2014
23,,125,2.0,+0:06,,Dumoulin Tom,32,Team Giant - Shimano,",, ,,",,6,2014
25,,23,7.0,+0:27,,Izagirre Ion,33,Movistar Team,",, ,,",,6,2014
28,,71,8.0,+0:28,,Kreuziger Roman,34,Tinkoff - Saxo,",, ,,",,6,2014
29,,84,67.0,+8:49,,Didier Laurent,35,Trek Factory Racing,",, ,,",,6,2014
32,,142,34.0,+1:04,,Gasparotto Enrico,36,Astana Pro Team,",, ,,",,6,2014
25,,178,84.0,+21:24,,Thurau Bjorn,37,Team Europcar,",, ,,",,6,2014
31,,177,50.0,+3:10,,Pichot Alexandre,38,Team Europcar,",, ,,",,6,2014
28,,185,42.0,+1:43,,Hollenstein Reto,39,IAM Cycling,",, ,,",,6,2014
33,,78,51.0,+4:02,,Zaugg Oliver,40,Tinkoff - Saxo,",, ,,",,6,2014
23,,3,10.0,+0:29,,Cattaneo Mattia,41,Lampre - Merida,",, ,,",,6,2014
29,,114,46.0,+2:19,,Cardoso Andr\xe9,42,Garmin Sharp,",, ,,",,6,2014
33,,196,38.0,+1:17,,Rutkiewicz Marek,43,CCC Polsat Polkowice,",, ,,",,6,2014
24,,151,13.0,+0:35,,Pinot Thibaut,44,FDJ.fr,",, ,,",,6,2014
24,,111,5.0,+0:23,,Slagter Tom-Jelte,45,Garmin Sharp,",, ,,",,6,2014
24,,32,24.0,+0:46,,Chernetski Sergei,46,Team Katusha,",, ,,",,6,2014
27,,211,40.0,+1:23,,Seeldraeyers Kevin,47,Wanty - Groupe Gobert,",, ,,",,6,2014
26,,8,27.0,+0:52,,Valls Rafael,48,Lampre - Merida,",, ,,",,6,2014
29,,86,45.0,+2:19,,Schleck Andy,49,Trek Factory Racing,",, ,,",,6,2014
33,,106,23.0,+0:44,,ten Dam Laurens,50,Belkin-Pro Cycling Team,",, ,,",,6,2014
31,,65,33.0,+1:04,,Morabito Steve,51,BMC Racing Team,",, ,,",,6,2014
22,,123,20.0,+0:43,,Craddock Lawson,52,Team Giant - Shimano,",, ,,",,6,2014
30,,205,12.0,+0:31,,Pardilla Sergio,53,MTN - Qhubeka,",, ,,",,6,2014
24,,93,37.0,+1:16,,Chaves Johan Esteban,54,Orica GreenEDGE,",, ,,",,6,2014
27,,188,22.0,+0:44,,Wyss Marcel,55,IAM Cycling,",, ,,",,6,2014
30,,192,32.0,+1:02,,Marczynski Tomasz,56,CCC Polsat Polkowice,",, ,,",,6,2014
22,,122,41.0,+1:26,,Barguil Warren,57,Team Giant - Shimano,",, ,,",,6,2014
42,,191,18.0,+0:38,,Rebellin Davide,58,CCC Polsat Polkowice,",, ,,",,6,2014
29,,26,28.0,+0:53,,Moreno Javier,59,Movistar Team,",, ,,",,6,2014
22,,204,29.0,+0:55,,Meintjes Louis,60,MTN - Qhubeka,",, ,,",,6,2014
27,,104,58.0,+5:17,,Kruijswijk Steven,61,Belkin-Pro Cycling Team,",, ,,",,6,2014
22,,113,48.0,+2:46,,Brown Nathan,62,Garmin Sharp,",, ,,",,6,2014
31,,187,36.0,+1:11,,Tschopp Johann,63,IAM Cycling,",, ,,",,6,2014
25,,45,11.0,+0:29,,Kennaugh Peter,64,Team Sky,",, ,,",,6,2014
28,,21,21.0,+0:43,,Capecchi Eros,65,Movistar Team,",, ,,",,6,2014
27,,94,75.0,+13:35,,Clarke Simon,66,Orica GreenEDGE,",, ,,",,6,2014
29,,214,39.0,+1:19,,de Greef Francis,67,Wanty - Groupe Gobert,",, ,,",,6,2014
25,,117,49.0,+3:05,,King Benjamin,68,Garmin Sharp,1:29 1:29,,6,2014
29,,197,54.0,+4:23,,Samoilau Branislau,69,CCC Polsat Polkowice,",, 1:29",,6,2014
33,,176,94.0,+25:31,,Mederel Maxime,70,Team Europcar,",, 1:29",,6,2014
34,,27,61.0,+6:40,,Plaza Rub\xe9n,71,Movistar Team,",, 1:29",,6,2014
27,,52,68.0,+9:05,,Gretsch Patrick,72,AG2R La Mondiale,1:44 1:44,,6,2014
33,,118,81.0,+20:30,,Vansummeren Johan,73,Garmin Sharp,",, 1:44",,6,2014
34,,36,73.0,+11:29,,Kuchynski Aliaksandr,74,Team Katusha,",, 1:44",,6,2014
35,,6,70.0,+9:29,,Serpa Jose Rodolfo,75,Lampre - Merida,",, 1:44",,6,2014
29,,153,69.0,+9:17,,Ladagnous Matthieu,76,FDJ.fr,1:47 1:47,,6,2014
24,,194,57.0,+4:59,,Owsian Lukasz,77,CCC Polsat Polkowice,",, 1:47",,6,2014
36,,115,62.0,+7:10,,Danielson Thomas,78,Garmin Sharp,",, 1:47",,6,2014
29,,154,87.0,+21:59,,Pineau C\xe9dric,79,FDJ.fr,",, 1:47",,6,2014
25,,206,90.0,+24:07,,Teklehaimanot Daniel,80,MTN - Qhubeka,",, 1:47",,6,2014
28,,68,74.0,+12:29,,Wyss Danilo,81,BMC Racing Team,",, 1:47",,6,2014
25,,7,53.0,+4:18,,Oliveira Nelson,82,Lampre - Merida,",, 1:47",,6,2014
40,,77,71.0,+10:03,,Tosatto Matteo,83,Tinkoff - Saxo,",, 1:47",,6,2014
32,,108,114.0,+34:32,,Wynants Maarten,84,Belkin-Pro Cycling Team,",, 1:47",,6,2014
32,,174,124.0,+41:54,,Gene Yohann,85,Team Europcar,",, 1:47",,6,2014
33,,46,56.0,+4:27,,Knees Christian,86,Team Sky,2:20 2:20,,6,2014
32,,54,97.0,+26:28,,Minard S\xe9bastien,87,AG2R La Mondiale,3:09 3:09,,6,2014
25,,165,60.0,+5:57,,Dockx Gert,88,Lotto Belisol,",, 3:09",,6,2014
35,,218,101.0,+27:50,,Veuchelen Frederik,89,Wanty - Groupe Gobert,5:36 5:36,,6,2014
26,,183,65.0,+7:32,,Fumeaux Jonathan,90,IAM Cycling,6:15 6:15,,6,2014
34,,85,83.0,+21:17,,Rast Gregory,91,Trek Factory Racing,9:40 9:40,,6,2014
35,,182,80.0,+20:18,,Elmiger Martin,92,IAM Cycling,",, 9:40",,6,2014
28,,37,113.0,+34:08,,Porsev Alexander,93,Team Katusha,",, 9:40",,6,2014
38,,24,88.0,+22:05,,Lastras Pablo,94,Movistar Team,",, 9:40",,6,2014
25,,107,106.0,+29:58,,Vanmarcke Sep,95,Belkin-Pro Cycling Team,",, 9:40",,6,2014
36,,96,118.0,+39:47,,Hayman Mathew,96,Orica GreenEDGE,",, 9:40",,6,2014
26,,35,112.0,+34:04,,Kristoff Alexander,97,Team Katusha,",, 9:40",,6,2014
30,,42,102.0,+28:34,,Deignan Philip,98,Team Sky,",, 9:40",,6,2014
26,,144,139.0,+50:52,,Guarnieri Jacopo,99,Astana Pro Team,17:39 17:39,,6,2014
30,,146,110.0,+32:48,,Iglinskiy Valentin,100,Astana Pro Team,",, 17:39",,6,2014
25,,126,144.0,+51:24,,Mezgec Luka,101,Team Giant - Shimano,",, 17:39",,6,2014
20,,88,122.0,+41:26,,van Poppel Danny,102,Trek Factory Racing,",, 17:39",,6,2014
34,,147,142.0,+51:14,,Kessiakoff Fredrik,103,Astana Pro Team,",, 17:39",,6,2014
26,,92,146.0,+53:28,,Bewley Sam,104,Orica GreenEDGE,",, 17:39",,6,2014
30,,58,152.0,+54:19,,Turgot S\xe9bastien,105,AG2R La Mondiale,",, 17:39",,6,2014
29,,138,82.0,+21:05,,Salerno Cristiano,106,Cannondale,",, 17:39",,6,2014
31,,5,125.0,+42:42,,Richeze Ariel Maximiliano,107,Lampre - Merida,",, 17:39",,6,2014
30,,184,104.0,+29:21,,Haussler Heinrich,108,IAM Cycling,",, 17:39",,6,2014
33,,81,156.0,+55:50,,Cancellara Fabian,109,Trek Factory Racing,",, 17:39",,6,2014
25,,22,127.0,+43:17,,Dowsett Alex,110,Movistar Team,",, 17:39",,6,2014
28,,207,134.0,+48:56,,Thomson Jay Robert,111,MTN - Qhubeka,",, 17:39",,6,2014
29,,137,108.0,+32:44,,Sabatini Fabio,112,Cannondale,",, 17:39",,6,2014
27,,195,119.0,+40:02,,Paterski Maciej,113,CCC Polsat Polkowice,",, 17:39",,6,2014
28,,33,131.0,+47:41,,Isaychev Vladimir,114,Team Katusha,",, 17:39",,6,2014
33,,91,100.0,+27:17,,Albasini Michael,115,Orica GreenEDGE,",, 17:39",,6,2014
27,,208,120.0,+40:13,,Venter Jaco,116,MTN - Qhubeka,",, 17:39",,6,2014
32,,55,132.0,+47:54,,Mondory Lloyd,117,AG2R La Mondiale,",, 17:39",,6,2014
29,,12,138.0,+50:35,,Cavendish Mark,118,Omega Pharma - Quick-Step,",, 17:39",,6,2014
25,,51,126.0,+43:12,,Appollonio Davide,119,AG2R La Mondiale,",, 17:39",,6,2014
28,,105,105.0,+29:26,,Leezer Tom,120,Belkin-Pro Cycling Team,",, 17:39",,6,2014
33,,15,145.0,+53:27,,Steegmans Gert,121,Omega Pharma - Quick-Step,",, 17:39",,6,2014
29,,82,78.0,+19:22,,Busche Matthew,122,Trek Factory Racing,",, 17:39",,6,2014
23,,43,86.0,+21:59,,Dombrowski Joe,123,Team Sky,",, 17:39",,6,2014
29,,75,123.0,+41:34,,M\xf8rk\xf8v Michael,124,Tinkoff - Saxo,",, 17:39",,6,2014
33,,175,137.0,+49:39,,Kern Christophe,125,Team Europcar,",, 17:39",,6,2014
30,,155,85.0,+21:46,,Roy J\xe9r\xe9my,126,FDJ.fr,",, 17:39",,6,2014
29,,76,135.0,+49:15,,S\xf8rensen Chris Anker,127,Tinkoff - Saxo,18:18 18:18,,6,2014
30,,171,107.0,+30:26,,Bernaudeau Giovanni,128,Team Europcar,",, 18:18",,6,2014
27,,201,136.0,+49:33,,Ciolek Gerald,129,MTN - Qhubeka,",, 18:18",,6,2014
23,,67,89.0,+23:40,,Warbasse Larry,130,BMC Racing Team,",, 18:18",,6,2014
25,,25,129.0,+46:52,,Lobato Juan Jos\xe9,131,Movistar Team,",, 18:18",,6,2014
26,,158,128.0,+46:41,,Soupe Geoffrey,132,FDJ.fr,",, 18:18",,6,2014
33,,156,147.0,+53:30,,Mangel Laurent,133,FDJ.fr,",, 18:18",,6,2014
29,,18,155.0,+55:43,,Velits Martin,134,Omega Pharma - Quick-Step,",, 18:18",,6,2014
25,,132,103.0,+29:05,,Boivin Guillaume,135,Cannondale,",, 18:18",,6,2014
27,,167,150.0,+53:52,,van Genechten Jonas,136,Lotto Belisol,",, 18:18",,6,2014
28,,162,151.0,+54:10,,Arm\xe9e Sander,137,Lotto Belisol,",, 18:18",,6,2014
29,,217,95.0,+25:53,,Selvaggi Mirko,138,Wanty - Groupe Gobert,",, 18:18",,6,2014
27,,73,92.0,+24:25,,Boaro Manuele,139,Tinkoff - Saxo,",, 18:18",,6,2014
25,,2,157.0,+56:02,,Palini Andrea,140,Lampre - Merida,",, 18:18",,6,2014
31,,134,117.0,+37:10,,King Edward,141,Cannondale,",, 18:18",,6,2014
31,,14,149.0,+53:45,,Renshaw Mark,142,Omega Pharma - Quick-Step,",, 18:18",,6,2014
24,,116,99.0,+27:06,,Dennis Rohan,143,Garmin Sharp,",, 18:18",,6,2014
24,,163,96.0,+26:06,,Breen Vegard,144,Lotto Belisol,",, 18:18",,6,2014
29,,74,111.0,+33:15,,Breschel Matti,145,Tinkoff - Saxo,",, 18:18",,6,2014
24,,53,140.0,+51:08,,Kern Julian,146,AG2R La Mondiale,",, 18:18",,6,2014
30,,198,130.0,+47:38,,Taciak Mateusz,147,CCC Polsat Polkowice,",, 18:18",,6,2014
34,,173,133.0,+48:37,,Engoulvent Jimmy,148,Team Europcar,",, 18:18",,6,2014
33,,11,154.0,+55:11,,Boonen Tom,149,Omega Pharma - Quick-Step,",, 18:18",,6,2014
24,,47,141.0,+51:13,,Rowe Luke,150,Team Sky,",, 18:18",,6,2014
25,,215,98.0,+27:00,,de Vreese Laurens,151,Wanty - Groupe Gobert,",, 18:18",,6,2014
25,,128,143.0,+51:18,,Sinkeldam Ramon,152,Team Giant - Shimano,",, 18:18",,6,2014
28,,186,153.0,+55:02,,Kluge Roger,153,IAM Cycling,",, 18:18",,6,2014
