Age,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,Time won/lost,stage,year,▼▲
28.0,167.0,56,+5:04:58,,53,Odriozola Jon,56,Banesto,",, 8:40",+0:00,1,1999,▼3
30.0,156.0,57,+5:04:59,,54,Mengin Christophe,57,La Française des Jeux,8:41 8:41,+0:00,1,1999,▼3
30.0,145.0,58,+5:04:59,,55,Jeker Fabian,58,Festina - Lotus,",, 8:41",+0:00,1,1999,▼3
28.0,104.0,59,+5:04:59,,56,Padrnos Pavel,59,Lampre - Daikin - Colnago,",, 8:41",+0:00,1,1999,▼3
28.0,141.0,60,+5:04:59,,57,Belli Wladimir,60,Festina - Lotus,",, 8:41",+0:00,1,1999,▼3
27.0,139.0,61,+5:05:00,,58,Voigt Jens,61,Credit agricole,8:42 8:42,+0:00,1,1999,▼3
29.0,76.0,62,+5:05:01,,60,Meier Armin,62,Saeco - Cannondale,8:43 8:43,+0:00,1,1999,▼2
27.0,62.0,63,+5:05:01,,61,Brasi Rossano,63,Polti,",, 8:43",+0:00,1,1999,▼2
27.0,93.0,64,+5:05:01,,62,Bessy Frédéric,64,Casino - AG2R,",, 8:43",+0:00,1,1999,▼2
31.0,6.0,65,+5:05:01,,63,Lelli Massimiliano,65,Cofidis,",, 8:43",+0:00,1,1999,▼2
24.0,73.0,66,+5:05:01,,64,Commesso Salvatore,66,Saeco - Cannondale,",, 8:43",+0:00,1,1999,▼2
26.0,37.0,67,+5:05:01,,65,Merckx Axel,67,Mapei - Quickstep,",, 8:43",+0:00,1,1999,▼2
26.0,59.0,68,+5:05:02,,66,Serrano Marcos Antonio,68,O.N.C.E. - Deutsche Bank,8:44 8:44,+0:00,1,1999,▼2
24.0,127.0,69,+5:05:02,,67,Horrillo Pedro,69,Vitalicio Seguros - Grupo Generali,",, 8:44",+0:00,1,1999,▼2
27.0,173.0,70,+5:05:02,,68,Colombo Gabriele,70,Cantina Tollo - Alexia Alluminio,",, 8:44",+0:00,1,1999,▼2
31.0,8.0,71,+5:05:03,,69,Meier Roland,71,Cofidis,8:45 8:45,+0:00,1,1999,▼2
30.0,195.0,72,+5:05:03,,124,Gouvenou Thierry,72,BigMat - Auber 93,",, 8:45",-0:12,1,1999,▲52
31.0,94.0,73,+5:05:04,,70,Chanteur Pascal,73,Casino - AG2R,8:46 8:46,+0:00,1,1999,▼3
25.0,152.0,74,+5:05:04,,71,Bassons Christophe,74,La Française des Jeux,",, 8:46",+0:00,1,1999,▼3
25.0,158.0,75,+5:05:04,,72,Morin Anthony,75,La Française des Jeux,",, 8:46",+0:00,1,1999,▼3
26.0,58.0,76,+5:05:04,,74,Rebollo José Luis,76,O.N.C.E. - Deutsche Bank,",, 8:46",+0:00,1,1999,▼2
26.0,101.0,77,+5:05:04,,75,Serpellini Marco,77,Lampre - Daikin - Colnago,",, 8:46",+0:00,1,1999,▼2
28.0,168.0,78,+5:05:04,,76,Peña Miguel Ángel,78,Banesto,",, 8:46",+0:00,1,1999,▼2
28.0,163.0,79,+5:05:04,,77,Beltrán Manuel,79,Banesto,",, 8:46",+0:00,1,1999,▼2
32.0,123.0,80,+5:05:05,,78,Buenahora Hernan,80,Vitalicio Seguros - Grupo Generali,8:47 8:47,+0:00,1,1999,▼2
26.0,85.0,81,+5:05:05,,79,Marichal Thierry,81,Lotto - Mobistar,",, 8:47",+0:00,1,1999,▼2
29.0,24.0,82,+5:05:05,,80,Guerini Giuseppe,82,Team Telekom,",, 8:47",+0:00,1,1999,▼2
33.0,187.0,83,+5:05:06,,81,Meinert-Nielsen Peter,83,US Postal Service,8:48 8:48,+0:00,1,1999,▼2
28.0,28.0,84,+5:05:06,,82,Totschnig Georg,84,Team Telekom,",, 8:48",+0:00,1,1999,▼2
27.0,122.0,85,+5:05:06,,83,Aggiano Elio,85,Vitalicio Seguros - Grupo Generali,",, 8:48",+0:00,1,1999,▼2
34.0,72.0,86,+5:05:06,,84,Calcaterra Giuseppe,86,Saeco - Cannondale,",, 8:48",+0:00,1,1999,▼2
26.0,92.0,87,+5:05:07,,112,Barthe Stéphane,87,Casino - AG2R,8:49 8:49,-0:06,1,1999,▲25
26.0,186.0,88,+5:05:07,,85,Livingston Kevin,88,US Postal Service,",, 8:49",+0:00,1,1999,▼3
28.0,49.0,89,+5:05:07,,86,Zberg Beat,89,Rabobank ProTeam,",, 8:49",+0:00,1,1999,▼3
29.0,151.0,90,+5:05:07,,87,Robin Jean-Cyril,90,La Française des Jeux,",, 8:49",+0:00,1,1999,▼3
27.0,86.0,91,+5:05:07,,88,van de Wouwer Kurt,91,Lotto - Mobistar,",, 8:49",+0:00,1,1999,▼3
33.0,33.0,92,+5:05:07,,89,Faresin Gianni,92,Mapei - Quickstep,",, 8:49",+0:00,1,1999,▼3
30.0,61.0,93,+5:05:07,,90,Gotti Ivan,93,Polti,",, 8:49",+0:00,1,1999,▼3
32.0,147.0,94,+5:05:07,,91,Madouas Laurent,94,Festina - Lotus,",, 8:49",+0:00,1,1999,▼3
25.0,68.0,95,+5:05:07,,92,Sacchi Fabio,95,Polti,",, 8:49",+0:00,1,1999,▼3
36.0,192.0,96,+5:05:08,,93,Bourguignon Thierry,96,BigMat - Auber 93,8:50 8:50,+0:00,1,1999,▼3
22.0,26.0,97,+5:05:08,,94,Jaksche Jörg,97,Team Telekom,",, 8:50",+0:00,1,1999,▼3
27.0,47.0,98,+5:05:08,,95,van Bon Léon,98,Rabobank ProTeam,",, 8:50",+0:00,1,1999,▼3
35.0,23.0,99,+5:05:08,,96,Elli Alberto,99,Team Telekom,",, 8:50",+0:00,1,1999,▼3
32.0,71.0,100,+5:05:08,,97,Cipollini Mario,100,Saeco - Cannondale,",, 8:50",+0:00,1,1999,▼3
27.0,198.0,101,+5:05:08,,98,Sivakov Alexei,101,BigMat - Auber 93,",, 8:50",+0:00,1,1999,▼3
29.0,17.0,102,+5:05:09,,100,Forconi Riccardo,102,Mercatone Uno - Bianchi,8:51 8:51,+0:00,1,1999,▼2
26.0,179.0,103,+5:05:09,,101,Mondini Gianpaolo,103,Cantina Tollo - Alexia Alluminio,",, 8:51",+0:00,1,1999,▼2
28.0,34.0,104,+5:05:09,,102,Fernandez Gines Manuel,104,Mapei - Quickstep,",, 8:51",+0:00,1,1999,▼2
25.0,11.0,105,+5:05:10,,103,Garzelli Stefano,105,Mercatone Uno - Bianchi,8:52 8:52,+0:00,1,1999,▼2
34.0,14.0,106,+5:05:10,,104,Conti Roberto,106,Mercatone Uno - Bianchi,",, 8:52",+0:00,1,1999,▼2
28.0,54.0,107,+5:05:10,,105,Garcia Marcelino,107,O.N.C.E. - Deutsche Bank,",, 8:52",+0:00,1,1999,▼2
28.0,183.0,108,+5:05:11,,106,Derame Pascal,108,US Postal Service,8:53 8:53,+0:00,1,1999,▼2
31.0,111.0,109,+5:05:11,,107,Escartin Fernando,109,Kelme - Costa Blanca,",, 8:53",+0:00,1,1999,▼2
23.0,106.0,110,+5:05:11,,108,Pinotti Marco,110,Lampre - Daikin - Colnago,",, 8:53",+0:00,1,1999,▼2
29.0,69.0,111,+5:05:11,,109,Virenque Richard,111,Polti,",, 8:53",+0:00,1,1999,▼2
27.0,118.0,112,+5:05:11,,110,Pascual Rodríguez Javier,112,Kelme - Costa Blanca,",, 8:53",+0:00,1,1999,▼2
26.0,89.0,113,+5:05:12,,111,Wuyts Peter,113,Lotto - Mobistar,8:54 8:54,+0:00,1,1999,▼2
28.0,117.0,114,+5:05:13,,113,Pascual Javier,114,Kelme - Costa Blanca,8:55 8:55,+0:00,1,1999,▼1
29.0,3.0,115,+5:05:13,,114,Desbiens Laurent,115,Cofidis,",, 8:55",+0:00,1,1999,▼1
27.0,46.0,116,+5:05:13,,115,McEwen Robbie,116,Rabobank ProTeam,",, 8:55",+0:00,1,1999,▼1
30.0,108.0,117,+5:05:14,,116,Svorada Ján,117,Lampre - Daikin - Colnago,8:56 8:56,+0:00,1,1999,▼1
24.0,175.0,118,+5:05:14,,117,Giunti Massimo,118,Cantina Tollo - Alexia Alluminio,",, 8:56",+0:00,1,1999,▼1
30.0,43.0,119,+5:05:14,,118,den Bakker Maarten,119,Rabobank ProTeam,",, 8:56",+0:00,1,1999,▼1
36.0,66.0,120,+5:05:14,,119,Martinello Silvio,120,Polti,",, 8:56",+0:00,1,1999,▼1
24.0,176.0,121,+5:05:15,,120,Ljungqvist Marcus,121,Cantina Tollo - Alexia Alluminio,8:57 8:57,+0:00,1,1999,▼1
21.0,153.0,122,+5:05:15,,121,Casper Jimmy,122,La Française des Jeux,",, 8:57",+0:00,1,1999,▼1
31.0,193.0,123,+5:05:15,,123,Capelle Christophe,123,BigMat - Auber 93,",, 8:57",+0:00,1,1999,-
30.0,36.0,124,+5:05:15,,125,Leysen Bart,124,Mapei - Quickstep,",, 8:57",+0:00,1,1999,▲1
29.0,112.0,125,+5:05:15,,126,Castelblanco José Joaquin,125,Kelme - Costa Blanca,",, 8:57",+0:00,1,1999,▲1
29.0,171.0,126,+5:05:16,,127,Hamburger Bo,126,Cantina Tollo - Alexia Alluminio,8:58 8:58,+0:00,1,1999,▲1
27.0,154.0,127,+5:05:16,,128,Guesdon Frédéric,127,La Française des Jeux,",, 8:58",+0:00,1,1999,▲1
23.0,125.0,128,+5:05:16,,129,García Francisco Tomas,128,Vitalicio Seguros - Grupo Generali,",, 8:58",+0:00,1,1999,▲1
28.0,124.0,129,+5:05:16,,130,Cerezo Francisco,129,Vitalicio Seguros - Grupo Generali,",, 8:58",+0:00,1,1999,▲1
25.0,135.0,130,+5:05:16,,131,Langella Anthony,130,Credit agricole,",, 8:58",+0:00,1,1999,▲1
25.0,113.0,131,+5:05:16,,132,Contreras Carlos Alberto,131,Kelme - Costa Blanca,",, 8:58",+0:00,1,1999,▲1
34.0,78.0,132,+5:05:16,,133,Scirea Mario,132,Saeco - Cannondale,",, 8:58",+0:00,1,1999,▲1
25.0,166.0,133,+5:05:16,,134,Navas David,133,Banesto,",, 8:58",+0:00,1,1999,▲1
27.0,95.0,134,+5:05:17,,135,Gougot Fabrice,134,Casino - AG2R,8:59 8:59,+0:00,1,1999,▲1
23.0,102.0,135,+5:05:17,,136,Belohvoščiks Raivis,135,Lampre - Daikin - Colnago,",, 8:59",+0:00,1,1999,▲1
31.0,32.0,136,+5:05:18,,137,Bramati Davide,136,Mapei - Quickstep,9:00 9:00,+0:00,1,1999,▲1
25.0,9.0,137,+5:05:18,,138,Rinero Christophe,137,Cofidis,",, 9:00",+0:00,1,1999,▲1
23.0,199.0,138,+5:05:20,,139,Sweet Jay,138,BigMat - Auber 93,9:02 9:02,+0:00,1,1999,▲1
27.0,64.0,139,+5:05:20,,140,Crepaldi Mirco,139,Polti,",, 9:02",+0:00,1,1999,▲1
23.0,2.0,140,+5:05:20,,141,De Wolf Steve,140,Cofidis,",, 9:02",+0:00,1,1999,▲1
31.0,63.0,141,+5:05:21,,142,Cattai Stefano,141,Polti,9:03 9:03,+0:00,1,1999,▲1
28.0,75.0,142,+5:05:21,,143,Fagnini Gian Matteo,142,Saeco - Cannondale,",, 9:03",+0:00,1,1999,▲1
25.0,83.0,143,+5:05:21,,144,Demarbaix Sebastien,143,Lotto - Mobistar,",, 9:03",+0:00,1,1999,▲1
25.0,159.0,144,+5:05:22,,145,Nazon Damien,144,La Française des Jeux,9:04 9:04,+0:00,1,1999,▲1
27.0,41.0,145,+5:05:22,,146,Boogerd Michael,145,Rabobank ProTeam,",, 9:04",+0:00,1,1999,▲1
29.0,5.0,146,+5:05:22,,147,Lamour Claude,146,Cofidis,",, 9:04",+0:00,1,1999,▲1
32.0,172.0,147,+5:05:23,,148,Baronti Alessandro,147,Cantina Tollo - Alexia Alluminio,9:05 9:05,+0:00,1,1999,▲1
25.0,45.0,148,+5:05:23,,149,Lotz Marc,148,Rabobank ProTeam,",, 9:05",+0:00,1,1999,▲1
26.0,19.0,149,+5:05:24,,150,Napolitano Massimiliano,149,Mercatone Uno - Bianchi,9:06 9:06,+0:00,1,1999,▲1
28.0,137.0,150,+5:05:24,,151,Vasseur Cédric,150,Credit agricole,",, 9:06",+0:00,1,1999,▲1
30.0,25.0,151,+5:05:24,,152,Hundertmarck Kai,151,Team Telekom,",, 9:06",+0:00,1,1999,▲1
29.0,119.0,152,+5:05:24,,153,Vidal José Angel,152,Kelme - Costa Blanca,",, 9:06",+0:00,1,1999,▲1
24.0,82.0,153,+5:05:24,,154,De Waele Fabian,153,Lotto - Mobistar,",, 9:06",+0:00,1,1999,▲1
29.0,65.0,154,+5:05:24,,155,Goubert Stéphane,154,Polti,",, 9:06",+0:00,1,1999,▲1
29.0,12.0,155,+5:05:25,,156,Artunghi Marco,155,Mercatone Uno - Bianchi,9:07 9:07,+0:00,1,1999,▲1
24.0,194.0,156,+5:05:25,,157,Da Cruz Carlos,156,BigMat - Auber 93,",, 9:07",+0:00,1,1999,▲1
28.0,105.0,157,+5:05:26,,158,Piccoli Mariano,157,Lampre - Daikin - Colnago,9:08 9:08,+0:00,1,1999,▲1
30.0,35.0,158,+5:05:26,,159,Lanfranchi Paolo,158,Mapei - Quickstep,",, 9:08",+0:00,1,1999,▲1
27.0,27.0,159,+5:05:27,,160,Schaffrath Jan,159,Team Telekom,9:09 9:09,+0:00,1,1999,▲1
28.0,197.0,160,+5:05:27,,161,Rault Dominique,160,BigMat - Auber 93,",, 9:09",+0:00,1,1999,▲1
33.0,18.0,161,+5:05:28,,162,Konishev Dimitri,161,Mercatone Uno - Bianchi,9:10 9:10,+0:00,1,1999,▲1
27.0,196.0,162,+5:05:28,,163,Lebreton Lylian,162,BigMat - Auber 93,",, 9:10",+0:00,1,1999,▲1
30.0,4.0,163,+5:05:28,,164,Farazijn Peter,163,Cofidis,",, 9:10",+0:00,1,1999,▲1
33.0,107.0,164,+5:05:30,,165,Spruch Zbigniew,164,Lampre - Daikin - Colnago,9:12 9:12,+0:00,1,1999,▲1
31.0,128.0,165,+5:05:35,,166,Indurain Prudencio,165,Vitalicio Seguros - Grupo Generali,9:17 9:17,+0:00,1,1999,▲1
25.0,134.0,166,+5:05:35,,167,Hinault Sébastien,166,Credit agricole,",, 9:17",+0:00,1,1999,▲1
28.0,191.0,167,+5:05:35,,168,Auger Ludovic,167,BigMat - Auber 93,",, 9:17",+0:00,1,1999,▲1
31.0,15.0,168,+5:05:35,,169,Coppolillo Michele,168,Mercatone Uno - Bianchi,",, 9:17",+0:00,1,1999,▲1
34.0,67.0,169,+5:05:36,,170,Pellicioli Oscar,169,Polti,9:18 9:18,+0:00,1,1999,▲1
31.0,109.0,170,+5:05:36,,171,Verstrepen Johan,170,Lampre - Daikin - Colnago,",, 9:18",+0:00,1,1999,▲1
28.0,144.0,171,+5:05:37,,172,Huser Rolf,171,Festina - Lotus,9:19 9:19,+0:00,1,1999,▲1
24.0,116.0,172,+5:05:38,,173,Otxoa Javier,172,Kelme - Costa Blanca,9:20 9:20,+0:00,1,1999,▲1
30.0,13.0,173,+5:05:39,,174,Barbero Sergio,173,Mercatone Uno - Bianchi,9:21 9:21,+0:00,1,1999,▲1
25.0,177.0,174,+5:05:39,,175,Mazzanti Luca,174,Cantina Tollo - Alexia Alluminio,",, 9:21",+0:00,1,1999,▲1
23.0,174.0,175,+5:05:42,,176,Di Biase Moreno,175,Cantina Tollo - Alexia Alluminio,9:24 9:24,+0:00,1,1999,▲1
26.0,114.0,176,+5:05:46,,177,De Los Angeles Juan José,176,Kelme - Costa Blanca,9:28 9:28,+0:00,1,1999,▲1
23.0,7.0,177,+5:05:47,,178,Loder Thierry,177,Cofidis,9:29 9:29,+0:00,1,1999,▲1
25.0,115.0,178,+5:05:50,,179,Gomez Jose Javier,178,Kelme - Costa Blanca,9:32 9:32,+0:00,1,1999,▲1
29.0,178.0,179,+5:05:57,,180,Minali Nicola,179,Cantina Tollo - Alexia Alluminio,9:39 9:39,+0:00,1,1999,▲1
26.0,79.0,180,+5:18:24,,122,Secchiari Francesco,180,Saeco - Cannondale,22:06 22:06,+13:09,1,1999,▼58
29.0,96.0,1,+0:00,,1,Kirsipuu Jaan,1,Casino - AG2R,13:18:59 13:18:59,+0:00,3,1999,-
27.0,39.0,2,+0:17,,6,Steels Tom,2,Mapei - Quickstep,0:17 0:17,-0:14,3,1999,▲4
25.0,136.0,3,+0:20,,3,O'Grady Stuart,3,Credit agricole,0:20 0:20,-0:02,3,1999,-
27.0,181.0,4*,+0:20,,2*,Armstrong Lance,4*,US Postal Service,",, 0:20",+0:06,3,1999,-
29.0,51.0,5,+0:31,,4,Olano Abraham,5,O.N.C.E. - Deutsche Bank,0:31 0:31,+0:06,3,1999,▼1
26.0,185.0,6,+0:34,,7,Hincapie George,6,US Postal Service,0:34 0:34,+0:02,3,1999,▲1
28.0,148.0,7,+0:35,,5,Moreau Christophe,7,Festina - Lotus,0:35 0:35,+0:06,3,1999,▼2
28.0,21.0,8,+0:40,,23,Zabel Erik,8,Team Telekom,0:40 0:40,-0:08,3,1999,▲15
25.0,91.0,9,+0:41,,8,Vinokourov Alexandre,9,Casino - AG2R,0:41 0:41,+0:06,3,1999,▼1
25.0,55.0,10,+0:41,,9,González Santos,10,O.N.C.E. - Deutsche Bank,",, 0:41",+0:04,3,1999,▼1
27.0,57.0,11,+0:43,,10,Peron Andrea,11,O.N.C.E. - Deutsche Bank,0:43 0:43,+0:04,3,1999,▼1
23.0,188.0,12,+0:43,,11,Vande Velde Christian,12,US Postal Service,",, 0:43",+0:06,3,1999,▼1
30.0,74.0,13,+0:43,,12,Dufaux Laurent,13,Saeco - Cannondale,",, 0:43",+0:06,3,1999,▼1
26.0,121.0,14,+0:46,,13,Casero Ángel Luis,14,Vitalicio Seguros - Grupo Generali,0:46 0:46,+0:06,3,1999,▼1
30.0,31.0,15,+0:48,,14,Tonkov Pavel,15,Mapei - Quickstep,0:48 0:48,+0:06,3,1999,▼1
30.0,131.0,16,+0:48,,15,Simon François,16,Credit agricole,",, 0:48",+0:06,3,1999,▼1
27.0,1.0,17,+0:48,,16,Julich Bobby,17,Cofidis,",, 0:48",+0:06,3,1999,▼1
29.0,126.0,18,+0:49,,17,González de Galdeano Álvaro,18,Vitalicio Seguros - Grupo Generali,0:49 0:49,+0:06,3,1999,▼1
28.0,42.0,19,+0:49,,18,Dekker Erik,19,Rabobank ProTeam,",, 0:49",+0:06,3,1999,▼1
26.0,77.0,20,+0:51,,19,Savoldelli Paolo,20,Saeco - Cannondale,0:51 0:51,+0:06,3,1999,▼1
30.0,44.0,21,+0:52,,20,Jonker Patrick,21,Rabobank ProTeam,0:52 0:52,+0:06,3,1999,▼1
25.0,99.0,22,+0:52,,21,Salmon Benoît,22,Casino - AG2R,",, 0:52",+0:06,3,1999,▼1
24.0,132.0,23,+0:53,,22,Bäckstedt Magnus,23,Credit agricole,0:53 0:53,+0:06,3,1999,▼1
28.0,155.0,24,+0:55,,24,Heulot Stephane,24,La Française des Jeux,0:55 0:55,+0:06,3,1999,-
24.0,81.0,25,+0:55,,25,Aerts Mario,25,Lotto - Mobistar,",, 0:55",+0:06,3,1999,-
28.0,149.0,26,+0:55,,26,Rous Didier,26,Festina - Lotus,",, 0:55",+0:06,3,1999,-
25.0,138.0,27,+0:56,,27,Vogels Henk,27,Credit agricole,0:56 0:56,+0:06,3,1999,-
25.0,53.0,28,+0:56,,28,Etxebarria David,28,O.N.C.E. - Deutsche Bank,",, 0:56",+0:06,3,1999,-
26.0,52.0,29,+0:57,,29,Diaz Rafael,29,O.N.C.E. - Deutsche Bank,0:57 0:57,+0:06,3,1999,-
30.0,157.0,30,+0:58,,30,Michaelsen Lars,30,La Française des Jeux,0:58 0:58,+0:06,3,1999,-
32.0,22.0,31,+0:58,,31,Bolts Udo,31,Team Telekom,",, 0:58",+0:06,3,1999,-
26.0,38.0,32,+0:58,,32,Nardello Daniele,32,Mapei - Quickstep,",, 0:58",+0:06,3,1999,-
25.0,56.0,33,+0:58,,33,Pérez Luis,33,O.N.C.E. - Deutsche Bank,",, 0:58",+0:06,3,1999,-
30.0,156.0,34,+0:59,,34,Mengin Christophe,34,La Française des Jeux,0:59 0:59,+0:06,3,1999,-
27.0,139.0,35,+1:00,,35,Voigt Jens,35,Credit agricole,1:00 1:00,+0:06,3,1999,-
32.0,71.0,36,+1:00,,36,Cipollini Mario,36,Saeco - Cannondale,",, 1:00",+0:06,3,1999,-
27.0,93.0,37,+1:01,,37,Bessy Frédéric,37,Casino - AG2R,1:01 1:01,+0:06,3,1999,-
24.0,73.0,38,+1:01,,38,Commesso Salvatore,38,Saeco - Cannondale,",, 1:01",+0:06,3,1999,-
26.0,37.0,39,+1:01,,39,Merckx Axel,39,Mapei - Quickstep,",, 1:01",+0:06,3,1999,-
26.0,59.0,40,+1:02,,40,Serrano Marcos Antonio,40,O.N.C.E. - Deutsche Bank,1:02 1:02,+0:06,3,1999,-
28.0,29.0,41,+1:02,,41,Wesemann Steffen,41,Team Telekom,",, 1:02",+0:06,3,1999,-
31.0,94.0,42,+1:04,,42,Chanteur Pascal,42,Casino - AG2R,1:04 1:04,+0:06,3,1999,-
26.0,101.0,43,+1:04,,43,Serpellini Marco,43,Lampre - Daikin - Colnago,",, 1:04",+0:06,3,1999,-
29.0,24.0,44,+1:05,,44,Guerini Giuseppe,44,Team Telekom,1:05 1:05,+0:06,3,1999,-
27.0,122.0,45,+1:06,,45,Aggiano Elio,45,Vitalicio Seguros - Grupo Generali,1:06 1:06,+0:06,3,1999,-
26.0,186.0,46,+1:07,,46,Livingston Kevin,46,US Postal Service,1:07 1:07,+0:06,3,1999,-
33.0,33.0,47,+1:07,,47,Faresin Gianni,47,Mapei - Quickstep,",, 1:07",+0:06,3,1999,-
32.0,147.0,48,+1:07,,48,Madouas Laurent,48,Festina - Lotus,",, 1:07",+0:06,3,1999,-
36.0,192.0,49,+1:08,,49,Bourguignon Thierry,49,BigMat - Auber 93,1:08 1:08,+0:06,3,1999,-
35.0,23.0,50,+1:08,,50,Elli Alberto,50,Team Telekom,",, 1:08",+0:06,3,1999,-
28.0,34.0,51,+1:09,,51,Fernandez Gines Manuel,51,Mapei - Quickstep,1:09 1:09,+0:06,3,1999,-
25.0,11.0,52,+1:10,,52,Garzelli Stefano,52,Mercatone Uno - Bianchi,1:10 1:10,+0:06,3,1999,-
31.0,111.0,53,+1:11,,53,Escartin Fernando,53,Kelme - Costa Blanca,1:11 1:11,+0:06,3,1999,-
29.0,69.0,54,+1:11,,54,Virenque Richard,54,Polti,",, 1:11",+0:06,3,1999,-
30.0,108.0,55,+1:14,,55,Svorada Ján,55,Lampre - Daikin - Colnago,1:14 1:14,+0:06,3,1999,-
30.0,43.0,56,+1:14,,56,den Bakker Maarten,56,Rabobank ProTeam,",, 1:14",+0:06,3,1999,-
36.0,66.0,57,+1:14,,57,Martinello Silvio,57,Polti,",, 1:14",+0:06,3,1999,-
21.0,153.0,58,+1:15,,58,Casper Jimmy,58,La Française des Jeux,1:15 1:15,+0:06,3,1999,-
31.0,193.0,59,+1:15,,59,Capelle Christophe,59,BigMat - Auber 93,",, 1:15",+0:06,3,1999,-
29.0,171.0,60,+1:16,,60,Hamburger Bo,60,Cantina Tollo - Alexia Alluminio,1:16 1:16,+0:06,3,1999,-
28.0,124.0,61,+1:16,,62,Cerezo Francisco,61,Vitalicio Seguros - Grupo Generali,",, 1:16",+0:06,3,1999,▲1
34.0,78.0,62,+1:16,,63,Scirea Mario,62,Saeco - Cannondale,",, 1:16",+0:06,3,1999,▲1
27.0,95.0,63,+1:17,,64,Gougot Fabrice,63,Casino - AG2R,1:17 1:17,+0:06,3,1999,▲1
31.0,32.0,64,+1:18,,65,Bramati Davide,64,Mapei - Quickstep,1:18 1:18,+0:06,3,1999,▲1
24.0,82.0,65,+1:24,,67,De Waele Fabian,65,Lotto - Mobistar,1:24 1:24,+0:06,3,1999,▲2
33.0,107.0,66,+1:30,,68,Spruch Zbigniew,66,Lampre - Daikin - Colnago,1:30 1:30,+0:06,3,1999,▲2
25.0,134.0,67,+1:35,,69,Hinault Sébastien,67,Credit agricole,1:35 1:35,+0:06,3,1999,▲2
28.0,191.0,68,+1:35,,70,Auger Ludovic,68,BigMat - Auber 93,",, 1:35",+0:06,3,1999,▲2
28.0,144.0,69,+1:37,,71,Huser Rolf,69,Festina - Lotus,1:37 1:37,+0:06,3,1999,▲2
32.0,182.0,70,+1:45,,72,Andreu Frankie,70,US Postal Service,1:45 1:45,+0:06,3,1999,▲2
30.0,25.0,71,+2:26,,66,Hundertmarck Kai,71,Team Telekom,2:26 2:26,+1:08,3,1999,▼5
27.0,154.0,72,+2:27,,61,Guesdon Frédéric,72,La Française des Jeux,2:27 2:27,+1:17,3,1999,▼11
29.0,3.0,73,+5:56,,73,Desbiens Laurent,73,Cofidis,5:56 5:56,+0:06,3,1999,-
29.0,5.0,74,+6:25,,74,Lamour Claude,74,Cofidis,6:25 6:25,+0:06,3,1999,-
31.0,161.0,75,+6:30,,75,Zülle Alex,75,Banesto,6:30 6:30,+0:06,3,1999,-
30.0,97.0,76,+6:46,,76,Maignan Gilles,76,Casino - AG2R,6:46 6:46,+0:06,3,1999,-
28.0,184.0,77,+6:50,,77,Hamilton Tyler,77,US Postal Service,6:50 6:50,+0:06,3,1999,-
26.0,98.0,78,+6:56,,78,Oriol Christophe,78,Casino - AG2R,6:56 6:56,+0:06,3,1999,-
28.0,162.0,79,+6:59,,79,Arrieta José Luis,79,Banesto,6:59 6:59,+0:06,3,1999,-
28.0,16.0,80,+7:00,,80,Fincato Marco,80,Mercatone Uno - Bianchi,7:00 7:00,+0:06,3,1999,-
27.0,143.0,81,+7:00,,82,Hernandez Jaime Javier,81,Festina - Lotus,",, 7:00",+0:06,3,1999,▲1
30.0,145.0,82,+7:02,,83,Jeker Fabian,82,Festina - Lotus,7:02 7:02,+0:06,3,1999,▲1
28.0,104.0,83,+7:02,,84,Padrnos Pavel,83,Lampre - Daikin - Colnago,",, 7:02",+0:06,3,1999,▲1
28.0,141.0,84,+7:02,,85,Belli Wladimir,84,Festina - Lotus,",, 7:02",+0:06,3,1999,▲1
29.0,76.0,85,+7:04,,86,Meier Armin,85,Saeco - Cannondale,7:04 7:04,+0:06,3,1999,▲1
31.0,6.0,86,+7:04,,87,Lelli Massimiliano,86,Cofidis,",, 7:04",+0:06,3,1999,▲1
24.0,127.0,87,+7:05,,88,Horrillo Pedro,87,Vitalicio Seguros - Grupo Generali,7:05 7:05,+0:06,3,1999,▲1
26.0,92.0,88,+7:06,,96,Barthe Stéphane,88,Casino - AG2R,7:06 7:06,+0:02,3,1999,▲8
30.0,195.0,89,+7:06,,90,Gouvenou Thierry,89,BigMat - Auber 93,",, 7:06",+0:06,3,1999,▲1
25.0,158.0,90,+7:07,,91,Morin Anthony,90,La Française des Jeux,7:07 7:07,+0:06,3,1999,▲1
28.0,163.0,91,+7:07,,92,Beltrán Manuel,91,Banesto,",, 7:07",+0:06,3,1999,▲1
32.0,123.0,92,+7:08,,93,Buenahora Hernan,92,Vitalicio Seguros - Grupo Generali,7:08 7:08,+0:06,3,1999,▲1
33.0,187.0,93,+7:09,,95,Meinert-Nielsen Peter,93,US Postal Service,7:09 7:09,+0:06,3,1999,▲2
29.0,151.0,94,+7:10,,97,Robin Jean-Cyril,94,La Française des Jeux,7:10 7:10,+0:06,3,1999,▲3
27.0,86.0,95,+7:10,,98,van de Wouwer Kurt,95,Lotto - Mobistar,",, 7:10",+0:06,3,1999,▲3
30.0,61.0,96,+7:10,,99,Gotti Ivan,96,Polti,",, 7:10",+0:06,3,1999,▲3
25.0,68.0,97,+7:10,,100,Sacchi Fabio,97,Polti,",, 7:10",+0:06,3,1999,▲3
