Age,BIB,GC,GC-Time,Prev,Rider,Rnk,Team,Time,UCI,\u25bc\u25b2,stage,year
25,58,77,+2:22:41,18.0,Van Zyl Johann,18,Team Dimension Data,2:14:44 2:14:44,,-,16,2016
22,48,81,+2:24:40,19.0,Bettiol Alberto,19,Cannondale Pro Cycling Team,2:16:43 2:16:43,,-,16,2016
21,216,89,+2:32:57,20.0,Rodr\xedguez Cristian,20,Wilier - Southeast,2:25:00 2:25:00,,-,16,2016
24,87,91,+2:33:50,21.0,Savitskiy Ivan,21,Gazprom-RusVelo,2:25:53 2:25:53,,-,16,2016
24,152,97,+2:37:14,22.0,Arndt Nikias,22,Team Giant - Alpecin,2:29:17 2:29:17,,-,16,2016
20,218,98,+2:37:14,23.0,Martinez Daniel Felipe,23,Wilier - Southeast,",, 2:29:17",,-,16,2016
25,182,99,+2:37:28,24.0,Boswell Ian,24,Team Sky,2:29:31 2:29:31,,-,16,2016
24,113,102,+2:38:35,25.0,de Bie Sean,25,Lotto Soudal,2:30:38 2:30:38,,-,16,2016
21,105,107,+2:42:45,26.0,Mohoric Matej,26,Lampre - Merida,2:34:48 2:34:48,,-,16,2016
23,195,111,+2:45:42,27.0,McCarthy Jay,27,Tinkoff,2:37:45 2:37:45,,-,16,2016
25,103,117,+2:51:09,28.0,Koshevoy Ilia,28,Lampre - Merida,2:43:12 2:43:12,,-,16,2016
24,28,120,+2:53:52,29.0,Maestri Mirco,29,Bardiani - CSF,2:45:55 2:45:55,,-,16,2016
23,128,122,+2:58:43,30.0,S\xfctterlin Jasha,30,Movistar Team,2:50:46 2:50:46,,-,16,2016
23,23,127,+3:03:08,31.0,Simion Paolo,31,Bardiani - CSF,2:55:11 2:55:11,,-,16,2016
22,212,132,+3:05:58,32.0,Amezqueta Julen,32,Wilier - Southeast,2:58:01 2:58:01,,-,16,2016
22,82,137,+3:11:13,33.0,Rybalkin Aleksey,33,Gazprom-RusVelo,3:03:16 3:03:16,,-,16,2016
22,22,139,+3:13:22,34.0,Andreetta Simone,34,Bardiani - CSF,3:05:25 3:05:25,,-,16,2016
24,69,144,+3:14:58,35.0,Wisniowski Lukasz,35,Etixx - Quick Step,3:07:01 3:07:01,,-,16,2016
22,39,145,+3:16:01,36.0,Zabel Rick,36,BMC Racing Team,3:08:04 3:08:04,,-,16,2016
24,144,154,+3:25:30,37.0,Hepburn Michael,37,Orica GreenEDGE,3:17:33 3:17:33,,-,16,2016
22,77,156,+3:26:50,38.0,Le Gac Olivier,38,FDJ,3:18:53 3:18:53,,-,16,2016
23,137,158,+3:28:45,39.0,Grosu Eduard Michael,39,Nippo - Vini Fantini,3:20:48 3:20:48,,-,16,2016
24,138,160,+3:34:20,40.0,Yamamoto Genki,40,Nippo - Vini Fantini,3:26:23 3:26:23,,-,16,2016
24,135,162,+3:44:45,41.0,Stacchiotti Riccardo,41,Nippo - Vini Fantini,3:36:48 3:36:48,,-,16,2016
23,64,7,+7:57,1.0,Jungels Bob,1,Etixx - Quick Step,68:19:36 68:19:36,,-,17,2016
22,184,15,+22:14,2.0,Henao Sebasti\xe1n,2,Team Sky,14:17 14:17,,-,17,2016
23,45,24,+42:35,3.0,Formolo Davide,3,Cannondale Pro Cycling Team,34:38 34:38,,-,17,2016
23,101,32,+1:01:37,4.0,Conti Valerio,4,Lampre - Merida,53:40 53:40,,-,17,2016
25,44,35,+1:11:54,5.0,Dombrowski Joe,5,Cannondale Pro Cycling Team,1:03:57 1:03:57,,-,17,2016
23,68,37,+1:18:58,6.0,Verona Carlos,6,Etixx - Quick Step,1:11:01 1:11:01,,-,17,2016
22,54,44,+1:28:01,7.0,Kudus Merhawi,7,Team Dimension Data,1:20:04 1:20:04,,-,17,2016
23,145,49,+1:38:19,8.0,Howson Damien,8,Orica GreenEDGE,1:30:22 1:30:22,,-,17,2016
24,49,50,+1:44:29,9.0,Brown Nathan,9,Cannondale Pro Cycling Team,1:36:32 1:36:32,,-,17,2016
25,156,54,+1:50:00,10.0,Ludvigsson Tobias,10,Team Giant - Alpecin,1:42:03 1:42:03,,-,17,2016
24,85,56,+1:54:10,11.0,Foliforov Alexander,11,Gazprom-RusVelo,1:46:13 1:46:13,,-,17,2016
21,26,58,+1:55:41,12.0,Ciccone Giulio,12,Bardiani - CSF,1:47:44 1:47:44,,-,17,2016
22,35,61,+2:00:48,14.0,K\xfcng Stefan,13,BMC Racing Team,1:52:51 1:52:51,,\u25b21,17,2016
24,31,62,+2:02:24,13.0,Senni Manuel,14,BMC Racing Team,1:54:27 1:54:27,,\u25bc1,17,2016
23,109,69,+2:14:15,15.0,Petilli Simone,15,Lampre - Merida,2:06:18 2:06:18,,-,17,2016
24,16,72,+2:19:54,16.0,Kozhatayev Bakhtiyar,16,Astana Pro Team,2:11:57 2:11:57,,-,17,2016
22,48,79,+2:24:40,19.0,Bettiol Alberto,17,Cannondale Pro Cycling Team,2:16:43 2:16:43,,\u25b22,17,2016
25,111,80,+2:24:50,17.0,Wellens Tim,18,Lotto Soudal,2:16:53 2:16:53,,\u25bc1,17,2016
25,58,81,+2:25:26,18.0,Van Zyl Johann,19,Team Dimension Data,2:17:29 2:17:29,,\u25bc1,17,2016
21,216,88,+2:32:57,20.0,Rodr\xedguez Cristian,20,Wilier - Southeast,2:25:00 2:25:00,,-,17,2016
24,87,90,+2:33:50,21.0,Savitskiy Ivan,21,Gazprom-RusVelo,2:25:53 2:25:53,,-,17,2016
24,152,95,+2:37:10,22.0,Arndt Nikias,22,Team Giant - Alpecin,2:29:13 2:29:13,,-,17,2016
20,218,96,+2:37:49,23.0,Martinez Daniel Felipe,23,Wilier - Southeast,2:29:52 2:29:52,,-,17,2016
25,182,97,+2:38:03,24.0,Boswell Ian,24,Team Sky,2:30:06 2:30:06,,-,17,2016
24,113,99,+2:38:35,25.0,de Bie Sean,25,Lotto Soudal,2:30:38 2:30:38,,-,17,2016
21,105,108,+2:44:44,26.0,Mohoric Matej,26,Lampre - Merida,2:36:47 2:36:47,,-,17,2016
23,195,110,+2:45:42,27.0,McCarthy Jay,27,Tinkoff,2:37:45 2:37:45,,-,17,2016
24,28,118,+2:53:52,29.0,Maestri Mirco,28,Bardiani - CSF,2:45:55 2:45:55,,\u25b21,17,2016
25,103,120,+2:54:37,28.0,Koshevoy Ilia,29,Lampre - Merida,2:46:40 2:46:40,,\u25bc1,17,2016
23,128,122,+2:58:43,30.0,S\xfctterlin Jasha,30,Movistar Team,2:50:46 2:50:46,,-,17,2016
23,23,126,+3:03:08,31.0,Simion Paolo,31,Bardiani - CSF,2:55:11 2:55:11,,-,17,2016
22,212,130,+3:05:58,32.0,Amezqueta Julen,32,Wilier - Southeast,2:58:01 2:58:01,,-,17,2016
22,82,138,+3:13:58,33.0,Rybalkin Aleksey,33,Gazprom-RusVelo,3:06:01 3:06:01,,-,17,2016
24,69,140,+3:14:58,35.0,Wisniowski Lukasz,34,Etixx - Quick Step,3:07:01 3:07:01,,\u25b21,17,2016
22,39,143,+3:16:01,36.0,Zabel Rick,35,BMC Racing Team,3:08:04 3:08:04,,\u25b21,17,2016
22,22,144,+3:16:07,34.0,Andreetta Simone,36,Bardiani - CSF,3:08:10 3:08:10,,\u25bc2,17,2016
24,144,153,+3:26:20,37.0,Hepburn Michael,37,Orica GreenEDGE,3:18:23 3:18:23,,-,17,2016
22,77,155,+3:26:50,38.0,Le Gac Olivier,38,FDJ,3:18:53 3:18:53,,-,17,2016
23,137,157,+3:28:45,39.0,Grosu Eduard Michael,39,Nippo - Vini Fantini,3:20:48 3:20:48,,-,17,2016
24,138,159,+3:39:07,40.0,Yamamoto Genki,40,Nippo - Vini Fantini,3:31:10 3:31:10,,-,17,2016
24,135,161,+3:44:45,41.0,Stacchiotti Riccardo,41,Nippo - Vini Fantini,3:36:48 3:36:48,,-,17,2016
23,64,7,+7:57,1.0,Jungels Bob,1,Etixx - Quick Step,73:58:34 73:58:34,,-,18,2016
22,184,15,+24:41,2.0,Henao Sebasti\xe1n,2,Team Sky,16:44 16:44,,-,18,2016
23,45,26,+52:33,3.0,Formolo Davide,3,Cannondale Pro Cycling Team,44:36 44:36,,-,18,2016
23,101,31,+1:01:54,4.0,Conti Valerio,4,Lampre - Merida,53:57 53:57,,-,18,2016
25,44,39,+1:21:52,5.0,Dombrowski Joe,5,Cannondale Pro Cycling Team,1:13:55 1:13:55,,-,18,2016
23,68,42,+1:28:56,6.0,Verona Carlos,6,Etixx - Quick Step,1:20:59 1:20:59,,-,18,2016
22,54,44,+1:30:28,7.0,Kudus Merhawi,7,Team Dimension Data,1:22:31 1:22:31,,-,18,2016
23,145,51,+1:48:17,8.0,Howson Damien,8,Orica GreenEDGE,1:40:20 1:40:20,,-,18,2016
24,49,52,+1:52:42,9.0,Brown Nathan,9,Cannondale Pro Cycling Team,1:44:45 1:44:45,,-,18,2016
22,35,53,+1:52:47,13.0,K\xfcng Stefan,10,BMC Racing Team,1:44:50 1:44:50,,\u25b23,18,2016
25,156,56,+1:59:58,10.0,Ludvigsson Tobias,11,Team Giant - Alpecin,1:52:01 1:52:01,,\u25bc1,18,2016
24,85,58,+2:04:08,11.0,Foliforov Alexander,12,Gazprom-RusVelo,1:56:11 1:56:11,,\u25bc1,18,2016
21,26,60,+2:05:39,12.0,Ciccone Giulio,13,Bardiani - CSF,1:57:42 1:57:42,,\u25bc1,18,2016
24,31,64,+2:12:22,14.0,Senni Manuel,14,BMC Racing Team,2:04:25 2:04:25,,-,18,2016
23,109,73,+2:24:13,15.0,Petilli Simone,15,Lampre - Merida,2:16:16 2:16:16,,-,18,2016
24,152,74,+2:24:16,22.0,Arndt Nikias,16,Team Giant - Alpecin,2:16:19 2:16:19,,\u25b26,18,2016
24,16,76,+2:29:52,16.0,Kozhatayev Bakhtiyar,17,Astana Pro Team,2:21:55 2:21:55,,\u25bc1,18,2016
25,58,80,+2:33:29,19.0,Van Zyl Johann,18,Team Dimension Data,2:25:32 2:25:32,,\u25b21,18,2016
22,48,82,+2:34:38,17.0,Bettiol Alberto,19,Cannondale Pro Cycling Team,2:26:41 2:26:41,,\u25bc2,18,2016
23,195,86,+2:37:58,27.0,McCarthy Jay,20,Tinkoff,2:30:01 2:30:01,,\u25b27,18,2016
25,111,87,+2:38:04,18.0,Wellens Tim,21,Lotto Soudal,2:30:07 2:30:07,,\u25bc3,18,2016
21,105,90,+2:38:54,26.0,Mohoric Matej,22,Lampre - Merida,2:30:57 2:30:57,,\u25b24,18,2016
21,216,93,+2:42:55,20.0,Rodr\xedguez Cristian,23,Wilier - Southeast,2:34:58 2:34:58,,\u25bc3,18,2016
24,87,94,+2:43:48,21.0,Savitskiy Ivan,24,Gazprom-RusVelo,2:35:51 2:35:51,,\u25bc3,18,2016
20,218,99,+2:47:47,23.0,Martinez Daniel Felipe,25,Wilier - Southeast,2:39:50 2:39:50,,\u25bc2,18,2016
25,182,100,+2:48:01,24.0,Boswell Ian,26,Team Sky,2:40:04 2:40:04,,\u25bc2,18,2016
24,113,102,+2:48:33,25.0,de Bie Sean,27,Lotto Soudal,2:40:36 2:40:36,,\u25bc2,18,2016
22,212,111,+2:57:02,32.0,Amezqueta Julen,28,Wilier - Southeast,2:49:05 2:49:05,,\u25b24,18,2016
24,28,120,+3:03:50,28.0,Maestri Mirco,29,Bardiani - CSF,2:55:53 2:55:53,,\u25bc1,18,2016
25,103,122,+3:04:35,29.0,Koshevoy Ilia,30,Lampre - Merida,2:56:38 2:56:38,,\u25bc1,18,2016
23,128,125,+3:08:41,30.0,S\xfctterlin Jasha,31,Movistar Team,3:00:44 3:00:44,,\u25bc1,18,2016
23,23,131,+3:13:06,31.0,Simion Paolo,32,Bardiani - CSF,3:05:09 3:05:09,,\u25bc1,18,2016
22,77,136,+3:19:06,38.0,Le Gac Olivier,33,FDJ,3:11:09 3:11:09,,\u25b25,18,2016
22,82,141,+3:23:56,33.0,Rybalkin Aleksey,34,Gazprom-RusVelo,3:15:59 3:15:59,,\u25bc1,18,2016
24,69,143,+3:24:56,34.0,Wisniowski Lukasz,35,Etixx - Quick Step,3:16:59 3:16:59,,\u25bc1,18,2016
22,39,145,+3:25:59,35.0,Zabel Rick,36,BMC Racing Team,3:18:02 3:18:02,,\u25bc1,18,2016
22,22,146,+3:26:05,36.0,Andreetta Simone,37,Bardiani - CSF,3:18:08 3:18:08,,\u25bc1,18,2016
24,144,155,+3:37:39,37.0,Hepburn Michael,38,Orica GreenEDGE,3:29:42 3:29:42,,\u25bc1,18,2016
24,138,156,+3:38:45,40.0,Yamamoto Genki,39,Nippo - Vini Fantini,3:30:48 3:30:48,,\u25b21,18,2016
23,137,158,+3:40:04,39.0,Grosu Eduard Michael,40,Nippo - Vini Fantini,3:32:07 3:32:07,,\u25bc1,18,2016
24,135,160,+3:54:43,41.0,Stacchiotti Riccardo,41,Nippo - Vini Fantini,3:46:46 3:46:46,,-,18,2016
23,64,6,+7:53,1.0,Jungels Bob,1,Etixx - Quick Step,78:22:13 78:22:13,,-,19,2016
22,184,15,+30:02,2.0,Henao Sebasti\xe1n,2,Team Sky,22:09 22:09,,-,19,2016
23,101,26,+1:07:15,4.0,Conti Valerio,3,Lampre - Merida,59:22 59:22,,\u25b21,19,2016
23,45,28,+1:09:53,3.0,Formolo Davide,4,Cannondale Pro Cycling Team,1:02:00 1:02:00,,\u25bc1,19,2016
25,44,39,+1:39:12,5.0,Dombrowski Joe,5,Cannondale Pro Cycling Team,1:31:19 1:31:19,,-,19,2016
23,68,40,+1:43:21,6.0,Verona Carlos,6,Etixx - Quick Step,1:35:28 1:35:28,,-,19,2016
22,54,43,+1:44:43,7.0,Kudus Merhawi,7,Team Dimension Data,1:36:50 1:36:50,,-,19,2016
24,49,48,+2:02:29,9.0,Brown Nathan,8,Cannondale Pro Cycling Team,1:54:36 1:54:36,,\u25b21,19,2016
23,145,49,+2:02:32,8.0,Howson Damien,9,Orica GreenEDGE,1:54:39 1:54:39,,\u25bc1,19,2016
24,85,53,+2:09:29,12.0,Foliforov Alexander,10,Gazprom-RusVelo,2:01:36 2:01:36,,\u25b22,19,2016
25,156,55,+2:10:59,11.0,Ludvigsson Tobias,11,Team Giant - Alpecin,2:03:06 2:03:06,,-,19,2016
22,35,57,+2:14:47,10.0,K\xfcng Stefan,12,BMC Racing Team,2:06:54 2:06:54,,\u25bc2,19,2016
24,16,66,+2:40:25,17.0,Kozhatayev Bakhtiyar,13,Astana Pro Team,2:32:32 2:32:32,,\u25b24,19,2016
24,31,72,+2:45:04,14.0,Senni Manuel,14,BMC Racing Team,2:37:11 2:37:11,,-,19,2016
23,109,73,+2:45:30,15.0,Petilli Simone,15,Lampre - Merida,2:37:37 2:37:37,,-,19,2016
25,58,74,+2:50:49,18.0,Van Zyl Johann,16,Team Dimension Data,2:42:56 2:42:56,,\u25b22,19,2016
25,182,75,+2:52:39,26.0,Boswell Ian,17,Team Sky,2:44:46 2:44:46,,\u25b29,19,2016
22,48,78,+2:55:55,19.0,Bettiol Alberto,18,Cannondale Pro Cycling Team,2:48:02 2:48:02,,\u25b21,19,2016
24,152,79,+2:57:25,16.0,Arndt Nikias,19,Team Giant - Alpecin,2:49:32 2:49:32,,\u25bc3,19,2016
23,195,80,+2:57:59,20.0,McCarthy Jay,20,Tinkoff,2:50:06 2:50:06,,-,19,2016
20,218,90,+3:09:04,25.0,Martinez Daniel Felipe,21,Wilier - Southeast,3:01:11 3:01:11,,\u25b24,19,2016
25,111,92,+3:10:46,21.0,Wellens Tim,22,Lotto Soudal,3:02:53 3:02:53,,\u25bc1,19,2016
21,105,93,+3:11:36,22.0,Mohoric Matej,23,Lampre - Merida,3:03:43 3:03:43,,\u25bc1,19,2016
21,216,97,+3:15:37,23.0,Rodr\xedguez Cristian,24,Wilier - Southeast,3:07:44 3:07:44,,\u25bc1,19,2016
24,87,98,+3:16:30,24.0,Savitskiy Ivan,25,Gazprom-RusVelo,3:08:37 3:08:37,,\u25bc1,19,2016
24,113,103,+3:21:15,27.0,de Bie Sean,26,Lotto Soudal,3:13:22 3:13:22,,\u25b21,19,2016
22,212,111,+3:29:44,28.0,Amezqueta Julen,27,Wilier - Southeast,3:21:51 3:21:51,,\u25b21,19,2016
23,128,112,+3:29:58,31.0,S\xfctterlin Jasha,28,Movistar Team,3:22:05 3:22:05,,\u25b23,19,2016
24,28,118,+3:36:32,29.0,Maestri Mirco,29,Bardiani - CSF,3:28:39 3:28:39,,-,19,2016
25,103,119,+3:37:17,30.0,Koshevoy Ilia,30,Lampre - Merida,3:29:24 3:29:24,,-,19,2016
22,82,129,+3:45:13,34.0,Rybalkin Aleksey,31,Gazprom-RusVelo,3:37:20 3:37:20,,\u25b23,19,2016
23,23,131,+3:45:48,32.0,Simion Paolo,32,Bardiani - CSF,3:37:55 3:37:55,,-,19,2016
22,77,133,+3:51:48,33.0,Le Gac Olivier,33,FDJ,3:43:55 3:43:55,,-,19,2016
24,69,139,+3:57:38,35.0,Wisniowski Lukasz,34,Etixx - Quick Step,3:49:45 3:49:45,,\u25b21,19,2016
22,39,141,+3:58:41,36.0,Zabel Rick,35,BMC Racing Team,3:50:48 3:50:48,,\u25b21,19,2016
22,22,142,+3:58:47,37.0,Andreetta Simone,36,Bardiani - CSF,3:50:54 3:50:54,,\u25b21,19,2016
24,144,151,+4:10:21,38.0,Hepburn Michael,37,Orica GreenEDGE,4:02:28 4:02:28,,\u25b21,19,2016
24,138,152,+4:11:27,39.0,Yamamoto Genki,38,Nippo - Vini Fantini,4:03:34 4:03:34,,\u25b21,19,2016
23,137,154,+4:13:31,40.0,Grosu Eduard Michael,39,Nippo - Vini Fantini,4:05:38 4:05:38,,\u25b21,19,2016
24,135,156,+4:27:38,41.0,Stacchiotti Riccardo,40,Nippo - Vini Fantini,4:19:45 4:19:45,,\u25b21,19,2016
23,64,6,+8:31,1.0,Jungels Bob,1,Etixx - Quick Step,82:53:02 82:53:02,,-,20,2016
22,184,17,+38:09,2.0,Henao Sebasti\xe1n,2,Team Sky,29:38 29:38,,-,20,2016
23,101,27,+1:18:38,3.0,Conti Valerio,3,Lampre - Merida,1:10:07 1:10:07,,-,20,2016
23,45,31,+1:27:19,4.0,Formolo Davide,4,Cannondale Pro Cycling Team,1:18:48 1:18:48,,-,20,2016
25,44,34,+1:32:56,5.0,Dombrowski Joe,5,Cannondale Pro Cycling Team,1:24:25 1:24:25,,-,20,2016
22,54,37,+1:54:34,7.0,Kudus Merhawi,6,Team Dimension Data,1:46:03 1:46:03,,\u25b21,20,2016
23,68,43,+2:05:57,6.0,Verona Carlos,7,Etixx - Quick Step,1:57:26 1:57:26,,\u25bc1,20,2016
24,85,45,+2:06:37,10.0,Foliforov Alexander,8,Gazprom-RusVelo,1:58:06 1:58:06,,\u25b22,20,2016
24,49,48,+2:15:18,8.0,Brown Nathan,9,Cannondale Pro Cycling Team,2:06:47 2:06:47,,\u25bc1,20,2016
25,156,51,+2:21:13,11.0,Ludvigsson Tobias,10,Team Giant - Alpecin,2:12:42 2:12:42,,\u25b21,20,2016
23,145,53,+2:25:44,9.0,Howson Damien,11,Orica GreenEDGE,2:17:13 2:17:13,,\u25bc2,20,2016
22,35,60,+2:52:25,12.0,K\xfcng Stefan,12,BMC Racing Team,2:43:54 2:43:54,,-,20,2016
24,16,65,+3:08:06,13.0,Kozhatayev Bakhtiyar,13,Astana Pro Team,2:59:35 2:59:35,,-,20,2016
25,182,71,+3:19:42,17.0,Boswell Ian,14,Team Sky,3:11:11 3:11:11,,\u25b23,20,2016
24,31,76,+3:22:42,14.0,Senni Manuel,15,BMC Racing Team,3:14:11 3:14:11,,\u25bc1,20,2016
23,109,77,+3:23:08,15.0,Petilli Simone,16,Lampre - Merida,3:14:37 3:14:37,,\u25bc1,20,2016
25,58,79,+3:28:27,16.0,Van Zyl Johann,17,Team Dimension Data,3:19:56 3:19:56,,\u25bc1,20,2016
22,48,86,+3:33:33,18.0,Bettiol Alberto,18,Cannondale Pro Cycling Team,3:25:02 3:25:02,,-,20,2016
24,152,87,+3:34:14,19.0,Arndt Nikias,19,Team Giant - Alpecin,3:25:43 3:25:43,,-,20,2016
23,195,88,+3:35:37,20.0,McCarthy Jay,20,Tinkoff,3:27:06 3:27:06,,-,20,2016
20,218,89,+3:36:41,21.0,Martinez Daniel Felipe,21,Wilier - Southeast,3:28:10 3:28:10,,-,20,2016
25,111,97,+3:48:24,22.0,Wellens Tim,22,Lotto Soudal,3:39:53 3:39:53,,-,20,2016
25,103,98,+3:48:40,30.0,Koshevoy Ilia,23,Lampre - Merida,3:40:09 3:40:09,,\u25b27,20,2016
21,105,99,+3:49:14,23.0,Mohoric Matej,24,Lampre - Merida,3:40:43 3:40:43,,\u25bc1,20,2016
21,216,104,+3:53:15,24.0,Rodr\xedguez Cristian,25,Wilier - Southeast,3:44:44 3:44:44,,\u25bc1,20,2016
24,87,105,+3:54:08,25.0,Savitskiy Ivan,26,Gazprom-RusVelo,3:45:37 3:45:37,,\u25bc1,20,2016
22,82,107,+3:58:02,31.0,Rybalkin Aleksey,27,Gazprom-RusVelo,3:49:31 3:49:31,,\u25b24,20,2016
24,113,109,+3:58:53,26.0,de Bie Sean,28,Lotto Soudal,3:50:22 3:50:22,,\u25bc2,20,2016
22,212,113,+4:07:22,27.0,Amezqueta Julen,29,Wilier - Southeast,3:58:51 3:58:51,,\u25bc2,20,2016
23,128,114,+4:07:36,28.0,S\xfctterlin Jasha,30,Movistar Team,3:59:05 3:59:05,,\u25bc2,20,2016
24,28,120,+4:14:10,29.0,Maestri Mirco,31,Bardiani - CSF,4:05:39 4:05:39,,\u25bc2,20,2016
23,23,132,+4:23:26,32.0,Simion Paolo,32,Bardiani - CSF,4:14:55 4:14:55,,-,20,2016
22,77,134,+4:29:26,33.0,Le Gac Olivier,33,FDJ,4:20:55 4:20:55,,-,20,2016
24,69,139,+4:35:16,34.0,Wisniowski Lukasz,34,Etixx - Quick Step,4:26:45 4:26:45,,-,20,2016
22,39,141,+4:36:19,35.0,Zabel Rick,35,BMC Racing Team,4:27:48 4:27:48,,-,20,2016
22,22,142,+4:36:25,36.0,Andreetta Simone,36,Bardiani - CSF,4:27:54 4:27:54,,-,20,2016
24,144,151,+4:47:59,37.0,Hepburn Michael,37,Orica GreenEDGE,4:39:28 4:39:28,,-,20,2016
24,138,152,+4:49:05,38.0,Yamamoto Genki,38,Nippo - Vini Fantini,4:40:34 4:40:34,,-,20,2016
23,137,154,+4:53:53,39.0,Grosu Eduard Michael,39,Nippo - Vini Fantini,4:45:22 4:45:22,,-,20,2016
24,135,156,+5:08:00,40.0,Stacchiotti Riccardo,40,Nippo - Vini Fantini,4:59:29 4:59:29,,-,20,2016
23,64,6,+8:31,1.0,Jungels Bob,1,Etixx - Quick Step,86:41:20 86:41:20,,-,21,2016
22,184,17,+38:09,2.0,Henao Sebasti\xe1n,2,Team Sky,29:38 29:38,,-,21,2016
23,101,27,+1:18:38,3.0,Conti Valerio,3,Lampre - Merida,1:10:07 1:10:07,,-,21,2016
23,45,31,+1:27:19,4.0,Formolo Davide,4,Cannondale Pro Cycling Team,1:18:48 1:18:48,,-,21,2016
25,44,34,+1:32:56,5.0,Dombrowski Joe,5,Cannondale Pro Cycling Team,1:24:25 1:24:25,,-,21,2016
22,54,37,+1:54:34,6.0,Kudus Merhawi,6,Team Dimension Data,1:46:03 1:46:03,,-,21,2016
23,68,43,+2:05:57,7.0,Verona Carlos,7,Etixx - Quick Step,1:57:26 1:57:26,,-,21,2016
24,85,45,+2:06:37,8.0,Foliforov Alexander,8,Gazprom-RusVelo,1:58:06 1:58:06,,-,21,2016
24,49,48,+2:15:18,9.0,Brown Nathan,9,Cannondale Pro Cycling Team,2:06:47 2:06:47,,-,21,2016
25,156,51,+2:21:13,10.0,Ludvigsson Tobias,10,Team Giant - Alpecin,2:12:42 2:12:42,,-,21,2016
23,145,53,+2:25:44,11.0,Howson Damien,11,Orica GreenEDGE,2:17:13 2:17:13,,-,21,2016
22,35,60,+2:52:25,12.0,K\xfcng Stefan,12,BMC Racing Team,2:43:54 2:43:54,,-,21,2016
24,16,65,+3:08:06,13.0,Kozhatayev Bakhtiyar,13,Astana Pro Team,2:59:35 2:59:35,,-,21,2016
25,182,71,+3:19:42,14.0,Boswell Ian,14,Team Sky,3:11:11 3:11:11,,-,21,2016
24,31,76,+3:22:42,15.0,Senni Manuel,15,BMC Racing Team,3:14:11 3:14:11,,-,21,2016
23,109,77,+3:23:08,16.0,Petilli Simone,16,Lampre - Merida,3:14:37 3:14:37,,-,21,2016
25,58,79,+3:28:27,17.0,Van Zyl Johann,17,Team Dimension Data,3:19:56 3:19:56,,-,21,2016
22,48,86,+3:33:33,18.0,Bettiol Alberto,18,Cannondale Pro Cycling Team,3:25:02 3:25:02,,-,21,2016
24,152,87,+3:34:14,19.0,Arndt Nikias,19,Team Giant - Alpecin,3:25:43 3:25:43,,-,21,2016
23,195,88,+3:35:37,20.0,McCarthy Jay,20,Tinkoff,3:27:06 3:27:06,,-,21,2016
20,218,89,+3:36:41,21.0,Martinez Daniel Felipe,21,Wilier - Southeast,3:28:10 3:28:10,,-,21,2016
25,111,96,+3:48:24,22.0,Wellens Tim,22,Lotto Soudal,3:39:53 3:39:53,,-,21,2016
25,103,97,+3:48:40,23.0,Koshevoy Ilia,23,Lampre - Merida,3:40:09 3:40:09,,-,21,2016
21,105,98,+3:49:14,24.0,Mohoric Matej,24,Lampre - Merida,3:40:43 3:40:43,,-,21,2016
21,216,103,+3:53:15,25.0,Rodr\xedguez Cristian,25,Wilier - Southeast,3:44:44 3:44:44,,-,21,2016
24,87,104,+3:54:08,26.0,Savitskiy Ivan,26,Gazprom-RusVelo,3:45:37 3:45:37,,-,21,2016
22,82,106,+3:58:12,27.0,Rybalkin Aleksey,27,Gazprom-RusVelo,3:49:41 3:49:41,,-,21,2016
24,113,108,+3:58:53,28.0,de Bie Sean,28,Lotto Soudal,3:50:22 3:50:22,,-,21,2016
22,212,112,+4:07:22,29.0,Amezqueta Julen,29,Wilier - Southeast,3:58:51 3:58:51,,-,21,2016
23,128,113,+4:07:36,30.0,S\xfctterlin Jasha,30,Movistar Team,3:59:05 3:59:05,,-,21,2016
24,28,119,+4:14:10,31.0,Maestri Mirco,31,Bardiani - CSF,4:05:39 4:05:39,,-,21,2016
23,23,131,+4:23:26,32.0,Simion Paolo,32,Bardiani - CSF,4:14:55 4:14:55,,-,21,2016
22,77,133,+4:29:26,33.0,Le Gac Olivier,33,FDJ,4:20:55 4:20:55,,-,21,2016
24,69,138,+4:35:16,34.0,Wisniowski Lukasz,34,Etixx - Quick Step,4:26:45 4:26:45,,-,21,2016
22,39,140,+4:36:19,35.0,Zabel Rick,35,BMC Racing Team,4:27:48 4:27:48,,-,21,2016
22,22,141,+4:36:25,36.0,Andreetta Simone,36,Bardiani - CSF,4:27:54 4:27:54,,-,21,2016
24,144,150,+4:47:59,37.0,Hepburn Michael,37,Orica GreenEDGE,4:39:28 4:39:28,,-,21,2016
24,138,151,+4:49:05,38.0,Yamamoto Genki,38,Nippo - Vini Fantini,4:40:34 4:40:34,,-,21,2016
23,137,153,+4:53:53,39.0,Grosu Eduard Michael,39,Nippo - Vini Fantini,4:45:22 4:45:22,,-,21,2016
24,135,155,+5:08:00,40.0,Stacchiotti Riccardo,40,Nippo - Vini Fantini,4:59:29 4:59:29,,-,21,2016
