Age,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,Time won/lost,UCI,stage,year,▼▲
30,56,81,+2:49:27,,79.0,Marcato Marco,81,Cannondale,2:49:27 2:49:27,+22:46,,17,2014,▼2
31,49,82,+2:49:45,,77.0,Westra Lieuwe,82,Astana Pro Team,2:49:45 2:49:45,+27:00,,17,2014,▼5
29,125,83,+2:52:07,,89.0,Ladagnous Matthieu,83,FDJ.fr,2:52:07 2:52:07,+16:03,,17,2014,▲6
27,86,84,+2:53:14,,87.0,Kadri Blel,84,AG2R La Mondiale,2:53:14 2:53:14,+18:51,,17,2014,▲3
31,103,85,+2:53:53,,85.0,de Kort Koen,85,Team Giant - Shimano,2:53:53 2:53:53,+22:46,,17,2014,-
25,198,86,+2:54:03,,92.0,Reichenbach Sébastien,86,IAM Cycling,2:54:03 2:54:03,+13:31,,17,2014,▲6
34,17,87,+2:55:43,,84.0,Plaza Rubén,87,Movistar Team,2:55:43 2:55:43,+24:57,,17,2014,▼3
33,84,88,+2:58:40,,86.0,Dumoulin Samuel,88,AG2R La Mondiale,2:58:40 2:58:40,+27:08,,17,2014,▼2
34,36,89,+2:58:46,,95.0,Paulinho Sérgio Miguel,89,Tinkoff - Saxo,2:58:46 2:58:46,+16:03,,17,2014,▲6
25,116,90,+2:59:44,,103.0,Oliveira Nelson,90,Lampre - Merida,2:59:44 2:59:44,+13:31,,17,2014,▲13
30,12,91,+3:00:06,,90.0,Erviti Imanol,91,Movistar Team,3:00:06 3:00:06,+22:46,,17,2014,▼1
24,79,92,+3:01:56,,88.0,Trentin Matteo,92,Omega Pharma - Quick-Step,3:01:56 3:01:56,+27:00,,17,2014,▼4
30,78,93,+3:04:16,,91.0,Terpstra Niki,93,Omega Pharma - Quick-Step,3:04:16 3:04:16,+25:13,,17,2014,▼2
29,219,94,+3:04:30,,93.0,Vachon Florian,94,Bretagne - Séché Environnement,3:04:30 3:04:30,+22:46,,17,2014,▼1
31,156,95,+3:05:01,,106.0,Pichot Alexandre,95,Team Europcar,3:05:01 3:05:01,+16:03,,17,2014,▲11
42,168,96,+3:05:14,,94.0,Voigt Jens,96,Trek Factory Racing,3:05:14 3:05:14,+22:46,,17,2014,▼2
27,179,97,+3:06:03,,113.0,Taaramäe Rein,97,"Cofidis, Solutions Crédits",3:06:03 3:06:03,+13:31,,17,2014,▲16
33,32,98,+3:06:39,,96.0,Bennati Daniele,98,Tinkoff - Saxo,3:06:39 3:06:39,+22:54,,17,2014,▼2
32,87,99,+3:07:02,,97.0,Minard Sébastien,99,AG2R La Mondiale,3:07:02 3:07:02,+22:46,,17,2014,▼2
34,165,100,+3:07:04,,98.0,Rast Grégory,100,Trek Factory Racing,3:07:04 3:07:04,+22:46,,17,2014,▼2
30,157,101,+3:07:48,,117.0,Quéméneur Perrig,101,Team Europcar,3:07:48 3:07:48,+13:31,,17,2014,▲16
25,68,102,+3:08:01,,100.0,Vanmarcke Sep,102,Belkin-Pro Cycling Team,3:08:01 3:08:01,+22:46,,17,2014,▼2
29,162,103,+3:09:23,,118.0,Busche Matthew,103,Trek Factory Racing,3:09:23 3:09:23,+13:31,,17,2014,▲15
22,153,104,+3:09:37,,102.0,Coquard Bryan,104,Team Europcar,3:09:37 3:09:37,+23:28,,17,2014,▼2
28,62,105,+3:10:30,,104.0,Boom Lars,105,Belkin-Pro Cycling Team,3:10:30 3:10:30,+22:46,,17,2014,▼1
31,174,106,+3:11:37,,99.0,Lemoine Cyril,106,"Cofidis, Solutions Crédits",3:11:37 3:11:37,+27:10,,17,2014,▼7
30,43,107,+3:12:14,,107.0,Grivko Andrey,107,Astana Pro Team,3:12:14 3:12:14,+22:06,,17,2014,-
33,4,108,+3:12:35,,120.0,López David,108,Team Sky,3:12:35 3:12:35,+13:31,,17,2014,▲12
30,194,109,+3:12:43,,101.0,Haussler Heinrich,109,IAM Cycling,3:12:43 3:12:43,+27:00,,17,2014,▼8
34,102,110,+3:13:37,,109.0,Curvers Roy,110,Team Giant - Shimano,3:13:37 3:13:37,+22:46,,17,2014,▼1
29,58,111,+3:14:13,,110.0,Sabatini Fabio,111,Cannondale,3:14:13 3:14:13,+22:46,,17,2014,▼1
29,52,112,+3:14:52,,111.0,Bodnar Maciej,112,Cannondale,3:14:52 3:14:52,+22:46,,17,2014,▼1
32,69,113,+3:15:23,,114.0,Wynants Maarten,113,Belkin-Pro Cycling Team,3:15:23 3:15:23,+22:46,,17,2014,▲1
29,126,114,+3:15:49,,121.0,Pineau Cédric,114,FDJ.fr,3:15:49 3:15:49,+16:03,,17,2014,▲7
29,138,115,+3:16:22,,112.0,Roelandts Jürgen,115,Lotto Belisol,3:16:22 3:16:22,+24:05,,17,2014,▼3
28,183,116,+3:16:23,,116.0,Clarke Simon,116,Orica GreenEDGE,3:16:23 3:16:23,+22:46,,17,2014,-
27,27,117,+3:17:11,,108.0,Smukulis Gatis,117,Team Katusha,3:17:11 3:17:11,+27:00,,17,2014,▼9
28,15,118,+3:21:01,,124.0,Intxausti Beñat,118,Movistar Team,3:21:01 3:21:01,+16:03,,17,2014,▲6
28,178,119,+3:23:56,,119.0,Simon Julien,119,"Cofidis, Solutions Crédits",3:23:56 3:23:56,+27:00,,17,2014,-
23,184,120,+3:24:22,,122.0,Durbridge Luke,120,Orica GreenEDGE,3:24:22 3:24:22,+22:46,,17,2014,▲2
29,187,121,+3:26:19,,127.0,Meier Christian,121,Orica GreenEDGE,3:26:19 3:26:19,+18:51,,17,2014,▲6
33,2,122,+3:28:47,,125.0,Eisel Bernhard,122,Team Sky,3:28:47 3:28:47,+22:46,,17,2014,▲3
30,212,123,+3:28:53,,123.0,Bideau Jean Marc,123,Bretagne - Séché Environnement,3:28:53 3:28:53,+27:00,,17,2014,-
25,104,124,+3:28:57,,126.0,Degenkolb John,124,Team Giant - Shimano,3:28:57 3:28:57,+22:46,,17,2014,▲2
40,39,125,+3:31:23,,129.0,Tosatto Matteo,125,Tinkoff - Saxo,3:31:23 3:31:23,+22:46,,17,2014,▲4
26,94,126,+3:32:15,,136.0,Howes Alex,126,Garmin Sharp,3:32:15 3:32:15,+13:21,,17,2014,▲10
27,23,127,+3:34:41,,128.0,Kristoff Alexander,127,Team Katusha,3:34:41 3:34:41,+27:00,,17,2014,▲1
33,155,128,+3:35:05,,131.0,Gène Yohann,128,Team Europcar,3:35:05 3:35:05,+23:15,,17,2014,▲3
29,207,129,+3:37:00,,130.0,Mendes José,129,Team NetApp – Endura,3:37:00 3:37:00,+25:13,,17,2014,▲1
33,45,130,+3:37:26,,138.0,Iglinskiy Maxim,130,Astana Pro Team,3:37:26 3:37:26,+16:14,,17,2014,▲8
28,65,131,+3:39:14,,133.0,Leezer Tom,131,Belkin-Pro Cycling Team,3:39:14 3:39:14,+22:46,,17,2014,▲2
33,89,132,+3:41:37,,134.0,Riblon Christophe,132,AG2R La Mondiale,3:41:37 3:41:37,+24:57,,17,2014,▲2
37,188,133,+3:41:40,,132.0,Tuft Svein,133,Orica GreenEDGE,3:41:40 3:41:40,+27:00,,17,2014,▼1
29,216,134,+3:42:00,,141.0,Gérard Arnaud,134,Bretagne - Séché Environnement,3:42:00 3:42:00,+18:51,,17,2014,▲7
28,44,135,+3:43:29,,139.0,Gruzdev Dmitriy,135,Astana Pro Team,3:43:29 3:43:29,+22:06,,17,2014,▲4
27,55,136,+3:44:07,,135.0,Koren Kristijan,136,Cannondale,3:44:07 3:44:07,+25:30,,17,2014,▼1
37,24,137,+3:47:24,,137.0,Paolini Luca,137,Team Katusha,3:47:24 3:47:24,+27:00,,17,2014,-
29,35,138,+3:48:31,,144.0,Mørkøv Michael,138,Tinkoff - Saxo,3:48:31 3:48:31,+22:46,,17,2014,▲6
28,196,139,+3:48:41,,143.0,Kluge Roger,139,IAM Cycling,3:48:41 3:48:41,+24:05,,17,2014,▲4
25,215,140,+3:48:45,,140.0,Fonseca Armindo,140,Bretagne - Séché Environnement,3:48:45 3:48:45,+27:00,,17,2014,-
29,96,141,+3:50:56,,142.0,Langeveld Sebastian,141,Garmin Sharp,3:50:56 3:50:56,+27:00,,17,2014,▲1
29,93,142,+3:53:15,,145.0,Bauer Jack,142,Garmin Sharp,3:53:15 3:53:15,+27:00,,17,2014,▲3
32,139,143,+3:56:55,,146.0,Sieberg Marcel,143,Lotto Belisol,3:56:55 3:56:55,+27:10,,17,2014,▲3
33,48,144,+3:59:02,,149.0,Vanotti Alessandro,144,Astana Pro Team,3:59:02 3:59:02,+24:47,,17,2014,▲5
31,77,145,+4:00:07,,147.0,Renshaw Mark,145,Omega Pharma - Quick-Step,4:00:07 4:00:07,+27:00,,17,2014,▲2
26,97,146,+4:00:28,,150.0,Navardauskas Ramūnas,146,Garmin Sharp,4:00:28 4:00:28,+26:04,,17,2014,▲4
28,123,147,+4:01:04,,148.0,Delage Mickaël,147,FDJ.fr,4:01:04 4:01:04,+27:00,,17,2014,▲1
29,108,148,+4:02:26,,155.0,Timmer Albert,148,Team Giant - Shimano,4:02:26 4:02:26,+23:28,,17,2014,▲7
31,143,149,+4:02:48,,151.0,Burghardt Marcus,149,BMC Racing Team,4:02:48 4:02:48,+27:00,,17,2014,▲2
26,204,150,+4:03:00,,154.0,Dempster Zak,150,Team NetApp – Endura,4:03:00 4:03:00,+24:05,,17,2014,▲4
25,218,151,+4:03:54,,152.0,Jarrier Benoît,151,Bretagne - Séché Environnement,4:03:54 4:03:54,+27:00,,17,2014,▲1
30,214,152,+4:05:52,,153.0,Feillu Romain,152,Bretagne - Séché Environnement,4:05:52 4:05:52,+27:00,,17,2014,▲1
31,208,153,+4:07:02,,160.0,Schillinger Andreas,153,Team NetApp – Endura,4:07:02 4:07:02,+22:46,,17,2014,▲7
40,76,154,+4:07:13,,156.0,Petacchi Alessandro,154,Omega Pharma - Quick-Step,4:07:13 4:07:13,+27:00,,17,2014,▲2
32,135,155,+4:07:16,,157.0,Greipel André,155,Lotto Belisol,4:07:16 4:07:16,+27:00,,17,2014,▲2
35,6,156,+4:09:01,,159.0,Pate Danny,156,Team Sky,4:09:01 4:09:01,+25:13,,17,2014,▲3
29,109,157,+4:09:03,,158.0,Veelers Tom,157,Team Giant - Shimano,4:09:03 4:09:03,+28:09,,17,2014,▲1
28,22,158,+4:14:25,,161.0,Isaychev Vladimir,158,Team Katusha,4:14:25 4:14:25,+27:00,,17,2014,▲3
22,121,159,+4:16:07,,162.0,Démare Arnaud,159,FDJ.fr,4:16:07 4:16:07,+27:00,,17,2014,▲3
23,177,160,+4:16:26,,163.0,Petit Adrien,160,"Cofidis, Solutions Crédits",4:16:26 4:16:26,+27:10,,17,2014,▲3
32,122,161,+4:17:40,,164.0,Bonnet William,161,FDJ.fr,4:17:40 4:17:40,+27:00,,17,2014,▲3
30,57,162,+4:18:16,,166.0,Marino Jean-Marc,162,Cannondale,4:18:16 4:18:16,+23:06,,17,2014,▲4
26,101,163,+4:21:22,,165.0,Kittel Marcel,163,Team Giant - Shimano,4:21:22 4:21:22,+28:10,,17,2014,▲2
25,59,164,+4:24:06,,167.0,Viviani Elia,164,Cannondale,4:24:06 4:24:06,+27:00,,17,2014,▲3
24,112,165,+4:33:10,,168.0,Cimolai Davide,165,Lampre - Merida,4:33:10 4:33:10,+26:04,,17,2014,▲3
27,107,166,+4:58:32,,169.0,Ji Cheng,166,Team Giant - Shimano,4:58:32 4:58:32,+27:00,,17,2014,▲3
29,41,1,+0:00,,1.0,Nibali Vincenzo,1,Astana Pro Team,80:45:45 80:45:45,+0:00,,18,2014,-
24,127,2,+7:10,,3.0,Pinot Thibaut,2,FDJ.fr,7:10 7:10,+1:10,,18,2014,▲1
37,81,3,+7:23,,4.0,Peraud Jean-Christophe,3,AG2R La Mondiale,7:23 7:23,+1:15,,18,2014,▲1
34,11,4,+7:25,,2.0,Valverde Alejandro,4,Movistar Team,7:25 7:25,+1:59,,18,2014,▼2
23,82,5,+9:27,,5.0,Bardet Romain,5,AG2R La Mondiale,9:27 9:27,+1:53,,18,2014,-
25,141,6,+11:34,,6.0,van Garderen Tejay,6,BMC Racing Team,11:34 11:34,+1:15,,18,2014,-
27,61,7,+13:56,,7.0,Mollema Bauke,7,Belkin-Pro Cycling Team,13:56 13:56,+1:57,,18,2014,-
33,67,8,+14:15,,8.0,ten Dam Laurens,8,Belkin-Pro Cycling Team,14:15 14:15,+1:59,,18,2014,-
26,201,9,+14:37,,9.0,König Leopold,9,Team NetApp – Endura,14:37 14:37,+1:57,,18,2014,-
37,169,10,+16:25,,11.0,Zubeldia Haimar,10,Trek Factory Racing,16:25 16:25,+1:59,,18,2014,▲1
27,151,11,+17:48,,10.0,Rolland Pierre,11,Team Europcar,17:48 17:48,+4:33,,18,2014,▼1
34,161,12,+21:33,,13.0,Schleck Fränk,12,Trek Factory Racing,21:33 21:33,+3:30,,18,2014,▲1
31,131,13,+29:58,,12.0,Van den Broeck Jurgen,13,Lotto Belisol,29:58 29:58,+13:50,,18,2014,▼1
30,29,14,+32:30,,14.0,Trofimov Yuri,14,Team Katusha,32:30 32:30,+4:30,,18,2014,-
27,64,15,+34:30,,16.0,Kruijswijk Steven,15,Belkin-Pro Cycling Team,34:30 34:30,+3:30,,18,2014,▲1
28,211,16,+37:37,,17.0,Feillu Brice,16,Bretagne - Séché Environnement,37:37 37:37,+5:23,,18,2014,▲1
42,114,17,+39:28,,18.0,Horner Chris,17,Lampre - Merida,39:28 39:28,+4:40,,18,2014,▲1
30,5,18,+41:34,,19.0,Nieve Mikel,18,Team Sky,41:34 41:34,+5:25,,18,2014,▲1
35,13,19,+41:41,,21.0,Gadret John,19,Movistar Team,41:41 41:41,+4:40,,18,2014,▲2
29,7,20,+50:01,,15.0,Porte Richie,20,Team Sky,50:01 50:01,+19:01,,18,2014,▼5
27,46,21,+50:34,,23.0,Kangert Tanel,21,Astana Pro Team,50:34 50:34,+3:30,,18,2014,▲2
26,85,22,+52:40,,24.0,Gastauer Ben,22,AG2R La Mondiale,52:40 52:40,+4:28,,18,2014,▲2
28,8,23,+56:26,,22.0,Thomas Geraint,23,Team Sky,56:26 56:26,+19:01,,18,2014,▼1
26,154,24,+57:15,,26.0,Gautier Cyril,24,Team Europcar,57:15 57:15,+6:40,,18,2014,▲2
28,72,25,+1:01:06,,25.0,Bakelants Jan,25,Omega Pharma - Quick-Step,1:01:06 1:01:06,+11:12,,18,2014,-
24,74,26,+1:08:55,,20.0,Kwiatkowski Michał,26,Omega Pharma - Quick-Step,1:08:55 1:08:55,+32:14,,18,2014,▼6
34,38,27,+1:12:36,,28.0,Rogers Michael,27,Tinkoff - Saxo,1:12:36 1:12:36,+14:14,,18,2014,▲1
29,149,28,+1:18:27,,27.0,Velits Peter,28,BMC Racing Team,1:18:27 1:18:27,+24:39,,18,2014,▼1
26,134,29,+1:24:55,,29.0,Gallopin Tony,29,Lotto Belisol,1:24:55 1:24:55,+21:08,,18,2014,-
28,124,30,+1:26:53,,31.0,Jeannesson Arnold,30,FDJ.fr,1:26:53 1:26:53,+4:24,,18,2014,▲1
28,199,31,+1:30:53,,32.0,Wyss Marcel,31,IAM Cycling,1:30:53 1:30:53,+7:22,,18,2014,▲1
30,175,32,+1:31:50,,33.0,Maté Luis Ángel,32,"Cofidis, Solutions Crédits",1:31:50 1:31:50,+8:15,,18,2014,▲1
26,147,33,+1:41:10,,38.0,Stetina Peter,33,BMC Racing Team,1:41:10 1:41:10,+4:59,,18,2014,▲5
35,192,34,+1:44:47,,37.0,Chavanel Sylvain,34,IAM Cycling,1:44:47 1:44:47,+10:10,,18,2014,▲3
23,106,35,+1:47:29,,30.0,Dumoulin Tom,35,Team Giant - Shimano,1:47:29 1:47:29,+31:01,,18,2014,▼5
29,42,36,+1:47:55,,34.0,Fuglsang Jakob,36,Astana Pro Team,1:47:55 1:47:55,+22:04,,18,2014,▼2
29,148,37,+1:52:35,,39.0,Van Avermaet Greg,37,BMC Racing Team,1:52:35 1:52:35,+16:12,,18,2014,▲2
35,66,38,+1:52:47,,36.0,Tankink Bram,38,Belkin-Pro Cycling Team,1:52:47 1:52:47,+19:01,,18,2014,▼2
30,37,39,+1:52:52,,43.0,Roche Nicolas,39,Tinkoff - Saxo,1:52:52 1:52:52,+8:55,,18,2014,▲4
25,16,40,+1:52:57,,35.0,Izagirre Ion,40,Movistar Team,1:52:57 1:52:57,+23:02,,18,2014,▼5
31,19,41,+1:53:40,,40.0,Visconti Giovanni,41,Movistar Team,1:53:40 1:53:40,+14:14,,18,2014,▼1
35,159,42,+1:54:08,,41.0,Voeckler Thomas,42,Team Europcar,1:54:08 1:54:08,+11:54,,18,2014,▼1
27,146,43,+2:04:23,,46.0,Schär Michael,43,BMC Racing Team,2:04:23 2:04:23,+14:14,,18,2014,▲3
32,144,44,+2:07:48,,42.0,Moinard Amaël,44,BMC Racing Team,2:07:48 2:07:48,+24:39,,18,2014,▼2
24,34,45,+2:07:50,,52.0,Majka Rafał,45,Tinkoff - Saxo,2:07:50 2:07:50,+1:12,,18,2014,▲7
26,113,46,+2:15:10,,48.0,Đurasek Kristijan,46,Lampre - Merida,2:15:10 2:15:10,+19:01,,18,2014,▲2
35,118,47,+2:19:25,,45.0,Serpa José Rodolfo,47,Lampre - Merida,2:19:25 2:19:25,+31:01,,18,2014,▼2
34,47,48,+2:21:10,,49.0,Scarponi Michele,48,Astana Pro Team,2:21:10 2:21:10,+22:04,,18,2014,▲1
28,53,49,+2:21:58,,51.0,De Marchi Alessandro,49,Cannondale,2:21:58 2:21:58,+16:16,,18,2014,▲2
28,209,50,+2:22:45,,50.0,Voss Paul,50,Team NetApp – Endura,2:22:45 2:22:45,+21:04,,18,2014,-
29,75,51,+2:24:15,,47.0,Martin Tony,51,Omega Pharma - Quick-Step,2:24:15 2:24:15,+31:01,,18,2014,▼4
24,176,52,+2:27:47,,62.0,Molard Rudy,52,"Cofidis, Solutions Crédits",2:27:47 2:27:47,+5:20,,18,2014,▲10
35,21,53,+2:30:57,,54.0,Rodríguez Joaquim,53,Team Katusha,2:30:57 2:30:57,+20:38,,18,2014,▲1
25,95,54,+2:35:03,,55.0,King Ben,54,Garmin Sharp,2:35:03 2:35:03,+19:01,,18,2014,▲1
28,83,55,+2:38:36,,53.0,Cherel Mickaël,55,AG2R La Mondiale,2:38:36 2:38:36,+31:01,,18,2014,▼2
25,98,56,+2:38:45,,57.0,Slagter Tom-Jelte,56,Garmin Sharp,2:38:45 2:38:45,+19:01,,18,2014,▲1
31,128,57,+2:41:14,,60.0,Roy Jérémy,57,FDJ.fr,2:41:14 2:41:14,+19:01,,18,2014,▲3
31,217,58,+2:41:55,,63.0,Guillou Florian,58,Bretagne - Séché Environnement,2:41:55 2:41:55,+19:01,,18,2014,▲5
30,73,59,+2:43:32,,56.0,Gołaś Michał,59,Omega Pharma - Quick-Step,2:43:32 2:43:32,+24:39,,18,2014,▼3
34,197,60,+2:45:38,,59.0,Pineau Jérôme,60,IAM Cycling,2:45:38 2:45:38,+24:39,,18,2014,▼1
29,152,61,+2:46:05,,70.0,Arashiro Yukiya,61,Team Europcar,2:46:05 2:46:05,+11:54,,18,2014,▲9
33,136,62,+2:48:00,,66.0,Hansen Adam,62,Lotto Belisol,2:48:00 2:48:00,+19:01,,18,2014,▲4
24,51,63,+2:48:43,,61.0,Sagan Peter,63,Cannondale,2:48:43 2:48:43,+26:29,,18,2014,▼2
23,14,64,+2:49:10,,64.0,Herrada Jesús,64,Movistar Team,2:49:10 2:49:10,+23:02,,18,2014,-
30,88,65,+2:50:17,,65.0,Montaguti Matteo,65,AG2R La Mondiale,2:50:17 2:50:17,+22:28,,18,2014,-
33,205,66,+2:50:59,,77.0,Huzarski Bartosz,66,Team NetApp – Endura,2:50:59 2:50:59,+10:43,,18,2014,▲11
25,186,67,+2:51:03,,58.0,Keukeleire Jens,67,Orica GreenEDGE,2:51:03 2:51:03,+31:01,,18,2014,▼9
34,164,68,+2:53:12,,69.0,Irizar Markel,68,Trek Factory Racing,2:53:12 2:53:12,+19:01,,18,2014,▲1
26,158,69,+2:57:07,,74.0,Reza Kévin,69,Team Europcar,2:57:07 2:57:07,+21:08,,18,2014,▲5
28,206,70,+2:57:57,,75.0,Machado Tiago,70,Team NetApp – Endura,2:57:57 2:57:57,+21:45,,18,2014,▲5
27,145,71,+2:58:05,,72.0,Oss Daniel,71,BMC Racing Team,2:58:05 2:58:05,+23:02,,18,2014,▲1
33,182,72,+3:01:44,,67.0,Albasini Michael,72,Orica GreenEDGE,3:01:44 3:01:44,+31:01,,18,2014,▼5
29,202,73,+3:01:47,,68.0,Bárta Jan,73,Team NetApp – Endura,3:01:47 3:01:47,+31:01,,18,2014,▼5
33,99,74,+3:02:44,,80.0,Vansummeren Johan,74,Garmin Sharp,3:02:44 3:02:44,+19:01,,18,2014,▲6
35,193,75,+3:05:14,,71.0,Elmiger Martin,75,IAM Cycling,3:05:14 3:05:14,+31:01,,18,2014,▼4
26,172,76,+3:06:12,,73.0,Edet Nicolas,76,"Cofidis, Solutions Crédits",3:06:12 3:06:12,+31:01,,18,2014,▼3
29,125,77,+3:06:21,,83.0,Ladagnous Matthieu,77,FDJ.fr,3:06:21 3:06:21,+14:14,,18,2014,▲6
27,86,78,+3:06:35,,84.0,Kadri Blel,78,AG2R La Mondiale,3:06:35 3:06:35,+13:21,,18,2014,▲6
34,132,79,+3:10:10,,76.0,Bak Lars Ytting,79,Lotto Belisol,3:10:10 3:10:10,+31:01,,18,2014,▼3
31,49,80,+3:13:27,,82.0,Westra Lieuwe,80,Astana Pro Team,3:13:27 3:13:27,+23:42,,18,2014,▲2
25,198,81,+3:13:28,,86.0,Reichenbach Sébastien,81,IAM Cycling,3:13:28 3:13:28,+19:25,,18,2014,▲5
33,3,82,+3:14:02,,78.0,Kiryienka Vasil,82,Team Sky,3:14:02 3:14:02,+31:01,,18,2014,▼4
30,12,83,+3:14:20,,91.0,Erviti Imanol,83,Movistar Team,3:14:20 3:14:20,+14:14,,18,2014,▲8
24,213,84,+3:14:36,,79.0,Delaplace Anthony,84,Bretagne - Séché Environnement,3:14:36 3:14:36,+31:01,,18,2014,▼5
30,56,85,+3:15:56,,81.0,Marcato Marco,85,Cannondale,3:15:56 3:15:56,+26:29,,18,2014,▼4
30,157,86,+3:16:23,,101.0,Quéméneur Perrig,86,Team Europcar,3:16:23 3:16:23,+8:35,,18,2014,▲15
25,116,87,+3:21:29,,90.0,Oliveira Nelson,87,Lampre - Merida,3:21:29 3:21:29,+21:45,,18,2014,▲3
31,103,88,+3:25:57,,85.0,de Kort Koen,88,Team Giant - Shimano,3:25:57 3:25:57,+32:04,,18,2014,▼3
27,179,89,+3:26:17,,97.0,Taaramäe Rein,89,"Cofidis, Solutions Crédits",3:26:17 3:26:17,+20:14,,18,2014,▲8
34,17,90,+3:26:44,,87.0,Plaza Rubén,90,Movistar Team,3:26:44 3:26:44,+31:01,,18,2014,▼3
34,36,91,+3:27:27,,89.0,Paulinho Sérgio Miguel,91,Tinkoff - Saxo,3:27:27 3:27:27,+28:41,,18,2014,▼2
29,162,92,+3:28:24,,103.0,Busche Matthew,92,Trek Factory Racing,3:28:24 3:28:24,+19:01,,18,2014,▲11
33,84,93,+3:29:41,,88.0,Dumoulin Samuel,93,AG2R La Mondiale,3:29:41 3:29:41,+31:01,,18,2014,▼5
32,87,94,+3:30:04,,99.0,Minard Sébastien,94,AG2R La Mondiale,3:30:04 3:30:04,+23:02,,18,2014,▲5
28,62,95,+3:30:29,,105.0,Boom Lars,95,Belkin-Pro Cycling Team,3:30:29 3:30:29,+19:59,,18,2014,▲10
33,4,96,+3:31:36,,108.0,López David,96,Team Sky,3:31:36 3:31:36,+19:01,,18,2014,▲12
30,78,97,+3:31:42,,93.0,Terpstra Niki,97,Omega Pharma - Quick-Step,3:31:42 3:31:42,+27:26,,18,2014,▼4
24,79,98,+3:33:59,,92.0,Trentin Matteo,98,Omega Pharma - Quick-Step,3:33:59 3:33:59,+32:03,,18,2014,▼6
30,43,99,+3:34:18,,107.0,Grivko Andrey,99,Astana Pro Team,3:34:18 3:34:18,+22:04,,18,2014,▲8
33,32,100,+3:35:20,,98.0,Bennati Daniele,100,Tinkoff - Saxo,3:35:20 3:35:20,+28:41,,18,2014,▼2
29,219,101,+3:35:31,,94.0,Vachon Florian,101,Bretagne - Séché Environnement,3:35:31 3:35:31,+31:01,,18,2014,▼7
34,165,102,+3:35:45,,100.0,Rast Grégory,102,Trek Factory Racing,3:35:45 3:35:45,+28:41,,18,2014,▼2
31,156,103,+3:36:10,,95.0,Pichot Alexandre,103,Team Europcar,3:36:10 3:36:10,+31:09,,18,2014,▼8
27,27,104,+3:36:12,,117.0,Smukulis Gatis,104,Team Katusha,3:36:12 3:36:12,+19:01,,18,2014,▲13
42,168,105,+3:36:15,,96.0,Voigt Jens,105,Trek Factory Racing,3:36:15 3:36:15,+31:01,,18,2014,▼9
29,126,106,+3:36:27,,114.0,Pineau Cédric,106,FDJ.fr,3:36:27 3:36:27,+20:38,,18,2014,▲8
25,68,107,+3:39:02,,102.0,Vanmarcke Sep,107,Belkin-Pro Cycling Team,3:39:02 3:39:02,+31:01,,18,2014,▼5
28,178,108,+3:40:08,,119.0,Simon Julien,108,"Cofidis, Solutions Crédits",3:40:08 3:40:08,+16:12,,18,2014,▲11
22,153,109,+3:40:34,,104.0,Coquard Bryan,109,Team Europcar,3:40:34 3:40:34,+30:57,,18,2014,▼5
31,174,110,+3:42:38,,106.0,Lemoine Cyril,110,"Cofidis, Solutions Crédits",3:42:38 3:42:38,+31:01,,18,2014,▼4
34,102,111,+3:44:38,,110.0,Curvers Roy,111,Team Giant - Shimano,3:44:38 3:44:38,+31:01,,18,2014,▼1
29,58,112,+3:45:14,,111.0,Sabatini Fabio,112,Cannondale,3:45:14 3:45:14,+31:01,,18,2014,▼1
32,69,113,+3:46:24,,113.0,Wynants Maarten,113,Belkin-Pro Cycling Team,3:46:24 3:46:24,+31:01,,18,2014,-
29,52,114,+3:47:06,,112.0,Bodnar Maciej,114,Cannondale,3:47:06 3:47:06,+32:14,,18,2014,▼2
29,138,115,+3:47:23,,115.0,Roelandts Jürgen,115,Lotto Belisol,3:47:23 3:47:23,+31:01,,18,2014,-
28,183,116,+3:47:24,,116.0,Clarke Simon,116,Orica GreenEDGE,3:47:24 3:47:24,+31:01,,18,2014,-
30,212,117,+3:47:54,,123.0,Bideau Jean Marc,117,Bretagne - Séché Environnement,3:47:54 3:47:54,+19:01,,18,2014,▲6
28,15,118,+3:52:02,,118.0,Intxausti Beñat,118,Movistar Team,3:52:02 3:52:02,+31:01,,18,2014,-
40,39,119,+3:54:25,,125.0,Tosatto Matteo,119,Tinkoff - Saxo,3:54:25 3:54:25,+23:02,,18,2014,▲6
23,184,120,+3:55:23,,120.0,Durbridge Luke,120,Orica GreenEDGE,3:55:23 3:55:23,+31:01,,18,2014,-
29,187,121,+3:57:20,,121.0,Meier Christian,121,Orica GreenEDGE,3:57:20 3:57:20,+31:01,,18,2014,-
29,207,122,+3:58:45,,129.0,Mendes José,122,Team NetApp – Endura,3:58:45 3:58:45,+21:45,,18,2014,▲7
33,89,123,+3:59:12,,132.0,Riblon Christophe,123,AG2R La Mondiale,3:59:12 3:59:12,+17:35,,18,2014,▲9
33,2,124,+3:59:56,,122.0,Eisel Bernhard,124,Team Sky,3:59:56 3:59:56,+31:09,,18,2014,▼2
25,104,125,+4:01:00,,124.0,Degenkolb John,125,Team Giant - Shimano,4:01:00 4:01:00,+32:03,,18,2014,▼1
26,94,126,+4:03:16,,126.0,Howes Alex,126,Garmin Sharp,4:03:16 4:03:16,+31:01,,18,2014,-
33,155,127,+4:06:06,,128.0,Gène Yohann,127,Team Europcar,4:06:06 4:06:06,+31:01,,18,2014,▲1
