Age,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,Time won/lost,\u25bc\u25b2,stage,year
34,177,12,+18:19,,16.0,Piepoli Leonardo,12,Saunier Duval - Prodir,18:19 18:19,+-1:52,\u25b24,16,2006
30,131,13,+18:27,,10.0,Di Luca Danilo,13,Liquigas,18:27 18:27,+3:09,\u25bc3,16,2006
25,122,14,+18:49,,14.0,Caruso Giampaolo,14,,18:49 18:49,+1:10,-,16,2006
30,155,15,+19:15,,15.0,Garate Juan Manuel,15,Quickstep - Innergetic,19:15 19:15,+1:26,-,16,2006
30,119,16,+20:50,,17.0,Javier Vila Francisco,16,Lampre-Fondital,20:50 20:50,+2:02,\u25b21,16,2006
28,2,17,+21:23,,11.0,Danielson Thomas,17,Discovery Channel,21:23 21:23,+5:28,\u25bc6,16,2006
27,35,18,+21:44,,18.0,Guti\xe9rrez Jos\xe9 Iv\xe1n,18,Caisse d'Epargne - Illes Balears,21:44 21:44,+2:21,-,16,2006
28,117,19,+23:02,,19.0,Tiralongo Paolo,19,Lampre-Fondital,23:02 23:02,+2:25,-,16,2006
32,65,20,+24:04,,20.0,Halgand Patrice,20,Cr\xe9dit Agricole,24:04 24:04,+2:27,-,16,2006
28,116,21,+25:10,,21.0,Szmyd Sylwester,21,Lampre-Fondital,25:10 25:10,+3:07,-,16,2006
26,61,22,+26:19,,22.0,Bellotti Francesco,22,Cr\xe9dit Agricole,26:19 26:19,+4:10,-,16,2006
26,77,23,+29:56,,25.0,Van Huffel Wim,23,Davitamon - Lotto,29:56 29:56,+2:02,\u25b22,16,2006
32,36,24,+31:19,,24.0,Horrach Joan,24,Caisse d'Epargne - Illes Balears,31:19 31:19,+4:19,-,16,2006
32,42,25,+31:48,,26.0,Mazzanti Luca,25,Ceramica Panaria - Navigare,31:48 31:48,+3:51,\u25b21,16,2006
30,57,26,+32:17,,28.0,Parra Ivan Ramiro,26,Cofidis,32:17 32:17,+2:40,\u25b22,16,2006
27,15,27,+32:20,,,Gadret John,27,AG2R Pr\xe9voyance,32:20 32:20,+3907:37,-,16,2006
25,87,28,+32:36,,30.0,Lopez David,28,Euskaltel - Euskadi,32:36 32:36,+2:05,\u25b22,16,2006
27,39,29,+33:04,,,Perez Francisco,29,Caisse d'Epargne - Illes Balears,33:04 33:04,+3908:21,-,16,2006
34,3,30,+33:54,,23.0,Beltran Manuel,30,Discovery Channel,33:54 33:54,+11:23,\u25bc7,16,2006
28,191,1,+0:00,,1.0,Basso Ivan,1,CSC ProTeam,73:30:47 73:30:47,+0:00,-,17,2006
31,143,2,+5:43,,2.0,Gutierrez Jose Enrique,2,Phonak Hearing Systems,5:43 5:43,+0:00,-,17,2006
34,171,3,+10:34,,3.0,Simoni Gilberto,3,Saunier Duval - Prodir,10:34 10:34,+0:00,-,17,2006
33,1,4,+10:58,,4.0,Savoldelli Paolo,4,Discovery Channel,10:58 10:58,+0:00,-,17,2006
28,137,5,+12:30,,5.0,Pellizotti Franco,5,Liquigas,12:30 12:30,+0:00,-,17,2006
35,183,6,+13:00,,6.0,Belli Wladimir,6,Selle Italia - Serramenti Diquigiovanni,13:00 13:00,+0:00,-,17,2006
27,92,7,+14:06,,7.0,Casar Sandy,7,Fran\xe7aise des Jeux,14:06 14:06,+0:00,-,17,2006
24,111,8,+14:48,,8.0,Cunego Damiano,8,Lampre-Fondital,14:48 14:48,+0:00,-,17,2006
31,146,9,+16:40,,9.0,Pe\xf1a Victor Hugo,9,Phonak Hearing Systems,16:40 16:40,+0:00,-,17,2006
33,8,10,+17:48,,10.0,Rubiera Jos\xe9 Luis,10,Discovery Channel,17:48 17:48,+0:00,-,17,2006
37,136,11,+17:58,,11.0,Noe Andrea,11,Liquigas,17:58 17:58,+0:00,-,17,2006
30,131,12,+18:27,,13.0,Di Luca Danilo,12,Liquigas,18:27 18:27,+0:00,\u25b21,17,2006
25,122,13,+18:49,,14.0,Caruso Giampaolo,13,,18:49 18:49,+0:00,\u25b21,17,2006
27,35,14,+18:53,,18.0,Guti\xe9rrez Jos\xe9 Iv\xe1n,14,Caisse d'Epargne - Illes Balears,18:53 18:53,+-3:09,\u25b24,17,2006
30,155,15,+19:15,,15.0,Garate Juan Manuel,15,Quickstep - Innergetic,19:15 19:15,+0:00,-,17,2006
34,177,16,+19:36,,12.0,Piepoli Leonardo,16,Saunier Duval - Prodir,19:36 19:36,+1:17,\u25bc4,17,2006
30,119,17,+20:50,,16.0,Javier Vila Francisco,17,Lampre-Fondital,20:50 20:50,+0:00,\u25bc1,17,2006
28,2,18,+21:23,,17.0,Danielson Thomas,18,Discovery Channel,21:23 21:23,+0:00,\u25bc1,17,2006
28,117,19,+23:02,,19.0,Tiralongo Paolo,19,Lampre-Fondital,23:02 23:02,+0:00,-,17,2006
32,65,20,+24:04,,20.0,Halgand Patrice,20,Cr\xe9dit Agricole,24:04 24:04,+0:00,-,17,2006
28,116,21,+25:10,,21.0,Szmyd Sylwester,21,Lampre-Fondital,25:10 25:10,+0:00,-,17,2006
26,61,22,+26:19,,22.0,Bellotti Francesco,22,Cr\xe9dit Agricole,26:19 26:19,+0:00,-,17,2006
25,87,23,+29:55,,28.0,Lopez David,23,Euskaltel - Euskadi,29:55 29:55,+-3:19,\u25b25,17,2006
26,77,24,+29:56,,23.0,Van Huffel Wim,24,Davitamon - Lotto,29:56 29:56,+0:00,\u25bc1,17,2006
32,36,25,+31:19,,24.0,Horrach Joan,25,Caisse d'Epargne - Illes Balears,31:19 31:19,+0:00,\u25bc1,17,2006
31,112,26,+31:49,,,Bruseghin Marzio,26,Lampre-Fondital,31:49 31:49,+4108:20,-,17,2006
32,42,27,+32:02,,25.0,Mazzanti Luca,27,Ceramica Panaria - Navigare,32:02 32:02,+0:14,\u25bc2,17,2006
30,57,28,+32:17,,26.0,Parra Ivan Ramiro,28,Cofidis,32:17 32:17,+0:00,\u25bc2,17,2006
27,39,29,+33:04,,29.0,Perez Francisco,29,Caisse d'Epargne - Illes Balears,33:04 33:04,+0:00,-,17,2006
34,3,30,+33:54,,30.0,Beltran Manuel,30,Discovery Channel,33:54 33:54,+0:00,-,17,2006
28,191,1,+0:00,,1.0,Basso Ivan,1,CSC ProTeam,80:46:38 80:46:38,+0:00,-,18,2006
31,143,2,+6:07,,2.0,Gutierrez Jose Enrique,2,Phonak Hearing Systems,6:07 6:07,+0:24,-,18,2006
34,171,3,+10:34,,3.0,Simoni Gilberto,3,Saunier Duval - Prodir,10:34 10:34,+0:00,-,18,2006
33,1,4,+12:59,,4.0,Savoldelli Paolo,4,Discovery Channel,12:59 12:59,+2:01,-,18,2006
24,111,5,+15:13,,8.0,Cunego Damiano,5,Lampre-Fondital,15:13 15:13,+0:25,\u25b23,18,2006
28,137,6,+15:26,,5.0,Pellizotti Franco,6,Liquigas,15:26 15:26,+2:56,\u25bc1,18,2006
27,92,7,+16:07,,7.0,Casar Sandy,7,Fran\xe7aise des Jeux,16:07 16:07,+2:01,-,18,2006
30,155,8,+16:40,,15.0,Garate Juan Manuel,8,Quickstep - Innergetic,16:40 16:40,+-3:25,\u25b27,18,2006
35,183,9,+17:23,,6.0,Belli Wladimir,9,Selle Italia - Serramenti Diquigiovanni,17:23 17:23,+4:23,\u25bc3,18,2006
30,131,10,+18:31,,12.0,Di Luca Danilo,10,Liquigas,18:31 18:31,+0:04,\u25b22,18,2006
31,146,11,+18:41,,9.0,Pe\xf1a Victor Hugo,11,Phonak Hearing Systems,18:41 18:41,+2:01,\u25bc2,18,2006
30,119,12,+19:48,,17.0,Javier Vila Francisco,12,Lampre-Fondital,19:48 19:48,+-2:58,\u25b25,18,2006
25,122,13,+20:31,,13.0,Caruso Giampaolo,13,,20:31 20:31,+1:42,-,18,2006
33,8,14,+20:44,,10.0,Rubiera Jos\xe9 Luis,14,Discovery Channel,20:44 20:44,+2:56,\u25bc4,18,2006
34,177,15,+21:37,,16.0,Piepoli Leonardo,15,Saunier Duval - Prodir,21:37 21:37,+2:01,\u25b21,18,2006
28,2,16,+23:24,,18.0,Danielson Thomas,16,Discovery Channel,23:24 23:24,+2:01,\u25b22,18,2006
27,35,17,+24:05,,14.0,Guti\xe9rrez Jos\xe9 Iv\xe1n,17,Caisse d'Epargne - Illes Balears,24:05 24:05,+5:12,\u25bc3,18,2006
32,65,18,+24:44,,20.0,Halgand Patrice,18,Cr\xe9dit Agricole,24:44 24:44,+0:40,\u25b22,18,2006
28,117,19,+25:58,,19.0,Tiralongo Paolo,19,Lampre-Fondital,25:58 25:58,+2:56,-,18,2006
30,57,20,+32:08,,28.0,Parra Ivan Ramiro,20,Cofidis,32:08 32:08,+-1:51,\u25b28,18,2006
26,77,21,+34:07,,24.0,Van Huffel Wim,21,Davitamon - Lotto,34:07 34:07,+4:11,\u25b23,18,2006
28,116,22,+35:29,,21.0,Szmyd Sylwester,22,Lampre-Fondital,35:29 35:29,+10:19,\u25bc1,18,2006
32,42,23,+36:25,,27.0,Mazzanti Luca,23,Ceramica Panaria - Navigare,36:25 36:25,+4:23,\u25b24,18,2006
31,112,24,+38:00,,26.0,Bruseghin Marzio,24,Lampre-Fondital,38:00 38:00,+6:11,\u25b22,18,2006
26,203,25,+38:53,,,Ghisalberti Sergio,25,Milram,38:53 38:53,+4449:40,-,18,2006
26,61,26,+38:58,,22.0,Bellotti Francesco,26,Cr\xe9dit Agricole,38:58 38:58,+12:39,\u25bc4,18,2006
25,41,27,+39:58,,,Sella Emanuele,27,Ceramica Panaria - Navigare,39:58 39:58,+4450:45,-,18,2006
34,3,28,+40:05,,30.0,Beltran Manuel,28,Discovery Channel,40:05 40:05,+6:11,\u25b22,18,2006
27,39,29,+40:21,,29.0,Perez Francisco,29,Caisse d'Epargne - Illes Balears,40:21 40:21,+7:17,-,18,2006
30,125,30,+41:06,,,Osa Unai,30,,41:06 41:06,+4451:53,-,18,2006
37,136,31,+41:13,,11.0,Noe Andrea,31,Liquigas,41:13 41:13,+23:15,\u25bc20,18,2006
29,118,32,+41:36,,,Valjavec Tadej,32,Lampre-Fondital,41:36 41:36,+4452:23,-,18,2006
31,62,33,+45:17,,,Botcharov Alexandre,33,Cr\xe9dit Agricole,45:17 45:17,+4456:04,-,18,2006
34,196,34,+48:03,,,Voigt Jens,34,CSC ProTeam,48:03 48:03,+4458:50,-,18,2006
32,36,35,+48:47,,25.0,Horrach Joan,35,Caisse d'Epargne - Illes Balears,48:47 48:47,+17:28,\u25bc10,18,2006
30,73,36,+48:54,,,Jufre Josep,36,Davitamon - Lotto,48:54 48:54,+4459:41,-,18,2006
30,179,37,+50:28,,,Trentin Guido,37,Saunier Duval - Prodir,50:28 50:28,+4461:15,-,18,2006
24,32,38,+51:38,,,Efimkin Vladimir,38,Caisse d'Epargne - Illes Balears,51:38 51:38,+4462:25,-,18,2006
31,192,39,+52:16,,,Sastre Carlos,39,CSC ProTeam,52:16 52:16,+4463:03,-,18,2006
29,84,40,+54:41,,,Flores Iker,40,Euskaltel - Euskadi,54:41 54:41,+4465:28,-,18,2006
23,148,41,+55:32,,,Tschopp Johann,41,Phonak Hearing Systems,55:32 55:32,+4466:19,-,18,2006
31,44,42,+55:50,,,Baliani Fortunato,42,Ceramica Panaria - Navigare,55:50 55:50,+4466:37,-,18,2006
26,52,43,+56:44,,,Duque Leonardo,43,Cofidis,56:44 56:44,+4467:31,-,18,2006
23,55,44,+59:01,,,Monfort Maxime,44,Cofidis,59:01 59:01,+4469:48,-,18,2006
27,182,45,+1:00:16,,,Serpa Jose Rodolfo,45,Selle Italia - Serramenti Diquigiovanni,1:00:16 1:00:16,+4471:03,-,18,2006
25,14,46,+1:01:30,,,Dupont Hubert,46,AG2R Pr\xe9voyance,1:01:30 1:01:30,+4472:17,-,18,2006
26,49,47,+1:02:29,,,Laverde Luis Felipe,47,Ceramica Panaria - Navigare,1:02:29 1:02:29,+4473:16,-,18,2006
28,47,48,+1:03:13,,,Perez Cuapio Julio Alberto,48,Ceramica Panaria - Navigare,1:03:13 1:03:13,+4474:00,-,18,2006
25,87,49,+1:03:43,,23.0,Lopez David,49,Euskaltel - Euskadi,1:03:43 1:03:43,+33:48,\u25bc26,18,2006
33,12,50,+1:07:19,,,Chaurreau I\xf1igo,50,AG2R Pr\xe9voyance,1:07:19 1:07:19,+4478:06,-,18,2006
24,162,51,+1:08:18,,,Eltink Theo,51,Rabobank ProTeam,1:08:18 1:08:18,+4479:05,-,18,2006
28,69,52,+1:08:43,,,Vogondy Nicolas,52,Cr\xe9dit Agricole,1:08:43 1:08:43,+4479:30,-,18,2006
30,166,53,+1:10:16,,,Niermann Grischa,53,Rabobank ProTeam,1:10:16 1:10:16,+4481:03,-,18,2006
36,199,54,+1:11:39,,,Cuesta \xcd\xf1igo,54,CSC ProTeam,1:11:39 1:11:39,+4482:26,-,18,2006
28,114,55,+1:12:14,,,Petrov Evgeni,55,Lampre-Fondital,1:12:14 1:12:14,+4483:01,-,18,2006
32,152,56,+1:12:25,,,Bettini Paolo,56,Quickstep - Innergetic,1:12:25 1:12:25,+4483:12,-,18,2006
30,178,57,+1:19:13,,,Pinotti Marco,57,Saunier Duval - Prodir,1:19:13 1:19:13,+4490:00,-,18,2006
28,191,1,+0:00,,1.0,Basso Ivan,1,CSC ProTeam,87:37:33 87:37:33,+0:00,-,19,2006
31,143,2,+9:18,,2.0,Gutierrez Jose Enrique,2,Phonak Hearing Systems,9:18 9:18,+3:11,-,19,2006
34,171,3,+11:59,,3.0,Simoni Gilberto,3,Saunier Duval - Prodir,11:59 11:59,+1:25,-,19,2006
24,111,4,+18:16,,5.0,Cunego Damiano,4,Lampre-Fondital,18:16 18:16,+3:03,\u25b21,19,2006
33,1,5,+19:22,,4.0,Savoldelli Paolo,5,Discovery Channel,19:22 19:22,+6:23,\u25bc1,19,2006
27,92,6,+23:53,,7.0,Casar Sandy,6,Fran\xe7aise des Jeux,23:53 23:53,+7:46,\u25b21,19,2006
30,155,7,+24:26,,8.0,Garate Juan Manuel,7,Quickstep - Innergetic,24:26 24:26,+7:46,\u25b21,19,2006
28,137,8,+25:57,,6.0,Pellizotti Franco,8,Liquigas,25:57 25:57,+10:31,\u25bc2,19,2006
31,146,9,+26:27,,11.0,Pe\xf1a Victor Hugo,9,Phonak Hearing Systems,26:27 26:27,+7:46,\u25b22,19,2006
30,119,10,+27:34,,12.0,Javier Vila Francisco,10,Lampre-Fondital,27:34 27:34,+7:46,\u25b22,19,2006
34,177,11,+28:00,,15.0,Piepoli Leonardo,11,Saunier Duval - Prodir,28:00 28:00,+6:23,\u25b24,19,2006
25,122,12,+28:17,,13.0,Caruso Giampaolo,12,,28:17 28:17,+7:46,\u25b21,19,2006
33,8,13,+28:30,,14.0,Rubiera Jos\xe9 Luis,13,Discovery Channel,28:30 28:30,+7:46,\u25b21,19,2006
32,65,14,+35:15,,18.0,Halgand Patrice,14,Cr\xe9dit Agricole,35:15 35:15,+10:31,\u25b24,19,2006
28,117,15,+40:16,,19.0,Tiralongo Paolo,15,Lampre-Fondital,40:16 40:16,+14:18,\u25b24,19,2006
30,57,16,+46:26,,20.0,Parra Ivan Ramiro,16,Cofidis,46:26 46:26,+14:18,\u25b24,19,2006
26,77,17,+48:25,,21.0,Van Huffel Wim,17,Davitamon - Lotto,48:25 48:25,+14:18,\u25b24,19,2006
30,125,18,+48:52,,30.0,Osa Unai,18,,48:52 48:52,+7:46,\u25b212,19,2006
28,116,19,+49:47,,22.0,Szmyd Sylwester,19,Lampre-Fondital,49:47 49:47,+14:18,\u25b23,19,2006
32,42,20,+50:43,,23.0,Mazzanti Luca,20,Ceramica Panaria - Navigare,50:43 50:43,+14:18,\u25b23,19,2006
26,203,21,+53:11,,25.0,Ghisalberti Sergio,21,Milram,53:11 53:11,+14:18,\u25b24,19,2006
34,3,22,+54:23,,28.0,Beltran Manuel,22,Discovery Channel,54:23 54:23,+14:18,\u25b26,19,2006
30,131,23,+58:50,,10.0,Di Luca Danilo,23,Liquigas,58:50 58:50,+40:19,\u25bc13,19,2006
27,35,24,+1:00:11,,17.0,Guti\xe9rrez Jos\xe9 Iv\xe1n,24,Caisse d'Epargne - Illes Balears,1:00:11 1:00:11,+36:06,\u25bc7,19,2006
31,112,25,+1:00:34,,24.0,Bruseghin Marzio,25,Lampre-Fondital,1:00:34 1:00:34,+22:34,\u25bc1,19,2006
25,41,26,+1:02:32,,27.0,Sella Emanuele,26,Ceramica Panaria - Navigare,1:02:32 1:02:32,+22:34,\u25b21,19,2006
31,62,27,+1:02:39,,33.0,Botcharov Alexandre,27,Cr\xe9dit Agricole,1:02:39 1:02:39,+17:22,\u25b26,19,2006
27,39,28,+1:02:55,,29.0,Perez Francisco,28,Caisse d'Epargne - Illes Balears,1:02:55 1:02:55,+22:34,\u25b21,19,2006
30,73,29,+1:06:16,,36.0,Jufre Josep,29,Davitamon - Lotto,1:06:16 1:06:16,+17:22,\u25b27,19,2006
30,179,30,+1:13:02,,37.0,Trentin Guido,30,Saunier Duval - Prodir,1:13:02 1:13:02,+22:34,\u25b27,19,2006
27,182,31,+1:14:28,,45.0,Serpa Jose Rodolfo,31,Selle Italia - Serramenti Diquigiovanni,1:14:28 1:14:28,+14:12,\u25b214,19,2006
25,14,32,+1:15:48,,46.0,Dupont Hubert,32,AG2R Pr\xe9voyance,1:15:48 1:15:48,+14:18,\u25b214,19,2006
23,55,33,+1:16:23,,44.0,Monfort Maxime,33,Cofidis,1:16:23 1:16:23,+17:22,\u25b211,19,2006
29,84,34,+1:17:15,,40.0,Flores Iker,34,Euskaltel - Euskadi,1:17:15 1:17:15,+22:34,\u25b26,19,2006
29,118,35,+1:17:42,,32.0,Valjavec Tadej,35,Lampre-Fondital,1:17:42 1:17:42,+36:06,\u25bc3,19,2006
32,36,36,+1:23:31,,35.0,Horrach Joan,36,Caisse d'Epargne - Illes Balears,1:23:31 1:23:31,+34:44,\u25bc1,19,2006
34,196,37,+1:24:07,,34.0,Voigt Jens,37,CSC ProTeam,1:24:07 1:24:07,+36:04,\u25bc3,19,2006
28,47,38,+1:25:47,,48.0,Perez Cuapio Julio Alberto,38,Ceramica Panaria - Navigare,1:25:47 1:25:47,+22:34,\u25b210,19,2006
26,61,39,+1:26:12,,26.0,Bellotti Francesco,39,Cr\xe9dit Agricole,1:26:12 1:26:12,+47:14,\u25bc13,19,2006
24,32,40,+1:26:12,,38.0,Efimkin Vladimir,40,Caisse d'Epargne - Illes Balears,",, 1:26:12",+34:34,\u25bc2,19,2006
25,87,41,+1:26:17,,49.0,Lopez David,41,Euskaltel - Euskadi,1:26:17 1:26:17,+22:34,\u25b28,19,2006
37,136,42,+1:26:18,,31.0,Noe Andrea,42,Liquigas,1:26:18 1:26:18,+45:05,\u25bc11,19,2006
31,192,43,+1:28:22,,39.0,Sastre Carlos,43,CSC ProTeam,1:28:22 1:28:22,+36:06,\u25bc4,19,2006
28,69,44,+1:31:17,,52.0,Vogondy Nicolas,44,Cr\xe9dit Agricole,1:31:17 1:31:17,+22:34,\u25b28,19,2006
23,148,45,+1:31:38,,41.0,Tschopp Johann,45,Phonak Hearing Systems,1:31:38 1:31:38,+36:06,\u25bc4,19,2006
31,44,46,+1:31:56,,42.0,Baliani Fortunato,46,Ceramica Panaria - Navigare,1:31:56 1:31:56,+36:06,\u25bc4,19,2006
26,52,47,+1:32:50,,43.0,Duque Leonardo,47,Cofidis,1:32:50 1:32:50,+36:06,\u25bc4,19,2006
28,149,48,+1:41:22,,,Zampieri Steve,48,Phonak Hearing Systems,1:41:22 1:41:22,+4948:00,-,19,2006
26,49,49,+1:42:48,,47.0,Laverde Luis Felipe,49,Ceramica Panaria - Navigare,1:42:48 1:42:48,+40:19,\u25bc2,19,2006
30,215,50,+1:46:20,,,Ludewig Jorg,50,T-Mobile Team,1:46:20 1:46:20,+4952:58,-,19,2006
29,29,51,+1:46:28,,,Lefevre Laurent,51,Bouygues Telecom,1:46:28 1:46:28,+4953:06,-,19,2006
28,191,1,+0:00,400.0,1.0,Basso Ivan,1,CSC ProTeam,91:33:36 91:33:36,+0:00,-,20,2006
31,143,2,+9:18,290.0,,Gutierrez Jose Enrique,2,Phonak Hearing Systems,9:18 9:18,+9:18,-,20,2006
34,171,3,+11:59,240.0,,Simoni Gilberto,3,Saunier Duval - Prodir,11:59 11:59,+11:59,-,20,2006
24,111,4,+18:16,220.0,,Cunego Damiano,4,Lampre-Fondital,18:16 18:16,+18:16,-,20,2006
33,1,5,+19:22,200.0,,Savoldelli Paolo,5,Discovery Channel,19:22 19:22,+19:22,-,20,2006
27,92,6,+23:53,190.0,,Casar Sandy,6,Fran\xe7aise des Jeux,23:53 23:53,+23:53,-,20,2006
30,155,7,+24:26,180.0,,Garate Juan Manuel,7,Quickstep - Innergetic,24:26 24:26,+24:26,-,20,2006
28,137,8,+25:57,170.0,,Pellizotti Franco,8,Liquigas,25:57 25:57,+25:57,-,20,2006
31,146,9,+26:27,160.0,,Pe\xf1a Victor Hugo,9,Phonak Hearing Systems,26:27 26:27,+26:27,-,20,2006
30,119,10,+27:34,150.0,,Javier Vila Francisco,10,Lampre-Fondital,27:34 27:34,+27:34,-,20,2006
34,177,11,+28:00,140.0,,Piepoli Leonardo,11,Saunier Duval - Prodir,28:00 28:00,+28:00,-,20,2006
25,122,12,+28:17,130.0,,Caruso Giampaolo,12,,28:17 28:17,+28:17,-,20,2006
33,8,13,+28:30,120.0,,Rubiera Jos\xe9 Luis,13,Discovery Channel,28:30 28:30,+28:30,-,20,2006
32,65,14,+35:15,110.0,,Halgand Patrice,14,Cr\xe9dit Agricole,35:15 35:15,+35:15,-,20,2006
28,117,15,+40:16,100.0,,Tiralongo Paolo,15,Lampre-Fondital,40:16 40:16,+40:16,-,20,2006
30,57,16,+46:56,90.0,,Parra Ivan Ramiro,16,Cofidis,46:56 46:56,+46:56,-,20,2006
27,77,17,+48:25,85.0,,Van Huffel Wim,17,Davitamon - Lotto,48:25 48:25,+48:25,-,20,2006
30,125,18,+48:52,80.0,,Osa Unai,18,,48:52 48:52,+48:52,-,20,2006
28,116,19,+49:47,75.0,,Szmyd Sylwester,19,Lampre-Fondital,49:47 49:47,+49:47,-,20,2006
32,42,20,+50:43,70.0,,Mazzanti Luca,20,Ceramica Panaria - Navigare,50:43 50:43,+50:43,-,20,2006
26,203,21,+53:31,65.0,,Ghisalberti Sergio,21,Milram,53:31 53:31,+53:31,-,20,2006
35,3,22,+54:23,60.0,,Beltran Manuel,22,Discovery Channel,54:23 54:23,+54:23,-,20,2006
30,131,23,+58:50,55.0,,Di Luca Danilo,23,Liquigas,58:50 58:50,+58:50,-,20,2006
27,35,24,+1:00:11,50.0,,Guti\xe9rrez Jos\xe9 Iv\xe1n,24,Caisse d'Epargne - Illes Balears,1:00:11 1:00:11,+60:11,-,20,2006
31,112,25,+1:00:51,45.0,,Bruseghin Marzio,25,Lampre-Fondital,1:00:51 1:00:51,+60:51,-,20,2006
25,41,26,+1:02:32,40.0,,Sella Emanuele,26,Ceramica Panaria - Navigare,1:02:32 1:02:32,+62:32,-,20,2006
31,62,27,+1:02:39,35.0,,Botcharov Alexandre,27,Cr\xe9dit Agricole,1:02:39 1:02:39,+62:39,-,20,2006
27,39,28,+1:02:55,30.0,,Perez Francisco,28,Caisse d'Epargne - Illes Balears,1:02:55 1:02:55,+62:55,-,20,2006
30,73,29,+1:06:16,25.0,,Jufre Josep,29,Davitamon - Lotto,1:06:16 1:06:16,+66:16,-,20,2006
30,179,30,+1:13:02,20.0,,Trentin Guido,30,Saunier Duval - Prodir,1:13:02 1:13:02,+73:02,-,20,2006
27,182,31,+1:14:51,20.0,,Serpa Jose Rodolfo,31,Selle Italia - Serramenti Diquigiovanni,1:14:51 1:14:51,+74:51,-,20,2006
25,14,32,+1:15:48,20.0,,Dupont Hubert,32,AG2R Pr\xe9voyance,1:15:48 1:15:48,+75:48,-,20,2006
23,55,33,+1:16:23,20.0,,Monfort Maxime,33,Cofidis,1:16:23 1:16:23,+76:23,-,20,2006
29,118,34,+1:18:05,20.0,,Valjavec Tadej,34,Lampre-Fondital,1:18:05 1:18:05,+78:05,-,20,2006
29,84,35,+1:18:28,20.0,,Flores Iker,35,Euskaltel - Euskadi,1:18:28 1:18:28,+78:28,-,20,2006
32,36,36,+1:23:31,20.0,,Horrach Joan,36,Caisse d'Epargne - Illes Balears,1:23:31 1:23:31,+83:31,-,20,2006
34,196,37,+1:24:07,20.0,,Voigt Jens,37,CSC ProTeam,1:24:07 1:24:07,+84:07,-,20,2006
37,136,38,+1:26:18,20.0,,Noe Andrea,38,Liquigas,1:26:18 1:26:18,+86:18,-,20,2006
24,32,39,+1:26:35,20.0,,Efimkin Vladimir,39,Caisse d'Epargne - Illes Balears,1:26:35 1:26:35,+86:35,-,20,2006
25,87,40,+1:26:40,20.0,,Lopez David,40,Euskaltel - Euskadi,1:26:40 1:26:40,+86:40,-,20,2006
26,61,41,+1:26:42,20.0,,Bellotti Francesco,41,Cr\xe9dit Agricole,1:26:42 1:26:42,+86:42,-,20,2006
28,47,42,+1:27:00,20.0,,Perez Cuapio Julio Alberto,42,Ceramica Panaria - Navigare,1:27:00 1:27:00,+87:00,-,20,2006
31,192,43,+1:29:14,20.0,,Sastre Carlos,43,CSC ProTeam,1:29:14 1:29:14,+89:14,-,20,2006
28,69,44,+1:31:17,20.0,,Vogondy Nicolas,44,Cr\xe9dit Agricole,1:31:17 1:31:17,+91:17,-,20,2006
23,148,45,+1:32:01,20.0,,Tschopp Johann,45,Phonak Hearing Systems,1:32:01 1:32:01,+92:01,-,20,2006
31,44,46,+1:32:19,20.0,,Baliani Fortunato,46,Ceramica Panaria - Navigare,1:32:19 1:32:19,+92:19,-,20,2006
26,52,47,+1:32:50,20.0,,Duque Leonardo,47,Cofidis,1:32:50 1:32:50,+92:50,-,20,2006
28,149,48,+1:41:45,20.0,,Zampieri Steve,48,Phonak Hearing Systems,1:41:45 1:41:45,+101:45,-,20,2006
26,49,49,+1:43:11,20.0,,Laverde Luis Felipe,49,Ceramica Panaria - Navigare,1:43:11 1:43:11,+103:11,-,20,2006
29,29,50,+1:46:58,20.0,,Lefevre Laurent,50,Bouygues Telecom,1:46:58 1:46:58,+106:58,-,20,2006
30,215,51,+1:47:12,20.0,,Ludewig Jorg,51,T-Mobile Team,1:47:12 1:47:12,+107:12,-,20,2006
36,199,52,+1:48:08,20.0,,Cuesta \xcd\xf1igo,52,CSC ProTeam,1:48:08 1:48:08,+108:08,-,20,2006
24,162,53,+1:48:47,20.0,,Eltink Theo,53,Rabobank ProTeam,1:48:47 1:48:47,+108:47,-,20,2006
33,12,54,+1:50:38,20.0,,Chaurreau I\xf1igo,54,AG2R Pr\xe9voyance,1:50:38 1:50:38,+110:38,-,20,2006
30,166,55,+1:50:52,20.0,,Niermann Grischa,55,Rabobank ProTeam,1:50:52 1:50:52,+110:52,-,20,2006
32,152,56,+1:52:38,20.0,,Bettini Paolo,56,Quickstep - Innergetic,1:52:38 1:52:38,+112:38,-,20,2006
28,114,57,+1:57:19,20.0,,Petrov Evgeni,57,Lampre-Fondital,1:57:19 1:57:19,+117:19,-,20,2006
28,139,58,+1:59:19,20.0,,Wegelius Charles,58,Liquigas,1:59:19 1:59:19,+119:19,-,20,2006
33,115,59,+2:03:26,20.0,,Stangelj Gorazd,59,Lampre-Fondital,2:03:26 2:03:26,+123:26,-,20,2006
30,178,60,+2:04:45,20.0,,Pinotti Marco,60,Saunier Duval - Prodir,2:04:45 2:04:45,+124:45,-,20,2006
29,187,61,+2:05:47,20.0,,Illiano Raffaele,61,Selle Italia - Serramenti Diquigiovanni,2:05:47 2:05:47,+125:47,-,20,2006
29,198,62,+2:10:21,20.0,,Gustov Volodymyr,62,CSC ProTeam,2:10:21 2:10:21,+130:21,-,20,2006
