Age,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,Time won/lost,UCI,stage,year,▼▲
31.0,37.0,32,+46:02,,39,Vande Velde Christian,32,CSC ProTeam,46:02 46:02,-1:06,,15,2007,▲7
35.0,38.0,33,+48:00,,25,Voigt Jens,33,CSC ProTeam,48:00 48:00,+22:54,,15,2007,▼8
36.0,61.0,34,+50:21,,40,Moreau Christophe,34,AG2R Prévoyance,50:21 50:21,+2:08,,15,2007,▲6
25.0,93.0,35,+57:01,,28,Fothen Markus,35,Gerolsteiner,57:01 57:01,+22:54,,15,2007,▼7
37.0,68.0,36,+57:10,,42,Goubert Stéphane,36,AG2R Prévoyance,57:10 57:10,+6:36,,15,2007,▲6
32.0,69.0,37,+57:34,,46,Turpin Ludovic,37,AG2R Prévoyance,57:34 57:34,-0:15,,15,2007,▲9
32.0,103.0,38,+57:46,,41,Botcharov Alexandre,38,Crédit Agricole,57:46 57:46,+9:17,,15,2007,▲3
22.0,54.0,39,+1:01:40,,33,Dekker Thomas,39,Rabobank ProTeam,1:01:40 1:01:40,+22:54,,15,2007,▼6
24.0,25.0,40,+1:02:21,,29,Gerdemann Linus,40,T-Mobile Team,1:02:21 1:02:21,+26:20,,15,2007,▼11
33.0,107.0,41,+1:02:37,,44,Halgand Patrice,41,Crédit Agricole,1:02:37 1:02:37,+8:04,,15,2007,▲3
30.0,76.0,42,+1:03:59,,47,Landaluze Iñigo,42,Euskaltel - Euskadi,1:03:59 1:03:59,+3:29,,15,2007,▲5
25.0,95.0,43,+1:05:37,,52,Kohl Bernhard,43,Gerolsteiner,1:05:37 1:05:37,-1:08,,15,2007,▲9
25.0,113.0,44,+1:09:24,,38,Gusev Vladimir,44,Discovery Channel,1:09:24 1:09:24,+22:54,,15,2007,▼6
26.0,185.0,45,+1:10:02,,51,Knees Christian,45,Milram,1:10:02 1:10:02,+5:08,,15,2007,▲6
26.0,172.0,46,+1:13:22,,37,Barredo Carlos,46,Quickstep - Innergetic,1:13:22 1:13:22,+30:14,,15,2007,▼9
28.0,177.0,47,+1:14:53,,43,Tankink Bram,47,Quickstep - Innergetic,1:14:53 1:14:53,+22:54,,15,2007,▼4
34.0,199.0,48,+1:18:59,,55,Savoldelli Paolo,48,Astana,1:18:59 1:18:59,+9:17,,15,2007,▲7
29.0,192.0,49,+1:20:16,,45,Colom Antonio,49,Astana,1:20:16 1:20:16,+22:54,,15,2007,▼4
28.0,66.0,50,+1:21:03,,57,Gadret John,50,AG2R Prévoyance,1:21:03 1:21:03,+6:36,,15,2007,▲7
26.0,133.0,51,+1:25:22,,59,Dueñas Moisés,51,Agritubel,1:25:22 1:25:22,+9:17,,15,2007,▲8
33.0,84.0,52,+1:26:31,,60,Bruseghin Marzio,52,Lampre-Fondital,1:26:31 1:26:31,+9:17,,15,2007,▲8
27.0,123.0,53,+1:27:24,,48,Florencio Xavier,53,Bouygues Telecom,1:27:24 1:27:24,+22:54,,15,2007,▼5
38.0,34.0,54,+1:31:19,,54,Cuesta Iñigo,54,CSC ProTeam,1:31:19 1:31:19,+22:54,,15,2007,-
32.0,194.0,55,+1:31:28,,77,Ivanov Serguei,55,Astana,1:31:28 1:31:28,+0:52,,15,2007,▲22
34.0,144.0,56,+1:34:45,,49,Moreni Cristian,56,"Cofidis, le Crédit par Téléphone",1:34:45 1:34:45,+30:14,,15,2007,▼7
25.0,77.0,57,+1:34:45,,72,Pérez Rubén,57,Euskaltel - Euskadi,",, 1:34:45",+6:36,,15,2007,▲15
27.0,98.0,58,+1:35:04,,50,Wegmann Fabian,58,Gerolsteiner,1:35:04 1:35:04,+30:14,,15,2007,▼8
29.0,158.0,59,+1:36:05,,65,Wegelius Charles,59,Liquigas,1:36:05 1:36:05,+15:38,,15,2007,▲6
32.0,43.0,60,+1:37:12,,53,Cioni Dario David,60,Predictor - Lotto,1:37:12 1:37:12,+30:14,,15,2007,▼7
26.0,193.0,61,+1:38:10,,58,Iglinskiy Maxim,61,Astana,1:38:10 1:38:10,+22:54,,15,2007,▼3
27.0,126.0,62,+1:39:13,,56,Pineau Jérôme,62,Bouygues Telecom,1:39:13 1:39:13,+26:20,,15,2007,▼6
31.0,125.0,63,+1:40:01,,79,Lefèvre Laurent,63,Bouygues Telecom,1:40:01 1:40:01,+5:08,,15,2007,▲16
28.0,202.0,64,+1:41:46,,61,Camaño Iker,64,Saunier Duval,1:41:46 1:41:46,+22:54,,15,2007,▼3
28.0,79.0,65,+1:41:56,,62,Verdugo Gorka,65,Euskaltel - Euskadi,1:41:56 1:41:56,+22:54,,15,2007,▼3
26.0,205.0,66,+1:42:40,,63,de la Fuente David,66,Saunier Duval,1:42:40 1:42:40,+22:54,,15,2007,▼3
36.0,179.0,67,+1:42:52,,64,Vasseur Cédric,67,Quickstep - Innergetic,1:42:52 1:42:52,+22:54,,15,2007,▼3
28.0,17.0,68,+1:45:01,,84,Portal Nicolas,68,Caisse d'Epargne,1:45:01 1:45:01,+6:36,,15,2007,▲16
34.0,28.0,69,+1:46:01,,67,Merckx Axel,69,T-Mobile Team,1:46:01 1:46:01,+22:54,,15,2007,▼2
29.0,115.0,70,+1:47:23,,68,Martínez Egoi,70,Discovery Channel,1:47:23 1:47:23,+22:54,,15,2007,▼2
32.0,42.0,71,+1:47:45,,69,Aerts Mario,71,Predictor - Lotto,1:47:45 1:47:45,+22:54,,15,2007,▼2
36.0,62.0,72,+1:48:09,,70,Arrieta José Luis,72,AG2R Prévoyance,1:48:09 1:48:09,+22:54,,15,2007,▼2
26.0,48.0,73,+1:51:10,,66,Vansummeren Johan,73,Predictor - Lotto,1:51:10 1:51:10,+30:14,,15,2007,▼7
30.0,201.0,74,+1:52:15,,75,Millar David,74,Saunier Duval,1:52:15 1:52:15,+22:54,,15,2007,▲1
32.0,32.0,75,+1:52:55,,92,Arvesen Kurt-Asle,75,CSC ProTeam,1:52:55 1:52:55,+2:59,,15,2007,▲17
26.0,152.0,76,+1:54:42,,93,Albasini Michael,76,Liquigas,1:54:42 1:54:42,+3:29,,15,2007,▲17
30.0,154.0,77,+1:56:30,,78,Carlström Kjell,77,Liquigas,1:56:30 1:56:30,+22:54,,15,2007,▲1
28.0,129.0,78,+1:57:26,,71,Voeckler Thomas,78,Bouygues Telecom,1:57:26 1:57:26,+30:14,,15,2007,▼7
29.0,97.0,79,+1:58:28,,73,Scholz Ronny,79,Gerolsteiner,1:58:28 1:58:28,+30:14,,15,2007,▼6
29.0,131.0,80,+1:58:47,,74,Mercado Juan Miguel,80,Agritubel,1:58:47 1:58:47,+30:14,,15,2007,▼6
23.0,184.0,81,+2:00:06,,80,Grivko Andrey,81,Milram,2:00:06 2:00:06,+22:54,,15,2007,▼1
28.0,161.0,82,+2:00:27,,81,Casar Sandy,82,Française des Jeux,2:00:27 2:00:27,+22:54,,15,2007,▼1
27.0,117.0,83,+2:00:36,,76,Paulinho Sérgio Miguel,83,Discovery Channel,2:00:36 2:00:36,+30:14,,15,2007,▼7
23.0,168.0,84,+2:01:08,,83,Löfkvist Thomas,84,Française des Jeux,2:01:08 2:01:08,+22:54,,15,2007,▼1
28.0,65.0,85,+2:03:51,,86,Elmiger Martin,85,AG2R Prévoyance,2:03:51 2:03:51,+22:54,,15,2007,▲1
29.0,16.0,86,+2:04:11,,87,Pérez Francisco,86,Caisse d'Epargne,2:04:11 2:04:11,+22:54,,15,2007,▲1
25.0,169.0,87,+2:05:28,,98,Vaugrenard Benoît,87,Française des Jeux,2:05:28 2:05:28,+9:15,,15,2007,▲11
25.0,127.0,88,+2:07:52,,82,Sprick Matthieu,88,Bouygues Telecom,2:07:52 2:07:52,+30:14,,15,2007,▼6
27.0,159.0,89,+2:08:42,,89,Willems Frederik,89,Liquigas,2:08:42 2:08:42,+22:54,,15,2007,-
37.0,181.0,90,+2:08:45,,90,Zabel Erik,90,Milram,2:08:45 2:08:45,+22:54,,15,2007,-
31.0,57.0,91,+2:09:35,,85,Niermann Grischa,91,Rabobank ProTeam,2:09:35 2:09:35,+30:14,,15,2007,▼6
29.0,55.0,92,+2:10:02,,88,Flecha Juan Antonio,92,Rabobank ProTeam,2:10:02 2:10:02,+26:20,,15,2007,▼4
28.0,121.0,93,+2:10:38,,107,Fédrigo Pierrick,93,Bouygues Telecom,2:10:38 2:10:38,+9:17,,15,2007,▲14
26.0,82.0,94,+2:13:44,,99,Bennati Daniele,94,Lampre-Fondital,2:13:44 2:13:44,+16:37,,15,2007,▲5
26.0,91.0,95,+2:15:00,,91,Schumacher Stefan,95,Gerolsteiner,2:15:00 2:15:00,+26:20,,15,2007,▼4
33.0,208.0,96,+2:15:20,,94,Rinero Christophe,96,Saunier Duval,2:15:20 2:15:20,+22:54,,15,2007,▼2
25.0,74.0,97,+2:16:27,,95,Azanza Jorge,97,Euskaltel - Euskadi,2:16:27 2:16:27,+22:54,,15,2007,▼2
29.0,139.0,98,+2:16:32,,96,Vogondy Nicolas,98,Agritubel,2:16:32 2:16:32,+22:54,,15,2007,▼2
25.0,128.0,99,+2:18:49,,145,Tschopp Johann,99,Bouygues Telecom,2:18:49 2:18:49,+0:56,,15,2007,▲46
24.0,197.0,100,+2:22:13,,137,Navarro Daniel,100,Astana,2:22:13 2:22:13,+9:17,,15,2007,▲37
27.0,67.0,101,+2:24:13,,97,Gerrans Simon,101,AG2R Prévoyance,2:24:13 2:24:13,+30:14,,15,2007,▼4
31.0,83.0,102,+2:24:25,,101,Bossoni Paolo,102,Lampre-Fondital,2:24:25 2:24:25,+26:20,,15,2007,▼1
27.0,81.0,103,+2:25:02,,103,Ballan Alessandro,103,Lampre-Fondital,2:25:02 2:25:02,+26:20,,15,2007,-
30.0,75.0,104,+2:26:35,,109,Isasi Iñaki,104,Euskaltel - Euskadi,2:26:35 2:26:35,+22:54,,15,2007,▲5
25.0,211.0,105,+2:26:38,,105,Efimkin Alexander,105,Barloworld,2:26:38 2:26:38,+26:20,,15,2007,-
27.0,198.0,106,+2:27:49,,100,Rast Grégory,106,Astana,2:27:49 2:27:49,+30:14,,15,2007,▼6
28.0,155.0,107,+2:28:27,,108,Fischer Murilo Antonio,107,Liquigas,2:28:27 2:28:27,+26:20,,15,2007,▲1
27.0,132.0,108,+2:29:11,,135,Bichot Freddy,108,Agritubel,2:29:11 2:29:11,+16:49,,15,2007,▲27
27.0,156.0,109,+2:29:15,,111,Kuschynski Aleksandr,109,Liquigas,2:29:15 2:29:15,+22:54,,15,2007,▲2
27.0,124.0,110,+2:29:28,,104,Geslin Anthony,110,Bouygues Telecom,2:29:28 2:29:28,+30:14,,15,2007,▼6
31.0,87.0,111,+2:29:51,,112,Righi Daniele,111,Lampre-Fondital,2:29:51 2:29:51,+22:54,,15,2007,▲1
32.0,203.0,112,+2:31:23,,106,Cañada David,112,Saunier Duval,2:31:23 2:31:23,+30:14,,15,2007,▼6
28.0,147.0,113,+2:32:26,,117,Scheirlinckx Staf,113,"Cofidis, le Crédit par Téléphone",2:32:26 2:32:26,+22:54,,15,2007,▲4
34.0,13.0,114,+2:32:27,,118,Garcia José Vicente,114,Caisse d'Epargne,2:32:27 2:32:27,+22:54,,15,2007,▲4
26.0,33.0,115,+2:33:23,,113,Cancellara Fabian,115,CSC ProTeam,2:33:23 2:33:23,+26:20,,15,2007,▼2
32.0,105.0,116,+2:36:35,,122,Dean Julian,116,Crédit Agricole,2:36:35 2:36:35,+26:20,,15,2007,▲6
26.0,175.0,117,+2:37:39,,114,Rosseler Sébastien,117,Quickstep - Innergetic,2:37:39 2:37:39,+30:14,,15,2007,▼3
28.0,116.0,118,+2:38:09,,140,Noval Benjamin,118,Discovery Channel,2:38:09 2:38:09,+22:54,,15,2007,▲22
22.0,167.0,119,+2:38:19,,132,Ladagnous Matthieu,119,Française des Jeux,2:38:19 2:38:19,+26:20,,15,2007,▲13
34.0,137.0,120,+2:38:36,,115,Jalabert Nicolas,120,Agritubel,2:38:36 2:38:36,+30:14,,15,2007,▼5
32.0,26.0,121,+2:38:59,,116,Grabsch Bert,121,T-Mobile Team,2:38:59 2:38:59,+30:14,,15,2007,▼5
26.0,171.0,122,+2:39:52,,119,Boonen Tom,122,Quickstep - Innergetic,2:39:52 2:39:52,+30:14,,15,2007,▼3
24.0,22.0,123,+2:40:14,,120,Burghardt Marcus,123,T-Mobile Team,2:40:14 2:40:14,+30:14,,15,2007,▼3
34.0,183.0,124,+2:40:24,,121,Grabsch Ralf,124,Milram,2:40:24 2:40:24,+30:14,,15,2007,▼3
25.0,102.0,125,+2:40:44,,123,Bonnet William,125,Crédit Agricole,2:40:44 2:40:44,+30:14,,15,2007,▼2
31.0,166.0,126,+2:40:45,,124,Jégou Lilian,126,Française des Jeux,2:40:45 2:40:45,+30:14,,15,2007,▼2
30.0,216.0,127,+2:40:51,,125,Hunter Robert,127,Barloworld,2:40:51 2:40:51,+30:14,,15,2007,▼2
26.0,24.0,128,+2:40:57,,126,Eisel Bernhard,128,T-Mobile Team,2:40:57 2:40:57,+30:14,,15,2007,▼2
33.0,138.0,129,+2:41:03,,127,Salmon Benoît,129,Agritubel,2:41:03 2:41:03,+30:14,,15,2007,▼2
21.0,163.0,130,+2:41:23,,128,Delage Mickaël,130,Française des Jeux,2:41:23 2:41:23,+30:14,,15,2007,▼2
26.0,217.0,131,+2:41:42,,129,Longo Borghini Paolo,131,Barloworld,2:41:42 2:41:42,+30:14,,15,2007,▼2
27.0,157.0,132,+2:41:54,,141,Quinziato Manuel,132,Liquigas,2:41:54 2:41:54,+26:20,,15,2007,▲9
33.0,178.0,133,+2:41:58,,130,Tosatto Matteo,133,Quickstep - Innergetic,2:41:58 2:41:58,+30:14,,15,2007,▼3
29.0,182.0,134,+2:42:00,,142,Cortinovis Alessandro,134,Milram,2:42:00 2:42:00,+26:20,,15,2007,▲8
24.0,85.0,135,+2:42:01,,131,Corioni Claudio,135,Lampre-Fondital,2:42:01 2:42:01,+30:14,,15,2007,▼4
27.0,149.0,136,+2:42:20,,133,Wiggins Bradley,136,"Cofidis, le Crédit par Téléphone",2:42:20 2:42:20,+30:14,,15,2007,▼3
34.0,212.0,137,+2:42:23,,134,Cárdenas Félix Rafael,137,Barloworld,2:42:23 2:42:23,+30:14,,15,2007,▼3
25.0,189.0,138,+2:42:52,,136,Sieberg Marcel,138,Milram,2:42:52 2:42:52,+30:14,,15,2007,▼2
30.0,45.0,139,+2:43:23,,151,Hoste Leif,139,Predictor - Lotto,2:43:23 2:43:23,+22:54,,15,2007,▲12
33.0,173.0,140,+2:43:47,,138,de Jongh Steven,140,Quickstep - Innergetic,2:43:47 2:43:47,+30:14,,15,2007,▼2
26.0,59.0,141,+2:44:05,,139,Weening Pieter,141,Rabobank ProTeam,2:44:05 2:44:05,+30:14,,15,2007,▼2
33.0,148.0,142,+2:45:42,,162,Verbrugghe Rik,142,"Cofidis, le Crédit par Téléphone",2:45:42 2:45:42,+13:31,,15,2007,▲20
23.0,94.0,143,+2:46:36,,143,Haussler Heinrich,143,Gerolsteiner,2:46:36 2:46:36,+30:14,,15,2007,-
28.0,213.0,144,+2:47:37,,153,Cheula Giampaolo,144,Barloworld,2:47:37 2:47:37,+26:20,,15,2007,▲9
32.0,142.0,145,+2:47:49,,144,Augé Stéphane,145,"Cofidis, le Crédit par Téléphone",2:47:49 2:47:49,+30:14,,15,2007,▼1
33.0,99.0,146,+2:48:29,,146,Wrolich Peter,146,Gerolsteiner,2:48:29 2:48:29,+30:14,,15,2007,-
37.0,188.0,147,+2:49:02,,147,Poitschke Enrico,147,Milram,2:49:02 2:49:02,+30:14,,15,2007,-
33.0,108.0,148,+2:49:49,,149,Hinault Sébastien,148,Crédit Agricole,2:49:49 2:49:49,+30:14,,15,2007,▲1
24.0,162.0,149,+2:49:54,,150,Chavanel Sébastien,149,Française des Jeux,2:49:54 2:49:54,+30:14,,15,2007,▲1
28.0,104.0,150,+2:51:31,,157,Charteau Anthony,150,Crédit Agricole,2:51:31 2:51:31,+26:20,,15,2007,▲7
29.0,92.0,151,+2:52:35,,154,Förster Robert,151,Gerolsteiner,2:52:35 2:52:35,+30:14,,15,2007,▲3
26.0,176.0,152,+2:54:48,,155,Steegmans Gert,152,Quickstep - Innergetic,2:54:48 2:54:48,+30:14,,15,2007,▲3
32.0,53.0,153,+2:54:59,,156,de Groot Bram,153,Rabobank ProTeam,2:54:59 2:54:59,+30:14,,15,2007,▲3
29.0,101.0,154,+2:55:54,,158,Hushovd Thor,154,Crédit Agricole,2:55:54 2:55:54,+30:14,,15,2007,▲4
24.0,96.0,155,+2:58:20,,159,Krauß Sven,155,Gerolsteiner,2:58:20 2:58:20,+30:14,,15,2007,▲4
21.0,215.0,156,+2:59:58,,160,Thomas Geraint,156,Barloworld,2:59:58 2:59:58,+30:14,,15,2007,▲4
27.0,145.0,157,+3:01:59,,161,Nuyens Nick,157,"Cofidis, le Crédit par Téléphone",3:01:59 3:01:59,+30:14,,15,2007,▲4
35.0,49.0,158,+3:04:58,,163,Vansevenant Wim,158,Predictor - Lotto,3:04:58 3:04:58,+26:20,,15,2007,▲5
33.0,58.0,1,+0:00,,1,Rasmussen Michael,1,Rabobank ProTeam,76:15:15 76:15:15,+0:00,,16,2007,-
24.0,112.0,2,+3:10,,2,Contador Alberto,2,Discovery Channel,3:10 3:10,+0:47,,16,2007,-
30.0,41.0,3,+5:03,,3,Evans Cadel,3,Predictor - Lotto,5:03 5:03,+1:03,,16,2007,-
33.0,111.0,4*,+5:59,,4*,Leipheimer Levi,4*,Discovery Channel,5:59 5:59,+0:34,,16,2007,-
32.0,31.0,4,+9:12,,5,Sastre Carlos,4,CSC ProTeam,9:12 9:12,+2:26,,16,2007,▲1
30.0,71.0,5,+9:39,,6,Zubeldia Haimar,5,Euskaltel - Euskadi,9:39 9:39,+2:12,,16,2007,▲1
27.0,18.0,6,+13:28,,10,Valverde Alejandro,6,Caisse d'Epargne,13:28 13:28,+2:47,,16,2007,▲4
29.0,27.0,7,+14:46,,8,Kirchen Kim,7,T-Mobile Team,14:46 14:46,+6:22,,16,2007,▲1
27.0,118.0,8,+16:00,,11,Popovych Yaroslav,8,Discovery Channel,16:00 16:00,+3:31,,16,2007,▲3
24.0,219.0,9,+16:41,,13,Soler Juan Mauricio,9,Barloworld,16:41 16:41,+1:41,,16,2007,▲4
27.0,73.0,10,+16:52,,9,Astarloza Mikel,10,Euskaltel - Euskadi,16:52 16:52,+7:31,,16,2007,▼1
29.0,11.0,11,+17:17,,12,Pereiro Óscar,11,Caisse d'Epargne,17:17 17:17,+2:47,,16,2007,▲1
27.0,12.0,12,+21:08,,14,Arroyo David,12,Caisse d'Epargne,21:08 21:08,+3:57,,16,2007,▲2
29.0,207.0,13,+25:24,,17,Mayo Iban,13,Saunier Duval,25:24 25:24,+6:24,,16,2007,▲4
35.0,44.0,14,+26:22,,16,Horner Chris,14,Predictor - Lotto,26:22 26:22,+7:25,,16,2007,▲2
26.0,15.0,15,+27:37,,15,Karpets Vladimir,15,Caisse d'Epargne,27:37 27:37,+9:10,,16,2007,-
35.0,52.0,17*,+31:00,,19*,Boogerd Michael,17*,Rabobank ProTeam,31:00 31:00,+5:52,,16,2007,-
27.0,36.0,17,+31:48,,21,Schleck Fränk,17,CSC ProTeam,31:48 31:48,+5:02,,16,2007,▲4
36.0,153.0,18,+32:58,,19,Beltrán Manuel,18,Liquigas,32:58 32:58,+6:56,,16,2007,▲1
30.0,88.0,19,+36:31,,22,Valjavec Tadej,19,Lampre-Fondital,36:31 36:31,+7:35,,16,2007,▲3
26.0,204.0,20,+37:42,,25,Cobo Juan José,20,Saunier Duval,37:42 37:42,+2:14,,16,2007,▲5
31.0,174.0,21,+39:23,,23,Garate Juan Manuel,21,Quickstep - Innergetic,39:23 39:23,+6:37,,16,2007,▲2
29.0,51.0,22,+45:15,,20,Menchov Denis,22,Rabobank ProTeam,45:15 45:15,+18:50,,16,2007,▼2
28.0,14.0,23,+48:33,,27,Gutiérrez José Iván,23,Caisse d'Epargne,48:33 48:33,+9:08,,16,2007,▲4
24.0,78.0,24,+49:04,,26,Txurruka Amets,24,Euskaltel - Euskadi,49:04 49:04,+10:47,,16,2007,▲2
28.0,141.0,25,+50:08,,30,Chavanel Sylvain,25,"Cofidis, le Crédit par Téléphone",50:08 50:08,+9:33,,16,2007,▲5
31.0,37.0,26,+56:33,,32,Vande Velde Christian,26,CSC ProTeam,56:33 56:33,+10:31,,16,2007,▲6
30.0,106.0,27,+57:15,,28,Fofonov Dmitriy,27,Crédit Agricole,57:15 57:15,+17:28,,16,2007,▲1
34.0,114.0,28,+57:45,,29,Hincapie George,28,Discovery Channel,57:45 57:45,+17:28,,16,2007,▲1
37.0,68.0,29,+1:04:57,,36,Goubert Stéphane,29,AG2R Prévoyance,1:04:57 1:04:57,+7:47,,16,2007,▲7
31.0,89.0,30,+1:07:07,,31,Vila Francisco Javier,30,Lampre-Fondital,1:07:07 1:07:07,+21:56,,16,2007,▲1
33.0,107.0,31,+1:10:57,,41,Halgand Patrice,31,Crédit Agricole,1:10:57 1:10:57,+8:20,,16,2007,▲10
25.0,95.0,32,+1:13:30,,43,Kohl Bernhard,32,Gerolsteiner,1:13:30 1:13:30,+7:53,,16,2007,▲11
24.0,218.0,33,+1:15:07,,24,Siutsou Kanstantsin,33,Barloworld,1:15:07 1:15:07,+42:09,,16,2007,▼9
35.0,38.0,34,+1:17:40,,33,Voigt Jens,34,CSC ProTeam,1:17:40 1:17:40,+29:40,,16,2007,▼1
32.0,103.0,35,+1:19:42,,38,Botcharov Alexandre,35,Crédit Agricole,1:19:42 1:19:42,+21:56,,16,2007,▲3
25.0,113.0,36,+1:29:46,,44,Gusev Vladimir,36,Discovery Channel,1:29:46 1:29:46,+20:22,,16,2007,▲8
22.0,54.0,37,+1:31:20,,39,Dekker Thomas,37,Rabobank ProTeam,1:31:20 1:31:20,+29:40,,16,2007,▲2
24.0,25.0,38,+1:32:01,,40,Gerdemann Linus,38,T-Mobile Team,1:32:01 1:32:01,+29:40,,16,2007,▲2
36.0,61.0,39,+1:32:30,,34,Moreau Christophe,39,AG2R Prévoyance,1:32:30 1:32:30,+42:09,,16,2007,▼5
30.0,76.0,40,+1:33:39,,42,Landaluze Iñigo,40,Euskaltel - Euskadi,1:33:39 1:33:39,+29:40,,16,2007,▲2
26.0,133.0,41,+1:34:13,,51,Dueñas Moisés,41,Agritubel,1:34:13 1:34:13,+8:51,,16,2007,▲10
26.0,172.0,42,+1:34:48,,46,Barredo Carlos,42,Quickstep - Innergetic,1:34:48 1:34:48,+21:26,,16,2007,▲4
28.0,177.0,43,+1:36:59,,47,Tankink Bram,43,Quickstep - Innergetic,1:36:59 1:36:59,+22:06,,16,2007,▲4
33.0,84.0,44,+1:37:02,,52,Bruseghin Marzio,44,Lampre-Fondital,1:37:02 1:37:02,+10:31,,16,2007,▲8
25.0,93.0,45,+1:39:10,,35,Fothen Markus,45,Gerolsteiner,1:39:10 1:39:10,+42:09,,16,2007,▼10
32.0,69.0,46,+1:39:43,,37,Turpin Ludovic,46,AG2R Prévoyance,1:39:43 1:39:43,+42:09,,16,2007,▼9
29.0,158.0,47,+1:44:15,,59,Wegelius Charles,47,Liquigas,1:44:15 1:44:15,+8:10,,16,2007,▲12
27.0,123.0,48,+1:49:20,,53,Florencio Xavier,48,Bouygues Telecom,1:49:20 1:49:20,+21:56,,16,2007,▲5
26.0,205.0,49,+1:50:05,,66,de la Fuente David,49,Saunier Duval,1:50:05 1:50:05,+7:25,,16,2007,▲17
26.0,185.0,50,+1:52:11,,45,Knees Christian,50,Milram,1:52:11 1:52:11,+42:09,,16,2007,▼5
28.0,79.0,51,+1:52:28,,65,Verdugo Gorka,51,Euskaltel - Euskadi,1:52:28 1:52:28,+10:32,,16,2007,▲14
38.0,34.0,52,+1:55:08,,54,Cuesta Iñigo,52,CSC ProTeam,1:55:08 1:55:08,+23:49,,16,2007,▲2
34.0,144.0,53,+1:56:11,,56,Moreni Cristian,53,"Cofidis, le Crédit par Téléphone",1:56:11 1:56:11,+21:26,,16,2007,▲3
25.0,77.0,54,+1:56:41,,57,Pérez Rubén,54,Euskaltel - Euskadi,1:56:41 1:56:41,+21:56,,16,2007,▲3
36.0,62.0,55,+1:58:21,,72,Arrieta José Luis,55,AG2R Prévoyance,1:58:21 1:58:21,+10:12,,16,2007,▲17
28.0,66.0,56,+2:03:12,,50,Gadret John,56,AG2R Prévoyance,2:03:12 2:03:12,+42:09,,16,2007,▼6
28.0,202.0,57,+2:03:52,,64,Camaño Iker,57,Saunier Duval,2:03:52 2:03:52,+22:06,,16,2007,▲7
36.0,179.0,58,+2:04:48,,67,Vasseur Cédric,58,Quickstep - Innergetic,2:04:48 2:04:48,+21:56,,16,2007,▲9
32.0,43.0,59,+2:06:52,,60,Cioni Dario David,59,Predictor - Lotto,2:06:52 2:06:52,+29:40,,16,2007,▲1
28.0,17.0,60,+2:15:03,,68,Portal Nicolas,60,Caisse d'Epargne,2:15:03 2:15:03,+30:02,,16,2007,▲8
26.0,152.0,61,+2:16:38,,76,Albasini Michael,61,Liquigas,2:16:38 2:16:38,+21:56,,16,2007,▲15
29.0,115.0,62,+2:17:03,,70,Martínez Egoi,62,Discovery Channel,2:17:03 2:17:03,+29:40,,16,2007,▲8
27.0,98.0,63,+2:17:13,,58,Wegmann Fabian,63,Gerolsteiner,2:17:13 2:17:13,+42:09,,16,2007,▼5
28.0,129.0,64,+2:19:22,,78,Voeckler Thomas,64,Bouygues Telecom,2:19:22 2:19:22,+21:56,,16,2007,▲14
26.0,48.0,65,+2:20:50,,73,Vansummeren Johan,65,Predictor - Lotto,2:20:50 2:20:50,+29:40,,16,2007,▲8
27.0,126.0,66,+2:21:22,,62,Pineau Jérôme,66,Bouygues Telecom,2:21:22 2:21:22,+42:09,,16,2007,▼4
31.0,125.0,67,+2:22:10,,63,Lefèvre Laurent,67,Bouygues Telecom,2:22:10 2:22:10,+42:09,,16,2007,▼4
32.0,32.0,68,+2:22:35,,75,Arvesen Kurt-Asle,68,CSC ProTeam,2:22:35 2:22:35,+29:40,,16,2007,▲7
27.0,117.0,69,+2:22:59,,83,Paulinho Sérgio Miguel,69,Discovery Channel,2:22:59 2:22:59,+22:23,,16,2007,▲14
23.0,168.0,70,+2:23:04,,84,Löfkvist Thomas,70,Française des Jeux,2:23:04 2:23:04,+21:56,,16,2007,▲14
34.0,28.0,71,+2:28:10,,69,Merckx Axel,71,T-Mobile Team,2:28:10 2:28:10,+42:09,,16,2007,▼2
32.0,42.0,72,+2:29:54,,71,Aerts Mario,72,Predictor - Lotto,2:29:54 2:29:54,+42:09,,16,2007,▼1
27.0,159.0,73,+2:30:38,,89,Willems Frederik,73,Liquigas,2:30:38 2:30:38,+21:56,,16,2007,▲16
29.0,16.0,74,+2:34:13,,86,Pérez Francisco,74,Caisse d'Epargne,2:34:13 2:34:13,+30:02,,16,2007,▲12
30.0,201.0,75,+2:34:24,,74,Millar David,75,Saunier Duval,2:34:24 2:34:24,+42:09,,16,2007,▼1
33.0,208.0,76,+2:37:10,,96,Rinero Christophe,76,Saunier Duval,2:37:10 2:37:10,+21:50,,16,2007,▲20
28.0,161.0,77,+2:37:50,,82,Casar Sandy,77,Française des Jeux,2:37:50 2:37:50,+37:23,,16,2007,▲5
37.0,181.0,78,+2:38:25,,90,Zabel Erik,78,Milram,2:38:25 2:38:25,+29:40,,16,2007,▲12
30.0,154.0,79,+2:38:39,,77,Carlström Kjell,79,Liquigas,2:38:39 2:38:39,+42:09,,16,2007,▼2
29.0,97.0,80,+2:40:37,,79,Scholz Ronny,80,Gerolsteiner,2:40:37 2:40:37,+42:09,,16,2007,▼1
