Rider,year,stage_scores
Rojas Jos\xe9 Joaqu\xedn,2015,44.0
Rojas Jos\xe9 Joaqu\xedn,2018,10.0
Rokia Anthony,1998,0.0
Rokia Anthony,1999,0.0
Rolland Pierre,2007,0.0
Roman PETER,2002,0.0
Romanik Radoslaw,2003,0.0
Rosa Diego,2018,0.0
Roscioli Fabio,1998,8.0
Roscioli Fabio,1999,54.0
Rosseler Sebastien,2008,0.0
Roulston Hayden,2010,0.0
Roulston Hayden,2013,0.0
Routley Will,2012,0.0
Roux Anthony,2008,0.0
Roux Anthony,2014,21.0
Roux Anthony,2017,26.0
Rovny Ivan,2016,0.0
Rowe Luke,2012,0.0
Rowe Luke,2013,14.0
Rowe Luke,2014,0.0
Roy J\xe9r\xe9my,2009,0.0
Roy J\xe9r\xe9my,2010,11.0
Roy J\xe9r\xe9my,2012,24.0
Roy J\xe9r\xe9my,2013,0.0
Roy J\xe9r\xe9my,2014,31.0
Roy J\xe9r\xe9my,2015,0.0
Rujano Jos\xe9 Humberto,2008,30.0
Rund Thorsten,2003,0.0
Ruskys Saulius,2001,119.0
Ruskys Saulius,2002,0.0
Russ Matthias,2006,0.0
Russ Matthias,2010,9.0
Rutkiewicz Marek,2001,6.0
Rutkiewicz Marek,2014,0.0
Rutkiewicz Marek,2015,0.0
S\xe1nchez Samuel,2016,0.0
S\xf8rensen Chris Anker,2009,38.0
S\xf8rensen Chris Anker,2012,29.0
S\xf8rensen Chris Anker,2014,0.0
S\xf8rensen Nicki,2001,0.0
S\xf8rensen Rolf,1999,0.0
S\xf8rensen Rolf,2000,24.0
S\xf8rensen Rolf,2001,0.0
S\xfctterlin Jasha,2016,0.0
Sabaliauskas Marius,2002,0.0
Sabaliauskas Marius,2003,13.0
Sabaliauskas Marius,2004,0.0
Sabaliauskas Marius,2005,0.0
Sabatini Fabio,2009,0.0
Sabatini Fabio,2014,0.0
Sacchi Fabio,1998,0.0
Sacchi Fabio,1999,27.0
Sacchi Fabio,2000,0.0
Sacchi Fabio,2001,0.0
Sacchi Fabio,2002,50.0
Saez De Arregi Adrian,2013,6.0
Sagan Juraj,2016,0.0
Sagan Juraj,2017,0.0
Sagan Juraj,2018,0.0
Sagan Peter,2010,24.0
Sagan Peter,2011,152.0
Sagan Peter,2012,140.0
Sagan Peter,2013,147.0
Sagan Peter,2014,148.0
Sagan Peter,2015,154.0
Sagan Peter,2016,96.0
Sagan Peter,2017,118.0
Sagan Peter,2018,109.0
Salerno Cristiano,2011,9.0
Salerno Cristiano,2014,0.0
Saligari Marco,1998,0.0
Samoilau Branislau,2009,0.0
Samoilau Branislau,2011,15.0
Samoilau Branislau,2014,0.0
Samoilau Branislau,2015,0.0
Samoilau Branislau,2016,0.0
Samoilau Branislau,2017,0.0
Sanchez Luis Leon,2010,29.0
Sanchez Luis Leon,2013,0.0
Santambrogio Mauro,2010,0.0
Santaromita Ivan,2008,0.0
Santaromita Ivan,2009,7.0
Santaromita Ivan,2018,0.0
Sanz Enrique,2013,0.0
Sassone Robert,2001,55.0
Sastre Carlos,2007,0.0
Savoldelli Paolo,2001,0.0
Savoldelli Paolo,2002,19.0
Scanlon Mark,2003,0.0
Scarponi Michele,2006,6.0
Scarponi Michele,2013,45.0
Scarponi Michele,2016,17.0
Scarselli Leonardo,2008,0.0
Schaffrath Jan,1998,0.0
Schaffrath Jan,2001,0.0
Schar Michael,2007,0.0
Schar Michael,2009,19.0
Schar Michael,2013,0.0
Schar Michael,2014,0.0
Schar Michael,2016,0.0
Schar Michael,2017,9.0
Schar Michael,2018,0.0
Scheirlinckx Staf,2005,0.0
Scheirlinckx Staf,2008,0.0
Schleck Andy,2006,7.0
Schleck Andy,2008,72.0
Schleck Andy,2009,20.0
Schleck Andy,2010,21.0
Schleck Andy,2011,40.0
Schleck Andy,2013,11.0
Schleck Andy,2014,0.0
Schleck Fr\xe4nk,2003,0.0
Schleck Fr\xe4nk,2004,53.0
Schleck Fr\xe4nk,2005,93.0
Schleck Fr\xe4nk,2006,85.0
Schleck Fr\xe4nk,2007,79.0
Schleck Fr\xe4nk,2008,46.0
Schleck Fr\xe4nk,2009,35.0
Schleck Fr\xe4nk,2010,76.0
Schleck Fr\xe4nk,2011,65.0
Schleck Fr\xe4nk,2012,63.0
Schleck Fr\xe4nk,2014,0.0
Schleck Fr\xe4nk,2015,0.0
Schleck Fr\xe4nk,2016,14.0
Schmaeh Elias,2008,0.0
Schmidt Torsten,2000,0.0
Schnider Daniel,1999,34.0
Schnider Daniel,2000,0.0
Schnider Daniel,2001,63.0
Schnider Daniel,2002,52.0
Schnider Daniel,2003,31.0
Schnider Daniel,2004,0.0
Schnider Daniel,2005,22.0
Scholz Ronny,2001,0.0
Scholz Ronny,2002,0.0
Scholz Ronny,2005,0.0
Scholz Ronny,2008,0.0
Scholz Ronny,2009,0.0
Schorn Daniel,2011,0.0
Schr\xf6der Bjorn,2006,18.0
Schr\xf6der Bjorn,2007,0.0
Schr\xf6der Bjorn,2009,0.0
Schr\xf6der Bjorn,2010,0.0
Schreck Stephan,2003,0.0
Schreck Stephan,2005,0.0
Schreck Stephan,2008,0.0
Schumacher Stefan,2007,56.0
Schumacher Stefan,2008,20.0
Schumacher Stefan,2015,0.0
Schurter Nino,2014,47.0
Schwab Hubert,2006,0.0
Schwab Hubert,2007,9.0
Schwab Hubert,2008,0.0
Schwab Hubert,2009,0.0
Schwager Sebastian,2007,0.0
Sciandri Maximilian,1998,17.0
Sciandri Maximilian,1999,21.0
Scopsi Manuel,1998,0.0
Secchiari Francesco,1998,0.0
Secchiari Francesco,1999,0.0
Secchiari Francesco,2000,35.0
Secchiari Francesco,2001,0.0
Seeldraeyers Kevin,2014,0.0
Selvaggi Mirko,2013,0.0
Selvaggi Mirko,2014,10.0
Selvaggi Mirko,2015,0.0
Senni Manuel,2015,0.0
Sergent Jesse,2016,0.0
Serpa Jose Rodolfo,2014,0.0
Serpellini Marco,1999,23.0
Serpellini Marco,2003,0.0
Serpellini Marco,2004,20.0
Serrano Ricardo,2009,0.0
Sesma Daniel,2010,0.0
Sesma Daniel,2011,0.0
Sgambelluri Roberto,1999,55.0
Shefer Alexandre,1998,53.0
Shefer Alexandre,2002,0.0
Sicard Romain,2012,0.0
Sicard Romain,2018,0.0
Sidler Christian,1999,0.0
Sidler Christian,2000,0.0
Sidler Christian,2001,9.0
Sieberg Marcel,2008,0.0
Sieberg Marcel,2011,0.0
Sieberg Marcel,2018,0.0
Siedler Sebastian,2009,12.0
Sim\xf3n Jordi,2016,14.0
Simeoni Filippo,1998,0.0
Simeoni Filippo,2003,20.0
Simon Julien,2013,38.0
Simoni Gilberto,1999,129.0
Simoni Gilberto,2000,48.0
Simoni Gilberto,2001,108.0
Simoni Gilberto,2007,52.0
Sinkeldam Ramon,2014,0.0
Sinkeldam Ramon,2017,0.0
Sinkeldam Ramon,2018,0.0
Sinkewitz Patrik,2003,55.0
Sinkewitz Patrik,2004,74.0
Sinkewitz Patrik,2005,56.0
Sinkewitz Patrik,2006,0.0
Sinkewitz Patrik,2007,8.0
Sironi Gianluca,2003,0.0
Siutsou Kanstantsin,2015,0.0
Siutsou Kanstantsin,2016,0.0
Sivakov Pavel,2018,49.0
Skuji\u0146\u0161 Toms,2016,0.0
Slagter Tom-Jelte,2011,0.0
Slagter Tom-Jelte,2012,30.0
Slagter Tom-Jelte,2014,13.0
Slagter Tom-Jelte,2018,26.0
Smirnov Maxim,1999,0.0
Smit Willie,2018,0.0
Smukulis Gatis,2013,0.0
Smukulis Gatis,2014,0.0
Smukulis Gatis,2016,0.0
Sohrabi Mehdi,2012,0.0
Soler Juan Mauricio,2011,68.0
Soler Marc,2017,66.0
Sonnery Blaise,2008,0.0
Sosenka Ond\u0159ej,2003,66.0
Soupe Geoffrey,2014,6.0
Sousa Barbosa Rui Miguel,2004,6.0
Spezialetti Alessandro,2002,0.0
Spilak Simon,2010,0.0
Spilak Simon,2012,0.0
Spilak Simon,2013,60.0
Spilak Simon,2015,70.0
Spilak Simon,2016,51.0
Spilak Simon,2017,112.0
Spilak Simon,2018,54.0
Sprick Matthieu,2005,0.0
Sprick Matthieu,2006,11.0
Sprick Matthieu,2007,7.0
Sprick Matthieu,2008,0.0
Sprick Matthieu,2009,0.0
Spruch Zbigniew,1999,0.0
St\xfcssi Colin,2016,0.0
Stachowiak Adam,2016,0.0
Stadelmann Ren\xe9,2000,0.0
Stadelmann Ren\xe9,2001,0.0
Stalder Florian,2007,0.0
Stalder Florian,2008,8.0
Stangelj Gorazd,2000,19.0
Stangelj Gorazd,2001,0.0
Stannard Ian,2011,18.0
Stannard Ian,2018,0.0
Steegmans Gert,2005,0.0
Steegmans Gert,2006,19.0
Steegmans Gert,2008,15.0
Steegmans Gert,2010,0.0
Steegmans Gert,2011,0.0
Steegmans Gert,2012,0.0
Steegmans Gert,2014,0.0
Steels Tom,1999,0.0
Steels Tom,2000,8.0
Steinhauser Tobias,2000,0.0
Steinhauser Tobias,2002,57.0
Steinhauser Tobias,2003,39.0
Steinhauser Tobias,2004,0.0
Steinhauser Tobias,2005,0.0
Stetina Peter,2016,0.0
Stevens Christophe,2004,0.0
Stewart Scott,2011,0.0
Stortoni Simone,2013,0.0
Strauss Marcel,2000,56.0
Strauss Marcel,2001,0.0
Strauss Marcel,2003,0.0
Strauss Marcel,2004,0.0
Strauss Marcel,2006,0.0
Strauss Marcel,2007,0.0
Streel Marc,1998,46.0
Stuyven Jasper,2015,35.0
Stuyven Jasper,2016,42.0
Stuyven Jasper,2018,57.0
Stybar Zdenek,2011,18.0
Stybar Zdenek,2012,15.0
Stybar Zdenek,2015,0.0
Stybar Zdenek,2016,0.0
Stybar Zdenek,2017,14.0
Sulzberger Wesley,2010,0.0
Summer Jochen,2000,0.0
Sunderland Scott,2004,0.0
Sutton Chris,2007,10.0
Sutton Chris,2009,26.0
Sutton Chris,2011,0.0
Svorada Jan,1998,0.0
Sweet Corey,2003,0.0
Swift Ben,2011,42.0
Swift Ben,2012,56.0
Swift Ben,2013,18.0
Swift Ben,2014,57.0
Swift Ben,2018,0.0
Szmyd Sylwester,2001,0.0
Szmyd Sylwester,2015,0.0
Szmyd Sylwester,2016,0.0
Taaram\xe4e Rein,2009,50.0
Taaram\xe4e Rein,2017,19.0
Taaram\xe4e Rein,2018,0.0
Taciak Mateusz,2014,9.0
Talabardon Yannick,2005,20.0
Talabardon Yannick,2006,0.0
Talabardon Yannick,2007,0.0
Talabardon Yannick,2008,0.0
Talabardon Yannick,2013,0.0
Talansky Andrew,2011,0.0
Talansky Andrew,2016,101.0
Tani David,2000,0.0
Tankink Bram,2004,0.0
Tankink Bram,2006,0.0
Tankink Bram,2007,15.0
Tankink Bram,2008,0.0
Tankink Bram,2016,0.0
Tankink Bram,2018,0.0
Tchmil Andrei,2000,0.0
Tebaldi Valerio,1999,0.0
Teklehaimanot Daniel,2014,0.0
Terpstra Niki,2008,0.0
Terpstra Niki,2012,0.0
Terpstra Niki,2013,0.0
Terpstra Niki,2014,0.0
Tessier Jean-Michel,1999,0.0
Tessier Jean-Michel,2000,0.0
Tessier Jean-Michel,2001,0.0
Teteriouk Andrei,2000,41.0
Teunissen Mike,2015,0.0
Teunissen Mike,2017,0.0
Teuns Dylan,2016,0.0
Teutenberg Sven,2000,97.0
Teutenberg Sven,2002,90.0
Teutenberg Sven,2003,41.0
Themann Michael,1998,0.0
Themann Michael,1999,0.0
Theuns Edward,2018,0.0
Thijs Erwin,2003,0.0
Thijs Erwin,2004,0.0
Thomas Geraint,2015,97.0
Thomas Geraint,2016,101.0
Thomson Jay Robert,2014,0.0
Thomson Jay Robert,2016,0.0
Thurau Bjorn,2014,15.0
Tiernan-Locke Jonathan,2013,0.0
Timmer Albert,2017,0.0
Tiralongo Paolo,2000,15.0
Tiralongo Paolo,2001,7.0
Tiralongo Paolo,2007,0.0
Tiralongo Paolo,2008,7.0
Tiralongo Paolo,2009,0.0
Tjallingii Maarten,2008,6.0
Tleubayev Ruslan,2014,0.0
Tolhoek Antwan,2016,0.0
Tombak Janek,2001,66.0
Tonkov Pavel,1998,19.0
Tonkov Pavel,1999,82.0
Tonkov Pavel,2002,57.0
Tonkov Pavel,2003,0.0
Tonkov Pavel,2004,19.0
Tonti Andrea,2007,34.0
Tosatto Matteo,1998,33.0
Tosatto Matteo,1999,57.0
Tosatto Matteo,2000,0.0
Tosatto Matteo,2005,29.0
Tosatto Matteo,2006,0.0
Tosatto Matteo,2008,24.0
Tosatto Matteo,2009,0.0
Tosatto Matteo,2013,0.0
Tosatto Matteo,2014,0.0
Totschnig Georg,2001,61.0
Totschnig Georg,2002,65.0
Totschnig Georg,2004,109.0
Totschnig Georg,2005,69.0
Totschnig Georg,2006,15.0
Trampusch Gerhard,2002,87.0
Trampusch Gerhard,2003,0.0
Trastour Olivier,2003,0.0
Traversoni Mario,1999,50.0
Trenti Guido,2005,12.0
Trenti Guido,2007,0.0
Trentin Guido,1999,0.0
Trentin Matteo,2012,0.0
Trentin Matteo,2014,35.0
Trentin Matteo,2015,36.0
Trentin Matteo,2017,92.0
Troia Oliviero,2018,0.0
Tronca Amilcare,1998,13.0
Tronca Amilcare,1999,26.0
Trusov Nikolay,2015,0.0
Tschopp Johann,2006,0.0
Tschopp Johann,2008,23.0
Tschopp Johann,2011,18.0
Tschopp Johann,2013,30.0
Tschopp Johann,2014,0.0
Tuft Svein,2015,0.0
Turgot S\xe9bastien,2009,0.0
Turgot S\xe9bastien,2014,0.0
Turgot S\xe9bastien,2015,0.0
Turgot S\xe9bastien,2016,0.0
Turpin Ludovic,2010,0.0
Tusveld Martijn,2017,19.0
Txurruka Amets,2010,0.0
Txurruka Amets,2016,0.0
Ugrumov Piotr,1998,40.0
Ugrumov Piotr,1999,0.0
Ulissi Diego,2010,22.0
Ulissi Diego,2013,21.0
Ulissi Diego,2018,116.0
Ullrich Jan,1998,89.0
Ullrich Jan,1999,0.0
Ullrich Jan,2000,95.0
Ullrich Jan,2003,105.0
Ullrich Jan,2004,155.0
Ullrich Jan,2005,109.0
Ullrich Jan,2006,100.0
Uran Rigoberto,2007,66.0
Uran Rigoberto,2010,66.0
Urban Malte,2003,28.0
Uria Jos\xe9 Manuel,1998,0.0
Urtasun Pablo,2010,30.0
Urtasun Pablo,2012,0.0
Urweider Sascha,2005,0.0
Usov Alexandre,2006,68.0
Usov Alexandre,2007,0.0
Usov Alexandre,2008,58.0
Vainsteins Romans,2003,15.0
Vakoc Petr,2016,9.0
Valentin Tristan,2007,0.0
Valgren Michael,2015,0.0
Valjavec Tadej,2000,33.0
Valjavec Tadej,2001,0.0
Valjavec Tadej,2002,48.0
Valjavec Tadej,2003,79.0
Valjavec Tadej,2005,55.0
Valjavec Tadej,2009,79.0
Valls Rafael,2010,11.0
Valls Rafael,2012,0.0
Valls Rafael,2014,15.0
Valoti Gianluca,2002,0.0
Valoti Paolo,1999,24.0
Valoti Paolo,2002,0.0
Valoti Paolo,2003,19.0
Valoti Paolo,2005,0.0
Valverde Alejandro,2005,13.0
Valverde Alejandro,2012,37.0
Van Asbroeck Tom,2015,19.0
Van Asbroeck Tom,2016,40.0
Van Avermaet Greg,2008,61.0
Van Avermaet Greg,2009,32.0
Van Avermaet Greg,2010,45.0
Van Avermaet Greg,2011,36.0
Van Avermaet Greg,2012,14.0
Van Avermaet Greg,2013,0.0
Van Avermaet Greg,2015,50.0
Van Avermaet Greg,2017,11.0
Van Avermaet Greg,2018,46.0
Van Bondt Geert,2003,0.0
Van Huffel Wim,2007,23.0
Van Hyfte Paul,2003,0.0
Van Impe Kevin,2004,0.0
Van den Broeck Jurgen,2005,0.0
Van den Broeck Jurgen,2006,0.0
Van den Broeck Jurgen,2007,0.0
Van den Broeck Jurgen,2015,0.0
Van der Sande Tosh,2013,30.0
Van der Sande Tosh,2014,16.0
Van der Sande Tosh,2016,0.0
Vandborg Brian,2009,0.0
Vandborg Brian,2012,0.0
Vande Velde Christian,2001,15.0
Vande Velde Christian,2006,37.0
Vande Velde Christian,2009,0.0
Vande Velde Christian,2010,0.0
Vande Velde Christian,2011,24.0
Vandenbergh Stijn,2018,0.0
Vandenbroucke Frank,2000,0.0
Vandewalle Kristof,2011,0.0
Vandewalle Kristof,2013,0.0
Vanendert Jelle,2014,0.0
Vanendert Jelle,2016,0.0
Vanmarcke Sep,2013,0.0
Vanmarcke Sep,2014,0.0
Vanmarcke Sep,2015,27.0
Vanmarcke Sep,2017,0.0
Vanmarcke Sep,2018,26.0
Vanotti Alessandro,2008,0.0
Vanotti Alessandro,2010,22.0
Vanotti Alessandro,2016,0.0
Vansevenant Wim,2004,0.0
Vansevenant Wim,2005,0.0
Vansevenant Wim,2007,0.0
Vansevenant Wim,2008,0.0
Vansummeren Johan,2008,0.0
Vansummeren Johan,2009,0.0
Vansummeren Johan,2012,0.0
Vansummeren Johan,2013,0.0
Vansummeren Johan,2014,0.0
Vanthourenhout Sven,2002,22.0
Vanzella Flavio,1998,0.0
Varocchi Alessandro,1999,0.0
Vasseur C\xe9dric,2001,0.0
Vasseur C\xe9dric,2005,0.0
Vaugrenard Benoit,2007,18.0
Vaugrenard Benoit,2008,0.0
Vaugrenard Benoit,2013,0.0
Vaugrenard Benoit,2018,0.0
Veikkanen Jussi,2005,0.0
Veikkanen Jussi,2007,0.0
Veikkanen Jussi,2009,0.0
Veikkanen Jussi,2010,0.0
Veikkanen Jussi,2011,0.0
Velasco Ivan,2007,0.0
Velasco Ivan,2009,0.0
Velasco Ivan,2012,0.0
Velits Martin,2011,0.0
Velits Martin,2014,0.0
Velits Peter,2009,50.0
Velits Peter,2011,19.0
Velits Peter,2012,24.0
Velits Peter,2013,44.0
Velo Marco,2006,0.0
Velo Marco,2008,0.0
Veneberg Thorwald,2002,0.0
Veneberg Thorwald,2004,30.0
Veneberg Thorwald,2005,0.0
Venter Jaco,2014,0.0
Venter Jaco,2017,0.0
Ventoso Francisco,2007,7.0
Ventoso Francisco,2011,0.0
Ventoso Francisco,2015,0.0
Verbrugghe Rik,2003,7.0
Verbrugghe Rik,2004,11.0
Verbrugghe Rik,2006,0.0
Verdugo Gorka,2008,0.0
Verdugo Gorka,2013,0.0
Verheyen Geert,2001,13.0
Verheyen Geert,2002,7.0
Verheyen Geert,2004,0.0
Verheyen Geert,2006,0.0
Vermote Julien,2015,0.0
Vermote Julien,2016,0.0
Vermote Julien,2018,0.0
Verona Carlos,2017,0.0
Verstrepen Johan,1999,0.0
Verstrepen Johan,2002,0.0
Vervaeke Louis,2017,0.0
Vetsch Patrick,1998,37.0
Vetsch Patrick,1999,67.0
Veuchelen Frederik,2013,0.0
Veuchelen Frederik,2014,0.0
Vichot Arthur,2015,0.0
Vichot Arthur,2017,30.0
Vichot Arthur,2018,63.0
Vicioso \xc1ngel,2006,129.0
Vierhouten Aart,2003,17.0
Vigano Davide,2009,42.0
Vigano Davide,2012,0.0
Vigano Davide,2013,0.0
Villella Davide,2016,0.0
Vinokourov Alexandre,2000,26.0
Vinokourov Alexandre,2001,132.0
Vinokourov Alexandre,2002,48.0
Vinokourov Alexandre,2003,209.0
Vinokourov Alexandre,2004,19.0
Vinther Troels,2012,0.0
Virenque Richard,2000,80.0
Visconti Giovanni,2006,0.0
Visconti Giovanni,2007,20.0
Visconti Giovanni,2008,12.0
Visconti Giovanni,2013,37.0
Vitoria David,2010,0.0
Viviani Elia,2012,18.0
Voeckler Thomas,2005,0.0
Voeckler Thomas,2009,0.0
Vogels Henk,2000,0.0
Vogondy Nicolas,1998,0.0
Voigt Jens,2005,35.0
Voigt Jens,2007,0.0
Voigt Jens,2008,20.0
Voigt Jens,2010,0.0
Voigt Jens,2011,0.0
Voigt Jens,2013,0.0
Von Flue Daniel,1998,0.0
Von Flue Daniel,1999,18.0
Vorganov Eduard,2010,10.0
Vorganov Eduard,2013,0.0
Voskamp Bart,2004,24.0
Vrecer Robert,2013,0.0
Wackermann Luca,2013,0.0
Wadecki Piotr,2001,14.0
Wadecki Piotr,2002,90.0
Wallays Jelle,2016,0.0
Wallays Jelle,2017,0.0
Warbasse Larry,2014,26.0
Warbasse Larry,2015,0.0
Warbasse Larry,2017,35.0
Warbasse Larry,2018,0.0
Watson Calvin,2018,0.0
Wauters Marc,1998,14.0
Wauters Marc,1999,30.0
Wauters Marc,2000,42.0
Wauters Marc,2001,17.0
Wauters Marc,2002,14.0
Wauters Marc,2004,17.0
Weening Pieter,2004,0.0
Weening Pieter,2006,0.0
Weening Pieter,2009,13.0
Weening Pieter,2011,0.0
Weening Pieter,2016,35.0
Weening Pieter,2017,0.0
Wegelius Charles,2002,41.0
Wegelius Charles,2005,0.0
Wegelius Charles,2006,16.0
Wegmann Fabian,2005,44.0
Wegmann Fabian,2010,13.0
Wegmann Fabian,2012,15.0
Wegmann Fabian,2013,0.0
Weigold Steffen,2003,0.0
Weissinger Ren\xe9,2007,14.0
Weissinger Ren\xe9,2008,0.0
Weissinger Ren\xe9,2009,0.0
Wellens Tim,2016,9.0
Wellens Tim,2017,24.0
Wellens Tim,2018,0.0
Wesemann Steffen,1998,0.0
Wesemann Steffen,1999,49.0
Wesemann Steffen,2000,75.0
Wesemann Steffen,2001,0.0
Wesemann Steffen,2002,0.0
Wesemann Steffen,2003,0.0
Wesemann Steffen,2004,0.0
Wesemann Steffen,2005,0.0
Westra Lieuwe,2010,0.0
Westra Lieuwe,2016,0.0
Weylandt Wouter,2009,16.0
White Matthew,1999,87.0
White Matthew,2001,0.0
White Matthew,2006,9.0
White Matthew,2007,0.0
Wiggins Bradley,2004,11.0
Wiggins Bradley,2014,0.0
Willett Kirk,2000,0.0
Wilson Matthew,2002,0.0
Wilson Matthew,2003,0.0
Wilson Matthew,2010,15.0
Wilson Matthew,2012,0.0
Wirz Guido,1998,0.0
Witecki Mariusz,2007,0.0
Woods Michael,2017,16.0
Wrolich Peter,2000,32.0
Wrolich Peter,2001,49.0
Wrolich Peter,2005,34.0
Wrolich Peter,2009,0.0
Wrolich Peter,2010,0.0
Wuyts Peter,2000,0.0
Wuyts Peter,2003,15.0
Wuyts Peter,2004,22.0
Wynants Maarten,2010,0.0
Wynants Maarten,2011,0.0
Wynants Maarten,2012,0.0
Wynants Maarten,2014,0.0
Wynants Maarten,2018,0.0
Wyss Danilo,2008,49.0
Wyss Danilo,2014,0.0
Wyss Danilo,2015,18.0
Wyss Danilo,2016,0.0
Wyss Marcel,2009,13.0
Wyss Marcel,2013,0.0
Wyss Marcel,2014,18.0
Wyss Marcel,2016,0.0
Xu Gang,2015,0.0
Yakovlev Serguei,2003,35.0
Yakovlev Serguei,2008,0.0
Yus Unai Emillio,2005,0.0
Z\xfclle Alex,2001,23.0
Z\xfclle Alex,2002,135.0
Z\xfclle Alex,2003,55.0
Z\xfclle Alex,2004,0.0
Zaballa Constantino,2006,15.0
Zabel Erik,1998,43.0
Zabel Erik,2001,109.0
Zabel Erik,2002,107.0
Zabel Erik,2006,85.0
Zabel Erik,2007,61.0
Zabel Erik,2008,64.0
Zabriskie David,2010,26.0
Zaccanti Filippo,2018,0.0
Zampieri Steve,2000,0.0
Zampieri Steve,2001,16.0
Zampieri Steve,2002,49.0
Zampieri Steve,2004,56.0
Zampieri Steve,2006,11.0
Zampieri Steve,2007,0.0
Zampieri Steve,2008,0.0
Zandio Xabier,2008,0.0
Zandio Xabier,2012,0.0
Zanetti Aldo,1998,0.0
Zanetti Mauro,1999,0.0
Zanetti Mauro,2000,26.0
Zanini Stefano,2000,55.0
Zanini Stefano,2003,0.0
Zanini Stefano,2006,0.0
Zanotti Marco,2002,19.0
Zanotti Marco,2004,10.0
Zanotti Marco,2005,13.0
Zarrabeitia Mikel,1999,87.0
Zattoni Gilberto,1999,0.0
Zaugg Oliver,2004,0.0
Zaugg Oliver,2006,10.0
Zaugg Oliver,2008,47.0
Zaugg Oliver,2009,87.0
Zaugg Oliver,2010,55.0
Zaugg Oliver,2013,0.0
Zaugg Oliver,2014,28.0
Zaugg Oliver,2016,0.0
Zberg Beat,1998,168.0
Zberg Beat,1999,66.0
Zberg Beat,2001,127.0
Zberg Beat,2002,20.0
Zberg Beat,2005,68.0
Zberg Beat,2006,28.0
Zberg Beat,2007,36.0
Zberg Markus,1998,67.0
Zberg Markus,1999,87.0
Zberg Markus,2000,76.0
Zberg Markus,2001,18.0
Zberg Markus,2002,68.0
Zberg Markus,2003,76.0
Zberg Markus,2004,0.0
Zberg Markus,2005,26.0
Zberg Markus,2006,31.0
Zberg Markus,2007,0.0
Zberg Markus,2008,107.0
Zepuntke Ruben,2016,0.0
Zintchenko Andrei,2004,0.0
Zoidl Riccardo,2016,0.0
Zubeldia Joseba,2006,0.0
Zucchi Simone,1999,15.0
Zucconi Pietro,2000,0.0
Zucconi Pietro,2001,0.0
Zucconi Pietro,2002,0.0
Zucconi Pietro,2003,9.0
Zumsteg Lukas,1998,0.0
Zumsteg Lukas,1999,0.0
Zumsteg Lukas,2000,0.0
Zumsteg Lukas,2001,0.0
de Buyst Jasper,2015,0.0
de Buyst Jasper,2018,0.0
de Greef Francis,2009,0.0
de Greef Francis,2011,29.0
de Greef Francis,2013,0.0
de Greef Francis,2014,0.0
de Greef Francis,2015,0.0
de Groot Bram,2006,0.0
de Jongh Steven,2006,0.0
de Jongh Steven,2008,0.0
de Jongh Steven,2009,0.0
de Kort Koen,2014,32.0
de Kort Koen,2015,0.0
de Kort Koen,2017,0.0
de Kort Koen,2018,0.0
de Lis Sergio,2009,0.0
de Maar Marc,2008,0.0
de Vreese Laurens,2014,12.0
de Vreese Laurens,2016,0.0
de Vries Berden,2016,0.0
de la Cruz David,2017,0.0
den Bakker Maarten,1998,0.0
den Bakker Maarten,1999,12.0
den Bakker Maarten,2000,39.0
den Bakker Maarten,2001,0.0
den Bakker Maarten,2004,0.0
den Bakker Maarten,2005,19.0
ten Dam Laurens,2007,0.0
ten Dam Laurens,2008,55.0
ten Dam Laurens,2010,0.0
ten Dam Laurens,2011,58.0
ten Dam Laurens,2012,26.0
ten Dam Laurens,2014,16.0
ten Dam Laurens,2015,12.0
ten Dam Laurens,2016,0.0
van Bon L\xe9on,1998,0.0
van Bon L\xe9on,1999,0.0
van Bon L\xe9on,2002,35.0
van Bon L\xe9on,2003,0.0
van Bon L\xe9on,2006,0.0
van Garderen Tejay,2011,122.0
van Garderen Tejay,2013,64.0
van Garderen Tejay,2016,97.0
van Garderen Tejay,2017,17.0
van Garderen Tejay,2018,26.0
van Genechten Jonas,2012,0.0
van Genechten Jonas,2014,38.0
van Goolen Jurgen,2003,40.0
van Goolen Jurgen,2004,26.0
van Goolen Jurgen,2006,30.0
van Goolen Jurgen,2007,0.0
van Heeswijk Max,1998,12.0
van Heeswijk Max,2005,0.0
van Heeswijk Max,2006,14.0
van Keirsbulck Guillaume,2013,11.0
van Leijen Joost,2010,0.0
van Poppel Boy,2013,40.0
van Poppel Boy,2017,0.0
van Poppel Danny,2014,40.0
van Poppel Danny,2016,19.0
van Poppel Danny,2017,0.0
van de Walle Jurgen,2010,16.0
van der Hoorn Taco,2017,0.0
van der Lijke Nick,2016,0.0
van der Lijke Nick,2017,0.0
