Age,BIB,Pnt,Prev,Rider,Rnk,Team,UCI,\u25bc\u25b2,stage,year
30,9,13.0,69.0,Thomas Geraint,76,Team Sky,,\u25bc7,12,2016
31,185,13.0,68.0,Martin Tony,77,Etixx - Quick Step,,\u25bc9,12,2016
26,213,13.0,72.0,Delaplace Anthony,78,Fortuneo - Vital Concept,,\u25bc6,12,2016
36,201,13.0,70.0,Gerrans Simon,79,ORICA-BikeExchange,,\u25bc9,12,2016
29,217,13.0,71.0,Perichon Pierre-Luc,80,Fortuneo - Vital Concept,,\u25bc9,12,2016
31,82,13.0,75.0,Breschel Matti,81,Cannondale-Drapac Pro Cycling Team,,\u25bc6,12,2016
23,47,13.0,74.0,Gougeard Alexis,82,AG2R La Mondiale,,\u25bc8,12,2016
27,99,11.0,77.0,van Garderen Tejay,83,BMC Racing Team,,\u25bc6,12,2016
29,81,11.0,76.0,Rolland Pierre,84,Cannondale-Drapac Pro Cycling Team,,\u25bc8,12,2016
30,115,11.0,78.0,Geschke Simon,85,Team Giant - Alpecin,,\u25bc7,12,2016
28,46,11.0,83.0,Gautier Cyril,86,AG2R La Mondiale,,\u25bc3,12,2016
27,113,11.0,79.0,Degenkolb John,87,Team Giant - Alpecin,,\u25bc8,12,2016
24,39,10.0,80.0,Valgren Michael,88,Tinkoff,,\u25bc8,12,2016
28,49,9.0,84.0,Vuillermoz Alexis,89,AG2R La Mondiale,,\u25bc5,12,2016
26,52,9.0,87.0,Bennett George,90,Team LottoNL-Jumbo,,\u25bc3,12,2016
29,73,9.0,85.0,Coppel J\xe9rome,91,IAM Cycling,,\u25bc6,12,2016
24,89,9.0,82.0,van Baarle Dylan,92,Cannondale-Drapac Pro Cycling Team,,\u25bc10,12,2016
31,219,8.0,88.0,Vachon Florian,93,Fortuneo - Vital Concept,,\u25bc5,12,2016
24,173,8.0,89.0,Duchesne Antoine,94,Direct Energie,,\u25bc5,12,2016
26,154,8.0,90.0,Cimolai Davide,95,Lampre - Merida,,\u25bc5,12,2016
24,157,7.0,108.0,Meintjes Louis,96,Lampre - Merida,,\u25b212,12,2016
24,111,7.0,91.0,Barguil Warren,97,Team Giant - Alpecin,,\u25bc6,12,2016
29,71,7.0,94.0,Frank Mathias,98,IAM Cycling,,\u25bc4,12,2016
32,28,7.0,92.0,Sanchez Luis Leon,99,Astana Pro Team,,\u25bc7,12,2016
28,194,7.0,93.0,Edet Nicolas,100,"Cofidis, Solutions Cr\xe9dits",,\u25bc7,12,2016
33,197,7.0,,Lemoine Cyril,101,"Cofidis, Solutions Cr\xe9dits",,-,12,2016
39,167,7.0,95.0,Henderson Gregory,102,Lotto Soudal,,\u25bc7,12,2016
28,142,7.0,96.0,Guarnieri Jacopo,103,Team Katusha,,\u25bc7,12,2016
27,132,7.0,97.0,Archbold Shane,104,Bora - Argon 18,,\u25bc7,12,2016
26,4,6.0,99.0,Landa Mikel,105,Team Sky,,\u25bc6,12,2016
27,106,6.0,101.0,Janse van Rensburg Reinardt,106,Team Dimension Data,,\u25bc5,12,2016
26,164,6.0,102.0,Debusschere Jens,107,Lotto Soudal,,\u25bc5,12,2016
29,8,6.0,100.0,Stannard Ian,108,Team Sky,,\u25bc8,12,2016
23,26,5.0,104.0,Lutsenko Alexey,109,Astana Pro Team,,\u25bc5,12,2016
26,149,4.0,106.0,Zakarin Ilnur,110,Team Katusha,,\u25bc4,12,2016
24,83,4.0,105.0,Craddock Lawson,111,Cannondale-Drapac Pro Cycling Team,,\u25bc6,12,2016
35,105,4.0,107.0,Eisel Bernhard,112,Team Dimension Data,,\u25bc5,12,2016
27,126,3.0,109.0,Reichenbach Sebastien,113,FDJ,,\u25bc4,12,2016
30,42,3.0,111.0,Bakelants Jan,114,AG2R La Mondiale,,\u25bc3,12,2016
24,188,3.0,110.0,Vakoc Petr,115,Etixx - Quick Step,,\u25bc5,12,2016
28,2,2.0,114.0,Henao Sergio Luis,116,Team Sky,,\u25bc2,12,2016
26,189,2.0,115.0,Vermote Julien,117,Etixx - Quick Step,,\u25bc2,12,2016
32,14,2.0,113.0,Erviti Imanol,118,Movistar Team,,\u25bc5,12,2016
26,7,2.0,112.0,Rowe Luke,119,Team Sky,,\u25bc7,12,2016
23,131,1.0,116.0,Buchmann Emanuel,120,Bora - Argon 18,,\u25bc4,12,2016
36,162,1.0,117.0,Bak Lars Ytting,121,Lotto Soudal,,\u25bc4,12,2016
26,32,309.0,1.0,Sagan Peter,1,Tinkoff,,-,13,2016
31,101,219.0,2.0,Cavendish Mark,2,Team Dimension Data,,-,13,2016
28,181,202.0,3.0,Kittel Marcel,3,Etixx - Quick Step,,-,13,2016
24,171,125.0,4.0,Coquard Bryan,4,Direct Energie,,-,13,2016
25,207,124.0,5.0,Matthews Michael,5,ORICA-BikeExchange,,-,13,2016
33,161,114.0,6.0,Greipel Andr\xe9,6,Lotto Soudal,,-,13,2016
31,98,112.0,7.0,Van Avermaet Greg,7,BMC Racing Team,,-,13,2016
29,163,106.0,8.0,De Gendt Thomas,8,Lotto Soudal,,-,13,2016
31,1,94.0,11.0,Froome Christopher,9,Team Sky,,\u25b22,13,2016
29,144,92.0,9.0,Kristoff Alexander,10,Team Katusha,,\u25bc1,13,2016
32,191,90.0,10.0,Navarro Daniel,11,"Cofidis, Solutions Cr\xe9dits",,\u25bc1,13,2016
35,104,68.0,13.0,Cummings Stephen,12,Team Dimension Data,,\u25b21,13,2016
26,37,60.0,14.0,Majka Rafa\u0142,13,Tinkoff,,\u25b21,13,2016
29,184,56.0,15.0,Martin Daniel,14,Etixx - Quick Step,,\u25b21,13,2016
23,196,56.0,16.0,Laporte Christophe,15,"Cofidis, Solutions Cr\xe9dits",,\u25b21,13,2016
25,114,54.0,34.0,Dumoulin Tom,16,Team Giant - Alpecin,,\u25b218,13,2016
33,72,53.0,19.0,Clement Stef,17,IAM Cycling,,\u25b22,13,2016
24,182,53.0,17.0,Alaphilippe Julian,18,Etixx - Quick Step,,\u25bc1,13,2016
31,205,52.0,18.0,Impey Daryl,19,ORICA-BikeExchange,,\u25bc1,13,2016
29,103,51.0,21.0,Boasson Hagen Edvald,20,Team Dimension Data,,\u25b21,13,2016
24,216,51.0,20.0,McLay Daniel,21,Fortuneo - Vital Concept,,\u25bc1,13,2016
24,67,47.0,22.0,Stuyven Jasper,22,Trek - Segafredo,,-,13,2016
32,107,46.0,23.0,Pauwels Serge,23,Team Dimension Data,,-,13,2016
31,133,42.0,30.0,B\xe1rta Jan,24,Bora - Argon 18,,\u25b26,13,2016
22,75,42.0,24.0,Enger Sondre Holst,25,IAM Cycling,,\u25bc1,13,2016
23,53,41.0,25.0,Groenewegen Dylan,26,Team LottoNL-Jumbo,,\u25bc1,13,2016
36,12,39.0,27.0,Valverde Alejandro,27,Movistar Team,,-,13,2016
23,209,38.0,26.0,Yates Adam,28,ORICA-BikeExchange,,\u25bc2,13,2016
37,141,38.0,28.0,Rodr\xedguez Joaquim,29,Team Katusha,,\u25bc1,13,2016
31,187,38.0,29.0,Sabatini Fabio,30,Etixx - Quick Step,,\u25bc1,13,2016
35,44,36.0,31.0,Dumoulin Samuel,31,AG2R La Mondiale,,-,13,2016
31,22,35.0,32.0,Nibali Vincenzo,32,Astana Pro Team,,-,13,2016
28,165,35.0,33.0,Gallopin Tony,33,Lotto Soudal,,-,13,2016
29,61,32.0,46.0,Mollema Bauke,34,Trek - Segafredo,,\u25b212,13,2016
29,151,32.0,35.0,Costa Rui,35,Lampre - Merida,,-,13,2016
27,54,32.0,36.0,Lindeman Bert-Jan,36,Team LottoNL-Jumbo,,-,13,2016
33,186,31.0,37.0,Richeze Ariel Maximiliano,37,Etixx - Quick Step,,-,13,2016
33,183,29.0,38.0,Keisse Iljo,38,Etixx - Quick Step,,-,13,2016
37,172,29.0,39.0,Chavanel Sylvain,39,Direct Energie,,-,13,2016
30,139,29.0,40.0,Voss Paul,40,Bora - Argon 18,,-,13,2016
28,16,27.0,41.0,Izagirre Gorka,41,Movistar Team,,-,13,2016
28,94,26.0,42.0,Caruso Damiano,42,BMC Racing Team,,-,13,2016
25,203,26.0,43.0,Durbridge Luke,43,ORICA-BikeExchange,,-,13,2016
30,36,24.0,44.0,Kreuziger Roman,44,Tinkoff,,-,13,2016
25,78,24.0,45.0,Naesen Oliver,45,IAM Cycling,,-,13,2016
31,33,24.0,55.0,Bodnar Maciej,46,Tinkoff,,\u25b29,13,2016
30,9,22.0,76.0,Thomas Geraint,47,Team Sky,,\u25b229,13,2016
35,136,22.0,47.0,Huzarski Bartosz,48,Bora - Argon 18,,\u25bc1,13,2016
27,109,22.0,48.0,Teklehaimanot Daniel,49,Team Dimension Data,,\u25bc1,13,2016
29,73,22.0,91.0,Coppel J\xe9rome,50,IAM Cycling,,\u25b241,13,2016
28,84,22.0,49.0,Howes Alex,51,Cannondale-Drapac Pro Cycling Team,,\u25bc2,13,2016
27,215,20.0,50.0,Fonseca Armindo,52,Fortuneo - Vital Concept,,\u25bc2,13,2016
28,134,20.0,51.0,Benedetti Cesare,53,Bora - Argon 18,,\u25bc2,13,2016
33,138,20.0,52.0,Schillinger Andreas,54,Bora - Argon 18,,\u25bc2,13,2016
26,77,20.0,53.0,Howard Leigh,55,IAM Cycling,,\u25bc2,13,2016
25,41,20.0,54.0,Bardet Romain,56,AG2R La Mondiale,,\u25bc2,13,2016
31,185,20.0,77.0,Martin Tony,57,Etixx - Quick Step,,\u25b220,13,2016
27,27,19.0,56.0,Rosa Diego,58,Astana Pro Team,,\u25bc2,13,2016
28,177,19.0,57.0,Sicard Romain,59,Direct Energie,,\u25bc2,13,2016
27,57,19.0,58.0,Vanmarcke Sep,60,Team LottoNL-Jumbo,,\u25bc2,13,2016
26,11,18.0,59.0,Quintana Nairo,61,Movistar Team,,\u25bc2,13,2016
31,91,18.0,60.0,Porte Richie,62,BMC Racing Team,,\u25bc2,13,2016
25,15,18.0,61.0,Herrada Jes\xfas,63,Movistar Team,,\u25bc2,13,2016
32,24,17.0,64.0,Grivko Andrei,64,Astana Pro Team,,-,13,2016
30,43,17.0,63.0,Ch\xe9rel Micka\xebl,65,AG2R La Mondiale,,\u25bc2,13,2016
37,179,17.0,65.0,Voeckler Thomas,66,Direct Energie,,\u25bc1,13,2016
31,152,17.0,66.0,Arashiro Yukiya,67,Lampre - Merida,,\u25bc1,13,2016
26,21,15.0,67.0,Aru Fabio,68,Astana Pro Team,,\u25bc1,13,2016
32,198,15.0,68.0,Mat\xe9 Luis \xc1ngel,69,"Cofidis, Solutions Cr\xe9dits",,\u25bc1,13,2016
27,19,15.0,,Oliveira Nelson,70,Movistar Team,,-,13,2016
32,55,15.0,69.0,Martens Paul,71,Team LottoNL-Jumbo,,\u25bc2,13,2016
36,63,15.0,70.0,Irizar Markel,72,Trek - Segafredo,,\u25bc2,13,2016
26,212,15.0,71.0,Breen Vegard,73,Fortuneo - Vital Concept,,\u25bc2,13,2016
25,51,14.0,72.0,Kelderman Wilco,74,Team LottoNL-Jumbo,,\u25bc2,13,2016
28,6,14.0,73.0,Poels Wout,75,Team Sky,,\u25bc2,13,2016
31,218,14.0,74.0,S\xf8rensen Chris Anker,76,Fortuneo - Vital Concept,,\u25bc2,13,2016
27,13,14.0,75.0,Anacona Winner,77,Movistar Team,,\u25bc2,13,2016
26,213,13.0,78.0,Delaplace Anthony,78,Fortuneo - Vital Concept,,-,13,2016
29,217,13.0,80.0,Perichon Pierre-Luc,79,Fortuneo - Vital Concept,,\u25b21,13,2016
31,82,13.0,81.0,Breschel Matti,80,Cannondale-Drapac Pro Cycling Team,,\u25b21,13,2016
23,47,13.0,82.0,Gougeard Alexis,81,AG2R La Mondiale,,\u25b21,13,2016
27,99,11.0,83.0,van Garderen Tejay,82,BMC Racing Team,,\u25b21,13,2016
29,81,11.0,84.0,Rolland Pierre,83,Cannondale-Drapac Pro Cycling Team,,\u25b21,13,2016
30,115,11.0,85.0,Geschke Simon,84,Team Giant - Alpecin,,\u25b21,13,2016
28,46,11.0,86.0,Gautier Cyril,85,AG2R La Mondiale,,\u25b21,13,2016
26,95,11.0,,Dennis Rohan,86,BMC Racing Team,,-,13,2016
27,113,11.0,87.0,Degenkolb John,87,Team Giant - Alpecin,,-,13,2016
24,39,10.0,88.0,Valgren Michael,88,Tinkoff,,-,13,2016
28,49,9.0,89.0,Vuillermoz Alexis,89,AG2R La Mondiale,,-,13,2016
26,52,9.0,90.0,Bennett George,90,Team LottoNL-Jumbo,,-,13,2016
24,89,9.0,92.0,van Baarle Dylan,91,Cannondale-Drapac Pro Cycling Team,,\u25b21,13,2016
27,17,8.0,,Izagirre Ion,92,Movistar Team,,-,13,2016
31,219,8.0,93.0,Vachon Florian,93,Fortuneo - Vital Concept,,-,13,2016
24,173,8.0,94.0,Duchesne Antoine,94,Direct Energie,,-,13,2016
26,154,8.0,95.0,Cimolai Davide,95,Lampre - Merida,,-,13,2016
24,157,7.0,96.0,Meintjes Louis,96,Lampre - Merida,,-,13,2016
24,111,7.0,97.0,Barguil Warren,97,Team Giant - Alpecin,,-,13,2016
29,71,7.0,98.0,Frank Mathias,98,IAM Cycling,,-,13,2016
32,28,7.0,99.0,Sanchez Luis Leon,99,Astana Pro Team,,-,13,2016
28,194,7.0,100.0,Edet Nicolas,100,"Cofidis, Solutions Cr\xe9dits",,-,13,2016
33,197,7.0,101.0,Lemoine Cyril,101,"Cofidis, Solutions Cr\xe9dits",,-,13,2016
39,167,7.0,102.0,Henderson Gregory,102,Lotto Soudal,,-,13,2016
28,142,7.0,103.0,Guarnieri Jacopo,103,Team Katusha,,-,13,2016
27,132,7.0,104.0,Archbold Shane,104,Bora - Argon 18,,-,13,2016
26,4,6.0,105.0,Landa Mikel,105,Team Sky,,-,13,2016
27,106,6.0,106.0,Janse van Rensburg Reinardt,106,Team Dimension Data,,-,13,2016
26,164,6.0,107.0,Debusschere Jens,107,Lotto Soudal,,-,13,2016
29,8,6.0,108.0,Stannard Ian,108,Team Sky,,-,13,2016
23,26,5.0,109.0,Lutsenko Alexey,109,Astana Pro Team,,-,13,2016
26,149,4.0,110.0,Zakarin Ilnur,110,Team Katusha,,-,13,2016
24,83,4.0,111.0,Craddock Lawson,111,Cannondale-Drapac Pro Cycling Team,,-,13,2016
35,105,4.0,112.0,Eisel Bernhard,112,Team Dimension Data,,-,13,2016
27,126,3.0,113.0,Reichenbach Sebastien,113,FDJ,,-,13,2016
30,42,3.0,114.0,Bakelants Jan,114,AG2R La Mondiale,,-,13,2016
24,188,3.0,115.0,Vakoc Petr,115,Etixx - Quick Step,,-,13,2016
28,2,2.0,116.0,Henao Sergio Luis,116,Team Sky,,-,13,2016
32,14,2.0,118.0,Erviti Imanol,117,Movistar Team,,\u25b21,13,2016
26,189,2.0,117.0,Vermote Julien,118,Etixx - Quick Step,,\u25bc1,13,2016
26,7,2.0,119.0,Rowe Luke,119,Team Sky,,-,13,2016
23,131,1.0,120.0,Buchmann Emanuel,120,Bora - Argon 18,,-,13,2016
36,162,1.0,121.0,Bak Lars Ytting,121,Lotto Soudal,,-,13,2016
26,32,340.0,1.0,Sagan Peter,1,Tinkoff,,-,14,2016
31,101,278.0,2.0,Cavendish Mark,2,Team Dimension Data,,-,14,2016
28,181,228.0,3.0,Kittel Marcel,3,Etixx - Quick Step,,-,14,2016
24,171,145.0,4.0,Coquard Bryan,4,Direct Energie,,-,14,2016
34,161,128.0,6.0,Greipel Andr\xe9,5,Lotto Soudal,,\u25b21,14,2016
25,207,127.0,5.0,Matthews Michael,6,ORICA-BikeExchange,,\u25bc1,14,2016
29,144,122.0,10.0,Kristoff Alexander,7,Team Katusha,,\u25b23,14,2016
31,98,112.0,7.0,Van Avermaet Greg,8,BMC Racing Team,,\u25bc1,14,2016
29,163,106.0,8.0,De Gendt Thomas,9,Lotto Soudal,,\u25bc1,14,2016
31,1,94.0,9.0,Froome Christopher,10,Team Sky,,\u25bc1,14,2016
32,191,90.0,11.0,Navarro Daniel,11,"Cofidis, Solutions Cr\xe9dits",,-,14,2016
35,104,68.0,12.0,Cummings Stephen,12,Team Dimension Data,,-,14,2016
23,196,64.0,15.0,Laporte Christophe,13,"Cofidis, Solutions Cr\xe9dits",,\u25b22,14,2016
26,37,60.0,13.0,Majka Rafa\u0142,14,Tinkoff,,\u25bc1,14,2016
29,184,56.0,14.0,Martin Daniel,15,Etixx - Quick Step,,\u25bc1,14,2016
25,114,54.0,16.0,Dumoulin Tom,16,Team Giant - Alpecin,,-,14,2016
33,72,53.0,17.0,Clement Stef,17,IAM Cycling,,-,14,2016
24,182,53.0,18.0,Alaphilippe Julian,18,Etixx - Quick Step,,-,14,2016
31,205,52.0,19.0,Impey Daryl,19,ORICA-BikeExchange,,-,14,2016
29,103,51.0,20.0,Boasson Hagen Edvald,20,Team Dimension Data,,-,14,2016
24,216,51.0,21.0,McLay Daniel,21,Fortuneo - Vital Concept,,-,14,2016
24,67,47.0,22.0,Stuyven Jasper,22,Trek - Segafredo,,-,14,2016
23,53,47.0,26.0,Groenewegen Dylan,23,Team LottoNL-Jumbo,,\u25b23,14,2016
32,107,46.0,23.0,Pauwels Serge,24,Team Dimension Data,,\u25bc1,14,2016
31,187,44.0,30.0,Sabatini Fabio,25,Etixx - Quick Step,,\u25b25,14,2016
35,44,43.0,31.0,Dumoulin Samuel,26,AG2R La Mondiale,,\u25b25,14,2016
31,133,42.0,24.0,B\xe1rta Jan,27,Bora - Argon 18,,\u25bc3,14,2016
22,75,42.0,25.0,Enger Sondre Holst,28,IAM Cycling,,\u25bc3,14,2016
28,134,40.0,53.0,Benedetti Cesare,29,Bora - Argon 18,,\u25b224,14,2016
36,12,39.0,27.0,Valverde Alejandro,30,Movistar Team,,\u25bc3,14,2016
28,84,39.0,51.0,Howes Alex,31,Cannondale-Drapac Pro Cycling Team,,\u25b220,14,2016
23,209,38.0,28.0,Yates Adam,32,ORICA-BikeExchange,,\u25bc4,14,2016
37,141,38.0,29.0,Rodr\xedguez Joaquim,33,Team Katusha,,\u25bc4,14,2016
33,186,38.0,37.0,Richeze Ariel Maximiliano,34,Etixx - Quick Step,,\u25b23,14,2016
31,22,35.0,32.0,Nibali Vincenzo,35,Astana Pro Team,,\u25bc3,14,2016
28,165,35.0,33.0,Gallopin Tony,36,Lotto Soudal,,\u25bc3,14,2016
29,61,32.0,34.0,Mollema Bauke,37,Trek - Segafredo,,\u25bc3,14,2016
29,151,32.0,35.0,Costa Rui,38,Lampre - Merida,,\u25bc3,14,2016
27,54,32.0,36.0,Lindeman Bert-Jan,39,Team LottoNL-Jumbo,,\u25bc3,14,2016
33,183,29.0,38.0,Keisse Iljo,40,Etixx - Quick Step,,\u25bc2,14,2016
37,172,29.0,39.0,Chavanel Sylvain,41,Direct Energie,,\u25bc2,14,2016
30,139,29.0,40.0,Voss Paul,42,Bora - Argon 18,,\u25bc2,14,2016
27,113,29.0,87.0,Degenkolb John,43,Team Giant - Alpecin,,\u25b244,14,2016
28,16,27.0,41.0,Izagirre Gorka,44,Movistar Team,,\u25bc3,14,2016
28,94,26.0,42.0,Caruso Damiano,45,BMC Racing Team,,\u25bc3,14,2016
25,203,26.0,43.0,Durbridge Luke,46,ORICA-BikeExchange,,\u25bc3,14,2016
30,36,24.0,44.0,Kreuziger Roman,47,Tinkoff,,\u25bc3,14,2016
25,78,24.0,45.0,Naesen Oliver,48,IAM Cycling,,\u25bc3,14,2016
31,33,24.0,46.0,Bodnar Maciej,49,Tinkoff,,\u25bc3,14,2016
31,185,23.0,57.0,Martin Tony,50,Etixx - Quick Step,,\u25b27,14,2016
30,9,22.0,47.0,Thomas Geraint,51,Team Sky,,\u25bc4,14,2016
35,136,22.0,48.0,Huzarski Bartosz,52,Bora - Argon 18,,\u25bc4,14,2016
27,109,22.0,49.0,Teklehaimanot Daniel,53,Team Dimension Data,,\u25bc4,14,2016
29,73,22.0,50.0,Coppel J\xe9rome,54,IAM Cycling,,\u25bc4,14,2016
27,215,20.0,52.0,Fonseca Armindo,55,Fortuneo - Vital Concept,,\u25bc3,14,2016
33,138,20.0,54.0,Schillinger Andreas,56,Bora - Argon 18,,\u25bc2,14,2016
26,77,20.0,55.0,Howard Leigh,57,IAM Cycling,,\u25bc2,14,2016
25,41,20.0,56.0,Bardet Romain,58,AG2R La Mondiale,,\u25bc2,14,2016
27,27,19.0,58.0,Rosa Diego,59,Astana Pro Team,,\u25bc1,14,2016
28,177,19.0,59.0,Sicard Romain,60,Direct Energie,,\u25bc1,14,2016
27,57,19.0,60.0,Vanmarcke Sep,61,Team LottoNL-Jumbo,,\u25bc1,14,2016
26,11,18.0,61.0,Quintana Nairo,62,Movistar Team,,\u25bc1,14,2016
31,91,18.0,62.0,Porte Richie,63,BMC Racing Team,,\u25bc1,14,2016
25,15,18.0,63.0,Herrada Jes\xfas,64,Movistar Team,,\u25bc1,14,2016
26,154,18.0,95.0,Cimolai Davide,65,Lampre - Merida,,\u25b230,14,2016
32,24,17.0,64.0,Grivko Andrei,66,Astana Pro Team,,\u25bc2,14,2016
30,43,17.0,65.0,Ch\xe9rel Micka\xebl,67,AG2R La Mondiale,,\u25bc2,14,2016
37,179,17.0,66.0,Voeckler Thomas,68,Direct Energie,,\u25bc2,14,2016
31,152,17.0,67.0,Arashiro Yukiya,69,Lampre - Merida,,\u25bc2,14,2016
26,21,15.0,68.0,Aru Fabio,70,Astana Pro Team,,\u25bc2,14,2016
32,198,15.0,69.0,Mat\xe9 Luis \xc1ngel,71,"Cofidis, Solutions Cr\xe9dits",,\u25bc2,14,2016
33,128,15.0,,Roy J\xe9r\xe9my,72,FDJ,,-,14,2016
27,19,15.0,70.0,Oliveira Nelson,73,Movistar Team,,\u25bc3,14,2016
32,55,15.0,71.0,Martens Paul,74,Team LottoNL-Jumbo,,\u25bc3,14,2016
36,63,15.0,72.0,Irizar Markel,75,Trek - Segafredo,,\u25bc3,14,2016
26,212,15.0,73.0,Breen Vegard,76,Fortuneo - Vital Concept,,\u25bc3,14,2016
25,51,14.0,74.0,Kelderman Wilco,77,Team LottoNL-Jumbo,,\u25bc3,14,2016
28,6,14.0,75.0,Poels Wout,78,Team Sky,,\u25bc3,14,2016
31,218,14.0,76.0,S\xf8rensen Chris Anker,79,Fortuneo - Vital Concept,,\u25bc3,14,2016
27,13,14.0,77.0,Anacona Winner,80,Movistar Team,,\u25bc3,14,2016
37,74,13.0,,Elmiger Martin,81,IAM Cycling,,-,14,2016
26,213,13.0,78.0,Delaplace Anthony,82,Fortuneo - Vital Concept,,\u25bc4,14,2016
29,217,13.0,79.0,Perichon Pierre-Luc,83,Fortuneo - Vital Concept,,\u25bc4,14,2016
23,47,13.0,81.0,Gougeard Alexis,84,AG2R La Mondiale,,\u25bc3,14,2016
27,99,11.0,82.0,van Garderen Tejay,85,BMC Racing Team,,\u25bc3,14,2016
29,81,11.0,83.0,Rolland Pierre,86,Cannondale-Drapac Pro Cycling Team,,\u25bc3,14,2016
30,115,11.0,84.0,Geschke Simon,87,Team Giant - Alpecin,,\u25bc3,14,2016
28,46,11.0,85.0,Gautier Cyril,88,AG2R La Mondiale,,\u25bc3,14,2016
26,95,11.0,86.0,Dennis Rohan,89,BMC Racing Team,,\u25bc3,14,2016
24,39,10.0,88.0,Valgren Michael,90,Tinkoff,,\u25bc2,14,2016
28,49,9.0,89.0,Vuillermoz Alexis,91,AG2R La Mondiale,,\u25bc2,14,2016
26,52,9.0,90.0,Bennett George,92,Team LottoNL-Jumbo,,\u25bc2,14,2016
24,89,9.0,91.0,van Baarle Dylan,93,Cannondale-Drapac Pro Cycling Team,,\u25bc2,14,2016
27,17,8.0,92.0,Izagirre Ion,94,Movistar Team,,\u25bc2,14,2016
31,219,8.0,93.0,Vachon Florian,95,Fortuneo - Vital Concept,,\u25bc2,14,2016
24,173,8.0,94.0,Duchesne Antoine,96,Direct Energie,,\u25bc2,14,2016
24,157,7.0,96.0,Meintjes Louis,97,Lampre - Merida,,\u25bc1,14,2016
24,111,7.0,97.0,Barguil Warren,98,Team Giant - Alpecin,,\u25bc1,14,2016
32,28,7.0,99.0,Sanchez Luis Leon,99,Astana Pro Team,,-,14,2016
28,194,7.0,100.0,Edet Nicolas,100,"Cofidis, Solutions Cr\xe9dits",,-,14,2016
33,197,7.0,101.0,Lemoine Cyril,101,"Cofidis, Solutions Cr\xe9dits",,-,14,2016
39,167,7.0,102.0,Henderson Gregory,102,Lotto Soudal,,-,14,2016
28,142,7.0,103.0,Guarnieri Jacopo,103,Team Katusha,,-,14,2016
27,132,7.0,104.0,Archbold Shane,104,Bora - Argon 18,,-,14,2016
26,4,6.0,105.0,Landa Mikel,105,Team Sky,,-,14,2016
27,106,6.0,106.0,Janse van Rensburg Reinardt,106,Team Dimension Data,,-,14,2016
26,164,6.0,107.0,Debusschere Jens,107,Lotto Soudal,,-,14,2016
29,8,6.0,108.0,Stannard Ian,108,Team Sky,,-,14,2016
36,162,6.0,121.0,Bak Lars Ytting,109,Lotto Soudal,,\u25b212,14,2016
23,26,5.0,109.0,Lutsenko Alexey,110,Astana Pro Team,,\u25bc1,14,2016
24,188,5.0,115.0,Vakoc Petr,111,Etixx - Quick Step,,\u25b24,14,2016
25,135,5.0,,Bennett Sam,112,Bora - Argon 18,,-,14,2016
26,149,4.0,110.0,Zakarin Ilnur,113,Team Katusha,,\u25bc3,14,2016
24,83,4.0,111.0,Craddock Lawson,114,Cannondale-Drapac Pro Cycling Team,,\u25bc3,14,2016
28,87,4.0,,Navardauskas Ramunas,115,Cannondale-Drapac Pro Cycling Team,,-,14,2016
36,112,4.0,,Curvers Roy,116,Team Giant - Alpecin,,-,14,2016
35,105,4.0,112.0,Eisel Bernhard,117,Team Dimension Data,,\u25bc5,14,2016
27,126,3.0,113.0,Reichenbach Sebastien,118,FDJ,,\u25bc5,14,2016
30,42,3.0,114.0,Bakelants Jan,119,AG2R La Mondiale,,\u25bc5,14,2016
28,2,2.0,116.0,Henao Sergio Luis,120,Team Sky,,\u25bc4,14,2016
38,204,2.0,,Hayman Mathew,121,ORICA-BikeExchange,,-,14,2016
32,14,2.0,117.0,Erviti Imanol,122,Movistar Team,,\u25bc5,14,2016
26,189,2.0,118.0,Vermote Julien,123,Etixx - Quick Step,,\u25bc5,14,2016
26,7,2.0,119.0,Rowe Luke,124,Team Sky,,\u25bc5,14,2016
23,131,1.0,120.0,Buchmann Emanuel,125,Bora - Argon 18,,\u25bc5,14,2016
25,102,1.0,,Berhane Natnael,126,Team Dimension Data,,-,14,2016
26,32,340.0,1.0,Sagan Peter,1,Tinkoff,,-,15,2016
31,101,278.0,2.0,Cavendish Mark,2,Team Dimension Data,,-,15,2016
28,181,228.0,3.0,Kittel Marcel,3,Etixx - Quick Step,,-,15,2016
24,171,145.0,4.0,Coquard Bryan,4,Direct Energie,,-,15,2016
34,161,128.0,5.0,Greipel Andr\xe9,5,Lotto Soudal,,-,15,2016
25,207,127.0,6.0,Matthews Michael,6,ORICA-BikeExchange,,-,15,2016
29,144,122.0,7.0,Kristoff Alexander,7,Team Katusha,,-,15,2016
31,98,112.0,8.0,Van Avermaet Greg,8,BMC Racing Team,,-,15,2016
29,163,106.0,9.0,De Gendt Thomas,9,Lotto Soudal,,-,15,2016
32,191,105.0,11.0,Navarro Daniel,10,"Cofidis, Solutions Cr\xe9dits",,\u25b21,15,2016
31,1,96.0,10.0,Froome Christopher,11,Team Sky,,\u25bc1,15,2016
26,37,94.0,14.0,Majka Rafa\u0142,12,Tinkoff,,\u25b22,15,2016
32,107,76.0,24.0,Pauwels Serge,13,Team Dimension Data,,\u25b211,15,2016
35,104,68.0,12.0,Cummings Stephen,14,Team Dimension Data,,\u25bc2,15,2016
33,72,66.0,17.0,Clement Stef,15,IAM Cycling,,\u25b22,15,2016
