Age,BIB,Pnt,Prev,Rider,Rnk,Team,UCI,\u25bc\u25b2,stage,year
24,89,52,30.0,Yates Simon,23,ORICA-Scott,,\u25b27,16,2017
33,46,50,22.0,Roche Nicolas,24,BMC Racing Team,,\u25bc2,16,2017
25,211,48,23.0,McLay Daniel,25,Fortuneo - Oscaro,,\u25bc2,16,2017
29,68,47,24.0,Swift Ben,26,UAE Team Emirates,,\u25bc2,16,2017
28,119,44,27.0,Selig R\xfcdiger,27,BORA - hansgrohe,,-,16,2017
27,21,43,28.0,Quintana Nairo,28,Movistar Team,,-,16,2017
30,37,42,29.0,Mollema Bauke,29,Trek - Segafredo,,-,16,2017
27,6,41,31.0,Landa Mikel,30,Team Sky,,\u25b21,16,2017
28,69,38,32.0,Ulissi Diego,31,UAE Team Emirates,,\u25b21,16,2017
32,102,37,33.0,Bauer Jack,32,Quick-Step Floors,,\u25b21,16,2017
31,107,35,34.0,Stybar Zdenek,33,Quick-Step Floors,,\u25b21,16,2017
30,212,34,35.0,Bouet Maxime,34,Fortuneo - Oscaro,,\u25b21,16,2017
30,205,33,36.0,Offredo Yoann,35,Wanty - Groupe Gobert,,\u25b21,16,2017
32,112,32,49.0,Bodnar Maciej,36,BORA - hansgrohe,,\u25b213,16,2017
27,166,29,37.0,Roglic Primoz,37,Team LottoNL-Jumbo,,-,16,2017
23,44,29,38.0,K\xfcng Stefan,38,BMC Racing Team,,-,16,2017
23,128,28,39.0,Politt Nils,39,Team Katusha - Alpecin,,-,16,2017
25,61,28,40.0,Meintjes Louis,40,UAE Team Emirates,,-,16,2017
34,31,28,41.0,Contador Alberto,41,Trek - Segafredo,,-,16,2017
23,172,26,42.0,Boudat Thomas,42,Direct Energie,,-,16,2017
31,145,26,43.0,Geschke Simon,43,Team Sunweb,,-,16,2017
31,43,26,46.0,De Marchi Alessandro,44,BMC Racing Team,,\u25b22,16,2017
30,209,26,44.0,Vanspeybrouck Pieter,45,Wanty - Groupe Gobert,,\u25bc1,16,2017
38,174,25,45.0,Chavanel Sylvain,46,Direct Energie,,\u25bc1,16,2017
28,215,25,62.0,Hardy Romain,47,Fortuneo - Oscaro,,\u25b215,16,2017
27,5,25,51.0,Kwiatkowski Michal,48,Team Sky,,\u25b23,16,2017
32,106,25,47.0,Sabatini Fabio,49,Quick-Step Floors,,\u25bc2,16,2017
28,87,23,,Keukeleire Jens,50,ORICA-Scott,,-,16,2017
38,171,23,48.0,Voeckler Thomas,51,Direct Energie,,\u25bc3,16,2017
24,201,22,50.0,Martin Guillaume,52,Wanty - Groupe Gobert,,\u25bc2,16,2017
25,189,22,52.0,van Baarle Dylan,53,Cannondale-Drapac Pro Cycling Team,,\u25bc1,16,2017
26,176,21,53.0,Petit Adrien,54,Direct Energie,,\u25bc1,16,2017
27,186,21,54.0,Phinney Taylor,55,Cannondale-Drapac Pro Cycling Team,,\u25bc1,16,2017
33,66,20,55.0,Marcato Marco,56,UAE Team Emirates,,\u25bc1,16,2017
26,208,20,56.0,van Keirsbulck Guillaume,57,Wanty - Groupe Gobert,,\u25bc1,16,2017
26,184,19,58.0,Brown Nathan,58,Cannondale-Drapac Pro Cycling Team,,-,16,2017
29,178,19,59.0,Sicard Romain,59,Direct Energie,,-,16,2017
32,121,19,60.0,Martin Tony,60,Team Katusha - Alpecin,,-,16,2017
26,122,19,61.0,Haller Marco,61,Team Katusha - Alpecin,,-,16,2017
28,146,18,105.0,Sinkeldam Ramon,62,Team Sunweb,,\u25b243,16,2017
31,88,17,63.0,Kreuziger Roman,63,ORICA-Scott,,-,16,2017
30,216,17,64.0,Perichon Pierre-Luc,64,Fortuneo - Oscaro,,-,16,2017
23,182,17,65.0,Bettiol Alberto,65,Cannondale-Drapac Pro Cycling Team,,-,16,2017
24,116,17,66.0,McCarthy Jay,66,BORA - hansgrohe,,-,16,2017
22,214,17,67.0,Gesbert Elie,67,Fortuneo - Oscaro,,-,16,2017
28,65,17,68.0,Laengen Vegard Stake,68,UAE Team Emirates,,-,16,2017
24,154,17,,Laporte Christophe,69,"Cofidis, Solutions Cr\xe9dits",,-,16,2017
27,72,17,69.0,Cimolai Davide,70,FDJ,,\u25bc1,16,2017
29,19,15,70.0,Vuillermoz Alexis,71,AG2R La Mondiale,,\u25bc1,16,2017
33,177,15,71.0,Quemeneur Perrig,72,Direct Energie,,\u25bc1,16,2017
36,3,15,73.0,Kiryienka Vasil,73,Team Sky,,-,16,2017
36,175,15,74.0,Gene Yohann,74,Direct Energie,,-,16,2017
30,217,15,72.0,Pichon Laurent,75,Fortuneo - Oscaro,,\u25bc3,16,2017
31,49,14,75.0,Wyss Danilo,76,BMC Racing Team,,\u25bc1,16,2017
27,24,13,76.0,Betancur Carlos,77,Movistar Team,,\u25bc1,16,2017
25,58,13,77.0,Valgren Michael,78,Astana Pro Team,,\u25bc1,16,2017
36,136,13,78.0,Hansen Adam,79,Lotto Soudal,,\u25bc1,16,2017
23,129,13,79.0,Zabel Rick,80,Team Katusha - Alpecin,,\u25bc1,16,2017
31,123,13,80.0,Hollenstein Reto,81,Team Katusha - Alpecin,,\u25bc1,16,2017
25,142,12,81.0,Arndt Nikias,82,Team Sunweb,,\u25bc1,16,2017
34,157,11,82.0,Navarro Daniel,83,"Cofidis, Solutions Cr\xe9dits",,\u25bc1,16,2017
24,85,11,,Howson Damien,84,ORICA-Scott,,-,16,2017
24,167,11,83.0,Roosen Timo,85,Team LottoNL-Jumbo,,\u25bc2,16,2017
29,42,10,84.0,Caruso Damiano,86,BMC Racing Team,,\u25bc2,16,2017
33,7,10,85.0,Nieve Mikel,87,Team Sky,,\u25bc2,16,2017
27,81,10,,Chaves Johan Esteban,88,ORICA-Scott,,-,16,2017
34,32,10,86.0,de Kort Koen,89,Trek - Segafredo,,\u25bc3,16,2017
36,4,10,102.0,Knees Christian,90,Team Sky,,\u25b212,16,2017
27,78,9,87.0,Pinot Thibaut,91,FDJ,,\u25bc4,16,2017
36,82,9,,Albasini Michael,92,ORICA-Scott,,-,16,2017
24,207,9,88.0,Smith Dion,93,Wanty - Groupe Gobert,,\u25bc5,16,2017
36,93,9,108.0,Cummings Stephen,94,Team Dimension Data,,\u25b214,16,2017
32,137,9,89.0,Roelandts Jurgen,95,Lotto Soudal,,\u25bc6,16,2017
33,96,8,90.0,Pauwels Serge,96,Team Dimension Data,,\u25bc6,16,2017
29,153,8,91.0,Edet Nicolas,97,"Cofidis, Solutions Cr\xe9dits",,\u25bc6,16,2017
29,206,8,92.0,Pasqualon Andrea,98,Wanty - Groupe Gobert,,\u25bc6,16,2017
36,194,8,93.0,Bozic Borut,99,Bahrain Merida Pro Cycling Team,,\u25bc6,16,2017
29,16,7,94.0,Gautier Cyril,100,AG2R La Mondiale,,\u25bc6,16,2017
26,126,7,95.0,Lammertink Maurits,101,Team Katusha - Alpecin,,\u25bc6,16,2017
28,38,6,96.0,Pantano Jarlinson,102,Trek - Segafredo,,\u25bc6,16,2017
28,95,6,,Janse van Rensburg Reinardt,103,Team Dimension Data,,-,16,2017
31,159,6,97.0,Simon Julien,104,"Cofidis, Solutions Cr\xe9dits",,\u25bc7,16,2017
33,54,6,98.0,Grivko Andrei,105,Astana Pro Team,,\u25bc7,16,2017
24,148,6,99.0,Teunissen Mike,106,Team Sunweb,,\u25bc7,16,2017
37,144,6,101.0,Curvers Roy,107,Team Sunweb,,\u25bc6,16,2017
31,193,6,100.0,Bole Grega,108,Bahrain Merida Pro Cycling Team,,\u25bc8,16,2017
32,149,6,,Timmer Albert,109,Team Sunweb,,-,16,2017
33,26,5,104.0,Erviti Imanol,110,Movistar Team,,\u25bc6,16,2017
32,219,5,103.0,Vachon Florian,111,Fortuneo - Oscaro,,\u25bc8,16,2017
35,45,4,106.0,Moinard Ama\xebl,112,BMC Racing Team,,\u25bc6,16,2017
27,77,4,107.0,Molard Rudy,113,FDJ,,\u25bc6,16,2017
23,17,3,109.0,Latour Pierre,114,AG2R La Mondiale,,\u25bc5,16,2017
24,113,3,110.0,Buchmann Emanuel,115,BORA - hansgrohe,,\u25bc5,16,2017
29,2,3,111.0,Henao Sergio Luis,116,Team Sky,,\u25bc5,16,2017
26,18,3,112.0,Naesen Oliver,117,AG2R La Mondiale,,\u25bc5,16,2017
35,138,3,113.0,Sieberg Marcel,118,Lotto Soudal,,\u25bc5,16,2017
32,86,2,114.0,Impey Daryl,119,ORICA-Scott,,\u25bc5,16,2017
33,165,2,115.0,Martens Paul,120,Team LottoNL-Jumbo,,\u25bc5,16,2017
27,98,2,,Thwaites Scott,121,Team Dimension Data,,-,16,2017
24,28,2,116.0,S\xfctterlin Jasha,122,Movistar Team,,\u25bc6,16,2017
27,8,2,117.0,Rowe Luke,123,Team Sky,,\u25bc6,16,2017
30,25,1,118.0,Castroviejo Jonathan,124,Movistar Team,,\u25bc6,16,2017
26,141,364,2.0,Matthews Michael,1,Team Sunweb,,\u25b21,17,2017
35,131,204,3.0,Greipel Andr\xe9,2,Lotto Soudal,,\u25b21,17,2017
30,125,158,4.0,Kristoff Alexander,3,Team Katusha - Alpecin,,\u25b21,17,2017
27,197,143,5.0,Colbrelli Sonny,4,Bahrain Merida Pro Cycling Team,,\u25b21,17,2017
30,92,140,6.0,Boasson Hagen Edvald,5,Team Dimension Data,,\u25b21,17,2017
32,1,105,8.0,Froome Christopher,6,Team Sky,,\u25b22,17,2017
30,105,98,9.0,Martin Daniel,7,Quick-Step Floors,,\u25b22,17,2017
24,163,94,7.0,Groenewegen Dylan,8,Team LottoNL-Jumbo,,\u25bc1,17,2017
30,134,93,13.0,De Gendt Thomas,9,Lotto Soudal,,\u25b24,17,2017
30,188,87,14.0,Uran Rigoberto,10,Cannondale-Drapac Pro Cycling Team,,\u25b24,17,2017
27,51,84,11.0,Aru Fabio,11,Astana Pro Team,,-,17,2017
25,143,80,16.0,Barguil Warren,12,Team Sunweb,,\u25b24,17,2017
26,11,79,17.0,Bardet Romain,13,AG2R La Mondiale,,\u25b24,17,2017
28,33,79,10.0,Degenkolb John,14,Trek - Segafredo,,\u25bc4,17,2017
26,151,78,12.0,Bouhanni Nacer,15,"Cofidis, Solutions Cr\xe9dits",,\u25bc3,17,2017
29,135,70,15.0,Gallopin Tony,16,Lotto Soudal,,\u25bc1,17,2017
32,48,63,18.0,Van Avermaet Greg,17,BMC Racing Team,,\u25b21,17,2017
29,68,60,26.0,Swift Ben,18,UAE Team Emirates,,\u25b28,17,2017
24,173,58,19.0,Calmejane Lilian,19,Direct Energie,,-,17,2017
23,133,57,20.0,Benoot Tiesj,20,Lotto Soudal,,-,17,2017
31,12,57,21.0,Bakelants Jan,21,AG2R La Mondiale,,-,17,2017
27,202,54,22.0,Backaert Frederik,22,Wanty - Groupe Gobert,,-,17,2017
24,89,54,23.0,Yates Simon,23,ORICA-Scott,,-,17,2017
27,6,51,30.0,Landa Mikel,24,Team Sky,,\u25b26,17,2017
30,37,50,29.0,Mollema Bauke,25,Trek - Segafredo,,\u25b24,17,2017
33,46,50,24.0,Roche Nicolas,26,BMC Racing Team,,\u25bc2,17,2017
27,166,49,37.0,Roglic Primoz,27,Team LottoNL-Jumbo,,\u25b210,17,2017
28,119,44,27.0,Selig R\xfcdiger,28,BORA - hansgrohe,,\u25bc1,17,2017
27,21,43,28.0,Quintana Nairo,29,Movistar Team,,\u25bc1,17,2017
28,69,38,31.0,Ulissi Diego,30,UAE Team Emirates,,\u25b21,17,2017
32,102,37,32.0,Bauer Jack,31,Quick-Step Floors,,\u25b21,17,2017
34,31,36,41.0,Contador Alberto,32,Trek - Segafredo,,\u25b29,17,2017
25,61,35,40.0,Meintjes Louis,33,UAE Team Emirates,,\u25b27,17,2017
31,107,35,33.0,Stybar Zdenek,34,Quick-Step Floors,,\u25bc1,17,2017
30,212,34,34.0,Bouet Maxime,35,Fortuneo - Oscaro,,\u25bc1,17,2017
30,205,33,35.0,Offredo Yoann,36,Wanty - Groupe Gobert,,\u25bc1,17,2017
32,112,32,36.0,Bodnar Maciej,37,BORA - hansgrohe,,\u25bc1,17,2017
23,44,29,38.0,K\xfcng Stefan,38,BMC Racing Team,,-,17,2017
38,174,28,46.0,Chavanel Sylvain,39,Direct Energie,,\u25b27,17,2017
23,128,28,39.0,Politt Nils,40,Team Katusha - Alpecin,,\u25bc1,17,2017
25,189,28,53.0,van Baarle Dylan,41,Cannondale-Drapac Pro Cycling Team,,\u25b212,17,2017
23,172,26,42.0,Boudat Thomas,42,Direct Energie,,-,17,2017
31,145,26,43.0,Geschke Simon,43,Team Sunweb,,-,17,2017
31,43,26,44.0,De Marchi Alessandro,44,BMC Racing Team,,-,17,2017
30,209,26,45.0,Vanspeybrouck Pieter,45,Wanty - Groupe Gobert,,-,17,2017
28,215,25,47.0,Hardy Romain,46,Fortuneo - Oscaro,,\u25b21,17,2017
27,5,25,48.0,Kwiatkowski Michal,47,Team Sky,,\u25b21,17,2017
32,106,25,49.0,Sabatini Fabio,48,Quick-Step Floors,,\u25b21,17,2017
34,157,23,83.0,Navarro Daniel,49,"Cofidis, Solutions Cr\xe9dits",,\u25b234,17,2017
28,87,23,50.0,Keukeleire Jens,50,ORICA-Scott,,-,17,2017
38,171,23,51.0,Voeckler Thomas,51,Direct Energie,,-,17,2017
24,201,22,52.0,Martin Guillaume,52,Wanty - Groupe Gobert,,-,17,2017
26,176,21,54.0,Petit Adrien,53,Direct Energie,,\u25b21,17,2017
27,186,21,55.0,Phinney Taylor,54,Cannondale-Drapac Pro Cycling Team,,\u25b21,17,2017
33,66,20,56.0,Marcato Marco,55,UAE Team Emirates,,\u25b21,17,2017
26,208,20,57.0,van Keirsbulck Guillaume,56,Wanty - Groupe Gobert,,\u25b21,17,2017
33,96,20,96.0,Pauwels Serge,57,Team Dimension Data,,\u25b239,17,2017
26,184,19,58.0,Brown Nathan,58,Cannondale-Drapac Pro Cycling Team,,-,17,2017
29,62,19,,Atapuma John Darwin,59,UAE Team Emirates,,-,17,2017
29,178,19,59.0,Sicard Romain,60,Direct Energie,,\u25bc1,17,2017
32,121,19,60.0,Martin Tony,61,Team Katusha - Alpecin,,\u25bc1,17,2017
26,122,19,61.0,Haller Marco,62,Team Katusha - Alpecin,,\u25bc1,17,2017
28,146,18,62.0,Sinkeldam Ramon,63,Team Sunweb,,\u25bc1,17,2017
31,88,17,63.0,Kreuziger Roman,64,ORICA-Scott,,\u25bc1,17,2017
30,216,17,64.0,Perichon Pierre-Luc,65,Fortuneo - Oscaro,,\u25bc1,17,2017
23,182,17,65.0,Bettiol Alberto,66,Cannondale-Drapac Pro Cycling Team,,\u25bc1,17,2017
24,116,17,66.0,McCarthy Jay,67,BORA - hansgrohe,,\u25bc1,17,2017
22,214,17,67.0,Gesbert Elie,68,Fortuneo - Oscaro,,\u25bc1,17,2017
28,65,17,68.0,Laengen Vegard Stake,69,UAE Team Emirates,,\u25bc1,17,2017
24,154,17,69.0,Laporte Christophe,70,"Cofidis, Solutions Cr\xe9dits",,\u25bc1,17,2017
27,72,17,70.0,Cimolai Davide,71,FDJ,,\u25bc1,17,2017
29,19,15,71.0,Vuillermoz Alexis,72,AG2R La Mondiale,,\u25bc1,17,2017
33,177,15,72.0,Quemeneur Perrig,73,Direct Energie,,\u25bc1,17,2017
36,3,15,73.0,Kiryienka Vasil,74,Team Sky,,\u25bc1,17,2017
36,175,15,74.0,Gene Yohann,75,Direct Energie,,\u25bc1,17,2017
31,217,15,75.0,Pichon Laurent,76,Fortuneo - Oscaro,,\u25bc1,17,2017
31,49,14,76.0,Wyss Danilo,77,BMC Racing Team,,\u25bc1,17,2017
27,24,13,77.0,Betancur Carlos,78,Movistar Team,,\u25bc1,17,2017
25,58,13,78.0,Valgren Michael,79,Astana Pro Team,,\u25bc1,17,2017
36,136,13,79.0,Hansen Adam,80,Lotto Soudal,,\u25bc1,17,2017
23,129,13,80.0,Zabel Rick,81,Team Katusha - Alpecin,,\u25bc1,17,2017
31,123,13,81.0,Hollenstein Reto,82,Team Katusha - Alpecin,,\u25bc1,17,2017
29,153,12,97.0,Edet Nicolas,83,"Cofidis, Solutions Cr\xe9dits",,\u25b214,17,2017
25,142,12,82.0,Arndt Nikias,84,Team Sunweb,,\u25bc2,17,2017
24,85,11,84.0,Howson Damien,85,ORICA-Scott,,\u25bc1,17,2017
24,167,11,85.0,Roosen Timo,86,Team LottoNL-Jumbo,,\u25bc1,17,2017
32,149,11,109.0,Timmer Albert,87,Team Sunweb,,\u25b222,17,2017
29,42,10,86.0,Caruso Damiano,88,BMC Racing Team,,\u25bc2,17,2017
33,7,10,87.0,Nieve Mikel,89,Team Sky,,\u25bc2,17,2017
27,81,10,88.0,Chaves Johan Esteban,90,ORICA-Scott,,\u25bc2,17,2017
34,32,10,89.0,de Kort Koen,91,Trek - Segafredo,,\u25bc2,17,2017
36,4,10,90.0,Knees Christian,92,Team Sky,,\u25bc2,17,2017
23,35,10,,Gogl Michael,93,Trek - Segafredo,,-,17,2017
36,82,9,92.0,Albasini Michael,94,ORICA-Scott,,\u25bc2,17,2017
24,207,9,93.0,Smith Dion,95,Wanty - Groupe Gobert,,\u25bc2,17,2017
36,93,9,94.0,Cummings Stephen,96,Team Dimension Data,,\u25bc2,17,2017
32,137,9,95.0,Roelandts Jurgen,97,Lotto Soudal,,\u25bc2,17,2017
29,16,8,100.0,Gautier Cyril,98,AG2R La Mondiale,,\u25b22,17,2017
29,206,8,98.0,Pasqualon Andrea,99,Wanty - Groupe Gobert,,\u25bc1,17,2017
36,194,8,99.0,Bozic Borut,100,Bahrain Merida Pro Cycling Team,,\u25bc1,17,2017
28,204,7,,Minnaard Marco,101,Wanty - Groupe Gobert,,-,17,2017
26,126,7,101.0,Lammertink Maurits,102,Team Katusha - Alpecin,,\u25bc1,17,2017
28,38,6,102.0,Pantano Jarlinson,103,Trek - Segafredo,,\u25bc1,17,2017
28,95,6,103.0,Janse van Rensburg Reinardt,104,Team Dimension Data,,\u25bc1,17,2017
31,159,6,104.0,Simon Julien,105,"Cofidis, Solutions Cr\xe9dits",,\u25bc1,17,2017
33,54,6,105.0,Grivko Andrei,106,Astana Pro Team,,\u25bc1,17,2017
24,148,6,106.0,Teunissen Mike,107,Team Sunweb,,\u25bc1,17,2017
37,144,6,107.0,Curvers Roy,108,Team Sunweb,,\u25bc1,17,2017
31,193,6,108.0,Bole Grega,109,Bahrain Merida Pro Cycling Team,,\u25bc1,17,2017
30,14,5,,Frank Mathias,110,AG2R La Mondiale,,-,17,2017
33,26,5,110.0,Erviti Imanol,111,Movistar Team,,\u25bc1,17,2017
32,219,5,111.0,Vachon Florian,112,Fortuneo - Oscaro,,\u25bc1,17,2017
35,45,4,112.0,Moinard Ama\xebl,113,BMC Racing Team,,\u25bc1,17,2017
27,77,4,113.0,Molard Rudy,114,FDJ,,\u25bc1,17,2017
24,113,3,115.0,Buchmann Emanuel,115,BORA - hansgrohe,,-,17,2017
23,17,3,114.0,Latour Pierre,116,AG2R La Mondiale,,\u25bc2,17,2017
29,2,3,116.0,Henao Sergio Luis,117,Team Sky,,\u25bc1,17,2017
26,18,3,117.0,Naesen Oliver,118,AG2R La Mondiale,,\u25bc1,17,2017
31,213,2,,Feillu Brice,119,Fortuneo - Oscaro,,-,17,2017
32,86,2,119.0,Impey Daryl,120,ORICA-Scott,,\u25bc1,17,2017
33,165,2,120.0,Martens Paul,121,Team LottoNL-Jumbo,,\u25bc1,17,2017
27,98,2,121.0,Thwaites Scott,122,Team Dimension Data,,\u25bc1,17,2017
24,28,2,122.0,S\xfctterlin Jasha,123,Movistar Team,,\u25bc1,17,2017
27,8,2,123.0,Rowe Luke,124,Team Sky,,\u25bc1,17,2017
30,25,1,124.0,Castroviejo Jonathan,125,Movistar Team,,\u25bc1,17,2017
26,141,364,1.0,Matthews Michael,1,Team Sunweb,,-,18,2017
35,131,204,2.0,Greipel Andr\xe9,2,Lotto Soudal,,-,18,2017
27,197,163,4.0,Colbrelli Sonny,3,Bahrain Merida Pro Cycling Team,,\u25b21,18,2017
30,125,158,3.0,Kristoff Alexander,4,Team Katusha - Alpecin,,\u25bc1,18,2017
30,92,140,5.0,Boasson Hagen Edvald,5,Team Dimension Data,,-,18,2017
32,1,118,6.0,Froome Christopher,6,Team Sky,,-,18,2017
30,134,110,9.0,De Gendt Thomas,7,Lotto Soudal,,\u25b22,18,2017
30,105,106,7.0,Martin Daniel,8,Quick-Step Floors,,\u25bc1,18,2017
25,143,100,12.0,Barguil Warren,9,Team Sunweb,,\u25b23,18,2017
30,188,98,10.0,Uran Rigoberto,10,Cannondale-Drapac Pro Cycling Team,,-,18,2017
26,11,94,13.0,Bardet Romain,11,AG2R La Mondiale,,\u25b22,18,2017
24,163,94,8.0,Groenewegen Dylan,12,Team LottoNL-Jumbo,,\u25bc4,18,2017
27,51,87,11.0,Aru Fabio,13,Astana Pro Team,,\u25bc2,18,2017
29,135,85,16.0,Gallopin Tony,14,Lotto Soudal,,\u25b22,18,2017
28,33,79,14.0,Degenkolb John,15,Trek - Segafredo,,\u25bc1,18,2017
26,151,78,15.0,Bouhanni Nacer,16,"Cofidis, Solutions Cr\xe9dits",,\u25bc1,18,2017
24,173,69,19.0,Calmejane Lilian,17,Direct Energie,,\u25b22,18,2017
32,48,63,17.0,Van Avermaet Greg,18,BMC Racing Team,,\u25bc1,18,2017
29,68,62,18.0,Swift Ben,19,UAE Team Emirates,,\u25bc1,18,2017
27,6,61,24.0,Landa Mikel,20,Team Sky,,\u25b24,18,2017
24,89,61,23.0,Yates Simon,21,ORICA-Scott,,\u25b22,18,2017
31,12,58,21.0,Bakelants Jan,22,AG2R La Mondiale,,\u25bc1,18,2017
23,133,57,20.0,Benoot Tiesj,23,Lotto Soudal,,\u25bc3,18,2017
27,202,54,22.0,Backaert Frederik,24,Wanty - Groupe Gobert,,\u25bc2,18,2017
30,37,50,25.0,Mollema Bauke,25,Trek - Segafredo,,-,18,2017
33,46,50,26.0,Roche Nicolas,26,BMC Racing Team,,-,18,2017
27,166,49,27.0,Roglic Primoz,27,Team LottoNL-Jumbo,,-,18,2017
27,21,48,29.0,Quintana Nairo,28,Movistar Team,,\u25b21,18,2017
25,61,44,33.0,Meintjes Louis,29,UAE Team Emirates,,\u25b24,18,2017
28,119,44,28.0,Selig R\xfcdiger,30,BORA - hansgrohe,,\u25bc2,18,2017
34,31,42,32.0,Contador Alberto,31,Trek - Segafredo,,\u25b21,18,2017
31,107,42,34.0,Stybar Zdenek,32,Quick-Step Floors,,\u25b22,18,2017
28,69,38,30.0,Ulissi Diego,33,UAE Team Emirates,,\u25bc3,18,2017
32,102,37,31.0,Bauer Jack,34,Quick-Step Floors,,\u25bc3,18,2017
29,62,36,59.0,Atapuma John Darwin,35,UAE Team Emirates,,\u25b224,18,2017
30,212,34,35.0,Bouet Maxime,36,Fortuneo - Oscaro,,\u25bc1,18,2017
30,205,33,36.0,Offredo Yoann,37,Wanty - Groupe Gobert,,\u25bc1,18,2017
38,174,32,39.0,Chavanel Sylvain,38,Direct Energie,,\u25b21,18,2017
32,112,32,37.0,Bodnar Maciej,39,BORA - hansgrohe,,\u25bc2,18,2017
23,44,29,38.0,K\xfcng Stefan,40,BMC Racing Team,,\u25bc2,18,2017
23,128,28,40.0,Politt Nils,41,Team Katusha - Alpecin,,\u25bc1,18,2017
25,189,28,41.0,van Baarle Dylan,42,Cannondale-Drapac Pro Cycling Team,,\u25bc1,18,2017
22,214,27,68.0,Gesbert Elie,43,Fortuneo - Oscaro,,\u25b225,18,2017
23,172,26,42.0,Boudat Thomas,44,Direct Energie,,\u25bc2,18,2017
31,43,26,44.0,De Marchi Alessandro,45,BMC Racing Team,,\u25bc1,18,2017
30,209,26,45.0,Vanspeybrouck Pieter,46,Wanty - Groupe Gobert,,\u25bc1,18,2017
31,145,26,43.0,Geschke Simon,47,Team Sunweb,,\u25bc4,18,2017
33,66,25,55.0,Marcato Marco,48,UAE Team Emirates,,\u25b27,18,2017
28,215,25,46.0,Hardy Romain,49,Fortuneo - Oscaro,,\u25bc3,18,2017
27,5,25,47.0,Kwiatkowski Michal,50,Team Sky,,\u25bc3,18,2017
32,106,25,48.0,Sabatini Fabio,51,Quick-Step Floors,,\u25bc3,18,2017
24,207,24,95.0,Smith Dion,52,Wanty - Groupe Gobert,,\u25b243,18,2017
34,157,23,49.0,Navarro Daniel,53,"Cofidis, Solutions Cr\xe9dits",,\u25bc4,18,2017
38,171,23,51.0,Voeckler Thomas,54,Direct Energie,,\u25bc3,18,2017
28,87,23,50.0,Keukeleire Jens,55,ORICA-Scott,,\u25bc5,18,2017
29,178,22,60.0,Sicard Romain,56,Direct Energie,,\u25b24,18,2017
24,201,22,52.0,Martin Guillaume,57,Wanty - Groupe Gobert,,\u25bc5,18,2017
27,186,21,54.0,Phinney Taylor,58,Cannondale-Drapac Pro Cycling Team,,\u25bc4,18,2017
26,176,21,53.0,Petit Adrien,59,Direct Energie,,\u25bc6,18,2017
26,208,20,56.0,van Keirsbulck Guillaume,60,Wanty - Groupe Gobert,,\u25bc4,18,2017
33,96,20,57.0,Pauwels Serge,61,Team Dimension Data,,\u25bc4,18,2017
29,153,20,83.0,Edet Nicolas,62,"Cofidis, Solutions Cr\xe9dits",,\u25b221,18,2017
26,122,19,62.0,Haller Marco,63,Team Katusha - Alpecin,,\u25bc1,18,2017
32,121,19,61.0,Martin Tony,64,Team Katusha - Alpecin,,\u25bc3,18,2017
26,184,19,58.0,Brown Nathan,65,Cannondale-Drapac Pro Cycling Team,,\u25bc7,18,2017
28,146,18,63.0,Sinkeldam Ramon,66,Team Sunweb,,\u25bc3,18,2017
32,137,18,97.0,Roelandts Jurgen,67,Lotto Soudal,,\u25b230,18,2017
28,65,17,69.0,Laengen Vegard Stake,68,UAE Team Emirates,,\u25b21,18,2017
27,24,17,78.0,Betancur Carlos,69,Movistar Team,,\u25b29,18,2017
31,88,17,64.0,Kreuziger Roman,70,ORICA-Scott,,\u25bc6,18,2017
27,72,17,71.0,Cimolai Davide,71,FDJ,,-,18,2017
24,154,17,70.0,Laporte Christophe,72,"Cofidis, Solutions Cr\xe9dits",,\u25bc2,18,2017
23,182,17,66.0,Bettiol Alberto,73,Cannondale-Drapac Pro Cycling Team,,\u25bc7,18,2017
30,216,17,65.0,Perichon Pierre-Luc,74,Fortuneo - Oscaro,,\u25bc9,18,2017
24,116,17,67.0,McCarthy Jay,75,BORA - hansgrohe,,\u25bc8,18,2017
29,19,15,72.0,Vuillermoz Alexis,76,AG2R La Mondiale,,\u25bc4,18,2017
36,175,15,75.0,Gene Yohann,77,Direct Energie,,\u25bc2,18,2017
33,177,15,73.0,Quemeneur Perrig,78,Direct Energie,,\u25bc5,18,2017
31,217,15,76.0,Pichon Laurent,79,Fortuneo - Oscaro,,\u25bc3,18,2017
36,3,15,74.0,Kiryienka Vasil,80,Team Sky,,\u25bc6,18,2017
31,49,14,77.0,Wyss Danilo,81,BMC Racing Team,,\u25bc4,18,2017
31,123,13,82.0,Hollenstein Reto,82,Team Katusha - Alpecin,,-,18,2017
23,129,13,81.0,Zabel Rick,83,Team Katusha - Alpecin,,\u25bc2,18,2017
25,58,13,79.0,Valgren Michael,84,Astana Pro Team,,\u25bc5,18,2017
36,136,13,80.0,Hansen Adam,85,Lotto Soudal,,\u25bc5,18,2017
25,142,12,84.0,Arndt Nikias,86,Team Sunweb,,\u25bc2,18,2017
32,149,11,87.0,Timmer Albert,87,Team Sunweb,,-,18,2017
24,85,11,85.0,Howson Damien,88,ORICA-Scott,,\u25bc3,18,2017
24,167,11,86.0,Roosen Timo,89,Team LottoNL-Jumbo,,\u25bc3,18,2017
29,42,10,88.0,Caruso Damiano,90,BMC Racing Team,,\u25bc2,18,2017
33,7,10,89.0,Nieve Mikel,91,Team Sky,,\u25bc2,18,2017
