Age,BIB,Pnt,Prev,Rider,Rnk,Team,UCI,\u25bc\u25b2,stage,year
36,95,20,,Lagutin Sergey,41,Gazprom-RusVelo,,-,14,2017
27,171,20,62.0,Landa Mikel,42,Team Sky,,\u25b220,14,2017
34,136,20,42.0,Keisse Iljo,43,Quick-Step Floors,,\u25bc1,14,2017
30,69,20,43.0,Woods Michael,44,Cannondale-Drapac Pro Cycling Team,,\u25bc1,14,2017
29,96,20,44.0,Rovny Ivan,45,Gazprom-RusVelo,,\u25bc1,14,2017
22,206,20,45.0,Mohoric Matej,46,UAE Team Emirates,,\u25bc1,14,2017
30,201,18,46.0,Costa Rui,47,UAE Team Emirates,,\u25bc1,14,2017
30,191,17,47.0,Mollema Bauke,48,Trek - Segafredo,,\u25bc1,14,2017
34,91,16,48.0,Firsanov Sergey,49,Gazprom-RusVelo,,\u25bc1,14,2017
27,79,16,49.0,Tratnik Jan,50,CCC Sprandi Polkowice,,\u25bc1,14,2017
30,26,12,54.0,Kangert Tanel,51,Astana Pro Team,,\u25b23,14,2017
34,8,12,51.0,Siutsou Kanstantsin,52,Bahrain Merida Pro Cycling Team,,\u25bc1,14,2017
26,143,12,,Berhane Natnael,53,Team Dimension Data,,-,14,2017
33,72,12,52.0,Bialoblocki Marcin,54,CCC Sprandi Polkowice,,\u25bc2,14,2017
24,202,11,53.0,Conti Valerio,55,UAE Team Emirates,,\u25bc2,14,2017
29,52,11,55.0,Benedetti Cesare,56,BORA - hansgrohe,,\u25bc1,14,2017
34,142,10,56.0,Anton Igor,57,Team Dimension Data,,\u25bc1,14,2017
32,22,10,57.0,Cataldo Dario,58,Astana Pro Team,,\u25bc1,14,2017
27,74,10,58.0,Owsian Lukasz,59,CCC Sprandi Polkowice,,\u25bc1,14,2017
21,197,10,59.0,Pedersen Mads,60,Trek - Segafredo,,\u25bc1,14,2017
28,139,10,60.0,Serry Pieter,61,Quick-Step Floors,,\u25bc1,14,2017
30,61,9,61.0,Rolland Pierre,62,Cannondale-Drapac Pro Cycling Team,,\u25bc1,14,2017
21,217,8,90.0,Martinez Daniel Felipe,63,Wilier Triestina - Selle Italia,,\u25b227,14,2017
29,161,6,71.0,Kruijswijk Steven,64,Team LottoNL-Jumbo,,\u25b27,14,2017
34,109,6,63.0,Monfort Maxime,65,Lotto Soudal,,\u25bc2,14,2017
33,19,6,64.0,Montaguti Matteo,66,AG2R La Mondiale,,\u25bc2,14,2017
23,56,6,65.0,M\xfchlberger Gregor,67,BORA - hansgrohe,,\u25bc2,14,2017
35,176,6,66.0,Kiryienka Vasil,68,Team Sky,,\u25bc2,14,2017
34,11,5,67.0,Pozzovivo Domenico,69,AG2R La Mondiale,,\u25bc2,14,2017
30,44,5,68.0,Hermans Ben,70,BMC Racing Team,,\u25bc2,14,2017
29,146,5,69.0,Janse van Rensburg Jacques,71,Team Dimension Data,,\u25bc2,14,2017
27,34,5,70.0,Barbin Enrico,72,Bardiani - CSF,,\u25bc2,14,2017
30,132,4,72.0,Capecchi Eros,73,Quick-Step Floors,,\u25bc1,14,2017
30,104,4,73.0,De Clercq Bart,74,Lotto Soudal,,\u25bc1,14,2017
25,68,4,74.0,Villella Davide,75,Cannondale-Drapac Pro Cycling Team,,\u25bc1,14,2017
32,2,4,75.0,Agnoli Valerio,76,Bahrain Merida Pro Cycling Team,,\u25bc1,14,2017
27,125,4,76.0,Juul-Jensen Christopher,77,ORICA-Scott,,\u25bc1,14,2017
26,149,4,77.0,Van Zyl Johann,78,Team Dimension Data,,\u25bc1,14,2017
30,112,3,78.0,Amador Andrey,79,Movistar Team,,\u25bc1,14,2017
24,208,3,79.0,Petilli Simone,80,UAE Team Emirates,,\u25bc1,14,2017
39,6,3,,Pellizotti Franco,81,Bahrain Merida Pro Cycling Team,,-,14,2017
32,55,3,80.0,Mendes Jos\xe9,82,BORA - hansgrohe,,\u25bc2,14,2017
27,177,3,81.0,Puccio Salvatore,83,Team Sky,,\u25bc2,14,2017
32,169,3,82.0,van Emden Jos,84,Team LottoNL-Jumbo,,\u25bc2,14,2017
32,51,3,83.0,B\xe1rta Jan,85,BORA - hansgrohe,,\u25bc2,14,2017
27,87,2,84.0,Reichenbach Sebastien,86,FDJ,,\u25bc2,14,2017
35,89,2,,Vaugrenard Benoit,87,FDJ,,-,14,2017
23,103,2,86.0,de Buyst Jasper,88,Lotto Soudal,,\u25bc2,14,2017
30,76,2,85.0,Ponzi Simone,89,CCC Sprandi Polkowice,,\u25bc4,14,2017
40,128,2,87.0,Tuft Svein,90,ORICA-Scott,,\u25bc3,14,2017
23,137,2,88.0,Martinelli Davide,91,Quick-Step Floors,,\u25bc3,14,2017
25,97,2,89.0,Savitskiy Ivan,92,Gazprom-RusVelo,,\u25bc3,14,2017
25,102,2,91.0,de Bie Sean,93,Lotto Soudal,,\u25bc2,14,2017
24,64,1,92.0,Formolo Davide,94,Cannondale-Drapac Pro Cycling Team,,\u25bc2,14,2017
21,133,1,94.0,De Plus Laurens,95,Quick-Step Floors,,\u25bc1,14,2017
36,15,1,93.0,Dupont Hubert,96,AG2R La Mondiale,,\u25bc3,14,2017
25,54,1,95.0,Konrad Patrick,97,BORA - hansgrohe,,\u25bc2,14,2017
33,107,1,96.0,Marczynski Tomasz,98,Lotto Soudal,,\u25bc2,14,2017
33,134,1,97.0,Devenyns Dries,99,Quick-Step Floors,,\u25bc2,14,2017
35,49,1,98.0,Ventoso Francisco,100,BMC Racing Team,,\u25bc2,14,2017
29,213,1,99.0,Busato Matteo,101,Wilier Triestina - Selle Italia,,\u25bc2,14,2017
37,101,1,100.0,Bak Lars Ytting,102,Lotto Soudal,,\u25bc2,14,2017
28,126,1,101.0,Mezgec Luka,103,ORICA-Scott,,\u25bc2,14,2017
22,135,325,1.0,Gaviria Fernando,1,Quick-Step Floors,,-,15,2017
25,199,192,2.0,Stuyven Jasper,2,Trek - Segafredo,,-,15,2017
26,53,117,3.0,Bennett Sam,3,BORA - hansgrohe,,-,15,2017
25,58,98,5.0,P\xf6stlberger Lukas,4,BORA - hansgrohe,,\u25b21,15,2017
28,148,86,6.0,Teklehaimanot Daniel,5,Team Dimension Data,,\u25b21,15,2017
27,147,76,7.0,Sbaragli Kristian,6,Team Dimension Data,,\u25b21,15,2017
27,219,70,13.0,Zhupa Eugert,7,Wilier Triestina - Selle Italia,,\u25b26,15,2017
34,203,70,8.0,Ferrari Roberto,8,UAE Team Emirates,,-,15,2017
26,43,68,9.0,Dillier Silvan,9,BMC Racing Team,,-,15,2017
22,145,68,10.0,Gibbons Ryan,10,Team Dimension Data,,-,15,2017
35,92,66,11.0,Brutt Pavel,11,Gazprom-RusVelo,,-,15,2017
26,181,65,12.0,Dumoulin Tom,12,Team Sunweb,,-,15,2017
24,131,58,27.0,Jungels Bob,13,Quick-Step Floors,,\u25b214,15,2017
23,33,52,15.0,Andreetta Simone,14,Bardiani - CSF,,\u25b21,15,2017
34,138,50,16.0,Richeze Ariel Maximiliano,15,Quick-Step Floors,,\u25b21,15,2017
22,182,48,17.0,Bauhaus Phil,16,Team Sunweb,,\u25b21,15,2017
27,111,46,31.0,Quintana Nairo,17,Movistar Team,,\u25b214,15,2017
29,205,43,18.0,Modolo Sacha,18,UAE Team Emirates,,-,15,2017
30,75,42,19.0,Paterski Maciej,19,CCC Sprandi Polkowice,,-,15,2017
26,81,42,30.0,Pinot Thibaut,20,FDJ,,\u25b210,15,2017
33,94,40,20.0,Kozonchuk Dmitry,21,Gazprom-RusVelo,,\u25bc1,15,2017
27,162,40,21.0,Battaglin Enrico,22,Team LottoNL-Jumbo,,\u25bc1,15,2017
32,1,37,25.0,Nibali Vincenzo,23,Bahrain Merida Pro Cycling Team,,\u25b22,15,2017
25,98,36,22.0,Shalunov Evgeny,24,Gazprom-RusVelo,,\u25bc2,15,2017
27,151,35,26.0,Zakarin Ilnur,25,Team Katusha - Alpecin,,\u25b21,15,2017
24,121,35,34.0,Yates Adam,26,ORICA-Scott,,\u25b28,15,2017
33,27,34,23.0,Sanchez Luis Leon,27,Astana Pro Team,,\u25bc4,15,2017
33,204,33,24.0,Marcato Marco,28,UAE Team Emirates,,\u25bc4,15,2017
25,37,32,28.0,Maestri Mirco,29,Bardiani - CSF,,\u25bc1,15,2017
20,32,30,29.0,Albanese Vincenzo,30,Bardiani - CSF,,\u25bc1,15,2017
26,144,27,32.0,Fraile Omar,31,Team Dimension Data,,\u25b21,15,2017
29,117,27,33.0,Izagirre Gorka,32,Movistar Team,,\u25b21,15,2017
34,9,27,35.0,Visconti Giovanni,33,Bahrain Merida Pro Cycling Team,,\u25b22,15,2017
27,156,24,36.0,Kuznetsov Viacheslav,34,Team Katusha - Alpecin,,\u25b22,15,2017
25,214,24,37.0,Fonzi Giuseppe,35,Wilier Triestina - Selle Italia,,\u25b22,15,2017
27,99,22,38.0,Tsatevich Alexey,36,Gazprom-RusVelo,,\u25b22,15,2017
26,215,21,39.0,Koshevoy Ilia,37,Wilier Triestina - Selle Italia,,\u25b22,15,2017
25,209,20,40.0,Polanc Jan,38,UAE Team Emirates,,\u25b22,15,2017
36,95,20,41.0,Lagutin Sergey,39,Gazprom-RusVelo,,\u25b22,15,2017
27,171,20,42.0,Landa Mikel,40,Team Sky,,\u25b22,15,2017
34,136,20,43.0,Keisse Iljo,41,Quick-Step Floors,,\u25b22,15,2017
30,69,20,44.0,Woods Michael,42,Cannondale-Drapac Pro Cycling Team,,\u25b22,15,2017
29,96,20,45.0,Rovny Ivan,43,Gazprom-RusVelo,,\u25b22,15,2017
22,206,20,46.0,Mohoric Matej,44,UAE Team Emirates,,\u25b22,15,2017
30,191,18,48.0,Mollema Bauke,45,Trek - Segafredo,,\u25b23,15,2017
30,201,18,47.0,Costa Rui,46,UAE Team Emirates,,\u25b21,15,2017
34,91,16,49.0,Firsanov Sergey,47,Gazprom-RusVelo,,\u25b22,15,2017
27,79,16,50.0,Tratnik Jan,48,CCC Sprandi Polkowice,,\u25b22,15,2017
34,8,12,52.0,Siutsou Kanstantsin,49,Bahrain Merida Pro Cycling Team,,\u25b23,15,2017
26,143,12,53.0,Berhane Natnael,50,Team Dimension Data,,\u25b23,15,2017
33,72,12,54.0,Bialoblocki Marcin,51,CCC Sprandi Polkowice,,\u25b23,15,2017
24,202,11,55.0,Conti Valerio,52,UAE Team Emirates,,\u25b23,15,2017
34,11,11,69.0,Pozzovivo Domenico,53,AG2R La Mondiale,,\u25b216,15,2017
27,34,11,72.0,Barbin Enrico,54,Bardiani - CSF,,\u25b218,15,2017
29,52,11,56.0,Benedetti Cesare,55,BORA - hansgrohe,,\u25b21,15,2017
34,142,10,57.0,Anton Igor,56,Team Dimension Data,,\u25b21,15,2017
32,22,10,58.0,Cataldo Dario,57,Astana Pro Team,,\u25b21,15,2017
27,74,10,59.0,Owsian Lukasz,58,CCC Sprandi Polkowice,,\u25b21,15,2017
28,139,10,61.0,Serry Pieter,59,Quick-Step Floors,,\u25b22,15,2017
21,197,10,60.0,Pedersen Mads,60,Trek - Segafredo,,-,15,2017
30,61,9,62.0,Rolland Pierre,61,Cannondale-Drapac Pro Cycling Team,,\u25b21,15,2017
32,51,9,85.0,B\xe1rta Jan,62,BORA - hansgrohe,,\u25b223,15,2017
21,217,8,63.0,Martinez Daniel Felipe,63,Wilier Triestina - Selle Italia,,-,15,2017
29,161,6,64.0,Kruijswijk Steven,64,Team LottoNL-Jumbo,,-,15,2017
34,109,6,65.0,Monfort Maxime,65,Lotto Soudal,,-,15,2017
25,54,6,97.0,Konrad Patrick,66,BORA - hansgrohe,,\u25b231,15,2017
24,208,6,80.0,Petilli Simone,67,UAE Team Emirates,,\u25b213,15,2017
33,19,6,66.0,Montaguti Matteo,68,AG2R La Mondiale,,\u25bc2,15,2017
23,56,6,67.0,M\xfchlberger Gregor,69,BORA - hansgrohe,,\u25bc2,15,2017
35,176,6,68.0,Kiryienka Vasil,70,Team Sky,,\u25bc2,15,2017
30,44,5,70.0,Hermans Ben,71,BMC Racing Team,,\u25bc1,15,2017
29,146,5,71.0,Janse van Rensburg Jacques,72,Team Dimension Data,,\u25bc1,15,2017
30,132,4,73.0,Capecchi Eros,73,Quick-Step Floors,,-,15,2017
25,68,4,75.0,Villella Davide,74,Cannondale-Drapac Pro Cycling Team,,\u25b21,15,2017
32,2,4,76.0,Agnoli Valerio,75,Bahrain Merida Pro Cycling Team,,\u25b21,15,2017
27,125,4,77.0,Juul-Jensen Christopher,76,ORICA-Scott,,\u25b21,15,2017
26,149,4,78.0,Van Zyl Johann,77,Team Dimension Data,,\u25b21,15,2017
30,112,3,79.0,Amador Andrey,78,Movistar Team,,\u25b21,15,2017
39,6,3,81.0,Pellizotti Franco,79,Bahrain Merida Pro Cycling Team,,\u25b22,15,2017
32,55,3,82.0,Mendes Jos\xe9,80,BORA - hansgrohe,,\u25b22,15,2017
27,177,3,83.0,Puccio Salvatore,81,Team Sky,,\u25b22,15,2017
32,169,3,84.0,van Emden Jos,82,Team LottoNL-Jumbo,,\u25b22,15,2017
25,106,3,,Hofland Moreno,83,Lotto Soudal,,-,15,2017
27,87,2,86.0,Reichenbach Sebastien,84,FDJ,,\u25b22,15,2017
27,85,2,,Molard Rudy,85,FDJ,,-,15,2017
33,88,2,,Roy J\xe9r\xe9my,86,FDJ,,-,15,2017
33,134,2,99.0,Devenyns Dries,87,Quick-Step Floors,,\u25b212,15,2017
35,89,2,87.0,Vaugrenard Benoit,88,FDJ,,\u25bc1,15,2017
30,76,2,89.0,Ponzi Simone,89,CCC Sprandi Polkowice,,-,15,2017
23,103,2,88.0,de Buyst Jasper,90,Lotto Soudal,,\u25bc2,15,2017
23,137,2,91.0,Martinelli Davide,91,Quick-Step Floors,,-,15,2017
40,128,2,90.0,Tuft Svein,92,ORICA-Scott,,\u25bc2,15,2017
25,102,2,93.0,de Bie Sean,93,Lotto Soudal,,-,15,2017
24,64,1,94.0,Formolo Davide,94,Cannondale-Drapac Pro Cycling Team,,-,15,2017
21,133,1,95.0,De Plus Laurens,95,Quick-Step Floors,,-,15,2017
36,15,1,96.0,Dupont Hubert,96,AG2R La Mondiale,,-,15,2017
33,107,1,98.0,Marczynski Tomasz,97,Lotto Soudal,,\u25b21,15,2017
35,49,1,100.0,Ventoso Francisco,98,BMC Racing Team,,\u25b22,15,2017
29,213,1,101.0,Busato Matteo,99,Wilier Triestina - Selle Italia,,\u25b22,15,2017
37,101,1,102.0,Bak Lars Ytting,100,Lotto Soudal,,\u25b22,15,2017
28,126,1,103.0,Mezgec Luka,101,ORICA-Scott,,\u25b22,15,2017
22,135,325,1.0,Gaviria Fernando,1,Quick-Step Floors,,-,16,2017
25,199,192,2.0,Stuyven Jasper,2,Trek - Segafredo,,-,16,2017
26,53,117,3.0,Bennett Sam,3,BORA - hansgrohe,,-,16,2017
25,58,98,4.0,P\xf6stlberger Lukas,4,BORA - hansgrohe,,-,16,2017
28,148,86,5.0,Teklehaimanot Daniel,5,Team Dimension Data,,-,16,2017
27,147,76,6.0,Sbaragli Kristian,6,Team Dimension Data,,-,16,2017
27,219,70,7.0,Zhupa Eugert,7,Wilier Triestina - Selle Italia,,-,16,2017
34,203,70,8.0,Ferrari Roberto,8,UAE Team Emirates,,-,16,2017
26,43,68,9.0,Dillier Silvan,9,BMC Racing Team,,-,16,2017
35,92,66,11.0,Brutt Pavel,10,Gazprom-RusVelo,,\u25b21,16,2017
26,181,65,12.0,Dumoulin Tom,11,Team Sunweb,,\u25b21,16,2017
24,131,61,13.0,Jungels Bob,12,Quick-Step Floors,,\u25b21,16,2017
27,111,55,17.0,Quintana Nairo,13,Movistar Team,,\u25b24,16,2017
32,1,52,23.0,Nibali Vincenzo,14,Bahrain Merida Pro Cycling Team,,\u25b29,16,2017
23,33,52,14.0,Andreetta Simone,15,Bardiani - CSF,,\u25bc1,16,2017
34,138,50,15.0,Richeze Ariel Maximiliano,16,Quick-Step Floors,,\u25bc1,16,2017
26,81,43,20.0,Pinot Thibaut,17,FDJ,,\u25b23,16,2017
29,205,43,18.0,Modolo Sacha,18,UAE Team Emirates,,-,16,2017
22,182,43,16.0,Bauhaus Phil,19,Team Sunweb,,\u25bc3,16,2017
30,75,42,19.0,Paterski Maciej,20,CCC Sprandi Polkowice,,\u25bc1,16,2017
27,151,41,25.0,Zakarin Ilnur,21,Team Katusha - Alpecin,,\u25b24,16,2017
33,94,40,21.0,Kozonchuk Dmitry,22,Gazprom-RusVelo,,\u25bc1,16,2017
27,162,40,22.0,Battaglin Enrico,23,Team LottoNL-Jumbo,,\u25bc1,16,2017
24,121,37,26.0,Yates Adam,24,ORICA-Scott,,\u25b22,16,2017
27,171,36,40.0,Landa Mikel,25,Team Sky,,\u25b215,16,2017
25,98,36,24.0,Shalunov Evgeny,26,Gazprom-RusVelo,,\u25bc2,16,2017
33,27,34,27.0,Sanchez Luis Leon,27,Astana Pro Team,,-,16,2017
33,204,33,28.0,Marcato Marco,28,UAE Team Emirates,,-,16,2017
25,37,32,29.0,Maestri Mirco,29,Bardiani - CSF,,-,16,2017
26,144,27,31.0,Fraile Omar,30,Team Dimension Data,,\u25b21,16,2017
29,117,27,32.0,Izagirre Gorka,31,Movistar Team,,\u25b21,16,2017
34,9,27,33.0,Visconti Giovanni,32,Bahrain Merida Pro Cycling Team,,\u25b21,16,2017
27,156,24,34.0,Kuznetsov Viacheslav,33,Team Katusha - Alpecin,,\u25b21,16,2017
25,214,24,35.0,Fonzi Giuseppe,34,Wilier Triestina - Selle Italia,,\u25b21,16,2017
30,191,22,45.0,Mollema Bauke,35,Trek - Segafredo,,\u25b210,16,2017
27,99,22,36.0,Tsatevich Alexey,36,Gazprom-RusVelo,,-,16,2017
26,215,21,37.0,Koshevoy Ilia,37,Wilier Triestina - Selle Italia,,-,16,2017
34,136,20,41.0,Keisse Iljo,38,Quick-Step Floors,,\u25b23,16,2017
30,69,20,42.0,Woods Michael,39,Cannondale-Drapac Pro Cycling Team,,\u25b23,16,2017
29,96,20,43.0,Rovny Ivan,40,Gazprom-RusVelo,,\u25b23,16,2017
22,206,20,44.0,Mohoric Matej,41,UAE Team Emirates,,\u25b23,16,2017
34,11,18,53.0,Pozzovivo Domenico,42,AG2R La Mondiale,,\u25b211,16,2017
30,201,18,46.0,Costa Rui,43,UAE Team Emirates,,\u25b23,16,2017
34,91,16,47.0,Firsanov Sergey,44,Gazprom-RusVelo,,\u25b23,16,2017
27,79,16,48.0,Tratnik Jan,45,CCC Sprandi Polkowice,,\u25b23,16,2017
25,209,15,38.0,Polanc Jan,46,UAE Team Emirates,,\u25bc8,16,2017
36,95,15,39.0,Lagutin Sergey,47,Gazprom-RusVelo,,\u25bc8,16,2017
34,8,12,49.0,Siutsou Kanstantsin,48,Bahrain Merida Pro Cycling Team,,\u25b21,16,2017
26,143,12,50.0,Berhane Natnael,49,Team Dimension Data,,\u25b21,16,2017
33,72,12,51.0,Bialoblocki Marcin,50,CCC Sprandi Polkowice,,\u25b21,16,2017
34,142,11,56.0,Anton Igor,51,Team Dimension Data,,\u25b25,16,2017
24,202,11,52.0,Conti Valerio,52,UAE Team Emirates,,-,16,2017
29,52,11,55.0,Benedetti Cesare,53,BORA - hansgrohe,,\u25b22,16,2017
27,34,11,54.0,Barbin Enrico,54,Bardiani - CSF,,-,16,2017
32,22,10,57.0,Cataldo Dario,55,Astana Pro Team,,\u25b22,16,2017
27,74,10,58.0,Owsian Lukasz,56,CCC Sprandi Polkowice,,\u25b22,16,2017
28,139,10,59.0,Serry Pieter,57,Quick-Step Floors,,\u25b22,16,2017
21,197,10,60.0,Pedersen Mads,58,Trek - Segafredo,,\u25b22,16,2017
30,61,9,61.0,Rolland Pierre,59,Cannondale-Drapac Pro Cycling Team,,\u25b22,16,2017
32,51,9,62.0,B\xe1rta Jan,60,BORA - hansgrohe,,\u25b22,16,2017
33,172,8,,Deignan Philip,61,Team Sky,,-,16,2017
29,161,6,64.0,Kruijswijk Steven,62,Team LottoNL-Jumbo,,\u25b22,16,2017
24,64,6,94.0,Formolo Davide,63,Cannondale-Drapac Pro Cycling Team,,\u25b231,16,2017
34,109,6,65.0,Monfort Maxime,64,Lotto Soudal,,\u25b21,16,2017
25,54,6,66.0,Konrad Patrick,65,BORA - hansgrohe,,\u25b21,16,2017
24,208,6,67.0,Petilli Simone,66,UAE Team Emirates,,\u25b21,16,2017
23,56,6,69.0,M\xfchlberger Gregor,67,BORA - hansgrohe,,\u25b22,16,2017
33,19,6,68.0,Montaguti Matteo,68,AG2R La Mondiale,,-,16,2017
35,176,6,70.0,Kiryienka Vasil,69,Team Sky,,\u25b21,16,2017
29,146,5,72.0,Janse van Rensburg Jacques,70,Team Dimension Data,,\u25b22,16,2017
30,132,4,73.0,Capecchi Eros,71,Quick-Step Floors,,\u25b22,16,2017
25,68,4,74.0,Villella Davide,72,Cannondale-Drapac Pro Cycling Team,,\u25b22,16,2017
32,2,4,75.0,Agnoli Valerio,73,Bahrain Merida Pro Cycling Team,,\u25b22,16,2017
27,125,4,76.0,Juul-Jensen Christopher,74,ORICA-Scott,,\u25b22,16,2017
26,149,4,77.0,Van Zyl Johann,75,Team Dimension Data,,\u25b22,16,2017
30,112,3,78.0,Amador Andrey,76,Movistar Team,,\u25b22,16,2017
39,6,3,79.0,Pellizotti Franco,77,Bahrain Merida Pro Cycling Team,,\u25b22,16,2017
32,55,3,80.0,Mendes Jos\xe9,78,BORA - hansgrohe,,\u25b22,16,2017
27,177,3,81.0,Puccio Salvatore,79,Team Sky,,\u25b22,16,2017
32,169,3,82.0,van Emden Jos,80,Team LottoNL-Jumbo,,\u25b22,16,2017
21,217,3,63.0,Martinez Daniel Felipe,81,Wilier Triestina - Selle Italia,,\u25bc18,16,2017
25,106,3,83.0,Hofland Moreno,82,Lotto Soudal,,\u25b21,16,2017
27,87,2,84.0,Reichenbach Sebastien,83,FDJ,,\u25b21,16,2017
27,85,2,85.0,Molard Rudy,84,FDJ,,\u25b21,16,2017
33,88,2,86.0,Roy J\xe9r\xe9my,85,FDJ,,\u25b21,16,2017
33,134,2,87.0,Devenyns Dries,86,Quick-Step Floors,,\u25b21,16,2017
35,89,2,88.0,Vaugrenard Benoit,87,FDJ,,\u25b21,16,2017
30,76,2,89.0,Ponzi Simone,88,CCC Sprandi Polkowice,,\u25b21,16,2017
23,103,2,90.0,de Buyst Jasper,89,Lotto Soudal,,\u25b21,16,2017
40,128,2,92.0,Tuft Svein,90,ORICA-Scott,,\u25b22,16,2017
23,137,2,91.0,Martinelli Davide,91,Quick-Step Floors,,-,16,2017
36,15,1,96.0,Dupont Hubert,92,AG2R La Mondiale,,\u25b24,16,2017
21,133,1,95.0,De Plus Laurens,93,Quick-Step Floors,,\u25b22,16,2017
35,49,1,98.0,Ventoso Francisco,94,BMC Racing Team,,\u25b24,16,2017
29,213,1,99.0,Busato Matteo,95,Wilier Triestina - Selle Italia,,\u25b24,16,2017
37,101,1,100.0,Bak Lars Ytting,96,Lotto Soudal,,\u25b24,16,2017
32,152,1,,Belkov Maxim,97,Team Katusha - Alpecin,,-,16,2017
28,126,1,101.0,Mezgec Luka,98,ORICA-Scott,,\u25b23,16,2017
22,135,325,1.0,Gaviria Fernando,1,Quick-Step Floors,,-,17,2017
25,199,192,2.0,Stuyven Jasper,2,Trek - Segafredo,,-,17,2017
26,53,117,3.0,Bennett Sam,3,BORA - hansgrohe,,-,17,2017
25,58,98,4.0,P\xf6stlberger Lukas,4,BORA - hansgrohe,,-,17,2017
28,148,96,5.0,Teklehaimanot Daniel,5,Team Dimension Data,,-,17,2017
35,92,76,10.0,Brutt Pavel,6,Gazprom-RusVelo,,\u25b24,17,2017
27,147,76,6.0,Sbaragli Kristian,7,Team Dimension Data,,\u25bc1,17,2017
27,219,70,7.0,Zhupa Eugert,8,Wilier Triestina - Selle Italia,,\u25bc1,17,2017
34,203,70,8.0,Ferrari Roberto,9,UAE Team Emirates,,\u25bc1,17,2017
26,43,68,9.0,Dillier Silvan,10,BMC Racing Team,,\u25bc1,17,2017
26,181,65,11.0,Dumoulin Tom,11,Team Sunweb,,-,17,2017
24,131,61,12.0,Jungels Bob,12,Quick-Step Floors,,-,17,2017
27,111,55,13.0,Quintana Nairo,13,Movistar Team,,-,17,2017
32,1,52,14.0,Nibali Vincenzo,14,Bahrain Merida Pro Cycling Team,,-,17,2017
23,33,52,15.0,Andreetta Simone,15,Bardiani - CSF,,-,17,2017
34,138,50,16.0,Richeze Ariel Maximiliano,16,Quick-Step Floors,,-,17,2017
26,81,43,17.0,Pinot Thibaut,17,FDJ,,-,17,2017
30,75,42,20.0,Paterski Maciej,18,CCC Sprandi Polkowice,,\u25b22,17,2017
27,151,41,21.0,Zakarin Ilnur,19,Team Katusha - Alpecin,,\u25b22,17,2017
33,94,40,22.0,Kozonchuk Dmitry,20,Gazprom-RusVelo,,\u25b22,17,2017
27,162,40,23.0,Battaglin Enrico,21,Team LottoNL-Jumbo,,\u25b22,17,2017
29,117,39,31.0,Izagirre Gorka,22,Movistar Team,,\u25b29,17,2017
24,121,37,24.0,Yates Adam,23,ORICA-Scott,,\u25b21,17,2017
27,171,36,25.0,Landa Mikel,24,Team Sky,,\u25b21,17,2017
30,201,36,43.0,Costa Rui,25,UAE Team Emirates,,\u25b218,17,2017
25,98,36,26.0,Shalunov Evgeny,26,Gazprom-RusVelo,,-,17,2017
30,61,34,59.0,Rolland Pierre,27,Cannondale-Drapac Pro Cycling Team,,\u25b232,17,2017
33,27,34,27.0,Sanchez Luis Leon,28,Astana Pro Team,,\u25bc1,17,2017
33,204,33,28.0,Marcato Marco,29,UAE Team Emirates,,\u25bc1,17,2017
25,37,32,29.0,Maestri Mirco,30,Bardiani - CSF,,\u25bc1,17,2017
22,206,32,41.0,Mohoric Matej,31,UAE Team Emirates,,\u25b210,17,2017
26,144,30,30.0,Fraile Omar,32,Team Dimension Data,,\u25bc2,17,2017
34,9,27,32.0,Visconti Giovanni,33,Bahrain Merida Pro Cycling Team,,\u25bc1,17,2017
27,156,24,33.0,Kuznetsov Viacheslav,34,Team Katusha - Alpecin,,\u25bc1,17,2017
25,214,24,34.0,Fonzi Giuseppe,35,Wilier Triestina - Selle Italia,,\u25bc1,17,2017
30,191,22,35.0,Mollema Bauke,36,Trek - Segafredo,,\u25bc1,17,2017
30,69,22,39.0,Woods Michael,37,Cannondale-Drapac Pro Cycling Team,,\u25b22,17,2017
27,99,22,36.0,Tsatevich Alexey,38,Gazprom-RusVelo,,\u25bc2,17,2017
26,215,21,37.0,Koshevoy Ilia,39,Wilier Triestina - Selle Italia,,\u25bc2,17,2017
34,136,20,38.0,Keisse Iljo,40,Quick-Step Floors,,\u25bc2,17,2017
29,96,20,40.0,Rovny Ivan,41,Gazprom-RusVelo,,\u25bc1,17,2017
34,11,18,42.0,Pozzovivo Domenico,42,AG2R La Mondiale,,-,17,2017
34,91,16,44.0,Firsanov Sergey,43,Gazprom-RusVelo,,\u25b21,17,2017
27,79,16,45.0,Tratnik Jan,44,CCC Sprandi Polkowice,,\u25b21,17,2017
25,209,15,46.0,Polanc Jan,45,UAE Team Emirates,,\u25b21,17,2017
36,95,15,47.0,Lagutin Sergey,46,Gazprom-RusVelo,,\u25b21,17,2017
34,8,12,48.0,Siutsou Kanstantsin,47,Bahrain Merida Pro Cycling Team,,\u25b21,17,2017
26,143,12,49.0,Berhane Natnael,48,Team Dimension Data,,\u25b21,17,2017
27,34,12,54.0,Barbin Enrico,49,Bardiani - CSF,,\u25b25,17,2017
33,72,12,50.0,Bialoblocki Marcin,50,CCC Sprandi Polkowice,,-,17,2017
34,142,11,51.0,Anton Igor,51,Team Dimension Data,,-,17,2017
24,202,11,52.0,Conti Valerio,52,UAE Team Emirates,,-,17,2017
