Age,Avg,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,UCI,stage,year
30,40.552,98,+26:20,,Reynes Vicente,96,Lotto Belisol Team,",, 4:09",,6,2012
23,40.512,129,+41:41,,Viviani Elia,97,Liquigas - Cannondale,4:12 4:12,,6,2012
31,40.393,110,+31:12,,Boonen Tom,98,Omega Pharma - Quick-Step,4:21 4:21,,6,2012
29,40.379,113,+33:06,,King Edward,99,Liquigas - Cannondale,4:22 4:22,,6,2012
31,40.379,103,+28:20,,Vansummeren Johan,100,Team Garmin - Barracuda,",, 4:22",,6,2012
25,40.366,41,+7:00,,Peterson Tom,101,Team Garmin - Barracuda,4:23 4:23,,6,2012
38,40.366,93,+25:59,,Horrach Joan,102,Team Katusha,",, 4:23",,6,2012
28,40.313,88,+24:12,,Chainel Steve,103,FDJ - BigMat,4:27 4:27,,6,2012
38,40.3,122,+38:01,,Hondo Danilo,104,Lampre - ISD,4:28 4:28,,6,2012
26,40.274,61,+14:45,,Isaychev Vladimir,105,Team Katusha,4:30 4:30,,6,2012
28,40.260999999999996,84,+22:00,,Nordhaug Lars Petter,106,Sky Procycling,4:31 4:31,,6,2012
22,40.248000000000005,139,+46:59,,Boily David,107,Spidertech Powered by C10,4:32 4:32,,6,2012
25,40.235,73,+16:52,,Oss Daniel,108,Liquigas - Cannondale,4:33 4:33,,6,2012
34,40.181999999999995,87,+23:17,,Hayman Mathew,109,Sky Procycling,4:37 4:37,,6,2012
29,40.181999999999995,135,+46:03,,Kaisen Olivier,110,Lotto Belisol Team,",, 4:37",,6,2012
30,40.143,52,+11:25,,Perez Ruben,111,Euskaltel - Euskadi,4:40 4:40,,6,2012
27,40.052,62,+14:53,,Possoni Morris,112,Lampre - ISD,4:47 4:47,,6,2012
25,40.039,138,+46:48,,Fairly Caleb,113,Spidertech Powered by C10,4:48 4:48,,6,2012
24,39.986999999999995,115,+33:56,,Guarnieri Jacopo,114,Astana Pro Team,4:52 4:52,,6,2012
23,39.948,145,+56:59,,Robert Fr\xe9derique,115,Lotto Belisol Team,4:55 4:55,,6,2012
27,39.897,136,+46:27,,Pineau C\xe9dric,116,FDJ - BigMat,4:59 4:59,,6,2012
28,39.897,118,+36:21,,Vigano Davide,117,Lampre - ISD,",, 4:59",,6,2012
36,39.845,56,+14:01,,Freire Oscar,118,Team Katusha,5:03 5:03,,6,2012
27,39.819,133,+45:00,,M\xf8rk\xf8v Michael,119,Team Saxo Bank - Tinkoff Bank,5:05 5:05,,6,2012
33,39.755,97,+26:18,,Guti\xe9rrez Jos\xe9 Iv\xe1n,120,Movistar Team,5:10 5:10,,6,2012
32,39.73,89,+24:51,,Nuyens Nick,121,Team Saxo Bank - Tinkoff Bank,5:12 5:12,,6,2012
28,39.717,86,+22:38,,Euser Lucas,122,,5:13 5:13,,6,2012
31,39.717,132,+43:30,,Steegmans Gert,123,Omega Pharma - Quick-Step,",, 5:13",,6,2012
31,39.704,79,+18:23,,Wegmann Fabian,124,Team Garmin - Barracuda,5:14 5:14,,6,2012
24,39.691,116,+34:40,,Lodewyck Klaas,125,BMC Racing Team,5:15 5:15,,6,2012
27,39.653,128,+40:37,,K\xfcnzli Raimond,126,Spidertech Powered by C10,5:18 5:18,,6,2012
29,39.653,131,+41:51,,Bonnet William,127,FDJ - BigMat,",, 5:18",,6,2012
30,39.653,90,+25:52,,Mondory Lloyd,128,AG2R La Mondiale,",, 5:18",,6,2012
27,39.564,108,+30:02,,Breschel Matti,129,Rabobank Cycling Team,5:25 5:25,,6,2012
38,39.539,95,+26:08,,Petacchi Alessandro,130,Lampre - ISD,5:27 5:27,,6,2012
30,39.514,112,+33:02,,Vandborg Brian,131,Spidertech Powered by C10,5:29 5:29,,6,2012
35,39.262,140,+48:19,,Paolini Luca,132,Team Katusha,5:49 5:49,,6,2012
24,39.236999999999995,146,+57:23,,Anderson Ryan,133,Spidertech Powered by C10,5:51 5:51,,6,2012
28,39.236999999999995,99,+27:28,,Hutarovich Yauheni,134,FDJ - BigMat,",, 5:51",,6,2012
24,39.225,59,+14:26,,Howes Alex,135,Team Garmin - Barracuda,5:52 5:52,,6,2012
22,39.163000000000004,109,+30:04,,Rowe Luke,136,Sky Procycling,5:57 5:57,,6,2012
24,39.088,80,+19:09,,Swift Ben,137,Sky Procycling,6:03 6:03,,6,2012
22,39.064,127,+40:03,,Trentin Matteo,138,Omega Pharma - Quick-Step,6:05 6:05,,6,2012
28,39.039,126,+39:57,,Farrar Tyler,139,Team Garmin - Barracuda,6:07 6:07,,6,2012
33,38.83,102,+28:18,,Cooke Baden,140,Orica GreenEDGE,6:24 6:24,,6,2012
25,38.696,120,+36:46,,Boeckmans Kris,141,Vacansoleil - DCM,6:35 6:35,,6,2012
28,38.6,67,+15:35,,Marcato Marco,142,Vacansoleil - DCM,6:43 6:43,,6,2012
34,38.491,124,+38:04,,Bertagnolli Leonardo,143,Lampre - ISD,6:52 6:52,,6,2012
25,38.265,130,+41:51,,Vinther Troels,144,Team Saxo Bank - Tinkoff Bank,7:11 7:11,,6,2012
23,38.111,142,+54:00,,Boivin Guillaume,145,Spidertech Powered by C10,7:24 7:24,,6,2012
26,37.819,143,+54:36,,Konovalovas Ignatas,146,Movistar Team,7:49 7:49,,6,2012
30,37.715,147,+57:59,,Sohrabi Mehdi,147,Lotto Belisol Team,7:58 7:58,,6,2012
29,,,+ - 26:10:55,,Anton Igor,DNS,Euskaltel - Euskadi,-46:36 -46:36,,6,2012
31,,25,+6:50,50.0,Albasini Michael,1,Orica GreenEDGE,3:45:39 3:45:39,6.0,7,2012
28,,5,+0:40,30.0,Nieve Mikel,2,Euskaltel - Euskadi,1:15 1:15,4.0,7,2012
38,,3,+0:21,18.0,Leipheimer Levi,3,Omega Pharma - Quick-Step,",, 1:15",2.0,7,2012
32,,2,+0:14,13.0,Schleck Fr\xe4nk,4,RadioShack - Nissan,",, 1:15",1.0,7,2012
26,,4,+0:25,10.0,Gesink Robert,5,Rabobank Cycling Team,1:36 1:36,1.0,7,2012
22,,10,+1:13,7.0,Pinot Thibaut,6,FDJ - BigMat,",, 1:36",,7,2012
34,,7,+0:43,4.0,Danielson Thomas,7,Team Garmin - Barracuda,",, 1:36",,7,2012
25,,8,+1:01,3.0,Kruijswijk Steven,8,Rabobank Cycling Team,1:39 1:39,,7,2012
26,,6,+0:42,2.0,Kreuziger Roman,9,Astana Pro Team,1:57 1:57,,7,2012
27,,12,+1:26,1.0,Fuglsang Jakob,10,RadioShack - Nissan,",, 1:57",,7,2012
27,,13,+1:52,,Roche Nicolas,11,AG2R La Mondiale,2:05 2:05,,7,2012
31,,20*,+3:27,,Caruso Giampaolo,12*,Team Katusha,",, 2:05",,7,2012
32,,9,+1:04,,Valverde Alejandro,13,Movistar Team,",, 2:05",,7,2012
25,,1,+0:00,,Costa Rui,14,Movistar Team,",, 2:05",,7,2012
28,,11,+1:22,,L\xf6fkvist Thomas,15,Sky Procycling,",, 2:05",,7,2012
27,,14,+2:12,,S\xf8rensen Chris Anker,16,Team Saxo Bank - Tinkoff Bank,2:25 2:25,,7,2012
25,,16,+2:44,,Ki\u0161erlovski Robert,17,Astana Pro Team,",, 2:25",,7,2012
25,,15,+2:23,,Frank Mathias,18,BMC Racing Team,",, 2:25",,7,2012
32,,19,+3:21,,Astarloza Mikel,19,Euskaltel - Euskadi,2:38 2:38,,7,2012
24,,21,+3:40,,Izagirre Gorka,20,Euskaltel - Euskadi,",, 2:38",,7,2012
25,,18,+3:18,,De Clercq Bart,21,Lotto Belisol Team,",, 2:38",,7,2012
32,,23,+5:46,,Muravyev Dmitriy,22,Astana Pro Team,3:44 3:44,,7,2012
27,,43,+16:45,,Possoni Morris,23,Lampre - ISD,3:57 3:57,,7,2012
29,,17,+3:09,,Gusev Vladimir,24,Team Katusha,",, 3:57",,7,2012
24,,22,+4:35,,Poels Wout,25,Vacansoleil - DCM,",, 3:57",,7,2012
36,,24,+6:30,,Barry Michael,26,Sky Procycling,4:08 4:08,,7,2012
28,,32,+11:51,,Roy J\xe9r\xe9my,27,FDJ - BigMat,5:03 5:03,,7,2012
28,,29,+9:08,,Burghardt Marcus,28,BMC Racing Team,5:24 5:24,,7,2012
29,,26,+7:13,,Gerdemann Linus,29,RadioShack - Nissan,6:21 6:21,,7,2012
31,,45,+19:53,,Cummings Stephen,30,BMC Racing Team,6:50 6:50,,7,2012
31,,27,+8:09,,ten Dam Laurens,31,Rabobank Cycling Team,7:03 7:03,,7,2012
27,,51,+23:17,,Velits Peter,32,Omega Pharma - Quick-Step,7:38 7:38,,7,2012
27,,28,+8:15,,Cataldo Dario,33,Omega Pharma - Quick-Step,8:11 8:11,,7,2012
35,,39,+14:42,,Gustov Volodymyr,34,Team Saxo Bank - Tinkoff Bank,",, 8:11",,7,2012
24,,48,+20:19,,Valls Rafael,35,Vacansoleil - DCM,8:23 8:23,,7,2012
27,,37,+13:33,,Rojas Jos\xe9 Joaqu\xedn,36,Movistar Team,9:07 9:07,,7,2012
33,,44,+17:14,,Elmiger Martin,37,AG2R La Mondiale,",, 9:07",,7,2012
38,,69,+33:18,,Bruseghin Marzio,38,Movistar Team,",, 9:07",,7,2012
22,,35,+12:53,,Slagter Tom-Jelte,39,Rabobank Cycling Team,10:25 10:25,,7,2012
31,,61,+27:46,,Wegmann Fabian,40,Team Garmin - Barracuda,11:28 11:28,,7,2012
31,,68,+31:45,,Davis Allan,41,Orica GreenEDGE,",, 11:28",,7,2012
32,,60,+27:45,,Kessiakoff Fredrik,42,Astana Pro Team,",, 11:28",,7,2012
27,,58,+26:31,,Didier Laurent,43,RadioShack - Nissan,",, 11:28",,7,2012
22,,114,+56:01,,Novikov Nikita,44,Vacansoleil - DCM,",, 11:28",,7,2012
28,,67,+31:23,,Nordhaug Lars Petter,45,Sky Procycling,",, 11:28",,7,2012
26,,42,+16:44,,Kohler Martin,46,BMC Racing Team,",, 11:28",,7,2012
31,,53,+24:56,,Kolobnev Alexandr,47,Team Katusha,",, 11:28",,7,2012
25,,30,+11:03,,Kangert Tanel,48,Astana Pro Team,",, 11:28",,7,2012
31,,55,+25:19,,Mori Manuele,49,Lampre - ISD,",, 11:28",,7,2012
27,,77,+37:34,,Bazzana Alessandro,50,Team Type 1 - SANOFI,",, 11:28",,7,2012
29,,31,+11:48,,Monfort Maxime,51,RadioShack - Nissan,",, 11:28",,7,2012
30,,65,+30:55,,Wynants Maarten,52,Rabobank Cycling Team,",, 11:28",,7,2012
27,,38,+13:38,,El Fares Julien,53,Team Type 1 - SANOFI,",, 11:28",,7,2012
25,,56,+25:53,,Mollema Bauke,54,Rabobank Cycling Team,",, 11:28",,7,2012
36,,40,+15:46,,Kl\xf6den Andr\xe9as,55,RadioShack - Nissan,",, 11:28",,7,2012
32,,50,+22:54,,Paulinho S\xe9rgio,56,Team Saxo Bank - Tinkoff Bank,",, 11:28",,7,2012
35,,82,+38:20,,Zandio Xabier,57,Sky Procycling,",, 11:28",,7,2012
31,,52,+24:27,,Karpets Vladimir,58,Movistar Team,",, 11:28",,7,2012
25,,41,+16:23,,Peterson Tom,59,Team Garmin - Barracuda,",, 11:28",,7,2012
33,,33,+12:13,,Bertogliati Rubens,60,Team Type 1 - SANOFI,",, 11:28",,7,2012
32,,71,+34:14,,Nuyens Nick,61,Team Saxo Bank - Tinkoff Bank,",, 11:28",,7,2012
27,,47,+20:08,,Van Avermaet Greg,62,BMC Racing Team,",, 11:28",,7,2012
28,,54,+25:09,,Montaguti Matteo,63,AG2R La Mondiale,",, 11:28",,7,2012
29,,59,+27:13,,Duggan Timothy,64,Liquigas - Cannondale,",, 11:28",,7,2012
38,,94,+47:43,,Hondo Danilo,65,Lampre - ISD,11:47 11:47,,7,2012
33,,34,+12:45,,Gadret John,66,AG2R La Mondiale,12:11 12:11,,7,2012
26,,46,+19:58,,Stybar Zdenek,67,Omega Pharma - Quick-Step,12:27 12:27,,7,2012
34,,70,+34:00,,Hayman Mathew,68,Sky Procycling,12:48 12:48,,7,2012
33,,75,+37:01,,Guti\xe9rrez Jos\xe9 Iv\xe1n,69,Movistar Team,",, 12:48",,7,2012
21,,36,+13:30,,Moser Moreno,70,Liquigas - Cannondale,13:36 13:36,,7,2012
27,,49,+20:38,,Gavazzi Francesco,71,Astana Pro Team,15:09 15:09,,7,2012
38,,111,+54:14,,O'Grady Stuart,72,Orica GreenEDGE,19:45 19:45,,7,2012
24,,73,+35:19,,Howes Alex,73,Team Garmin - Barracuda,22:58 22:58,,7,2012
26,,66,+31:00,,Cusin Remi,74,Team Type 1 - SANOFI,23:20 23:20,,7,2012
25,,125,+1:03:06,,Vinther Troels,75,Team Saxo Bank - Tinkoff Bank,",, 23:20",,7,2012
32,,134,+1:09:25,,Boucher David,76,FDJ - BigMat,25:31 25:31,,7,2012
38,,100,+49:34,,Petacchi Alessandro,77,Lampre - ISD,",, 25:31",,7,2012
30,,101,+49:46,,Reynes Vicente,78,Lotto Belisol Team,",, 25:31",,7,2012
36,,99,+49:25,,Niermann Grischa,79,Rabobank Cycling Team,",, 25:31",,7,2012
21,,62,+28:30,,Preidler Georg,80,Team Type 1 - SANOFI,",, 25:31",,7,2012
30,,57,+26:22,,Cunego Damiano,81,Lampre - ISD,",, 25:31",,7,2012
22,,110,+53:30,,Rowe Luke,82,Sky Procycling,",, 25:31",,7,2012
34,,124,+1:01:30,,Bertagnolli Leonardo,83,Lampre - ISD,",, 25:31",,7,2012
30,,103,+51:39,,Colli Daniele,84,Team Type 1 - SANOFI,",, 25:31",,7,2012
30,,113,+55:25,,Efimkin Alexander,85,Team Type 1 - SANOFI,",, 25:31",,7,2012
30,,95,+49:18,,Mondory Lloyd,86,AG2R La Mondiale,",, 25:31",,7,2012
33,,104,+51:44,,Cooke Baden,87,Orica GreenEDGE,",, 25:31",,7,2012
30,,79,+37:39,,Minard S\xe9bastien,88,AG2R La Mondiale,",, 25:31",,7,2012
28,,93,+47:38,,Chainel Steve,89,FDJ - BigMat,",, 25:31",,7,2012
32,,90,+44:25,,Geslin Anthony,90,FDJ - BigMat,",, 25:31",,7,2012
27,,136,+1:09:53,,Pineau C\xe9dric,91,FDJ - BigMat,",, 25:31",,7,2012
29,,116,+56:32,,King Edward,92,Liquigas - Cannondale,",, 25:31",,7,2012
31,,112,+54:38,,Boonen Tom,93,Omega Pharma - Quick-Step,",, 25:31",,7,2012
31,,105,+51:46,,Vansummeren Johan,94,Team Garmin - Barracuda,",, 25:31",,7,2012
24,,123,+1:01:28,,B\xe9rard Julien,95,AG2R La Mondiale,",, 25:31",,7,2012
27,,109,+53:28,,Breschel Matti,96,Rabobank Cycling Team,",, 25:31",,7,2012
30,,72,+34:51,,Perez Ruben,97,Euskaltel - Euskadi,",, 25:31",,7,2012
27,,86,+40:08,,Dekker Thomas,98,Team Garmin - Barracuda,",, 25:31",,7,2012
27,,133,+1:08:26,,M\xf8rk\xf8v Michael,99,Team Saxo Bank - Tinkoff Bank,",, 25:31",,7,2012
25,,87,+40:18,,Oss Daniel,100,Liquigas - Cannondale,",, 25:31",,7,2012
23,,130,+1:05:07,,Viviani Elia,101,Liquigas - Cannondale,",, 25:31",,7,2012
22,,78,+37:38,,Sagan Peter,102,Liquigas - Cannondale,",, 25:31",,7,2012
28,,121,+59:47,,Vigano Davide,103,Lampre - ISD,",, 25:31",,7,2012
23,,143,+1:20:25,,Robert Fr\xe9derique,104,Lotto Belisol Team,",, 25:31",,7,2012
22,,128,+1:03:29,,Trentin Matteo,105,Omega Pharma - Quick-Step,",, 25:31",,7,2012
24,,91,+45:25,,Bonnafond Guillaume,106,AG2R La Mondiale,",, 25:31",,7,2012
23,,140,+1:17:26,,Boivin Guillaume,107,Spidertech Powered by C10,",, 25:31",,7,2012
24,,117,+57:15,,Sicard Romain,108,Euskaltel - Euskadi,",, 25:31",,7,2012
32,,142,+1:19:14,,Urtasun Pablo,109,Euskaltel - Euskadi,",, 25:31",,7,2012
28,,83,+38:37,,Megias Javier,110,Team Type 1 - SANOFI,",, 25:31",,7,2012
31,,132,+1:06:56,,Steegmans Gert,111,Omega Pharma - Quick-Step,",, 25:31",,7,2012
27,,80,+38:04,,Langeveld Sebastian,112,Orica GreenEDGE,",, 25:31",,7,2012
24,,89,+42:35,,Swift Ben,113,Sky Procycling,",, 25:31",,7,2012
24,,118,+57:22,,Guarnieri Jacopo,114,Astana Pro Team,",, 25:31",,7,2012
26,,81,+38:11,,Isaychev Vladimir,115,Team Katusha,",, 25:31",,7,2012
22,,63,+28:50,,Puccio Salvatore,116,Sky Procycling,",, 25:31",,7,2012
28,,102,+50:54,,Hutarovich Yauheni,117,FDJ - BigMat,",, 25:31",,7,2012
24,,119,+58:06,,Lodewyck Klaas,118,BMC Racing Team,",, 25:31",,7,2012
29,,135,+1:09:29,,Kaisen Olivier,119,Lotto Belisol Team,",, 25:31",,7,2012
21,,108,+53:15,,Herrada Jes\xfas,120,Movistar Team,",, 25:31",,7,2012
28,,92,+46:04,,Euser Lucas,121,,",, 25:31",,7,2012
28,,127,+1:03:23,,Farrar Tyler,122,Team Garmin - Barracuda,",, 25:31",,7,2012
30,,115,+56:28,,Vandborg Brian,123,Spidertech Powered by C10,",, 25:31",,7,2012
27,,129,+1:04:03,,K\xfcnzli Raimond,124,Spidertech Powered by C10,",, 25:31",,7,2012
38,,98,+49:25,,Horrach Joan,125,Team Katusha,",, 25:31",,7,2012
32,,74,+36:45,,Rast Gregory,126,RadioShack - Nissan,",, 25:31",,7,2012
31,,106,+52:37,,Cancellara Fabian,127,RadioShack - Nissan,",, 25:31",,7,2012
26,,141,+1:18:02,,Konovalovas Ignatas,128,Movistar Team,",, 25:31",,7,2012
26,,139,+1:13:30,,Bole Grega,129,Lampre - ISD,",, 25:31",,7,2012
25,,137,+1:10:14,,Fairly Caleb,130,Spidertech Powered by C10,",, 25:31",,7,2012
23,,120,+58:35,,Agostini Stefano,131,Liquigas - Cannondale,",, 25:31",,7,2012
28,,88,+41:29,,Bookwalter Brent,132,BMC Racing Team,",, 25:31",,7,2012
28,,84,+39:01,,Marcato Marco,133,Vacansoleil - DCM,",, 25:31",,7,2012
29,,64,+30:29,,Hoogerland Johnny,134,Vacansoleil - DCM,",, 25:31",,7,2012
35,,138,+1:11:45,,Paolini Luca,135,Team Katusha,",, 25:31",,7,2012
29,,131,+1:05:17,,Bonnet William,136,FDJ - BigMat,",, 25:31",,7,2012
24,,144,+1:20:49,,Anderson Ryan,137,Spidertech Powered by C10,",, 25:31",,7,2012
28,,97,+49:23,,Dall'Antonia Tiziano,138,Liquigas - Cannondale,",, 25:31",,7,2012
36,,76,+37:27,,Freire Oscar,139,Team Katusha,",, 25:31",,7,2012
28,,96,+49:20,,Terpstra Niki,140,Omega Pharma - Quick-Step,",, 25:31",,7,2012
31,,107,+52:58,,Bazayev Assan,141,Astana Pro Team,",, 25:31",,7,2012
36,,85,+39:55,,Kroon Karsten,142,Team Saxo Bank - Tinkoff Bank,",, 25:31",,7,2012
27,,126,+1:03:12,,Mortensen Martin,143,Vacansoleil - DCM,",, 25:31",,7,2012
25,,122,+1:00:12,,Boeckmans Kris,144,Vacansoleil - DCM,",, 25:31",,7,2012
24,,,+ - 29:58:39,,Meyer Cameron,DNF,Orica GreenEDGE,-3:45:39 -3:45:39,,7,2012
22,,,+ - 29:58:39,,Boily David,DNF,Spidertech Powered by C10,",, -3:45:39",,7,2012
30,,,+ - 29:58:39,,Sohrabi Mehdi,DNS,Lotto Belisol Team,",, -3:45:39",,7,2012
