Age,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,Time won/lost,UCI,stage,year,▼▲
33,22,114.0,+18:07,,121.0,Bak Lars Ytting,114,Lotto Belisol Team,18:07 18:07,+0:05,,6,2013,▲7
33,96,115.0,+18:28,,111.0,Paulinho Sérgio Miguel,115,Team Saxo - Tinkoff,18:28 18:28,+3:58,,6,2013,▼4
28,43,116.0,+18:47,,103.0,Didier Laurent,116,RadioShack - Leopard,18:47 18:47,+5:18,,6,2013,▼13
28,16,117.0,+18:49,,122.0,Marangoni Alan,117,Cannondale Pro Cycling Team,18:49 18:49,+0:24,,6,2013,▲5
26,131,118.0,+18:54,,104.0,Taaramäe Rein,118,"Cofidis, Solutions Crédits",18:54 18:54,+5:18,,6,2013,▼14
27,136,119.0,+19:33,,110.0,Levarlet Guillaume,119,"Cofidis, Solutions Crédits",19:33 19:33,+5:18,,6,2013,▼9
27,196,120.0,+19:53,,126.0,Geschke Simon,120,Team Argos - Shimano,19:53 19:53,+0:32,,6,2013,▲6
31,169,121.0,+20:37,,127.0,Wynants Maarten,121,Belkin-Pro Cycling Team,20:37 20:37,+0:05,,6,2013,▲6
34,126,122.0,+21:34,,129.0,Gutiérrez José Iván,122,Movistar Team,21:34 21:34,+0:05,,6,2013,▲7
27,161,123.0,+21:56,,130.0,Boom Lars,123,Belkin-Pro Cycling Team,21:56 21:56,+0:05,,6,2013,▲7
28,12,124.0,+22:19,,124.0,Bodnar Maciej,124,Cannondale Pro Cycling Team,22:19 22:19,+3:25,,6,2013,-
30,24,125.0,+22:22,,131.0,Greipel André,125,Lotto Belisol Team,22:22 22:22,+0:00,,6,2013,▲6
32,117,126.0,+22:38,,134.0,Oroz Juan José,126,Euskaltel - Euskadi,22:38 22:38,+0:05,,6,2013,▲8
32,5,127.0,+23:11,,128.0,López David,127,Sky Procycling,23:11 23:11,+1:54,,6,2013,▲1
32,84,128.0,+23:13,,137.0,Dumoulin Samuel,128,AG2R La Mondiale,23:13 23:13,+0:00,,6,2013,▲9
30,7,129.0,+23:55,,138.0,Siutsou Kanstantsin,129,Sky Procycling,23:55 23:55,+0:05,,6,2013,▲9
32,85,130.0,+24:07,,123.0,Dupont Hubert,130,AG2R La Mondiale,24:07 24:07,+5:18,,6,2013,▼7
25,103,131.0,+24:15,,140.0,Kristoff Alexander,131,Team Katusha,24:15 24:15,+0:00,,6,2013,▲9
30,33,132.0,+24:22,,139.0,Burghardt Marcus,132,BMC Racing Team,24:22 24:22,+0:29,,6,2013,▲7
24,191,133.0,+24:28,,136.0,Degenkolb John,133,Team Argos - Shimano,24:28 24:28,+1:32,,6,2013,▲3
25,207,134.0,+24:31,,125.0,van Poppel Boy,134,Vacansoleil - DCM,24:31 24:31,+5:18,,6,2013,▼9
25,58,135.0,+25:33,,143.0,Veilleux David,135,Team Europcar,25:33 25:33,+0:05,,6,2013,▲8
28,18,136.0,+26:39,,145.0,Sabatini Fabio,136,Cannondale Pro Cycling Team,26:39 26:39,+0:05,,6,2013,▲9
28,151,137.0,+26:50,,146.0,Cavendish Mark,137,Omega Pharma - Quick-Step,26:50 26:50,+0:00,,6,2013,▲9
32,156,138.0,+27:07,,149.0,Steegmans Gert,138,Omega Pharma - Quick-Step,27:07 27:07,+0:05,,6,2013,▲11
30,145,139.0,+27:15,,150.0,Ferrari Roberto,139,Lampre - Merida,27:15 27:15,+0:00,,6,2013,▲11
25,177,140.0,+27:25,,152.0,Navardauskas Ramūnas,140,Garmin Sharp,27:25 27:25,+0:05,,6,2013,▲12
36,26,141.0,+27:30,,154.0,Henderson Gregory,141,Lotto Belisol Team,27:30 27:30,+0:00,,6,2013,▲13
34,75,142.0,+27:43,,151.0,Fischer Murilo Antonio,142,FDJ.fr,27:43 27:43,+0:24,,6,2013,▲9
27,134,143.0,+27:47,,132.0,García Egoitz,143,"Cofidis, Solutions Crédits",27:47 27:47,+5:18,,6,2013,▼11
31,19,144.0,+27:50,,133.0,Vandborg Brian Bach,144,Cannondale Pro Cycling Team,27:50 27:50,+5:18,,6,2013,▼11
33,192,145.0,+27:52,,157.0,Curvers Roy,145,Team Argos - Shimano,27:52 27:52,+0:05,,6,2013,▲12
28,195,146.0,+27:52,,158.0,Fröhlinger Johannes,146,Team Argos - Shimano,",, 27:52",+0:05,,6,2013,▲12
19,208,147.0,+28:05,,160.0,van Poppel Danny,147,Vacansoleil - DCM,28:05 28:05,+0:00,,6,2013,▲13
31,28,148.0,+28:05,,159.0,Sieberg Marcel,148,Lotto Belisol Team,",, 28:05",+0:05,,6,2013,▲11
24,115,149.0,+28:14,,162.0,Lobato Juan José,149,Euskaltel - Euskadi,28:14 28:14,+0:00,,6,2013,▲13
23,158,150.0,+29:00,,144.0,Trentin Matteo,150,Omega Pharma - Quick-Step,29:00 29:00,+2:59,,6,2013,▼6
31,118,151.0,+29:18,,163.0,Pérez Rubén,151,Euskaltel - Euskadi,29:18 29:18,+0:05,,6,2013,▲12
31,93,152.0,+29:39,,141.0,Hernández Jesús,152,Team Saxo - Tinkoff,29:39 29:39,+5:18,,6,2013,▼11
26,203,153.0,+30:06,,142.0,De Gendt Thomas,153,Vacansoleil - DCM,30:06 30:06,+5:18,,6,2013,▼11
29,157,154.0,+30:44,,147.0,Terpstra Niki,154,Omega Pharma - Quick-Step,30:44 30:44,+3:54,,6,2013,▼7
33,155,155.0,+30:48,,148.0,Pineau Jérôme,155,Omega Pharma - Quick-Step,30:48 30:48,+3:58,,6,2013,▼7
26,87,156.0,+32:06,,161.0,Kadri Blel,156,AG2R La Mondiale,32:06 32:06,+3:54,,6,2013,▲5
30,78,157.0,+32:09,,168.0,Roy Jérémy,157,FDJ.fr,32:09 32:09,+0:05,,6,2013,▲11
25,57,158.0,+33:02,,156.0,Reza Kévin,158,Team Europcar,33:02 33:02,+5:18,,6,2013,▼2
27,163,159.0,+33:13,,155.0,Leezer Tom,159,Belkin-Pro Cycling Team,33:13 33:13,+5:38,,6,2013,▼4
20,68,160.0,+33:42,,135.0,Lutsenko Alexey,160,Astana Pro Team,33:42 33:42,+10:48,,6,2013,▼25
30,205,161.0,+34:34,,153.0,Hoogerland Johnny,161,Vacansoleil - DCM,34:34 34:34,+7:10,,6,2013,▼8
28,27,162.0,+34:54,,171.0,Roelandts Jürgen,162,Lotto Belisol Team,34:54 34:54,+0:05,,6,2013,▲9
33,186,163.0,+35:01,,172.0,Lancaster Brett,163,Orica GreenEDGE,35:01 35:01,+0:05,,6,2013,▲9
23,174,164.0,+35:10,,165.0,Dennis Rohan,164,Garmin Sharp,35:10 35:10,+5:18,,6,2013,▲1
29,125,165.0,+35:22,,174.0,Erviti Imanol,165,Movistar Team,35:22 35:22,+0:05,,6,2013,▲9
26,184,166.0,+36:08,,175.0,Goss Matthew,166,Orica GreenEDGE,36:08 36:08,+0:00,,6,2013,▲9
26,8,167.0,+36:16,,176.0,Stannard Ian,167,Sky Procycling,36:16 36:16,+0:05,,6,2013,▲9
25,187,168.0,+36:24,,164.0,Meyer Cameron,168,Orica GreenEDGE,36:24 36:24,+7:10,,6,2013,▼4
29,137,169.0,+36:44,,166.0,Maté Luis Ángel,169,"Cofidis, Solutions Crédits",36:44 36:44,+5:18,,6,2013,▼3
31,88,170.0,+37:14,,167.0,Minard Sébastien,170,AG2R La Mondiale,37:14 37:14,+5:18,,6,2013,▼3
31,72,171.0,+37:32,,181.0,Bonnet William,171,FDJ.fr,37:32 37:32,+0:05,,6,2013,▲10
28,172,172.0,+38:02,,185.0,Bauer Jack,172,Garmin Sharp,38:02 38:02,+0:05,,6,2013,▲13
33,29,173.0,+38:43,,184.0,Willems Frederik,173,Lotto Belisol Team,38:43 38:43,+0:51,,6,2013,▲11
25,197,174.0,+38:44,,188.0,Kittel Marcel,174,Team Argos - Shimano,38:44 38:44,+0:00,,6,2013,▲14
33,104,175.0,+38:45,,187.0,Kuschynski Aleksandr,175,Team Katusha,38:45 38:45,+0:29,,6,2013,▲12
30,193,176.0,+39:30,,189.0,de Kort Koen,176,Team Argos - Shimano,39:30 39:30,+0:46,,6,2013,▲13
39,188,177.0,+39:31,,178.0,O'Grady Stuart,177,Orica GreenEDGE,39:31 39:31,+2:17,,6,2013,▲1
28,198,178.0,+39:47,,190.0,Timmer Albert,178,Team Argos - Shimano,39:47 39:47,+1:03,,6,2013,▲12
36,189,179.0,+40:33,,169.0,Tuft Svein,179,Orica GreenEDGE,40:33 40:33,+7:10,,6,2013,▼10
25,119,180.0,+40:36,,193.0,Sicard Romain,180,Euskaltel - Euskadi,40:36 40:36,+0:05,,6,2013,▲13
24,168,181.0,+41:40,,170.0,Vanmarcke Sep,181,Belkin-Pro Cycling Team,41:40 41:40,+7:10,,6,2013,▼11
30,209,182.0,+42:19,,177.0,Westra Lieuwe,182,Vacansoleil - DCM,42:19 42:19,+5:38,,6,2013,▼5
32,55,183.0,+42:39,,179.0,Gène Yohann,183,Team Europcar,42:39 42:39,+5:18,,6,2013,▼4
25,146,184.0,+42:40,,180.0,Malori Adriano,184,Lampre - Merida,42:40 42:40,+5:18,,6,2013,▼4
26,202,185.0,+42:48,,182.0,Boeckmans Kris,185,Vacansoleil - DCM,42:48 42:48,+5:18,,6,2013,▼3
27,9,186.0,+43:03,,183.0,Thomas Geraint,186,Sky Procycling,43:03 43:03,+5:18,,6,2013,▼3
24,53,187.0,+44:11,,191.0,Cousin Jérôme,187,Team Europcar,44:11 44:11,+5:18,,6,2013,▲4
34,95,188.0,+44:37,,194.0,Noval Benjamin,188,Team Saxo - Tinkoff,44:37 44:37,+3:58,,6,2013,▲6
32,62,189.0,+44:52,,192.0,Bazayev Assan,189,Astana Pro Team,44:52 44:52,+5:46,,6,2013,▲3
33,69,190.0,+45:41,,186.0,Muravyev Dmitriy,190,Astana Pro Team,45:41 45:41,+7:36,,6,2013,▼4
28,199,191.0,+46:18,,195.0,Veelers Tom,191,Team Argos - Shimano,46:18 46:18,+0:05,,6,2013,▲4
28,185,1.0,+0:00,,1.0,Impey Daryl,1,Orica GreenEDGE,27:12:29 27:12:29,+0:00,,7,2013,-
26,2,2.0,+0:03,,2.0,Boasson Hagen Edvald,2,Sky Procycling,0:03 0:03,+0:00,,7,2013,-
33,181,3.0,+0:05,,3.0,Gerrans Simon,3,Orica GreenEDGE,0:05 0:05,+0:00,,7,2013,-
32,182,4.0,+0:05,,4.0,Albasini Michael,4,Orica GreenEDGE,",, 0:05",+0:00,,7,2013,-
23,153,5.0,+0:06,,5.0,Kwiatkowski Michał,5,Omega Pharma - Quick-Step,0:06 0:06,+0:00,,7,2013,-
34,152,6.0,+0:06,,6.0,Chavanel Sylvain,6,Omega Pharma - Quick-Step,",, 0:06",+0:00,,7,2013,-
28,1,7.0,+0:08,,7.0,Froome Chris,7,Sky Procycling,0:08 0:08,+0:00,,7,2013,-
28,6,8.0,+0:08,,8.0,Porte Richie,8,Sky Procycling,",, 0:08",+0:00,,7,2013,-
29,97,9.0,+0:14,,9.0,Roche Nicolas,9,Team Saxo - Tinkoff,0:14 0:14,+0:00,,7,2013,-
27,94,10.0,+0:14,,10.0,Kreuziger Roman,10,Team Saxo - Tinkoff,",, 0:14",+0:00,,7,2013,-
30,91,11.0,+0:14,,11.0,Contador Alberto,11,Team Saxo - Tinkoff,",, 0:14",+0:00,,7,2013,-
33,98,12.0,+0:14,,12.0,Rogers Michael,12,Team Saxo - Tinkoff,",, 0:14",+0:00,,7,2013,-
24,178,13.0,+0:22,,13.0,Talansky Andrew,13,Garmin Sharp,0:22 0:22,+0:00,,7,2013,-
32,171,14.0,+0:22,,14.0,Hesjedal Ryder,14,Garmin Sharp,",, 0:22",+0:00,,7,2013,-
26,175,15.0,+0:22,,16.0,Martin Dan,15,Garmin Sharp,",, 0:22",+0:00,,7,2013,▲1
35,173,16.0,+0:22,,17.0,Danielson Tom,16,Garmin Sharp,",, 0:22",+0:00,,7,2013,▲1
33,121,17.0,+0:25,,18.0,Valverde Alejandro,17,Movistar Team,0:25 0:25,+0:00,,7,2013,▲1
26,124,18.0,+0:25,,19.0,Costa Rui,18,Movistar Team,",, 0:25",+0:00,,7,2013,▲1
23,128,19.0,+0:25,,20.0,Quintana Nairo,19,Movistar Team,",, 0:25",+0:00,,7,2013,▲1
26,122,20.0,+0:25,,21.0,Amador Andrey,20,Movistar Team,",, 0:25",+0:00,,7,2013,▲1
33,148,21.0,+0:30,,22.0,Niemiec Przemysław,21,Lampre - Merida,0:30 0:30,+0:00,,7,2013,▲1
36,31,22.0,+0:31,,23.0,Evans Cadel,22,BMC Racing Team,0:31 0:31,+0:00,,7,2013,▲1
31,34,23.0,+0:31,,24.0,Gilbert Philippe,23,BMC Racing Team,",, 0:31",+0:00,,7,2013,▲1
24,39,24.0,+0:31,,25.0,van Garderen Tejay,24,BMC Racing Team,",, 0:31",+0:00,,7,2013,▲1
31,35,25.0,+0:31,,26.0,Moinard Amaël,25,BMC Racing Team,",, 0:31",+0:00,,7,2013,▲1
30,109,26.0,+0:33,,27.0,Vorganov Eduard,26,Team Katusha,0:33 0:33,+0:00,,7,2013,▲1
27,42,27.0,+0:33,,28.0,Bakelants Jan,27,RadioShack - Leopard,",, 0:33",+0:00,,7,2013,▲1
35,204,28.0,+0:33,,30.0,Flecha Juan Antonio,28,Vacansoleil - DCM,",, 0:33",+0:00,,7,2013,▲2
34,101,29.0,+0:33,,29.0,Rodríguez Joaquim,29,Team Katusha,",, 0:33",+0:00,,7,2013,-
31,106,30.0,+0:33,,31.0,Moreno Daniel,30,Team Katusha,",, 0:33",+0:00,,7,2013,▲1
23,11,31.0,+0:34,,32.0,Sagan Peter,31,Cannondale Pro Cycling Team,0:34 0:34,+0:00,,7,2013,▲1
30,47,32.0,+0:34,,33.0,Monfort Maxime,32,RadioShack - Leopard,",, 0:34",+0:00,,7,2013,▲1
28,41,33.0,+0:34,,34.0,Schleck Andy,33,RadioShack - Leopard,",, 0:34",+0:00,,7,2013,▲1
36,49,34.0,+0:34,,35.0,Zubeldia Haimar,34,RadioShack - Leopard,",, 0:34",+0:00,,7,2013,▲1
38,46,35.0,+0:34,,36.0,Klöden Andreas,35,RadioShack - Leopard,",, 0:34",+0:00,,7,2013,▲1
25,201,36.0,+0:38,,37.0,Poels Wout,36,Vacansoleil - DCM,0:38 0:38,+0:00,,7,2013,▲1
26,164,37.0,+0:42,,38.0,Mollema Bauke,37,Belkin-Pro Cycling Team,0:42 0:42,+0:00,,7,2013,▲1
34,166,38.0,+0:42,,41.0,Tankink Bram,38,Belkin-Pro Cycling Team,",, 0:42",+0:00,,7,2013,▲3
32,167,39.0,+0:42,,39.0,ten Dam Laurens,39,Belkin-Pro Cycling Team,",, 0:42",+0:00,,7,2013,-
29,165,40.0,+0:42,,40.0,Nordhaug Lars Petter,40,Belkin-Pro Cycling Team,",, 0:42",+0:00,,7,2013,-
23,71,41.0,+0:47,,42.0,Pinot Thibaut,41,FDJ.fr,0:47 0:47,+0:00,,7,2013,▲1
27,77,42.0,+0:47,,43.0,Jeannesson Arnold,42,FDJ.fr,",, 0:47",+0:00,,7,2013,▲1
28,63,43.0,+1:01,,45.0,Fuglsang Jakob,43,Astana Pro Team,1:01 1:01,+0:00,,7,2013,▲2
36,81,44.0,+1:09,,46.0,Peraud Jean-Christophe,44,AG2R La Mondiale,1:09 1:09,+0:00,,7,2013,▲2
22,82,45.0,+1:09,,47.0,Bardet Romain,45,AG2R La Mondiale,",, 1:09",+0:00,,7,2013,▲2
34,86,46.0,+1:09,,48.0,Gadret John,46,AG2R La Mondiale,",, 1:09",+0:00,,7,2013,▲2
32,217,47.0,+1:15,,50.0,Méderel Maxime,47,Sojasun,1:15 1:15,+0:00,,7,2013,▲3
25,56,48.0,+1:18,,53.0,Malacarne Davide,48,Team Europcar,1:18 1:18,+0:00,,7,2013,▲5
26,51,49.0,+1:18,,52.0,Rolland Pierre,49,Team Europcar,",, 1:18",+0:00,,7,2013,▲3
32,147,50.0,+1:21,,55.0,Mori Manuele,50,Lampre - Merida,1:21 1:21,+0:00,,7,2013,▲5
31,141,51.0,+1:24,,56.0,Cunego Damiano,51,Lampre - Merida,1:24 1:24,+0:00,,7,2013,▲5
29,139,52.0,+1:25,,59.0,Navarro Daniel,52,"Cofidis, Solutions Crédits",1:25 1:25,+0:00,,7,2013,▲7
30,111,53.0,+1:29,,61.0,Antón Igor,53,Euskaltel - Euskadi,1:29 1:29,+0:00,,7,2013,▲8
29,116,54.0,+1:29,,62.0,Nieve Mikel,54,Euskaltel - Euskadi,",, 1:29",+0:00,,7,2013,▲8
33,112,55.0,+1:29,,63.0,Astarloza Mikel,55,Euskaltel - Euskadi,",, 1:29",+0:00,,7,2013,▲8
34,149,56.0,+1:34,,57.0,Serpa José Rodolfo,56,Lampre - Merida,1:34 1:34,+0:10,,7,2013,▲1
27,13,57.0,+2:35,,64.0,De Marchi Alessandro,57,Cannondale Pro Cycling Team,2:35 2:35,+0:33,,7,2013,▲7
25,219,58.0,+3:44,,65.0,Vuillermoz Alexis,58,Sojasun,3:44 3:44,+0:00,,7,2013,▲7
28,52,59.0,+3:47,,66.0,Arashiro Yukiya,59,Team Europcar,3:47 3:47,+0:00,,7,2013,▲7
30,36,60.0,+4:37,,67.0,Morabito Steve,60,BMC Racing Team,4:37 4:37,+0:00,,7,2013,▲7
32,89,61.0,+4:49,,68.0,Riblon Christophe,61,AG2R La Mondiale,4:49 4:49,+0:00,,7,2013,▲7
34,74,62.0,+5:06,,69.0,Fédrigo Pierrick,62,FDJ.fr,5:06 5:06,+0:00,,7,2013,▲7
29,108,63.0,+5:35,,71.0,Trofimov Yuri,63,Team Katusha,5:35 5:35,+0:00,,7,2013,▲8
25,44,64.0,+5:36,,72.0,Gallopin Tony,64,RadioShack - Leopard,5:36 5:36,+0:00,,7,2013,▲8
26,15,65.0,+6:17,,74.0,Koren Kristijan,65,Cannondale Pro Cycling Team,6:17 6:17,+0:00,,7,2013,▲9
28,213,66.0,+6:53,,76.0,El Fares Julien,66,Sojasun,6:53 6:53,+0:00,,7,2013,▲10
28,65,67.0,+7:02,,77.0,Gavazzi Francesco,67,Astana Pro Team,7:02 7:02,+0:00,,7,2013,▲10
25,54,68.0,+7:52,,78.0,Gautier Cyril,68,Team Europcar,7:52 7:52,+0:00,,7,2013,▲10
31,64,69.0,+8:30,,79.0,Gasparotto Enrico,69,Astana Pro Team,8:30 8:30,+0:00,,7,2013,▲10
33,127,70.0,+8:30,,80.0,Plaza Rubén,70,Movistar Team,",, 8:30",+0:00,,7,2013,▲10
32,92,71.0,+8:59,,81.0,Bennati Daniele,71,Team Saxo - Tinkoff,8:59 8:59,+0:00,,7,2013,▲10
27,162,72.0,+9:08,,82.0,Gesink Robert,72,Belkin-Pro Cycling Team,9:08 9:08,+0:00,,7,2013,▲10
39,99,73.0,+9:32,,83.0,Tosatto Matteo,73,Team Saxo - Tinkoff,9:32 9:32,+0:00,,7,2013,▲10
24,79,74.0,+10:02,,85.0,Vichot Arthur,74,FDJ.fr,10:02 10:02,+0:00,,7,2013,▲11
24,114,75.0,+10:22,,86.0,Izagirre Ion,75,Euskaltel - Euskadi,10:22 10:22,+0:00,,7,2013,▲11
23,138,76.0,+10:57,,89.0,Molard Rudy,76,"Cofidis, Solutions Crédits",10:57 10:57,+0:00,,7,2013,▲13
41,48,77.0,+14:38,,98.0,Voigt Jens,77,RadioShack - Leopard,14:38 14:38,+0:00,,7,2013,▲21
22,194,78.0,+14:52,,99.0,Dumoulin Tom,78,Team Argos - Shimano,14:52 14:52,+0:00,,7,2013,▲21
32,25,79.0,+15:15,,15.0,Hansen Adam,79,Lotto Belisol Team,15:15 15:15,+14:53,,7,2013,▼64
29,32,80.0,+15:27,,103.0,Bookwalter Brent,80,BMC Racing Team,15:27 15:27,+0:00,,7,2013,▲23
25,76,81.0,+15:40,,44.0,Geniez Alexandre,81,FDJ.fr,15:40 15:40,+14:53,,7,2013,▼37
33,37,82.0,+15:45,,102.0,Quinziato Manuel,82,BMC Racing Team,15:45 15:45,+0:19,,7,2013,▲20
24,3,83.0,+16:00,,97.0,Kennaugh Peter,83,Sky Procycling,16:00 16:00,+1:24,,7,2013,▲14
27,218,84.0,+16:08,,49.0,Simon Julien,84,Sojasun,16:08 16:08,+14:53,,7,2013,▼35
27,211,85.0,+16:08,,51.0,Feillu Brice,85,Sojasun,",, 16:08",+14:53,,7,2013,▼34
34,59,86.0,+16:13,,54.0,Voeckler Thomas,86,Team Europcar,16:13 16:13,+14:53,,7,2013,▼32
32,135,87.0,+16:18,,58.0,Le Mével Christophe,87,"Cofidis, Solutions Crédits",16:18 16:18,+14:53,,7,2013,▼29
25,113,88.0,+16:22,,60.0,Izagirre Gorka,88,Euskaltel - Euskadi,16:22 16:22,+14:53,,7,2013,▼28
31,105,89.0,+16:42,,107.0,Losada Alberto,89,Team Katusha,16:42 16:42,+0:00,,7,2013,▲18
22,17,90.0,+16:42,,100.0,Moser Moreno,90,Cannondale Pro Cycling Team,",, 16:42",+1:35,,7,2013,▲10
36,176,91.0,+17:07,,104.0,Millar David,91,Garmin Sharp,17:07 17:07,+1:24,,7,2013,▲13
28,159,92.0,+17:40,,110.0,Velits Peter,92,Omega Pharma - Quick-Step,17:40 17:40,+0:00,,7,2013,▲18
26,183,93.0,+17:41,,112.0,Clarke Simon,93,Orica GreenEDGE,17:41 17:41,+0:00,,7,2013,▲19
24,144,94.0,+18:06,,113.0,Favilli Elia,94,Lampre - Merida,18:06 18:06,+0:00,,7,2013,▲19
28,43,95.0,+18:47,,116.0,Didier Laurent,95,RadioShack - Leopard,18:47 18:47,+0:00,,7,2013,▲21
26,131,96.0,+18:54,,118.0,Taaramäe Rein,96,"Cofidis, Solutions Crédits",18:54 18:54,+0:00,,7,2013,▲22
27,136,97.0,+19:33,,119.0,Levarlet Guillaume,97,"Cofidis, Solutions Crédits",19:33 19:33,+0:00,,7,2013,▲22
27,196,98.0,+20:17,,120.0,Geschke Simon,98,Team Argos - Shimano,20:17 20:17,+0:24,,7,2013,▲22
29,216,99.0,+20:22,,70.0,Marino Jean-Marc,99,Sojasun,20:22 20:22,+14:53,,7,2013,▼29
28,16,100.0,+20:24,,117.0,Marangoni Alan,100,Cannondale Pro Cycling Team,20:24 20:24,+1:35,,7,2013,▲17
26,38,101.0,+20:49,,73.0,Schär Michael,101,BMC Racing Team,20:49 20:49,+14:53,,7,2013,▼28
30,215,102.0,+21:41,,75.0,Lemoine Cyril,102,Sojasun,21:41 21:41,+14:53,,7,2013,▼27
28,12,103.0,+22:49,,124.0,Bodnar Maciej,103,Cannondale Pro Cycling Team,22:49 22:49,+0:30,,7,2013,▲21
32,117,104.0,+23:07,,126.0,Oroz Juan José,104,Euskaltel - Euskadi,23:07 23:07,+0:29,,7,2013,▲22
30,7,105.0,+23:55,,129.0,Siutsou Kanstantsin,105,Sky Procycling,23:55 23:55,+0:00,,7,2013,▲24
32,85,106.0,+24:07,,130.0,Dupont Hubert,106,AG2R La Mondiale,24:07 24:07,+0:00,,7,2013,▲24
24,191,107.0,+24:28,,133.0,Degenkolb John,107,Team Argos - Shimano,24:28 24:28,+0:00,,7,2013,▲26
31,102,108.0,+24:44,,84.0,Brutt Pavel,108,Team Katusha,24:44 24:44,+14:53,,7,2013,▼24
23,143,109.0,+25:24,,87.0,Cimolai Davide,109,Lampre - Merida,25:24 25:24,+14:53,,7,2013,▼22
32,206,110.0,+25:49,,88.0,Lagutin Sergey,110,Vacansoleil - DCM,25:49 25:49,+14:53,,7,2013,▼22
28,18,111.0,+26:39,,136.0,Sabatini Fabio,111,Cannondale Pro Cycling Team,26:39 26:39,+0:00,,7,2013,▲25
25,177,112.0,+27:25,,140.0,Navardauskas Ramūnas,112,Garmin Sharp,27:25 27:25,+0:00,,7,2013,▲28
26,23,113.0,+27:58,,92.0,De Clercq Bart,113,Lotto Belisol Team,27:58 27:58,+14:53,,7,2013,▼21
28,129,114.0,+28:06,,91.0,Rojas José Joaquín,114,Movistar Team,28:06 28:06,+15:03,,7,2013,▼23
33,45,115.0,+28:48,,93.0,Irizar Markel,115,RadioShack - Leopard,28:48 28:48,+14:53,,7,2013,▼22
26,123,116.0,+28:58,,94.0,Castroviejo Jonathan,116,Movistar Team,28:58 28:58,+14:53,,7,2013,▼22
26,133,117.0,+29:01,,95.0,Coppel Jérôme,117,"Cofidis, Solutions Crédits",29:01 29:01,+14:53,,7,2013,▼22
32,4,118.0,+29:05,,96.0,Kiryienka Vasil,118,Sky Procycling,29:05 29:05,+14:53,,7,2013,▼22
31,93,119.0,+29:39,,152.0,Hernández Jesús,119,Team Saxo - Tinkoff,29:39 29:39,+0:00,,7,2013,▲33
26,107,120.0,+30:19,,101.0,Smukulis Gatis,120,Team Katusha,30:19 30:19,+14:53,,7,2013,▼19
23,212,121.0,+31:07,,106.0,Delaplace Anthony,121,Sojasun,31:07 31:07,+14:53,,7,2013,▼15
29,142,122.0,+32:04,,108.0,Bono Matteo,122,Lampre - Merida,32:04 32:04,+14:53,,7,2013,▼14
26,87,123.0,+32:06,,156.0,Kadri Blel,123,AG2R La Mondiale,32:06 32:06,+0:00,,7,2013,▲33
30,78,124.0,+32:09,,157.0,Roy Jérémy,124,FDJ.fr,32:09 32:09,+0:00,,7,2013,▲33
28,214,125.0,+32:32,,109.0,Hivert Jonathan,125,Sojasun,32:32 32:32,+14:53,,7,2013,▼16
28,154,126.0,+32:33,,111.0,Martin Tony,126,Omega Pharma - Quick-Step,32:33 32:33,+14:53,,7,2013,▼15
33,22,127.0,+33:10,,114.0,Bak Lars Ytting,127,Lotto Belisol Team,33:10 33:10,+15:03,,7,2013,▼13
33,96,128.0,+33:21,,115.0,Paulinho Sérgio Miguel,128,Team Saxo - Tinkoff,33:21 33:21,+14:53,,7,2013,▼13
31,169,129.0,+35:30,,121.0,Wynants Maarten,129,Belkin-Pro Cycling Team,35:30 35:30,+14:53,,7,2013,▼8
34,126,130.0,+36:27,,122.0,Gutiérrez José Iván,130,Movistar Team,36:27 36:27,+14:53,,7,2013,▼8
27,161,131.0,+36:49,,123.0,Boom Lars,131,Belkin-Pro Cycling Team,36:49 36:49,+14:53,,7,2013,▼8
30,24,132.0,+37:15,,125.0,Greipel André,132,Lotto Belisol Team,37:15 37:15,+14:53,,7,2013,▼7
32,5,133.0,+38:04,,127.0,López David,133,Sky Procycling,38:04 38:04,+14:53,,7,2013,▼6
32,84,134.0,+38:06,,128.0,Dumoulin Samuel,134,AG2R La Mondiale,38:06 38:06,+14:53,,7,2013,▼6
23,174,135.0,+38:57,,164.0,Dennis Rohan,135,Garmin Sharp,38:57 38:57,+3:47,,7,2013,▲29
26,103,136.0,+39:08,,131.0,Kristoff Alexander,136,Team Katusha,39:08 39:08,+14:53,,7,2013,▼5
30,33,137.0,+39:15,,132.0,Burghardt Marcus,137,BMC Racing Team,39:15 39:15,+14:53,,7,2013,▼5
25,207,138.0,+39:24,,134.0,van Poppel Boy,138,Vacansoleil - DCM,39:24 39:24,+14:53,,7,2013,▼4
25,58,139.0,+40:26,,135.0,Veilleux David,139,Team Europcar,40:26 40:26,+14:53,,7,2013,▼4
25,119,140.0,+40:36,,180.0,Sicard Romain,140,Euskaltel - Euskadi,40:36 40:36,+0:00,,7,2013,▲40
28,151,141.0,+41:43,,137.0,Cavendish Mark,141,Omega Pharma - Quick-Step,41:43 41:43,+14:53,,7,2013,▼4
32,156,142.0,+42:00,,138.0,Steegmans Gert,142,Omega Pharma - Quick-Step,42:00 42:00,+14:53,,7,2013,▼4
30,145,143.0,+42:08,,139.0,Ferrari Roberto,143,Lampre - Merida,42:08 42:08,+14:53,,7,2013,▼4
36,26,144.0,+42:23,,141.0,Henderson Gregory,144,Lotto Belisol Team,42:23 42:23,+14:53,,7,2013,▼3
