Age,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,Time won/lost,UCI,UCI.1,stage,year,▼▲
26.0,164.0,157.0,+2:13:22,,160.0,Debusschere Jens,157.0,Lotto Soudal,2:13:22 2:13:22,+20:20,,,12,2016,▲3
42.0,38.0,158.0,+2:13:35,,153.0,Tosatto Matteo,158.0,Tinkoff,2:13:35 2:13:35,+23:19,,,12,2016,▼5
26.0,189.0,159.0,+2:13:52,,176.0,Vermote Julien,159.0,Etixx - Quick Step,2:13:52 2:13:52,+16:21,,,12,2016,▲17
29.0,144.0,160.0,+2:13:53,,155.0,Kristoff Alexander,160.0,Team Katusha,2:13:53 2:13:53,+23:19,,,12,2016,▼5
28.0,134.0,161.0,+2:14:01,,156.0,Benedetti Cesare,161.0,Bora - Argon 18,2:14:01 2:14:01,+23:19,,,12,2016,▼5
31.0,187.0,162.0,+2:14:05,,150.0,Sabatini Fabio,162.0,Etixx - Quick Step,2:14:05 2:14:05,+24:08,,,12,2016,▼12
32.0,14.0,163.0,+2:14:53,,172.0,Erviti Imanol,163.0,Movistar Team,2:14:53 2:14:53,+18:32,,,12,2016,▲9
35.0,174.0,164.0,+2:15:55,,158.0,Gène Yohann,164.0,Direct Energie,2:15:55 2:15:55,+23:19,,,12,2016,▼6
27.0,117.0,165.0,+2:16:20,,159.0,Sinkeldam Ramon,165.0,Team Giant - Alpecin,2:16:20 2:16:20,+23:19,,,12,2016,▼6
31.0,101.0,166.0,+2:16:30,,164.0,Cavendish Mark,166.0,Team Dimension Data,2:16:30 2:16:30,+22:59,,,12,2016,▼2
23.0,53.0,167.0,+2:17:22,,165.0,Groenewegen Dylan,167.0,Team LottoNL-Jumbo,2:17:22 2:17:22,+23:19,,,12,2016,▼2
29.0,85.0,168.0,+2:17:59,,166.0,Koren Kristijan,168.0,Cannondale-Drapac Pro Cycling Team,2:17:59 2:17:59,+23:19,,,12,2016,▼2
31.0,34.0,169.0,+2:18:10,,167.0,Gatto Oscar,169.0,Tinkoff,2:18:10 2:18:10,+23:19,,,12,2016,▼2
32.0,92.0,170.0,+2:18:10,,177.0,Bookwalter Brent,170.0,BMC Racing Team,",, 2:18:10",+20:20,,,12,2016,▲7
35.0,192.0,171.0,+2:18:11,,182.0,Božič Borut,171.0,"Cofidis, Solutions Crédits",2:18:11 2:18:11,+18:32,,,12,2016,▲11
28.0,142.0,172.0,+2:18:23,,168.0,Guarnieri Jacopo,172.0,Team Katusha,2:18:23 2:18:23,+23:19,,,12,2016,▼4
31.0,33.0,173.0,+2:18:24,,169.0,Bodnar Maciej,173.0,Tinkoff,2:18:24 2:18:24,+23:19,,,12,2016,▼4
33.0,138.0,174.0,+2:19:34,,171.0,Schillinger Andreas,174.0,Bora - Argon 18,2:19:34 2:19:34,+23:19,,,12,2016,▼3
26.0,7.0,175.0,+2:19:46,,180.0,Rowe Luke,175.0,Team Sky,2:19:46 2:19:46,+20:52,,,12,2016,▲5
25.0,176.0,176.0,+2:20:26,,173.0,Petit Adrien,176.0,Direct Energie,2:20:26 2:20:26,+23:19,,,12,2016,▼3
24.0,216.0,177.0,+2:20:37,,174.0,McLay Daniel,177.0,Fortuneo - Vital Concept,2:20:37 2:20:37,+23:19,,,12,2016,▼3
33.0,58.0,178.0,+2:20:44,,175.0,Wagner Robert,178.0,Team LottoNL-Jumbo,2:20:44 2:20:44,+23:19,,,12,2016,▼3
26.0,212.0,179.0,+2:21:32,,178.0,Breen Vegard,179.0,Fortuneo - Vital Concept,2:21:32 2:21:32,+23:19,,,12,2016,▼1
29.0,8.0,180.0,+2:21:56,,179.0,Stannard Ian,180.0,Team Sky,2:21:56 2:21:56,+23:19,,,12,2016,▼1
25.0,143.0,181.0,+2:22:48,,186.0,Haller Marco,181.0,Team Katusha,2:22:48 2:22:48,+20:20,,,12,2016,▲5
26.0,154.0,182.0,+2:23:44,,181.0,Cimolai Davide,182.0,Lampre - Merida,2:23:44 2:23:44,+24:08,,,12,2016,▼1
34.0,169.0,183.0,+2:24:37,,184.0,Sieberg Marcel,183.0,Lotto Soudal,2:24:37 2:24:37,+23:19,,,12,2016,▲1
31.0,119.0,184.0,+2:24:43,,185.0,Timmer Albert,184.0,Team Giant - Alpecin,2:24:43 2:24:43,+23:19,,,12,2016,▲1
23.0,47.0,185.0,+2:25:59,,187.0,Gougeard Alexis,185.0,AG2R La Mondiale,2:25:59 2:25:59,+20:20,,,12,2016,▲2
27.0,132.0,186.0,+2:29:51,,188.0,Archbold Shane,186.0,Bora - Argon 18,2:29:51 2:29:51,+24:08,,,12,2016,▲2
35.0,105.0,187.0,+2:29:56,,189.0,Eisel Bernhard,187.0,Team Dimension Data,2:29:56 2:29:56,+23:19,,,12,2016,▲2
26.0,77.0,188.0,+2:34:20,,190.0,Howard Leigh,188.0,IAM Cycling,2:34:20 2:34:20,+23:19,,,12,2016,▲2
36.0,162.0,189.0,+2:42:50,,191.0,Bak Lars Ytting,189.0,Lotto Soudal,2:42:50 2:42:50,+23:19,,,12,2016,▲2
25.0,135.0,190.0,+2:52:34,,192.0,Bennett Sam,190.0,Bora - Argon 18,2:52:34 2:52:34,+23:19,,,12,2016,▲2
31.0,1.0,1.0,+0:00,,1.0,Froome Chris,1.0,Team Sky,58:02:51 58:02:51,+0:00,25.0,,13,2016,-
29.0,61.0,2.0,+1:47,,4.0,Mollema Bauke,2.0,Trek - Segafredo,1:47 1:47,+0:51,,,13,2016,▲2
23.0,209.0,3.0,+2:45,,2.0,Yates Adam,3.0,ORICA-BikeExchange,2:45 2:45,+1:58,,,13,2016,▼1
26.0,11.0,4.0,+2:59,,3.0,Quintana Nairo,4.0,Movistar Team,2:59 2:59,+2:05,,,13,2016,▼1
36.0,12.0,5.0,+3:17,,6.0,Valverde Alejandro,5.0,Movistar Team,3:17 3:17,+1:45,,,13,2016,▲1
27.0,99.0,6.0,+3:19,,7.0,van Garderen Tejay,6.0,BMC Racing Team,3:19 3:19,+1:47,,,13,2016,▲1
25.0,41.0,7.0,+4:04,,5.0,Bardet Romain,7.0,AG2R La Mondiale,4:04 4:04,+2:49,,,13,2016,▼2
31.0,91.0,8.0,+4:27,,11.0,Porte Richie,8.0,BMC Racing Team,4:27 4:27,+2:05,,,13,2016,▲3
29.0,184.0,9.0,+5:03,,9.0,Martin Dan,9.0,Etixx - Quick Step,5:03 5:03,+3:07,,,13,2016,-
26.0,21.0,10.0,+5:16,,8.0,Aru Fabio,10.0,Astana Pro Team,5:16 5:16,+3:22,,,13,2016,▼2
30.0,36.0,11.0,+5:24,,14.0,Kreuziger Roman,11.0,Tinkoff,5:24 5:24,+2:10,,,13,2016,▲3
24.0,157.0,12.0,+5:48,,12.0,Meintjes Louis,12.0,Lampre - Merida,5:48 5:48,+3:19,,,13,2016,-
37.0,141.0,13.0,+5:54,,10.0,Rodríguez Joaquim,13.0,Team Katusha,5:54 5:54,+3:43,,,13,2016,▼3
28.0,2.0,14.0,+6:25,,13.0,Henao Sergio,14.0,Team Sky,6:25 6:25,+3:49,,,13,2016,▼1
30.0,9.0,15.0,+6:48,,16.0,Thomas Geraint,15.0,Team Sky,6:48 6:48,+0:57,,,13,2016,▲1
24.0,111.0,16.0,+8:23,,15.0,Barguil Warren,16.0,Team Giant - Alpecin,8:23 8:23,+3:55,,,13,2016,▼1
27.0,126.0,17.0,+11:41,,18.0,Reichenbach Sébastien,17.0,FDJ,11:41 11:41,+3:39,,,13,2016,▲1
29.0,81.0,18.0,+12:28,,17.0,Rolland Pierre,18.0,Cannondale-Drapac Pro Cycling Team,12:28 12:28,+4:53,,,13,2016,▼1
28.0,94.0,19.0,+15:40,,19.0,Caruso Damiano,19.0,BMC Racing Team,15:40 15:40,+4:20,,,13,2016,-
23.0,131.0,20.0,+19:02,,21.0,Buchmann Emanuel,20.0,Bora - Argon 18,19:02 19:02,+4:29,,,13,2016,▲1
32.0,5.0,21.0,+20:00,,20.0,Nieve Mikel,21.0,Team Sky,20:00 20:00,+5:45,,,13,2016,▼1
36.0,65.0,22.0,+27:52,,22.0,Schleck Fränk,22.0,Trek - Segafredo,27:52 27:52,+6:08,,,13,2016,-
29.0,25.0,23.0,+27:55,,23.0,Kangert Tanel,23.0,Astana Pro Team,27:55 27:55,+4:48,,,13,2016,-
25.0,51.0,24.0,+30:08,,25.0,Kelderman Wilco,24.0,Team LottoNL-Jumbo,30:08 30:08,+3:54,,,13,2016,▲1
28.0,49.0,25.0,+30:49,,24.0,Vuillermoz Alexis,25.0,AG2R La Mondiale,30:49 30:49,+5:20,,,13,2016,▼1
39.0,69.0,26.0,+32:39,,26.0,Zubeldia Haimar,26.0,Trek - Segafredo,32:39 32:39,+5:12,,,13,2016,-
33.0,72.0,27.0,+34:49,,28.0,Clement Stef,27.0,IAM Cycling,34:49 34:49,+1:35,,,13,2016,▲1
32.0,191.0,28.0,+36:05,,27.0,Navarro Daniel,28.0,"Cofidis, Solutions Crédits",36:05 36:05,+7:11,,,13,2016,▼1
26.0,4.0,29.0,+43:15,,31.0,Landa Mikel,29.0,Team Sky,43:15 43:15,+4:27,,,13,2016,▲2
27.0,79.0,30.0,+44:04,,32.0,Pantano Jarlinson,30.0,IAM Cycling,44:04 44:04,+3:35,,,13,2016,▲2
29.0,71.0,31.0,+44:17,,29.0,Frank Mathias,31.0,IAM Cycling,44:17 44:17,+8:01,,,13,2016,▼2
25.0,211.0,32.0,+44:56,,30.0,Sepúlveda Eduardo,32.0,Fortuneo - Vital Concept,44:56 44:56,+6:24,,,13,2016,▼2
26.0,149.0,33.0,+48:22,,37.0,Zakarin Ilnur,33.0,Team Katusha,48:22 48:22,+2:04,,,13,2016,▲4
32.0,107.0,34.0,+48:44,,33.0,Pauwels Serge,34.0,Team Dimension Data,48:44 48:44,+6:49,,,13,2016,▼1
31.0,22.0,35.0,+50:47,,39.0,Nibali Vincenzo,35.0,Astana Pro Team,50:47 50:47,+2:26,,,13,2016,▲4
33.0,48.0,36.0,+50:50,,36.0,Pozzovivo Domenico,36.0,AG2R La Mondiale,50:50 50:50,+5:44,,,13,2016,-
31.0,205.0,37.0,+51:18,,38.0,Impey Daryl,37.0,ORICA-BikeExchange,51:18 51:18,+4:40,,,13,2016,▲1
34.0,18.0,38.0,+51:30,,35.0,Moreno Daniel,38.0,Movistar Team,51:30 51:30,+6:47,,,13,2016,▼3
37.0,172.0,39.0,+55:18,,42.0,Chavanel Sylvain,39.0,Direct Energie,55:18 55:18,+2:49,,,13,2016,▲3
25.0,114.0,40.0,+56:18,,49.0,Dumoulin Tom,40.0,Team Giant - Alpecin,56:18 56:18,-1:03,,,13,2016,▲9
28.0,6.0,41.0,+56:39,,40.0,Poels Wout,41.0,Team Sky,56:39 56:39,+5:46,,,13,2016,▼1
26.0,37.0,42.0,+58:31,,41.0,Majka Rafał,42.0,Tinkoff,58:31 58:31,+6:30,,,13,2016,▼1
29.0,163.0,43.0,+58:44,,46.0,De Gendt Thomas,43.0,Lotto Soudal,58:44 58:44,+3:05,,,13,2016,▲3
33.0,124.0,44.0,+58:52,,44.0,Morabito Steve,44.0,FDJ,58:52 58:52,+5:48,,,13,2016,-
26.0,52.0,45.0,+1:00:56,,43.0,Bennett George,45.0,Team LottoNL-Jumbo,1:00:56 1:00:56,+8:14,,,13,2016,▼2
35.0,136.0,46.0,+1:00:58,,45.0,Huzarski Bartosz,46.0,Bora - Argon 18,1:00:58 1:00:58,+6:06,,,13,2016,▼1
31.0,98.0,47.0,+1:01:11,,47.0,Van Avermaet Greg,47.0,BMC Racing Team,1:01:11 1:01:11,+5:19,,,13,2016,-
30.0,42.0,48.0,+1:02:05,,48.0,Bakelants Jan,48.0,AG2R La Mondiale,1:02:05 1:02:05,+5:31,,,13,2016,-
26.0,116.0,49.0,+1:04:00,,52.0,Preidler Georg,49.0,Team Giant - Alpecin,1:04:00 1:04:00,+3:46,,,13,2016,▲3
32.0,28.0,50.0,+1:05:16,,51.0,Sánchez Luis León,50.0,Astana Pro Team,1:05:16 1:05:16,+5:05,,,13,2016,▲1
34.0,96.0,51.0,+1:06:22,,50.0,Moinard Amaël,51.0,BMC Racing Team,1:06:22 1:06:22,+7:35,,,13,2016,▼1
28.0,66.0,52.0,+1:06:58,,53.0,Stetina Peter,52.0,Trek - Segafredo,1:06:58 1:06:58,+6:18,,,13,2016,▲1
29.0,151.0,53.0,+1:07:15,,55.0,Costa Rui,53.0,Lampre - Merida,1:07:15 1:07:15,+5:12,,,13,2016,▲2
24.0,182.0,54.0,+1:07:57,,54.0,Alaphilippe Julian,54.0,Etixx - Quick Step,1:07:57 1:07:57,+6:12,,,13,2016,-
32.0,198.0,55.0,+1:11:11,,57.0,Maté Luis Ángel,55.0,"Cofidis, Solutions Crédits",1:11:11 1:11:11,+5:29,,,13,2016,▲2
35.0,118.0,56.0,+1:12:35,,56.0,ten Dam Laurens,56.0,Team Giant - Alpecin,1:12:35 1:12:35,+7:04,,,13,2016,-
29.0,35.0,57.0,+1:13:59,,58.0,Kišerlovski Robert,57.0,Tinkoff,1:13:59 1:13:59,+7:33,,,13,2016,▲1
31.0,175.0,58.0,+1:14:20,,60.0,Jeandesboz Fabrice,58.0,Direct Energie,1:14:20 1:14:20,+5:37,,,13,2016,▲2
27.0,27.0,59.0,+1:14:39,,61.0,Rosa Diego,59.0,Astana Pro Team,1:14:39 1:14:39,+4:20,,,13,2016,▲2
24.0,137.0,60.0,+1:14:59,,59.0,Konrad Patrick,60.0,Bora - Argon 18,1:14:59 1:14:59,+7:36,,,13,2016,▼1
36.0,208.0,61.0,+1:19:33,,64.0,Plaza Rubén,61.0,ORICA-BikeExchange,1:19:33 1:19:33,+2:32,,,13,2016,▲3
31.0,23.0,62.0,+1:20:55,,63.0,Fuglsang Jakob,62.0,Astana Pro Team,1:20:55 1:20:55,+6:25,,,13,2016,▲1
31.0,218.0,63.0,+1:22:20,,62.0,Sørensen Chris Anker,63.0,Fortuneo - Vital Concept,1:22:20 1:22:20,+10:15,,,13,2016,▼1
31.0,185.0,64.0,+1:22:34,,68.0,Martin Tony,64.0,Etixx - Quick Step,1:22:34 1:22:34,+1:02,,,13,2016,▲4
32.0,24.0,65.0,+1:24:41,,66.0,Grivko Andrey,65.0,Astana Pro Team,1:24:41 1:24:41,+3:26,,,13,2016,▲1
30.0,43.0,66.0,+1:26:53,,65.0,Cherel Mickaël,66.0,AG2R La Mondiale,1:26:53 1:26:53,+6:19,,,13,2016,▼1
39.0,29.0,67.0,+1:27:39,,69.0,Tiralongo Paolo,67.0,Astana Pro Team,1:27:39 1:27:39,+5:30,,,13,2016,▲2
30.0,195.0,68.0,+1:28:06,,67.0,Jeannesson Arnold,68.0,"Cofidis, Solutions Crédits",1:28:06 1:28:06,+6:38,,,13,2016,▼1
28.0,45.0,69.0,+1:30:23,,71.0,Gastauer Ben,69.0,AG2R La Mondiale,1:30:23 1:30:23,+5:40,,,13,2016,▲2
34.0,145.0,70.0,+1:31:21,,70.0,Losada Alberto,70.0,Team Katusha,1:31:21 1:31:21,+6:55,,,13,2016,-
37.0,74.0,71.0,+1:31:38,,72.0,Elmiger Martin,71.0,IAM Cycling,1:31:38 1:31:38,+4:03,,,13,2016,▲1
33.0,128.0,72.0,+1:31:40,,73.0,Roy Jérémy,72.0,FDJ,1:31:40 1:31:40,+3:03,,,13,2016,▲1
28.0,177.0,73.0,+1:33:19,,77.0,Sicard Romain,73.0,Direct Energie,1:33:19 1:33:19,+2:45,,,13,2016,▲4
29.0,127.0,74.0,+1:35:03,,81.0,Roux Anthony,74.0,FDJ,1:35:03 1:35:03,+2:20,,,13,2016,▲7
30.0,115.0,75.0,+1:35:27,,74.0,Geschke Simon,75.0,Team Giant - Alpecin,1:35:27 1:35:27,+6:24,,,13,2016,▼1
27.0,17.0,76.0,+1:35:36,,82.0,Izagirre Ion,76.0,Movistar Team,1:35:36 1:35:36,+0:59,,,13,2016,▲6
28.0,16.0,77.0,+1:35:47,,76.0,Izagirre Gorka,77.0,Movistar Team,1:35:47 1:35:47,+6:12,,,13,2016,▼1
27.0,13.0,78.0,+1:36:11,,75.0,Anacona Winner,78.0,Movistar Team,1:36:11 1:36:11,+6:45,,,13,2016,▼3
24.0,159.0,79.0,+1:39:03,,83.0,Polanc Jan,79.0,Lampre - Merida,1:39:03 1:39:03,+4:07,,,13,2016,▲4
24.0,156.0,80.0,+1:39:28,,80.0,Grmay Tsgabu,80.0,Lampre - Merida,1:39:28 1:39:28,+6:49,,,13,2016,-
28.0,46.0,81.0,+1:39:40,,79.0,Gautier Cyril,81.0,AG2R La Mondiale,1:39:40 1:39:40,+7:05,,,13,2016,▼2
25.0,15.0,82.0,+1:39:49,,78.0,Herrada Jesús,82.0,Movistar Team,1:39:49 1:39:49,+7:23,,,13,2016,▼4
28.0,165.0,83.0,+1:41:01,,84.0,Gallopin Tony,83.0,Lotto Soudal,1:41:01 1:41:01,+5:18,,,13,2016,▲1
25.0,78.0,84.0,+1:41:07,,85.0,Naesen Oliver,84.0,IAM Cycling,1:41:07 1:41:07,+4:49,,,13,2016,▲1
26.0,32.0,85.0,+1:42:27,,87.0,Sagan Peter,85.0,Tinkoff,1:42:27 1:42:27,+5:14,,,13,2016,▲2
27.0,109.0,86.0,+1:43:18,,88.0,Teklehaimanot Daniel,86.0,Team Dimension Data,1:43:18 1:43:18,+5:17,,,13,2016,▲2
30.0,214.0,87.0,+1:43:22,,89.0,Feillu Brice,87.0,Fortuneo - Vital Concept,1:43:22 1:43:22,+5:03,,,13,2016,▲2
27.0,88.0,88.0,+1:43:38,,86.0,Slagter Tom-Jelte,88.0,Cannondale-Drapac Pro Cycling Team,1:43:38 1:43:38,+6:38,,,13,2016,▼2
29.0,73.0,89.0,+1:45:25,,98.0,Coppel Jérôme,89.0,IAM Cycling,1:45:25 1:45:25,+0:32,,,13,2016,▲9
24.0,39.0,90.0,+1:46:20,,91.0,Valgren Michael,90.0,Tinkoff,1:46:20 1:46:20,+4:58,,,13,2016,▲1
25.0,203.0,91.0,+1:46:44,,97.0,Durbridge Luke,91.0,ORICA-BikeExchange,1:46:44 1:46:44,+1:58,,,13,2016,▲6
26.0,213.0,92.0,+1:46:45,,95.0,Delaplace Anthony,92.0,Fortuneo - Vital Concept,1:46:45 1:46:45,+3:14,,,13,2016,▲3
23.0,26.0,93.0,+1:46:47,,96.0,Lutsenko Alexey,93.0,Astana Pro Team,1:46:47 1:46:47,+2:38,,,13,2016,▲3
27.0,129.0,94.0,+1:46:49,,92.0,Vichot Arthur,94.0,FDJ,1:46:49 1:46:49,+5:20,,,13,2016,▼2
24.0,83.0,95.0,+1:47:55,,90.0,Craddock Lawson,95.0,Cannondale-Drapac Pro Cycling Team,1:47:55 1:47:55,+7:20,,,13,2016,▼5
28.0,155.0,96.0,+1:48:07,,93.0,Đurasek Kristijan,96.0,Lampre - Merida,1:48:07 1:48:07,+5:46,,,13,2016,▼3
33.0,93.0,97.0,+1:49:44,,94.0,Burghardt Marcus,97.0,BMC Racing Team,1:49:44 1:49:44,+7:13,,,13,2016,▼3
29.0,97.0,98.0,+1:50:08,,99.0,Schär Michael,98.0,BMC Racing Team,1:50:08 1:50:08,+4:46,,,13,2016,▲1
31.0,133.0,99.0,+1:51:03,,108.0,Bárta Jan,99.0,Bora - Argon 18,1:51:03 1:51:03,+1:28,,,13,2016,▲9
27.0,57.0,100.0,+1:51:18,,103.0,Vanmarcke Sep,100.0,Team LottoNL-Jumbo,1:51:18 1:51:18,+3:40,,,13,2016,▲3
31.0,219.0,101.0,+1:51:43,,101.0,Vachon Florian,101.0,Fortuneo - Vital Concept,1:51:43 1:51:43,+4:52,,,13,2016,-
27.0,54.0,102.0,+1:52:52,,100.0,Lindeman Bert-Jan,102.0,Team LottoNL-Jumbo,1:52:52 1:52:52,+6:17,,,13,2016,▼2
37.0,179.0,103.0,+1:53:22,,107.0,Voeckler Thomas,103.0,Direct Energie,1:53:22 1:53:22,+4:52,,,13,2016,▲4
29.0,103.0,104.0,+1:54:20,,112.0,Boasson Hagen Edvald,104.0,Team Dimension Data,1:54:20 1:54:20,+1:31,,,13,2016,▲8
35.0,166.0,105.0,+1:54:43,,102.0,Hansen Adam,105.0,Lotto Soudal,1:54:43 1:54:43,+7:47,,,13,2016,▼3
29.0,217.0,106.0,+1:55:13,,109.0,Périchon Pierre-Luc,106.0,Fortuneo - Vital Concept,1:55:13 1:55:13,+4:28,,,13,2016,▲3
22.0,158.0,107.0,+1:55:21,,104.0,Pibernik Luka,107.0,Lampre - Merida,1:55:21 1:55:21,+7:34,,,13,2016,▼3
30.0,139.0,108.0,+1:55:45,,106.0,Voss Paul,108.0,Bora - Argon 18,1:55:45 1:55:45,+7:18,,,13,2016,▼2
28.0,194.0,109.0,+1:56:17,,111.0,Edet Nicolas,109.0,"Cofidis, Solutions Crédits",1:56:17 1:56:17,+4:47,,,13,2016,▲2
24.0,171.0,110.0,+1:57:47,,110.0,Coquard Bryan,110.0,Direct Energie,1:57:47 1:57:47,+6:58,,,13,2016,-
27.0,19.0,111.0,+1:58:50,,123.0,Oliveira Nelson,111.0,Movistar Team,1:58:50 1:58:50,+0:28,,,13,2016,▲12
32.0,55.0,112.0,+2:00:10,,115.0,Martens Paul,112.0,Team LottoNL-Jumbo,2:00:10 2:00:10,+5:01,,,13,2016,▲3
24.0,173.0,113.0,+2:00:22,,113.0,Duchesne Antoine,113.0,Direct Energie,2:00:22 2:00:22,+6:16,,,13,2016,-
24.0,89.0,114.0,+2:00:29,,118.0,van Baarle Dylan,114.0,Cannondale-Drapac Pro Cycling Team,2:00:29 2:00:29,+4:38,,,13,2016,▲4
25.0,102.0,115.0,+2:01:10,,114.0,Berhane Natnael,115.0,Team Dimension Data,2:01:10 2:01:10,+6:45,,,13,2016,▼1
24.0,67.0,116.0,+2:01:13,,117.0,Stuyven Jasper,116.0,Trek - Segafredo,2:01:13 2:01:13,+5:38,,,13,2016,▲1
33.0,183.0,117.0,+2:01:29,,120.0,Keisse Iljo,117.0,Etixx - Quick Step,2:01:29 2:01:29,+5:11,,,13,2016,▲3
27.0,106.0,118.0,+2:01:59,,116.0,Janse van Rensburg Reinardt,118.0,Team Dimension Data,2:01:59 2:01:59,+6:44,,,13,2016,▼2
28.0,84.0,119.0,+2:03:27,,119.0,Howes Alex,119.0,Cannondale-Drapac Pro Cycling Team,2:03:27 2:03:27,+7:28,,,13,2016,-
35.0,62.0,120.0,+2:03:50,,128.0,Cancellara Fabian,120.0,Trek - Segafredo,2:03:50 2:03:50,+2:12,,,13,2016,▲8
36.0,63.0,121.0,+2:04:52,,122.0,Irizar Markel,121.0,Trek - Segafredo,2:04:52 2:04:52,+6:36,,,13,2016,▲1
33.0,161.0,122.0,+2:04:54,,121.0,Greipel André,122.0,Lotto Soudal,2:04:54 2:04:54,+7:08,,,13,2016,▼1
25.0,207.0,123.0,+2:06:27,,125.0,Matthews Michael,123.0,ORICA-BikeExchange,2:06:27 2:06:27,+6:53,,,13,2016,▲2
35.0,104.0,124.0,+2:06:31,,136.0,Cummings Steve,124.0,Team Dimension Data,2:06:31 2:06:31,+1:21,,,13,2016,▲12
28.0,87.0,125.0,+2:07:01,,131.0,Navardauskas Ramūnas,125.0,Cannondale-Drapac Pro Cycling Team,2:07:01 2:07:01,+4:34,,,13,2016,▲6
31.0,82.0,126.0,+2:07:13,,124.0,Breschel Matti,126.0,Cannondale-Drapac Pro Cycling Team,2:07:13 2:07:13,+7:49,,,13,2016,▼2
30.0,76.0,127.0,+2:07:57,,134.0,Hollenstein Reto,127.0,IAM Cycling,2:07:57 2:07:57,+4:23,,,13,2016,▲7
35.0,44.0,128.0,+2:08:50,,132.0,Dumoulin Samuel,128.0,AG2R La Mondiale,2:08:50 2:08:50,+6:08,,,13,2016,▲4
38.0,204.0,129.0,+2:08:53,,130.0,Hayman Mathew,129.0,ORICA-BikeExchange,2:08:53 2:08:53,+6:30,,,13,2016,▲1
24.0,188.0,130.0,+2:09:05,,127.0,Vakoč Petr,130.0,Etixx - Quick Step,2:09:05 2:09:05,+7:35,,,13,2016,▼3
36.0,64.0,131.0,+2:09:16,,126.0,Rast Grégory,131.0,Trek - Segafredo,2:09:16 2:09:16,+7:52,,,13,2016,▼5
31.0,168.0,132.0,+2:09:27,,133.0,Roelandts Jürgen,132.0,Lotto Soudal,2:09:27 2:09:27,+6:02,,,13,2016,▲1
36.0,112.0,133.0,+2:10:14,,129.0,Curvers Roy,133.0,Team Giant - Alpecin,2:10:14 2:10:14,+8:14,,,13,2016,▼4
39.0,148.0,134.0,+2:11:13,,137.0,Vicioso Ángel,134.0,Team Katusha,2:11:13 2:11:13,+5:31,,,13,2016,▲3
26.0,95.0,135.0,+2:11:31,,151.0,Dennis Rohan,135.0,BMC Racing Team,2:11:31 2:11:31,+0:38,,,13,2016,▲16
35.0,3.0,136.0,+2:12:15,,138.0,Kiryienka Vasil,136.0,Team Sky,2:12:15 2:12:15,+6:30,,,13,2016,▲2
35.0,202.0,137.0,+2:13:37,,143.0,Albasini Michael,137.0,ORICA-BikeExchange,2:13:37 2:13:37,+4:24,,,13,2016,▲6
22.0,75.0,138.0,+2:13:40,,141.0,Enger Sondre Holst,138.0,IAM Cycling,2:13:40 2:13:40,+6:27,,,13,2016,▲3
33.0,197.0,139.0,+2:14:00,,135.0,Lemoine Cyril,139.0,"Cofidis, Solutions Crédits",2:14:00 2:14:00,+9:15,,,13,2016,▼4
31.0,152.0,140.0,+2:14:40,,140.0,Arashiro Yukiya,140.0,Lampre - Merida,2:14:40 2:14:40,+7:56,,,13,2016,-
27.0,193.0,141.0,+2:15:07,,148.0,Cousin Jérôme,141.0,"Cofidis, Solutions Crédits",2:15:07 2:15:07,+5:10,,,13,2016,▲7
23.0,56.0,142.0,+2:15:15,,149.0,Roosen Timo,142.0,Team LottoNL-Jumbo,2:15:15 2:15:15,+4:37,,,13,2016,▲7
34.0,122.0,143.0,+2:15:29,,145.0,Bonnet William,143.0,FDJ,2:15:29 2:15:29,+5:54,,,13,2016,▲2
23.0,196.0,144.0,+2:16:46,,147.0,Laporte Christophe,144.0,"Cofidis, Solutions Crédits",2:16:46 2:16:46,+6:51,,,13,2016,▲3
28.0,199.0,145.0,+2:17:00,,144.0,Soupe Geoffrey,145.0,"Cofidis, Solutions Crédits",2:17:00 2:17:00,+7:34,,,13,2016,▼1
27.0,206.0,146.0,+2:17:24,,146.0,Juul-Jensen Christopher,146.0,ORICA-BikeExchange,2:17:24 2:17:24,+7:49,,,13,2016,-
27.0,215.0,147.0,+2:17:55,,142.0,Fonseca Armindo,147.0,Fortuneo - Vital Concept,2:17:55 2:17:55,+9:58,,,13,2016,▼5
39.0,167.0,148.0,+2:17:59,,152.0,Henderson Gregory,148.0,Lotto Soudal,2:17:59 2:17:59,+5:31,,,13,2016,▲4
33.0,186.0,149.0,+2:18:32,,150.0,Richeze Maximiliano,149.0,Etixx - Quick Step,2:18:32 2:18:32,+7:39,,,13,2016,▲1
42.0,38.0,150.0,+2:19:43,,158.0,Tosatto Matteo,150.0,Tinkoff,2:19:43 2:19:43,+6:08,,,13,2016,▲8
31.0,33.0,151.0,+2:19:53,,173.0,Bodnar Maciej,151.0,Tinkoff,2:19:53 2:19:53,+1:29,,,13,2016,▲22
32.0,14.0,152.0,+2:19:58,,163.0,Erviti Imanol,152.0,Movistar Team,2:19:58 2:19:58,+5:05,,,13,2016,▲11
31.0,187.0,153.0,+2:20:09,,162.0,Sabatini Fabio,153.0,Etixx - Quick Step,2:20:09 2:20:09,+6:04,,,13,2016,▲9
27.0,113.0,154.0,+2:20:09,,153.0,Degenkolb John,154.0,Team Giant - Alpecin,",, 2:20:09",+7:31,,,13,2016,▼1
