Age,BIB,GC,GC-Time,Prev,Rider,Rnk,Team,Time,\u25bc\u25b2,stage,year
22,159,133,+1:09:42,19.0,Turicchia Alain,24,Asics - CGA,1:09:42 1:09:42,\u25bc5,12,1998
24,103,138,+1:11:27,25.0,de Jongh Steven,25,TVM - Farm Frites,1:11:27 1:11:27,-,12,1998
24,122,140,+1:14:17,26.0,Bouyer Franck,26,La Fran\xe7aise des Jeux,1:14:17 1:14:17,-,12,1998
24,117,145,+1:17:24,28.0,Mori Massimiliano,27,Saeco Macchine da Caffe' - Cannondale,1:17:24 1:17:24,\u25b21,12,1998
24,128,148,+1:34:38,27.0,Nazon Damien,28,La Fran\xe7aise des Jeux,1:34:38 1:34:38,\u25bc1,12,1998
24,1,1,+0:00,1.0,Ullrich Jan,1,Team Telekom - ARD,61:30:53 61:30:53,-,13,1998
25,137,13,+5:59,2.0,Livingston Kevin,2,Cofidis,5:59 5:59,-,13,1998
24,139,14,+6:16,3.0,Rinero Christophe,3,Cofidis,6:16 6:16,-,13,1998
24,32,18,+7:12,4.0,Di Grande Giuseppe,4,Mapei - Bricobi,7:12 7:12,-,13,1998
22,146,29,+10:50,5.0,Jaksche Jorg,5,Polti,10:50 10:50,-,13,1998
24,161,30,+11:48,6.0,Blanco Santiago,6,Vitalicio Seguros,11:48 11:48,-,13,1998
24,48,34,+15:36,7.0,Perez Luis,7,O.N.C.E.,15:36 15:36,-,13,1998
25,99,35,+16:31,8.0,Verheyen Geert,8,Lotto - Mobistar,16:31 16:31,-,13,1998
