,Age,BIB,Rider,year,gc_extra_scores,gc_stage_scores,green_extra_scores,green_stage_scores,polka_extra_scores,polka_stage_scores,stage_scores,youth_extra_scores,youth_stage_scores,score
1914,28,154.0,Martin Tony,2013,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,35.0
1915,28,155.0,Crepaldi Mirco,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1916,28,155.0,Durasek Kristijan,2016,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,39.0
1917,28,155.0,Fischer Murilo Antonio,2007,0.0,0.0,0.0,11.0,0.0,0.0,73.0,0.0,0.0,84.0
1918,28,155.0,Heulot Stephane,1999,24.0,15.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,79.0
1919,28,155.0,Kroon Karsten,2004,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,26.0
1920,28,155.0,Sanchez Luis Leon,2012,0.0,0.0,3.0,6.0,0.0,0.0,109.0,0.0,0.0,118.0
1921,28,156.0,Molard Rudy,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1922,28,157.0,Niermann Grischa,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923,28,157.0,Rosseler Sebastien,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924,28,157.0,Sprick Matthieu,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1925,28,159.0,Turpin Ludovic,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1926,28,159.0,Valls Rafael,2015,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,21.0
1927,28,159.0,Velits Peter,2013,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,21.0
1928,28,161.0,Casar Sandy,2007,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,65.0
1929,28,161.0,Etxebarria David,2002,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0
1930,28,161.0,Karpets Vladimir,2009,30.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,91.0
1931,28,161.0,McGee Bradley,2004,0.0,7.0,0.0,7.0,0.0,0.0,24.0,0.0,0.0,38.0
1932,28,162.0,Arrieta Jose Luis,1999,0.0,0.0,0.0,0.0,0.0,8.0,22.0,0.0,0.0,30.0
1933,28,162.0,Beneteau Walter,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1934,28,163.0,Beltran Manuel,1999,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,54.0
1935,28,164.0,Calcagni Patrick,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1936,28,164.0,Erviti Imanol,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1937,28,164.0,Flores Igor,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1938,28,164.0,Hauptman Andrej,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1939,28,164.0,Johansen Allan,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1940,28,165.0,Ferrigato Andrea,1998,0.0,0.0,0.0,4.0,0.0,0.0,70.0,0.0,0.0,74.0
1941,28,165.0,Gallopin Tony,2016,0.0,3.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,48.0
1942,28,165.0,Koren Kristijan,2015,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,19.0
1943,28,165.0,Larsen Nicolai Bo,2000,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,46.0
1944,28,166.0,Garcia David,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1945,28,166.0,Napolitano Danilo,2009,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0
1946,28,166.0,Perreaudeau Olivier,2001,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0
1947,28,166.0,Roglic Primoz,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1948,28,167.0,Martin Daniel,2015,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,84.0
1949,28,167.0,Odriozola Jon,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1950,28,168.0,Pe\xf1a Miguel \xc1ngel,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1951,28,169.0,Solaun Cesar,1999,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0
1952,28,171.0,Frigo Dario,2002,0.0,7.0,0.0,7.0,0.0,0.0,106.0,0.0,0.0,120.0
1953,28,171.0,Julich Bobby,2000,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0
1954,28,171.0,Serpellini Marco,2001,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0
1955,28,172.0,Bauer Jack,2013,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0
1956,28,173.0,Garc\xeda Egoitz,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1957,28,173.0,Gougot Fabrice,2000,0.0,36.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,64.0
1958,28,176.0,Minard S\xe9bastien,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1959,28,177.0,Ludewig Jorg,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960,28,177.0,Moinard Ama\xebl,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,28,177.0,Renshaw Mark,2011,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,27.0
1962,28,177.0,Sicard Romain,2016,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0
1963,28,177.0,Tankink Bram,2007,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0
1964,28,178.0,Lequatre Geoffroy,2009,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,47.0
1965,28,178.0,Mazzoleni Eddy,2002,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,19.0
1966,28,178.0,Simon Julien,2014,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0
1967,28,179.0,Pauriol R\xe9mi,2010,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0
1968,28,179.0,Vidal Jos\xe9 Angel,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1969,28,179.0,Voigt Jens,2000,0.0,11.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,73.0
1970,28,181.0,Brajkovi\u010d Janez,2012,32.0,26.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,187.0
1971,28,181.0,Frank Mathias,2015,33.0,16.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,122.0
1972,28,181.0,Kittel Marcel,2016,0.0,5.0,9.0,176.0,0.0,0.0,106.0,0.0,4.0,300.0
1973,28,181.0,Robin Jean-Cyril,1998,35.0,18.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,114.0
1974,28,183.0,Clarke Simon,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1975,28,183.0,Derame Pascal,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1976,28,184.0,Derame Pascal,1998,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,24.0
1977,28,184.0,Duclos-Lassalle Herv\xe9,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1978,28,184.0,Grivko Andrei,2012,0.0,1.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,18.0
1979,28,184.0,Hamilton Tyler,1999,26.0,0.0,0.0,0.0,0.0,1.0,76.0,0.0,0.0,103.0
1980,28,185.0,Coppel J\xe9rome,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981,28,185.0,Impey Daryl,2013,0.0,41.0,0.0,10.0,0.0,0.0,138.0,0.0,0.0,189.0
1982,28,185.0,Knees Christian,2009,14.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,40.0
1983,28,185.0,Perez Alan,2010,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0
1984,28,186.0,Duque Leonardo,2008,0.0,0.0,7.0,60.0,0.0,0.0,182.0,0.0,0.0,249.0
1985,28,186.0,Perez Ruben,2010,0.0,0.0,0.0,1.0,0.0,1.0,56.0,0.0,0.0,58.0
1986,28,187.0,Talansky Andrew,2017,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0
1987,28,188.0,Nuritdinov Rafael,2005,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,19.0
1988,28,191.0,Auger Ludovic,1999,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,32.0
1989,28,191.0,Izagirre Ion,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990,28,191.0,Mercado Juan Miguel,2006,0.0,23.0,0.0,0.0,0.0,7.0,35.0,0.0,0.0,65.0
1991,28,191.0,Vainsteins Romans,2001,0.0,0.0,0.0,17.0,0.0,0.0,104.0,0.0,0.0,121.0
1992,28,193.0,Brignoli Ermanno,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993,28,194.0,Devenyns Dries,2012,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,60.0
1994,28,194.0,Edet Nicolas,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995,28,194.0,Flores Iker,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,28,194.0,Gusev Vladimir,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997,28,194.0,Merckx Axel,2001,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0
1998,28,195.0,Fr\xf6hlinger Johannes,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,28,195.0,Hollenstein Reto,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,28,196.0,Isasi Inaki,2005,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,33.0
2001,28,196.0,Kluge Roger,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,28,196.0,Laurent Christophe,2006,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0
2003,28,197.0,Ivanov Ruslan,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,28,197.0,Landaluze Inigo,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,28,197.0,Minali Nicola,1998,0.0,0.0,0.0,86.0,0.0,0.0,130.0,0.0,0.0,216.0
2006,28,197.0,Rault Dominique,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,28,197.0,Rooijakkers Piet,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,28,198.0,Timmer Albert,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,28,198.0,van Heeswijk Max,2001,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0
2010,28,199.0,Soupe Geoffrey,2016,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,14.0
2011,28,199.0,Veelers Tom,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,28,199.0,Wadecki Piotr,2001,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,21.0
2013,28,199.0,Wyss Marcel,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,28,199.0,Zubeldia Haimar,2005,22.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,49.0
2015,28,201.0,Cunego Damiano,2010,0.0,0.0,0.0,0.0,1.0,15.0,101.0,0.0,0.0,117.0
2016,28,201.0,Halgand Patrice,2002,0.0,0.0,0.0,0.0,0.0,23.0,35.0,0.0,2.0,60.0
2017,28,201.0,Nazon Jean-Patrick,2005,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,27.0
2018,28,202.0,Auger Guillaume,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,28,202.0,Cama\xf1o Iker,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,28,204.0,Hoogerland Johnny,2011,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,34.0
2021,28,204.0,Minnaard Marco,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,28,206.0,Lobato Ruben,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,28,206.0,Lorenzetto Mirco,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,28,206.0,Machado Tiago,2014,0.0,8.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,32.0
2025,28,208.0,Martin Ludovic,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,28,208.0,Perichon Pierre-Luc,2015,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0
2027,28,209.0,Voss Paul,2014,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,24.0
2028,28,209.0,Westra Lieuwe,2011,0.0,2.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,13.0
2029,28,211.0,Boasson Hagen Edvald,2015,0.0,0.0,0.0,4.0,0.0,0.0,116.0,0.0,0.0,120.0
2030,28,211.0,Feillu Brice,2014,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,34.0
2031,28,212.0,Benitez Jos\xe9 Alberto,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2032,28,213.0,Cheula Giampaolo,2007,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0
2033,28,213.0,El Fares Julien,2013,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,16.0
2034,28,214.0,Hivert Jonathan,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2035,28,215.0,Galland Jeremie,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2036,28,215.0,Hardy Romain,2017,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0
2037,28,216.0,Huguet Yann,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2038,28,217.0,Mayoz Echeverria Iban,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039,29,1.0,Armstrong Lance,2001,60.0,127.0,0.0,0.0,0.0,0.0,253.0,0.0,0.0,440.0
2040,29,1.0,Froome Christopher,2014,0.0,21.0,0.0,4.0,0.0,0.0,27.0,0.0,0.0,52.0
2041,29,2.0,Aldag Rolf,1998,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,43.0
2042,29,2.0,Boom Lars,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043,29,2.0,Burghardt Marcus,2012,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0
2044,29,2.0,De La Fuente David,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2045,29,2.0,Henao Sergio Luis,2017,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0
2046,29,2.0,Heras Roberto,2003,0.0,29.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,54.0
2047,29,2.0,Hern\xe1ndez Jes\xfas,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2048,29,3.0,Desbiens Laurent,1999,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0
2049,29,3.0,G\xf3mez Marchante Jose Angel,2009,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0
2050,29,4.0,Gilbert Philippe,2012,0.0,10.0,0.0,15.0,0.0,0.0,41.0,0.0,0.0,66.0
2051,29,4.0,Hamilton Tyler,2000,0.0,5.0,0.0,2.0,0.0,0.0,57.0,0.0,0.0,64.0
2052,29,4.0,Hincapie George,2002,0.0,4.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,21.0
2053,29,5.0,Gruzdev Dmitriy,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2054,29,5.0,Iglinskiy Maxim,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2055,29,5.0,Lamour Claude,1999,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,31.0
2056,29,7.0,Porte Richie,2014,0.0,51.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,113.0
2057,29,8.0,Lancaster Brett,2009,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0
2058,29,8.0,Pe\xf1a Victor Hugo,2003,0.0,20.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,39.0
2059,29,8.0,Stannard Ian,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2060,29,9.0,Rubiera Jos\xe9 Luis,2002,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,32.0
2061,29,9.0,Vandborg Brian,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2062,29,9.0,Vasseur C\xe9dric,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2063,29,11.0,Beloki Joseba,2003,0.0,23.0,0.0,3.0,0.0,0.0,50.0,0.0,0.0,76.0
2064,29,11.0,Pereiro Oscar,2007,32.0,7.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,162.0
2065,29,12.0,Andrle Ren\xe9,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2066,29,12.0,Arrieta Jose Luis,2000,0.0,24.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,40.0
2067,29,12.0,Artunghi Marco,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2068,29,13.0,Azevedo Jos\xe9 Bento Carvalho,2003,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0
2069,29,13.0,Bakelants Jan,2015,12.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,92.0
2070,29,13.0,Cancellara Fabian,2010,0.0,69.0,0.0,16.0,0.0,0.0,104.0,0.0,0.0,189.0
2071,29,13.0,Dufaux Laurent,1998,0.0,4.0,0.0,3.0,0.0,0.0,18.0,0.0,0.0,25.0
2072,29,13.0,Lang Sebastian,2009,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,23.0
2073,29,14.0,Ch\xe9rel Micka\xebl,2015,16.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,44.0
2074,29,15.0,Gastauer Ben,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2075,29,15.0,Ivanov Serguei,2004,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,19.0
2076,29,15.0,Jimenez Jose Maria,2000,0.0,4.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,60.0
2077,29,16.0,Gautier Cyril,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2078,29,16.0,Marangoni Alan,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2079,29,16.0,Monfort Maxime,2012,20.0,17.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,86.0
2080,29,16.0,Perez Francisco,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2081,29,17.0,Forconi Riccardo,1999,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,19.0
2082,29,17.0,Kl\xf6den Andr\xe9as,2004,51.0,65.0,1.0,13.0,0.0,3.0,222.0,0.0,0.0,355.0
2083,29,17.0,Odriozola Jon,2000,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0
2084,29,18.0,Livingston Kevin,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2085,29,18.0,Rojas Jos\xe9 Joaqu\xedn,2014,0.0,2.0,0.0,5.0,0.0,0.0,103.0,0.0,0.0,110.0
2086,29,18.0,Vanmarcke Sep,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2087,29,19.0,Vuillermoz Alexis,2017,26.0,0.0,0.0,0.0,0.0,15.0,39.0,0.0,0.0,80.0
2088,29,21.0,Zabel Erik,1999,0.0,23.0,10.0,156.0,0.0,0.0,207.0,0.0,0.0,396.0
2089,29,22.0,Barbero Sergio,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2090,29,23.0,Borgheresi Simone,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2091,29,24.0,Grabsch Bert,2004,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0
2092,29,24.0,Guerini Giuseppe,1999,0.0,7.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,56.0
2093,29,24.0,Perez Alan,2011,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0
2094,29,25.0,Kangert Tanel,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2095,29,25.0,Muravyev Dmitriy,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2096,29,25.0,Perez Ruben,2011,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,14.0
2097,29,26.0,Paulinho S\xe9rgio,2009,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0
2098,29,27.0,Kirchen Kim,2007,35.0,40.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,205.0
2099,29,27.0,Pascual Javier,2000,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0
2100,29,27.0,Popovych Yaroslav,2009,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,34.0
2101,29,28.0,Rast Gregory,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2102,29,28.0,Vinokourov Alexandre,2003,44.0,94.0,0.0,7.0,0.0,0.0,185.0,0.0,0.0,330.0
2103,29,29.0,Serrano Marcos Antonio,2002,0.0,24.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,84.0
2104,29,29.0,Verdugo Gorka,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2105,29,31.0,Mancebo Francisco,2005,41.0,62.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,202.0
2106,29,32.0,Beltran Manuel,2000,30.0,26.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,133.0
2107,29,32.0,Bookwalter Brent,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2108,29,32.0,Botero Santiago,2002,41.0,88.0,1.0,18.0,2.0,19.0,186.0,0.0,0.0,355.0
2109,29,32.0,Gilbert Philippe,2011,0.0,10.0,8.0,155.0,0.0,12.0,179.0,0.0,0.0,364.0
2110,29,33.0,Burghardt Marcus,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2111,29,33.0,Cummings Stephen,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2112,29,33.0,Greipel Andr\xe9,2011,0.0,0.0,4.0,39.0,0.0,0.0,39.0,0.0,0.0,82.0
2113,29,33.0,Leysen Bart,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2114,29,35.0,Guti\xe9rrez Jos\xe9 Iv\xe1n,2008,0.0,2.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,16.0
2115,29,35.0,Haga Chad,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2116,29,35.0,Ki\u0161erlovski Robert,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2117,29,35.0,M\xf8rk\xf8v Michael,2014,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0
2118,29,36.0,Schleck Fr\xe4nk,2009,41.0,35.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0,189.0
2119,29,36.0,Sieberg Marcel,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2120,29,37.0,Svorada Jan,1998,0.0,3.0,0.0,129.0,0.0,0.0,149.0,0.0,0.0,281.0
2121,29,37.0,Txurruka Amets,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2122,29,38.0,Portal Nicolas,2008,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0
2123,29,38.0,Pretot Arnaud,2001,0.0,0.0,0.0,8.0,0.0,0.0,30.0,0.0,0.0,38.0
2124,29,39.0,Thomas Geraint,2015,22.0,68.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,207.0
2125,29,39.0,Zanini Stefano,1998,0.0,0.0,0.0,0.0,0.0,40.0,21.0,0.0,0.0,61.0
2126,29,41.0,Jalabert Laurent,1998,0.0,74.0,0.0,14.0,0.0,0.0,79.0,0.0,0.0,167.0
2127,29,41.0,Leipheimer Levi,2003,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,14.0
2128,29,41.0,Nibali Vincenzo,2014,60.0,199.0,5.0,78.0,3.0,40.0,302.0,0.0,0.0,687.0
2129,29,42.0,Caruso Damiano,2017,30.0,3.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,122.0
2130,29,42.0,Fuglsang Jakob,2014,0.0,46.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,110.0
2131,29,43.0,Dekker Erik,2000,0.0,1.0,7.0,85.0,0.0,11.0,136.0,0.0,0.0,240.0
2132,29,43.0,Didier Laurent,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2133,29,44.0,Fernandez Bingen,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2134,29,44.0,Hardy Romain,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2135,29,44.0,Kreuziger Roman,2015,18.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,59.0
2136,29,45.0,Gonzalez Jimenez Aitor,2004,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,67.0
