Age,BIB,Pnt,Prev,Rider,Rnk,Team,\u25bc\u25b2,stage,year
28,147,3,33.0,McCabe Travis,37,UnitedHealthcare Pro Cycling Team,\u25bc4,6,2017
28,105,3,34.0,Kump Marko,38,UAE Team Emirates,\u25bc4,6,2017
22,3,2,35.0,Mas Enric,39,Quick-Step Floors,\u25bc4,6,2017
28,131,2,36.0,King Benjamin,40,Team Dimension Data,\u25bc4,6,2017
23,45,2,41.0,Politt Nils,41,Team Katusha - Alpecin,-,6,2017
26,145,2,37.0,Jaramillo Daniel Alexander,42,UnitedHealthcare Pro Cycling Team,\u25bc5,6,2017
38,14,2,,Elmiger Martin,43,BMC Racing Team,-,6,2017
26,38,2,38.0,Wippert Wouter,44,Cannondale-Drapac Pro Cycling Team,\u25bc6,6,2017
28,153,2,39.0,Lozano David,45,Team Novo Nordisk,\u25bc6,6,2017
22,86,1,40.0,Kuss Sepp,46,Rally Cycling,\u25bc6,6,2017
24,118,1,42.0,Teunissen Mike,47,Team Sunweb,\u25bc5,6,2017
23,156,1,43.0,Planet Charles,48,Team Novo Nordisk,\u25bc5,6,2017
25,148,1,44.0,Putt Tanner,49,UnitedHealthcare Pro Cycling Team,\u25bc5,6,2017
23,125,1,45.0,Korsaeth Truls,50,Astana Pro Team,\u25bc5,6,2017
23,168,1,46.0,Wolfe Ben,51,Jelly Belly p/b Maxxis,\u25bc5,6,2017
27,21,46,1.0,Sagan Peter,1,BORA - hansgrohe,-,7,2017
27,84,33,7.0,Huffman Evan,2,Rally Cycling,\u25b25,7,2017
27,62,31,2.0,Bennett George,3,Team LottoNL-Jumbo,\u25bc1,7,2017
27,25,28,3.0,Majka Rafa\u0142,4,BORA - hansgrohe,\u25bc1,7,2017
28,31,25,4.0,Talansky Andrew,5,Cannondale-Drapac Pro Cycling Team,\u25bc1,7,2017
25,136,23,12.0,Morton Lachlan,6,Team Dimension Data,\u25b26,7,2017
33,11,23,5.0,Bookwalter Brent,7,BMC Racing Team,\u25bc2,7,2017
32,81,20,10.0,Britton Rob,8,Rally Cycling,\u25b22,7,2017
29,1,18,6.0,Kittel Marcel,9,Quick-Step Floors,\u25bc3,7,2017
26,92,16,8.0,Boswell Ian,10,Team Sky,\u25bc2,7,2017
23,93,15,9.0,Dibben Jonathan,11,Team Sky,\u25bc2,7,2017
28,51,14,16.0,Degenkolb John,12,Trek - Segafredo,\u25b24,7,2017
22,115,13,11.0,Hofstede Lennard,13,Team Sunweb,\u25bc2,7,2017
