Age,Avg,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,Time won/lost,\u25bc\u25b2,stage,year
34,,36,85,+ 80:04:31,,,Lino Pascal,123,Festina,",, 0:13",,,17,2001
27,,163,69,+ 79:46:01,,,Bouyer Franck,124,Bonjour,",, 0:13",,,17,2001
26,,175,129,+ 80:56:44,,,Frutti Matteo,125,Lampre - Daikin,1:01 1:01,,,17,2001
22,,173,144,+ 81:27:13,,,Bertogliati Rubens,126,Lampre - Daikin,",, 1:01",,,17,2001
32,,205,132,+ 81:07:43,,,Gouvenou Thierry,127,BigMat - Auber 93,",, 1:01",,,17,2001
32,,55,77,+ 79:49:20,,,den Bakker Maarten,128,Rabobank ProTeam,",, 1:01",,,17,2001
34,,183,127,+ 80:51:19,,,Durand Jacky,129,La Fran\xe7aise des Jeux,",, 1:01",,,17,2001
24,,119,71,+ 79:47:42,,,Zubeldia Haimar,130,Euskaltel - Euskadi,",, 1:01",,,17,2001
25,,186,82,+ 79:59:57,,,McGee Bradley,131,La Fran\xe7aise des Jeux,",, 1:01",,,17,2001
30,,203,136,+ 81:12:30,,,Auger Ludovic,132,BigMat - Auber 93,",, 1:01",,,17,2001
28,,16,42,+ 79:05:45,,,Livingston Kevin,133,Team Telekom,",, 1:01",,,17,2001
31,,13,38,+ 79:03:44,,,Guerini Giuseppe,134,Team Telekom,",, 1:01",,,17,2001
31,,23,101,+ 80:21:20,,,Gonzalez Alvaro,135,O.N.C.E. - Eroski,",, 1:01",,,17,2001
28,,152,61,+ 79:36:30,,,Rafael Cardenas F\xe9lix,136,Kelme - Costa Blanca,",, 1:01",,,17,2001
26,,123,135,+ 81:12:00,,,Berges Stephane,137,AG2R Pr\xe9voyance,",, 1:01",,,17,2001
26,,138,49,+ 79:16:22,,,S\xf8rensen Nicki,138,CSC ProTeam - Tiscali,1:12 1:12,,,17,2001
28,,166,139,+ 81:18:50,,,Perreaudeau Olivier,139,Bonjour,1:27 1:27,,,17,2001
29,,192,141,+ 81:23:11,,,Cassani Enrico,140,Domo - Farm Frites,1:59 1:59,,,17,2001
23,,209,128,+ 80:53:19,,,Talabardon S\xe9bastien,141,BigMat - Auber 93,2:12 2:12,,,17,2001
27,,83,70,+ 79:47:16,,,Bettini Paolo,142,Mapei - Quickstep,2:27 2:27,,,17,2001
27,,49,60,+ 79:28:39,,,Tosatto Matteo,143,Fassa Bortolo,",, 2:27",,,17,2001
23,,182,145,+ 81:35:27,,,Casper Jimmy,144,La Fran\xe7aise des Jeux,2:35 2:35,,,17,2001
32,,187,103,+ 80:22:05,,,Mengin Christophe,145,La Fran\xe7aise des Jeux,8:08 8:08,,,17,2001
25,,57,,+0:00,,,Niermann Grischa,DNS,Rabobank ProTeam,-4:13:36 -4:13:36,,,17,2001
29,49.282,1,1*,+ 79:07:33,,,Armstrong Lance,1*,US Postal Service,1:14:16 1:14:16,,,18,2001
27,48.37,24,5,+ 79:21:01,70.0,,Gonzalez De Galdeano Igor,2,O.N.C.E. - Eroski,1:15:40 1:15:40,,,18,2001
27,48.211000000000006,11,2,+ 79:14:17,50.0,,Ullrich Jan,3,Team Telekom,1:15:55 1:15:55,,,18,2001
30,47.729,161,11,+ 79:31:55,40.0,,Rous Didier,4,Bonjour,1:16:41 1:16:41,,,18,2001
28,47.729,29,9,+ 79:29:18,32.0,,Serrano Marcos Antonio,5,O.N.C.E. - Eroski,",, 1:16:41",,,18,2001
27,47.656000000000006,21,3,+ 79:16:38,26.0,,Beloki Joseba,6,O.N.C.E. - Eroski,1:16:48 1:16:48,,,18,2001
29,47.605,101,18,+ 79:55:37,22.0,,Julich Bobby,7,Cr\xe9dit Agricole,1:16:53 1:16:53,,,18,2001
28,47.543,151,8,+ 79:28:28,18.0,,Botero Santiago,8,Kelme - Costa Blanca,1:16:59 1:16:59,,,18,2001
27,47.398999999999994,17,16,+ 79:41:02,14.0,,Vinokourov Alexandre,9,Team Telekom,1:17:13 1:17:13,,,18,2001
27,47.358000000000004,155,25,+ 80:06:50,10.0,,Gutierrez Jose Enrique,10,Kelme - Costa Blanca,1:17:17 1:17:17,,,18,2001
26,47.195,15,26,+ 80:07:26,8.0,,Kl\xf6den Andr\xe9as,11,Team Telekom,1:17:33 1:17:33,,,18,2001
28,47.123999999999995,113,12,+ 79:35:42,6.0,,Chaurreau I\xf1igo,12,Euskaltel - Euskadi,1:17:40 1:17:40,,,18,2001
25,46.693999999999996,91,14,+ 79:36:06,4.0,,Mancebo Francisco,13,Ibanesto.com,1:18:23 1:18:23,,,18,2001
22,46.486000000000004,173,141,+ 82:45:57,2.0,,Bertogliati Rubens,14,Lampre - Daikin,1:18:44 1:18:44,,,18,2001
24,46.417,157,7,+ 79:26:03,1.0,,Sevilla Oscar,15,Kelme - Costa Blanca,1:18:51 1:18:51,,,18,2001
31,46.388000000000005,23,95,+ 81:40:14,,,Gonzalez Alvaro,16,O.N.C.E. - Eroski,1:18:54 1:18:54,,,18,2001
27,46.368,74,4,+ 79:17:26,,,Kivilev Andrei,17,"Cofidis, le Cr\xe9dit par T\xe9l\xe9phone",1:18:56 1:18:56,,,18,2001
29,46.28,109,46,+ 80:37:41,,,Voigt Jens,18,Cr\xe9dit Agricole,1:19:05 1:19:05,,,18,2001
33,46.202,141,23,+ 80:03:34,,,Brochard Laurent,19,Jean Delatour,1:19:13 1:19:13,,,18,2001
32,46.153999999999996,117,28,+ 80:09:07,,,Laiseka jaio Roberto,20,Euskaltel - Euskadi,1:19:18 1:19:18,,,18,2001
26,45.99,28,20,+ 79:57:53,,,Sastre Carlos,21,O.N.C.E. - Eroski,1:19:35 1:19:35,,,18,2001
25,45.826,26,29,+ 80:13:35,,,Jaksche Jorg,22,O.N.C.E. - Eroski,1:19:52 1:19:52,,,18,2001
25,45.826,172,110,+ 81:55:06,,,Belohvosciks Raivis,23,Lampre - Daikin,",, 1:19:52",,,18,2001
30,45.788000000000004,93,21,+ 80:00:27,,,Brozyna Tomasz,24,Ibanesto.com,1:19:56 1:19:56,,,18,2001
31,45.494,82,33,+ 80:19:57,,,Bartoli Michele,25,Mapei - Quickstep,1:20:27 1:20:27,,,18,2001
30,45.409,201,40,+ 80:29:35,,,Heulot Stephane,26,BigMat - Auber 93,1:20:36 1:20:36,,,18,2001
29,45.381,51,10,+ 79:30:11,,,Boogerd Michael,27,Rabobank ProTeam,1:20:39 1:20:39,,,18,2001
28,45.363,135,114,+ 81:57:03,,,Jalabert Nicolas,28,CSC ProTeam - Tiscali,1:20:41 1:20:41,,,18,2001
32,45.333999999999996,169,6,+ 79:24:55,,,Simon Fran\xe7ois,29,Bonjour,1:20:44 1:20:44,,,18,2001
27,45.288000000000004,106,109,+ 81:53:40,,,Morin Anthony,30,Cr\xe9dit Agricole,1:20:49 1:20:49,,,18,2001
31,45.20399999999999,19,98,+ 81:42:55,,,Zabel Erik,31,Team Telekom,1:20:58 1:20:58,,,18,2001
31,45.157,44,24,+ 80:04:21,,,Belli Wladimir,32,Fassa Bortolo,1:21:03 1:21:03,,,18,2001
28,45.138999999999996,132,86,+ 81:30:01,,,Blaudzun Michael,33,CSC ProTeam - Tiscali,1:21:05 1:21:05,,,18,2001
30,45.138999999999996,203,134,+ 82:33:35,,,Auger Ludovic,34,BigMat - Auber 93,",, 1:21:05",,,18,2001
26,45.037,62,27,+ 80:07:39,,,Aerts Mario,35,Lotto - Adecco,1:21:16 1:21:16,,,18,2001
25,45.037,177,52,+ 80:41:21,,,Pinotti Marco,36,Lampre - Daikin,",, 1:21:16",,,18,2001
27,45.018,37,32,+ 80:17:59,,,Perez Luis,37,Festina,1:21:18 1:21:18,,,18,2001
32,44.982,128,123,+ 82:08:19,,,Maignan Gilles,38,AG2R Pr\xe9voyance,1:21:22 1:21:22,,,18,2001
27,44.725,158,76,+ 81:15:03,,,Tauler Toni,40,Kelme - Costa Blanca,1:21:50 1:21:50,,,18,2001
32,44.716,148,96,+ 81:41:11,,,Seigneur Eddy,41,Jean Delatour,1:21:51 1:21:51,,,18,2001
22,44.68,164,65,+ 81:07:13,,,Chavanel Sylvain,42,Bonjour,1:21:55 1:21:55,,,18,2001
36,44.598,139,142,+ 82:46:03,,,S\xf8rensen Rolf,43,CSC ProTeam - Tiscali,1:22:04 1:22:04,,,18,2001
32,44.589,131,19,+ 79:57:39,,,Jalabert Laurent,44,CSC ProTeam - Tiscali,1:22:05 1:22:05,,,18,2001
26,44.58,124,17,+ 79:48:48,,,Botcharov Alexandre,45,AG2R Pr\xe9voyance,1:22:06 1:22:06,,,18,2001
30,44.553000000000004,4,93,+ 81:38:27,,,Hamilton Tyler,46,US Postal Service,1:22:09 1:22:09,,,18,2001
32,44.498000000000005,35,37,+ 80:28:06,,,Garc\xeda Felix Manuel,47,Festina,1:22:15 1:22:15,,,18,2001
23,44.498000000000005,96,47,+ 80:38:42,,,Menchov Denis,48,Ibanesto.com,",, 1:22:15",,,18,2001
30,44.417,76,99,+ 81:43:12,,,Mattan Nico,49,"Cofidis, le Cr\xe9dit par T\xe9l\xe9phone",1:22:24 1:22:24,,,18,2001
28,44.391000000000005,86,13,+ 79:35:52,,,Garzelli Stefano,50,Mapei - Quickstep,1:22:27 1:22:27,,,18,2001
23,44.318999999999996,209,127,+ 82:15:54,,,Talabardon S\xe9bastien,51,BigMat - Auber 93,1:22:35 1:22:35,,,18,2001
30,44.247,185,115,+ 81:57:10,,,Magnien Emmanuel,52,La Fran\xe7aise des Jeux,1:22:43 1:22:43,,,18,2001
28,44.247,191,133,+ 82:32:37,,,Vainsteins Romans,53,Domo - Farm Frites,",, 1:22:43",,,18,2001
31,44.247,144,31,+ 80:15:32,,,Goubert Stephane,54,Jean Delatour,",, 1:22:43",,,18,2001
29,44.132,68,91,+ 81:36:49,,,Van Hyfte Paul,55,Lotto - Adecco,1:22:56 1:22:56,,,18,2001
27,44.105,61,113,+ 81:56:09,,,Verbrugghe Rik,56,Lotto - Adecco,1:22:59 1:22:59,,,18,2001
27,44.096000000000004,2,15,+ 79:38:17,,,Heras Roberto,57,US Postal Service,1:23:00 1:23:00,,,18,2001
29,44.07899999999999,208,106,+ 81:50:35,,,Sivakov Alexei,58,BigMat - Auber 93,1:23:02 1:23:02,,,18,2001
27,44.07899999999999,107,54,+ 80:44:25,,,O'Grady Stuart,59,Cr\xe9dit Agricole,",, 1:23:02",,,18,2001
30,44.07,97,69,+ 81:12:15,,,Odriozola Jon,60,Ibanesto.com,1:23:03 1:23:03,,,18,2001
26,44.043,105,139,+ 82:45:13,,,Jenner Christopher,61,Cr\xe9dit Agricole,1:23:06 1:23:06,,,18,2001
28,44.043,115,88,+ 81:33:37,,,Etxebarria Unai,62,Euskaltel - Euskadi,",, 1:23:06",,,18,2001
33,44.026,204,124,+ 82:12:45,,,Capelle Christophe,63,BigMat - Auber 93,1:23:08 1:23:08,,,18,2001
28,43.998999999999995,137,118,+ 82:04:58,,,Piil Jakob,64,CSC ProTeam - Tiscali,1:23:11 1:23:11,,,18,2001
32,43.973,178,130,+ 82:25:31,,,Svorada Jan,65,Lampre - Daikin,1:23:14 1:23:14,,,18,2001
28,43.964,39,81,+ 81:18:55,,,Teutenberg Sven,66,Festina,1:23:15 1:23:15,,,18,2001
26,43.928999999999995,72,30,+ 80:14:02,,,Atienza Daniel,67,"Cofidis, le Cr\xe9dit par T\xe9l\xe9phone",1:23:19 1:23:19,,,18,2001
28,43.911,8,38,+ 80:28:40,,,Rubiera Jos\xe9 Luis,68,US Postal Service,1:23:21 1:23:21,,,18,2001
27,43.911,165,111,+ 81:55:43,,,Nazon Damien,69,Bonjour,",, 1:23:21",,,18,2001
31,43.894,122,122,+ 82:08:16,,,Agnolutto Christophe,70,AG2R Pr\xe9voyance,1:23:23 1:23:23,,,18,2001
28,43.876000000000005,111,34,+ 80:22:49,,,Etxebarria David,71,Euskaltel - Euskadi,1:23:25 1:23:25,,,18,2001
25,43.85,69,36,+ 80:27:05,,,Vermaut Steve,72,Lotto - Adecco,1:23:28 1:23:28,,,18,2001
28,43.824,171,125,+ 82:14:39,,,Serpellini Marco,73,Lampre - Daikin,1:23:31 1:23:31,,,18,2001
32,43.815,205,132,+ 82:31:15,,,Gouvenou Thierry,74,BigMat - Auber 93,1:23:32 1:23:32,,,18,2001
27,43.736000000000004,103,138,+ 82:40:54,,,Hinault S\xe9bastien,75,Cr\xe9dit Agricole,1:23:41 1:23:41,,,18,2001
30,43.684,54,92,+ 81:36:49,,,Dekker Erik,76,Rabobank ProTeam,1:23:47 1:23:47,,,18,2001
25,43.675,202,137,+ 82:38:03,,,Auger Guillaume,77,BigMat - Auber 93,1:23:48 1:23:48,,,18,2001
30,43.667,193,90,+ 81:34:43,,,Knaven Servais,78,Domo - Farm Frites,1:23:49 1:23:49,,,18,2001
26,43.658,175,129,+ 82:20:34,,,Frutti Matteo,79,Lampre - Daikin,1:23:50 1:23:50,,,18,2001
25,43.632,32,102,+ 81:44:24,,,Brard Florent,80,Festina,1:23:53 1:23:53,,,18,2001
33,43.623000000000005,42,80,+ 81:18:40,,,Baldato Fabio,81,Fassa Bortolo,1:23:54 1:23:54,,,18,2001
33,43.589,179,131,+ 82:27:38,,,Verstrepen Johan,82,Lampre - Daikin,1:23:58 1:23:58,,,18,2001
33,43.528,75,67,+ 81:08:18,,,Lelli Massimiliano,83,"Cofidis, le Cr\xe9dit par T\xe9l\xe9phone",1:24:05 1:24:05,,,18,2001
33,43.511,84,144,+ 82:48:47,,,Bramati Davide,84,Mapei - Quickstep,1:24:07 1:24:07,,,18,2001
35,43.451,3,82,+ 81:24:37,,,Ekimov Viatcheslav,85,US Postal Service,1:24:14 1:24:14,,,18,2001
27,43.442,167,117,+ 82:03:33,,,Renier Franck,86,Bonjour,1:24:15 1:24:15,,,18,2001
25,43.434,79,45,+ 80:36:32,,,Trentin Guido,87,"Cofidis, le Cr\xe9dit par T\xe9l\xe9phone",1:24:16 1:24:16,,,18,2001
23,43.373000000000005,182,145,+ 82:59:50,,,Casper Jimmy,88,La Fran\xe7aise des Jeux,1:24:23 1:24:23,,,18,2001
26,43.356,138,50,+ 80:40:47,,,S\xf8rensen Nicki,89,CSC ProTeam - Tiscali,1:24:25 1:24:25,,,18,2001
28,43.254,194,22,+ 80:03:02,,,Merckx Axel,90,Domo - Farm Frites,1:24:37 1:24:37,,,18,2001
34,43.245,183,128,+ 82:15:57,,,Durand Jacky,91,La Fran\xe7aise des Jeux,1:24:38 1:24:38,,,18,2001
31,43.193999999999996,63,84,+ 81:29:42,,,Baguet Serge,92,Lotto - Adecco,1:24:44 1:24:44,,,18,2001
26,43.18600000000001,123,136,+ 82:36:45,,,Berges Stephane,93,AG2R Pr\xe9voyance,1:24:45 1:24:45,,,18,2001
30,43.16,156,58,+ 80:52:13,,,Pascual Javier,94,Kelme - Costa Blanca,1:24:48 1:24:48,,,18,2001
29,43.135,98,,+0:00,,,Rodriguez Javier Pascual,95,Ibanesto.com,1:24:51 1:24:51,,,18,2001
29,43.076,102,121,+ 82:07:54,,,Bessy Fr\xe9d\xe9ric,96,Cr\xe9dit Agricole,1:24:58 1:24:58,,,18,2001
31,43.05,168,56,+ 80:46:25,,,Robin Jean-Cyril,97,Bonjour,1:25:01 1:25:01,,,18,2001
29,43.042,184,126,+ 82:14:45,,,Guesdon Fr\xe9d\xe9ric,98,La Fran\xe7aise des Jeux,1:25:02 1:25:02,,,18,2001
29,43.0,192,143,+ 82:48:38,,,Cassani Enrico,99,Domo - Farm Frites,1:25:07 1:25:07,,,18,2001
29,42.99100000000001,142,107,+ 81:51:01,,,Bernard J\xe9r\xf4me,100,Jean Delatour,1:25:08 1:25:08,,,18,2001
31,42.983000000000004,13,39,+ 80:28:53,,,Guerini Giuseppe,101,Team Telekom,1:25:09 1:25:09,,,18,2001
27,42.975,126,108,+ 81:53:03,,,Demarbaix Sebastien,102,AG2R Pr\xe9voyance,1:25:10 1:25:10,,,18,2001
30,42.949,134,120,+ 82:07:29,,,Garcia Marcelino,103,CSC ProTeam - Tiscali,1:25:13 1:25:13,,,18,2001
33,42.949,34,116,+ 81:57:59,,,Chanteur Pascal,104,Festina,",, 1:25:13",,,18,2001
32,42.941,55,75,+ 81:14:34,,,den Bakker Maarten,105,Rabobank ProTeam,1:25:14 1:25:14,,,18,2001
28,42.924,5,73,+ 81:13:19,,,Hincapie George,106,US Postal Service,1:25:16 1:25:16,,,18,2001
31,42.907,143,53,+ 80:42:27,,,Bouvard Gilles,107,Jean Delatour,1:25:18 1:25:18,,,18,2001
28,42.891000000000005,6,101,+ 81:44:16,,,Kjaergaard Steffen,108,US Postal Service,1:25:20 1:25:20,,,18,2001
28,42.873999999999995,16,42,+ 80:31:07,,,Livingston Kevin,109,Team Telekom,1:25:22 1:25:22,,,18,2001
24,42.832,119,71,+ 81:13:09,,,Zubeldia Haimar,110,Euskaltel - Euskadi,1:25:27 1:25:27,,,18,2001
25,42.806999999999995,186,83,+ 81:25:27,,,McGee Bradley,111,La Fran\xe7aise des Jeux,1:25:30 1:25:30,,,18,2001
28,42.799,81,57,+ 80:48:41,,,Nardello Daniele,112,Mapei - Quickstep,1:25:31 1:25:31,,,18,2001
28,42.74,198,135,+ 82:34:55,,,van Heeswijk Max,113,Domo - Farm Frites,1:25:38 1:25:38,,,18,2001
32,42.724,187,103,+ 81:47:45,,,Mengin Christophe,114,La Fran\xe7aise des Jeux,1:25:40 1:25:40,,,18,2001
28,42.707,58,74,+ 81:13:26,,,Verheyen Geert,115,Rabobank ProTeam,1:25:42 1:25:42,,,18,2001
26,42.674,27,62,+ 81:04:42,,,Pradera Mikel,116,O.N.C.E. - Eroski,1:25:46 1:25:46,,,18,2001
28,42.666000000000004,152,61,+ 81:02:17,,,Rafael Cardenas F\xe9lix,117,Kelme - Costa Blanca,1:25:47 1:25:47,,,18,2001
27,42.657,56,94,+ 81:38:35,,,Lotz Marc,118,Rabobank ProTeam,1:25:48 1:25:48,,,18,2001
23,42.608000000000004,189,89,+ 81:34:29,,,Vogondy Nicolas,119,La Fran\xe7aise des Jeux,1:25:54 1:25:54,,,18,2001
27,42.599,83,72,+ 81:13:11,,,Bettini Paolo,120,Mapei - Quickstep,1:25:55 1:25:55,,,18,2001
28,42.591,199,68,+ 81:09:36,,,Wadecki Piotr,121,Domo - Farm Frites,1:25:56 1:25:56,,,18,2001
28,42.591,146,112,+ 81:55:52,,,Oriol Christophe,122,Jean Delatour,",, 1:25:56",,,18,2001
27,42.583,66,59,+ 80:53:56,,,Mikhailov Guennady,123,Lotto - Adecco,1:25:57 1:25:57,,,18,2001
30,42.583,133,119,+ 82:06:49,,,Cerezo Francisco,124,CSC ProTeam - Tiscali,",, 1:25:57",,,18,2001
34,42.458999999999996,12,51,+ 80:41:02,,,Bolts Udo,125,Team Telekom,1:26:12 1:26:12,,,18,2001
26,42.435,77,48,+ 80:39:01,,,Moncouti\xe9 David,126,"Cofidis, le Cr\xe9dit par T\xe9l\xe9phone",1:26:15 1:26:15,,,18,2001
34,42.312,36,87,+ 81:31:01,,,Lino Pascal,127,Festina,1:26:30 1:26:30,,,18,2001
31,42.231,159,85,+ 81:30:01,,,Vidal Jos\xe9 Angel,128,Kelme - Costa Blanca,1:26:40 1:26:40,,,18,2001
28,42.206,166,140,+ 82:45:33,,,Perreaudeau Olivier,129,Bonjour,1:26:43 1:26:43,,,18,2001
28,42.206,147,49,+ 80:40:18,,,Roux Laurent,130,Jean Delatour,",, 1:26:43",,,18,2001
27,42.174,188,66,+ 81:07:35,,,Schnider Daniel,131,La Fran\xe7aise des Jeux,1:26:47 1:26:47,,,18,2001
29,42.068999999999996,112,105,+ 81:50:14,,,Castresana Angel,132,Euskaltel - Euskadi,1:27:00 1:27:00,,,18,2001
27,42.06100000000001,163,70,+ 81:13:02,,,Bouyer Franck,133,Bonjour,1:27:01 1:27:01,,,18,2001
29,42.028999999999996,118,77,+ 81:15:11,,,Lopez De Munain Alberto,134,Euskaltel - Euskadi,1:27:05 1:27:05,,,18,2001
22,41.931999999999995,25,64,+ 81:06:45,,,Guti\xe9rrez Jos\xe9 Iv\xe1n,135,O.N.C.E. - Eroski,1:27:17 1:27:17,,,18,2001
27,41.924,145,55,+ 80:45:30,,,Halgand Patrice,136,Jean Delatour,1:27:18 1:27:18,,,18,2001
30,41.773,46,100,+ 81:43:24,,,Loda Nicola,137,Fassa Bortolo,1:27:37 1:27:37,,,18,2001
25,41.74100000000001,95,104,+ 81:50:00,,,Jim\xe9nez Eladio,138,Ibanesto.com,1:27:41 1:27:41,,,18,2001
32,41.708999999999996,73,63,+ 81:05:23,,,Cuesta \xcd\xf1igo,139,"Cofidis, le Cr\xe9dit par T\xe9l\xe9phone",1:27:45 1:27:45,,,18,2001
27,41.678000000000004,121,35,+ 80:23:59,,,Salmon Benoit,140,AG2R Pr\xe9voyance,1:27:49 1:27:49,,,18,2001
26,41.646,129,78,+ 81:16:54,,,Turpin Ludovic,141,AG2R Pr\xe9voyance,1:27:53 1:27:53,,,18,2001
27,41.434,49,60,+ 80:56:59,,,Tosatto Matteo,142,Fassa Bortolo,1:28:20 1:28:20,,,18,2001
27,41.364,47,97,+ 81:42:41,,,Petacchi Alessandro,143,Fassa Bortolo,1:28:29 1:28:29,,,18,2001
28,41.178000000000004,162,43,+ 80:32:01,,,Beneteau Walter,144,Bonjour,1:28:53 1:28:53,,,18,2001
29,41.008,99,44,+ 80:33:54,,,Piepoli Leonardo,145,Ibanesto.com,1:29:15 1:29:15,,,18,2001
31,,19,96,+ 84:54:52,100.0,,Zabel Erik,1,Team Telekom,3:12:27 3:12:27,,,19,2001
27,,107,54,+ 83:56:34,70.0,,O'Grady Stuart,2,Cr\xe9dit Agricole,",, ,,",,,19,2001
28,,191,132,+ 85:44:56,50.0,,Vainsteins Romans,3,Domo - Farm Frites,",, ,,",,,19,2001
28,,39,81,+ 84:31:22,40.0,,Teutenberg Sven,4,Festina,",, ,,",,,19,2001
32,,178,129,+ 85:37:58,32.0,,Svorada Jan,5,Lampre - Daikin,",, ,,",,,19,2001
27,,47,97,+ 84:55:08,26.0,,Petacchi Alessandro,6,Fassa Bortolo,",, ,,",,,19,2001
27,,165,109,+ 85:08:10,22.0,,Nazon Damien,7,Bonjour,",, ,,",,,19,2001
29,,208,104,+ 85:03:02,18.0,,Sivakov Alexei,8,BigMat - Auber 93,",, ,,",,,19,2001
33,,204,123,+ 85:25:12,14.0,,Capelle Christophe,9,BigMat - Auber 93,",, ,,",,,19,2001
23,,182,144,+ 86:12:17,10.0,,Casper Jimmy,10,La Fran\xe7aise des Jeux,",, ,,",,,19,2001
27,,155,25,+ 83:19:17,8.0,,Gutierrez Jose Enrique,11,Kelme - Costa Blanca,",, ,,",,,19,2001
32,,169,6,+ 82:37:22,6.0,,Simon Fran\xe7ois,12,Bonjour,",, ,,",,,19,2001
27,,83,70,+ 84:25:38,4.0,,Bettini Paolo,13,Mapei - Quickstep,",, ,,",,,19,2001
30,,203,133,+ 85:46:02,2.0,,Auger Ludovic,14,BigMat - Auber 93,",, ,,",,,19,2001
28,,132,84,+ 84:42:28,1.0,,Blaudzun Michael,15,CSC ProTeam - Tiscali,",, ,,",,,19,2001
26,,124,17,+ 83:01:15,,,Botcharov Alexandre,16,AG2R Pr\xe9voyance,",, ,,",,,19,2001
28,,166,138,+ 85:58:00,,,Perreaudeau Olivier,17,Bonjour,",, ,,",,,19,2001
33,,141,23,+ 83:16:01,,,Brochard Laurent,18,Jean Delatour,",, ,,",,,19,2001
33,,42,80,+ 84:31:07,,,Baldato Fabio,19,Fassa Bortolo,",, ,,",,,19,2001
35,,3,82,+ 84:37:04,,,Ekimov Viatcheslav,20,US Postal Service,",, ,,",,,19,2001
27,,17,16,+ 82:53:27,,,Vinokourov Alexandre,21,Team Telekom,",, ,,",,,19,2001
29,,109,46,+ 83:50:02,,,Voigt Jens,22,Cr\xe9dit Agricole,",, ,,",,,19,2001
27,,103,137,+ 85:53:21,,,Hinault S\xe9bastien,23,Cr\xe9dit Agricole,",, ,,",,,19,2001
30,,76,98,+ 84:55:39,,,Mattan Nico,24,"Cofidis, le Cr\xe9dit par T\xe9l\xe9phone",",, ,,",,,19,2001
27,,56,93,+ 84:51:02,,,Lotz Marc,25,Rabobank ProTeam,",, ,,",,,19,2001
24,,157,7,+ 82:38:30,,,Sevilla Oscar,26,Kelme - Costa Blanca,",, ,,",,,19,2001
25,,91,13,+ 82:48:33,,,Mancebo Francisco,27,Ibanesto.com,",, ,,",,,19,2001
30,,46,99,+ 84:55:51,,,Loda Nicola,28,Fassa Bortolo,",, ,,",,,19,2001
30,,54,91,+ 84:49:16,,,Dekker Erik,29,Rabobank ProTeam,",, ,,",,,19,2001
29,,1,1*,+ 82:20:00,,,Armstrong Lance,30*,US Postal Service,",, ,,",,,19,2001
28,,113,12,+ 82:48:09,,,Chaurreau I\xf1igo,31,Euskaltel - Euskadi,",, ,,",,,19,2001
27,,74,4,+ 82:29:53,,,Kivilev Andrei,32,"Cofidis, le Cr\xe9dit par T\xe9l\xe9phone",",, ,,",,,19,2001
25,,186,83,+ 84:37:54,,,McGee Bradley,33,La Fran\xe7aise des Jeux,",, ,,",,,19,2001
27,,21,3,+ 82:29:05,,,Beloki Joseba,34,O.N.C.E. - Eroski,",, ,,",,,19,2001
27,,24,5,+ 82:33:28,,,Gonzalez De Galdeano Igor,35,O.N.C.E. - Eroski,",, ,,",,,19,2001
28,,5,71,+ 84:25:46,,,Hincapie George,36,US Postal Service,",, ,,",,,19,2001
22,,25,64,+ 84:19:12,,,Guti\xe9rrez Jos\xe9 Iv\xe1n,37,O.N.C.E. - Eroski,",, ,,",,,19,2001
26,,138,49,+ 83:53:14,,,S\xf8rensen Nicki,38,CSC ProTeam - Tiscali,",, ,,",,,19,2001
33,,34,114,+ 85:10:26,,,Chanteur Pascal,39,Festina,",, ,,",,,19,2001
30,,161,11,+ 82:44:22,,,Rous Didier,40,Bonjour,",, ,,",,,19,2001
27,,11,2,+ 82:26:44,,,Ullrich Jan,41,Team Telekom,",, ,,",,,19,2001
28,,151,8,+ 82:40:55,,,Botero Santiago,42,Kelme - Costa Blanca,",, ,,",,,19,2001
28,,29,9,+ 82:41:45,,,Serrano Marcos Antonio,43,O.N.C.E. - Eroski,",, ,,",,,19,2001
29,,51,10,+ 82:42:38,,,Boogerd Michael,44,Rabobank ProTeam,",, ,,",,,19,2001
26,,62,27,+ 83:20:06,,,Aerts Mario,45,Lotto - Adecco,",, ,,",,,19,2001
32,,131,19,+ 83:10:06,,,Jalabert Laurent,46,CSC ProTeam - Tiscali,",, ,,",,,19,2001
29,,101,18,+ 83:08:04,,,Julich Bobby,47,Cr\xe9dit Agricole,",, ,,",,,19,2001
28,,198,134,+ 85:47:22,,,van Heeswijk Max,48,Domo - Farm Frites,",, ,,",,,19,2001
29,,98,,+0:00,,,Rodriguez Javier Pascual,49,Ibanesto.com,",, ,,",,,19,2001
26,,15,26,+ 83:19:53,,,Kl\xf6den Andr\xe9as,50,Team Telekom,",, ,,",,,19,2001
33,,84,142,+ 86:01:14,,,Bramati Davide,51,Mapei - Quickstep,",, ,,",,,19,2001
32,,35,37,+ 83:40:33,,,Garc\xeda Felix Manuel,52,Festina,",, ,,",,,19,2001
28,,194,22,+ 83:15:29,,,Merckx Axel,54,Domo - Farm Frites,",, ,,",,,19,2001
26,,27,62,+ 84:17:09,,,Pradera Mikel,55,O.N.C.E. - Eroski,",, ,,",,,19,2001
28,,199,68,+ 84:22:03,,,Wadecki Piotr,56,Domo - Farm Frites,",, ,,",,,19,2001
27,,2,15,+ 82:50:44,,,Heras Roberto,57,US Postal Service,",, ,,",,,19,2001
29,,162,42,+ 83:44:28,,,Beneteau Walter,58,Bonjour,",, ,,",,,19,2001
