Rnk,Prev,\u25bc\u25b2,BIB,Rider,Age,Team,Pnt,year,stage
33,30.0,\u25bc3,4,Landa Mikel,26,Team Sky,13.0,2016,19
34,31.0,\u25bc3,6,Poels Wout,28,Team Sky,12.0,2016,19
35,32.0,\u25bc3,57,Vanmarcke Sep,27,Team LottoNL-Jumbo,12.0,2016,19
36,33.0,\u25bc3,104,Cummings Stephen,35,Team Dimension Data,11.0,2016,19
37,36.0,\u25bc1,91,Porte Richie,31,BMC Racing Team,8.0,2016,19
38,,-,157,Meintjes Louis,24,Lampre - Merida,8.0,2016,19
39,37.0,\u25bc2,5,Nieve Mikel,32,Team Sky,8.0,2016,19
40,,-,26,Lutsenko Alexey,23,Astana Pro Team,8.0,2016,19
41,38.0,\u25bc3,218,S\xf8rensen Chris Anker,31,Fortuneo - Vital Concept,8.0,2016,19
42,60.0,\u25b218,81,Rolland Pierre,29,Cannondale-Drapac Pro Cycling Team,6.0,2016,19
43,39.0,\u25bc4,205,Impey Daryl,31,ORICA-BikeExchange,6.0,2016,19
44,,-,211,Sep\xfalveda Eduardo,25,Fortuneo - Vital Concept,6.0,2016,19
45,40.0,\u25bc5,67,Stuyven Jasper,24,Trek - Segafredo,5.0,2016,19
46,41.0,\u25bc5,24,Grivko Andrei,32,Astana Pro Team,5.0,2016,19
47,42.0,\u25bc5,133,B\xe1rta Jan,31,Bora - Argon 18,4.0,2016,19
48,44.0,\u25bc4,209,Yates Adam,23,ORICA-BikeExchange,4.0,2016,19
49,43.0,\u25bc6,61,Mollema Bauke,29,Trek - Segafredo,4.0,2016,19
50,45.0,\u25bc5,136,Huzarski Bartosz,35,Bora - Argon 18,4.0,2016,19
51,,-,35,Ki\u0161erlovski Robert,29,Tinkoff,4.0,2016,19
52,46.0,\u25bc6,156,Grmay Tsgabu,24,Lampre - Merida,4.0,2016,19
53,47.0,\u25bc6,32,Sagan Peter,26,Tinkoff,3.0,2016,19
54,48.0,\u25bc6,152,Arashiro Yukiya,31,Lampre - Merida,3.0,2016,19
55,49.0,\u25bc6,129,Vichot Arthur,27,FDJ,2.0,2016,19
56,50.0,\u25bc6,139,Voss Paul,30,Bora - Argon 18,2.0,2016,19
57,,-,21,Aru Fabio,26,Astana Pro Team,2.0,2016,19
58,51.0,\u25bc7,184,Martin Daniel,29,Etixx - Quick Step,2.0,2016,19
59,52.0,\u25bc7,9,Thomas Geraint,30,Team Sky,2.0,2016,19
60,53.0,\u25bc7,17,Izagirre Ion,27,Movistar Team,2.0,2016,19
61,,-,93,Burghardt Marcus,33,BMC Racing Team,2.0,2016,19
62,54.0,\u25bc8,63,Irizar Markel,36,Trek - Segafredo,1.0,2016,19
63,55.0,\u25bc8,84,Howes Alex,28,Cannondale-Drapac Pro Cycling Team,1.0,2016,19
64,56.0,\u25bc8,134,Benedetti Cesare,28,Bora - Argon 18,1.0,2016,19
65,57.0,\u25bc8,215,Fonseca Armindo,27,Fortuneo - Vital Concept,1.0,2016,19
66,58.0,\u25bc8,212,Breen Vegard,26,Fortuneo - Vital Concept,1.0,2016,19
67,59.0,\u25bc8,36,Kreuziger Roman,30,Tinkoff,1.0,2016,19
68,61.0,\u25bc7,99,van Garderen Tejay,27,BMC Racing Team,1.0,2016,19
69,62.0,\u25bc7,19,Oliveira Nelson,27,Movistar Team,1.0,2016,19
70,63.0,\u25bc7,207,Matthews Michael,25,ORICA-BikeExchange,1.0,2016,19
1,1.0,-,37,Majka Rafa\u0142,26,Tinkoff,209.0,2016,20
2,2.0,-,163,De Gendt Thomas,29,Lotto Soudal,130.0,2016,20
3,3.0,-,79,Pantano Jarlinson,27,IAM Cycling,121.0,2016,20
4,4.0,-,149,Zakarin Ilnur,26,Team Katusha,84.0,2016,20
5,6.0,\u25b21,151,Costa Rui,29,Lampre - Merida,76.0,2016,20
6,5.0,\u25bc1,107,Pauwels Serge,32,Team Dimension Data,62.0,2016,20
7,7.0,-,72,Clement Stef,33,IAM Cycling,53.0,2016,20
8,28.0,\u25b220,22,Nibali Vincenzo,31,Astana Pro Team,36.0,2016,20
9,8.0,\u25bc1,155,Durasek Kristijan,28,Lampre - Merida,36.0,2016,20
10,9.0,\u25bc1,179,Voeckler Thomas,37,Direct Energie,33.0,2016,20
11,10.0,\u25bc1,49,Vuillermoz Alexis,28,AG2R La Mondiale,33.0,2016,20
12,26.0,\u25b214,182,Alaphilippe Julian,24,Etixx - Quick Step,29.0,2016,20
13,11.0,\u25bc2,27,Rosa Diego,27,Astana Pro Team,27.0,2016,20
14,13.0,\u25bc1,52,Bennett George,26,Team LottoNL-Jumbo,27.0,2016,20
15,12.0,\u25bc3,13,Anacona Winner,27,Movistar Team,26.0,2016,20
16,14.0,\u25bc2,172,Chavanel Sylvain,37,Direct Energie,24.0,2016,20
17,15.0,\u25bc2,214,Feillu Brice,30,Fortuneo - Vital Concept,24.0,2016,20
18,16.0,\u25bc2,1,Froome Christopher,31,Team Sky,22.0,2016,20
19,17.0,\u25bc2,12,Valverde Alejandro,36,Movistar Team,22.0,2016,20
20,18.0,\u25bc2,41,Bardet Romain,25,AG2R La Mondiale,20.0,2016,20
21,24.0,\u25b23,141,Rodr\xedguez Joaquim,37,Team Katusha,20.0,2016,20
22,19.0,\u25bc3,165,Gallopin Tony,28,Lotto Soudal,20.0,2016,20
23,20.0,\u25bc3,54,Lindeman Bert-Jan,27,Team LottoNL-Jumbo,20.0,2016,20
24,21.0,\u25bc3,185,Martin Tony,31,Etixx - Quick Step,19.0,2016,20
25,22.0,\u25bc3,48,Pozzovivo Domenico,33,AG2R La Mondiale,19.0,2016,20
26,23.0,\u25bc3,126,Reichenbach Sebastien,27,FDJ,18.0,2016,20
27,60.0,\u25b233,17,Izagirre Ion,27,Movistar Team,18.0,2016,20
28,25.0,\u25bc3,2,Henao Sergio Luis,28,Team Sky,16.0,2016,20
29,27.0,\u25bc2,109,Teklehaimanot Daniel,27,Team Dimension Data,16.0,2016,20
30,67.0,\u25b237,36,Kreuziger Roman,30,Tinkoff,14.0,2016,20
31,42.0,\u25b211,81,Rolland Pierre,29,Cannondale-Drapac Pro Cycling Team,14.0,2016,20
32,,-,51,Kelderman Wilco,25,Team LottoNL-Jumbo,14.0,2016,20
33,29.0,\u25bc4,124,Morabito Steve,33,FDJ,14.0,2016,20
34,30.0,\u25bc4,177,Sicard Romain,28,Direct Energie,14.0,2016,20
35,31.0,\u25bc4,98,Van Avermaet Greg,31,BMC Racing Team,13.0,2016,20
36,32.0,\u25bc4,11,Quintana Nairo,26,Movistar Team,13.0,2016,20
37,33.0,\u25bc4,4,Landa Mikel,26,Team Sky,13.0,2016,20
38,34.0,\u25bc4,6,Poels Wout,28,Team Sky,12.0,2016,20
39,35.0,\u25bc4,57,Vanmarcke Sep,27,Team LottoNL-Jumbo,12.0,2016,20
40,36.0,\u25bc4,104,Cummings Stephen,35,Team Dimension Data,11.0,2016,20
41,37.0,\u25bc4,91,Porte Richie,31,BMC Racing Team,8.0,2016,20
42,38.0,\u25bc4,157,Meintjes Louis,24,Lampre - Merida,8.0,2016,20
43,39.0,\u25bc4,5,Nieve Mikel,32,Team Sky,8.0,2016,20
44,40.0,\u25bc4,26,Lutsenko Alexey,23,Astana Pro Team,8.0,2016,20
45,41.0,\u25bc4,218,S\xf8rensen Chris Anker,31,Fortuneo - Vital Concept,8.0,2016,20
46,43.0,\u25bc3,205,Impey Daryl,31,ORICA-BikeExchange,6.0,2016,20
47,44.0,\u25bc3,211,Sep\xfalveda Eduardo,25,Fortuneo - Vital Concept,6.0,2016,20
48,,-,137,Konrad Patrick,24,Bora - Argon 18,6.0,2016,20
49,,-,47,Gougeard Alexis,23,AG2R La Mondiale,6.0,2016,20
50,45.0,\u25bc5,67,Stuyven Jasper,24,Trek - Segafredo,5.0,2016,20
51,46.0,\u25bc5,24,Grivko Andrei,32,Astana Pro Team,5.0,2016,20
52,47.0,\u25bc5,133,B\xe1rta Jan,31,Bora - Argon 18,4.0,2016,20
53,48.0,\u25bc5,209,Yates Adam,23,ORICA-BikeExchange,4.0,2016,20
54,49.0,\u25bc5,61,Mollema Bauke,29,Trek - Segafredo,4.0,2016,20
55,50.0,\u25bc5,136,Huzarski Bartosz,35,Bora - Argon 18,4.0,2016,20
56,51.0,\u25bc5,35,Ki\u0161erlovski Robert,29,Tinkoff,4.0,2016,20
57,52.0,\u25bc5,156,Grmay Tsgabu,24,Lampre - Merida,4.0,2016,20
58,53.0,\u25bc5,32,Sagan Peter,26,Tinkoff,3.0,2016,20
59,54.0,\u25bc5,152,Arashiro Yukiya,31,Lampre - Merida,3.0,2016,20
60,55.0,\u25bc5,129,Vichot Arthur,27,FDJ,2.0,2016,20
61,56.0,\u25bc5,139,Voss Paul,30,Bora - Argon 18,2.0,2016,20
62,58.0,\u25bc4,184,Martin Daniel,29,Etixx - Quick Step,2.0,2016,20
63,57.0,\u25bc6,21,Aru Fabio,26,Astana Pro Team,2.0,2016,20
64,59.0,\u25bc5,9,Thomas Geraint,30,Team Sky,2.0,2016,20
65,61.0,\u25bc4,93,Burghardt Marcus,33,BMC Racing Team,2.0,2016,20
66,62.0,\u25bc4,63,Irizar Markel,36,Trek - Segafredo,1.0,2016,20
67,64.0,\u25bc3,134,Benedetti Cesare,28,Bora - Argon 18,1.0,2016,20
68,63.0,\u25bc5,84,Howes Alex,28,Cannondale-Drapac Pro Cycling Team,1.0,2016,20
69,65.0,\u25bc4,215,Fonseca Armindo,27,Fortuneo - Vital Concept,1.0,2016,20
70,66.0,\u25bc4,212,Breen Vegard,26,Fortuneo - Vital Concept,1.0,2016,20
71,68.0,\u25bc3,99,van Garderen Tejay,27,BMC Racing Team,1.0,2016,20
72,69.0,\u25bc3,19,Oliveira Nelson,27,Movistar Team,1.0,2016,20
73,70.0,\u25bc3,207,Matthews Michael,25,ORICA-BikeExchange,1.0,2016,20
1,1.0,-,37,Majka Rafa\u0142,26,Tinkoff,209.0,2016,21
2,2.0,-,163,De Gendt Thomas,29,Lotto Soudal,130.0,2016,21
3,3.0,-,79,Pantano Jarlinson,27,IAM Cycling,121.0,2016,21
4,4.0,-,149,Zakarin Ilnur,26,Team Katusha,84.0,2016,21
5,5.0,-,151,Costa Rui,29,Lampre - Merida,76.0,2016,21
6,6.0,-,107,Pauwels Serge,32,Team Dimension Data,62.0,2016,21
7,7.0,-,72,Clement Stef,33,IAM Cycling,53.0,2016,21
8,8.0,-,22,Nibali Vincenzo,31,Astana Pro Team,36.0,2016,21
9,9.0,-,155,Durasek Kristijan,28,Lampre - Merida,36.0,2016,21
10,10.0,-,179,Voeckler Thomas,37,Direct Energie,33.0,2016,21
11,11.0,-,49,Vuillermoz Alexis,28,AG2R La Mondiale,33.0,2016,21
12,12.0,-,182,Alaphilippe Julian,24,Etixx - Quick Step,29.0,2016,21
13,13.0,-,27,Rosa Diego,27,Astana Pro Team,27.0,2016,21
14,14.0,-,52,Bennett George,26,Team LottoNL-Jumbo,27.0,2016,21
15,15.0,-,13,Anacona Winner,27,Movistar Team,26.0,2016,21
16,16.0,-,172,Chavanel Sylvain,37,Direct Energie,24.0,2016,21
17,17.0,-,214,Feillu Brice,30,Fortuneo - Vital Concept,24.0,2016,21
18,18.0,-,1,Froome Christopher,31,Team Sky,22.0,2016,21
19,19.0,-,12,Valverde Alejandro,36,Movistar Team,22.0,2016,21
20,20.0,-,41,Bardet Romain,25,AG2R La Mondiale,20.0,2016,21
21,21.0,-,141,Rodr\xedguez Joaquim,37,Team Katusha,20.0,2016,21
22,22.0,-,165,Gallopin Tony,28,Lotto Soudal,20.0,2016,21
23,23.0,-,54,Lindeman Bert-Jan,27,Team LottoNL-Jumbo,20.0,2016,21
24,25.0,\u25b21,48,Pozzovivo Domenico,33,AG2R La Mondiale,19.0,2016,21
25,26.0,\u25b21,126,Reichenbach Sebastien,27,FDJ,18.0,2016,21
26,27.0,\u25b21,17,Izagirre Ion,27,Movistar Team,18.0,2016,21
27,28.0,\u25b21,2,Henao Sergio Luis,28,Team Sky,16.0,2016,21
28,29.0,\u25b21,109,Teklehaimanot Daniel,27,Team Dimension Data,16.0,2016,21
29,30.0,\u25b21,36,Kreuziger Roman,30,Tinkoff,15.0,2016,21
30,31.0,\u25b21,81,Rolland Pierre,29,Cannondale-Drapac Pro Cycling Team,14.0,2016,21
31,32.0,\u25b21,51,Kelderman Wilco,25,Team LottoNL-Jumbo,14.0,2016,21
32,33.0,\u25b21,124,Morabito Steve,33,FDJ,14.0,2016,21
33,34.0,\u25b21,177,Sicard Romain,28,Direct Energie,14.0,2016,21
34,35.0,\u25b21,98,Van Avermaet Greg,31,BMC Racing Team,13.0,2016,21
35,36.0,\u25b21,11,Quintana Nairo,26,Movistar Team,13.0,2016,21
36,37.0,\u25b21,4,Landa Mikel,26,Team Sky,13.0,2016,21
37,38.0,\u25b21,6,Poels Wout,28,Team Sky,12.0,2016,21
38,39.0,\u25b21,57,Vanmarcke Sep,27,Team LottoNL-Jumbo,12.0,2016,21
39,40.0,\u25b21,104,Cummings Stephen,35,Team Dimension Data,11.0,2016,21
40,41.0,\u25b21,91,Porte Richie,31,BMC Racing Team,8.0,2016,21
41,42.0,\u25b21,157,Meintjes Louis,24,Lampre - Merida,8.0,2016,21
42,43.0,\u25b21,5,Nieve Mikel,32,Team Sky,8.0,2016,21
43,44.0,\u25b21,26,Lutsenko Alexey,23,Astana Pro Team,8.0,2016,21
44,45.0,\u25b21,218,S\xf8rensen Chris Anker,31,Fortuneo - Vital Concept,8.0,2016,21
45,46.0,\u25b21,205,Impey Daryl,31,ORICA-BikeExchange,6.0,2016,21
46,47.0,\u25b21,211,Sep\xfalveda Eduardo,25,Fortuneo - Vital Concept,6.0,2016,21
47,48.0,\u25b21,137,Konrad Patrick,24,Bora - Argon 18,6.0,2016,21
48,49.0,\u25b21,47,Gougeard Alexis,23,AG2R La Mondiale,6.0,2016,21
49,50.0,\u25b21,67,Stuyven Jasper,24,Trek - Segafredo,5.0,2016,21
50,51.0,\u25b21,24,Grivko Andrei,32,Astana Pro Team,5.0,2016,21
51,52.0,\u25b21,133,B\xe1rta Jan,31,Bora - Argon 18,4.0,2016,21
52,53.0,\u25b21,209,Yates Adam,23,ORICA-BikeExchange,4.0,2016,21
53,54.0,\u25b21,61,Mollema Bauke,29,Trek - Segafredo,4.0,2016,21
54,55.0,\u25b21,136,Huzarski Bartosz,35,Bora - Argon 18,4.0,2016,21
55,56.0,\u25b21,35,Ki\u0161erlovski Robert,29,Tinkoff,4.0,2016,21
56,57.0,\u25b21,156,Grmay Tsgabu,24,Lampre - Merida,4.0,2016,21
57,58.0,\u25b21,32,Sagan Peter,26,Tinkoff,3.0,2016,21
58,59.0,\u25b21,152,Arashiro Yukiya,31,Lampre - Merida,3.0,2016,21
59,60.0,\u25b21,129,Vichot Arthur,27,FDJ,2.0,2016,21
60,61.0,\u25b21,139,Voss Paul,30,Bora - Argon 18,2.0,2016,21
61,62.0,\u25b21,184,Martin Daniel,29,Etixx - Quick Step,2.0,2016,21
62,63.0,\u25b21,21,Aru Fabio,26,Astana Pro Team,2.0,2016,21
63,64.0,\u25b21,9,Thomas Geraint,30,Team Sky,2.0,2016,21
64,65.0,\u25b21,93,Burghardt Marcus,33,BMC Racing Team,2.0,2016,21
65,66.0,\u25b21,63,Irizar Markel,36,Trek - Segafredo,1.0,2016,21
66,67.0,\u25b21,134,Benedetti Cesare,28,Bora - Argon 18,1.0,2016,21
67,68.0,\u25b21,84,Howes Alex,28,Cannondale-Drapac Pro Cycling Team,1.0,2016,21
68,69.0,\u25b21,215,Fonseca Armindo,27,Fortuneo - Vital Concept,1.0,2016,21
69,70.0,\u25b21,212,Breen Vegard,26,Fortuneo - Vital Concept,1.0,2016,21
70,71.0,\u25b21,99,van Garderen Tejay,27,BMC Racing Team,1.0,2016,21
71,72.0,\u25b21,19,Oliveira Nelson,27,Movistar Team,1.0,2016,21
72,73.0,\u25b21,207,Matthews Michael,25,ORICA-BikeExchange,1.0,2016,21
