Age,Avg,BIB,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,UCI,UCI.1,stage,year
28,,217,132.0,+53:56,,Podlaski Michal,123,VERVA ActiveJet Pro Cycling Team,",, 19:01",,,6,2016
31,,72,103.0,+43:55,,Arashiro Yukiya,124,Lampre - Merida,",, 19:01",,,6,2016
32,,168,133.0,+54:41,,Turgot S\xe9bastien,125,AG2R La Mondiale,20:49 20:49,,,6,2016
25,,95,114.0,+46:32,,Skuji\u0146\u0161 Toms,126,Cannondale Pro Cycling Team,21:34 21:34,,,6,2016
29,,156,138.0,+59:39,,Smukulis Gatis,127,Astana Pro Team,",, 21:34",,,6,2016
32,,124,140.0,+1:01:51,,Farrar Tyler,128,Team Dimension Data,21:56 21:56,,,6,2016
24,,195,147.0,+1:11:11,,Jaun Lukas,129,Team Roth,22:53 22:53,,,6,2016
29,,137,61.0,+31:07,,Pichon Laurent,130,FDJ,",, 22:53",,,6,2016
23,,27,117.0,+47:44,,Cort Nielsen Magnus,131,Orica GreenEDGE,",, 22:53",,,6,2016
30,,105,98.0,+41:33,,Roelandts Jurgen,132,Lotto Soudal,",, 22:53",,,6,2016
38,,47,136.0,+57:31,,Petrov Evgeni,133,Tinkoff,",, 22:53",,,6,2016
27,,46,115.0,+47:12,,Sagan Juraj,134,Tinkoff,",, 22:53",,,6,2016
30,,76,126.0,+50:54,,Costa M\xe1rio,135,Lampre - Merida,",, 22:53",,,6,2016
22,,198,145.0,+1:05:58,,Baillifard Valentin,136,Team Roth,",, 22:53",,,6,2016
35,,192,129.0,+52:11,,Pires Bruno,137,Team Roth,",, 22:53",,,6,2016
31,,182,71.0,+35:04,,Samoilau Branislau,138,CCC Sprandi Polkowice,",, 22:53",,,6,2016
29,,127,143.0,+1:04:02,,Niyonshuti Adrien,139,Team Dimension Data,",, 22:53",,,6,2016
27,,167,134.0,+55:37,,Sergent Jesse,140,AG2R La Mondiale,",, 22:53",,,6,2016
31,,44,124.0,+49:52,,Gatto Oscar,141,Tinkoff,",, 22:53",,,6,2016
24,,96,123.0,+49:45,,Villella Davide,142,Cannondale Pro Cycling Team,",, 22:53",,,6,2016
26,,74,142.0,+1:03:02,,Cimolai Davide,143,Lampre - Merida,23:26 23:26,,,6,2016
32,,143,121.0,+49:15,,Devenyns Dries,144,IAM Cycling,23:43 23:43,,,6,2016
29,,188,125.0,+50:32,,Marycz Jaroslaw,145,CCC Sprandi Polkowice,25:59 25:59,,,6,2016
31,,42,144.0,+1:04:55,,Bodnar Maciej,146,Tinkoff,26:04 26:04,,,6,2016
26,,41,97.0,+41:03,,Sagan Peter,147,Tinkoff,26:20 26:20,,,6,2016
38,,181,137.0,+58:50,,Szmyd Sylwester,148,CCC Sprandi Polkowice,27:35 27:35,,,6,2016
30,,6,,+ - 22:43:12,,Machado Tiago,DNF,Team Katusha,-4:33:47 -4:33:47,,,6,2016
29,,163,,+ - 22:43:12,,Gaudin Damien,DNF,AG2R La Mondiale,",, -4:33:47",,,6,2016
33,,158,,+ - 22:43:12,,Westra Lieuwe,DNF,Astana Pro Team,",, -4:33:47",,,6,2016
30,,152,,+ - 22:43:12,,Boom Lars,DNF,Astana Pro Team,",, -4:33:47",,,6,2016
30,,128,,+ - 22:43:12,,Thomson Jay Robert,DNF,Team Dimension Data,",, -4:33:47",,,6,2016
33,,121,,+ - 22:43:12,,Siutsou Kanstantsin,DNF,Team Dimension Data,",, -4:33:47",,,6,2016
28,,45,,+ - 22:43:12,,Rovny Ivan,DNF,Tinkoff,",, -4:33:47",,,6,2016
25,,101,,+ - 22:43:12,,Wellens Tim,DNF,Lotto Soudal,",, -4:33:47",,,6,2016
29,,48,,+ - 22:43:12,,Boaro Manuele,DNF,Tinkoff,",, -4:33:47",,,6,2016
23,,43,,+ - 22:43:12,,McCarthy Jay,DNS,Tinkoff,",, -4:33:47",,,6,2016
29,,141,,+ - 22:43:12,,Frank Mathias,DNS,IAM Cycling,",, -4:33:47",,,6,2016
27,,31,7.0,+1:31,50.0,van Garderen Tejay,1,BMC Racing Team,6:26:13 6:26:13,6.0,60.0,7,2016
22,,151,2.0,+0:21,30.0,Lopez Miguel Angel,2,Astana Pro Team,0:16 0:16,4.0,25.0,7,2016
24,,81,1.0,+0:00,18.0,Barguil Warren,3,Team Giant - Alpecin,",, 0:16",2.0,10.0,7,2016
27,,146,5.0,+1:06,13.0,Pantano Jarlinson,4,IAM Cycling,0:31 0:31,1.0,,7,2016
27,,91,3.0,+0:24,10.0,Talansky Andrew,5,Cannondale Pro Cycling Team,0:33 0:33,1.0,,7,2016
29,,1,6.0,+1:07,7.0,Spilak Simon,6,Team Katusha,0:43 0:43,,,7,2016
29,,71,10.0,+1:55,4.0,Costa Rui,7,Lampre - Merida,0:49 0:49,,,7,2016
27,,171,4.0,+0:55,3.0,Izagirre Ion,8,Movistar Team,",, 0:49",,,7,2016
29,,184,13.0,+5:32,2.0,De La Parte V\xedctor,9,CCC Sprandi Polkowice,0:59 0:59,,,7,2016
25,,183,47.0,+40:59,1.0,Hirt Jan,10,CCC Sprandi Polkowice,",, 0:59",,,7,2016
30,,51,8.0,+1:36,,Thomas Geraint,11,Team Sky,1:08 1:08,,,7,2016
36,,15,22.0,+13:35,,Schleck Fr\xe4nk,12,Trek - Segafredo,2:07 2:07,,,7,2016
25,,65,9.0,+1:39,,Kelderman Wilco,13,Team LottoNL-Jumbo,",, 2:07",,,7,2016
28,,32,14.0,+6:45,,Atapuma John Darwin,14,BMC Racing Team,",, 2:07",,,7,2016
24,,77,16.0,+8:11,,Polanc Jan,15,Lampre - Merida,2:39 2:39,,,7,2016
34,,55,20.0,+10:56,,Kiryienka Vasil,16,Team Sky,2:48 2:48,,,7,2016
30,,211,15.0,+7:49,,Cie\u015blik Pawe\u0142,17,VERVA ActiveJet Pro Cycling Team,2:53 2:53,,,7,2016
26,,3,11.0,+4:44,,Chernetski Sergei,18,Team Katusha,3:05 3:05,,,7,2016
21,,7,33.0,+27:37,,Mamykin Matvey,19,Team Katusha,3:43 3:43,,,7,2016
35,,162,28.0,+21:49,,Dupont Hubert,20,AG2R La Mondiale,3:52 3:52,,,7,2016
30,,102,18.0,+9:39,,Arm\xe9e Sander,21,Lotto Soudal,3:58 3:58,,,7,2016
22,,103,17.0,+9:06,,Benoot Tiesj,22,Lotto Soudal,4:00 4:00,,,7,2016
25,,122,19.0,+10:41,,Berhane Natnael,23,Team Dimension Data,4:07 4:07,,,7,2016
28,,176,12.0,+5:00,,Izagirre Gorka,24,Movistar Team,4:29 4:29,,,7,2016
28,,18,46.0,+40:56,,Zoidl Riccardo,25,Trek - Segafredo,4:48 4:48,,,7,2016
28,,16,24.0,+18:42,,Stetina Peter,26,Trek - Segafredo,5:22 5:22,,,7,2016
25,,218,21.0,+12:23,,Sim\xf3n Jordi,27,VERVA ActiveJet Pro Cycling Team,6:00 6:00,,,7,2016
29,,36,29.0,+24:29,,Schar Michael,28,BMC Racing Team,6:51 6:51,,,7,2016
29,,147,49.0,+41:05,,Wyss Marcel,29,IAM Cycling,",, 6:51",,,7,2016
28,,54,48.0,+41:05,,K\xf6nig Leopold,30,Team Sky,7:39 7:39,,,7,2016
24,,133,26.0,+20:27,,Elissonde Kenny,31,FDJ,8:08 8:08,,,7,2016
35,,5,37.0,+31:35,,Lagutin Sergey,32,Team Katusha,8:45 8:45,,,7,2016
37,,144,27.0,+20:46,,Elmiger Martin,33,IAM Cycling,9:13 9:13,,,7,2016
23,,173,44.0,+39:47,,Arcas Jorge,34,Movistar Team,9:29 9:29,,,7,2016
24,,207,80.0,+54:08,,van der Lijke Nick,35,Roompot - Oranje Peloton,10:17 10:17,,,7,2016
22,,63,34.0,+28:10,,Bouwman Koen,36,Team LottoNL-Jumbo,11:27 11:27,,,7,2016
31,,205,63.0,+47:30,,Duijn Huub,37,Roompot - Oranje Peloton,",, 11:27",,,7,2016
29,,137,50.0,+42:06,,Pichon Laurent,38,FDJ,",, 11:27",,,7,2016
31,,132,58.0,+46:24,,Pineau C\xe9dric,39,FDJ,",, 11:27",,,7,2016
35,,192,103.0,+1:03:14,,Pires Bruno,40,Team Roth,11:31 11:31,,,7,2016
30,,38,35.0,+29:15,,Wyss Danilo,41,BMC Racing Team,11:41 11:41,,,7,2016
25,,92,31.0,+25:53,,Dombrowski Joe,42,Cannondale Pro Cycling Team,11:50 11:50,,,7,2016
36,,78,41.0,+38:24,,Niemiec Przemyslaw,43,Lampre - Merida,12:13 12:13,,,7,2016
25,,22,52.0,+43:11,,Matthews Michael,44,Orica GreenEDGE,12:15 12:15,,,7,2016
31,,182,61.0,+47:23,,Samoilau Branislau,45,CCC Sprandi Polkowice,12:47 12:47,,,7,2016
28,,154,42.0,+38:33,,Malacarne Davide,46,Astana Pro Team,",, 12:47",,,7,2016
30,,83,30.0,+24:41,,Geschke Simon,47,Team Giant - Alpecin,",, 12:47",,,7,2016
28,,217,110.0,+1:06:15,,Podlaski Michal,48,VERVA ActiveJet Pro Cycling Team,",, 12:47",,,7,2016
35,,56,38.0,+33:02,,Lopez David,49,Team Sky,",, 12:47",,,7,2016
36,,155,25.0,+19:21,,Scarponi Michele,50,Astana Pro Team,12:51 12:51,,,7,2016
35,,21,75.0,+51:08,,Albasini Michael,51,Orica GreenEDGE,",, 12:51",,,7,2016
27,,66,56.0,+45:18,,Lindeman Bert-Jan,52,Team LottoNL-Jumbo,12:53 12:53,,,7,2016
22,,185,23.0,+18:22,,Grossschartner Felix,53,CCC Sprandi Polkowice,",, 12:53",,,7,2016
25,,52,32.0,+26:47,,Boswell Ian,54,Team Sky,",, 12:53",,,7,2016
26,,142,99.0,+1:01:16,,Br\xe4ndle Matthias,55,IAM Cycling,",, 12:53",,,7,2016
37,,68,53.0,+44:21,,Tankink Bram,56,Team LottoNL-Jumbo,13:24 13:24,,,7,2016
35,,88,65.0,+49:16,,ten Dam Laurens,57,Team Giant - Alpecin,13:45 13:45,,,7,2016
33,,113,93.0,+58:29,,Keisse Iljo,58,Etixx - Quick Step,",, 13:45",,,7,2016
23,,98,79.0,+53:46,,Zepuntke Ruben,59,Cannondale Pro Cycling Team,13:57 13:57,,,7,2016
26,,212,88.0,+57:34,,Stachowiak Adam,60,VERVA ActiveJet Pro Cycling Team,14:06 14:06,,,7,2016
36,,12,131.0,+1:20:42,,Devolder Stijn,61,Trek - Segafredo,",, 14:06",,,7,2016
35,,57,60.0,+47:20,,Knees Christian,62,Team Sky,14:41 14:41,,,7,2016
21,,8,78.0,+52:55,,Restrepo Jhonatan,63,Team Katusha,15:07 15:07,,,7,2016
32,,4,77.0,+51:50,,Kozonchuk Dmitry,64,Team Katusha,",, 15:07",,,7,2016
21,,131,55.0,+45:05,,Eiking Odd Christian,65,FDJ,",, 15:07",,,7,2016
24,,37,92.0,+58:19,,Teuns Dylan,66,BMC Racing Team,",, 15:07",,,7,2016
22,,215,64.0,+48:44,,Koch Jonas,67,VERVA ActiveJet Pro Cycling Team,",, 15:07",,,7,2016
39,,161,72.0,+50:32,,Peraud Jean-Christophe,68,AG2R La Mondiale,",, 15:07",,,7,2016
27,,193,95.0,+59:29,,Krizek Matthias,69,Team Roth,15:51 15:51,,,7,2016
24,,96,107.0,+1:05:08,,Villella Davide,70,Cannondale Pro Cycling Team,",, 15:51",,,7,2016
20,,87,39.0,+33:17,,Oomen Sam,71,Team Giant - Alpecin,16:00 16:00,,,7,2016
22,,202,70.0,+50:01,,Tolhoek Antwan,72,Roompot - Oranje Peloton,",, 16:00",,,7,2016
28,,75,71.0,+50:09,,Durasek Kristijan,73,Lampre - Merida,",, 16:00",,,7,2016
31,,72,94.0,+59:27,,Arashiro Yukiya,74,Lampre - Merida,",, 16:00",,,7,2016
22,,198,134.0,+1:21:42,,Baillifard Valentin,75,Team Roth,16:12 16:12,,,7,2016
26,,26,43.0,+39:35,,Juul-Jensen Christopher,76,Orica GreenEDGE,16:26 16:26,,,7,2016
28,,203,108.0,+1:05:20,,Kreder Michel,77,Roompot - Oranje Peloton,16:46 16:46,,,7,2016
38,,25,87.0,+57:27,,Hayman Mathew,78,Orica GreenEDGE,16:58 16:58,,,7,2016
31,,93,86.0,+56:38,,Breschel Matti,79,Cannondale Pro Cycling Team,",, 16:58",,,7,2016
28,,196,84.0,+56:27,,Pasqualon Andrea,80,Team Roth,",, 16:58",,,7,2016
29,,127,130.0,+1:20:32,,Niyonshuti Adrien,81,Team Dimension Data,",, 16:58",,,7,2016
34,,165,102.0,+1:02:09,,Minard S\xe9bastien,82,AG2R La Mondiale,17:45 17:45,,,7,2016
38,,47,121.0,+1:15:04,,Petrov Evgeni,83,Tinkoff,18:01 18:01,,,7,2016
31,,82,114.0,+1:07:49,,Fr\xf6hlinger Johannes,84,Team Giant - Alpecin,18:48 18:48,,,7,2016
26,,118,83.0,+55:41,,Vermote Julien,85,Etixx - Quick Step,",, 18:48",,,7,2016
30,,111,82.0,+55:26,,Stybar Zdenek,86,Etixx - Quick Step,",, 18:48",,,7,2016
32,,53,57.0,+46:23,,Go\u0142a\u015b Micha\u0142,87,Team Sky,",, 18:48",,,7,2016
29,,186,62.0,+47:30,,Paterski Maciej,88,CCC Sprandi Polkowice,",, 18:48",,,7,2016
29,,156,125.0,+1:17:59,,Smukulis Gatis,89,Astana Pro Team,",, 18:48",,,7,2016
30,,145,89.0,+57:39,,Hollenstein Reto,90,IAM Cycling,",, 18:48",,,7,2016
29,,175,51.0,+42:23,,Castroviejo Jonathan,91,Movistar Team,",, 18:48",,,7,2016
25,,95,105.0,+1:04:52,,Skuji\u0146\u0161 Toms,92,Cannondale Pro Cycling Team,",, 18:48",,,7,2016
25,,23,97.0,+1:00:23,,Durbridge Luke,93,Orica GreenEDGE,19:05 19:05,,,7,2016
23,,178,68.0,+49:42,,S\xfctterlin Jasha,94,Movistar Team,19:15 19:15,,,7,2016
35,,166,69.0,+49:56,,Riblon Christophe,95,AG2R La Mondiale,19:22 19:22,,,7,2016
23,,86,66.0,+49:18,,Lunke Sindre Skj\xf8stad,96,Team Giant - Alpecin,19:36 19:36,,,7,2016
24,,2,81.0,+54:45,,Bystr\xf8m Sven Erik,97,Team Katusha,",, 19:36",,,7,2016
23,,27,113.0,+1:06:52,,Cort Nielsen Magnus,98,Orica GreenEDGE,",, 19:36",,,7,2016
30,,76,117.0,+1:10:02,,Costa M\xe1rio,99,Lampre - Merida,",, 19:36",,,7,2016
35,,11,101.0,+1:01:59,,Cancellara Fabian,100,Trek - Segafredo,19:38 19:38,,,7,2016
28,,104,54.0,+45:04,,Ligthart Pim,101,Lotto Soudal,20:20 20:20,,,7,2016
28,,24,109.0,+1:06:07,,Bewley Sam,102,Orica GreenEDGE,20:59 20:59,,,7,2016
32,,67,91.0,+58:06,,Martens Paul,103,Team LottoNL-Jumbo,",, 20:59",,,7,2016
27,,167,123.0,+1:16:08,,Sergent Jesse,104,AG2R La Mondiale,",, 20:59",,,7,2016
36,,13,112.0,+1:06:18,,Rast Gregory,105,Trek - Segafredo,",, 20:59",,,7,2016
26,,213,96.0,+59:46,,Polnicky Jiri,106,VERVA ActiveJet Pro Cycling Team,21:25 21:25,,,7,2016
27,,153,115.0,+1:08:56,,de Vreese Laurens,107,Astana Pro Team,21:45 21:45,,,7,2016
28,,138,76.0,+51:37,,R\xe9za K\xe9vin,108,FDJ,21:49 21:49,,,7,2016
38,,181,129.0,+1:20:16,,Szmyd Sylwester,109,CCC Sprandi Polkowice,21:54 21:54,,,7,2016
33,,34,40.0,+36:44,,Gilbert Philippe,110,BMC Racing Team,22:33 22:33,,,7,2016
24,,195,139.0,+1:33:16,,Jaun Lukas,111,Team Roth,",, 22:33",,,7,2016
23,,197,135.0,+1:23:17,,St\xfcssi Colin,112,Team Roth,",, 22:33",,,7,2016
30,,191,120.0,+1:14:24,,Kohler Martin,113,Team Roth,",, 22:33",,,7,2016
29,,94,74.0,+51:05,,Koren Kristijan,114,Cannondale Pro Cycling Team,",, 22:33",,,7,2016
27,,125,100.0,+1:01:42,,Janse van Rensburg Reinardt,115,Team Dimension Data,",, 22:33",,,7,2016
27,,194,90.0,+58:05,,Br\xfcngger Nico,116,Team Roth,",, 22:33",,,7,2016
25,,33,67.0,+49:35,,Dillier Silvan,117,BMC Racing Team,22:39 22:39,,,7,2016
29,,187,111.0,+1:06:15,,Ponzi Simone,118,CCC Sprandi Polkowice,22:57 22:57,,,7,2016
32,,73,136.0,+1:24:40,,Bono Matteo,119,Lampre - Merida,",, 22:57",,,7,2016
32,,168,124.0,+1:17:13,,Turgot S\xe9bastien,120,AG2R La Mondiale,23:00 23:00,,,7,2016
35,,148,98.0,+1:00:33,,Zaugg Oliver,121,IAM Cycling,23:07 23:07,,,7,2016
32,,124,137.0,+1:24:47,,Farrar Tyler,122,Team Dimension Data,23:24 23:24,,,7,2016
23,,115,36.0,+29:33,,Vakoc Petr,123,Etixx - Quick Step,24:19 24:19,,,7,2016
25,,116,116.0,+1:08:57,,Lampaert Yves,124,Etixx - Quick Step,",, 24:19",,,7,2016
35,,201,59.0,+46:52,,Weening Pieter,125,Roompot - Oranje Peloton,24:24 24:24,,,7,2016
27,,172,45.0,+39:54,,Anacona Winner,126,Movistar Team,24:44 24:44,,,7,2016
27,,64,126.0,+1:18:03,,Castelijns Twan,127,Team LottoNL-Jumbo,24:50 24:50,,,7,2016
24,,17,104.0,+1:04:39,,Stuyven Jasper,128,Trek - Segafredo,",, 24:50",,,7,2016
26,,62,106.0,+1:05:04,,Van Asbroeck Tom,129,Team LottoNL-Jumbo,",, 24:50",,,7,2016
30,,14,133.0,+1:21:37,,Reijnen Kiel,130,Trek - Segafredo,",, 24:50",,,7,2016
27,,108,118.0,+1:10:31,,Wallays Jelle,131,Lotto Soudal,25:24 25:24,,,7,2016
26,,74,138.0,+1:28:58,,Cimolai Davide,132,Lampre - Merida,26:24 26:24,,,7,2016
25,,106,85.0,+56:33,,Van der Sande Tosh,133,Lotto Soudal,26:50 26:50,,,7,2016
35,,157,127.0,+1:18:40,,Vanotti Alessandro,134,Astana Pro Team,27:52 27:52,,,7,2016
21,,114,119.0,+1:13:43,,Gaviria Fernando,135,Etixx - Quick Step,29:12 29:12,,,7,2016
33,,117,73.0,+50:49,,Richeze Ariel Maximiliano,136,Etixx - Quick Step,",, 29:12",,,7,2016
29,,188,132.0,+1:21:07,,Marycz Jaroslaw,137,CCC Sprandi Polkowice,31:03 31:03,,,7,2016
27,,46,128.0,+1:20:14,,Sagan Juraj,138,Tinkoff,33:30 33:30,,,7,2016
31,,42,140.0,+1:39:03,,Bodnar Maciej,139,Tinkoff,34:36 34:36,,,7,2016
26,,41,122.0,+1:15:11,,Sagan Peter,140,Tinkoff,",, 34:36",,,7,2016
31,,44,,+ - 29:09:53,,Gatto Oscar,DNF,Tinkoff,-6:26:13 -6:26:13,,,7,2016
22,,164,,+ - 29:09:53,,Latour Pierre,DNF,AG2R La Mondiale,",, -6:26:13",,,7,2016
26,,204,,+ - 29:09:53,,Kreder Raymond,DNF,Roompot - Oranje Peloton,",, -6:26:13",,,7,2016
27,,208,,+ - 29:09:53,,de Vries Berden,DNF,Roompot - Oranje Peloton,",, -6:26:13",,,7,2016
25,,216,,+ - 29:09:53,,Gradek Kamil,DNF,VERVA ActiveJet Pro Cycling Team,",, -6:26:13",,,7,2016
33,,28,,+ - 29:09:53,,Txurruka Amets,DNS,Orica GreenEDGE,",, -6:26:13",,,7,2016
30,,105,,+ - 29:09:53,,Roelandts Jurgen,DNS,Lotto Soudal,",, -6:26:13",,,7,2016
32,,143,,+ - 29:09:53,,Devenyns Dries,DNS,IAM Cycling,",, -6:26:13",,,7,2016
27,46.847,171,3.0,+0:16,50.0,Izagirre Ion,1,Movistar Team,21:31 21:31,6.0,60.0,8,2016
22,46.203,151,1.0,+0:00,30.0,Lopez Miguel Angel,2,Astana Pro Team,0:18 0:18,4.0,25.0,8,2016
35,46.168,11,97.0,+1:01:39,18.0,Cancellara Fabian,3,Trek - Segafredo,0:19 0:19,2.0,10.0,8,2016
25,46.098,65,6.0,+1:21,13.0,Kelderman Wilco,4,Team LottoNL-Jumbo,0:21 0:21,1.0,,8,2016
27,46.027,91,2.0,+0:08,10.0,Talansky Andrew,5,Cannondale Pro Cycling Team,0:23 0:23,1.0,,8,2016
29,45.992,175,49.0,+42:08,7.0,Castroviejo Jonathan,6,Movistar Team,0:24 0:24,,,8,2016
27,45.957,146,5.0,+0:52,4.0,Pantano Jarlinson,7,IAM Cycling,0:25 0:25,,,8,2016
25,45.957,22,52.0,+42:57,3.0,Matthews Michael,8,Orica GreenEDGE,",, 0:25",,,8,2016
30,45.68,51,8.0,+1:30,2.0,Thomas Geraint,9,Team Sky,0:33 0:33,,,8,2016
27,45.645,31,7.0,+1:26,1.0,van Garderen Tejay,10,BMC Racing Team,0:34 0:34,,,8,2016
22,45.645,185,23.0,+18:17,,Grossschartner Felix,11,CCC Sprandi Polkowice,",, 0:34",,,8,2016
22,45.371,63,31.0,+28:13,,Bouwman Koen,12,Team LottoNL-Jumbo,0:42 0:42,,,8,2016
34,45.336999999999996,55,19.0,+11:00,,Kiryienka Vasil,13,Team Sky,0:43 0:43,,,8,2016
31,45.202,42,140.0,+1:39:11,,Bodnar Maciej,14,Tinkoff,0:47 0:47,,,8,2016
29,45.13399999999999,184,12.0,+5:42,,De La Parte V\xedctor,15,CCC Sprandi Polkowice,0:49 0:49,,,8,2016
28,45.067,54,45.0,+41:17,,K\xf6nig Leopold,16,Team Sky,0:51 0:51,,,8,2016
23,45.034,115,35.0,+29:46,,Vakoc Petr,17,Etixx - Quick Step,0:52 0:52,,,8,2016
26,45.0,142,96.0,+1:01:30,,Br\xe4ndle Matthias,18,IAM Cycling,0:53 0:53,,,8,2016
29,45.0,71,10.0,+2:09,,Costa Rui,19,Lampre - Merida,",, 0:53",,,8,2016
25,44.9,116,112.0,+1:09:14,,Lampaert Yves,20,Etixx - Quick Step,0:56 0:56,,,8,2016
24,44.86600000000001,81,4.0,+0:18,,Barguil Warren,21,Team Giant - Alpecin,0:57 0:57,,,8,2016
29,44.668,1,9.0,+1:31,,Spilak Simon,22,Team Katusha,1:03 1:03,,,8,2016
37,44.635,144,26.0,+21:11,,Elmiger Martin,23,IAM Cycling,1:04 1:04,,,8,2016
30,44.536,145,84.0,+58:07,,Hollenstein Reto,24,IAM Cycling,1:07 1:07,,,8,2016
25,44.536,23,94.0,+1:00:51,,Durbridge Luke,25,Orica GreenEDGE,",, 1:07",,,8,2016
26,44.471000000000004,3,11.0,+5:14,,Chernetski Sergei,26,Team Katusha,1:09 1:09,,,8,2016
30,44.405,83,30.0,+25:13,,Geschke Simon,27,Team Giant - Alpecin,1:11 1:11,,,8,2016
29,44.308,137,51.0,+42:41,,Pichon Laurent,28,FDJ,1:14 1:14,,,8,2016
21,44.308,8,75.0,+53:30,,Restrepo Jhonatan,29,Team Katusha,",, 1:14",,,8,2016
30,44.243,211,15.0,+8:26,,Cie\u015blik Pawe\u0142,30,VERVA ActiveJet Pro Cycling Team,1:16 1:16,,,8,2016
26,44.211000000000006,41,120.0,+1:15:49,,Sagan Peter,31,Tinkoff,1:17 1:17,,,8,2016
27,44.178000000000004,167,122.0,+1:16:47,,Sergent Jesse,32,AG2R La Mondiale,1:18 1:18,,,8,2016
29,44.146,36,29.0,+25:09,,Schar Michael,33,BMC Racing Team,1:19 1:19,,,8,2016
28,44.114,18,46.0,+41:37,,Zoidl Riccardo,34,Trek - Segafredo,1:20 1:20,,,8,2016
23,44.05,178,65.0,+50:25,,S\xfctterlin Jasha,35,Movistar Team,1:22 1:22,,,8,2016
23,44.05,173,43.0,+40:30,,Arcas Jorge,36,Movistar Team,",, 1:22",,,8,2016
24,44.016999999999996,37,86.0,+59:03,,Teuns Dylan,37,BMC Racing Team,1:23 1:23,,,8,2016
29,43.985,147,47.0,+41:50,,Wyss Marcel,38,IAM Cycling,1:24 1:24,,,8,2016
28,43.922,176,13.0,+5:47,,Izagirre Gorka,39,Movistar Team,1:26 1:26,,,8,2016
36,43.922,155,25.0,+20:08,,Scarponi Michele,40,Astana Pro Team,",, 1:26",,,8,2016
24,43.922,2,79.0,+55:32,,Bystr\xf8m Sven Erik,41,Team Katusha,",, 1:26",,,8,2016
21,43.858000000000004,131,54.0,+45:54,,Eiking Odd Christian,42,FDJ,1:28 1:28,,,8,2016
29,43.794,186,60.0,+48:21,,Paterski Maciej,43,CCC Sprandi Polkowice,1:30 1:30,,,8,2016
24,43.731,77,16.0,+9:04,,Polanc Jan,44,Lampre - Merida,1:32 1:32,,,8,2016
31,43.636,182,59.0,+48:19,,Samoilau Branislau,45,CCC Sprandi Polkowice,1:35 1:35,,,8,2016
30,43.636,102,18.0,+10:35,,Arm\xe9e Sander,46,Lotto Soudal,",, 1:35",,,8,2016
27,43.605,66,55.0,+46:15,,Lindeman Bert-Jan,47,Team LottoNL-Jumbo,1:36 1:36,,,8,2016
25,43.573,122,20.0,+11:39,,Berhane Natnael,48,Team Dimension Data,1:37 1:37,,,8,2016
26,43.573,118,82.0,+56:39,,Vermote Julien,49,Etixx - Quick Step,",, 1:37",,,8,2016
28,43.48,138,72.0,+52:38,,R\xe9za K\xe9vin,50,FDJ,1:40 1:40,,,8,2016
39,43.48,161,66.0,+51:33,,Peraud Jean-Christophe,51,AG2R La Mondiale,",, 1:40",,,8,2016
32,43.417,53,57.0,+47:26,,Go\u0142a\u015b Micha\u0142,52,Team Sky,1:42 1:42,,,8,2016
29,43.355,188,129.0,+1:22:12,,Marycz Jaroslaw,53,CCC Sprandi Polkowice,1:44 1:44,,,8,2016
22,43.293,103,17.0,+10:13,,Benoot Tiesj,54,Lotto Soudal,1:46 1:46,,,8,2016
26,43.231,26,44.0,+40:44,,Juul-Jensen Christopher,55,Orica GreenEDGE,1:48 1:48,,,8,2016
33,43.2,117,67.0,+51:59,,Richeze Ariel Maximiliano,56,Etixx - Quick Step,1:49 1:49,,,8,2016
28,43.169,32,14.0,+7:56,,Atapuma John Darwin,57,BMC Racing Team,1:50 1:50,,,8,2016
36,43.138000000000005,15,22.0,+14:47,,Schleck Fr\xe4nk,58,Trek - Segafredo,1:51 1:51,,,8,2016
24,43.108000000000004,17,104.0,+1:05:52,,Stuyven Jasper,59,Trek - Segafredo,1:52 1:52,,,8,2016
21,43.04600000000001,7,34.0,+28:52,,Mamykin Matvey,60,Team Katusha,1:54 1:54,,,8,2016
33,42.985,113,91.0,+59:46,,Keisse Iljo,61,Etixx - Quick Step,1:56 1:56,,,8,2016
37,42.985,68,53.0,+45:38,,Tankink Bram,62,Team LottoNL-Jumbo,",, 1:56",,,8,2016
27,42.924,64,125.0,+1:19:22,,Castelijns Twan,63,Team LottoNL-Jumbo,1:58 1:58,,,8,2016
31,42.924,132,58.0,+47:43,,Pineau C\xe9dric,64,FDJ,",, 1:58",,,8,2016
28,42.894,16,24.0,+20:02,,Stetina Peter,65,Trek - Segafredo,1:59 1:59,,,8,2016
28,42.863,24,107.0,+1:07:28,,Bewley Sam,66,Orica GreenEDGE,2:00 2:00,,,8,2016
28,42.833,104,56.0,+46:26,,Ligthart Pim,67,Lotto Soudal,2:01 2:01,,,8,2016
29,42.833,156,124.0,+1:19:21,,Smukulis Gatis,68,Astana Pro Team,",, 2:01",,,8,2016
35,42.803000000000004,162,28.0,+23:12,,Dupont Hubert,69,AG2R La Mondiale,2:02 2:02,,,8,2016
35,42.772,57,62.0,+48:44,,Knees Christian,70,Team Sky,2:03 2:03,,,8,2016
32,42.711999999999996,67,89.0,+59:32,,Martens Paul,71,Team LottoNL-Jumbo,2:05 2:05,,,8,2016
28,42.652,154,42.0,+40:01,,Malacarne Davide,72,Astana Pro Team,2:07 2:07,,,8,2016
