Age,Avg,BIB,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,UCI,stage,year
21,,77,103.0,+17:40,,S\xe9n\xe9chal Florian,109,"Cofidis, Solutions Cr\xe9dits",1:18 1:18,,6,2015
31,,74,117.0,+25:33,,Lemoine Cyril,110,"Cofidis, Solutions Cr\xe9dits",",, 1:18",,6,2015
27,,68,66.0,+11:43,,Smukulis Gatis,111,Team Katusha,1:21 1:21,,6,2015
26,,11,104.0,+18:24,,Kittel Marcel,112,Team Giant - Alpecin,1:33 1:33,,6,2015
24,,117,128.0,+34:08,,Le Bon Johan,113,FDJ,1:52 1:52,,6,2015
34,,113,127.0,+33:34,,Boucher David,114,FDJ,",, 1:52",,6,2015
35,,115,53.0,+8:33,,Fischer Murilo Antonio,115,FDJ,",, 1:52",,6,2015
28,,168,102.0,+17:28,,Voss Paul,116,Bora - Argon 18,2:06 2:06,,6,2015
31,,142,115.0,+24:26,,Bono Matteo,117,Lampre - Merida,",, 2:06",,6,2015
34,,137,132.0,+42:20,,Mouris Jens,118,Orica GreenEDGE,2:08 2:08,,6,2015
29,,28,52.0,+8:31,,Trusov Nikolay,119,Tinkoff - Saxo,2:18 2:18,,6,2015
25,,153,92.0,+15:35,,Br\xe4ndle Matthias,120,IAM Cycling,",, 2:18",,6,2015
32,,58,83.0,+13:56,,Ventoso Francisco,121,Movistar Team,",, 2:18",,6,2015
31,,73,118.0,+27:21,,Chainel Steve,122,"Cofidis, Solutions Cr\xe9dits",2:24 2:24,,6,2015
29,,16,111.0,+22:13,,Stamsnijder Tom,123,Team Giant - Alpecin,2:45 2:45,,6,2015
29,,17,109.0,+20:52,,Timmer Albert,124,Team Giant - Alpecin,",, 2:45",,6,2015
28,,87,114.0,+23:31,,Venter Jaco,125,MTN - Qhubeka,",, 2:45",,6,2015
25,,167,81.0,+13:31,,Thwaites Scott,126,Bora - Argon 18,2:54 2:54,,6,2015
28,,95,93.0,+15:39,,Gruzdev Dmitriy,127,Astana Pro Team,3:23 3:23,,6,2015
24,,86,116.0,+25:24,,Van Zyl Johann,128,MTN - Qhubeka,3:50 3:50,,6,2015
27,,174,131.0,+38:00,,Pirazzi Stefano,129,Bardiani - CSF Pro Team,4:11 4:11,,6,2015
25,,172,112.0,+22:17,,Boem Nicola,130,Bardiani - CSF Pro Team,",, 4:11",,6,2015
25,,26,69.0,+12:02,,Juul-Jensen Christopher,131,Tinkoff - Saxo,4:15 4:15,,6,2015
37,,138,110.0,+21:47,,Tuft Svein,132,Orica GreenEDGE,",, 4:15",,6,2015
34,,51,,+ - 17:36:48,,Valverde Alejandro,DNS,Movistar Team,",, 4:15",,6,2015
