Age,Avg,BIB,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,Time won/lost,stage,year
27,,5,,+0:00,,Ermeti Giairo,98,Team LPR Brakes,",, ,,",,3,2008
35,,27,,+0:00,,Mizurov Andrey,99,Astana,",, ,,",,3,2008
27,,43,,+0:00,,Karpets Vladimir,100,Caisse d'Epargne,",, ,,",,3,2008
28,,36,,+0:00,,Pfannberger Christian,101,Barloworld,",, ,,",,3,2008
26,,35,,+0:00,,Gasparotto Enrico,102,Barloworld,",, ,,",,3,2008
28,,204,,+0:00,,Ghisalberti Sergio,103,Milram,",, ,,",,3,2008
23,,104,,+0:00,,Martin Tony,104,Team Highroad,",, ,,",,3,2008
33,,62,,+0:00,,Baliani Fortunato,105,CSF Group - Navigare,",, ,,",,3,2008
25,,69,,+0:00,,Pozzovivo Domenico,106,CSF Group - Navigare,",, ,,",,3,2008
36,,138,,+0:00,,Tonti Andrea,107,Quickstep - Innergetic,",, ,,",,3,2008
34,,97,,+0:00,,Ordowski Volker,108,Gerolsteiner,",, ,,",,3,2008
30,,55,,+0:00,,Zampieri Steve,109,Cofidis,",, ,,",,3,2008
34,,165,,+0:00,,Ivanov Ruslan,110,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, ,,",,3,2008
30,,15,,+0:00,,Nocentini Rinaldo,111,AG2R La Mondiale,",, ,,",,3,2008
23,,66,,+0:00,,Savini Filippo,112,CSF Group - Navigare,",, ,,",,3,2008
29,,75,,+0:00,,Galparsoro Dionisio,113,Euskaltel - Euskadi,",, ,,",,3,2008
26,,136,,+0:00,,Schwab Hubert,114,Quickstep - Innergetic,",, ,,",,3,2008
34,,42,,+0:00,,Horrach Joan,115,Caisse d'Epargne,",, ,,",,3,2008
28,,114,,+0:00,,Loosli David,116,Lampre,",, ,,",,3,2008
28,,179,,+0:00,,Van Huffel Wim,117,Silence - Lotto,",, ,,",,3,2008
27,,168,,+0:00,,Ochoa Carlos Jos\xe9,118,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, ,,",,3,2008
25,,23,,+0:00,,Gusev Vladimir,119,Astana,",, ,,",,3,2008
31,,77,,+0:00,,Landaluze Inigo,120,Euskaltel - Euskadi,",, ,,",,3,2008
25,,78,,+0:00,,Perez Alan,121,Euskaltel - Euskadi,",, ,,",,3,2008
29,,96,,+0:00,,Moletta Andrea,122,Gerolsteiner,",, ,,",,3,2008
26,,134,,+0:00,,Facci Mauro,123,Quickstep - Innergetic,",, ,,",,3,2008
32,,206,,+0:00,,Ongarato Alberto,124,Milram,",, ,,",,3,2008
30,,32,,+0:00,,Calcagni Patrick,125,Barloworld,",, ,,",,3,2008
28,,149,,+0:00,,Ardila Mauricio Alberto,126,Rabobank ProTeam,",, ,,",,3,2008
26,,152,,+0:00,,Benitez Jos\xe9 Alberto,127,Saunier Duval,",, ,,",,3,2008
32,,85,,+0:00,,le Boulanger Yoann,128,Fran\xe7aise des Jeux,",, ,,",,3,2008
27,,34,,+0:00,,Cummings Stephen,129,Barloworld,",, ,,",,3,2008
39,,113,,+0:00,,Baldato Fabio,130,Lampre,",, ,,",,3,2008
24,,56,,+0:00,,Huguet Yann,131,Cofidis,",, ,,",,3,2008
24,,37,,+0:00,,Scognamiglio Carlo,132,Barloworld,",, ,,",,3,2008
23,,173,,+0:00,,de Greef Francis,133,Silence - Lotto,",, ,,",,3,2008
30,,6,,+0:00,,Gol\u010der Jure,134,Team LPR Brakes,",, ,,",,3,2008
35,,33,,+0:00,,Rafael Cardenas F\xe9lix,135,Barloworld,",, ,,",,3,2008
23,,54,,+0:00,,Hartmann Nicolas,136,Cofidis,",, ,,",,3,2008
28,,109,,+0:00,,Wiggins Bradley,137,Team Highroad,",, ,,",,3,2008
26,,117,,+0:00,,Lorenzetto Mirco,138,Lampre,",, ,,",,3,2008
31,,122,,+0:00,,Carlstr\xf6m Kjell,139,Liquigas,0:26 0:26,,3,2008
26,,71,,+0:00,,Agirre Josu,140,Euskaltel - Euskadi,",, 0:26",,3,2008
36,,175,,+0:00,,Gates Nick,141,Silence - Lotto,",, 0:26",,3,2008
26,,14,,+0:00,,Mangel Laurent,142,AG2R La Mondiale,",, 0:26",,3,2008
35,,197,,+0:00,,Blaudzun Michael,143,CSC ProTeam,0:37 0:37,,3,2008
23,,193,,+0:00,,S\xf8rensen Chris Anker,144,CSC ProTeam,",, 0:37",,3,2008
36,,196,,+0:00,,Voigt Jens,145,CSC ProTeam,",, 0:37",,3,2008
35,,53,,+0:00,,Fernandez Bingen,146,Cofidis,0:40 0:40,,3,2008
25,,72,,+0:00,,Aperribay Lander,147,Euskaltel - Euskadi,0:46 0:46,,3,2008
27,,128,,+0:00,,Vanotti Alessandro,148,Liquigas,",, 0:46",,3,2008
22,,216,,+0:00,,Trusov Nikolay,149,Tinkoff Credit Systems,",, 0:46",,3,2008
28,,74,,+0:00,,Galdos Aitor,150,Euskaltel - Euskadi,0:49 0:49,,3,2008
28,,58,,+0:00,,Nuyens Nick,151,Cofidis,0:51 0:51,,3,2008
27,,25,,+0:00,,Iglinskiy Maxim,152,Astana,0:54 0:54,,3,2008
29,,142,,+0:00,,Brown Graeme,153,Rabobank ProTeam,",, 0:54",,3,2008
29,,186,,+0:00,,Pate Danny,154,,1:07 1:07,,3,2008
25,,95,,+0:00,,Krauss Sven,155,Gerolsteiner,1:10 1:10,,3,2008
26,,203,,+0:00,,Eichler Markus,156,Milram,1:25 1:25,,3,2008
23,,205,,+0:00,,Jur\u010do Matej,157,Milram,3:11 3:11,,3,2008
25,,16,,+0:00,,Rousseau Nicolas,158,AG2R La Mondiale,",, 3:11",,3,2008
23,,118,,+0:00,,Santambrogio Mauro,159,Lampre,",, 3:11",,3,2008
24,,146,,+0:00,,Kozonchuk Dmitry,160,Rabobank ProTeam,",, 3:11",,3,2008
30,,65,,+0:00,,Perez Cuapio Julio Alberto,161,CSF Group - Navigare,",, 3:11",,3,2008
28,,51,,+0:00,,Buffaz Mickael,162,Cofidis,",, 3:11",,3,2008
23,,191,,+0:00,,Lund Anders,163,CSC ProTeam,5:19 5:19,,3,2008
30,,147,,+0:00,,L\xf6wik Gerben,164,Rabobank ProTeam,",, 5:19",,3,2008
33,,181,,+0:00,,B\xe4ckstedt Magnus,165,,",, 5:19",,3,2008
23,,187,,+0:00,,Sutton Chris,166,,",, 5:19",,3,2008
24,,4,,+0:00,,Chiarini Riccardo,167,Team LPR Brakes,",, 5:19",,3,2008
32,,153,,+0:00,,Belohvosciks Raivis,168,Saunier Duval,",, 5:19",,3,2008
26,,171,,+0:00,,Steurs Geert,169,Silence - Lotto,",, 5:19",,3,2008
23,,17,,+0:00,,Sonnery Blaise,170,AG2R La Mondiale,",, 5:19",,3,2008
27,,218,,+0:00,,Klimov Sergey,171,Tinkoff Credit Systems,",, 5:19",,3,2008
26,,217,,+0:00,,Brutt Pavel,172,Tinkoff Credit Systems,",, 5:19",,3,2008
24,,174,,+0:00,,Devenyns Dries,173,Silence - Lotto,",, 5:19",,3,2008
21,,137,,+0:00,,Seeldraeyers Kevin,174,Quickstep - Innergetic,",, 5:19",,3,2008
28,,79,,+0:00,,Velasco Ivan,175,Euskaltel - Euskadi,",, 5:19",,3,2008
25,,26,,+0:00,,Morabito Steve,176,Astana,",, 5:19",,3,2008
33,,59,,+0:00,,Verbrugghe Rik,177,Cofidis,6:18 6:18,,3,2008
25,,52,,+0:00,,De Weert Kevin,178,Cofidis,",, 6:18",,3,2008
23,,215,,+0:00,,Ignatyev Mikhail,179,Tinkoff Credit Systems,6:56 6:56,,3,2008
33,,182,,+0:00,,Dean Julian,180,,7:40 7:40,,3,2008
34,,195,,+0:00,,McCartney Jason,181,CSC ProTeam,",, 7:40",,3,2008
24,,148,,+0:00,,Martens Paul,182,Rabobank ProTeam,7:57 7:57,,3,2008
33,,143,,+0:00,,de Groot Bram,183,Rabobank ProTeam,",, 7:57",,3,2008
23,,123,,+0:00,,Cataldo Dario,184,Liquigas,",, 7:57",,3,2008
25,,102,,+0:00,,Greipel Andr\xe9,185,Team Highroad,",, 7:57",,3,2008
23,,156,,+0:00,,Capelli Ermano,186,Saunier Duval,",, 7:57",,3,2008
30,,129,,+0:00,,Wegelius Charles,187,Liquigas,",, 7:57",,3,2008
26,,212,,+0:00,,Kiryienka Vasil,188,Tinkoff Credit Systems,8:00 8:00,,3,2008
34,,199,,+0:00,,O'Grady Stuart,189,CSC ProTeam,",, 8:00",,3,2008
26,,185,,+0:00,,Mccarty Jonathan Patrick,190,,",, 8:00",,3,2008
38,,207,,+0:00,,Poitschke Enrico,191,Milram,",, 8:00",,3,2008
24,,87,,+0:00,,Roy J\xe9r\xe9my,192,Fran\xe7aise des Jeux,",, 8:00",,3,2008
26,,88,,+0:00,,Stubbe Tom,193,Fran\xe7aise des Jeux,8:03 8:03,,3,2008
22,,172,,+0:00,,Cornu Dominique,194,Silence - Lotto,8:07 8:07,,3,2008
22,,101,,+0:00,80.0,Cavendish Mark,1,Team Highroad,4:49:09 4:49:09,,4,2008
30,,91,,+0:00,50.0,F\xf6rster Robert,2,Gerolsteiner,",, ,,",,4,2008
27,,121,,+0:00,35.0,Bennati Daniele,3,Liquigas,",, ,,",,4,2008
27,,29,,+0:00,25.0,Bazayev Assan,4,Astana,",, ,,",,4,2008
26,,117,,+0:00,18.0,Lorenzetto Mirco,5,Lampre,",, ,,",,4,2008
37,,201,,+0:00,15.0,Zabel Erik,6,Milram,",, ,,",,4,2008
35,,177,,+0:00,12.0,McEwen Robbie,7,Silence - Lotto,",, ,,",,4,2008
23,,104,,+0:00,10.0,Martin Tony,8,Team Highroad,",, ,,",,4,2008
34,,131,,+0:00,8.0,Bettini Paolo,9,Quickstep - Innergetic,",, ,,",,4,2008
26,,73,,+0:00,6.0,Fern\xe1ndez Koldo,10,Euskaltel - Euskadi,",, ,,",,4,2008
34,,209,,+0:00,5.0,Velo Marco,11,Milram,",, ,,",,4,2008
36,,138,,+0:00,4.0,Tonti Andrea,12,Quickstep - Innergetic,",, ,,",,4,2008
30,,18,,+0:00,3.0,Usov Alexandre,13,AG2R La Mondiale,",, ,,",,4,2008
32,,84,,+0:00,2.0,Jegou Lilian,14,Fran\xe7aise des Jeux,",, ,,",,4,2008
35,,197,,+0:00,1.0,Blaudzun Michael,15,CSC ProTeam,",, ,,",,4,2008
27,,7,,+0:00,,Pietropolli Daniele,16,Team LPR Brakes,",, ,,",,4,2008
32,,206,,+0:00,,Ongarato Alberto,17,Milram,",, ,,",,4,2008
25,,102,,+0:00,,Greipel Andr\xe9,18,Team Highroad,",, ,,",,4,2008
28,,49,,+0:00,,Pasamontes Luis,19,Caisse d'Epargne,",, ,,",,4,2008
25,,78,,+0:00,,Perez Alan,20,Euskaltel - Euskadi,",, ,,",,4,2008
24,,99,,+0:00,,Russ Matthias,21,Gerolsteiner,",, ,,",,4,2008
37,,166,,+0:00,,Missaglia Gabriele,22,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, ,,",,4,2008
34,,213,,+0:00,,Mazzanti Luca,23,Tinkoff Credit Systems,",, ,,",,4,2008
28,,76,,+0:00,,Irizar Markel,24,Euskaltel - Euskadi,",, ,,",,4,2008
22,,86,,+0:00,,Levarlet Guillaume,25,Fran\xe7aise des Jeux,",, ,,",,4,2008
23,,94,,+0:00,,Gatto Oscar,26,Gerolsteiner,",, ,,",,4,2008
29,,157,,+0:00,,Cama\xf1o Iker,27,Saunier Duval,",, ,,",,4,2008
24,,107,,+0:00,,Rabon Frantisek,28,Team Highroad,",, ,,",,4,2008
24,,13,,+0:00,,Mandri Ren\xe9,29,AG2R La Mondiale,",, ,,",,4,2008
25,,57,,+0:00,,Monier Damien,30,Cofidis,",, ,,",,4,2008
22,,81,,+0:00,,Ch\xe9rel Micka\xebl,31,Fran\xe7aise des Jeux,",, ,,",,4,2008
25,,108,,+0:00,,Siutsou Kanstantsin,32,Team Highroad,",, ,,",,4,2008
30,,15,,+0:00,,Nocentini Rinaldo,33,AG2R La Mondiale,",, ,,",,4,2008
27,,103,,+0:00,,Hansen Adam,34,Team Highroad,",, ,,",,4,2008
30,,55,,+0:00,,Zampieri Steve,35,Cofidis,",, ,,",,4,2008
23,,118,,+0:00,,Santambrogio Mauro,36,Lampre,",, ,,",,4,2008
33,,111,,+0:00,,Bruseghin Marzio,37,Lampre,",, ,,",,4,2008
28,,64,,+0:00,,Laverde Luis Felipe,38,CSF Group - Navigare,",, ,,",,4,2008
23,,17,,+0:00,,Sonnery Blaise,39,AG2R La Mondiale,",, ,,",,4,2008
24,,176,,+0:00,,Lloyd Matthew,40,Silence - Lotto,",, ,,",,4,2008
31,,188,,+0:00,,Vande Velde Christian,41,,",, ,,",,4,2008
25,,178,,+0:00,,Van den Broeck Jurgen,42,Silence - Lotto,",, ,,",,4,2008
39,,126,,+0:00,,Noe Andrea,43,Liquigas,",, ,,",,4,2008
23,,193,,+0:00,,S\xf8rensen Chris Anker,44,CSC ProTeam,",, ,,",,4,2008
32,,135,,+0:00,,Garate Juan Manuel,45,Quickstep - Innergetic,",, ,,",,4,2008
23,,106,,+0:00,,Possoni Morris,46,Team Highroad,",, ,,",,4,2008
25,,139,,+0:00,,Visconti Giovanni,47,Quickstep - Innergetic,",, ,,",,4,2008
27,,5,,+0:00,,Ermeti Giairo,48,Team LPR Brakes,",, ,,",,4,2008
32,,1,,+0:00,,Di Luca Danilo,49,Team LPR Brakes,",, ,,",,4,2008
26,,144,,+0:00,,Eltink Theo,50,Rabobank ProTeam,",, ,,",,4,2008
31,,184,,+0:00,,Millar David,51,,",, ,,",,4,2008
24,,174,,+0:00,,Devenyns Dries,52,Silence - Lotto,",, ,,",,4,2008
30,,147,,+0:00,,L\xf6wik Gerben,53,Rabobank ProTeam,",, ,,",,4,2008
33,,62,,+0:00,,Baliani Fortunato,54,CSF Group - Navigare,",, ,,",,4,2008
23,,123,,+0:00,,Cataldo Dario,55,Liquigas,",, ,,",,4,2008
36,,161,,+0:00,,Simoni Gilberto,56,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, ,,",,4,2008
22,,93,,+0:00,,Fr\xf6hlinger Johannes,57,Gerolsteiner,",, ,,",,4,2008
29,,75,,+0:00,,Galparsoro Dionisio,58,Euskaltel - Euskadi,",, ,,",,4,2008
27,,61,,+0:00,,Sella Emanuele,59,CSF Group - Navigare,",, ,,",,4,2008
27,,194,,+0:00,,Larsson Gustav,60,CSC ProTeam,",, ,,",,4,2008
31,,112,,+0:00,,Bossoni Paolo,61,Lampre,",, ,,",,4,2008
35,,8,,+0:00,,Savoldelli Paolo,62,Team LPR Brakes,",, ,,",,4,2008
32,,198,,+0:00,,S\xf8rensen Nicki,63,CSC ProTeam,",, ,,",,4,2008
26,,132,,+0:00,,Efimkin Alexander,64,Quickstep - Innergetic,",, ,,",,4,2008
30,,127,1.0,+0:00,,Pellizotti Franco,65,Liquigas,",, ,,",,4,2008
29,,211,,+0:00,,Petrov Evgeni,66,Tinkoff Credit Systems,",, ,,",,4,2008
27,,183,,+0:00,,Hesjedal Ryder,67,,",, ,,",,4,2008
27,,218,,+0:00,,Klimov Sergey,68,Tinkoff Credit Systems,",, ,,",,4,2008
27,,2,,+0:00,,Bailetti Paolo,69,Team LPR Brakes,",, ,,",,4,2008
27,,128,,+0:00,,Vanotti Alessandro,70,Liquigas,",, ,,",,4,2008
23,,125,,+0:00,,Nibali Vincenzo,71,Liquigas,",, ,,",,4,2008
27,,3,,+0:00,,Bosisio Gabriele,72,Team LPR Brakes,",, ,,",,4,2008
25,,23,,+0:00,,Gusev Vladimir,73,Astana,",, ,,",,4,2008
21,,116,,+0:00,,Spilak Simon,74,Lampre,",, ,,",,4,2008
34,,97,,+0:00,,Ordowski Volker,75,Gerolsteiner,",, ,,",,4,2008
26,,136,,+0:00,,Schwab Hubert,76,Quickstep - Innergetic,",, ,,",,4,2008
34,,124,,+0:00,,Miholjevic Vladimir,77,Liquigas,",, ,,",,4,2008
28,,79,,+0:00,,Velasco Ivan,78,Euskaltel - Euskadi,",, ,,",,4,2008
30,,141,,+0:00,,Menchov Denis,79,Rabobank ProTeam,",, ,,",,4,2008
32,,105,,+0:00,,Pinotti Marco,80,Team Highroad,",, ,,",,4,2008
36,,196,,+0:00,,Voigt Jens,81,CSC ProTeam,",, ,,",,4,2008
30,,133,,+0:00,,Engels Addy,82,Quickstep - Innergetic,",, ,,",,4,2008
26,,48,,+0:00,,Rujano Jos\xe9 Humberto,83,Caisse d'Epargne,",, ,,",,4,2008
25,,22,,+0:00,,Contador Alberto,84,Astana,",, ,,",,4,2008
34,,21,,+0:00,,Leipheimer Levi,85,Astana,",, ,,",,4,2008
24,,151,,+0:00,,Ricco Riccardo,86,Saunier Duval,",, ,,",,4,2008
32,,41,,+0:00,,Perez Marlon Alirio,87,Caisse d'Epargne,",, ,,",,4,2008
28,,36,,+0:00,,Pfannberger Christian,88,Barloworld,",, ,,",,4,2008
36,,98,,+0:00,,Rebellin Davide,89,Gerolsteiner,",, ,,",,4,2008
21,,137,,+0:00,,Seeldraeyers Kevin,90,Quickstep - Innergetic,",, ,,",,4,2008
26,,134,,+0:00,,Facci Mauro,91,Quickstep - Innergetic,",, ,,",,4,2008
35,,27,,+0:00,,Mizurov Andrey,92,Astana,",, ,,",,4,2008
27,,43,,+0:00,,Karpets Vladimir,93,Caisse d'Epargne,",, ,,",,4,2008
29,,45,,+0:00,,Perez Francisco,94,Caisse d'Epargne,",, ,,",,4,2008
23,,191,,+0:00,,Lund Anders,95,CSC ProTeam,",, ,,",,4,2008
24,,12,,+0:00,,Deignan Philip,96,AG2R La Mondiale,",, ,,",,4,2008
29,,47,,+0:00,,Rodr\xedguez Joaquim,97,Caisse d'Epargne,",, ,,",,4,2008
31,,77,,+0:00,,Landaluze Inigo,98,Euskaltel - Euskadi,",, ,,",,4,2008
29,,169,,+0:00,,Serpa Jose Rodolfo,99,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, ,,",,4,2008
28,,149,,+0:00,,Ardila Mauricio Alberto,100,Rabobank ProTeam,",, ,,",,4,2008
30,,115,,+0:00,,Szmyd Sylwester,101,Lampre,",, ,,",,4,2008
32,,28,,+0:00,,Kl\xf6den Andr\xe9as,102,Astana,",, ,,",,4,2008
27,,89,,+0:00,,Veikkanen Jussi,103,Fran\xe7aise des Jeux,",, ,,",,4,2008
35,,167,,+0:00,,Nardello Daniele,104,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, ,,",,4,2008
23,,173,,+0:00,,de Greef Francis,105,Silence - Lotto,",, ,,",,4,2008
25,,69,,+0:00,,Pozzovivo Domenico,106,CSF Group - Navigare,",, ,,",,4,2008
24,,146,,+0:00,,Kozonchuk Dmitry,107,Rabobank ProTeam,",, ,,",,4,2008
29,,96,,+0:00,,Moletta Andrea,108,Gerolsteiner,",, ,,",,4,2008
35,,53,,+0:00,,Fernandez Bingen,109,Cofidis,",, ,,",,4,2008
31,,11,,+0:00,,Valjavec Tadej,110,AG2R La Mondiale,",, ,,",,4,2008
28,,204,,+0:00,,Ghisalberti Sergio,111,Milram,",, ,,",,4,2008
33,,155,,+0:00,,Ca\xf1ada David,112,Saunier Duval,",, ,,",,4,2008
26,,152,,+0:00,,Benitez Jos\xe9 Alberto,113,Saunier Duval,",, ,,",,4,2008
28,,31,,+0:00,,Bellotti Francesco,114,Barloworld,",, ,,",,4,2008
33,,9,,+0:00,,Spezialetti Alessandro,115,Team LPR Brakes,",, ,,",,4,2008
27,,168,,+0:00,,Ochoa Carlos Jos\xe9,116,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, ,,",,4,2008
28,,179,,+0:00,,Van Huffel Wim,117,Silence - Lotto,",, ,,",,4,2008
21,,154,,+0:00,,Capecchi Eros,118,Saunier Duval,",, ,,",,4,2008
25,,38,,+0:00,,Soler Juan Mauricio,119,Barloworld,",, ,,",,4,2008
35,,33,,+0:00,,Rafael Cardenas F\xe9lix,120,Barloworld,",, ,,",,4,2008
36,,159,,+0:00,,Piepoli Leonardo,121,Saunier Duval,",, ,,",,4,2008
30,,24,,+0:00,,Colom Antonio,122,Astana,",, ,,",,4,2008
34,,42,,+0:00,,Horrach Joan,123,Caisse d'Epargne,",, ,,",,4,2008
28,,114,,+0:00,,Loosli David,124,Lampre,",, ,,",,4,2008
23,,46,,+0:00,,Perget Mathieu,125,Caisse d'Epargne,",, ,,",,4,2008
32,,85,,+0:00,,le Boulanger Yoann,126,Fran\xe7aise des Jeux,",, ,,",,4,2008
24,,148,,+0:00,,Martens Paul,127,Rabobank ProTeam,",, ,,",,4,2008
30,,6,,+0:00,,Gol\u010der Jure,128,Team LPR Brakes,",, ,,",,4,2008
25,,16,,+0:00,,Rousseau Nicolas,129,AG2R La Mondiale,",, ,,",,4,2008
23,,66,,+0:00,,Savini Filippo,130,CSF Group - Navigare,",, ,,",,4,2008
23,,208,,+0:00,,Sabatini Fabio,131,Milram,",, ,,",,4,2008
24,,87,,+0:00,,Roy J\xe9r\xe9my,132,Fran\xe7aise des Jeux,",, ,,",,4,2008
26,,35,,+0:00,,Gasparotto Enrico,133,Barloworld,",, ,,",,4,2008
34,,163,,+0:00,,Hondo Danilo,134,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, ,,",,4,2008
23,,119,,+0:00,,Gavazzi Francesco,135,Lampre,1:42 1:42,,4,2008
39,,113,,+0:00,,Baldato Fabio,136,Lampre,1:45 1:45,,4,2008
25,,219,,+0:00,,Serov Alexander,137,Tinkoff Credit Systems,",, 1:45",,4,2008
28,,109,,+0:00,,Wiggins Bradley,138,Team Highroad,2:06 2:06,,4,2008
30,,145,,+0:00,,Hayman Mathew,139,Rabobank ProTeam,",, 2:06",,4,2008
22,,216,,+0:00,,Trusov Nikolay,140,Tinkoff Credit Systems,",, 2:06",,4,2008
24,,68,,+0:00,,Dall'Antonia Tiziano,141,CSF Group - Navigare,",, 2:06",,4,2008
26,,67,,+0:00,,Priamo Matteo,142,CSF Group - Navigare,",, 2:06",,4,2008
28,,51,,+0:00,,Buffaz Mickael,143,Cofidis,4:24 4:24,,4,2008
29,,19,,+0:00,,Krivtsov Yuriy,144,AG2R La Mondiale,",, 4:24",,4,2008
34,,165,,+0:00,,Ivanov Ruslan,145,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, 4:24",,4,2008
36,,175,,+0:00,,Gates Nick,146,Silence - Lotto,",, 4:24",,4,2008
25,,95,,+0:00,,Krauss Sven,147,Gerolsteiner,",, 4:24",,4,2008
30,,65,,+0:00,,Perez Cuapio Julio Alberto,148,CSF Group - Navigare,",, 4:24",,4,2008
29,,142,,+0:00,,Brown Graeme,149,Rabobank ProTeam,6:39 6:39,,4,2008
29,,214,,+0:00,,Loddo Alberto,150,Tinkoff Credit Systems,",, 6:39",,4,2008
30,,158,,+0:00,,Pagliarini Luciano Andr\xe9,151,Saunier Duval,",, 6:39",,4,2008
36,,162,,+0:00,,Bertolini Alessandro,152,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, 6:39",,4,2008
34,,195,,+0:00,,McCartney Jason,153,CSC ProTeam,",, 6:39",,4,2008
33,,143,,+0:00,,de Groot Bram,154,Rabobank ProTeam,",, 6:39",,4,2008
32,,44,,+0:00,,Lastras Pablo,155,Caisse d'Epargne,",, 6:39",,4,2008
27,,25,,+0:00,,Iglinskiy Maxim,156,Astana,7:58 7:58,,4,2008
24,,4,,+0:00,,Chiarini Riccardo,157,Team LPR Brakes,",, 7:58",,4,2008
26,,212,,+0:00,,Kiryienka Vasil,158,Tinkoff Credit Systems,",, 7:58",,4,2008
26,,217,,+0:00,,Brutt Pavel,159,Tinkoff Credit Systems,",, 7:58",,4,2008
25,,92,,+0:00,,Fothen Thomas,160,Gerolsteiner,",, 7:58",,4,2008
23,,54,,+0:00,,Hartmann Nicolas,161,Cofidis,",, 7:58",,4,2008
25,,26,,+0:00,,Morabito Steve,162,Astana,",, 7:58",,4,2008
24,,56,,+0:00,,Huguet Yann,163,Cofidis,",, 7:58",,4,2008
25,,52,,+0:00,,De Weert Kevin,164,Cofidis,",, 7:58",,4,2008
33,,59,,+0:00,,Verbrugghe Rik,165,Cofidis,",, 7:58",,4,2008
23,,187,,+0:00,,Sutton Chris,166,,10:18 10:18,,4,2008
24,,82,,+0:00,,Gudsell Timothy,167,Fran\xe7aise des Jeux,",, 10:18",,4,2008
24,,83,,+0:00,,Hutarovich Yauheni,168,Fran\xe7aise des Jeux,",, 10:18",,4,2008
26,,203,,+0:00,,Eichler Markus,169,Milram,",, 10:18",,4,2008
25,,72,,+0:00,,Aperribay Lander,170,Euskaltel - Euskadi,",, 10:18",,4,2008
27,,34,,+0:00,,Cummings Stephen,171,Barloworld,",, 10:18",,4,2008
24,,37,,+0:00,,Scognamiglio Carlo,172,Barloworld,",, 10:18",,4,2008
23,,215,,+0:00,,Ignatyev Mikhail,173,Tinkoff Credit Systems,",, 10:18",,4,2008
26,,171,,+0:00,,Steurs Geert,174,Silence - Lotto,",, 10:18",,4,2008
26,,14,,+0:00,,Mangel Laurent,175,AG2R La Mondiale,",, 10:18",,4,2008
33,,182,,+0:00,,Dean Julian,176,,",, 10:18",,4,2008
33,,181,,+0:00,,B\xe4ckstedt Magnus,177,,",, 10:18",,4,2008
26,,185,,+0:00,,Mccarty Jonathan Patrick,178,,",, 10:18",,4,2008
29,,186,,+0:00,,Pate Danny,179,,",, 10:18",,4,2008
21,,39,,+0:00,,Thomas Geraint,180,Barloworld,10:52 10:52,,4,2008
26,,71,,+0:00,,Agirre Josu,181,Euskaltel - Euskadi,",, 10:52",,4,2008
31,,164,,+0:00,,Illiano Raffaele,182,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, 10:52",,4,2008
23,,205,,+0:00,,Jur\u010do Matej,183,Milram,",, 10:52",,4,2008
38,,207,,+0:00,,Poitschke Enrico,184,Milram,",, 10:52",,4,2008
23,,156,,+0:00,,Capelli Ermano,185,Saunier Duval,",, 10:52",,4,2008
28,,74,,+0:00,,Galdos Aitor,186,Euskaltel - Euskadi,",, 10:52",,4,2008
32,,153,,+0:00,,Belohvosciks Raivis,187,Saunier Duval,",, 10:52",,4,2008
30,,32,,+0:00,,Calcagni Patrick,188,Barloworld,",, 10:52",,4,2008
31,,122,,+0:00,,Carlstr\xf6m Kjell,189,Liquigas,",, 10:52",,4,2008
30,,129,,+0:00,,Wegelius Charles,190,Liquigas,",, 10:52",,4,2008
28,,58,,+0:00,,Nuyens Nick,191,Cofidis,",, 10:52",,4,2008
26,,217,,+0:00,80.0,Brutt Pavel,1,Tinkoff Credit Systems,5:04:52 5:04:52,,5,2008
22,,93,,+0:00,50.0,Fr\xf6hlinger Johannes,2,Gerolsteiner,0:04 0:04,,5,2008
28,,64,,+0:00,35.0,Laverde Luis Felipe,3,CSF Group - Navigare,0:10 0:10,,5,2008
29,,45,,+0:00,25.0,Perez Francisco,4,Caisse d'Epargne,0:25 0:25,,5,2008
34,,131,,+0:00,18.0,Bettini Paolo,5,Quickstep - Innergetic,0:31 0:31,,5,2008
27,,7,,+0:00,15.0,Pietropolli Daniele,6,Team LPR Brakes,",, 0:31",,5,2008
24,,151,,+0:00,12.0,Ricco Riccardo,7,Saunier Duval,",, 0:31",,5,2008
30,,127,1.0,+0:00,10.0,Pellizotti Franco,8,Liquigas,",, 0:31",,5,2008
27,,89,,+0:00,8.0,Veikkanen Jussi,9,Fran\xe7aise des Jeux,",, 0:31",,5,2008
25,,22,,+0:00,6.0,Contador Alberto,10,Astana,",, 0:31",,5,2008
26,,35,,+0:00,5.0,Gasparotto Enrico,11,Barloworld,",, 0:31",,5,2008
23,,106,,+0:00,4.0,Possoni Morris,12,Team Highroad,",, 0:31",,5,2008
