Age,Avg,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,Time won/lost,UCI,\u25bc\u25b2,stage,year
28,,214,,+0:00,,,Beppu Fumiyuki,23,RadioShack,",, 2:59",,,,16,2011
25,,141,,+0:00,,,Kreuziger Roman,24,Pro Team Astana,",, 2:59",,,,16,2011
23,,173,,+0:00,,,Kruijswijk Steven,25,Rabobank Cycling Team,",, 2:59",,,,16,2011
23,,208,,+0:00,,,Stetina Peter,26,Team Garmin - Cerv\xe9lo,",, 2:59",,,,16,2011
26,,162,,+0:00,,,Cataldo Dario,27,Quickstep Cycling Team,",, 2:59",,,,16,2011
26,,111,,+0:00,,,Nibali Vincenzo,28,Liquigas - Cannondale,",, 2:59",,,,16,2011
28,,181,1.0,+0:00,,,Contador Alberto,29*,Saxo Bank - Sungard,",, 2:59",,,,16,2011
34,,183,,+0:00,,,Gustov Volodymyr,29,Saxo Bank - Sungard,",, 2:59",,,,16,2011
27,,187,,+0:00,,,Navarro Daniel,30,Saxo Bank - Sungard,",, 2:59",,,,16,2011
31,,121,,+0:00,,,Arroyo David,31,Movistar Team,",, 2:59",,,,16,2011
26,,59,,+0:00,,,Nieve Mikel,32,Euskaltel - Euskadi,",, 2:59",,,,16,2011
35,,72,,+0:00,,,Pinotti Marco,33,HTC - High Road,",, 2:59",,,,16,2011
33,,61,,+0:00,,,Menchov Denis,34,Geox-TMC Transformers,",, 2:59",,,,16,2011
32,,81,,+0:00,,,Rodr\xedguez Joaquim,35,Team Katusha,",, 2:59",,,,16,2011
24,,203,,+0:00,,,Peterson Tom,36,Team Garmin - Cerv\xe9lo,",, 2:59",,,,16,2011
28,,51,,+0:00,,,Anton Igor,37,Euskaltel - Euskadi,",, 2:59",,,,16,2011
32,,176,,+0:00,,,Tankink Bram,38,Rabobank Cycling Team,",, 2:59",,,,16,2011
32,,16,,+0:00,,,Gadret John,39,AG2R La Mondiale,",, 2:59",,,,16,2011
24,,56,,+0:00,,,Aramendia Javier,40,Euskaltel - Euskadi,",, 2:59",,,,16,2011
37,,6,,+0:00,,,Miholjevic Vladimir,41,Acqua & Sapone,",, 2:59",,,,16,2011
37,,1,,+0:00,,,Garzelli Stefano,42,Acqua & Sapone,",, 2:59",,,,16,2011
38,,2,,+0:00,,,Codol Massimo,43,Acqua & Sapone,",, 2:59",,,,16,2011
33,,142,,+0:00,,,Tiralongo Paolo,44,Pro Team Astana,",, 2:59",,,,16,2011
35,,146,,+0:00,,,Jufre Josep,45,Pro Team Astana,",, 2:59",,,,16,2011
37,,88,,+0:00,,,Horrach Joan,46,Team Katusha,",, 2:59",,,,16,2011
31,,167,,+0:00,,,Pineau J\xe9rome,47,Quickstep Cycling Team,",, 2:59",,,,16,2011
31,,212,,+0:00,,,Popovych Yaroslav,48,RadioShack,",, 2:59",,,,16,2011
35,,192,,+0:00,,,Barry Michael,49,Sky Procycling,3:33 3:33,,,,16,2011
27,,191,,+0:00,,,L\xf6fkvist Thomas,50,Sky Procycling,",, 3:33",,,,16,2011
31,,127,,+0:00,,,Pasamontes Luis,51,Movistar Team,",, 3:33",,,,16,2011
30,,226,,+0:00,,,Lagutin Sergey,52,Vacansoleil - DCM,",, 3:33",,,,16,2011
24,,134,,+0:00,,,De Clercq Bart,53,Omega Pharma-Lotto,",, 3:33",,,,16,2011
27,,66,,+0:00,,,Kozonchuk Dmitry,54,Geox-TMC Transformers,",, 3:33",,,,16,2011
36,,62,,+0:00,,,Sastre Carlos,55,Geox-TMC Transformers,",, 3:33",,,,16,2011
25,,46,,+0:00,,,Canuti Federico,56,Colnago - CSF Inox,",, 3:33",,,,16,2011
25,,13,,+0:00,,,Ch\xe9rel Micka\xebl,57,AG2R La Mondiale,",, 3:33",,,,16,2011
38,,149,,+0:00,,,Stangelj Gorazd,58,Pro Team Astana,",, 3:33",,,,16,2011
28,,37,,+0:00,,,Tschopp Johann,59,BMC Racing Team,",, 3:33",,,,16,2011
26,,128,,+0:00,,,Samoilau Branislau,60,Movistar Team,",, 3:33",,,,16,2011
24,,63,,+0:00,,,Wyss Marcel,61,Geox-TMC Transformers,",, 3:33",,,,16,2011
26,,55,,+0:00,,,Cazaux Pierre,62,Euskaltel - Euskadi,",, 3:33",,,,16,2011
23,,178,,+0:00,,,van Winden Dennis,63,Rabobank Cycling Team,",, 3:33",,,,16,2011
29,,85,,+0:00,,,Moreno Daniel,64,Team Katusha,",, 3:33",,,,16,2011
28,,57,,+0:00,,,Azanza Jorge,65,Euskaltel - Euskadi,",, 3:33",,,,16,2011
34,,54,,+0:00,,,Isasi Inaki,66,Euskaltel - Euskadi,",, 3:33",,,,16,2011
36,,97,,+0:00,,,Spezialetti Alessandro,67,Lampre - ISD,",, 3:33",,,,16,2011
33,,148,,+0:00,,,Petrov Evgeni,68,Pro Team Astana,",, 3:33",,,,16,2011
31,,96,,+0:00,,,Niemiec Przemyslaw,69,Lampre - ISD,",, 3:33",,,,16,2011
24,,99,,+0:00,,,Spilak Simon,70,Lampre - ISD,",, 3:33",,,,16,2011
32,,21,,+0:00,,,Serpa Jose Rodolfo,71,Androni Giocattoli - Serramenti PVC Diquigiovanni,",, 3:33",,,,16,2011
36,,14,,+0:00,,,Dessel Cyril,72,AG2R La Mondiale,",, 3:33",,,,16,2011
29,,122,,+0:00,,,Kiryienka Vasil,73,Movistar Team,",, 3:33",,,,16,2011
30,,22,,+0:00,,,Sella Emanuele,74,Androni Giocattoli - Serramenti PVC Diquigiovanni,",, 3:33",,,,16,2011
24,,8,,+0:00,,,Sarmiento Jose Cayetano,75,Acqua & Sapone,",, 3:33",,,,16,2011
30,,84,,+0:00,,,Caruso Giampaolo,76,Team Katusha,",, 3:33",,,,16,2011
21,,4,,+0:00,,,Betancur Carlos,77,Acqua & Sapone,",, 3:33",,,,16,2011
26,,74,,+0:00,,,Lewis Craig,78,HTC - High Road,",, 3:33",,,,16,2011
34,,207,,+0:00,,,Millar David,79,Team Garmin - Cerv\xe9lo,3:52 3:52,,,,16,2011
25,,211,,+0:00,,,Machado Tiago,80,RadioShack,4:16 4:16,,,,16,2011
30,,27,,+0:00,,,Ochoa Carlos Jos\xe9,81,Androni Giocattoli - Serramenti PVC Diquigiovanni,5:24 5:24,,,,16,2011
28,,174,,+0:00,,,Clement Stef,82,Rabobank Cycling Team,5:37 5:37,,,,16,2011
26,,116,,+0:00,,,Sabatini Fabio,83,Liquigas - Cannondale,",, 5:37",,,,16,2011
24,,113,,+0:00,,,Capecchi Eros,84,Liquigas - Cannondale,",, 5:37",,,,16,2011
27,,158,,+0:00,,,Ricci Davide,85,Farnese Vini-Neri-Sottoli,",, 5:37",,,,16,2011
26,,186,,+0:00,,,Porte Richie,86,Saxo Bank - Sungard,",, 5:37",,,,16,2011
26,,133,,+0:00,,,de Greef Francis,87,Omega Pharma-Lotto,",, 5:37",,,,16,2011
27,,216,,+0:00,,,Deignan Philip,88,RadioShack,",, 5:37",,,,16,2011
25,,123,,+0:00,,,Konovalovas Ignatas,89,Movistar Team,",, 5:37",,,,16,2011
27,,126,,+0:00,,,Pardilla Sergio,90,Movistar Team,",, 5:37",,,,16,2011
32,,229,,+0:00,,,Veuchelen Frederik,91,Vacansoleil - DCM,",, 5:37",,,,16,2011
30,,179,,+0:00,,,Weening Pieter,92,Rabobank Cycling Team,",, 5:37",,,,16,2011
27,,19,,+0:00,,,Montaguti Matteo,93,AG2R La Mondiale,",, 5:37",,,,16,2011
25,,24,,+0:00,,,De Marchi Alessandro,94,Androni Giocattoli - Serramenti PVC Diquigiovanni,",, 5:37",,,,16,2011
28,,225,,+0:00,,,Hoogerland Johnny,95,Vacansoleil - DCM,",, 5:37",,,,16,2011
30,,138,,+0:00,,,Veikkanen Jussi,96,Omega Pharma-Lotto,",, 5:37",,,,16,2011
26,,169,,+0:00,,,Vandewalle Kristof,97,Quickstep Cycling Team,",, 5:37",,,,16,2011
31,,89,,+0:00,,,Kuchynski Aliaksandr,98,Team Katusha,",, 5:37",,,,16,2011
30,,119,,+0:00,,,Vanotti Alessandro,99,Liquigas - Cannondale,10:28 10:28,,,,16,2011
33,,11,,+0:00,,,Nocentini Rinaldo,100,AG2R La Mondiale,",, 10:28",,,,16,2011
22,,135,,+0:00,,,Dockx Gert,101,Omega Pharma-Lotto,11:07 11:07,,,,16,2011
32,,65,,+0:00,,,Cheula Giampaolo,102,Geox-TMC Transformers,",, 11:07",,,,16,2011
26,,117,,+0:00,,,Salerno Cristiano,103,Liquigas - Cannondale,13:09 13:09,,,,16,2011
33,,152,,+0:00,,,Giordani Leonardo,104,Farnese Vini-Neri-Sottoli,",, 13:09",,,,16,2011
22,,53,,+0:00,,,Minguez Miguel,105,Euskaltel - Euskadi,16:55 16:55,,,,16,2011
28,,39,,+0:00,,,Zahner Simon,106,BMC Racing Team,",, 16:55",,,,16,2011
32,,18,,+0:00,,,Krivtsov Yuriy,107,AG2R La Mondiale,",, 16:55",,,,16,2011
25,,38,,+0:00,,,Wyss Danilo,108,BMC Racing Team,",, 16:55",,,,16,2011
26,,52,,+0:00,,,Sesma Daniel,109,Euskaltel - Euskadi,",, 16:55",,,,16,2011
23,,12,,+0:00,,,B\xe9rard Julien,110,AG2R La Mondiale,",, 16:55",,,,16,2011
28,,3,,+0:00,,,Corioni Claudio,111,Acqua & Sapone,",, 16:55",,,,16,2011
36,,64,,+0:00,,,Blanco David,112,Geox-TMC Transformers,",, 16:55",,,,16,2011
32,,68,,+0:00,,,Ardila Mauricio Alberto,113,Geox-TMC Transformers,",, 16:55",,,,16,2011
36,,194,,+0:00,,,Cioni Dario,114,Sky Procycling,",, 16:55",,,,16,2011
26,,112,,+0:00,,,Agnoli Valerio,115,Liquigas - Cannondale,",, 16:55",,,,16,2011
35,,98,,+0:00,,,Righi Daniele,116,Lampre - ISD,",, 16:55",,,,16,2011
21,,198,,+0:00,,,Kennaugh Peter,117,Sky Procycling,",, 16:55",,,,16,2011
35,,5,,+0:00,,,Marzoli Ruggero,118,Acqua & Sapone,",, 16:55",,,,16,2011
27,,147,,+0:00,,,Dyachenko Alexandr,119,Pro Team Astana,",, 16:55",,,,16,2011
24,,168,,+0:00,,,Seeldraeyers Kevin,120,Quickstep Cycling Team,",, 16:55",,,,16,2011
28,,164,,+0:00,,,Reda Francesco,121,Quickstep Cycling Team,",, 16:55",,,,16,2011
33,,165,,+0:00,,,Engels Addy,122,Quickstep Cycling Team,",, 16:55",,,,16,2011
29,,124,,+0:00,,,Oyarzun Carlos,123,Movistar Team,23:21 23:21,,,,16,2011
29,,83,,+0:00,,,Brutt Pavel,124,Team Katusha,",, 23:21",,,,16,2011
23,,139,,+0:00,,,Lodewyck Klaas,125,Omega Pharma-Lotto,24:17 24:17,,,,16,2011
32,,145,,+0:00,,,Gourov Maxim,126,Pro Team Astana,",, 24:17",,,,16,2011
37,,188,,+0:00,,,Tosatto Matteo,127,Saxo Bank - Sungard,",, 24:17",,,,16,2011
26,,182,,+0:00,,,Didier Laurent,128,Saxo Bank - Sungard,",, 24:17",,,,16,2011
26,,223,,+0:00,,,Belkov Maxim,129,Vacansoleil - DCM,",, 24:17",,,,16,2011
31,,75,,+0:00,,,Bak Lars Ytting,130,HTC - High Road,",, 24:17",,,,16,2011
26,,77,,+0:00,,,Rasmussen Alex,131,HTC - High Road,",, 24:17",,,,16,2011
28,,172,,+0:00,,,Flens Rick,132,Rabobank Cycling Team,",, 24:17",,,,16,2011
35,,227,,+0:00,,,Ongarato Alberto,133,Vacansoleil - DCM,",, 24:17",,,,16,2011
26,,114,,+0:00,,,Marangoni Alan,134,Liquigas - Cannondale,",, 24:17",,,,16,2011
26,,49,,+0:00,,,Frapporti Marco,135,Colnago - CSF Inox,",, 24:17",,,,16,2011
34,,193,,+0:00,,,Carlstr\xf6m Kjell,136,Sky Procycling,",, 24:17",,,,16,2011
26,,199,,+0:00,,,Possoni Morris,137,Sky Procycling,",, 24:17",,,,16,2011
23,,166,,+0:00,,,Malacarne Davide,138,Quickstep Cycling Team,",, 24:17",,,,16,2011
27,,197,,+0:00,,,Nordhaug Lars Petter,139,Sky Procycling,",, 24:17",,,,16,2011
24,,73,,+0:00,,,Gretsch Patrick,140,HTC - High Road,",, 24:17",,,,16,2011
33,,118,,+0:00,,,Szmyd Sylwester,141,Liquigas - Cannondale,",, 24:17",,,,16,2011
23,,206,,+0:00,,,Meyer Cameron,142,Team Garmin - Cerv\xe9lo,",, 24:17",,,,16,2011
26,,189,,+0:00,,,M\xf8rk\xf8v Michael,143,Saxo Bank - Sungard,",, 24:17",,,,16,2011
23,,219,,+0:00,,,Selander Bjorn,144,RadioShack,",, 24:17",,,,16,2011
23,,218,,+0:00,,,Rovny Ivan,145,RadioShack,",, 24:17",,,,16,2011
26,,153,,+0:00,,,Gatto Oscar,146,Farnese Vini-Neri-Sottoli,",, 24:17",,,,16,2011
27,,115,,+0:00,,,Dall'Antonia Tiziano,147,Liquigas - Cannondale,",, 24:17",,,,16,2011
32,,195,,+0:00,,,Downing Russell,148,Sky Procycling,",, 24:17",,,,16,2011
22,,156,,+0:00,,,Favilli Elia,149,Farnese Vini-Neri-Sottoli,",, 24:17",,,,16,2011
28,,136,,+0:00,,,Kaisen Olivier,150,Omega Pharma-Lotto,",, 24:17",,,,16,2011
28,,185,,+0:00,,,Klostergaard Kasper,151,Saxo Bank - Sungard,",, 24:17",,,,16,2011
24,,44,,+0:00,,,Pirazzi Stefano,152,Colnago - CSF Inox,",, 24:17",,,,16,2011
25,,47,,+0:00,,,Stortoni Simone,153,Colnago - CSF Inox,",, 24:17",,,,16,2011
23,,48,,+0:00,,,Brambilla Gianluca,154,Colnago - CSF Inox,",, 24:17",,,,16,2011
24,,32,,+0:00,,,Beyer Chad,155,BMC Racing Team,",, 24:17",,,,16,2011
23,,35,,+0:00,,,Kristoff Alexander,156,BMC Racing Team,",, 24:17",,,,16,2011
26,,177,,+0:00,,,van Emden Jos,157,Rabobank Cycling Team,",, 24:17",,,,16,2011
28,,26,,+0:00,,,Ferrari Roberto,158,Androni Giocattoli - Serramenti PVC Diquigiovanni,",, 24:17",,,,16,2011
35,,82,,+0:00,,,Di Luca Danilo,159,Team Katusha,",, 24:17",,,,16,2011
30,,25,,+0:00,,,Ermeti Giairo,160,Androni Giocattoli - Serramenti PVC Diquigiovanni,",, 24:17",,,,16,2011
26,,45,,+0:00,,,Savini Filippo,161,Colnago - CSF Inox,",, 24:17",,,,16,2011
33,,209,,+0:00,,,Wilson Matthew,DNF,Team Garmin - Cerv\xe9lo,-5:31:51 -5:31:51,,,,16,2011
31,,204,,+0:00,,,Fischer Murilo Antonio,DNF,Team Garmin - Cerv\xe9lo,",, -5:31:51",,,,16,2011
25,,143,,+0:00,,,Masciarelli Francesco,DNF,Pro Team Astana,",, -5:31:51",,,,16,2011
24,,113,,+0:00,80.0,,Capecchi Eros,1,Liquigas - Cannondale,3:20:38 3:20:38,,16.0,,17,2011
35,,72,,+0:00,50.0,,Pinotti Marco,2,HTC - High Road,",, ,,",,8.0,,17,2011
24,,168,,+0:00,35.0,,Seeldraeyers Kevin,3,Quickstep Cycling Team,",, ,,",,4.0,,17,2011
23,,48,,+0:00,25.0,,Brambilla Gianluca,4,Colnago - CSF Inox,1:20 1:20,,2.0,,17,2011
33,,142,,+0:00,18.0,,Tiralongo Paolo,5,Pro Team Astana,",, 1:20",,1.0,,17,2011
26,,162,,+0:00,15.0,,Cataldo Dario,6,Quickstep Cycling Team,2:49 2:49,,,,17,2011
29,,87,,+0:00,12.0,,Losada Alberto,7,Team Katusha,3:46 3:46,,,,17,2011
32,,195,,+0:00,10.0,,Downing Russell,8,Sky Procycling,4:34 4:34,,,,17,2011
26,,153,,+0:00,8.0,,Gatto Oscar,9,Farnese Vini-Neri-Sottoli,",, 4:34",,,,17,2011
25,,131,,+0:00,6.0,,Bakelants Jan,10,Omega Pharma-Lotto,",, 4:34",,,,17,2011
32,,176,,+0:00,5.0,,Tankink Bram,11,Rabobank Cycling Team,",, 4:34",,,,17,2011
29,,184,,+0:00,4.0,,Hern\xe1ndez Jes\xfas,12,Saxo Bank - Sungard,4:37 4:37,,,,17,2011
31,,127,,+0:00,3.0,,Pasamontes Luis,13,Movistar Team,",, 4:37",,,,17,2011
27,,216,,+0:00,2.0,,Deignan Philip,14,RadioShack,",, 4:37",,,,17,2011
32,,221,,+0:00,1.0,,Carrara Matteo,15,Vacansoleil - DCM,",, 4:37",,,,17,2011
27,,187,,+0:00,,,Navarro Daniel,16,Saxo Bank - Sungard,",, 4:37",,,,17,2011
27,,66,,+0:00,,,Kozonchuk Dmitry,17,Geox-TMC Transformers,",, 4:37",,,,17,2011
36,,62,,+0:00,,,Sastre Carlos,18,Geox-TMC Transformers,4:40 4:40,,,,17,2011
32,,18,,+0:00,,,Krivtsov Yuriy,19,AG2R La Mondiale,6:04 6:04,,,,17,2011
36,,64,,+0:00,,,Blanco David,20,Geox-TMC Transformers,",, 6:04",,,,17,2011
21,,94,,+0:00,,,Ulissi Diego,21,Lampre - ISD,",, 6:04",,,,17,2011
36,,97,,+0:00,,,Spezialetti Alessandro,22,Lampre - ISD,",, 6:04",,,,17,2011
31,,91,,+0:00,,,Scarponi Michele,23,Lampre - ISD,",, 6:04",,,,17,2011
30,,27,,+0:00,,,Ochoa Carlos Jos\xe9,24,Androni Giocattoli - Serramenti PVC Diquigiovanni,",, 6:04",,,,17,2011
26,,112,,+0:00,,,Agnoli Valerio,25,Liquigas - Cannondale,",, 6:04",,,,17,2011
30,,119,,+0:00,,,Vanotti Alessandro,26,Liquigas - Cannondale,",, 6:04",,,,17,2011
29,,23,,+0:00,,,Rujano Jos\xe9 Humberto,27,Androni Giocattoli - Serramenti PVC Diquigiovanni,",, 6:04",,,,17,2011
26,,133,,+0:00,,,de Greef Francis,28,Omega Pharma-Lotto,",, 6:04",,,,17,2011
25,,13,,+0:00,,,Ch\xe9rel Micka\xebl,29,AG2R La Mondiale,",, 6:04",,,,17,2011
23,,154,,+0:00,,,Rabottini Matteo,30,Farnese Vini-Neri-Sottoli,",, 6:04",,,,17,2011
30,,226,,+0:00,,,Lagutin Sergey,31,Vacansoleil - DCM,",, 6:04",,,,17,2011
26,,111,,+0:00,,,Nibali Vincenzo,32,Liquigas - Cannondale,",, 6:04",,,,17,2011
22,,135,,+0:00,,,Dockx Gert,33,Omega Pharma-Lotto,",, 6:04",,,,17,2011
23,,173,,+0:00,,,Kruijswijk Steven,34,Rabobank Cycling Team,",, 6:04",,,,17,2011
28,,214,,+0:00,,,Beppu Fumiyuki,35,RadioShack,",, 6:04",,,,17,2011
28,,79,,+0:00,,,Siutsou Kanstantsin,36,HTC - High Road,",, 6:04",,,,17,2011
24,,134,,+0:00,,,De Clercq Bart,37,Omega Pharma-Lotto,",, 6:04",,,,17,2011
28,,174,,+0:00,,,Clement Stef,38,Rabobank Cycling Team,",, 6:04",,,,17,2011
35,,192,,+0:00,,,Barry Michael,39,Sky Procycling,",, 6:04",,,,17,2011
38,,149,,+0:00,,,Stangelj Gorazd,40,Pro Team Astana,",, 6:04",,,,17,2011
28,,181,1.0,+0:00,,,Contador Alberto,41*,Saxo Bank - Sungard,",, 6:04",,,,17,2011
30,,138,,+0:00,,,Veikkanen Jussi,41,Omega Pharma-Lotto,",, 6:04",,,,17,2011
25,,141,,+0:00,,,Kreuziger Roman,42,Pro Team Astana,",, 6:04",,,,17,2011
26,,74,,+0:00,,,Lewis Craig,43,HTC - High Road,",, 6:04",,,,17,2011
32,,16,,+0:00,,,Gadret John,44,AG2R La Mondiale,",, 6:04",,,,17,2011
30,,15,,+0:00,,,Dupont Hubert,45,AG2R La Mondiale,",, 6:04",,,,17,2011
23,,178,,+0:00,,,van Winden Dennis,46,Rabobank Cycling Team,",, 6:04",,,,17,2011
34,,183,,+0:00,,,Gustov Volodymyr,47,Saxo Bank - Sungard,",, 6:04",,,,17,2011
32,,81,,+0:00,,,Rodr\xedguez Joaquim,48,Team Katusha,",, 6:04",,,,17,2011
37,,188,,+0:00,,,Tosatto Matteo,49,Saxo Bank - Sungard,",, 6:04",,,,17,2011
28,,86,,+0:00,,,Vorganov Eduard,50,Team Katusha,",, 6:04",,,,17,2011
31,,137,,+0:00,,,Lang Sebastian,51,Omega Pharma-Lotto,",, 6:04",,,,17,2011
26,,49,,+0:00,,,Frapporti Marco,52,Colnago - CSF Inox,",, 6:04",,,,17,2011
33,,61,,+0:00,,,Menchov Denis,53,Geox-TMC Transformers,",, 6:04",,,,17,2011
25,,211,,+0:00,,,Machado Tiago,54,RadioShack,",, 6:04",,,,17,2011
23,,208,,+0:00,,,Stetina Peter,55,Team Garmin - Cerv\xe9lo,",, 6:04",,,,17,2011
27,,59,,+0:00,,,Nieve Mikel,56,Euskaltel - Euskadi,",, 6:04",,,,17,2011
27,,197,,+0:00,,,Nordhaug Lars Petter,57,Sky Procycling,",, 6:04",,,,17,2011
33,,148,,+0:00,,,Petrov Evgeni,58,Pro Team Astana,",, 6:04",,,,17,2011
31,,121,,+0:00,,,Arroyo David,59,Movistar Team,",, 6:04",,,,17,2011
37,,6,,+0:00,,,Miholjevic Vladimir,60,Acqua & Sapone,",, 6:04",,,,17,2011
27,,126,,+0:00,,,Pardilla Sergio,61,Movistar Team,",, 6:04",,,,17,2011
26,,45,,+0:00,,,Savini Filippo,62,Colnago - CSF Inox,",, 6:04",,,,17,2011
30,,205,,+0:00,,,Le M\xe9vel Christophe,63,Team Garmin - Cerv\xe9lo,",, 6:04",,,,17,2011
33,,118,,+0:00,,,Szmyd Sylwester,64,Liquigas - Cannondale,",, 6:04",,,,17,2011
24,,8,,+0:00,,,Sarmiento Jose Cayetano,65,Acqua & Sapone,",, 6:04",,,,17,2011
24,,203,,+0:00,,,Peterson Tom,66,Team Garmin - Cerv\xe9lo,",, 6:04",,,,17,2011
38,,2,,+0:00,,,Codol Massimo,67,Acqua & Sapone,",, 6:04",,,,17,2011
28,,37,,+0:00,,,Tschopp Johann,68,BMC Racing Team,",, 6:04",,,,17,2011
28,,225,,+0:00,,,Hoogerland Johnny,69,Vacansoleil - DCM,",, 6:04",,,,17,2011
28,,51,,+0:00,,,Anton Igor,70,Euskaltel - Euskadi,",, 6:04",,,,17,2011
34,,54,,+0:00,,,Isasi Inaki,71,Euskaltel - Euskadi,",, 6:04",,,,17,2011
26,,169,,+0:00,,,Vandewalle Kristof,72,Quickstep Cycling Team,",, 6:04",,,,17,2011
27,,191,,+0:00,,,L\xf6fkvist Thomas,73,Sky Procycling,",, 6:04",,,,17,2011
37,,1,,+0:00,,,Garzelli Stefano,74,Acqua & Sapone,",, 6:04",,,,17,2011
28,,150,,+0:00,,,Visconti Giovanni,75,Farnese Vini-Neri-Sottoli,",, 6:04",,,,17,2011
24,,144,,+0:00,,,Ki\u0161erlovski Robert,76,Pro Team Astana,",, 6:04",,,,17,2011
21,,4,,+0:00,,,Betancur Carlos,77,Acqua & Sapone,",, 6:04",,,,17,2011
37,,88,,+0:00,,,Horrach Joan,78,Team Katusha,",, 6:04",,,,17,2011
32,,21,,+0:00,,,Serpa Jose Rodolfo,79,Androni Giocattoli - Serramenti PVC Diquigiovanni,",, 6:04",,,,17,2011
30,,84,,+0:00,,,Caruso Giampaolo,80,Team Katusha,",, 6:04",,,,17,2011
34,,29,,+0:00,,,Vicioso \xc1ngel,81,Androni Giocattoli - Serramenti PVC Diquigiovanni,",, 6:04",,,,17,2011
31,,167,,+0:00,,,Pineau J\xe9rome,82,Quickstep Cycling Team,6:33 6:33,,,,17,2011
32,,65,,+0:00,,,Cheula Giampaolo,83,Geox-TMC Transformers,7:44 7:44,,,,17,2011
32,,229,,+0:00,,,Veuchelen Frederik,84,Vacansoleil - DCM,12:16 12:16,,,,17,2011
32,,145,,+0:00,,,Gourov Maxim,85,Pro Team Astana,",, 12:16",,,,17,2011
31,,89,,+0:00,,,Kuchynski Aliaksandr,86,Team Katusha,",, 12:16",,,,17,2011
23,,17,,+0:00,,,Gastauer Ben,87,AG2R La Mondiale,",, 12:16",,,,17,2011
35,,146,,+0:00,,,Jufre Josep,88,Pro Team Astana,",, 12:16",,,,17,2011
26,,186,,+0:00,,,Porte Richie,89,Saxo Bank - Sungard,",, 12:16",,,,17,2011
26,,182,,+0:00,,,Didier Laurent,90,Saxo Bank - Sungard,",, 12:16",,,,17,2011
26,,114,,+0:00,,,Marangoni Alan,91,Liquigas - Cannondale,",, 12:16",,,,17,2011
28,,3,,+0:00,,,Corioni Claudio,92,Acqua & Sapone,",, 12:16",,,,17,2011
28,,57,,+0:00,,,Azanza Jorge,93,Euskaltel - Euskadi,",, 12:16",,,,17,2011
30,,179,,+0:00,,,Weening Pieter,94,Rabobank Cycling Team,",, 12:16",,,,17,2011
24,,44,,+0:00,,,Pirazzi Stefano,95,Colnago - CSF Inox,14:56 14:56,,,,17,2011
23,,139,,+0:00,,,Lodewyck Klaas,96,Omega Pharma-Lotto,",, 14:56",,,,17,2011
36,,194,,+0:00,,,Cioni Dario,97,Sky Procycling,",, 14:56",,,,17,2011
33,,165,,+0:00,,,Engels Addy,98,Quickstep Cycling Team,",, 14:56",,,,17,2011
23,,166,,+0:00,,,Malacarne Davide,99,Quickstep Cycling Team,",, 14:56",,,,17,2011
28,,39,,+0:00,,,Zahner Simon,100,BMC Racing Team,",, 14:56",,,,17,2011
34,,193,,+0:00,,,Carlstr\xf6m Kjell,101,Sky Procycling,",, 14:56",,,,17,2011
37,,155,,+0:00,,,Mazzanti Luca,102,Farnese Vini-Neri-Sottoli,",, 14:56",,,,17,2011
23,,219,,+0:00,,,Selander Bjorn,103,RadioShack,",, 14:56",,,,17,2011
31,,96,,+0:00,,,Niemiec Przemyslaw,104,Lampre - ISD,",, 14:56",,,,17,2011
21,,198,,+0:00,,,Kennaugh Peter,105,Sky Procycling,",, 14:56",,,,17,2011
28,,172,,+0:00,,,Flens Rick,106,Rabobank Cycling Team,",, 14:56",,,,17,2011
27,,147,,+0:00,,,Dyachenko Alexandr,107,Pro Team Astana,",, 14:56",,,,17,2011
24,,99,,+0:00,,,Spilak Simon,108,Lampre - ISD,",, 14:56",,,,17,2011
25,,38,,+0:00,,,Wyss Danilo,109,BMC Racing Team,",, 14:56",,,,17,2011
23,,218,,+0:00,,,Rovny Ivan,110,RadioShack,",, 14:56",,,,17,2011
26,,77,,+0:00,,,Rasmussen Alex,111,HTC - High Road,",, 14:56",,,,17,2011
26,,116,,+0:00,,,Sabatini Fabio,112,Liquigas - Cannondale,",, 14:56",,,,17,2011
35,,125,,+0:00,,,Lastras Pablo,113,Movistar Team,",, 14:56",,,,17,2011
29,,124,,+0:00,,,Oyarzun Carlos,114,Movistar Team,",, 14:56",,,,17,2011
27,,115,,+0:00,,,Dall'Antonia Tiziano,115,Liquigas - Cannondale,",, 14:56",,,,17,2011
26,,199,,+0:00,,,Possoni Morris,116,Sky Procycling,",, 14:56",,,,17,2011
26,,117,,+0:00,,,Salerno Cristiano,117,Liquigas - Cannondale,",, 14:56",,,,17,2011
31,,212,,+0:00,,,Popovych Yaroslav,118,RadioShack,",, 14:56",,,,17,2011
35,,227,,+0:00,,,Ongarato Alberto,119,Vacansoleil - DCM,",, 14:56",,,,17,2011
24,,32,,+0:00,,,Beyer Chad,120,BMC Racing Team,",, 14:56",,,,17,2011
31,,75,,+0:00,,,Bak Lars Ytting,121,HTC - High Road,",, 14:56",,,,17,2011
30,,22,,+0:00,,,Sella Emanuele,122,Androni Giocattoli - Serramenti PVC Diquigiovanni,",, 14:56",,,,17,2011
25,,46,,+0:00,,,Canuti Federico,123,Colnago - CSF Inox,",, 14:56",,,,17,2011
26,,189,,+0:00,,,M\xf8rk\xf8v Michael,124,Saxo Bank - Sungard,",, 14:56",,,,17,2011
