Age,BIB,GC,GC-Time,Prev,Rider,Rnk,Team,Time,\u25bc\u25b2,stage,year
23,184,126,+55:22,22.0,Hofland Moreno,26,Team LottoNL-Jumbo,55:20 55:20,\u25bc4,5,2015
24,7,127,+55:29,25.0,Houle Hugo,27,AG2R La Mondiale,55:27 55:27,\u25bc2,5,2015
25,56,129,+55:47,26.0,Owsian Lukasz,28,CCC Sprandi Polkowice,55:45 55:45,\u25bc2,5,2015
24,135,130,+55:56,24.0,Durbridge Luke,29,Orica GreenEDGE,55:54 55:54,\u25bc5,5,2015
23,188,134,+57:01,36.0,van der Lijke Nick,30,Team LottoNL-Jumbo,56:59 56:59,\u25b26,5,2015
24,212,139,+57:44,27.0,Alafaci Eugenio,31,Trek Factory Racing,57:42 57:42,\u25bc4,5,2015
21,109,143,+58:16,40.0,Vervaeke Louis,32,Lotto Soudal,58:14 58:14,\u25b28,5,2015
22,69,148,+59:37,35.0,Vakoc Petr,33,Etixx - Quick Step,59:35 59:35,\u25b22,5,2015
22,219,152,+1:00:23,39.0,Watson Calvin,34,Trek Factory Racing,1:00:21 1:00:21,\u25b25,5,2015
24,38,158,+1:01:38,30.0,Ruffoni Nicola,35,Bardiani - CSF Pro Team,1:01:36 1:01:36,\u25bc5,5,2015
25,103,161,+1:01:51,31.0,Broeckx Stig,36,Lotto Soudal,1:01:49 1:01:49,\u25bc5,5,2015
25,216,162,+1:01:57,32.0,Silvestre F\xe1bio,37,Trek Factory Racing,1:01:55 1:01:55,\u25bc5,5,2015
23,162,166,+1:02:29,33.0,Arndt Nikias,38,Team Giant - Alpecin,1:02:27 1:02:27,\u25bc5,5,2015
21,49,168,+1:02:35,34.0,Zabel Rick,39,BMC Racing Team,1:02:33 1:02:33,\u25bc5,5,2015
23,129,175,+1:05:13,38.0,Stacchiotti Riccardo,40,Nippo - Vini Fantini,1:05:11 1:05:11,\u25bc2,5,2015
25,173,180,+1:07:47,41.0,Chernetski Sergei,41,Team Katusha,1:07:45 1:07:45,-,5,2015
25,149,181,+1:08:10,42.0,Zhupa Eugert,42,Southeast,1:08:08 1:08:08,-,5,2015
22,126,182,+1:08:39,43.0,Grosu Eduard Michael,43,Nippo - Vini Fantini,1:08:37 1:08:37,-,5,2015
23,137,185,+1:13:40,44.0,Hepburn Michael,44,Orica GreenEDGE,1:13:38 1:13:38,-,5,2015
22,127,188,+1:24:47,45.0,Ishibashi Manabu,45,Nippo - Vini Fantini,1:24:45 1:24:45,-,5,2015
24,21,2,+0:02,1.0,Aru Fabio,1,Astana Pro Team,20:25:38 20:25:38,-,6,2015
25,133,6,+0:37,2.0,Chaves Johan Esteban,2,Orica GreenEDGE,0:35 0:35,-,6,2015
22,156,9,+1:15,3.0,Formolo Davide,3,Team Cannondale - Garmin,1:13 1:13,-,6,2015
24,31,38,+15:45,4.0,Bongiorno Francesco Manuel,4,Bardiani - CSF Pro Team,15:43 15:43,-,6,2015
23,97,40,+17:18,5.0,Polanc Jan,5,Lampre - Merida,17:16 17:16,-,6,2015
23,92,42,+18:24,6.0,Grmay Tsgabu,6,Lampre - Merida,18:22 18:22,-,6,2015
25,215,44,+20:03,8.0,Felline Fabio,7,Trek Factory Racing,20:01 20:01,\u25b21,6,2015
24,115,48,+22:33,10.0,Herrada Jes\xfas,8,Movistar Team,22:31 22:31,\u25b22,6,2015
23,73,52,+23:53,7.0,Elissonde Kenny,9,FDJ,23:51 23:51,\u25bc2,6,2015
24,46,59,+25:47,9.0,Dillier Silvan,10,BMC Racing Team,25:45 25:45,\u25bc1,6,2015
