Age,Avg,BIB,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,Time won/lost,stage,year
28,,158,,+0:00,,Ochoa Carlos Jos\xe9,89,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, 1:25",,3,2009
29,,207,,+0:00,,Bak Lars Ytting,90,Saxo Bank,",, 1:25",,3,2009
25,,126,,+0:00,,Montaguti Matteo,91,LPR Brakes - Farnese Vini,",, 1:25",,3,2009
34,,93,,+0:00,,Cioni Dario,92,ISD Cycling Team,",, 1:25",,3,2009
23,,96,,+0:00,,Grabovskyy Dmytro,93,ISD Cycling Team,",, 1:25",,3,2009
29,,116,,+0:00,,Quinziato Manuel,94,Liquigas,",, 1:25",,3,2009
25,,133,,+0:00,,Devenyns Dries,95,Quickstep - Innergetic,",, 1:25",,3,2009
36,,117,,+0:00,,Stangelj Gorazd,96,Liquigas,",, 1:25",,3,2009
36,,28,,+0:00,,Rubiera Jos\xe9 Luis,97,Astana,",, 1:25",,3,2009
31,,118,,+0:00,,Szmyd Sylwester,98,Liquigas,",, 1:25",,3,2009
25,,22,,+0:00,,Brajkovi\u010d Janez,99,Astana,",, 1:25",,3,2009
24,,18,,+0:00,,Sonnery Blaise,100,AG2R La Mondiale,",, 1:25",,3,2009
27,,55,,+0:00,,Lopez David,101,Caisse d'Epargne,",, 1:25",,3,2009
24,,45,,+0:00,,Le Floch Guillaume,102,Bbox Bouygues Telekom,",, 1:25",,3,2009
28,,97,,+0:00,,Huzarski Bartosz,103,ISD Cycling Team,",, 1:25",,3,2009
35,,114,,+0:00,,Miholjevic Vladimir,104,Liquigas,",, 1:25",,3,2009
30,,71,,+0:00,,Cama\xf1o Iker,105,Fuji-Servetto,",, 1:25",,3,2009
27,,182,,+0:00,,Brutt Pavel,106,Katyusha,",, 1:25",,3,2009
32,,85,,+0:00,,Millar David,107,Team Garmin - Slipstream,",, 1:25",,3,2009
35,,204,,+0:00,,McCartney Jason,108,Saxo Bank,",, 1:25",,3,2009
30,,56,,+0:00,,Perez Francisco,109,Caisse d'Epargne,",, 1:25",,3,2009
26,,31,,+0:00,,Soler Juan Mauricio,110,Barloworld - Bianchi,",, 1:25",,3,2009
27,,53,,+0:00,,Kiryienka Vasil,111,Caisse d'Epargne,",, 1:25",,3,2009
33,,175,,+0:00,,Pinotti Marco,112,Team Columbia - HTC,",, 1:25",,3,2009
30,,86,,+0:00,,Pate Danny,113,Team Garmin - Slipstream,",, 1:25",,3,2009
29,,142,,+0:00,,Ardila Mauricio Alberto,114,Rabobank ProTeam,",, 1:25",,3,2009
26,,66,,+0:00,,King Edward,115,Cervelo Test Team,2:04 2:04,,3,2009
27,,47,,+0:00,,Sprick Matthieu,116,Bbox Bouygues Telekom,2:13 2:13,,3,2009
26,,194,,+0:00,,Fothen Thomas,117,Milram,2:50 2:50,,3,2009
26,,188,,+0:00,,Serov Alexander,118,Katyusha,",, 2:50",,3,2009
21,,19,,+0:00,,Bonnafond Guillaume,119,AG2R La Mondiale,",, 2:50",,3,2009
25,,69,,+0:00,,Pauwels Serge,120,Cervelo Test Team,",, 2:50",,3,2009
25,,211,,+0:00,,Martinez Serafin,121,Xacobeo-Galicia,",, 2:50",,3,2009
30,,166,,+0:00,,Ljungblad Jonas,122,Silence - Lotto,",, 2:50",,3,2009
26,,25,,+0:00,,Morabito Steve,123,Astana,",, 2:50",,3,2009
22,,165,,+0:00,,Jacobs Pieter,124,Silence - Lotto,",, 2:50",,3,2009
28,,206,,+0:00,,van Goolen Jurgen,125,Saxo Bank,",, 2:50",,3,2009
24,,168,,+0:00,,Vanendert Jelle,126,Silence - Lotto,",, 2:50",,3,2009
23,,148,,+0:00,,Stamsnijder Tom,127,Rabobank ProTeam,",, 2:50",,3,2009
31,,81,,+0:00,,Danielson Thomas,128,Team Garmin - Slipstream,",, 2:50",,3,2009
25,,209,,+0:00,,Klostergaard Kasper,129,Saxo Bank,",, 2:50",,3,2009
21,,191,,+0:00,,Barla Luca,130,Milram,",, 2:50",,3,2009
25,,123,,+0:00,,Chiarini Riccardo,131,LPR Brakes - Farnese Vini,",, 2:50",,3,2009
26,,41,,+0:00,,Belgy Julien,132,Bbox Bouygues Telekom,",, 2:50",,3,2009
31,,169,,+0:00,,Wegelius Charles,133,Silence - Lotto,",, 2:50",,3,2009
24,,112,,+0:00,,Agnoli Valerio,134,Liquigas,",, 2:50",,3,2009
32,,64,,+0:00,,Gustov Volodymyr,135,Cervelo Test Team,",, 2:50",,3,2009
37,,154,,+0:00,,Bertolini Alessandro,136,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, 2:50",,3,2009
21,,189,,+0:00,,Swift Ben,137,Katyusha,",, 2:50",,3,2009
27,,75,,+0:00,,Del Nero Jes\xfas,138,Fuji-Servetto,",, 2:50",,3,2009
34,,98,,+0:00,,Scarselli Leonardo,139,ISD Cycling Team,2:59 2:59,,3,2009
27,,43,,+0:00,,Gene Yohann,140,Bbox Bouygues Telekom,",, 2:59",,3,2009
25,,102,,+0:00,,Bono Matteo,141,Lampre - NGC,3:06 3:06,,3,2009
21,,84,,+0:00,,Meyer Cameron,142,Team Garmin - Slipstream,4:02 4:02,,3,2009
34,,145,,+0:00,,de Groot Bram,143,Rabobank ProTeam,4:11 4:11,,3,2009
31,,134,,+0:00,,Engels Addy,144,Quickstep - Innergetic,",, 4:11",,3,2009
28,,201,,+0:00,,Cancellara Fabian,145,Saxo Bank,",, 4:11",,3,2009
28,,205,,+0:00,,Haedo Juan Jose,146,Saxo Bank,",, 4:11",,3,2009
24,,144,,+0:00,,van Emden Jos,147,Rabobank ProTeam,",, 4:11",,3,2009
23,,216,,+0:00,,Fernandez Delio,148,Xacobeo-Galicia,",, 4:11",,3,2009
25,,147,,+0:00,,Kozonchuk Dmitry,149,Rabobank ProTeam,",, 4:11",,3,2009
28,,68,,+0:00,,Lloyd Daniel,150,Cervelo Test Team,",, 4:11",,3,2009
26,,136,,+0:00,,Reda Francesco,151,Quickstep - Innergetic,",, 4:11",,3,2009
27,,34,,+0:00,,Caccia Diego,152,Barloworld - Bianchi,",, 4:11",,3,2009
28,,39,,+0:00,,Longo Borghini Paolo,153,Barloworld - Bianchi,",, 4:11",,3,2009
29,,36,,+0:00,,Cheula Giampaolo,154,Barloworld - Bianchi,",, 4:11",,3,2009
26,,48,,+0:00,,Tschopp Johann,155,Bbox Bouygues Telekom,",, 4:11",,3,2009
30,,89,,+0:00,,Zabriskie David,156,Team Garmin - Slipstream,",, 4:11",,3,2009
34,,82,,+0:00,,Dean Julian,157,Team Garmin - Slipstream,4:30 4:30,,3,2009
26,,177,,+0:00,,Renshaw Mark,158,Team Columbia - HTC,",, 4:30",,3,2009
32,,38,,+0:00,,Hunter Robert,159,Barloworld - Bianchi,",, 4:30",,3,2009
30,,14,,+0:00,,Krivtsov Yuriy,160,AG2R La Mondiale,5:42 5:42,,3,2009
27,,12,,+0:00,,Efimkin Alexander,161,AG2R La Mondiale,",, 5:42",,3,2009
34,,146,,+0:00,,Horrillo Pedro,162,Rabobank ProTeam,",, 5:42",,3,2009
21,,94,,+0:00,,Stannard Ian,163,ISD Cycling Team,",, 5:42",,3,2009
23,,214,,+0:00,,Isaychev Vladimir,164,Xacobeo-Galicia,",, 5:42",,3,2009
22,,76,,+0:00,,Gonzalez Baeza Hector,165,Fuji-Servetto,",, 5:42",,3,2009
24,,176,,+0:00,,Possoni Morris,166,Team Columbia - HTC,",, 5:42",,3,2009
31,,137,,+0:00,,Hulsmans Kevin,167,Quickstep - Innergetic,",, 5:42",,3,2009
28,,199,,+0:00,,Schr\xf6der Bjorn,168,Milram,6:18 6:18,,3,2009
25,,42,,+0:00,,Chainel Steve,169,Bbox Bouygues Telekom,6:26 6:26,,3,2009
24,,184,,+0:00,,Ignatyev Mikhail,170,Katyusha,8:26 8:26,,3,2009
31,,198,,+0:00,,Scholz Ronny,171,Milram,",, 8:26",,3,2009
29,,33,,+0:00,,Bellotti Francesco,172,Barloworld - Bianchi,9:01 9:01,,3,2009
35,,195,,+0:00,,M\xfcller Martin,173,Milram,",, 9:01",,3,2009
31,,125,,+0:00,,Gol\u010der Jure,174,LPR Brakes - Farnese Vini,",, 9:01",,3,2009
33,,171,,+0:00,,Barry Michael,175,Team Columbia - HTC,10:49 10:49,,3,2009
24,,215,,+0:00,,Rabunal Rios Gonzalo,176,Xacobeo-Galicia,",, 10:49",,3,2009
22,,218,,+0:00,,Garc\xeda Marcos,177,Xacobeo-Galicia,",, 10:49",,3,2009
23,,17,,+0:00,,Senac Jean-Charles,178,AG2R La Mondiale,",, 10:49",,3,2009
26,,44,,+0:00,,Haddou Sa\xefd,179,Bbox Bouygues Telekom,",, 10:49",,3,2009
26,,167,,+0:00,,Kaisen Olivier,180,Silence - Lotto,",, 10:49",,3,2009
35,,13,,+0:00,,Hinault S\xe9bastien,181,AG2R La Mondiale,",, 10:49",,3,2009
24,,57,,+0:00,,Perget Mathieu,182,Caisse d'Epargne,",, 10:49",,3,2009
23,,52,,+0:00,,Jeannesson Arnold,183,Caisse d'Epargne,",, 10:49",,3,2009
24,,15,,+0:00,,Loubet Julien,184,AG2R La Mondiale,",, 10:49",,3,2009
29,,212,,+0:00,,Veloso Gustavo Cesar,185,Xacobeo-Galicia,",, 10:49",,3,2009
24,,77,,+0:00,,Fernandez Alberto,186,Fuji-Servetto,",, 10:49",,3,2009
31,,192,,+0:00,,F\xf6rster Robert,187,Milram,",, 10:49",,3,2009
35,,65,,+0:00,,Hunt Jeremy,188,Cervelo Test Team,",, 10:49",,3,2009
27,,163,,+0:00,,Dockx Bart,189,Silence - Lotto,",, 10:49",,3,2009
30,,79,,+0:00,,Serrano Ricardo,190*,Fuji-Servetto,13:31 13:31,,3,2009
24,,46,,+0:00,,Sokolov Evgeny,190,Bbox Bouygues Telekom,10:49 10:49,,3,2009
36,,2,,+0:00,,Andriotto Dario,191,Acqua & Sapone,",, 10:49",,3,2009
24,,73,,+0:00,,Vigano Davide,192,Fuji-Servetto,",, 10:49",,3,2009
30,,4,,+0:00,,Donati Alessandro,193,Acqua & Sapone,",, 10:49",,3,2009
33,,9,,+0:00,,Palumbo Giuseppe,194,Acqua & Sapone,",, 10:49",,3,2009
33,,121,,+0:00,,Di Luca Danilo,1*,LPR Brakes - Farnese Vini,4:15:04 4:15:04,,4,2009
35,,1,,+0:00,50.0,Garzelli Stefano,2,Acqua & Sapone,",, 4:15:04",,4,2009
31,,115,,+0:00,,Pellizotti Franco,3*,Liquigas,",, 4:15:04",,4,2009
26,,31,,+0:00,25.0,Soler Juan Mauricio,4,Barloworld - Bianchi,",, 4:15:04",,4,2009
37,,151,,+0:00,18.0,Simoni Gilberto,5,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, 4:15:04",,4,2009
35,,24,,+0:00,15.0,Leipheimer Levi,6,Astana,",, 4:15:04",,4,2009
25,,174,1.0,+0:00,12.0,L\xf6fkvist Thomas,7,Team Columbia - HTC,",, 4:15:04",,4,2009
31,,111,,+0:00,10.0,Basso Ivan,8,Liquigas,",, 4:15:04",,4,2009
31,,141,,+0:00,8.0,Menchov Denis,9,Rabobank ProTeam,",, 4:15:04",,4,2009
29,,51,,+0:00,6.0,Arroyo David,10,Caisse d'Epargne,",, 4:15:04",,4,2009
29,,27,,+0:00,5.0,Popovych Yaroslav,11,Astana,",, 4:15:04",,4,2009
37,,23,,+0:00,4.0,Horner Chris,12,Astana,",, 4:15:04",,4,2009
32,,11,,+0:00,,Valjavec Tadej,13*,AG2R La Mondiale,",, 4:15:04",,4,2009
27,,101,,+0:00,2.0,Cunego Damiano,14,Lampre - NGC,",, 4:15:04",,4,2009
34,,103,,+0:00,1.0,Bruseghin Marzio,15,Lampre - NGC,",, 4:15:04",,4,2009
34,,61,,+0:00,,Sastre Carlos,16,Cervelo Test Team,",, 4:15:04",,4,2009
24,,168,,+0:00,,Vanendert Jelle,17,Silence - Lotto,4:15:10 4:15:10,,4,2009
36,,35,,+0:00,,Rafael Cardenas F\xe9lix,18,Barloworld - Bianchi,",, 4:15:10",,4,2009
30,,58,,+0:00,,Rodr\xedguez Joaquim,19,Caisse d'Epargne,",, 4:15:10",,4,2009
29,,178,,+0:00,,Rogers Michael,20,Team Columbia - HTC,",, 4:15:10",,4,2009
29,,153,,+0:00,,Scarponi Michele,21,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, 4:15:10",,4,2009
28,,78,,+0:00,,Kessiakoff Fredrik,22,Fuji-Servetto,",, 4:15:10",,4,2009
28,,143,,+0:00,,ten Dam Laurens,23,Rabobank ProTeam,",, 4:15:10",,4,2009
22,,138,,+0:00,,Seeldraeyers Kevin,24,Quickstep - Innergetic,",, 4:15:10",,4,2009
31,,152,,+0:00,,Bertagnolli Leonardo,25*,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, 4:15:10",,4,2009
23,,8,,+0:00,,Masciarelli Francesco,25,Acqua & Sapone,",, 4:15:10",,4,2009
26,,179,,+0:00,,Siutsou Kanstantsin,26,Team Columbia - HTC,4:15:14 4:15:14,,4,2009
26,,196,,+0:00,,Rohregger Thomas,27,Milram,4:15:17 4:15:17,,4,2009
22,,32,,+0:00,,Augustyn John Lee,28,Barloworld - Bianchi,",, 4:15:17",,4,2009
25,,22,,+0:00,,Brajkovi\u010d Janez,29,Astana,4:15:19 4:15:19,,4,2009
25,,26,,+0:00,,Navarro Daniel,30,Astana,",, 4:15:19",,4,2009
37,,21,,+0:00,,Armstrong Lance,31,Astana,",, 4:15:19",,4,2009
32,,64,,+0:00,,Gustov Volodymyr,32,Cervelo Test Team,",, 4:15:19",,4,2009
30,,187,,+0:00,,Petrov Evgeni,33,Team Katusha,4:15:32 4:15:32,,4,2009
29,,88,,+0:00,,Wiggins Bradley,34,Team Garmin - Slipstream,4:15:36 4:15:36,,4,2009
24,,159,,+0:00,,Rodriguez Jackson,35,Serramenti PVC Diquigiovanni-Androni Giocattoli,4:15:43 4:15:43,,4,2009
26,,48,,+0:00,,Tschopp Johann,36,Bbox Bouygues Telekom,4:15:51 4:15:51,,4,2009
29,,207,,+0:00,,Bak Lars Ytting,37,Saxo Bank,4:15:55 4:15:55,,4,2009
28,,122,,+0:00,,Bosisio Gabriele,38,LPR Brakes - Farnese Vini,",, 4:15:55",,4,2009
31,,169,,+0:00,,Wegelius Charles,39,Silence - Lotto,",, 4:15:55",,4,2009
27,,55,,+0:00,,Lopez David,40,Caisse d'Epargne,",, 4:15:55",,4,2009
34,,93,,+0:00,,Cioni Dario,41,ISD Cycling Team,4:15:59 4:15:59,,4,2009
22,,72,,+0:00,,Capecchi Eros,42,Fuji-Servetto,4:16:03 4:16:03,,4,2009
31,,109,,+0:00,,Tiralongo Paolo,43,Lampre - NGC,4:16:19 4:16:19,,4,2009
26,,91,,+0:00,,Visconti Giovanni,44,ISD Cycling Team,4:16:24 4:16:24,,4,2009
24,,162,,+0:00,,de Greef Francis,45,Silence - Lotto,",, 4:16:24",,4,2009
26,,219,,+0:00,,Vorganov Eduard,46,Xacobeo-Galicia,4:16:35 4:16:35,,4,2009
23,,37,,+0:00,,Froome Christopher,47,Barloworld - Bianchi,",, 4:16:35",,4,2009
31,,99,,+0:00,,Pidgornyy Ruslan,48,ISD Cycling Team,",, 4:16:35",,4,2009
30,,155,,+0:00,,Serpa Jose Rodolfo,49,Serramenti PVC Diquigiovanni-Androni Giocattoli,4:16:41 4:16:41,,4,2009
31,,118,,+0:00,,Szmyd Sylwester,50,Liquigas,",, 4:16:41",,4,2009
23,,96,,+0:00,,Grabovskyy Dmytro,51,ISD Cycling Team,",, 4:16:41",,4,2009
22,,76,,+0:00,,Gonzalez Baeza Hector,52,Fuji-Servetto,",, 4:16:41",,4,2009
28,,158,,+0:00,,Ochoa Carlos Jos\xe9,53,Serramenti PVC Diquigiovanni-Androni Giocattoli,4:16:44 4:16:44,,4,2009
25,,95,,+0:00,,Grivko Andrei,54,ISD Cycling Team,4:16:49 4:16:49,,4,2009
21,,172,,+0:00,,Boasson Hagen Edvald,55,Team Columbia - HTC,4:17:03 4:17:03,,4,2009
29,,49,,+0:00,,Voeckler Thomas,56,Bbox Bouygues Telekom,4:17:39 4:17:39,,4,2009
35,,186,,+0:00,,Mazzanti Luca,57,Team Katusha,4:17:49 4:17:49,,4,2009
28,,107,,+0:00,,Marzano Marco,58,Lampre - NGC,4:18:06 4:18:06,,4,2009
36,,28,,+0:00,,Rubiera Jos\xe9 Luis,59,Astana,",, 4:18:06",,4,2009
22,,218,,+0:00,,Garc\xeda Marcos,60,Xacobeo-Galicia,",, 4:18:06",,4,2009
22,,29,,+0:00,,Zeits Andrey,61,Astana,",, 4:18:06",,4,2009
27,,12,,+0:00,,Efimkin Alexander,62,AG2R La Mondiale,",, 4:18:06",,4,2009
24,,132,,+0:00,,Cataldo Dario,63,Quickstep - Innergetic,4:18:18 4:18:18,,4,2009
33,,6,,+0:00,,Marzoli Ruggero,64,Acqua & Sapone,",, 4:18:18",,4,2009
25,,69,,+0:00,,Pauwels Serge,65,Cervelo Test Team,4:18:52 4:18:52,,4,2009
28,,63,,+0:00,,Gerrans Simon,66,Cervelo Test Team,",, 4:18:52",,4,2009
37,,202,,+0:00,,Voigt Jens,67,Saxo Bank,",, 4:18:52",,4,2009
24,,18,,+0:00,,Sonnery Blaise,68,AG2R La Mondiale,4:19:18 4:19:18,,4,2009
25,,133,,+0:00,,Devenyns Dries,69,Quickstep - Innergetic,",, 4:19:18",,4,2009
23,,52,,+0:00,,Jeannesson Arnold,70,Caisse d'Epargne,",, 4:19:18",,4,2009
30,,156,,+0:00,,Bertogliati Rubens,71,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, 4:19:18",,4,2009
27,,193,,+0:00,,Fothen Markus,72,Milram,",, 4:19:18",,4,2009
36,,3,,+0:00,,Codol Massimo,73,Acqua & Sapone,",, 4:19:18",,4,2009
31,,125,,+0:00,,Gol\u010der Jure,74,LPR Brakes - Farnese Vini,",, 4:19:18",,4,2009
29,,33,,+0:00,,Bellotti Francesco,75,Barloworld - Bianchi,4:19:29 4:19:29,,4,2009
35,,114,,+0:00,,Miholjevic Vladimir,76,Liquigas,4:19:54 4:19:54,,4,2009
35,,204,,+0:00,,McCartney Jason,77,Saxo Bank,4:20:02 4:20:02,,4,2009
33,,54,,+0:00,,Lastras Pablo,78,Caisse d'Epargne,",, 4:20:02",,4,2009
23,,67,,+0:00,,Konovalovas Ignatas,79,Cervelo Test Team,",, 4:20:02",,4,2009
28,,128,,+0:00,,Pietropolli Daniele,80,LPR Brakes - Farnese Vini,4:21:09 4:21:09,,4,2009
29,,142,,+0:00,,Ardila Mauricio Alberto,81,Rabobank ProTeam,4:21:20 4:21:20,,4,2009
24,,106,,+0:00,,Gavazzi Francesco,82,Lampre - NGC,",, 4:21:20",,4,2009
27,,74,,+0:00,,Gomez Gomez Angel,83,Fuji-Servetto,4:21:33 4:21:33,,4,2009
27,,157,,+0:00,,de Bonis Francesco,84,Serramenti PVC Diquigiovanni-Androni Giocattoli,4:21:36 4:21:36,,4,2009
27,,105,,+0:00,,Gasparotto Enrico,85,Lampre - NGC,4:21:49 4:21:49,,4,2009
30,,71,,+0:00,,Cama\xf1o Iker,86,Fuji-Servetto,4:21:51 4:21:51,,4,2009
24,,112,,+0:00,,Agnoli Valerio,87,Liquigas,4:22:31 4:22:31,,4,2009
32,,161,,+0:00,,Brandt Christophe,88,Silence - Lotto,",, 4:22:31",,4,2009
27,,181,,+0:00,,Pozzato Filippo,89,Team Katusha,4:22:54 4:22:54,,4,2009
21,,19,,+0:00,,Bonnafond Guillaume,90,AG2R La Mondiale,",, 4:22:54",,4,2009
30,,4,,+0:00,,Donati Alessandro,91,Acqua & Sapone,",, 4:22:54",,4,2009
31,,198,,+0:00,,Scholz Ronny,92,Milram,",, 4:22:54",,4,2009
25,,147,,+0:00,,Kozonchuk Dmitry,93,Rabobank ProTeam,",, 4:22:54",,4,2009
29,,36,,+0:00,,Cheula Giampaolo,94,Barloworld - Bianchi,4:23:19 4:23:19,,4,2009
28,,108,,+0:00,,Mori Manuele,95,Lampre - NGC,",, 4:23:19",,4,2009
27,,217,,+0:00,,Mayoz Echeverria Iban,96,Xacobeo-Galicia,4:23:49 4:23:49,,4,2009
33,,175,,+0:00,,Pinotti Marco,97,Team Columbia - HTC,4:25:58 4:25:58,,4,2009
21,,139,,+0:00,,Malacarne Davide,98,Quickstep - Innergetic,",, 4:25:58",,4,2009
25,,211,,+0:00,,Martinez Serafin,99,Xacobeo-Galicia,",, 4:25:58",,4,2009
32,,113,,+0:00,,Carlstr\xf6m Kjell,100,Liquigas,",, 4:25:58",,4,2009
36,,117,,+0:00,,Stangelj Gorazd,101,Liquigas,",, 4:25:58",,4,2009
33,,9,,+0:00,,Palumbo Giuseppe,102,Acqua & Sapone,",, 4:25:58",,4,2009
31,,81,,+0:00,,Danielson Thomas,103,Team Garmin - Slipstream,",, 4:25:58",,4,2009
28,,97,,+0:00,,Huzarski Bartosz,104,ISD Cycling Team,",, 4:25:58",,4,2009
26,,164,,+0:00,,Gilbert Philippe,105,Silence - Lotto,",, 4:25:58",,4,2009
31,,137,,+0:00,,Hulsmans Kevin,106,Quickstep - Innergetic,",, 4:25:58",,4,2009
25,,62,,+0:00,,Deignan Philip,107,Cervelo Test Team,",, 4:25:58",,4,2009
26,,183,,+0:00,,Eskov Nikita,108,Team Katusha,",, 4:25:58",,4,2009
31,,149,,+0:00,,Tjallingii Maarten,109,Rabobank ProTeam,",, 4:25:58",,4,2009
21,,84,,+0:00,,Meyer Cameron,110,Team Garmin - Slipstream,",, 4:25:58",,4,2009
31,,134,,+0:00,,Engels Addy,111,Quickstep - Innergetic,",, 4:25:58",,4,2009
23,,148,,+0:00,,Stamsnijder Tom,112,Rabobank ProTeam,",, 4:25:58",,4,2009
26,,7,,+0:00,,Masciarelli Andrea,113,Acqua & Sapone,",, 4:25:58",,4,2009
34,,129,,+0:00,,Spezialetti Alessandro,114,LPR Brakes - Farnese Vini,",, 4:25:58",,4,2009
25,,102,,+0:00,,Bono Matteo,115,Lampre - NGC,4:28:21 4:28:21,,4,2009
24,,73,,+0:00,,Vigano Davide,116,Fuji-Servetto,",, 4:28:21",,4,2009
21,,94,,+0:00,,Stannard Ian,117,ISD Cycling Team,4:33:09 4:33:09,,4,2009
27,,135,,+0:00,,Facci Mauro,118,Quickstep - Innergetic,4:34:54 4:34:54,,4,2009
25,,123,,+0:00,,Chiarini Riccardo,119,LPR Brakes - Farnese Vini,",, 4:34:54",,4,2009
35,,127,,+0:00,,Petacchi Alessandro,120,LPR Brakes - Farnese Vini,",, 4:34:54",,4,2009
30,,166,,+0:00,,Ljungblad Jonas,121,Silence - Lotto,",, 4:34:54",,4,2009
29,,116,,+0:00,,Quinziato Manuel,122,Liquigas,",, 4:34:54",,4,2009
28,,119,,+0:00,,Vanotti Alessandro,123,Liquigas,",, 4:34:54",,4,2009
34,,145,,+0:00,,de Groot Bram,124,Rabobank ProTeam,",, 4:34:54",,4,2009
23,,216,,+0:00,,Fernandez Delio,125,Xacobeo-Galicia,",, 4:34:54",,4,2009
22,,165,,+0:00,,Jacobs Pieter,126,Silence - Lotto,",, 4:34:54",,4,2009
30,,14,,+0:00,,Krivtsov Yuriy,127,AG2R La Mondiale,",, 4:34:54",,4,2009
34,,146,,+0:00,,Horrillo Pedro,128,Rabobank ProTeam,",, 4:34:54",,4,2009
25,,42,,+0:00,,Chainel Steve,129,Bbox Bouygues Telekom,",, 4:34:54",,4,2009
21,,191,,+0:00,,Barla Luca,130,Milram,",, 4:34:54",,4,2009
26,,194,,+0:00,,Fothen Thomas,131,Milram,",, 4:34:54",,4,2009
23,,17,,+0:00,,Senac Jean-Charles,132,AG2R La Mondiale,",, 4:34:54",,4,2009
35,,13,,+0:00,,Hinault S\xe9bastien,133,AG2R La Mondiale,",, 4:34:54",,4,2009
24,,45,,+0:00,,Le Floch Guillaume,134,Bbox Bouygues Telekom,",, 4:34:54",,4,2009
31,,213,,+0:00,,Garcia David,135,Xacobeo-Galicia,",, 4:34:54",,4,2009
22,,208,,+0:00,,Goss Matthew,136,Saxo Bank,",, 4:34:54",,4,2009
24,,184,,+0:00,,Ignatyev Mikhail,137,Team Katusha,",, 4:34:54",,4,2009
34,,98,,+0:00,,Scarselli Leonardo,138,ISD Cycling Team,",, 4:34:54",,4,2009
28,,39,,+0:00,,Longo Borghini Paolo,139,Barloworld - Bianchi,",, 4:34:54",,4,2009
32,,38,,+0:00,,Hunter Robert,140,Barloworld - Bianchi,",, 4:34:54",,4,2009
31,,192,,+0:00,,F\xf6rster Robert,141,Milram,",, 4:34:54",,4,2009
35,,195,,+0:00,,M\xfcller Martin,142,Milram,",, 4:34:54",,4,2009
28,,131,,+0:00,,Davis Allan,143,Quickstep - Innergetic,",, 4:34:54",,4,2009
24,,215,,+0:00,,Rabunal Rios Gonzalo,144,Xacobeo-Galicia,",, 4:34:54",,4,2009
28,,185,,+0:00,,Klimov Sergey,145,Team Katusha,",, 4:34:54",,4,2009
31,,16,,+0:00,,Dion Renaud,146,AG2R La Mondiale,",, 4:34:54",,4,2009
33,,171,,+0:00,,Barry Michael,147,Team Columbia - HTC,",, 4:34:54",,4,2009
26,,136,,+0:00,,Reda Francesco,148,Quickstep - Innergetic,",, 4:34:54",,4,2009
23,,173,,+0:00,,Cavendish Mark,149,Team Columbia - HTC,",, 4:34:54",,4,2009
28,,68,,+0:00,,Lloyd Daniel,150,Cervelo Test Team,",, 4:34:54",,4,2009
26,,66,,+0:00,,King Edward,151,Cervelo Test Team,",, 4:34:54",,4,2009
24,,176,,+0:00,,Possoni Morris,152,Team Columbia - HTC,",, 4:34:54",,4,2009
29,,212,,+0:00,,Veloso Gustavo Cesar,153,Xacobeo-Galicia,",, 4:34:54",,4,2009
25,,209,,+0:00,,Klostergaard Kasper,154,Saxo Bank,",, 4:34:54",,4,2009
28,,199,,+0:00,,Schr\xf6der Bjorn,155,Milram,",, 4:34:54",,4,2009
28,,201,,+0:00,,Cancellara Fabian,156,Saxo Bank,",, 4:34:54",,4,2009
28,,205,,+0:00,,Haedo Juan Jose,157,Saxo Bank,",, 4:34:54",,4,2009
37,,154,,+0:00,,Bertolini Alessandro,158,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, 4:34:54",,4,2009
27,,163,,+0:00,,Dockx Bart,159,Silence - Lotto,",, 4:34:54",,4,2009
26,,167,,+0:00,,Kaisen Olivier,160,Silence - Lotto,",, 4:34:54",,4,2009
23,,214,,+0:00,,Isaychev Vladimir,161,Xacobeo-Galicia,",, 4:34:54",,4,2009
24,,144,,+0:00,,van Emden Jos,162,Rabobank ProTeam,",, 4:34:54",,4,2009
28,,206,,+0:00,,van Goolen Jurgen,163,Saxo Bank,",, 4:34:54",,4,2009
26,,41,,+0:00,,Belgy Julien,164,Bbox Bouygues Telekom,",, 4:34:54",,4,2009
24,,203,,+0:00,,Lund Anders,165,Saxo Bank,",, 4:34:54",,4,2009
26,,44,,+0:00,,Haddou Sa\xefd,166,Bbox Bouygues Telekom,",, 4:34:54",,4,2009
26,,177,,+0:00,,Renshaw Mark,167,Team Columbia - HTC,",, 4:34:54",,4,2009
27,,43,,+0:00,,Gene Yohann,168,Bbox Bouygues Telekom,",, 4:34:54",,4,2009
27,,34,,+0:00,,Caccia Diego,169,Barloworld - Bianchi,",, 4:34:54",,4,2009
21,,189,,+0:00,,Swift Ben,170,Team Katusha,",, 4:34:54",,4,2009
24,,83,,+0:00,,Farrar Tyler,171,Team Garmin - Slipstream,",, 4:34:54",,4,2009
27,,182,,+0:00,,Brutt Pavel,172,Team Katusha,",, 4:34:54",,4,2009
