Age,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,\u25bc\u25b2,stage,year
21,62,6.0,+0:12,,1.0,Benoot Tiesj,2,Lotto Soudal,0:10 0:10,\u25bc1,2,2015
22,124,8.0,+0:12,,3.0,McCarthy Jay,3,Tinkoff - Saxo,",, 0:10",-,2,2015
22,101,10.0,+0:12,,6.0,Alaphilippe Julian,4,Etixx - Quick Step,",, 0:10",\u25b22,2,2015
24,185,11.0,+0:12,,5.0,Ludvigsson Tobias,5,Team Giant - Alpecin,",, 0:10",-,2,2015
25,32,14.0,+0:12,,9.0,Bennett George,6,Team LottoNL-Jumbo,",, 0:10",\u25b23,2,2015
25,127,15.0,+0:12,,8.0,Poljanski Pawel,7,Tinkoff - Saxo,",, 0:10",\u25b21,2,2015
22,58,42.0,+0:12,,13.0,Yates Simon,8,Orica GreenEDGE,",, 0:10",\u25b25,2,2015
23,181,45.0,+0:12,,7.0,Craddock Lawson,9,Team Giant - Alpecin,",, 0:10",\u25bc2,2,2015
24,41,49.0,+0:12,,10.0,Bardet Romain,10,AG2R La Mondiale,",, 0:10",-,2,2015
23,196,51.0,+0:12,,11.0,Meintjes Louis,11,MTN - Qhubeka,",, 0:10",-,2,2015
24,122,53.0,+0:12,,12.0,Hansen Jesper,12,Tinkoff - Saxo,",, 0:10",-,2,2015
24,68,61.0,+0:12,,18.0,Wellens Tim,13,Lotto Soudal,",, 0:10",\u25b25,2,2015
25,92,62.0,+0:12,,15.0,Dennis Rohan,14,BMC Racing Team,",, 0:10",\u25b21,2,2015
24,31,72.0,+0:12,,4.0,Kelderman Wilco,15,Team LottoNL-Jumbo,",, 0:10",\u25bc11,2,2015
22,202,74.0,+0:12,,16.0,Buchmann Emanuel,16,Bora - Argon 18,",, 0:10",-,2,2015
22,57,80.0,+0:12,,17.0,Yates Adam,17,Orica GreenEDGE,",, 0:10",-,2,2015
23,174,91.0,+0:12,,14.0,Elissonde Kenny,18,FDJ,",, 0:10",\u25bc4,2,2015
22,164,112.0,+3:00,,20.0,Laporte Christophe,19,"Cofidis, Solutions Cr\xe9dits",2:58 2:58,\u25b21,2,2015
22,55,120.0,+3:00,,19.0,Cort Nielsen Magnus,20,Orica GreenEDGE,",, 2:58",\u25bc1,2,2015
24,12,124.0,+3:00,,22.0,Boswell Ian,21,Team Sky,",, 2:58",\u25b21,2,2015
25,121,128.0,+3:00,,21.0,Beltran Edward,22,Tinkoff - Saxo,",, 2:58",\u25bc1,2,2015
24,153,137.0,+4:28,,24.0,Guillemois Romain,23,Team Europcar,4:26 4:26,\u25b21,2,2015
24,67,144.0,+4:28,,25.0,Van der Sande Tosh,24,Lotto Soudal,",, 4:26",\u25b21,2,2015
23,98,149.0,+4:28,,26.0,Teuns Dylan,25,BMC Racing Team,",, 4:26",\u25b21,2,2015
22,52,151.0,+4:28,,27.0,Howson Damien,26,Orica GreenEDGE,",, 4:26",\u25b21,2,2015
25,17,155.0,+6:14,,23.0,Rowe Luke,27,Team Sky,6:12 6:12,\u25bc4,2,2015
21,166,158.0,+8:00,,28.0,S\xe9n\xe9chal Florian,28,"Cofidis, Solutions Cr\xe9dits",7:58 7:58,-,2,2015
23,8,161.0,+11:58,,30.0,van Baarle Dylan,29,Team Cannondale - Garmin,11:56 11:56,\u25b21,2,2015
22,116,163.0,+14:12,,29.0,Watson Calvin,30,Trek Factory Racing,14:10 14:10,\u25bc1,2,2015
26,198,,,25.0,1.0,Teklehaimanot Daniel,1,MTN - Qhubeka,,-,3,2015
31,156,,,11.0,2.0,Quemeneur Perrig,2,Team Europcar,,-,3,2015
26,172,,,8.0,3.0,Courteille Arnaud,3,FDJ,,-,3,2015
26,207,,,7.0,4.0,Thurau Bjorn,4,Bora - Argon 18,,-,3,2015
23,196,,,4.0,5.0,Meintjes Louis,5,MTN - Qhubeka,,-,3,2015
24,153,,,3.0,6.0,Guillemois Romain,6,Team Europcar,,-,3,2015
31,165,,,2.0,7.0,Mat\xe9 Luis \xc1ngel,7,"Cofidis, Solutions Cr\xe9dits",,-,3,2015
33,146,,,1.0,9.0,Pozzato Filippo,8,Lampre - Merida,,\u25b21,3,2015
28,86,,,1.0,8.0,Smukulis Gatis,9,Team Katusha,,\u25bc1,3,2015
25,92,1.0,+0:00,,1.0,Dennis Rohan,1,BMC Racing Team,13:31:30 13:31:30,-,4,2015
