Age,Avg,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,UCI,stage,year
31,,,+0:00,7.0,Wiggins Bradley,6,Sky Procycling,",, 0:09",,5,2011
21,,,+0:00,4.0,Pinot Thibaut,7,FDJ,",, 0:09",,5,2011
24,,,+0:00,3.0,Martin Daniel,8,Team Garmin - Cerv\xe9lo,",, 0:09",,5,2011
28,,,+0:00,2.0,Van den Broeck Jurgen,9,Omega Pharma-Lotto,",, 0:09",,5,2011
25,,,+0:00,1.0,Hermans Ben,10,RadioShack,",, 0:09",,5,2011
34,,,+0:00,,Evans Cadel,11,BMC Racing Team,",, 0:09",,5,2011
30,,,+0:00,,Riblon Christophe,12,AG2R La Mondiale,",, 0:09",,5,2011
33,,,+0:00,,S\xe1nchez Samuel,13,Euskaltel - Euskadi,",, 0:09",,5,2011
24,,,+0:00,,Coppel J\xe9rome,14,Saur - Sojasun,",, 0:09",,5,2011
34,,,+0:00,,Peraud Jean-Christophe,15,AG2R La Mondiale,",, 0:09",,5,2011
36,,,+0:00,,Moncouti\xe9 David,16,Cofidis Le Credit en Ligne,",, 0:09",,5,2011
27,,,+0:00,,Brajkovi\u010d Janez,17,RadioShack,",, 0:09",,5,2011
28,,,+0:00,,Siutsou Kanstantsin,18,HTC - High Road,",, 0:09",,5,2011
33,,,+0:00,,Basso Ivan,19,Liquigas - Cannondale,",, 0:09",,5,2011
24,,,+0:00,,Costa Rui,20,Movistar Team,0:19 0:19,,5,2011
24,,,+0:00,,Taaram\xe4e Rein,21,Cofidis Le Credit en Ligne,0:25 0:25,,5,2011
30,,,+0:00,,Zaugg Oliver,22,Leopard Trek,",, 0:25",,5,2011
30,,,+0:00,,Pires Bruno,23,Leopard Trek,",, 0:25",,5,2011
27,,,+0:00,,Sanchez Luis Leon,24,Rabobank Cycling Team,",, 0:25",,5,2011
24,,,+0:00,,Ruijgh Rob,25,Vacansoleil - DCM,",, 0:25",,5,2011
26,,,+0:00,,Vanendert Jelle,26,Omega Pharma-Lotto,0:39 0:39,,5,2011
26,,,+0:00,,Busche Matthew,27,RadioShack,",, 0:39",,5,2011
32,,,+0:00,,Casar Sandy,28,FDJ,",, 0:39",,5,2011
28,,,+0:00,,Rohregger Thomas,29,Leopard Trek,0:43 0:43,,5,2011
26,,,+0:00,,Jeandesboz Fabrice,30,Saur - Sojasun,",, 0:43",,5,2011
35,,,+0:00,,Garate Juan Manuel,31,Rabobank Cycling Team,0:52 0:52,,5,2011
31,,,+0:00,,Kashechkin Andrey,32,Lampre - ISD,",, 0:52",,5,2011
21,,,+0:00,,Landa Mikel,33,Euskaltel - Euskadi,",, 0:52",,5,2011
36,,,+0:00,,S\xf8rensen Nicki,34,Saxo Bank - Sungard,",, 0:52",,5,2011
24,,,+0:00,,Bouet Maxime,35,AG2R La Mondiale,",, 0:52",,5,2011
31,,,+0:00,,Bellotti Francesco,36,Liquigas - Cannondale,",, 0:52",,5,2011
25,,,+0:00,,Di Gr\xe9gorio R\xe9my,37,Pro Team Astana,",, 0:52",,5,2011
29,,,+0:00,,Pauriol R\xe9mi,38,FDJ,",, 0:52",,5,2011
25,,,+0:00,,Jeannesson Arnold,39,FDJ,",, 0:52",,5,2011
33,,,+0:00,,Martinez Egoi,40,Euskaltel - Euskadi,",, 0:52",,5,2011
25,,,+0:00,,Intxausti Be\xf1at,41,Movistar Team,",, 0:52",,5,2011
31,,,+0:00,,Velasco Ivan,42,Euskaltel - Euskadi,",, 0:52",,5,2011
30,,,+0:00,,Lopez David,43,Movistar Team,",, 0:52",,5,2011
32,,,+0:00,,Pate Danny,44,HTC - High Road,1:04 1:04,,5,2011
27,,,+0:00,,de Maar Marc,45,Quickstep Cycling Team,1:06 1:06,,5,2011
29,,,+0:00,,Vandborg Brian,46,Saxo Bank - Sungard,",, 1:06",,5,2011
24,,,+0:00,,Rolland Pierre,47,Team Europcar,1:17 1:17,,5,2011
26,,,+0:00,,Finetto Mauro,48,Liquigas - Cannondale,1:19 1:19,,5,2011
21,,,+0:00,,Majka Rafa\u0142,49,Saxo Bank - Sungard,1:21 1:21,,5,2011
32,,,+0:00,,Fedrigo Pierrick,50,FDJ,",, 1:21",,5,2011
30,,,+0:00,,Mourey Francis,51,FDJ,",, 1:21",,5,2011
24,,,+0:00,,Amador Andrey,52,Movistar Team,",, 1:21",,5,2011
28,,,+0:00,,Txurruka Amets,53,Euskaltel - Euskadi,",, 1:21",,5,2011
30,,,+0:00,,Karpets Vladimir,54,Team Katusha,",, 1:21",,5,2011
24,,,+0:00,,Zeits Andrey,55,Pro Team Astana,",, 1:21",,5,2011
29,,,+0:00,,Valentin Tristan,56,Cofidis Le Credit en Ligne,",, 1:21",,5,2011
31,,,+0:00,,Kessiakoff Fredrik,57,Pro Team Astana,",, 1:21",,5,2011
29,,,+0:00,,Talabardon Yannick,58,Saur - Sojasun,",, 1:21",,5,2011
24,,,+0:00,,Paterski Maciej,59,Liquigas - Cannondale,",, 1:21",,5,2011
34,,,+0:00,,Zubeldia Haimar,60,RadioShack,",, 1:21",,5,2011
32,,,+0:00,,Zabriskie David,61,Team Garmin - Cerv\xe9lo,",, 1:21",,5,2011
27,,,+0:00,,Trofimov Yuri,62,Team Katusha,",, 1:21",,5,2011
30,,,+0:00,,Anza Santo,63,Vacansoleil - DCM,",, 1:21",,5,2011
30,,,+0:00,,Barredo Carlos,64*,Rabobank Cycling Team,",, 1:21",,5,2011
25,,,+0:00,,Simon Julien,64,Saur - Sojasun,1:40 1:40,,5,2011
27,,,+0:00,,Martens Paul,65,Rabobank Cycling Team,2:20 2:20,,5,2011
27,,,+0:00,,Wurf Cameron,66,Liquigas - Cannondale,",, 2:20",,5,2011
23,,,+0:00,,Gautier Cyril,67,Team Europcar,",, 2:20",,5,2011
31,,,+0:00,,Paulinho S\xe9rgio,68,RadioShack,",, 2:20",,5,2011
31,,,+0:00,,Irizar Markel,69,RadioShack,2:25 2:25,,5,2011
28,,,+0:00,,Morabito Steve,70,BMC Racing Team,2:39 2:39,,5,2011
32,,,+0:00,,Veuchelen Frederik,71,Vacansoleil - DCM,2:54 2:54,,5,2011
24,,,+0:00,,Uran Rigoberto,72,Sky Procycling,2:58 2:58,,5,2011
26,,,+0:00,,Martin Tony,73,HTC - High Road,3:41 3:41,,5,2011
34,,,+0:00,,Gustov Volodymyr,74,Saxo Bank - Sungard,3:45 3:45,,5,2011
27,,,+0:00,,Santaromita Ivan,75,BMC Racing Team,4:12 4:12,,5,2011
24,,,+0:00,,Boasson Hagen Edvald,76,Sky Procycling,",, 4:12",,5,2011
25,,,+0:00,,Thomas Geraint,77,Sky Procycling,4:41 4:41,,5,2011
27,,,+0:00,,Go\u0142a\u015b Micha\u0142,78,Vacansoleil - DCM,4:53 4:53,,5,2011
23,,,+0:00,,Navardauskas Ramunas,79,Team Garmin - Cerv\xe9lo,5:05 5:05,,5,2011
22,,,+0:00,,Ligthart Pim,80,Vacansoleil - DCM,6:11 6:11,,5,2011
34,,,+0:00,,Fofonov Dimitri,81,Pro Team Astana,6:53 6:53,,5,2011
24,,,+0:00,,Koren Kristijan,82,Liquigas - Cannondale,7:43 7:43,,5,2011
32,,,+0:00,,Verdugo Gorka,83,Euskaltel - Euskadi,",, 7:43",,5,2011
31,,,+0:00,,Niemiec Przemyslaw,84,Lampre - ISD,",, 7:43",,5,2011
37,,,+0:00,,McCartney Jason,85,RadioShack,",, 7:43",,5,2011
29,,,+0:00,,Moinard Ama\xebl,86,BMC Racing Team,",, 7:43",,5,2011
31,,,+0:00,,Joly S\xe9bastien,87,Saur - Sojasun,9:31 9:31,,5,2011
29,,,+0:00,,Lequatre Geoffroy,88,RadioShack,",, 9:31",,5,2011
30,,,+0:00,,Posthuma Joost,89,Leopard Trek,",, 9:31",,5,2011
24,,,+0:00,,Schar Michael,90,BMC Racing Team,",, 9:31",,5,2011
32,,,+0:00,,Buffaz Mickael,91,Cofidis Le Credit en Ligne,",, 9:31",,5,2011
32,,,+0:00,,Perez Francisco,92,Movistar Team,",, 9:31",,5,2011
20,,,+0:00,,Herrada Jes\xfas,93,Movistar Team,",, 9:31",,5,2011
27,,,+0:00,,Erviti Imanol,94,Movistar Team,",, 9:31",,5,2011
34,,,+0:00,,Zandio Xabier,95,Sky Procycling,10:05 10:05,,5,2011
28,,,+0:00,,Lemoine Cyril,96,Saur - Sojasun,11:09 11:09,,5,2011
33,,,+0:00,,Vogondy Nicolas,97,Cofidis Le Credit en Ligne,",, 11:09",,5,2011
26,,,+0:00,,Hivert Jonathan,98,Saur - Sojasun,",, 11:09",,5,2011
25,,,+0:00,,Boom Lars,99,Rabobank Cycling Team,11:56 11:56,,5,2011
30,,,+0:00,,Vansummeren Johan,100,Team Garmin - Cerv\xe9lo,",, 11:56",,5,2011
30,,,+0:00,,Knees Christian,101,Sky Procycling,",, 11:56",,5,2011
30,,,+0:00,,Lloyd Daniel,102,Team Garmin - Cerv\xe9lo,",, 11:56",,5,2011
30,,,+0:00,,Kolobnev Alexandr,103,Team Katusha,",, 11:56",,5,2011
31,,,+0:00,,Gerrans Simon,104,Sky Procycling,",, 11:56",,5,2011
30,,,+0:00,,Iglinskiy Maxim,105,Pro Team Astana,",, 11:56",,5,2011
27,,,+0:00,,Grivko Andrei,106,Pro Team Astana,",, 11:56",,5,2011
31,,,+0:00,,Marzano Marco,107,Lampre - ISD,",, 11:56",,5,2011
35,,,+0:00,,Niermann Grischa,108,Rabobank Cycling Team,",, 11:56",,5,2011
33,,,+0:00,,Perez Aitor,109,Lampre - ISD,",, 11:56",,5,2011
26,,,+0:00,,Cataldo Dario,110,Quickstep Cycling Team,",, 11:56",,5,2011
23,,,+0:00,,Malori Adriano,111,Lampre - ISD,",, 11:56",,5,2011
30,,,+0:00,,Wegmann Fabian,112,Leopard Trek,",, 11:56",,5,2011
25,,,+0:00,,Gesink Robert,113,Rabobank Cycling Team,",, 11:56",,5,2011
28,,,+0:00,,Westra Lieuwe,114,Vacansoleil - DCM,",, 11:56",,5,2011
30,,,+0:00,,Da Dalto Mauro,115,Liquigas - Cannondale,",, 11:56",,5,2011
28,,,+0:00,,Minard S\xe9bastien,116,AG2R La Mondiale,",, 11:56",,5,2011
26,,,+0:00,,Lund Anders,117,Leopard Trek,",, 11:56",,5,2011
28,,,+0:00,,Bonnet William,118,FDJ,",, 11:56",,5,2011
30,,,+0:00,,Longo Borghini Paolo,119,Liquigas - Cannondale,",, 11:56",,5,2011
31,,,+0:00,,Quinziato Manuel,120,BMC Racing Team,",, 11:56",,5,2011
21,,,+0:00,,Bilbao Pello,121,Euskaltel - Euskadi,",, 11:56",,5,2011
38,,,+0:00,,Garcia Jose Vicente,122,Movistar Team,",, 11:56",,5,2011
28,,,+0:00,,Monier Damien,123,Cofidis Le Credit en Ligne,",, 11:56",,5,2011
35,,,+0:00,,Kroon Karsten,124,BMC Racing Team,",, 11:56",,5,2011
31,,,+0:00,,Duque Leonardo,125,Cofidis Le Credit en Ligne,",, 11:56",,5,2011
27,,,+0:00,,Quemeneur Perrig,126,Team Europcar,",, 11:56",,5,2011
26,,,+0:00,,Jerome Vincent,127,Team Europcar,",, 11:56",,5,2011
26,,,+0:00,,Arashiro Yukiya,128,Team Europcar,",, 11:56",,5,2011
25,,,+0:00,,Bessy Cyril,129,Saur - Sojasun,",, 11:56",,5,2011
34,,,+0:00,,van de Walle Jurgen,130,Omega Pharma-Lotto,",, 11:56",,5,2011
26,,,+0:00,,Bandiera Marco,131,Quickstep Cycling Team,",, 11:56",,5,2011
25,,,+0:00,,Roelandts Jurgen,132,Omega Pharma-Lotto,",, 11:56",,5,2011
31,,,+0:00,,Urtasun Pablo,133,Euskaltel - Euskadi,",, 11:56",,5,2011
26,,,+0:00,,Ignatyev Mikhail,134,Team Katusha,13:58 13:58,,5,2011
29,,,+0:00,,Vaitkus Tomas,135,Pro Team Astana,14:01 14:01,,5,2011
36,,,+0:00,,Dean Julian,136,Team Garmin - Cerv\xe9lo,14:02 14:02,,5,2011
27,,,+0:00,,Farrar Tyler,137,Team Garmin - Cerv\xe9lo,19:10 19:10,,5,2011
35,,,+0:00,,Klier Andreas,138,Team Garmin - Cerv\xe9lo,",, 19:10",,5,2011
27,,,+0:00,,Kondrut Vitaliy,139,Lampre - ISD,",, 19:10",,5,2011
30,,,+0:00,,Szeghalmi Balint,140,Lampre - ISD,",, 19:10",,5,2011
25,,,+0:00,,Bole Grega,141,Lampre - ISD,",, 19:10",,5,2011
33,,,+0:00,,Tjallingii Maarten,142,Rabobank Cycling Team,",, 19:10",,5,2011
21,,,+0:00,,Tratnik Jan,143,Quickstep Cycling Team,",, 19:10",,5,2011
28,,,+0:00,,Chavanel S\xe9bastien,144,Team Europcar,",, 19:10",,5,2011
24,,,+0:00,,Seeldraeyers Kevin,145,Quickstep Cycling Team,",, 19:10",,5,2011
26,,,+0:00,,Dehaes Kenny,146,Omega Pharma-Lotto,",, 19:10",,5,2011
23,,,+0:00,,Ghyselinck Jan,147,HTC - High Road,",, 19:10",,5,2011
22,,,+0:00,,Degenkolb John,148,HTC - High Road,",, 19:10",,5,2011
26,,,+0:00,,Didier Laurent,149,Saxo Bank - Sungard,",, 19:10",,5,2011
22,,,+0:00,,Vandousselaere Sven,150,Omega Pharma-Lotto,",, 19:10",,5,2011
36,,,+0:00,,Ivanov Serguei,151,Team Katusha,",, 19:10",,5,2011
33,,,+0:00,,Flecha Juan Antonio,152,Sky Procycling,",, 19:10",,5,2011
26,,,+0:00,,Belkov Maxim,153,Vacansoleil - DCM,",, 19:10",,5,2011
21,,,+0:00,,Vermote Julien,154,Quickstep Cycling Team,",, 19:10",,5,2011
27,,,+0:00,,Roy J\xe9r\xe9my,155,FDJ,",, 19:10",,5,2011
24,,,+0:00,,Smukulis Gatis,156,HTC - High Road,",, 19:10",,5,2011
27,,,+0:00,,Rabon Frantisek,157,HTC - High Road,",, 19:10",,5,2011
30,,,+0:00,,Dumoulin Samuel,158,Cofidis Le Credit en Ligne,",, 19:10",,5,2011
23,,,+0:00,,Silin Egor,159,Team Katusha,22:36 22:36,,5,2011
26,,,+0:00,,Perget Mathieu,160,AG2R La Mondiale,25:06 25:06,,5,2011
37,,,+0:00,,Hinault S\xe9bastien,161,AG2R La Mondiale,",, 25:06",,5,2011
26,,,+0:00,,Roche Nicolas,162,AG2R La Mondiale,",, 25:06",,5,2011
27,,,+0:00,,Pujol Oscar,163,Omega Pharma-Lotto,",, 25:06",,5,2011
31,,,+0:00,,Willems Frederik,164,Omega Pharma-Lotto,26:48 26:48,,5,2011
26,,,+0:00,,Murphy John,165,BMC Racing Team,",, 26:48",,5,2011
32,,,+0:00,50.0,Rodr\xedguez Joaquim,1,Team Katusha,5:12:47 5:12:47,6.0,6,2011
25,,,+0:00,30.0,Gesink Robert,2,Rabobank Cycling Team,0:31 0:31,4.0,6,2011
28,,,+0:00,18.0,Van den Broeck Jurgen,3,Omega Pharma-Lotto,0:39 0:39,2.0,6,2011
30,,,+0:00,13.0,Kern Christophe,4,Team Europcar,0:41 0:41,1.0,6,2011
37,,,+0:00,10.0,Vinokourov Alexandre,5,Pro Team Astana,0:50 0:50,1.0,6,2011
31,,,+0:00,7.0,Wiggins Bradley,6,Sky Procycling,0:54 0:54,,6,2011
26,,,+0:00,4.0,S\xf8rensen Chris Anker,7,Saxo Bank - Sungard,1:00 1:00,,6,2011
34,,,+0:00,3.0,Peraud Jean-Christophe,8,AG2R La Mondiale,1:06 1:06,,6,2011
34,,,+0:00,2.0,Evans Cadel,9,BMC Racing Team,1:09 1:09,,6,2011
31,,,+0:00,1.0,Voeckler Thomas,10,Team Europcar,1:58 1:58,,6,2011
36,,,+0:00,,Moncouti\xe9 David,11,Cofidis Le Credit en Ligne,2:16 2:16,,6,2011
28,,,+0:00,,Siutsou Kanstantsin,12,HTC - High Road,",, 2:16",,6,2011
30,,,+0:00,,Zaugg Oliver,13,Leopard Trek,2:44 2:44,,6,2011
24,,,+0:00,,Coppel J\xe9rome,14,Saur - Sojasun,2:48 2:48,,6,2011
33,,,+0:00,,S\xe1nchez Samuel,15,Euskaltel - Euskadi,3:10 3:10,,6,2011
27,,,+0:00,,Brajkovi\u010d Janez,16,RadioShack,3:55 3:55,,6,2011
25,,,+0:00,,Di Gr\xe9gorio R\xe9my,17,Pro Team Astana,",, 3:55",,6,2011
30,,,+0:00,,Riblon Christophe,18,AG2R La Mondiale,",, 3:55",,6,2011
24,,,+0:00,,Zeits Andrey,19,Pro Team Astana,3:58 3:58,,6,2011
30,,,+0:00,,Pires Bruno,20,Leopard Trek,4:04 4:04,,6,2011
31,,,+0:00,,Velasco Ivan,21,Euskaltel - Euskadi,4:06 4:06,,6,2011
24,,,+0:00,,Bouet Maxime,22,AG2R La Mondiale,4:09 4:09,,6,2011
24,,,+0:00,,Ruijgh Rob,23,Vacansoleil - DCM,4:13 4:13,,6,2011
25,,,+0:00,,Hermans Ben,24,RadioShack,4:15 4:15,,6,2011
24,,,+0:00,,Paterski Maciej,25,Liquigas - Cannondale,4:22 4:22,,6,2011
34,,,+0:00,,Zubeldia Haimar,26,RadioShack,",, 4:22",,6,2011
33,,,+0:00,,Basso Ivan,27,Liquigas - Cannondale,4:28 4:28,,6,2011
32,,,+0:00,,Pate Danny,28,HTC - High Road,4:42 4:42,,6,2011
21,,,+0:00,,Pinot Thibaut,29,FDJ,4:54 4:54,,6,2011
24,,,+0:00,,Martin Daniel,30,Team Garmin - Cerv\xe9lo,4:58 4:58,,6,2011
24,,,+0:00,,Taaram\xe4e Rein,31,Cofidis Le Credit en Ligne,5:13 5:13,,6,2011
26,,,+0:00,,Jeandesboz Fabrice,32,Saur - Sojasun,5:27 5:27,,6,2011
21,,,+0:00,,Majka Rafa\u0142,33,Saxo Bank - Sungard,5:52 5:52,,6,2011
24,,,+0:00,,Rolland Pierre,34,Team Europcar,",, 5:52",,6,2011
28,,,+0:00,,Txurruka Amets,35,Euskaltel - Euskadi,",, 5:52",,6,2011
30,,,+0:00,,Mourey Francis,36,FDJ,6:40 6:40,,6,2011
32,,,+0:00,,Casar Sandy,37,FDJ,6:48 6:48,,6,2011
27,,,+0:00,,de Maar Marc,38,Quickstep Cycling Team,6:50 6:50,,6,2011
31,,,+0:00,,Marzano Marco,39,Lampre - ISD,6:54 6:54,,6,2011
23,,,+0:00,,Gautier Cyril,40,Team Europcar,",, 6:54",,6,2011
24,,,+0:00,,Uran Rigoberto,41,Sky Procycling,",, 6:54",,6,2011
26,,,+0:00,,Busche Matthew,42,RadioShack,7:16 7:16,,6,2011
27,,,+0:00,,Sanchez Luis Leon,43,Rabobank Cycling Team,7:20 7:20,,6,2011
24,,,+0:00,,Costa Rui,44,Movistar Team,7:35 7:35,,6,2011
27,,,+0:00,,Roy J\xe9r\xe9my,45,FDJ,7:38 7:38,,6,2011
31,,,+0:00,,Bellotti Francesco,46,Liquigas - Cannondale,7:50 7:50,,6,2011
25,,,+0:00,,Simon Julien,47,Saur - Sojasun,7:55 7:55,,6,2011
27,,,+0:00,,Trofimov Yuri,48,Team Katusha,8:35 8:35,,6,2011
37,,,+0:00,,McCartney Jason,49,RadioShack,9:17 9:17,,6,2011
27,,,+0:00,,Wurf Cameron,50,Liquigas - Cannondale,",, 9:17",,6,2011
29,,,+0:00,,Talabardon Yannick,51,Saur - Sojasun,10:02 10:02,,6,2011
29,,,+0:00,,Pauriol R\xe9mi,52,FDJ,",, 10:02",,6,2011
35,,,+0:00,,Kroon Karsten,53,BMC Racing Team,10:05 10:05,,6,2011
24,,,+0:00,,Boasson Hagen Edvald,54,Sky Procycling,13:01 13:01,,6,2011
30,,,+0:00,,Posthuma Joost,55,Leopard Trek,13:06 13:06,,6,2011
28,,,+0:00,,Rohregger Thomas,56,Leopard Trek,",, 13:06",,6,2011
35,,,+0:00,,Niermann Grischa,57,Rabobank Cycling Team,",, 13:06",,6,2011
30,,,+0:00,,Kolobnev Alexandr,58,Team Katusha,",, 13:06",,6,2011
26,,,+0:00,,Martin Tony,59,HTC - High Road,",, 13:06",,6,2011
34,,,+0:00,,Gustov Volodymyr,60,Saxo Bank - Sungard,",, 13:06",,6,2011
21,,,+0:00,,Vermote Julien,61,Quickstep Cycling Team,",, 13:06",,6,2011
36,,,+0:00,,S\xf8rensen Nicki,62,Saxo Bank - Sungard,",, 13:06",,6,2011
23,,,+0:00,,Silin Egor,63,Team Katusha,",, 13:06",,6,2011
30,,,+0:00,,Wegmann Fabian,64,Leopard Trek,",, 13:06",,6,2011
35,,,+0:00,,Garate Juan Manuel,65,Rabobank Cycling Team,",, 13:06",,6,2011
33,,,+0:00,,Martinez Egoi,66,Euskaltel - Euskadi,",, 13:06",,6,2011
24,,,+0:00,,Smukulis Gatis,67,HTC - High Road,",, 13:06",,6,2011
30,,,+0:00,,Knees Christian,68,Sky Procycling,",, 13:06",,6,2011
29,,,+0:00,,Lequatre Geoffroy,69,RadioShack,",, 13:06",,6,2011
30,,,+0:00,,Karpets Vladimir,70,Team Katusha,",, 13:06",,6,2011
32,,,+0:00,,Verdugo Gorka,71,Euskaltel - Euskadi,",, 13:06",,6,2011
24,,,+0:00,,Amador Andrey,72,Movistar Team,",, 13:06",,6,2011
27,,,+0:00,,Erviti Imanol,73,Movistar Team,",, 13:06",,6,2011
32,,,+0:00,,Perez Francisco,74,Movistar Team,",, 13:06",,6,2011
27,,,+0:00,,Go\u0142a\u015b Micha\u0142,75,Vacansoleil - DCM,",, 13:06",,6,2011
31,,,+0:00,,Irizar Markel,76,RadioShack,",, 13:06",,6,2011
28,,,+0:00,,Morabito Steve,77,BMC Racing Team,",, 13:06",,6,2011
27,,,+0:00,,Quemeneur Perrig,78,Team Europcar,",, 13:06",,6,2011
36,,,+0:00,,Ivanov Serguei,79,Team Katusha,",, 13:06",,6,2011
30,,,+0:00,,Lopez David,80,Movistar Team,",, 13:06",,6,2011
34,,,+0:00,,Fofonov Dimitri,81,Pro Team Astana,",, 13:06",,6,2011
32,,,+0:00,,Fedrigo Pierrick,82,FDJ,",, 13:06",,6,2011
33,,,+0:00,,Vogondy Nicolas,83,Cofidis Le Credit en Ligne,",, 13:06",,6,2011
32,,,+0:00,,Zabriskie David,84,Team Garmin - Cerv\xe9lo,",, 13:06",,6,2011
30,,,+0:00,,Barredo Carlos,85*,Rabobank Cycling Team,",, 13:06",,6,2011
34,,,+0:00,,van de Walle Jurgen,85,Omega Pharma-Lotto,",, 13:06",,6,2011
24,,,+0:00,,Seeldraeyers Kevin,86,Quickstep Cycling Team,",, 13:06",,6,2011
26,,,+0:00,,Vanendert Jelle,87,Omega Pharma-Lotto,",, 13:06",,6,2011
31,,,+0:00,,Paulinho S\xe9rgio,88,RadioShack,",, 13:06",,6,2011
24,,,+0:00,,Koren Kristijan,89,Liquigas - Cannondale,15:18 15:18,,6,2011
23,,,+0:00,,Malori Adriano,90,Lampre - ISD,",, 15:18",,6,2011
31,,,+0:00,,Kessiakoff Fredrik,91,Pro Team Astana,",, 15:18",,6,2011
32,,,+0:00,,Veuchelen Frederik,92,Vacansoleil - DCM,16:07 16:07,,6,2011
36,,,+0:00,,Dean Julian,93,Team Garmin - Cerv\xe9lo,",, 16:07",,6,2011
28,,,+0:00,,Westra Lieuwe,94,Vacansoleil - DCM,",, 16:07",,6,2011
28,,,+0:00,,Minard S\xe9bastien,95,AG2R La Mondiale,",, 16:07",,6,2011
30,,,+0:00,,Vansummeren Johan,96,Team Garmin - Cerv\xe9lo,",, 16:07",,6,2011
29,,,+0:00,,Vandborg Brian,97,Saxo Bank - Sungard,",, 16:07",,6,2011
24,,,+0:00,,Schar Michael,98,BMC Racing Team,",, 16:07",,6,2011
26,,,+0:00,,Lund Anders,99,Leopard Trek,",, 16:07",,6,2011
29,,,+0:00,,Vaitkus Tomas,100,Pro Team Astana,",, 16:07",,6,2011
30,,,+0:00,,Iglinskiy Maxim,101,Pro Team Astana,",, 16:07",,6,2011
31,,,+0:00,,Joly S\xe9bastien,102,Saur - Sojasun,",, 16:07",,6,2011
20,,,+0:00,,Herrada Jes\xfas,103,Movistar Team,16:35 16:35,,6,2011
29,,,+0:00,,Valentin Tristan,104,Cofidis Le Credit en Ligne,17:42 17:42,,6,2011
29,,,+0:00,,Moinard Ama\xebl,105,BMC Racing Team,",, 17:42",,6,2011
28,,,+0:00,,Monier Damien,106,Cofidis Le Credit en Ligne,",, 17:42",,6,2011
27,,,+0:00,,Santaromita Ivan,107,BMC Racing Team,",, 17:42",,6,2011
26,,,+0:00,,Hivert Jonathan,108,Saur - Sojasun,17:50 17:50,,6,2011
31,,,+0:00,,Quinziato Manuel,109,BMC Racing Team,19:21 19:21,,6,2011
27,,,+0:00,,Martens Paul,110,Rabobank Cycling Team,",, 19:21",,6,2011
33,,,+0:00,,Perez Aitor,111,Lampre - ISD,",, 19:21",,6,2011
30,,,+0:00,,Da Dalto Mauro,112,Liquigas - Cannondale,",, 19:21",,6,2011
37,,,+0:00,,Hinault S\xe9bastien,113,AG2R La Mondiale,",, 19:21",,6,2011
32,,,+0:00,,Buffaz Mickael,114,Cofidis Le Credit en Ligne,",, 19:21",,6,2011
27,,,+0:00,,Grivko Andrei,115,Pro Team Astana,",, 19:21",,6,2011
25,,,+0:00,,Boom Lars,116,Rabobank Cycling Team,",, 19:21",,6,2011
30,,,+0:00,,Dumoulin Samuel,117,Cofidis Le Credit en Ligne,",, 19:21",,6,2011
31,,,+0:00,,Duque Leonardo,118,Cofidis Le Credit en Ligne,",, 19:21",,6,2011
30,,,+0:00,,Longo Borghini Paolo,119,Liquigas - Cannondale,",, 19:21",,6,2011
31,,,+0:00,,Gerrans Simon,120,Sky Procycling,",, 19:21",,6,2011
26,,,+0:00,,Dehaes Kenny,121,Omega Pharma-Lotto,",, 19:21",,6,2011
25,,,+0:00,,Bole Grega,122,Lampre - ISD,",, 19:21",,6,2011
26,,,+0:00,,Finetto Mauro,123,Liquigas - Cannondale,",, 19:21",,6,2011
28,,,+0:00,,Bonnet William,124,FDJ,21:29 21:29,,6,2011
28,,,+0:00,,Lemoine Cyril,125,Saur - Sojasun,",, 21:29",,6,2011
31,,,+0:00,,Niemiec Przemyslaw,126,Lampre - ISD,",, 21:29",,6,2011
26,,,+0:00,,Perget Mathieu,127,AG2R La Mondiale,21:57 21:57,,6,2011
25,,,+0:00,,Thomas Geraint,128,Sky Procycling,23:07 23:07,,6,2011
25,,,+0:00,,Jeannesson Arnold,129,FDJ,23:27 23:27,,6,2011
33,,,+0:00,,Flecha Juan Antonio,130,Sky Procycling,27:58 27:58,,6,2011
34,,,+0:00,,Zandio Xabier,131,Sky Procycling,",, 27:58",,6,2011
30,,,+0:00,,Anza Santo,132,Vacansoleil - DCM,29:04 29:04,,6,2011
38,,,+0:00,,Garcia Jose Vicente,133,Movistar Team,29:39 29:39,,6,2011
28,,,+0:00,,Chavanel S\xe9bastien,134,Team Europcar,",, 29:39",,6,2011
30,,,+0:00,,Lloyd Daniel,135,Team Garmin - Cerv\xe9lo,",, 29:39",,6,2011
33,,,+0:00,,Tjallingii Maarten,136,Rabobank Cycling Team,",, 29:39",,6,2011
26,,,+0:00,,Jerome Vincent,137,Team Europcar,",, 29:39",,6,2011
22,,,+0:00,,Vandousselaere Sven,138,Omega Pharma-Lotto,",, 29:39",,6,2011
27,,,+0:00,,Farrar Tyler,139,Team Garmin - Cerv\xe9lo,",, 29:39",,6,2011
25,,,+0:00,,Intxausti Be\xf1at,140,Movistar Team,",, 29:39",,6,2011
25,,,+0:00,,Bessy Cyril,141,Saur - Sojasun,",, 29:39",,6,2011
26,,,+0:00,,Bandiera Marco,142,Quickstep Cycling Team,",, 29:39",,6,2011
23,,,+0:00,,Ghyselinck Jan,143,HTC - High Road,",, 29:39",,6,2011
